osmid,name,highway,width,oneway,reversed,length,bridge,geometry,maxspeed,lanes,ref
281022244,Rumburger Straße,living_street,,False,False,168.80900000000003,,"LINESTRING (14.613428 50.9334147, 14.6137662 50.9334764, 14.6138059 50.9334866, 14.6138466 50.9334994, 14.6138903 50.9335155, 14.6139462 50.933535, 14.6140056 50.9335525, 14.6140631 50.9335661, 14.6141209 50.9335756, 14.6141899 50.9335813, 14.6142528 50.9335849, 14.6143338 50.9335871, 14.6144002 50.9335862, 14.61447 50.9335846, 14.6145462 50.9335808, 14.6146241 50.9335757, 14.6146969 50.9335687, 14.6147654 50.933561, 14.6148409 50.9335524, 14.6149399 50.9335411, 14.615006 50.9335296, 14.6150629 50.9335165, 14.6151235 50.9334982, 14.6151812 50.9334766, 14.6152295 50.9334598, 14.615277 50.9334466, 14.6153163 50.9334385, 14.6153568 50.9334329, 14.6154062 50.933428, 14.6155421 50.9334158, 14.6157403 50.9333941)",,,
354001315,Rumburger Straße,living_street,,False,True,52.534,,"LINESTRING (14.613428 50.9334147, 14.6132373 50.9333818, 14.6131805 50.9333744, 14.6131261 50.9333676, 14.6130673 50.9333612, 14.6130155 50.9333559, 14.6129641 50.9333516, 14.6127903 50.9333376, 14.6127451 50.9333321, 14.6126934 50.9333242)",,,
25047409,Südstraße,residential,6,False,True,144.66199999999998,,"LINESTRING (14.6025255 50.9336817, 14.6030343 50.9335965, 14.6032019 50.933545, 14.6039349 50.9334472, 14.604332 50.9333435, 14.6044905 50.9333009)",,,
25774143,Mittelstraße,residential,3,False,False,98.394,,"LINESTRING (14.6025255 50.9336817, 14.6025884 50.9337798, 14.602722 50.9338728, 14.6033913 50.9342578, 14.6034253 50.9343375)",,,
25774143,Mittelstraße,residential,3,False,True,98.394,,"LINESTRING (14.6034253 50.9343375, 14.6033913 50.9342578, 14.602722 50.9338728, 14.6025884 50.9337798, 14.6025255 50.9336817)",,,
26728521,Bräuerstraße,residential,3.5,False,False,90.051,,"LINESTRING (14.6034253 50.9343375, 14.6036192 50.9344352, 14.6038143 50.9345391, 14.6039709 50.9345746, 14.6041955 50.9345713, 14.6045715 50.9345054)",,,
25895577,Bahnhofstraße,residential,,False,True,4.032,,"LINESTRING (14.6145899 50.9357829, 14.6145679 50.9357671, 14.6145515 50.9357559)",50,,
"[27153985, 74169809, 448881647]",Gründelstraße,secondary,,False,True,346.621,,"LINESTRING (14.6161122 50.9371286, 14.6159237 50.9373737, 14.615905 50.9373955, 14.6158838 50.9374188, 14.6158578 50.9374427, 14.6158348 50.9374624, 14.6158153 50.9374777, 14.6157955 50.9374902, 14.6157772 50.937501, 14.6156115 50.9375908, 14.6155806 50.9376059, 14.6155508 50.9376202, 14.6155205 50.9376331, 14.6154918 50.9376445, 14.6154632 50.9376551, 14.61503 50.9378018, 14.6148487 50.9378612, 14.6140881 50.9381183, 14.6135488 50.9383014, 14.6131739 50.9384378, 14.6126385 50.9386895, 14.6122398 50.9389653)",50,2,S 140
"[60070694, 1164920903]",Bahnhofstraße,residential,,True,False,184.209,,"LINESTRING (14.6161122 50.9371286, 14.6160537 50.9371016, 14.616012 50.9370783, 14.6159684 50.9370493, 14.6159304 50.9370182, 14.6148708 50.9360304, 14.6145899 50.9357829)",50,,
1203064346,Marxstraße,residential,,False,False,93.585,,"LINESTRING (14.6053497 50.9388902, 14.6040342 50.9390357)",50,,
24630980,Marxstraße,residential,,False,True,190.96999999999997,,"LINESTRING (14.6053497 50.9388902, 14.6067393 50.9387288, 14.6069032 50.9387098, 14.6070511 50.9386932, 14.6071982 50.9386766, 14.6072356 50.9386717, 14.6080305 50.9385807)",50,,
27154355,Albertstraße,residential,,False,False,8.428,,"LINESTRING (14.6081118 50.9390022, 14.6082319 50.9389981)",,,
25023812,Albertstraße,residential,,False,True,47.217,,"LINESTRING (14.6081118 50.9390022, 14.6081042 50.9389471, 14.6080912 50.9388833, 14.6080305 50.9385807)",,,
27154355,Albertstraße,residential,,False,True,8.428,,"LINESTRING (14.6082319 50.9389981, 14.6081118 50.9390022)",,,
26610990,Am Lerchenfeld,residential,,False,False,199.26600000000002,,"LINESTRING (14.603694 50.9316638, 14.6040272 50.9319003, 14.6042574 50.9320508, 14.6043948 50.9321128, 14.6052036 50.9323824, 14.6059701 50.9327098)",,,
25047409,Südstraße,residential,6,False,False,122.79500000000002,,"LINESTRING (14.6059701 50.9327098, 14.6057036 50.9328274, 14.6048106 50.9331744, 14.6044905 50.9333009)",,,
25047409,Südstraße,residential,6,False,True,129.328,,"LINESTRING (14.6059701 50.9327098, 14.6062856 50.932577, 14.6074483 50.9320142)",,,
26610990,Am Lerchenfeld,residential,,False,True,199.266,,"LINESTRING (14.6059701 50.9327098, 14.6052036 50.9323824, 14.6043948 50.9321128, 14.6042574 50.9320508, 14.6040272 50.9319003, 14.603694 50.9316638)",,,
25047409,Südstraße,residential,6,False,False,144.662,,"LINESTRING (14.6044905 50.9333009, 14.604332 50.9333435, 14.6039349 50.9334472, 14.6032019 50.933545, 14.6030343 50.9335965, 14.6025255 50.9336817)",,,
25047409,Südstraße,residential,6,False,True,122.79500000000002,,"LINESTRING (14.6044905 50.9333009, 14.6048106 50.9331744, 14.6057036 50.9328274, 14.6059701 50.9327098)",,,
26610991,Lessingstraße,residential,6,False,False,133.785,,"LINESTRING (14.6044905 50.9333009, 14.6051812 50.9335078, 14.6057583 50.9336818, 14.6060456 50.9337659, 14.6062087 50.9338246)",,,
26610991,Lessingstraße,residential,6,False,True,67.368,,"LINESTRING (14.6044905 50.9333009, 14.6042008 50.9331993, 14.6036557 50.9330005)",,,
368214708,Lessingstraße,residential,,False,False,35.416,,"LINESTRING (14.6062087 50.9338246, 14.6066495 50.9339804)",,,
26610991,Lessingstraße,residential,6,False,True,133.78500000000003,,"LINESTRING (14.6062087 50.9338246, 14.6060456 50.9337659, 14.6057583 50.9336818, 14.6051812 50.9335078, 14.6044905 50.9333009)",,,
26610995,Mittelmühlweg,residential,,False,True,32.49,,"LINESTRING (14.6062087 50.9338246, 14.6063326 50.9336979, 14.6064541 50.9335767)",,,
368214708,Lessingstraße,residential,,False,True,35.416,,"LINESTRING (14.6066495 50.9339804, 14.6062087 50.9338246)",,,
26728521,Bräuerstraße,residential,3.5,False,True,61.85000000000001,,"LINESTRING (14.6066495 50.9339804, 14.6062662 50.934173, 14.6062423 50.9342047, 14.6062405 50.9342358, 14.6062699 50.9343286, 14.6062735 50.934415)",,,
"[26610992, 129440945, 129440940, 26610993]","['Am Weißeweg', 'Lessingstraße']",residential,,False,False,307.919,yes,"LINESTRING (14.6066495 50.9339804, 14.6069699 50.9340914, 14.6070854 50.9341409, 14.6072221 50.9340679, 14.6073817 50.9339829, 14.6076327 50.9338394, 14.6078496 50.9337521, 14.6080453 50.9337335, 14.6085154 50.9337516, 14.6086799 50.9337556, 14.6088364 50.9337535, 14.6090452 50.933734, 14.6091175 50.9337252, 14.6104512 50.9335863, 14.6106368 50.9335685, 14.6106447 50.9335687, 14.6106513 50.9335699, 14.6106571 50.9335719, 14.6106624 50.9335751, 14.6106668 50.933579, 14.6106948 50.9336079)",,,
"[278849738, 278849739]",Lessingstraße,residential,,False,False,55.194,,"LINESTRING (14.6066495 50.9339804, 14.6067643 50.9337744, 14.6064541 50.9335767)",,,
"[26610992, 26610993, 129440945, 129440940]","['Am Weißeweg', 'Lessingstraße']",residential,,False,True,307.9189999999999,yes,"LINESTRING (14.6106948 50.9336079, 14.6106668 50.933579, 14.6106624 50.9335751, 14.6106571 50.9335719, 14.6106513 50.9335699, 14.6106447 50.9335687, 14.6106368 50.9335685, 14.6104512 50.9335863, 14.6091175 50.9337252, 14.6090452 50.933734, 14.6088364 50.9337535, 14.6086799 50.9337556, 14.6085154 50.9337516, 14.6080453 50.9337335, 14.6078496 50.9337521, 14.6076327 50.9338394, 14.6073817 50.9339829, 14.6072221 50.9340679, 14.6070854 50.9341409, 14.6069699 50.9340914, 14.6066495 50.9339804)",,,
"[1164920904, 368214706]",Rumburger Straße,residential,"['4.5', '5']",False,True,565.162,,"LINESTRING (14.6106948 50.9336079, 14.6102087 50.9337439, 14.6101396 50.9337671, 14.6100723 50.9337898, 14.6100108 50.9338137, 14.6099542 50.9338388, 14.6097224 50.9339472, 14.6097079 50.9339532, 14.609693 50.9339587, 14.6096791 50.9339633, 14.6096635 50.9339676, 14.6096469 50.9339718, 14.6096307 50.9339749, 14.6095707 50.9339857, 14.6094511 50.9340033, 14.6093505 50.9340195, 14.6092993 50.9340284, 14.6092438 50.9340385, 14.6091826 50.934051, 14.6091219 50.9340635, 14.6090754 50.9340734, 14.6090358 50.9340825, 14.6089984 50.9340927, 14.6085036 50.9342338, 14.6082955 50.9342982, 14.6081984 50.9343248, 14.6074698 50.9345333, 14.6071612 50.9346258, 14.6065554 50.934844, 14.6063033 50.9349474, 14.6061229 50.9350665, 14.6058951 50.9351819, 14.6054058 50.9353633, 14.6052711 50.9354243, 14.6049342 50.9356301, 14.6048207 50.9356824, 14.6046684 50.935719, 14.6045552 50.9357312, 14.6044702 50.935736, 14.6044006 50.935736, 14.6043281 50.9357287, 14.60384 50.9356621, 14.6035787 50.935647)",50,,
1245496836,Rumburger Straße,residential,4.5,False,False,66.901,,"LINESTRING (14.6106948 50.9336079, 14.6109224 50.9335421, 14.6114784 50.9333776, 14.6114935 50.933372, 14.6115065 50.9333655, 14.611517 50.9333585, 14.6115247 50.9333518, 14.6115303 50.9333442, 14.6115348 50.9333357)",50,,
26610995,Mittelmühlweg,residential,,False,True,100.228,,"LINESTRING (14.6092616 50.932556, 14.6106499 50.9323394)",,,
26610994,Eschenweg,residential,,False,False,150.87699999999998,,"LINESTRING (14.6092616 50.932556, 14.6093159 50.9327738, 14.6093699 50.9328204, 14.6094629 50.9328625, 14.6095965 50.9328878, 14.6097845 50.9328893, 14.610348 50.9327462, 14.6105413 50.9327205, 14.6107978 50.9327213, 14.610859 50.9327199, 14.6109158 50.9327178, 14.6109653 50.932714, 14.6110047 50.9327097)",,,
26610995,Mittelmühlweg,residential,,False,False,228.074,,"LINESTRING (14.6092616 50.932556, 14.6091315 50.9325702, 14.6089663 50.9326199, 14.6083734 50.9328682, 14.6079927 50.9329783, 14.6073601 50.9332243, 14.6071765 50.9332841, 14.6064541 50.9335767)",,,
26610994,Eschenweg,residential,,False,True,150.877,,"LINESTRING (14.6110047 50.9327097, 14.6109653 50.932714, 14.6109158 50.9327178, 14.610859 50.9327199, 14.6107978 50.9327213, 14.6105413 50.9327205, 14.610348 50.9327462, 14.6097845 50.9328893, 14.6095965 50.9328878, 14.6094629 50.9328625, 14.6093699 50.9328204, 14.6093159 50.9327738, 14.6092616 50.932556)",,,
"[129440923, 368214709]",Dr.-Külz-Straße,residential,5.5,False,False,48.103,,"LINESTRING (14.6110047 50.9327097, 14.6107806 50.9324716, 14.6106499 50.9323394)",,,
"[129440923, 24583556, 129440943]",Dr.-Külz-Straße,residential,5.5,False,True,79.59099999999998,yes,"LINESTRING (14.6110047 50.9327097, 14.6110833 50.9327924, 14.6112477 50.9329599, 14.6114481 50.9331725, 14.6114819 50.9332157, 14.6115079 50.9332507, 14.6115271 50.9332809, 14.6115333 50.9332931, 14.611537 50.9333056, 14.6115382 50.9333175, 14.611537 50.9333272, 14.6115348 50.9333357)",,,
26728520,Uferweg,residential,,False,False,239.84099999999998,,"LINESTRING (14.6045715 50.9345054, 14.6046532 50.9347191, 14.604646 50.9347589, 14.6045428 50.9349058, 14.604533 50.9349674, 14.6045658 50.935012, 14.6047376 50.9351805, 14.6048052 50.9352183, 14.6049667 50.935238, 14.6057209 50.9350651, 14.6059374 50.9349375, 14.6060328 50.934848, 14.6062577 50.9345354, 14.6062735 50.934415)",,,
26728521,Bräuerstraße,residential,3.5,False,False,121.048,,"LINESTRING (14.6045715 50.9345054, 14.6048442 50.9345188, 14.6050723 50.9345061, 14.6052069 50.9344799, 14.6055467 50.9344136, 14.605804 50.9344002, 14.6062735 50.934415)",,,
26728521,Bräuerstraße,residential,3.5,False,True,90.05099999999999,,"LINESTRING (14.6045715 50.9345054, 14.6041955 50.9345713, 14.6039709 50.9345746, 14.6038143 50.9345391, 14.6036192 50.9344352, 14.6034253 50.9343375)",,,
26728520,Uferweg,residential,,False,True,239.84100000000004,,"LINESTRING (14.6062735 50.934415, 14.6062577 50.9345354, 14.6060328 50.934848, 14.6059374 50.9349375, 14.6057209 50.9350651, 14.6049667 50.935238, 14.6048052 50.9352183, 14.6047376 50.9351805, 14.6045658 50.935012, 14.604533 50.9349674, 14.6045428 50.9349058, 14.604646 50.9347589, 14.6046532 50.9347191, 14.6045715 50.9345054)",,,
26728521,Bräuerstraße,residential,3.5,False,True,121.048,,"LINESTRING (14.6062735 50.934415, 14.605804 50.9344002, 14.6055467 50.9344136, 14.6052069 50.9344799, 14.6050723 50.9345061, 14.6048442 50.9345188, 14.6045715 50.9345054)",,,
26728521,Bräuerstraße,residential,3.5,False,False,61.85,,"LINESTRING (14.6062735 50.934415, 14.6062699 50.9343286, 14.6062405 50.9342358, 14.6062423 50.9342047, 14.6062662 50.934173, 14.6066495 50.9339804)",,,
368214706,Rumburger Straße,residential,5,False,True,11.016,,"LINESTRING (14.6035787 50.935647, 14.6034215 50.9356468)",50,,
"[1164920904, 368214706]",Rumburger Straße,residential,"['4.5', '5']",False,False,565.1619999999999,,"LINESTRING (14.6035787 50.935647, 14.60384 50.9356621, 14.6043281 50.9357287, 14.6044006 50.935736, 14.6044702 50.935736, 14.6045552 50.9357312, 14.6046684 50.935719, 14.6048207 50.9356824, 14.6049342 50.9356301, 14.6052711 50.9354243, 14.6054058 50.9353633, 14.6058951 50.9351819, 14.6061229 50.9350665, 14.6063033 50.9349474, 14.6065554 50.934844, 14.6071612 50.9346258, 14.6074698 50.9345333, 14.6081984 50.9343248, 14.6082955 50.9342982, 14.6085036 50.9342338, 14.6089984 50.9340927, 14.6090358 50.9340825, 14.6090754 50.9340734, 14.6091219 50.9340635, 14.6091826 50.934051, 14.6092438 50.9340385, 14.6092993 50.9340284, 14.6093505 50.9340195, 14.6094511 50.9340033, 14.6095707 50.9339857, 14.6096307 50.9339749, 14.6096469 50.9339718, 14.6096635 50.9339676, 14.6096791 50.9339633, 14.609693 50.9339587, 14.6097079 50.9339532, 14.6097224 50.9339472, 14.6099542 50.9338388, 14.6100108 50.9338137, 14.6100723 50.9337898, 14.6101396 50.9337671, 14.6102087 50.9337439, 14.6106948 50.9336079)",50,,
27688044,Halbendorfer Straße,residential,5,False,False,178.303,,"LINESTRING (14.6067569 50.9302036, 14.6068268 50.930251, 14.6068952 50.930291, 14.6069547 50.9303214, 14.6070213 50.9303515, 14.6070909 50.9303778, 14.6071623 50.9304028, 14.6072277 50.9304228, 14.6073031 50.9304423, 14.607385 50.9304607, 14.6074778 50.9304801, 14.6083489 50.9306287, 14.6089617 50.9307291, 14.6089843 50.9307318, 14.6090085 50.9307331, 14.6090324 50.930733, 14.6091134 50.9307297)",,,
132008442,,residential,,False,True,38.269,,"LINESTRING (14.6109399 50.9384707, 14.6111151 50.9384133, 14.6114322 50.9383219)",50,,
132008442,,residential,,False,False,31.949,,"LINESTRING (14.6118492 50.9382057, 14.6114322 50.9383219)",50,,
24937663,Rosa-Luxemburg-Straße,residential,,False,False,88.793,,"LINESTRING (14.6118492 50.9382057, 14.6122089 50.938897, 14.6122398 50.9389653)",,,
24937663,Rosa-Luxemburg-Straße,residential,,False,True,118.864,,"LINESTRING (14.6118492 50.9382057, 14.6115672 50.9376655, 14.611317 50.9371907)",,,
26610995,Mittelmühlweg,residential,,False,False,32.49,,"LINESTRING (14.6064541 50.9335767, 14.6063326 50.9336979, 14.6062087 50.9338246)",,,
26610995,Mittelmühlweg,residential,,False,True,228.074,,"LINESTRING (14.6064541 50.9335767, 14.6071765 50.9332841, 14.6073601 50.9332243, 14.6079927 50.9329783, 14.6083734 50.9328682, 14.6089663 50.9326199, 14.6091315 50.9325702, 14.6092616 50.932556)",,,
"[278849738, 278849739]",Lessingstraße,residential,,False,True,55.194,,"LINESTRING (14.6064541 50.9335767, 14.6067643 50.9337744, 14.6066495 50.9339804)",,,
419420061,,living_street,,False,True,73.831,,"LINESTRING (14.6110826 50.9376611, 14.6109407 50.9372728, 14.6109593 50.9372405, 14.611057 50.9372215, 14.611317 50.9371907)",,,
419420048,,living_street,,False,False,60.816,,"LINESTRING (14.6111431 50.9378062, 14.6114322 50.9383219)",,,
132008442,,residential,,False,True,31.949,,"LINESTRING (14.6114322 50.9383219, 14.6118492 50.9382057)",50,,
419420048,,living_street,,False,True,60.816,,"LINESTRING (14.6114322 50.9383219, 14.6111431 50.9378062)",,,
132008442,,residential,,False,False,38.269,,"LINESTRING (14.6114322 50.9383219, 14.6111151 50.9384133, 14.6109399 50.9384707)",50,,
368214706,Rumburger Straße,residential,5,False,False,11.016,,"LINESTRING (14.6034215 50.9356468, 14.6035787 50.935647)",50,,
27154356,Neugersdorfer Straße,residential,6,False,False,68.764,,"LINESTRING (14.6034215 50.9356468, 14.6034084 50.9357619, 14.6033098 50.9359842, 14.6032936 50.9361015, 14.6033102 50.9362556)",50,,
26610991,Lessingstraße,residential,6,False,False,67.368,,"LINESTRING (14.6036557 50.9330005, 14.6042008 50.9331993, 14.6044905 50.9333009)",,,
1186585358,Poststraße,residential,,False,False,37.214,,"LINESTRING (14.6145515 50.9357559, 14.6146267 50.9354246)",50,,
25895577,Bahnhofstraße,residential,,False,False,4.032,,"LINESTRING (14.6145515 50.9357559, 14.6145679 50.9357671, 14.6145899 50.9357829)",50,,
25895577,Bahnhofstraße,residential,,False,True,37.993,,"LINESTRING (14.6145515 50.9357559, 14.6145316 50.9357448, 14.614512 50.9357357, 14.614401 50.9356939, 14.614373 50.9356828, 14.6143517 50.9356729, 14.6143322 50.935662, 14.6143143 50.9356491, 14.6142976 50.9356345, 14.6141797 50.935517)",50,,
