osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge,junction,width,access
22725874,False,2,,tertiary,,False,350.44700000000006,"LINESTRING (12.6446053 47.8223319, 12.6446864 47.8221842, 12.6447069 47.8221261, 12.644742 47.8219525, 12.6447458 47.8219384, 12.6447844 47.8217938, 12.6448989 47.821552, 12.6449625 47.8214001, 12.6449876 47.8213114, 12.645013 47.8211444, 12.6450351 47.8210323, 12.6450534 47.820926, 12.6450612 47.8208804, 12.645101 47.8207506, 12.6451451 47.820686, 12.6451883 47.8206231, 12.6456644 47.8202186, 12.6463503 47.8196061, 12.6464454 47.8195194)",Ruhpoldinger Straße,,,,
24666419,False,2,,tertiary,30,False,59.833,"LINESTRING (12.6446053 47.8223319, 12.6447567 47.8224036, 12.6447955 47.8224257, 12.64484 47.8224574, 12.6448967 47.8224977, 12.6449127 47.8225101, 12.6449617 47.8225478, 12.645016 47.8225981, 12.6450465 47.8226467, 12.6450884 47.822725, 12.6450979 47.8227397)",Hauptstraße,,,,
26437963,False,2,,tertiary,30,True,40.124,"LINESTRING (12.6446053 47.8223319, 12.6444826 47.8222944, 12.6443551 47.8222554, 12.6442758 47.8222276, 12.6441221 47.8221742)",Hauptstraße,,,,
379972010,False,,,residential,,False,20.612,"LINESTRING (12.6371022 47.8207953, 12.6368381 47.8207413)",Thannhäuserstraße,,,,
89172609,False,,,residential,,True,62.947,"LINESTRING (12.6371022 47.8207953, 12.6376707 47.820862, 12.6379281 47.820907)",Thannhäuserstraße,,,,
23845094,False,,,residential,30,False,220.40999999999997,"LINESTRING (12.6416456 47.8221979, 12.6416516 47.8222336, 12.6416653 47.8223158, 12.6413291 47.8231175, 12.6412702 47.8234218, 12.6412767 47.8236318, 12.6413441 47.8238519, 12.6414188 47.8240235, 12.6414682 47.8241287)",Haunertinger Straße,,,,
379972011,False,2,TS 5,tertiary,50,True,148.61599999999999,"LINESTRING (12.6416456 47.8221979, 12.6414731 47.8222647, 12.6413841 47.8222998, 12.6413309 47.8223121, 12.641279 47.8223186, 12.6409911 47.8223165, 12.6406322 47.8223248, 12.6402819 47.822347, 12.6401585 47.8223588, 12.6400041 47.8223835, 12.6398218 47.822423, 12.6397248 47.8224506)",Traunsteiner Straße,,,,
"[1052678429, 1052678430, 380288671]",False,2,TS 5,tertiary,50,False,104.679,"LINESTRING (12.6416456 47.8221979, 12.6419395 47.8220395, 12.6420828 47.8219502, 12.6422077 47.8218595, 12.6422574 47.8218164, 12.6425542 47.8216271, 12.6426652 47.8215543)",Traunsteiner Straße,,,,
23845094,False,,,residential,30,True,220.41000000000003,"LINESTRING (12.6414682 47.8241287, 12.6414188 47.8240235, 12.6413441 47.8238519, 12.6412767 47.8236318, 12.6412702 47.8234218, 12.6413291 47.8231175, 12.6416653 47.8223158, 12.6416516 47.8222336, 12.6416456 47.8221979)",Haunertinger Straße,,,,
24666513,False,,,residential,30,False,154.35199999999998,"LINESTRING (12.6414682 47.8241287, 12.641522 47.8245183, 12.641525 47.8245467, 12.6415557 47.8249099, 12.641558 47.8249375, 12.6415879 47.8253161, 12.6415704 47.8253494, 12.6414698 47.8254972)",Haunertinger Straße,,,,
212963486,False,,,residential,30,False,300.781,"LINESTRING (12.6414682 47.8241287, 12.642059 47.8245308, 12.6423617 47.8247347, 12.6423853 47.8247503, 12.6424958 47.8248067, 12.6425792 47.8248508, 12.6426615 47.8248881, 12.6427564 47.8249247, 12.6430236 47.8250086, 12.6437755 47.8252494, 12.6438017 47.8252582, 12.6440307 47.8253353, 12.6442598 47.8254125, 12.6444871 47.8254892, 12.6445145 47.8255186, 12.6445335 47.8255405, 12.6445479 47.8255675, 12.6445527 47.8255839, 12.6445491 47.82563, 12.6445428 47.8257118)",Sportfeldstraße,,,,
"[24666472, 252074774]",False,,,residential,,False,124.35199999999999,"LINESTRING (12.6428466 47.8214245, 12.6430995 47.821274, 12.6431849 47.821209, 12.6432159 47.8211627, 12.6432363 47.8210946, 12.6432382 47.8210283, 12.6432546 47.8209445, 12.643377 47.8206194, 12.6433881 47.8205945, 12.6434049 47.8205701, 12.643464 47.8205457, 12.6435999 47.8205076)",Höpflinger Weg,yes,,,
206390430,True,,,tertiary,50,False,14.530999999999999,"LINESTRING (12.6428466 47.8214245, 12.6428706 47.8214529, 12.6428779 47.8214852, 12.6428675 47.8215171, 12.6428407 47.8215444)",,,roundabout,,
"[23845058, 26437963, 26437962]",False,2,,tertiary,"['50', '30']",False,56.81,"LINESTRING (12.6428407 47.8215444, 12.642859 47.8215538, 12.6432834 47.8218023, 12.6433071 47.8218161, 12.6433814 47.8218606, 12.6434141 47.8218802)",Hauptstraße,yes,,,
1213036958,True,,,tertiary,50,False,14.288,"LINESTRING (12.6428407 47.8215444, 12.6428019 47.8215632, 12.6427557 47.8215716, 12.6427081 47.8215685, 12.6426652 47.8215543)",,,roundabout,,
"[1052678429, 1052678430, 380288671]",False,2,TS 5,tertiary,50,True,104.67899999999999,"LINESTRING (12.6426652 47.8215543, 12.6425542 47.8216271, 12.6422574 47.8218164, 12.6422077 47.8218595, 12.6420828 47.8219502, 12.6419395 47.8220395, 12.6416456 47.8221979)",Traunsteiner Straße,,,,
1213036957,True,,,tertiary,50,False,16.184,"LINESTRING (12.6426652 47.8215543, 12.6426349 47.8215335, 12.6426163 47.8215072, 12.6426112 47.8214783, 12.6426201 47.8214498, 12.6426421 47.8214247)",,,roundabout,,
800846232,False,2,TS 5,tertiary,50,True,104.78300000000002,"LINESTRING (12.6426421 47.8214247, 12.6424227 47.8212989, 12.6422182 47.8211801, 12.6420597 47.8210695, 12.6419336 47.8209558, 12.6417875 47.8208123, 12.6417222 47.8207247)",Adelholzener Straße,,,,
1214049887,True,,,tertiary,50,False,17.325,"LINESTRING (12.6426421 47.8214247, 12.642671 47.8214075, 12.642706 47.8213964, 12.6427443 47.8213926, 12.6427826 47.8213964, 12.6428176 47.8214073, 12.6428466 47.8214245)",,,roundabout,,
26437963,False,2,,tertiary,30,False,62.568,"LINESTRING (12.6434141 47.8218802, 12.6435643 47.8219688, 12.6437157 47.8220414, 12.6440252 47.8221398, 12.6441221 47.8221742)",Hauptstraße,,,,
"[23845058, 26437962, 26437963]",False,2,,tertiary,"['50', '30']",True,56.81,"LINESTRING (12.6434141 47.8218802, 12.6433814 47.8218606, 12.6433071 47.8218161, 12.6432834 47.8218023, 12.642859 47.8215538, 12.6428407 47.8215444)",Hauptstraße,yes,,,
"[40675432, 604025570]",False,,,"['living_street', 'residential']",30,True,472.796,"LINESTRING (12.6434141 47.8218802, 12.6433466 47.8218991, 12.643071 47.8219762, 12.6430304 47.8219876, 12.6428409 47.8221135, 12.6426861 47.8222479, 12.6426026 47.822306, 12.6425333 47.822358, 12.6424639 47.8224155, 12.6423762 47.8226312, 12.6423402 47.8226871, 12.6421793 47.8229643, 12.6421392 47.8231025, 12.6421156 47.8232144, 12.6421079 47.8232926, 12.6421019 47.8234392, 12.6420964 47.8235397, 12.6421146 47.8236259, 12.6421575 47.8237151, 12.6422446 47.8238671, 12.6423291 47.8239973, 12.642407 47.8241229, 12.6424756 47.8242172, 12.6425154 47.8242538, 12.6425537 47.8242795, 12.6426002 47.8243065, 12.6426494 47.8243241, 12.642721 47.8243395, 12.6427635 47.8243536, 12.6428085 47.824374, 12.6429278 47.8244358, 12.6430444 47.8245155, 12.6431095 47.8245736, 12.6431359 47.824585, 12.6432524 47.8246353, 12.6433236 47.8246261, 12.6435874 47.8244293, 12.6437121 47.8243389, 12.6437721 47.8242798, 12.6437946 47.8242532, 12.6438628 47.8242181, 12.6442 47.8241513)",Auenstraße,,,4.7,
24665490,False,2,TS 5,tertiary,50,False,146.553,"LINESTRING (12.6391551 47.8236718, 12.6392473 47.8233496, 12.6394293 47.8227136, 12.6394686 47.8226244, 12.6394996 47.8225828, 12.6395436 47.8225468, 12.6396384 47.822485, 12.6397248 47.8224506)",Traunsteiner Straße,,,,
24665490,False,2,TS 5,tertiary,50,True,86.17699999999999,"LINESTRING (12.6391551 47.8236718, 12.6390447 47.823951, 12.638909 47.8241712, 12.6387865 47.8242874, 12.6386911 47.8243712)",Traunsteiner Straße,,,,
"[25776506, 373748501]",False,"['2', '1']",,residential,50,False,375.96999999999997,"LINESTRING (12.6391551 47.8236718, 12.6390665 47.8236554, 12.6389397 47.8236314, 12.6388876 47.8236215, 12.638777 47.8235959, 12.6385458 47.8235426, 12.6385153 47.8235274, 12.6384984 47.8234979, 12.638494 47.8234791, 12.6384995 47.823453, 12.6385414 47.8233853, 12.6386443 47.8232047, 12.6386987 47.8230882, 12.638756 47.8229264, 12.6387751 47.8228128, 12.6387711 47.8227102, 12.638755 47.8226063, 12.6387328 47.8225068, 12.6387064 47.8224072, 12.6386153 47.8222019, 12.6385193 47.8220141, 12.6384418 47.8219038, 12.6383492 47.8217863, 12.6382037 47.8216531, 12.6380247 47.8215279, 12.637842 47.8214389, 12.6376774 47.8213629, 12.6376412 47.8213322, 12.637645 47.8212908, 12.637727 47.8211882, 12.6379693 47.8209578)",Am Himmelreich,,,,
24665490,False,2,TS 5,tertiary,50,True,146.553,"LINESTRING (12.6397248 47.8224506, 12.6396384 47.822485, 12.6395436 47.8225468, 12.6394996 47.8225828, 12.6394686 47.8226244, 12.6394293 47.8227136, 12.6392473 47.8233496, 12.6391551 47.8236718)",Traunsteiner Straße,,,,
89172609,False,,,residential,,False,153.514,"LINESTRING (12.6397248 47.8224506, 12.6396395 47.8223707, 12.6395175 47.8222937, 12.639348 47.8222295, 12.6392 47.8221575, 12.6391515 47.8221061, 12.639125 47.822036, 12.6390824 47.8218949, 12.6390251 47.8217656, 12.6389297 47.8215718, 12.6387606 47.8213369, 12.6387309 47.8213029)",Thannhäuserstraße,,,,
379972011,False,2,TS 5,tertiary,50,False,148.61599999999996,"LINESTRING (12.6397248 47.8224506, 12.6398218 47.822423, 12.6400041 47.8223835, 12.6401585 47.8223588, 12.6402819 47.822347, 12.6406322 47.8223248, 12.6409911 47.8223165, 12.641279 47.8223186, 12.6413309 47.8223121, 12.6413841 47.8222998, 12.6414731 47.8222647, 12.6416456 47.8221979)",Traunsteiner Straße,,,,
24666419,False,2,,tertiary,30,True,59.833000000000006,"LINESTRING (12.6450979 47.8227397, 12.6450884 47.822725, 12.6450465 47.8226467, 12.645016 47.8225981, 12.6449617 47.8225478, 12.6449127 47.8225101, 12.6448967 47.8224977, 12.64484 47.8224574, 12.6447955 47.8224257, 12.6447567 47.8224036, 12.6446053 47.8223319)",Hauptstraße,,,,
"[45333216, 986845057, 1052678431]",False,2,,tertiary,30,False,62.795,"LINESTRING (12.6450979 47.8227397, 12.6451575 47.822853, 12.6451637 47.8228654, 12.64519 47.8229191, 12.6451962 47.8229274, 12.6453034 47.8231192, 12.6453176 47.8231426, 12.645366 47.8232221, 12.6454038 47.8232648)",Hauptstraße,,,,
1265452935,False,2,,residential,,True,32.825,"LINESTRING (12.6450979 47.8227397, 12.6454042 47.8226604, 12.6454467 47.8226566, 12.6455148 47.8226516)",Bahnhofstraße,,,,
"[45333217, 30019885]",False,2,,tertiary,30,True,65.615,"LINESTRING (12.6472036 47.8229448, 12.6467758 47.8231365, 12.6467285 47.8231589, 12.6466123 47.8232061, 12.6464594 47.8232573)",Reichenhaller Straße,,,,
377830287,False,,,residential,30,True,172.654,"LINESTRING (12.6472036 47.8229448, 12.6472318 47.8229799, 12.6472662 47.8230227, 12.6472969 47.823096, 12.6473917 47.8233906, 12.6473961 47.8234225, 12.6474109 47.8235314, 12.6474188 47.823589, 12.647423 47.8236388, 12.6474286 47.8237019, 12.6474452 47.8238905, 12.6474677 47.8241458, 12.6474698 47.8241828, 12.6474706 47.8241971, 12.6475061 47.8244744)",Blaue-Wand-Straße,,,,
25758733,False,,,residential,,False,227.00300000000004,"LINESTRING (12.6475061 47.8244744, 12.6474463 47.8244857, 12.6473027 47.8244922, 12.6469966 47.824481, 12.6463075 47.824429, 12.6464381 47.8240514, 12.6464435 47.8237972, 12.6464825 47.8235699, 12.6465794 47.8235193, 12.6465729 47.8234684, 12.6465672 47.82341, 12.646484 47.8232885, 12.6464594 47.8232573)",Kardinal-von-Faulhaber-Platz,,,,
377830287,False,,,residential,30,False,172.654,"LINESTRING (12.6475061 47.8244744, 12.6474706 47.8241971, 12.6474698 47.8241828, 12.6474677 47.8241458, 12.6474452 47.8238905, 12.6474286 47.8237019, 12.647423 47.8236388, 12.6474188 47.823589, 12.6474109 47.8235314, 12.6473961 47.8234225, 12.6473917 47.8233906, 12.6472969 47.823096, 12.6472662 47.8230227, 12.6472318 47.8229799, 12.6472036 47.8229448)",Blaue-Wand-Straße,,,,
377830287,False,,,residential,30,True,73.86999999999999,"LINESTRING (12.6475061 47.8244744, 12.6475453 47.8246289, 12.6476121 47.8247687, 12.6476497 47.8248384, 12.6477717 47.8250644, 12.647793 47.8251084)",Blaue-Wand-Straße,,,,
"[681207664, 682296313, 682296314, 25758737]",False,,,residential,,False,299.35900000000004,"LINESTRING (12.6475061 47.8244744, 12.6475593 47.8244605, 12.6476003 47.824453, 12.6476731 47.8244547, 12.6478192 47.8245004, 12.648004 47.8245842, 12.6480964 47.8246371, 12.6481993 47.8247139, 12.648275 47.8247704, 12.6482934 47.824784, 12.6483519 47.8248269, 12.6484073 47.8248617, 12.6485721 47.8249616, 12.6486426 47.8249988, 12.6487077 47.8250118, 12.6487525 47.8250145, 12.6488071 47.82501, 12.6488483 47.8249958, 12.6488786 47.8249802, 12.6490878 47.8248507, 12.6492032 47.8247711, 12.64923 47.8247148, 12.6492381 47.8246741, 12.64921 47.8244438, 12.6491926 47.8243751, 12.6491625 47.824277, 12.6491459 47.8242181, 12.6490901 47.8240655, 12.6490257 47.8239127, 12.6490066 47.8238744, 12.6489771 47.8238407, 12.6489451 47.8238167, 12.6489043 47.8237917, 12.6488357 47.8237609, 12.6487169 47.8237223, 12.6486103 47.8236876)",Von-Kohlbrenner-Straße,,,,
"[24666472, 252074774]",False,,,residential,,True,124.352,"LINESTRING (12.6435999 47.8205076, 12.643464 47.8205457, 12.6434049 47.8205701, 12.6433881 47.8205945, 12.643377 47.8206194, 12.6432546 47.8209445, 12.6432382 47.8210283, 12.6432363 47.8210946, 12.6432159 47.8211627, 12.6431849 47.821209, 12.6430995 47.821274, 12.6428466 47.8214245)",Höpflinger Weg,yes,,,
800846232,False,2,TS 5,tertiary,50,False,82.09100000000001,"LINESTRING (12.641412 47.8193149, 12.6414674 47.8194243, 12.6415026 47.8195313, 12.6415244 47.8196362, 12.6415395 47.819759, 12.6415503 47.8200429)",Adelholzener Straße,,,,
800846232,False,2,TS 5,tertiary,50,True,28.116,"LINESTRING (12.641412 47.8193149, 12.6413582 47.819245, 12.6412961 47.8191853, 12.6411954 47.8191098)",Adelholzener Straße,,,,
24669179,False,2,,residential,50,False,596.5640000000002,"LINESTRING (12.6410886 47.8272701, 12.6408937 47.827263, 12.6406944 47.8272601, 12.640639 47.8272615, 12.640481 47.8272697, 12.6404129 47.8272797, 12.6403549 47.8272967, 12.6402791 47.8273361, 12.6402225 47.8273716, 12.6401793 47.8274133, 12.6401446 47.8274598, 12.640122 47.8275172, 12.6401296 47.827721, 12.6401675 47.8279797, 12.6401751 47.8281351, 12.6401386 47.8282002, 12.6400966 47.8282564, 12.6400378 47.8282924, 12.6399456 47.828332, 12.63986 47.8283573, 12.6397728 47.8283762, 12.6396803 47.828382, 12.6395768 47.8283882, 12.6395196 47.8283908, 12.63867 47.8284299, 12.6383675 47.828467, 12.638331 47.8284721, 12.6383006 47.8284764, 12.6382665 47.8284812, 12.638139 47.8284995, 12.6377178 47.8285603, 12.6376648 47.8285679, 12.6375591 47.8285832, 12.6374063 47.8285982, 12.637256 47.8285915, 12.6371482 47.8285708, 12.6370705 47.8285313, 12.6370073 47.8284873, 12.6369641 47.8284439, 12.6369426 47.8284188, 12.6369201 47.8283885, 12.6369032 47.8283633, 12.6368823 47.8283248, 12.6367855 47.8280983, 12.6366723 47.8278402, 12.6366593 47.8278058, 12.6366259 47.8277463, 12.6365721 47.8276444, 12.636518 47.8275493, 12.636477 47.8274806, 12.6364551 47.8274443, 12.6363864 47.8273301, 12.6363506 47.8272705, 12.6363313 47.8272385, 12.6361331 47.8269225)",Breslauer Straße,,,,
"[460046843, 382402614]",False,2,,residential,30,True,122.176,"LINESTRING (12.6410886 47.8272701, 12.6411009 47.8271378, 12.6411424 47.8266655, 12.6411638 47.8264897, 12.6411737 47.8264454, 12.6411893 47.8264004, 12.641235 47.8263171, 12.6413093 47.8261896)",Haunertinger Straße,,,,
382492740,False,,,residential,,True,61.37199999999999,"LINESTRING (12.6410886 47.8272701, 12.6411836 47.8272737, 12.6417839 47.8272888, 12.6418288 47.82729, 12.6419081 47.827302)",Haunertinger Straße,,,,
40679282,False,,,residential,30,False,277.06700000000006,"LINESTRING (12.6442554 47.8258282, 12.6444315 47.8260884, 12.6446651 47.8264336, 12.6445101 47.8264811, 12.6444079 47.8265123, 12.6441074 47.8266043, 12.6437789 47.8267045, 12.6437122 47.8267255, 12.6433798 47.826827, 12.6430084 47.8269405, 12.6428204 47.8266737, 12.642703 47.826507, 12.6426235 47.8263941)",Traunfeldstraße,,,,
378016531,False,,,residential,30,True,137.12,"LINESTRING (12.6442554 47.8258282, 12.6437391 47.8260062, 12.6430583 47.8262409, 12.6426235 47.8263941)",Sportfeldstraße,,,,
378016531,False,,,residential,30,False,25.089,"LINESTRING (12.6442554 47.8258282, 12.6444357 47.8257616, 12.6445428 47.8257118)",Sportfeldstraße,,,,
25758755,False,,,residential,30,True,123.339,"LINESTRING (12.6426235 47.8263941, 12.6424826 47.8264572, 12.6423764 47.8265155, 12.6423316 47.8265451, 12.6422822 47.8265888, 12.6422081 47.8266619, 12.642083 47.8267538, 12.6420516 47.8267766, 12.6419358 47.8268608, 12.6419096 47.8269207, 12.6419028 47.8269805, 12.6419233 47.8271067, 12.6419382 47.8272279, 12.6419081 47.827302)",Haunertinger Straße,,,,destination
40679282,False,,,residential,30,True,277.067,"LINESTRING (12.6426235 47.8263941, 12.642703 47.826507, 12.6428204 47.8266737, 12.6430084 47.8269405, 12.6433798 47.826827, 12.6437122 47.8267255, 12.6437789 47.8267045, 12.6441074 47.8266043, 12.6444079 47.8265123, 12.6445101 47.8264811, 12.6446651 47.8264336, 12.6444315 47.8260884, 12.6442554 47.8258282)",Traunfeldstraße,,,,
378016531,False,,,residential,30,False,137.12,"LINESTRING (12.6426235 47.8263941, 12.6430583 47.8262409, 12.6437391 47.8260062, 12.6442554 47.8258282)",Sportfeldstraße,,,,
820124388,False,,,residential,30,False,109.07900000000001,"LINESTRING (12.6426235 47.8263941, 12.6424634 47.8262151, 12.6424256 47.8261952, 12.6423613 47.8261775, 12.642299 47.826172, 12.6419207 47.8261834, 12.6416095 47.826174, 12.6415949 47.8261733, 12.6413322 47.8261503)",Traunfeldstraße,,,,
460046843,False,2,,residential,30,False,4.692,"LINESTRING (12.6413322 47.8261503, 12.6413093 47.8261896)",Haunertinger Straße,,,,
24666513,False,,,residential,30,True,74.15500000000002,"LINESTRING (12.6413322 47.8261503, 12.6413615 47.8260806, 12.6413728 47.8260104, 12.6413774 47.825926, 12.6413707 47.8257976, 12.6413735 47.8257177, 12.6413847 47.8256687, 12.6413927 47.8256365, 12.6414053 47.8256055, 12.641435 47.8255524, 12.6414546 47.825521, 12.6414698 47.8254972)",Haunertinger Straße,,,,
820124388,False,,,residential,30,True,109.079,"LINESTRING (12.6413322 47.8261503, 12.6415949 47.8261733, 12.6416095 47.826174, 12.6419207 47.8261834, 12.642299 47.826172, 12.6423613 47.8261775, 12.6424256 47.8261952, 12.6424634 47.8262151, 12.6426235 47.8263941)",Traunfeldstraße,,,,
25758733,False,,,residential,,True,227.00300000000001,"LINESTRING (12.6464594 47.8232573, 12.646484 47.8232885, 12.6465672 47.82341, 12.6465729 47.8234684, 12.6465794 47.8235193, 12.6464825 47.8235699, 12.6464435 47.8237972, 12.6464381 47.8240514, 12.6463075 47.824429, 12.6469966 47.824481, 12.6473027 47.8244922, 12.6474463 47.8244857, 12.6475061 47.8244744)",Kardinal-von-Faulhaber-Platz,,,,
"[45333217, 30019885]",False,2,,tertiary,30,False,65.61500000000001,"LINESTRING (12.6464594 47.8232573, 12.6466123 47.8232061, 12.6467285 47.8231589, 12.6467758 47.8231365, 12.6472036 47.8229448)",Reichenhaller Straße,,,,
"[30019885, 157082070]",False,2,,tertiary,30,True,85.11099999999999,"LINESTRING (12.6464594 47.8232573, 12.6462122 47.8233128, 12.6460162 47.8233453, 12.6458782 47.8233651, 12.645819 47.8233712, 12.6457603 47.8233739, 12.6456718 47.8233734, 12.6456034 47.823368, 12.6455512 47.8233602, 12.6455165 47.8233475, 12.6454891 47.8233312, 12.6454553 47.8233058, 12.6454038 47.8232648)","['Reichenhaller Straße', 'Hauptstraße']",,,,
25758743,False,,,residential,30,False,96.23999999999998,"LINESTRING (12.6454038 47.8232648, 12.6453511 47.8232946, 12.6452755 47.8233197, 12.6451563 47.8233406, 12.6449546 47.8233525, 12.6448712 47.8233567, 12.6447786 47.8233694, 12.6447142 47.8233828, 12.6446644 47.8234024, 12.6446304 47.8234219, 12.6445738 47.8234593, 12.644518 47.8235022, 12.6444576 47.8235467, 12.6443967 47.8236002, 12.6443382 47.8236611)",Marienstraße,,,,
"[45333216, 986845057, 1052678431]",False,2,,tertiary,30,True,62.795,"LINESTRING (12.6454038 47.8232648, 12.645366 47.8232221, 12.6453176 47.8231426, 12.6453034 47.8231192, 12.6451962 47.8229274, 12.64519 47.8229191, 12.6451637 47.8228654, 12.6451575 47.822853, 12.6450979 47.8227397)",Hauptstraße,,,,
"[30019885, 157082070]",False,2,,tertiary,30,False,85.11100000000002,"LINESTRING (12.6454038 47.8232648, 12.6454553 47.8233058, 12.6454891 47.8233312, 12.6455165 47.8233475, 12.6455512 47.8233602, 12.6456034 47.823368, 12.6456718 47.8233734, 12.6457603 47.8233739, 12.645819 47.8233712, 12.6458782 47.8233651, 12.6460162 47.8233453, 12.6462122 47.8233128, 12.6464594 47.8232573)","['Hauptstraße', 'Reichenhaller Straße']",,,,
25758750,False,,,residential,30,False,161.668,"LINESTRING (12.6441221 47.8221742, 12.6440889 47.8222031, 12.6439009 47.8223753, 12.6438911 47.8223978, 12.6438902 47.8224185, 12.6438844 47.8225402, 12.6438794 47.8226341, 12.6438659 47.8228136, 12.6438803 47.8229932, 12.6438875 47.8230587, 12.6438996 47.823114, 12.6439049 47.8231735, 12.6439221 47.8232271, 12.6439364 47.8232988, 12.6439605 47.8233612, 12.64399 47.8234061, 12.6440588 47.8234852, 12.6441229 47.8235416)",Theresienstraße,,,,
26437963,False,2,,tertiary,30,False,40.124,"LINESTRING (12.6441221 47.8221742, 12.6442758 47.8222276, 12.6443551 47.8222554, 12.6444826 47.8222944, 12.6446053 47.8223319)",Hauptstraße,,,,
26437963,False,2,,tertiary,30,True,62.568,"LINESTRING (12.6441221 47.8221742, 12.6440252 47.8221398, 12.6437157 47.8220414, 12.6435643 47.8219688, 12.6434141 47.8218802)",Hauptstraße,,,,
25758743,False,,,residential,30,True,96.24000000000001,"LINESTRING (12.6443382 47.8236611, 12.6443967 47.8236002, 12.6444576 47.8235467, 12.644518 47.8235022, 12.6445738 47.8234593, 12.6446304 47.8234219, 12.6446644 47.8234024, 12.6447142 47.8233828, 12.6447786 47.8233694, 12.6448712 47.8233567, 12.6449546 47.8233525, 12.6451563 47.8233406, 12.6452755 47.8233197, 12.6453511 47.8232946, 12.6454038 47.8232648)",Marienstraße,,,,
25758750,False,,,residential,30,True,20.861,"LINESTRING (12.6443382 47.8236611, 12.6441662 47.823568, 12.6441229 47.8235416)",Theresienstraße,,,,
