osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,junction,width,bridge,access
60363798,Bodelschwinghstraße,residential,False,True,185.75100000000003,,,30,"LINESTRING (7.6417747 51.1099783, 7.6417838 51.1099273, 7.6418004 51.1098643, 7.6418165 51.1098407, 7.6418818 51.1097286, 7.6419592 51.1095748, 7.6420237 51.1094452, 7.6420624 51.1093237, 7.6420882 51.109182, 7.6421204 51.1089633, 7.6421398 51.1088216, 7.6421596 51.10865, 7.6422229 51.1084971, 7.6422363 51.1084648, 7.6423118 51.108353)",,,,
60449647,Im Hasenkamp,residential,False,True,541.4340000000002,,,,"LINESTRING (7.6417747 51.1099783, 7.6416381 51.1100376, 7.6415149 51.1101636, 7.641362 51.1103516, 7.641286 51.1104926, 7.6411377 51.1108183, 7.641021 51.1111141, 7.6409989 51.1111661, 7.6409757 51.1111942, 7.6409224 51.1112172, 7.6408511 51.1112153, 7.6407987 51.1111922, 7.6407705 51.1111757, 7.6405516 51.1107921, 7.6404859 51.1105984, 7.6404746 51.1104446, 7.6404537 51.110248, 7.6405464 51.1097596, 7.6406038 51.1095956, 7.6406715 51.1094485, 7.6407424 51.1093082, 7.6408927 51.1091027, 7.6410322 51.1089551, 7.6412026 51.1088239, 7.6414619 51.1086359, 7.6417061 51.1084794, 7.641981 51.1083584, 7.6420948 51.1083314, 7.6421865 51.1083291, 7.6423118 51.108353)",,,,
669948636,Birkeshöhstraße,residential,False,False,10.698,2,,,"LINESTRING (7.6460937 51.1100871, 7.6461439 51.110178)",,,,
60538647,Birkeshöhstraße,residential,False,True,75.459,2,,,"LINESTRING (7.6460937 51.1100871, 7.6459996 51.109983, 7.6458114 51.1098222, 7.6456236 51.1096894, 7.6454191 51.1095607)",,,,
669948635,Birkeshöhstraße,residential,False,True,70.053,,,,"LINESTRING (7.6465242 51.110761, 7.6463098 51.1104302, 7.6461439 51.110178)",,,,
"[445218980, 62164767]",Kirchstraße,residential,False,False,133.379,,,,"LINESTRING (7.6419287 51.1065138, 7.6417966 51.106471, 7.6416643 51.1064491, 7.6413842 51.1064092, 7.6411682 51.1063727, 7.6410583 51.1063519, 7.640985 51.1063319, 7.6408829 51.1062958, 7.6408854 51.1059171, 7.640923 51.1057944)",,,,
97543340,Hauptstraße,residential,False,True,61.452999999999996,,,20,"LINESTRING (7.6419287 51.1065138, 7.6418313 51.1065781, 7.6415057 51.1066498, 7.6414254 51.1066644, 7.6412618 51.1066882, 7.6411206 51.1066992)",,,,
105245543,Hauptstraße,residential,False,False,33.71,,,20,"LINESTRING (7.6419287 51.1065138, 7.6422099 51.1064268, 7.6423715 51.106395)",,,,
62217961,Hochstraße,residential,False,False,9.219,,,30,"LINESTRING (7.640923 51.1057944, 7.6410522 51.1057773)",,,,
62218051,Zum alten Teich,residential,False,False,96.467,,,,"LINESTRING (7.640923 51.1057944, 7.6408745 51.1057582, 7.6408357 51.1057203, 7.6407928 51.1056315, 7.640938 51.1053789, 7.6410275 51.105229, 7.6410632 51.1051692, 7.6411121 51.1049818)",,,,
105245474,Kirchstraße,residential,True,False,86.16799999999999,,,30,"LINESTRING (7.640923 51.1057944, 7.6406813 51.1057432, 7.6404554 51.1057046, 7.6402685 51.105677, 7.6400072 51.1056356, 7.6397287 51.1056023)",,,,
"[445218980, 62164767]",Kirchstraße,residential,False,True,133.37900000000002,,,,"LINESTRING (7.640923 51.1057944, 7.6408854 51.1059171, 7.6408829 51.1062958, 7.640985 51.1063319, 7.6410583 51.1063519, 7.6411682 51.1063727, 7.6413842 51.1064092, 7.6416643 51.1064491, 7.6417966 51.106471, 7.6419287 51.1065138)",,,,
62217961,Hochstraße,residential,False,True,9.219,,,30,"LINESTRING (7.6410522 51.1057773, 7.640923 51.1057944)",,,,
62217961,Hochstraße,residential,False,False,288.217,,,30,"LINESTRING (7.6410522 51.1057773, 7.641113 51.1057513, 7.6412084 51.1057201, 7.6413612 51.1056318, 7.6414933 51.1055419, 7.6416079 51.1054752, 7.6418148 51.1053166, 7.6420877 51.105115, 7.6422566 51.1049852, 7.6422954 51.1049599, 7.6424748 51.1048432, 7.642584 51.1047636, 7.6426766 51.104696, 7.6428795 51.1045282, 7.6431124 51.1043354, 7.6435056 51.1040469, 7.6435497 51.1039919, 7.6435651 51.103923, 7.6435595 51.1037879)",,,,
112176073,Himecker Weg,residential,False,False,52.078,,,,"LINESTRING (7.6410522 51.1057773, 7.6412462 51.1058214, 7.6414673 51.1058807, 7.6416275 51.1059029, 7.6416764 51.1059074, 7.6417565 51.1058883)",,,,
62217961,Hochstraße,residential,False,True,288.21700000000004,,,30,"LINESTRING (7.6435595 51.1037879, 7.6435651 51.103923, 7.6435497 51.1039919, 7.6435056 51.1040469, 7.6431124 51.1043354, 7.6428795 51.1045282, 7.6426766 51.104696, 7.642584 51.1047636, 7.6424748 51.1048432, 7.6422954 51.1049599, 7.6422566 51.1049852, 7.6420877 51.105115, 7.6418148 51.1053166, 7.6416079 51.1054752, 7.6414933 51.1055419, 7.6413612 51.1056318, 7.6412084 51.1057201, 7.641113 51.1057513, 7.6410522 51.1057773)",,,,
149133485,Kampstraße,residential,False,False,124.138,,,30,"LINESTRING (7.6435595 51.1037879, 7.6436973 51.1037751, 7.6438933 51.1037412, 7.6440032 51.1037153, 7.6441132 51.1036756, 7.6446699 51.1034691, 7.645081 51.1033335, 7.6451609 51.1033372)",,,,
149133485,Kampstraße,residential,False,True,76.902,,,30,"LINESTRING (7.6435595 51.1037879, 7.6433641 51.1037917, 7.6431204 51.103789, 7.6429103 51.1038082, 7.6424739 51.1038768)",,,,
26364564,Kampstraße,residential,False,False,39.392999999999994,,,,"LINESTRING (7.6392027 51.1050468, 7.6390634 51.105057, 7.6389727 51.1050522, 7.6388056 51.105046, 7.6386412 51.1050337)",,,,
149133485,Kampstraße,residential,False,False,81.30000000000001,,,30,"LINESTRING (7.6392027 51.1050468, 7.6393617 51.1050004, 7.639693 51.1047452, 7.6398343 51.104641, 7.6399948 51.1045233)",,,,
62165159,Kirchstraße,residential,True,False,71.908,,,30,"LINESTRING (7.6397287 51.1056023, 7.6397017 51.1055763, 7.6393273 51.1051985, 7.6392027 51.1050468)",,,,
"[475664973, 62217047]",Krummicker Weg,residential,True,False,102.99600000000001,,,,"LINESTRING (7.6397287 51.1056023, 7.6397023 51.1056492, 7.639657 51.1056812, 7.6396044 51.105711, 7.6394416 51.1058592, 7.6393353 51.106027, 7.639316 51.106145, 7.6393272 51.1062036, 7.6393426 51.1062272, 7.6394069 51.1062619, 7.6394698 51.1062797, 7.639663 51.1063233)",,,,
316235760,Kirchplatz,residential,False,False,64.705,,,,"LINESTRING (7.639663 51.1063233, 7.639648 51.1064437, 7.639653 51.1064996, 7.6396634 51.1065247, 7.6398389 51.1065816, 7.6401917 51.1067083)",,,,
97543340,Hauptstraße,residential,False,False,65.195,,,20,"LINESTRING (7.6401917 51.1067083, 7.6403535 51.106689, 7.640498 51.1066823, 7.6406648 51.1066865, 7.6408793 51.1067021, 7.6411206 51.1066992)",,,,
"[97543340, 41546646]",Hauptstraße,residential,False,True,134.391,,,20,"LINESTRING (7.6401917 51.1067083, 7.6400442 51.1067382, 7.639947 51.1067714, 7.6398697 51.1068049, 7.6398147 51.1068395, 7.6397686 51.1068909, 7.6397295 51.1069519, 7.6397312 51.1070181, 7.6397345 51.1070287, 7.6397464 51.1070669, 7.6397955 51.1071223, 7.6399378 51.1072603, 7.6401706 51.1074861, 7.6402698 51.1075617, 7.6403426 51.1076068, 7.6403814 51.107631)",,,,
316235760,Kirchplatz,residential,False,True,64.705,,,,"LINESTRING (7.6401917 51.1067083, 7.6398389 51.1065816, 7.6396634 51.1065247, 7.639653 51.1064996, 7.639648 51.1064437, 7.639663 51.1063233)",,,,
149133485,Kampstraße,residential,False,False,2.581,,,30,"LINESTRING (7.6411116 51.1041007, 7.6411474 51.1040949)",,,,
62218051,Zum alten Teich,residential,False,True,98.391,,,,"LINESTRING (7.6411116 51.1041007, 7.6411389 51.1042271, 7.6411692 51.1044647, 7.6411491 51.1046938, 7.641139 51.1048786, 7.6411121 51.1049818)",,,,
149133485,Kampstraße,residential,False,True,95.98599999999999,,,30,"LINESTRING (7.6411116 51.1041007, 7.6404462 51.1041998, 7.6403479 51.1042389, 7.6400799 51.1044616, 7.6399948 51.1045233)",,,,
97543327,Löher Weg,residential,False,True,26.695999999999998,,,30,"LINESTRING (7.6474534 51.1054858, 7.6473425 51.1054867, 7.6470715 51.1054767)",,,,
"[105245488, 65011780]",Höltchen,residential,False,True,379.902,,,30,"LINESTRING (7.6474534 51.1054858, 7.6474592 51.1057563, 7.6474661 51.106114, 7.6474583 51.1062181, 7.6474184 51.1063238, 7.6473299 51.1064087, 7.6472521 51.1064785, 7.6471175 51.1065306, 7.6469909 51.1065635, 7.6468098 51.1065806, 7.6466153 51.1065914, 7.6464145 51.1065806, 7.6461397 51.1065443, 7.6458946 51.1064999, 7.645632 51.106438, 7.6454669 51.1063876, 7.6453884 51.1063373, 7.6453232 51.106287, 7.6452759 51.106201, 7.6452607 51.1061067, 7.6452863 51.1060435, 7.6454519 51.1057233, 7.64552 51.105663, 7.6457005 51.1055663, 7.6459014 51.1054435, 7.6459851 51.1053709)",,,,
41546647,Löher Weg,residential,False,True,31.358,,,30,"LINESTRING (7.6459851 51.1053709, 7.6455702 51.1052629)",,,,
97543327,Löher Weg,residential,False,False,14.647,,,30,"LINESTRING (7.6459851 51.1053709, 7.6461903 51.1053983)",,,,
"[105245488, 65011780]",Höltchen,residential,False,False,379.9020000000001,,,30,"LINESTRING (7.6459851 51.1053709, 7.6459014 51.1054435, 7.6457005 51.1055663, 7.64552 51.105663, 7.6454519 51.1057233, 7.6452863 51.1060435, 7.6452607 51.1061067, 7.6452759 51.106201, 7.6453232 51.106287, 7.6453884 51.1063373, 7.6454669 51.1063876, 7.645632 51.106438, 7.6458946 51.1064999, 7.6461397 51.1065443, 7.6464145 51.1065806, 7.6466153 51.1065914, 7.6468098 51.1065806, 7.6469909 51.1065635, 7.6471175 51.1065306, 7.6472521 51.1064785, 7.6473299 51.1064087, 7.6474184 51.1063238, 7.6474583 51.1062181, 7.6474661 51.106114, 7.6474592 51.1057563, 7.6474534 51.1054858)",,,,
75411803,Wahrweg,residential,False,True,57.116,,,,"LINESTRING (7.6392987 51.1042601, 7.6396773 51.1043686, 7.6399948 51.1045233)",,,,
149133485,Kampstraße,residential,False,True,95.739,,,30,"LINESTRING (7.6424739 51.1038768, 7.6411474 51.1040949)",,,,
149133485,Kampstraße,residential,False,False,76.902,,,30,"LINESTRING (7.6424739 51.1038768, 7.6429103 51.1038082, 7.6431204 51.103789, 7.6433641 51.1037917, 7.6435595 51.1037879)",,,,
1125553157,Florianweg,residential,False,False,59.196,,,,"LINESTRING (7.6424739 51.1038768, 7.6422892 51.1034303, 7.642261 51.1033615)",,,,
75557345,Prumbomweg,residential,False,False,118.11400000000002,,,30,"LINESTRING (7.6411206 51.1066992, 7.6410945 51.1068241, 7.641073 51.1068767, 7.6410176 51.1069201, 7.6409892 51.1069478, 7.6409248 51.1070104, 7.6408732 51.1070749, 7.6408181 51.1071687, 7.6407889 51.1072226, 7.6407793 51.1072402, 7.6407426 51.1073079, 7.6405245 51.1075526, 7.6403814 51.107631)",,,,
97543340,Hauptstraße,residential,False,False,61.453,,,20,"LINESTRING (7.6411206 51.1066992, 7.6412618 51.1066882, 7.6414254 51.1066644, 7.6415057 51.1066498, 7.6418313 51.1065781, 7.6419287 51.1065138)",,,,
97543340,Hauptstraße,residential,False,True,65.19500000000001,,,20,"LINESTRING (7.6411206 51.1066992, 7.6408793 51.1067021, 7.6406648 51.1066865, 7.640498 51.1066823, 7.6403535 51.106689, 7.6401917 51.1067083)",,,,
112176073,Himecker Weg,residential,False,True,52.078,,,,"LINESTRING (7.6417565 51.1058883, 7.6416764 51.1059074, 7.6416275 51.1059029, 7.6414673 51.1058807, 7.6412462 51.1058214, 7.6410522 51.1057773)",,,,
112178022,Otto-Fuchs-Straße,residential,False,False,58.601,,,,"LINESTRING (7.6344234 51.1031315, 7.6344929 51.103191, 7.6345651 51.1032408, 7.6347166 51.1033212, 7.6347903 51.10335, 7.6349177 51.1033826, 7.6351033 51.103413)",,,,
"[495950259, 112178022]",Otto-Fuchs-Straße,residential,False,False,180.26800000000003,,,,"LINESTRING (7.6351033 51.103413, 7.635241 51.1034214, 7.6353705 51.1034129, 7.6355132 51.1033872, 7.6356463 51.1033444, 7.6357529 51.1032876, 7.6358145 51.1032432, 7.6358644 51.1031898, 7.6359458 51.1030713, 7.6360275 51.1029244, 7.6360772 51.1028023, 7.6361795 51.1024409, 7.636247 51.1022941, 7.636283 51.1022526, 7.6363345 51.1022317, 7.6363976 51.1022231)",,,,
112178022,Otto-Fuchs-Straße,residential,False,True,58.601,,,,"LINESTRING (7.6351033 51.103413, 7.6349177 51.1033826, 7.6347903 51.10335, 7.6347166 51.1033212, 7.6345651 51.1032408, 7.6344929 51.103191, 7.6344234 51.1031315)",,,,
112356344,Tunnelstraße,residential,False,False,132.709,,,,"LINESTRING (7.6351033 51.103413, 7.6351024 51.1033501, 7.6349825 51.1029786, 7.6349697 51.1028887, 7.6349731 51.1027826, 7.6349942 51.1026574, 7.635018 51.102571, 7.6350424 51.1024945, 7.6351497 51.1022397)",,,,
112588519,Giedeweg,residential,False,True,134.238,,,30,"LINESTRING (7.6468744 51.1042702, 7.6465477 51.1047888, 7.6463393 51.1051345, 7.6461903 51.1053983)",,,,
112588749,Holunderweg,residential,False,True,141.004,,,,"LINESTRING (7.6460166 51.1071188, 7.6455106 51.1070433, 7.6450604 51.1069293, 7.6445096 51.1067748, 7.6443827 51.1067658, 7.6441246 51.1068389)",,,,
26481558,Oststraße,residential,False,False,57.47,,,50,"LINESTRING (7.6441246 51.1068389, 7.6440033 51.1067623, 7.6438972 51.1066343, 7.643779 51.1063804)",,,,
26481558,Oststraße,residential,False,True,66.251,,,50,"LINESTRING (7.6441246 51.1068389, 7.6441794 51.1068745, 7.6443869 51.1069563, 7.6447704 51.1070847, 7.6448187 51.1071091, 7.6448502 51.1071382, 7.6448791 51.1071799)",,,,
112588749,Holunderweg,residential,False,False,141.00400000000002,,,,"LINESTRING (7.6441246 51.1068389, 7.6443827 51.1067658, 7.6445096 51.1067748, 7.6450604 51.1069293, 7.6455106 51.1070433, 7.6460166 51.1071188)",,,,
"[234918956, 267254759]",Kapellenweg,residential,False,True,56.137,,,30,"LINESTRING (7.6350618 51.1079429, 7.6350937 51.1079764, 7.6351203 51.1079964, 7.635203 51.108043, 7.6353935 51.1081462, 7.6355046 51.1082052, 7.63565 51.1082841)",,,,
267254760,Kapellenweg,residential,False,False,304.05299999999994,,,30,"LINESTRING (7.6350618 51.1079429, 7.6350394 51.1078969, 7.6350307 51.1078463, 7.6350367 51.1077638, 7.6350854 51.1075481, 7.635146 51.1073971, 7.6352293 51.1072449, 7.635309 51.1071285, 7.6354001 51.1070199, 7.6354947 51.1069323, 7.6355505 51.1068836, 7.6356073 51.106846, 7.635665 51.1068094, 7.6357347 51.1067767, 7.6358441 51.1067387, 7.6362764 51.1066134, 7.6364811 51.1065622, 7.6365709 51.1065416, 7.6366413 51.106529, 7.6366891 51.1065237, 7.6367392 51.1065231, 7.6367889 51.1065265, 7.636874 51.1065349, 7.6370584 51.1065589, 7.6371789 51.1065715, 7.6372985 51.1065812, 7.6373769 51.1065858, 7.6374433 51.1065858, 7.637515 51.1065814, 7.6376343 51.1065691, 7.6377632 51.1065551, 7.6378852 51.1065425, 7.6379337 51.1065293)",,,,
149133485,Kampstraße,residential,False,False,95.739,,,30,"LINESTRING (7.6411474 51.1040949, 7.6424739 51.1038768)",,,,
149133485,Kampstraße,residential,False,True,2.581,,,30,"LINESTRING (7.6411474 51.1040949, 7.6411116 51.1041007)",,,,
1261970131,Zum alten Teich,residential,False,False,64.901,,,,"LINESTRING (7.6411474 51.1040949, 7.6409886 51.1037369, 7.6409077 51.1035763, 7.640901 51.1035329)",,,,
93649810,Zum Leier Hölzchen,residential,False,True,237.36699999999996,,,,"LINESTRING (7.6380691 51.1097821, 7.6378622 51.1095616, 7.637719 51.1094438, 7.6374677 51.1092401, 7.6373 51.1091325, 7.6370638 51.1090059, 7.6368195 51.1088947, 7.636604 51.1088081, 7.6363535 51.1087284, 7.6361403 51.1086779, 7.6359721 51.1086562, 7.6355687 51.1086181, 7.6354818 51.1085992, 7.6354309 51.1085821)",,,,
286422548,Zum alten Teich,residential,False,False,62.157,,,,"LINESTRING (7.6417477 51.1045904, 7.6411121 51.1049818)",,,,
286422548,Zum alten Teich,residential,False,True,62.157,,,,"LINESTRING (7.6411121 51.1049818, 7.6417477 51.1045904)",,,,
62218051,Zum alten Teich,residential,False,False,98.39099999999999,,,,"LINESTRING (7.6411121 51.1049818, 7.641139 51.1048786, 7.6411491 51.1046938, 7.6411692 51.1044647, 7.6411389 51.1042271, 7.6411116 51.1041007)",,,,
62218051,Zum alten Teich,residential,False,True,96.46700000000001,,,,"LINESTRING (7.6411121 51.1049818, 7.6410632 51.1051692, 7.6410275 51.105229, 7.640938 51.1053789, 7.6407928 51.1056315, 7.6408357 51.1057203, 7.6408745 51.1057582, 7.640923 51.1057944)",,,,
60363798,Bodelschwinghstraße,residential,False,True,62.63400000000001,,,30,"LINESTRING (7.6424218 51.1103481, 7.6423119 51.1102903, 7.6421403 51.1102214, 7.6419665 51.1101492, 7.6418188 51.1100465, 7.6417845 51.1100194, 7.6417747 51.1099783)",,,,
60769991,Mühlenbergstraße,residential,False,True,347.225,,,,"LINESTRING (7.6424218 51.1103481, 7.6425793 51.1104052, 7.6427395 51.1105207, 7.6428198 51.110567, 7.6429039 51.110593, 7.6429724 51.1106046, 7.6431099 51.1106061, 7.6433881 51.1105715, 7.643458 51.1105912, 7.6435486 51.1106514, 7.6437172 51.1107376, 7.6439315 51.1108355, 7.6441827 51.1109245, 7.6443517 51.1109702, 7.6444497 51.1109608, 7.6445263 51.1109281, 7.6445904 51.1108949, 7.6446098 51.1108566, 7.6446368 51.1107806, 7.6446782 51.1105664, 7.6446776 51.1103899, 7.6446797 51.1102479, 7.6447086 51.1101324, 7.6447498 51.110022, 7.6448335 51.1098856, 7.6448772 51.1098403, 7.6450773 51.1096853, 7.6453126 51.1095028)",,,,
41546641,Birkeshöhstraße,residential,False,False,79.74300000000001,,,,"LINESTRING (7.6429307 51.1080698, 7.6431734 51.1081085, 7.6434455 51.1081674, 7.6438433 51.1082773, 7.6439975 51.1083213)",,,,
"[41546641, 498105850, 41546643]",Birkeshöhstraße,residential,False,True,120.50399999999999,2,,50,"LINESTRING (7.6429307 51.1080698, 7.6428244 51.1080593, 7.6423156 51.1080522, 7.6420451 51.1080356, 7.6419246 51.1080257, 7.6417952 51.1080093, 7.6415436 51.1079712, 7.6414619 51.1079604, 7.6413882 51.1079486, 7.6413408 51.1079469, 7.6412233 51.107938)",,,yes,
60363798,Bodelschwinghstraße,residential,False,False,59.6,,,30,"LINESTRING (7.6429307 51.1080698, 7.6429097 51.1081993, 7.6427715 51.1082404, 7.6424985 51.1083076, 7.6423118 51.108353)",,,,
188280725,Lindenstraße,residential,False,True,10.253,,,30,"LINESTRING (7.6411662 51.1078424, 7.6412486 51.1077966, 7.6412759 51.1077811)",,,,
669949827,Krugmann-Kreisel,residential,True,False,11.619,1,,50,"LINESTRING (7.6411662 51.1078424, 7.641189 51.1078598, 7.6412047 51.1078823, 7.6412199 51.1079095, 7.6412233 51.107938)",roundabout,,,
"[41546641, 498105850, 41546643]",Birkeshöhstraße,residential,False,False,120.50400000000002,2,,50,"LINESTRING (7.6412233 51.107938, 7.6413408 51.1079469, 7.6413882 51.1079486, 7.6414619 51.1079604, 7.6415436 51.1079712, 7.6417952 51.1080093, 7.6419246 51.1080257, 7.6420451 51.1080356, 7.6423156 51.1080522, 7.6428244 51.1080593, 7.6429307 51.1080698)",,,yes,
669949827,Krugmann-Kreisel,residential,True,False,21.503,1,,50,"LINESTRING (7.6412233 51.107938, 7.6412112 51.1079725, 7.6411857 51.1079987, 7.6411501 51.1080211, 7.6411027 51.1080407, 7.6410609 51.1080484, 7.6410089 51.1080507)",roundabout,,,
"[446714821, 446714825, 733983983, 733983984, 435023025]",An der Volme,residential,False,False,234.29499999999993,2,,,"LINESTRING (7.6410089 51.1080507, 7.6410153 51.1081061, 7.6410295 51.1081474, 7.6410501 51.1081946, 7.6410689 51.1082287, 7.6410917 51.1082892, 7.6411069 51.108321, 7.6411193 51.1083539, 7.6411275 51.1083966, 7.6411283 51.1084168, 7.6411215 51.108449, 7.6411145 51.1084723, 7.6410977 51.1084963, 7.6410752 51.1085198, 7.6410313 51.1085558, 7.640973 51.1086035, 7.6408255 51.1087246, 7.6407383 51.1088019, 7.6406583 51.1088807, 7.6406133 51.108928, 7.6405479 51.1090041, 7.6404695 51.1091081, 7.6404238 51.1091758, 7.6403807 51.1092502, 7.6403554 51.1092947, 7.6403367 51.1093143, 7.6403112 51.1093296, 7.6402728 51.1093459, 7.6402388 51.1093523, 7.6401855 51.1093564, 7.6401331 51.109358, 7.6400594 51.1093588, 7.639796 51.1093655, 7.6395309 51.1093723, 7.6393899 51.1093758, 7.6393671 51.1093764, 7.6392476 51.1093779)",,,yes,
669949827,Krugmann-Kreisel,residential,True,False,30.759999999999998,1,,50,"LINESTRING (7.6410089 51.1080507, 7.640953 51.1080451, 7.6408948 51.1080262, 7.6408584 51.1080004, 7.6408546 51.1079963, 7.6408322 51.107972, 7.6408168 51.107936, 7.6408171 51.1078979, 7.6408316 51.1078695, 7.6408571 51.1078472)",roundabout,,,
670304289,Volmestraße,secondary,False,False,111.722,2,L 323,50,"LINESTRING (7.6392476 51.1093779, 7.6392489 51.1093115, 7.6392518 51.1090781, 7.6392736 51.1088477, 7.6392919 51.1086935, 7.6393138 51.1085546, 7.6393306 51.108375)",,,,
"[446714821, 446714825, 733983983, 733983984, 435023025]",An der Volme,residential,False,True,234.295,2,,,"LINESTRING (7.6392476 51.1093779, 7.6393671 51.1093764, 7.6393899 51.1093758, 7.6395309 51.1093723, 7.639796 51.1093655, 7.6400594 51.1093588, 7.6401331 51.109358, 7.6401855 51.1093564, 7.6402388 51.1093523, 7.6402728 51.1093459, 7.6403112 51.1093296, 7.6403367 51.1093143, 7.6403554 51.1092947, 7.6403807 51.1092502, 7.6404238 51.1091758, 7.6404695 51.1091081, 7.6405479 51.1090041, 7.6406133 51.108928, 7.6406583 51.1088807, 7.6407383 51.1088019, 7.6408255 51.1087246, 7.640973 51.1086035, 7.6410313 51.1085558, 7.6410752 51.1085198, 7.6410977 51.1084963, 7.6411145 51.1084723, 7.6411215 51.108449, 7.6411283 51.1084168, 7.6411275 51.1083966, 7.6411193 51.1083539, 7.6411069 51.108321, 7.6410917 51.1082892, 7.6410689 51.1082287, 7.6410501 51.1081946, 7.6410295 51.1081474, 7.6410153 51.1081061, 7.6410089 51.1080507)",,,yes,
"[97543340, 41546646]",Hauptstraße,residential,False,False,134.39099999999996,,,20,"LINESTRING (7.6403814 51.107631, 7.6403426 51.1076068, 7.6402698 51.1075617, 7.6401706 51.1074861, 7.6399378 51.1072603, 7.6397955 51.1071223, 7.6397464 51.1070669, 7.6397345 51.1070287, 7.6397312 51.1070181, 7.6397295 51.1069519, 7.6397686 51.1068909, 7.6398147 51.1068395, 7.6398697 51.1068049, 7.639947 51.1067714, 7.6400442 51.1067382, 7.6401917 51.1067083)",,,,
"[41546670, 41546646]",Hauptstraße,residential,False,"[False, True]",41.028000000000006,,,20,"LINESTRING (7.6403814 51.107631, 7.6404076 51.1076469, 7.6407295 51.1077884, 7.6408571 51.1078472)",,,,
75557345,Prumbomweg,residential,False,True,118.114,,,30,"LINESTRING (7.6403814 51.107631, 7.6405245 51.1075526, 7.6407426 51.1073079, 7.6407793 51.1072402, 7.6407889 51.1072226, 7.6408181 51.1071687, 7.6408732 51.1070749, 7.6409248 51.1070104, 7.6409892 51.1069478, 7.6410176 51.1069201, 7.641073 51.1068767, 7.6410945 51.1068241, 7.6411206 51.1066992)",,,,
26481558,Oststraße,residential,False,False,66.251,,,50,"LINESTRING (7.6448791 51.1071799, 7.6448502 51.1071382, 7.6448187 51.1071091, 7.6447704 51.1070847, 7.6443869 51.1069563, 7.6441794 51.1068745, 7.6441246 51.1068389)",,,,
461025582,Oststraße,residential,False,True,35.792,3,,50,"LINESTRING (7.6448791 51.1071799, 7.6449119 51.1071736, 7.6449542 51.1071685, 7.6449884 51.1071677, 7.6450266 51.1071689, 7.6450641 51.107171, 7.6451091 51.1071769, 7.6451486 51.1071832, 7.6451882 51.1071925, 7.6452184 51.1072026, 7.6452479 51.1072161, 7.6452888 51.1072392, 7.6453035 51.1072561, 7.6453201 51.1072788)",,,,
"[1000618668, 1000618669, 188282031]",Lindenstraße,residential,False,"[False, True]",89.351,,,"['50', '30']","LINESTRING (7.6448791 51.1071799, 7.6447366 51.107239, 7.6446254 51.1073003, 7.6444908 51.1073605, 7.6444218 51.1073874, 7.6443433 51.107411, 7.6442761 51.1074233, 7.6441514 51.1074384, 7.6440335 51.1074489, 7.6439222 51.107454, 7.6437225 51.1074595)",,5.2,yes,
75411803,Wahrweg,residential,False,False,57.116,,,,"LINESTRING (7.6399948 51.1045233, 7.6396773 51.1043686, 7.6392987 51.1042601)",,,,
149133485,Kampstraße,residential,False,False,95.986,,,30,"LINESTRING (7.6399948 51.1045233, 7.6400799 51.1044616, 7.6403479 51.1042389, 7.6404462 51.1041998, 7.6411116 51.1041007)",,,,
149133485,Kampstraße,residential,False,True,81.3,,,30,"LINESTRING (7.6399948 51.1045233, 7.6398343 51.104641, 7.639693 51.1047452, 7.6393617 51.1050004, 7.6392027 51.1050468)",,,,
1125553157,Florianweg,residential,False,True,59.196,,,,"LINESTRING (7.642261 51.1033615, 7.6422892 51.1034303, 7.6424739 51.1038768)",,,,
1261970131,Zum alten Teich,residential,False,True,64.901,,,,"LINESTRING (7.640901 51.1035329, 7.6409077 51.1035763, 7.6409886 51.1037369, 7.6411474 51.1040949)",,,,
112356344,Tunnelstraße,residential,False,False,34.731,,,,"LINESTRING (7.6351497 51.1022397, 7.6351947 51.1021324, 7.635194 51.1021176, 7.6351799 51.102108, 7.6351564 51.102105, 7.6351343 51.1021088, 7.6351175 51.1021193, 7.6351041 51.1021404, 7.6350994 51.1021635, 7.6351075 51.1021888, 7.6351497 51.1022397)",,,,
112356344,Tunnelstraße,residential,False,True,34.731,,,,"LINESTRING (7.6351497 51.1022397, 7.6351075 51.1021888, 7.6350994 51.1021635, 7.6351041 51.1021404, 7.6351175 51.1021193, 7.6351343 51.1021088, 7.6351564 51.102105, 7.6351799 51.102108, 7.635194 51.1021176, 7.6351947 51.1021324, 7.6351497 51.1022397)",,,,
112356344,Tunnelstraße,residential,False,True,132.709,,,,"LINESTRING (7.6351497 51.1022397, 7.6350424 51.1024945, 7.635018 51.102571, 7.6349942 51.1026574, 7.6349731 51.1027826, 7.6349697 51.1028887, 7.6349825 51.1029786, 7.6351024 51.1033501, 7.6351033 51.103413)",,,,
78352387,Unterm Bamberg,residential,False,False,27.904000000000003,,,,"LINESTRING (7.6381636 51.1093953, 7.6382226 51.1094585, 7.638241 51.1094687, 7.6382658 51.1094733, 7.6382879 51.1094679, 7.6382987 51.1094531, 7.6382953 51.1094367, 7.6382705 51.109414, 7.638249 51.109406, 7.6381974 51.109403, 7.6381636 51.1093953)",,,,
