osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry,lanes,bridge
"[29276586, 26009075, 29276587]",False,Etatsrat-Michaelsen-Straße,residential,False,89.911,,50,"LINESTRING (9.3689958 53.9207312, 9.3690023 53.9207398, 9.3694131 53.921024, 9.3694689 53.9210689, 9.3696333 53.9212937, 9.3697061 53.9214117)",,yes
27825909,False,Hans-Prox-Straße,tertiary,True,211.239,K 15,50,"LINESTRING (9.3689958 53.9207312, 9.37008 53.9203805, 9.3701871 53.9203697, 9.3709804 53.9202923, 9.3712195 53.9201729, 9.3717726 53.9199031, 9.3718069 53.9198865)",,
29276587,False,Etatsrat-Michaelsen-Straße,residential,True,37.817,,50,"LINESTRING (9.3712669 53.9225786, 9.3708932 53.9223193)",,
29170894,False,Etatsrat-Michaelsen-Straße,residential,False,110.173,,,"LINESTRING (9.3712669 53.9225786, 9.371308 53.9225977, 9.3724517 53.9231538, 9.3725889 53.9231849)",,
519771301,False,Etatsrätin-Doos-Straße,residential,True,88.806,,50,"LINESTRING (9.3712669 53.9225786, 9.3705939 53.9228608, 9.3702253 53.9230851)",,
29103027,True,Zingelstraße,residential,False,129.066,,20,"LINESTRING (9.3725889 53.9231849, 9.3727148 53.9231503, 9.3730994 53.9229183, 9.3731643 53.9228792, 9.3738691 53.922461, 9.3739262 53.9224456, 9.3740515 53.9224484)",,
29170894,False,Etatsrat-Michaelsen-Straße,residential,True,110.173,,,"LINESTRING (9.3725889 53.9231849, 9.3724517 53.9231538, 9.371308 53.9225977, 9.3712669 53.9225786)",,
26009079,True,Am Markt,residential,False,41.898,,30,"LINESTRING (9.3747584 53.9230172, 9.3743239 53.9227406)",,
29137045,True,Deichstraße,residential,False,392.52,,30,"LINESTRING (9.374817 53.9221828, 9.3743874 53.9217185, 9.3739256 53.921405, 9.3735163 53.9212554, 9.372867 53.9211878, 9.3724249 53.9212044, 9.3718367 53.9211494, 9.3713054 53.9211167, 9.3706832 53.9212086, 9.3704285 53.9212563, 9.3697061 53.9214117)",,
29137068,False,Op de Göten,residential,False,15.122,,30,"LINESTRING (9.374817 53.9221828, 9.3747376 53.9222307, 9.3746911 53.9222941)",,
29137068,False,Op de Göten,residential,True,46.387,,30,"LINESTRING (9.374817 53.9221828, 9.3748739 53.9221647, 9.3753822 53.9219321)",,
29276587,False,Etatsrat-Michaelsen-Straße,residential,False,128.393,,50,"LINESTRING (9.3697061 53.9214117, 9.3697984 53.9215489, 9.369927 53.9216787, 9.3701004 53.9217959, 9.3703354 53.9219505, 9.3708932 53.9223193)",,
"[29276586, 29276587, 26009075]",False,Etatsrat-Michaelsen-Straße,residential,True,89.911,,50,"LINESTRING (9.3697061 53.9214117, 9.3696333 53.9212937, 9.3694689 53.9210689, 9.3694131 53.921024, 9.3690023 53.9207398, 9.3689958 53.9207312)",,yes
29137814,False,Jürgen-Heitmann-Straße,residential,False,191.424,,30,"LINESTRING (9.3787822 53.9260047, 9.3787193 53.9260829, 9.3782758 53.9264298, 9.378117 53.9265542, 9.3779968 53.9265848, 9.3778811 53.9265931, 9.3776947 53.9265702, 9.3767224 53.9263025, 9.3765691 53.9262488, 9.3764989 53.9262202)",,
29137814,False,Jürgen-Heitmann-Straße,residential,True,108.916,,30,"LINESTRING (9.3787822 53.9260047, 9.3782634 53.9258721, 9.3775392 53.9256944, 9.37734 53.9256346, 9.3772642 53.9256063)",,
29276700,False,Jürgen-Heitmann-Straße,residential,True,91.115,,30,"LINESTRING (9.3787822 53.9260047, 9.37895 53.9260513, 9.3792196 53.9261429, 9.3797327 53.9263314, 9.3799975 53.9264011)",,
29137814,False,Jürgen-Heitmann-Straße,residential,True,191.424,,30,"LINESTRING (9.3764989 53.9262202, 9.3765691 53.9262488, 9.3767224 53.9263025, 9.3776947 53.9265702, 9.3778811 53.9265931, 9.3779968 53.9265848, 9.378117 53.9265542, 9.3782758 53.9264298, 9.3787193 53.9260829, 9.3787822 53.9260047)",,
30210268,False,Neue Burger Straße,secondary,False,84.681,L 135,50,"LINESTRING (9.3764989 53.9262202, 9.3766658 53.9260836, 9.3772642 53.9256063)",,
29137814,False,Jürgen-Heitmann-Straße,residential,False,108.916,,30,"LINESTRING (9.3772642 53.9256063, 9.37734 53.9256346, 9.3775392 53.9256944, 9.3782634 53.9258721, 9.3787822 53.9260047)",,
30210268,False,Neue Burger Straße,secondary,False,69.863,L 135,50,"LINESTRING (9.3772642 53.9256063, 9.3774721 53.9254267, 9.3775607 53.9253359, 9.3776129 53.9252482, 9.3776505 53.9251416, 9.3776664 53.9250376)",,
30210268,False,Neue Burger Straße,secondary,True,84.681,L 135,50,"LINESTRING (9.3772642 53.9256063, 9.3766658 53.9260836, 9.3764989 53.9262202)",,
29139527,False,Neustadt,residential,True,36.915,,30,"LINESTRING (9.3729163 53.9202957, 9.3734563 53.920391)",,
29139360,False,An der Au,residential,False,327.28299999999996,,30,"LINESTRING (9.3729163 53.9202957, 9.3729642 53.9202335, 9.3736238 53.9195602, 9.3738303 53.9194115, 9.3741559 53.9193014, 9.374364 53.9192687, 9.374746 53.9192686, 9.3751291 53.9193603, 9.3756925 53.9196228, 9.3757567 53.9196387, 9.3758333 53.9196465, 9.3766227 53.9193009)",,
"[29276600, 29276601, 29139527]",False,"['Krumwehl', 'Neustadt']",residential,False,86.511,,30,"LINESTRING (9.3729163 53.9202957, 9.3725886 53.9202273, 9.3724528 53.9201725, 9.3723926 53.9201502, 9.3723448 53.9201336, 9.3718069 53.9198865)",,yes
29139360,False,An der Au,residential,True,327.28299999999996,,30,"LINESTRING (9.3766227 53.9193009, 9.3758333 53.9196465, 9.3757567 53.9196387, 9.3756925 53.9196228, 9.3751291 53.9193603, 9.374746 53.9192686, 9.374364 53.9192687, 9.3741559 53.9193014, 9.3738303 53.9194115, 9.3736238 53.9195602, 9.3729642 53.9202335, 9.3729163 53.9202957)",,
29139413,False,Am Schulzentrum,residential,False,56.328,,,"LINESTRING (9.3702253 53.9230851, 9.3700149 53.9231901, 9.3695916 53.9234274)",,
"[25692642, 519771300]",False,Etatsrätin-Doos-Straße,residential,True,412.874,,50,"LINESTRING (9.3702253 53.9230851, 9.3705086 53.923234, 9.3709638 53.9234732, 9.3711911 53.9235927, 9.3713361 53.9236833, 9.3714043 53.9237259, 9.371491 53.9237801, 9.372228 53.9242405, 9.3723137 53.9243114, 9.3724192 53.924387, 9.3726484 53.9244576, 9.374026 53.9244429, 9.3741449 53.9244822, 9.3742992 53.9245068, 9.3755471 53.9245706)",,
519771301,False,Etatsrätin-Doos-Straße,residential,False,88.806,,50,"LINESTRING (9.3702253 53.9230851, 9.3705939 53.9228608, 9.3712669 53.9225786)",,
519771302,False,Am Schulzentrum,residential,False,42.84,,,"LINESTRING (9.3695916 53.9234274, 9.3690948 53.9236781)",,
"[30212683, 1092230637]",False,Am Schulzentrum,residential,True,78.216,,,"LINESTRING (9.3695916 53.9234274, 9.3691621 53.9234569, 9.3688224 53.923492, 9.3690948 53.9236781)",,
29139413,False,Am Schulzentrum,residential,True,56.328,,,"LINESTRING (9.3695916 53.9234274, 9.3700149 53.9231901, 9.3702253 53.9230851)",,
29882775,False,Am Schulzentrum,residential,True,62.348,,,"LINESTRING (9.3690948 53.9236781, 9.3697163 53.9241029)",,
519771302,False,Am Schulzentrum,residential,True,42.84,,,"LINESTRING (9.3690948 53.9236781, 9.3695916 53.9234274)",,
"[30212683, 1092230637]",False,Am Schulzentrum,residential,False,78.21600000000001,,,"LINESTRING (9.3690948 53.9236781, 9.3688224 53.923492, 9.3691621 53.9234569, 9.3695916 53.9234274)",,
26009131,True,Kohlmarkt,residential,False,62.53,,30,"LINESTRING (9.3776195 53.9239951, 9.3780743 53.9240874, 9.3785404 53.9241379)",,
26009131,True,Kohlmarkt,residential,False,39.881,,30,"LINESTRING (9.3785404 53.9241379, 9.378816 53.9241592, 9.379146 53.9241752)",,
30210268,False,Neue Burger Straße,secondary,False,23.221,L 135,50,"LINESTRING (9.3776664 53.9250376, 9.3776722 53.9249701, 9.3776739 53.9249154, 9.3776927 53.9248723, 9.377721 53.9248337)",,
30210268,False,Neue Burger Straße,secondary,True,69.863,L 135,50,"LINESTRING (9.3776664 53.9250376, 9.3776505 53.9251416, 9.3776129 53.9252482, 9.3775607 53.9253359, 9.3774721 53.9254267, 9.3772642 53.9256063)",,
46951559,False,Steindamm,secondary,False,28.394,L 135,50,"LINESTRING (9.3795796 53.9241791, 9.379146 53.9241752)",2,
29171269,True,Lange Reihe,residential,False,140.44199999999998,,,"LINESTRING (9.3795796 53.9241791, 9.3797638 53.9239841, 9.3801983 53.9238543, 9.3803873 53.923764, 9.3804655 53.9237102, 9.3805475 53.9236339, 9.3806408 53.9235117, 9.3806978 53.923437, 9.380825 53.9232167)",,
26441427,False,Krumwehl,tertiary,True,175.834,K 63,50,"LINESTRING (9.369653 53.9189425, 9.3700327 53.9191128, 9.3708465 53.9194777, 9.3709177 53.919508, 9.3718069 53.9198865)",,
182515961,False,Sonninstraße,living_street,False,65.77,,,"LINESTRING (9.3736092 53.9231562, 9.374028 53.9229125, 9.3743239 53.9227406)",,
26009079,True,Am Markt,residential,False,37.471000000000004,,30,"LINESTRING (9.3743239 53.9227406, 9.3740898 53.9225347, 9.3740515 53.9224484)",,
182515961,False,Sonninstraße,living_street,True,65.77,,,"LINESTRING (9.3743239 53.9227406, 9.374028 53.9229125, 9.3736092 53.9231562)",,
26009079,True,Am Markt,residential,False,19.689999999999998,,30,"LINESTRING (9.3743926 53.9222758, 9.3745579 53.9222804, 9.3746911 53.9222941)",,
"[29238473, 29182338]",False,Bartholomäus-Gang,"['residential', 'living_street']",True,174.472,,10,"LINESTRING (9.3743926 53.9222758, 9.3743527 53.9221667, 9.3742402 53.9220519, 9.3740343 53.9219417, 9.3733603 53.9217626, 9.3732169 53.9218387, 9.372701 53.9223699)",,
29139527,False,Neustadt,residential,False,47.647,,30,"LINESTRING (9.3741536 53.9205134, 9.3734563 53.920391)",,
29139527,False,Neustadt,residential,True,17.99,,30,"LINESTRING (9.3741536 53.9205134, 9.3743021 53.9205917, 9.3743595 53.9206205)",,
29238305,False,"Neustadt ""De Slaat""",living_street,False,176.155,,,"LINESTRING (9.3741536 53.9205134, 9.3747037 53.9199582, 9.3742918 53.9197712, 9.373871 53.9201482, 9.3736136 53.920044)",,
29238305,False,"Neustadt ""De Slaat""",living_street,True,176.155,,,"LINESTRING (9.3736136 53.920044, 9.373871 53.9201482, 9.3742918 53.9197712, 9.3747037 53.9199582, 9.3741536 53.9205134)",,
29238318,False,,living_street,False,102.854,,,"LINESTRING (9.3743096 53.921257, 9.3751642 53.9217772, 9.3753822 53.9219321)",,
29137068,False,Op de Göten,residential,True,34.981,,30,"LINESTRING (9.3753822 53.9219321, 9.3757417 53.9216994)",,
29137068,False,Op de Göten,residential,False,46.387,,30,"LINESTRING (9.3753822 53.9219321, 9.3748739 53.9221647, 9.374817 53.9221828)",,
"[181645722, 181645723, 29370084, 29238318]",False,,living_street,False,300.054,,,"LINESTRING (9.3753822 53.9219321, 9.3755049 53.9220974, 9.3757876 53.92247, 9.3764088 53.9229364, 9.3765003 53.9229867, 9.3765713 53.9230256, 9.3774302 53.9233911, 9.3774808 53.9234295, 9.3782105 53.9235875, 9.3786414 53.9236209)",,
29238318,False,,living_street,True,102.854,,,"LINESTRING (9.3753822 53.9219321, 9.3751642 53.9217772, 9.3743096 53.921257)",,
29170919,True,Marquardtstraße,residential,False,57.867,,,"LINESTRING (9.3786414 53.9236209, 9.3785404 53.9241379)",,
"[181645722, 181645723, 29370084, 29238318]",False,,living_street,True,300.054,,,"LINESTRING (9.3786414 53.9236209, 9.3782105 53.9235875, 9.3774808 53.9234295, 9.3774302 53.9233911, 9.3765713 53.9230256, 9.3765003 53.9229867, 9.3764088 53.9229364, 9.3757876 53.92247, 9.3755049 53.9220974, 9.3753822 53.9219321)",,
29238456,False,Am Stadtpark,living_street,False,59.265,,,"LINESTRING (9.3715692 53.9219649, 9.3708932 53.9223193)",,
29238456,False,Am Stadtpark,living_street,True,59.265,,,"LINESTRING (9.3708932 53.9223193, 9.3715692 53.9219649)",,
29276587,False,Etatsrat-Michaelsen-Straße,residential,False,37.817,,50,"LINESTRING (9.3708932 53.9223193, 9.3712669 53.9225786)",,
29276587,False,Etatsrat-Michaelsen-Straße,residential,True,128.393,,50,"LINESTRING (9.3708932 53.9223193, 9.3703354 53.9219505, 9.3701004 53.9217959, 9.369927 53.9216787, 9.3697984 53.9215489, 9.3697061 53.9214117)",,
"[29238473, 29182338]",False,Bartholomäus-Gang,"['living_street', 'residential']",False,174.472,,10,"LINESTRING (9.372701 53.9223699, 9.3732169 53.9218387, 9.3733603 53.9217626, 9.3740343 53.9219417, 9.3742402 53.9220519, 9.3743527 53.9221667, 9.3743926 53.9222758)",,
29420814,False,,living_street,True,24.933,,,"LINESTRING (9.380825 53.9232167, 9.3804583 53.9231563)",,
29171269,True,Lange Reihe,residential,False,48.351,,,"LINESTRING (9.380825 53.9232167, 9.381099 53.9229274, 9.3812261 53.9228558)",,
29139527,False,Neustadt,residential,False,36.915,,30,"LINESTRING (9.3734563 53.920391, 9.3729163 53.9202957)",,
29139527,False,Neustadt,residential,True,47.647,,30,"LINESTRING (9.3734563 53.920391, 9.3741536 53.9205134)",,
29252175,False,Am Rosengarten,living_street,True,81.726,,,"LINESTRING (9.3734563 53.920391, 9.3731799 53.9206602, 9.3730129 53.9207719, 9.3725887 53.9206654)",,
29252175,False,Am Rosengarten,living_street,False,81.726,,,"LINESTRING (9.3725887 53.9206654, 9.3730129 53.9207719, 9.3731799 53.9206602, 9.3734563 53.920391)",,
29252561,True,Kohlmarkt,residential,False,48.801,,30,"LINESTRING (9.3757602 53.9229481, 9.3751466 53.9231972)",,
26009131,True,Kohlmarkt,residential,False,169.721,,30,"LINESTRING (9.3757602 53.9229481, 9.375886 53.9230826, 9.3761226 53.9232277, 9.3764761 53.9234454, 9.3773787 53.9239028, 9.3776195 53.9239951)",,
29276700,False,Jürgen-Heitmann-Straße,residential,False,91.11500000000001,,30,"LINESTRING (9.3799975 53.9264011, 9.3797327 53.9263314, 9.3792196 53.9261429, 9.37895 53.9260513, 9.3787822 53.9260047)",,
29875269,False,Rathausstraße,secondary,True,46.408,L 136,30,"LINESTRING (9.3766318 53.9215452, 9.3761979 53.9218752)",,
488043722,False,Blumenstraße,residential,False,34.982,,30,"LINESTRING (9.3766318 53.9215452, 9.376596 53.9215231, 9.3762359 53.9213341)",,
29171235,False,Klosterhof,secondary,False,30.137999999999998,L 136,30,"LINESTRING (9.3790384 53.9236019, 9.3789257 53.923536, 9.3787334 53.9233993)",,
29171235,False,Klosterhof,secondary,True,65.881,L 136,30,"LINESTRING (9.3790384 53.9236019, 9.3792061 53.9238789, 9.379146 53.9241752)",,
29420789,False,,living_street,True,112.34299999999999,,,"LINESTRING (9.3790384 53.9236019, 9.3791468 53.9235891, 9.3794644 53.9235638, 9.3797734 53.9235082, 9.3801768 53.9234072, 9.3803055 53.9233364, 9.3803828 53.9232808, 9.3804201 53.9232053, 9.3804583 53.9231563)",,
29420789,False,,living_street,False,21.869,,,"LINESTRING (9.3805974 53.9229775, 9.3804583 53.9231563)",,
29420789,False,,living_street,True,21.869,,,"LINESTRING (9.3804583 53.9231563, 9.3805974 53.9229775)",,
29420814,False,,living_street,False,24.933,,,"LINESTRING (9.3804583 53.9231563, 9.380825 53.9232167)",,
29420789,False,,living_street,False,112.343,,,"LINESTRING (9.3804583 53.9231563, 9.3804201 53.9232053, 9.3803828 53.9232808, 9.3803055 53.9233364, 9.3801768 53.9234072, 9.3797734 53.9235082, 9.3794644 53.9235638, 9.3791468 53.9235891, 9.3790384 53.9236019)",,
29882775,False,Am Schulzentrum,residential,False,62.348,,,"LINESTRING (9.3697163 53.9241029, 9.3690948 53.9236781)",,
184272403,False,Lange Reihe,residential,False,20.216,,,"LINESTRING (9.3812261 53.9228558, 9.3811693 53.9226771)",,
29171211,True,Blumenstraße,residential,False,146.305,,30,"LINESTRING (9.3762359 53.9213341, 9.3753367 53.9209836, 9.3748553 53.9207934, 9.3743595 53.9206205)",,
488043722,False,Blumenstraße,residential,True,34.982,,30,"LINESTRING (9.3762359 53.9213341, 9.376596 53.9215231, 9.3766318 53.9215452)",,
184272403,False,Lange Reihe,residential,True,20.216,,,"LINESTRING (9.3811693 53.9226771, 9.3812261 53.9228558)",,
