osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,width
88741949,Hinterstraße,residential,30,False,True,202.21999999999997,"LINESTRING (11.045549 53.7816327, 11.0458725 53.7817753, 11.0459605 53.7817924, 11.0463628 53.7817223, 11.046698 53.7816616, 11.0473596 53.7816457, 11.0477226 53.7816347, 11.0481141 53.7816072, 11.0485003 53.7815684)",,,,
"[299905059, 151354452, 264426551, 154861050, 264426556]",Gletzower Straße,primary,"['50', '30']",False,"[False, True]",368.681,"LINESTRING (11.045549 53.7816327, 11.0452817 53.7817272, 11.0446485 53.7819357, 11.0443485 53.7821644, 11.0442319 53.7823152, 11.0441357 53.7824836, 11.0440717 53.7828687, 11.0440411 53.7831709, 11.0439359 53.7845502)",2,B 104,yes,
225996250,Gletzower Straße,primary,50,False,False,164.209,"LINESTRING (11.045549 53.7816327, 11.0458252 53.7814912, 11.0461608 53.7814099, 11.0468541 53.7812905, 11.0470084 53.7812683, 11.0472565 53.781237, 11.0478818 53.7811671)",,B 104,,8
10055446,Ernst-Thälmann-Straße,residential,,False,False,201.348,"LINESTRING (11.0503101 53.7774715, 11.0508446 53.7775281, 11.051309 53.7775568, 11.0519247 53.7775562, 11.0522342 53.7775575, 11.0523152 53.7774937, 11.0525133 53.776918)",,,,
189122619,Schweriner Straße,primary,50,False,False,75.274,"LINESTRING (11.0503101 53.7774715, 11.0503955 53.7772247, 11.0505439 53.7768088)",,B 104,,
"[189122619, 847196262]",Schweriner Straße,primary,50,False,True,229.976,"LINESTRING (11.0503101 53.7774715, 11.0499608 53.7784754, 11.0497806 53.7789809, 11.0495968 53.7794963)",,B 104,,
10055446,Ernst-Thälmann-Straße,residential,,False,True,201.34800000000004,"LINESTRING (11.0525133 53.776918, 11.0523152 53.7774937, 11.0522342 53.7775575, 11.0519247 53.7775562, 11.051309 53.7775568, 11.0508446 53.7775281, 11.0503101 53.7774715)",,,,
27896376,Friedrich-Dreyer-Straße,secondary,50,False,False,153.72600000000003,"LINESTRING (11.0495968 53.7794963, 11.0487832 53.7793894, 11.0486025 53.7793605, 11.0482733 53.7792969, 11.0481533 53.7792589, 11.0480484 53.7792217, 11.0479189 53.779157, 11.0476801 53.7789949, 11.0475547 53.7789179)",,L 02,,
"[393567830, 151354453, 393567831, 773642455]","['Markt', 'Freiheitsplatz']",primary,50,False,True,166.25300000000001,"LINESTRING (11.0495968 53.7794963, 11.0495303 53.7796825, 11.0494751 53.7797983, 11.0493284 53.7800903, 11.0492324 53.7802562, 11.0491911 53.7803281, 11.0490221 53.7805699, 11.0489235 53.7806822, 11.0487743 53.7808142, 11.0486913 53.7808797)",,B 104,,
"[189122619, 847196262]",Schweriner Straße,primary,50,False,False,229.976,"LINESTRING (11.0495968 53.7794963, 11.0497806 53.7789809, 11.0499608 53.7784754, 11.0503101 53.7774715)",,B 104,,
