osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction,width,tunnel
159933713,St 2107,,secondary_link,,False,True,54.937,"LINESTRING (12.6811838 48.2361626, 12.681275 48.2362104, 12.6813702 48.2362586, 12.6814339 48.2362948, 12.6814929 48.2363341, 12.6815419 48.2363765, 12.6815768 48.2364172, 12.6815962 48.2364542, 12.6816143 48.23649, 12.6816183 48.2365208, 12.6816156 48.2365382)",2,,,,
100176602,St 2107,,secondary_link,,True,False,38.37800000000001,"LINESTRING (12.6816156 48.2365382, 12.6816156 48.2366275, 12.6816096 48.2366606, 12.6815987 48.2366831, 12.6815754 48.2367168, 12.6815417 48.2367538, 12.6815124 48.2367695, 12.6814675 48.2368008, 12.6814098 48.236833)",1,,,,
159933713,St 2107,,secondary_link,,False,False,54.937,"LINESTRING (12.6816156 48.2365382, 12.6816183 48.2365208, 12.6816143 48.23649, 12.6815962 48.2364542, 12.6815768 48.2364172, 12.6815419 48.2363765, 12.6814929 48.2363341, 12.6814339 48.2362948, 12.6813702 48.2362586, 12.681275 48.2362104, 12.6811838 48.2361626)",2,,,,
"[151480794, 169485327]",,Alter Stadtberg,residential,,False,True,69.39699999999999,"LINESTRING (12.6825672 48.2421816, 12.6824242 48.2422904, 12.6822948 48.2423569, 12.6820808 48.2424763, 12.6818913 48.2426112)",,,,,
25577429,St 2107,Bahnhofstraße,secondary,50,False,True,44.969,"LINESTRING (12.6810583 48.2427439, 12.6811517 48.2431435)",,,,,
151480794,,Alter Stadtberg,residential,,False,False,63.427,"LINESTRING (12.6810583 48.2427439, 12.6818913 48.2426112)",,,,,
156931831,St 2107,Bahnhofstraße,secondary,,False,False,23.915,"LINESTRING (12.6810583 48.2427439, 12.6810232 48.2425301)",,,,,
"[151480797, 151480798]",,Pallaufstraße,residential,,False,"[False, True]",154.739,"LINESTRING (12.6796995 48.2442488, 12.6793498 48.244141, 12.6786344 48.2439017, 12.6791692 48.2435551, 12.6792573 48.2434682)",,,,,
151480285,,Flurstraße,residential,,False,False,10.016,"LINESTRING (12.6856784 48.244447, 12.6857036 48.2443585)",,,,,
151480288,,Obere Wörthstraße,residential,,False,True,37.193,"LINESTRING (12.6856784 48.244447, 12.6855322 48.2444342, 12.6854343 48.2444381, 12.6853392 48.2444614, 12.6852102 48.2445191)",,,,,
151480285,,Flurstraße,residential,,False,True,57.616,"LINESTRING (12.6858758 48.2438532, 12.6857036 48.2443585)",,,,,
151480293,,Siedlungsstraße,residential,,False,False,183.207,"LINESTRING (12.6858758 48.2438532, 12.6859634 48.2438608, 12.6860683 48.2438752, 12.6882324 48.2443502)",,,,,
151480293,,Siedlungsstraße,residential,,False,True,272.21400000000006,"LINESTRING (12.6858758 48.2438532, 12.6857911 48.2438484, 12.6856805 48.2438494, 12.685112 48.2438833, 12.6848233 48.2439048, 12.6847587 48.2439134, 12.6846783 48.2439307, 12.6844911 48.2439886, 12.6841802 48.2441001, 12.6841139 48.2441229, 12.6840278 48.244141, 12.6839545 48.2441535, 12.6838827 48.2441592, 12.6837945 48.2441652, 12.6837047 48.2441678, 12.6835841 48.2441602, 12.6831131 48.2441095, 12.6826429 48.2440678, 12.6824427 48.2440563, 12.6823217 48.2441086)",,,,,
151480300,,Bischof-Sailer-Straße,residential,,False,True,45.012,"LINESTRING (12.6908824 48.2443658, 12.6903318 48.2441943)",,,,,
151480307,,Bischof-Sailer-Straße,residential,,False,False,44.389,"LINESTRING (12.6908824 48.2443658, 12.6914108 48.2445543)",,,,,
151480307,,Bischof-Sailer-Straße,residential,,False,True,44.389,"LINESTRING (12.6914108 48.2445543, 12.6908824 48.2443658)",,,,,
151480305,,Kolpingstraße,residential,,False,True,156.49400000000003,"LINESTRING (12.6914108 48.2445543, 12.6914609 48.2444954, 12.6915006 48.2444552, 12.6915139 48.2444189, 12.6915124 48.2443856, 12.6914962 48.2443453, 12.6912797 48.2440903, 12.691044 48.2438382, 12.6909734 48.2437892, 12.6909144 48.2437627, 12.6908423 48.2437392, 12.6906122 48.2436977, 12.6904148 48.2436706, 12.6903208 48.2436665, 12.6902237 48.2436706)",,,,,
48145714,,Brunnhausgasse,residential,,False,False,70.369,"LINESTRING (12.6904827 48.2417566, 12.6903584 48.2416724, 12.6902348 48.2415887, 12.6901537 48.2415285, 12.690082 48.2414433, 12.6899807 48.2413188, 12.6899396 48.2412466)",,,,2,
129489516,,Bräuhausstraße,residential,,False,True,35.935,"LINESTRING (12.6904827 48.2417566, 12.6902377 48.2417933, 12.6900564 48.2417942, 12.6900043 48.2418)",,,,,
25577445,,Mühlgasse,residential,,False,True,117.55900000000001,"LINESTRING (12.6877347 48.2386774, 12.6877625 48.2386644, 12.6877898 48.2386342, 12.6878646 48.238456, 12.6879327 48.2383359, 12.6879509 48.2383169, 12.6879735 48.2383057, 12.6879987 48.2382967, 12.6880981 48.2382714, 12.6882985 48.2382237, 12.688313 48.2382204, 12.6883265 48.2382173, 12.6884562 48.238199, 12.6887052 48.2381858, 12.6889005 48.238138)",,,,,
"[722453880, 151492564]",,Mühlgasse,residential,,False,False,182.157,"LINESTRING (12.6877347 48.2386774, 12.6877213 48.2384856, 12.6877625 48.2381843, 12.687772 48.2381307, 12.6877692 48.2381067, 12.6877563 48.2380771, 12.6876597 48.2379303, 12.6876491 48.2379037, 12.6876474 48.2378804, 12.6876481 48.2378109, 12.6876321 48.2377053, 12.6876416 48.2376682, 12.6877165 48.2375098, 12.6877638 48.2374539, 12.6877936 48.2374259, 12.687902 48.2373402, 12.6881643 48.2371849)",,,,,
"[156931818, 417296402]",,Mühlgasse,residential,,False,False,175.03699999999998,"LINESTRING (12.6877347 48.2386774, 12.6876357 48.2387369, 12.6876005 48.2387743, 12.6875614 48.2388253, 12.687538 48.2388534, 12.68748 48.2389192, 12.6874263 48.2389679, 12.6873676 48.2390086, 12.6873207 48.2390315, 12.6872442 48.2390564, 12.6870944 48.2390814, 12.6869367 48.2390897, 12.6866573 48.2390886, 12.6865538 48.2390946, 12.6864075 48.2391032, 12.6862623 48.2391219, 12.6861468 48.2391541, 12.686121 48.2391653, 12.686089 48.2391791, 12.6860391 48.2392176, 12.6859423 48.2393111, 12.6858744 48.239411)",,,,,
61345454,,Auenstraße,residential,,False,False,17.391,"LINESTRING (12.6882179 48.2445063, 12.6882324 48.2443502)",,,,,
61345454,,Auenstraße,residential,,False,True,17.391,"LINESTRING (12.6882324 48.2443502, 12.6882179 48.2445063)",,,,,
61345454,,Auenstraße,residential,,False,False,59.436,"LINESTRING (12.6882324 48.2443502, 12.6882453 48.2441964, 12.6882625 48.2440618, 12.6882985 48.243921, 12.6883314 48.2438208)",,,,,
151480293,,Siedlungsstraße,residential,,False,True,183.20700000000002,"LINESTRING (12.6882324 48.2443502, 12.6860683 48.2438752, 12.6859634 48.2438608, 12.6858758 48.2438532)",,,,,
151480302,,Bachstraße,residential,,False,True,5.436,"LINESTRING (12.6902237 48.2436706, 12.6902098 48.2436226)",,,,,
151480302,,Bachstraße,residential,,False,False,59.381,"LINESTRING (12.6902237 48.2436706, 12.6903506 48.2441025, 12.6903537 48.2441442, 12.6903318 48.2441943)",,,,,
151480305,,Kolpingstraße,residential,,False,False,156.494,"LINESTRING (12.6902237 48.2436706, 12.6903208 48.2436665, 12.6904148 48.2436706, 12.6906122 48.2436977, 12.6908423 48.2437392, 12.6909144 48.2437627, 12.6909734 48.2437892, 12.691044 48.2438382, 12.6912797 48.2440903, 12.6914962 48.2443453, 12.6915124 48.2443856, 12.6915139 48.2444189, 12.6915006 48.2444552, 12.6914609 48.2444954, 12.6914108 48.2445543)",,,,,
151480300,,Bischof-Sailer-Straße,residential,,False,False,45.012,"LINESTRING (12.6903318 48.2441943, 12.6908824 48.2443658)",,,,,
151480300,,Bischof-Sailer-Straße,residential,,False,True,153.855,"LINESTRING (12.6903318 48.2441943, 12.6896692 48.2440629, 12.6890551 48.2439512, 12.6883314 48.2438208)",,,,,
151480302,,Bachstraße,residential,,False,True,59.381,"LINESTRING (12.6903318 48.2441943, 12.6903537 48.2441442, 12.6903506 48.2441025, 12.6902237 48.2436706)",,,,,
151480302,,Bachstraße,residential,,False,False,68.072,"LINESTRING (12.6900273 48.2430226, 12.6902098 48.2436226)",,,,,
151480302,,Bachstraße,residential,,False,True,11.437,"LINESTRING (12.6900273 48.2430226, 12.6900145 48.2429201)",,,,,
151480303,,Bachstraße,residential,,False,False,43.865,"LINESTRING (12.6900273 48.2430226, 12.6906107 48.2430909)",,,,,
107211760,,Sankt-Anna-Straße,residential,,False,False,66.633,"LINESTRING (12.6798007 48.242414, 12.6799578 48.2424257, 12.6800778 48.2424402, 12.680405 48.2424738, 12.6806879 48.2425121)",,,,,
151480285,,Flurstraße,residential,,False,False,57.616,"LINESTRING (12.6857036 48.2443585, 12.6858758 48.2438532)",,,,,
151480285,,Flurstraße,residential,,False,True,10.016,"LINESTRING (12.6857036 48.2443585, 12.6856784 48.244447)",,,,,
584564692,,Landshuter Straße,tertiary,50,True,False,14.645000000000001,"LINESTRING (12.6811705 48.2411516, 12.6812542 48.2411592, 12.681301 48.2411617, 12.6813281 48.2411604, 12.6813669 48.2411639)",1,,,,
47989144,,Brunnhausgasse,residential,,False,False,11.588,"LINESTRING (12.6899396 48.2412466, 12.6898046 48.2412993)",,,,2,
48145336,,Brunnhausgasse,residential,,True,False,131.793,"LINESTRING (12.6899396 48.2412466, 12.68989 48.2409206, 12.6898088 48.2405591, 12.6897978 48.2400671)",1,,,2,
48145714,,Brunnhausgasse,residential,,False,True,70.369,"LINESTRING (12.6899396 48.2412466, 12.6899807 48.2413188, 12.690082 48.2414433, 12.6901537 48.2415285, 12.6902348 48.2415887, 12.6903584 48.2416724, 12.6904827 48.2417566)",,,,2,
151480293,,Siedlungsstraße,residential,,False,False,272.214,"LINESTRING (12.6823217 48.2441086, 12.6824427 48.2440563, 12.6826429 48.2440678, 12.6831131 48.2441095, 12.6835841 48.2441602, 12.6837047 48.2441678, 12.6837945 48.2441652, 12.6838827 48.2441592, 12.6839545 48.2441535, 12.6840278 48.244141, 12.6841139 48.2441229, 12.6841802 48.2441001, 12.6844911 48.2439886, 12.6846783 48.2439307, 12.6847587 48.2439134, 12.6848233 48.2439048, 12.685112 48.2438833, 12.6856805 48.2438494, 12.6857911 48.2438484, 12.6858758 48.2438532)",,,,,
151480293,,Siedlungsstraße,residential,,False,True,69.90299999999999,"LINESTRING (12.6823217 48.2441086, 12.6821425 48.2441652, 12.6818572 48.2442352, 12.6814423 48.2443359)",,,,,
47989144,,Brunnhausgasse,residential,,False,True,11.588,"LINESTRING (12.6898046 48.2412993, 12.6899396 48.2412466)",,,,2,
"[403229064, 35837705]",,Stadtweiherweg,residential,,False,True,390.82000000000005,"LINESTRING (12.6898046 48.2412993, 12.6897124 48.2412685, 12.6896443 48.241263, 12.6895541 48.2412396, 12.689388 48.2412015, 12.6892896 48.2411936, 12.6891457 48.2411957, 12.6886874 48.241238, 12.6881639 48.2412878, 12.6877625 48.2413142, 12.6873452 48.2412851, 12.6872 48.241281, 12.687087 48.2412935, 12.6869077 48.2413222, 12.6867916 48.2413723, 12.6867252 48.2414084, 12.6866781 48.2414528, 12.6866489 48.2414924, 12.6861681 48.241558, 12.6857759 48.2416121, 12.6854456 48.2416679, 12.6852598 48.2417189, 12.6851275 48.2417617, 12.6850433 48.2418089, 12.6848616 48.2419413)",1,,,,
47989144,,Brunnhausgasse,residential,,False,False,61.407000000000004,"LINESTRING (12.6898046 48.2412993, 12.6897865 48.2413261, 12.6897735 48.241392, 12.6897648 48.2414458, 12.6897648 48.2415272, 12.6897796 48.2415798, 12.6898282 48.2416405, 12.689967 48.2417549, 12.6900043 48.2418)",,,,2,
51253992,,Mosauerweg,residential,,False,True,57.116,"LINESTRING (12.6853005 48.2378122, 12.685575 48.2376906, 12.6857843 48.2376357, 12.6859826 48.2375777)",,,,,
156931776,,Möhrenbachstraße,unclassified,30,False,True,184.14599999999996,"LINESTRING (12.6853005 48.2378122, 12.685391 48.2380138, 12.6854425 48.2381805, 12.6854944 48.2385415, 12.6855264 48.2387124, 12.6855641 48.2388734, 12.6856104 48.2389944, 12.6856498 48.2390788, 12.6856875 48.2391393, 12.6857551 48.2392389, 12.6858238 48.2393401, 12.6858744 48.239411)",,,,,
51253992,,Mosauerweg,residential,,False,False,26.23,"LINESTRING (12.6863303 48.2375328, 12.6859826 48.2375777)",,,,,
51253992,,Mosauerweg,residential,,False,True,193.62,"LINESTRING (12.6863303 48.2375328, 12.6864236 48.2374606, 12.6864649 48.2374095, 12.6863111 48.2369658, 12.6857038 48.2359828, 12.6857209 48.2359141)",,,,,
51254098,,Mosauerweg,residential,,False,True,83.414,"LINESTRING (12.6863303 48.2375328, 12.6865274 48.2378648, 12.686654 48.2382488)",,,,,
51253992,,Mosauerweg,residential,,False,True,26.23,"LINESTRING (12.6859826 48.2375777, 12.6863303 48.2375328)",,,,,
51254103,,Mosauerweg,residential,,False,True,42.466,"LINESTRING (12.6859826 48.2375777, 12.6858105 48.2372134)",,,,,
51253992,,Mosauerweg,residential,,False,False,57.116,"LINESTRING (12.6859826 48.2375777, 12.6857843 48.2376357, 12.685575 48.2376906, 12.6853005 48.2378122)",,,,,
51254098,,Mosauerweg,residential,,False,False,83.414,"LINESTRING (12.686654 48.2382488, 12.6865274 48.2378648, 12.6863303 48.2375328)",,,,,
51254103,,Mosauerweg,residential,,False,False,42.466,"LINESTRING (12.6858105 48.2372134, 12.6859826 48.2375777)",,,,,
51655289,,Möhrenbachstraße,residential,,False,False,89.84,"LINESTRING (12.6833527 48.2407313, 12.6835669 48.2405741, 12.6839073 48.2404346, 12.6840219 48.2403892, 12.6841286 48.2403538, 12.6842354 48.240316, 12.6843398 48.240275)",,,,,
51655289,,Möhrenbachstraße,residential,,False,True,89.84,"LINESTRING (12.6843398 48.240275, 12.6842354 48.240316, 12.6841286 48.2403538, 12.6840219 48.2403892, 12.6839073 48.2404346, 12.6835669 48.2405741, 12.6833527 48.2407313)",,,,,
417296398,,Möhrenbachstraße,unclassified,,False,False,116.773,"LINESTRING (12.6843398 48.240275, 12.6844643 48.240256, 12.6845971 48.2402179, 12.6846191 48.2402089, 12.6850562 48.2400309, 12.6851305 48.239993, 12.6852463 48.2399345, 12.6854262 48.2398281, 12.6856213 48.2396881)",,,,,
417296398,,Möhrenbachstraße,unclassified,,False,True,51.318,"LINESTRING (12.6843398 48.240275, 12.6842087 48.2402633, 12.6838559 48.2401905, 12.6836675 48.2401683)",,,,,
51655642,,Möhrenbachstraße,residential,,False,False,98.193,"LINESTRING (12.6864571 48.2398978, 12.6863191 48.2399395, 12.6861532 48.2399763, 12.6860008 48.239999, 12.6859173 48.2400126, 12.685842 48.2400234, 12.6857848 48.2400304, 12.6857282 48.2400296, 12.6857022 48.2400214, 12.6856851 48.2400073, 12.6856574 48.2399781, 12.6856889 48.2397975, 12.6856848 48.2397472, 12.6856213 48.2396881)",,,,,
100176618,St 2107,Bahnhofstraße,secondary,100,False,True,37.116,"LINESTRING (12.6811635 48.2365423, 12.6814098 48.236833)",2,,,,
100176609,St 2107,,secondary_link,,True,False,44.846999999999994,"LINESTRING (12.6811635 48.2365423, 12.6813415 48.2366403, 12.6813877 48.2366518, 12.6814142 48.2366553, 12.6814474 48.2366553, 12.6814733 48.2366515, 12.6815045 48.2366463, 12.681532 48.236639, 12.6815566 48.2366253, 12.681584 48.2365992, 12.6816156 48.2365382)",1,,,,
100176618,St 2107,Bahnhofstraße,secondary,100,False,False,28.223,"LINESTRING (12.681585 48.2370584, 12.6814098 48.236833)",2,,,,
"[159933703, 41898125, 41898126, 409779729, 41896314]",St 2107,Bahnhofstraße,secondary,"['50', '100']",False,"[False, True]",408.6150000000001,"LINESTRING (12.681585 48.2370584, 12.6817477 48.2372862, 12.681845 48.2374545, 12.6819785 48.2377077, 12.6820969 48.2379716, 12.6821946 48.2382056, 12.6822577 48.2384198, 12.6823016 48.2386459, 12.682311 48.2387482, 12.6823225 48.23898, 12.6823309 48.239108, 12.6823244 48.2392798, 12.6823089 48.2394407, 12.6822683 48.2396779, 12.6822413 48.2398073, 12.6822182 48.2399053, 12.6821723 48.2400366, 12.6821125 48.2401725, 12.6820312 48.2403477, 12.6819385 48.2405113, 12.6819128 48.2405571, 12.6818766 48.2406136)",2,yes,,,
"[400512194, 207569705, 207569706, 234058158, 207569710]",,"['Burghauser Tor', 'Ludwigstraße', 'Sebastiansplatz']",tertiary,30,False,False,179.96099999999998,"LINESTRING (12.687436 48.2404422, 12.6874662 48.2404375, 12.6875596 48.2404198, 12.6879517 48.2403467, 12.6880837 48.240323, 12.6886048 48.2402426, 12.6891166 48.2401802, 12.6892997 48.2401476, 12.6894148 48.2401233, 12.6896422 48.2400844, 12.6896961 48.2400774, 12.6897978 48.2400671)","['2', '1']",,,,building_passage
207569712,,Ludwigstraße,tertiary,30,True,False,114.90100000000001,"LINESTRING (12.687436 48.2404422, 12.6872269 48.2405074, 12.6870941 48.2405422, 12.6868636 48.2406008, 12.68673 48.2406277, 12.686401 48.240684, 12.6859615 48.2407542)",1,,,,
47989144,,Brunnhausgasse,residential,,False,True,61.407000000000004,"LINESTRING (12.6900043 48.2418, 12.689967 48.2417549, 12.6898282 48.2416405, 12.6897796 48.2415798, 12.6897648 48.2415272, 12.6897648 48.2414458, 12.6897735 48.241392, 12.6897865 48.2413261, 12.6898046 48.2412993)",,,,2,
129489516,,Bräuhausstraße,residential,,False,False,35.935,"LINESTRING (12.6900043 48.2418, 12.6900564 48.2417942, 12.6902377 48.2417933, 12.6904827 48.2417566)",,,,,
