osmid,lanes,ref,highway,oneway,reversed,length,bridge,name,geometry,maxspeed,access,junction
25667760,,,residential,False,True,37.512,,Erlenweg,"LINESTRING (11.9585952 49.0274106, 11.9583503 49.027557, 11.9582092 49.0276335)",,,
25667764,,,residential,False,True,60.88600000000001,,Kirchstraße,"LINESTRING (11.9600467 49.0255249, 11.9600704 49.0253607, 11.9600964 49.0251735, 11.9601007 49.0250958, 11.9601367 49.0250439, 11.9601915 49.024996)",30,yes,
25671893,,,residential,False,False,156.979,,Hochrainstraße,"LINESTRING (11.9600467 49.0255249, 11.9599069 49.0255359, 11.9595361 49.0255201, 11.9593123 49.0255141, 11.9591115 49.0255033, 11.9585452 49.0254205, 11.9579239 49.0253348)",30,,
1084428719,,,residential,False,False,59.58,,Kirchstraße,"LINESTRING (11.9600467 49.0255249, 11.9601032 49.0255092, 11.9601588 49.0254984, 11.9603569 49.0254687, 11.9604461 49.0254723, 11.9608423 49.025528)",30,yes,
25667764,,,residential,False,False,60.88600000000001,,Kirchstraße,"LINESTRING (11.9601915 49.024996, 11.9601367 49.0250439, 11.9601007 49.0250958, 11.9600964 49.0251735, 11.9600704 49.0253607, 11.9600467 49.0255249)",30,yes,
25667764,,,residential,False,True,33.357,,Kirchstraße,"LINESTRING (11.9601915 49.024996, 11.9602987 49.0249847, 11.9604994 49.0249837, 11.9606454 49.0250004)",30,yes,
25668467,,,residential,False,False,40.173,,Taubengasse,"LINESTRING (11.9601915 49.024996, 11.9601432 49.0248628, 11.9601836 49.02464)",,destination,
282033011,,,residential,False,True,23.087,,Bachgasse,"LINESTRING (11.9606454 49.0250004, 11.9606861 49.0247945)",,,
25667764,,,residential,False,False,33.357,,Kirchstraße,"LINESTRING (11.9606454 49.0250004, 11.9604994 49.0249837, 11.9602987 49.0249847, 11.9601915 49.024996)",30,yes,
25667764,,,residential,False,True,27.451999999999998,,Kirchstraße,"LINESTRING (11.9606454 49.0250004, 11.9607739 49.0250494, 11.9608628 49.0250988, 11.960926 49.0251589)",30,yes,
"[31637438, 25671895]",,,residential,False,False,372.11300000000006,,Wasserfeldweg,"LINESTRING (11.9614808 49.0257203, 11.9615315 49.025804, 11.9615693 49.025972, 11.9615996 49.0260244, 11.9619121 49.0265092, 11.9620043 49.0266831, 11.9620745 49.0268775, 11.9621288 49.0270407, 11.962205 49.0273486, 11.9622626 49.027485, 11.9623697 49.0277198, 11.9624273 49.0277649, 11.9625328 49.027832, 11.9626655 49.0278761, 11.9628106 49.0279195, 11.9629246 49.0279799, 11.9630285 49.0280323, 11.9631325 49.0280973, 11.9631719 49.0281457, 11.9632177 49.0282161, 11.9632988 49.0283542, 11.9633404 49.0284947, 11.9633532 49.0286226, 11.9633141 49.0286883)",30,,
282033010,,,residential,False,True,51.862,,Anton-Keffer-Straße,"LINESTRING (11.9614808 49.0257203, 11.9613988 49.0256702, 11.9612294 49.0256111, 11.9608423 49.025528)",,,
783608311,,,residential,False,False,333.943,,Anton-Keffer-Straße,"LINESTRING (11.9614808 49.0257203, 11.9616085 49.0256891, 11.9619267 49.0256427, 11.9621165 49.0255927, 11.9624271 49.0255108, 11.9627291 49.0254179, 11.9630892 49.0252437, 11.9632635 49.0250662, 11.9632989 49.0250301, 11.9634973 49.0249682, 11.9636895 49.0249481, 11.9639087 49.0249529, 11.9644666 49.0250008, 11.9649016 49.0250188, 11.9653565 49.0250282, 11.9656789 49.0250362)",30,,
25668467,,,residential,False,True,128.125,,Taubengasse,"LINESTRING (11.9597477 49.0236532, 11.9597873 49.0237093, 11.959792 49.023733, 11.9597987 49.0237669, 11.9597938 49.0238892, 11.9597818 49.0239636, 11.9600083 49.0239871, 11.9599961 49.0240753, 11.9600132 49.0241393, 11.9600905 49.0242514, 11.9601318 49.0243157, 11.9602021 49.0243926, 11.9602125 49.0244545, 11.960208 49.0245056, 11.9601836 49.02464)",,destination,
570685176,2,R 31,tertiary,False,False,225.99200000000002,,Regensburger Straße,"LINESTRING (11.9597477 49.0236532, 11.9596653 49.0236998, 11.9594232 49.0238208, 11.9592763 49.0239023, 11.959112 49.0239924, 11.9589748 49.0240882, 11.958809 49.0242076, 11.9585263 49.024436, 11.9583485 49.0246034, 11.9581569 49.0248075, 11.9579111 49.0250801, 11.9578008 49.0252085)",,,
570685176,2,R 31,tertiary,False,True,88.18199999999999,,Regensburger Straße,"LINESTRING (11.9597477 49.0236532, 11.9603686 49.0233078, 11.9605126 49.0232141, 11.9605607 49.0231707, 11.9606127 49.0231068)",,,
25667760,,,residential,False,False,20.663,,Erlenweg,"LINESTRING (11.9590571 49.0271496, 11.9593021 49.0270562)",,,
25667760,,,residential,False,True,44.467,,Erlenweg,"LINESTRING (11.9590571 49.0271496, 11.9587905 49.0272948, 11.9585952 49.0274106)",,,
25667761,,,residential,False,True,152.57099999999997,,Dr.-Hermann-Braun-Straße,"LINESTRING (11.9590571 49.0271496, 11.9588801 49.026944, 11.9588194 49.0268688, 11.9586874 49.0268646, 11.9581922 49.0268876, 11.9581527 49.0269072, 11.9581254 49.0269458, 11.958133 49.0269846, 11.9581576 49.027023, 11.9583387 49.0272051, 11.9585952 49.0274106)",,,
282033009,,,residential,False,False,123.306,,Talstraße,"LINESTRING (11.9608423 49.025528, 11.9607848 49.0256289, 11.9607121 49.0258341, 11.9606481 49.025994, 11.960469 49.0262568, 11.9603209 49.0265799)",30,,
282033010,,,residential,False,False,51.861999999999995,,Anton-Keffer-Straße,"LINESTRING (11.9608423 49.025528, 11.9612294 49.0256111, 11.9613988 49.0256702, 11.9614808 49.0257203)",,,
713633176,,,residential,False,True,41.544000000000004,,Talstraße,"LINESTRING (11.9608423 49.025528, 11.960913 49.0252741, 11.960926 49.0251589)",,,
1084428719,,,residential,False,True,59.58,,Kirchstraße,"LINESTRING (11.9608423 49.025528, 11.9604461 49.0254723, 11.9603569 49.0254687, 11.9601588 49.0254984, 11.9601032 49.0255092, 11.9600467 49.0255249)",30,yes,
570685176,2,R 31,tertiary,False,True,225.992,,Regensburger Straße,"LINESTRING (11.9578008 49.0252085, 11.9579111 49.0250801, 11.9581569 49.0248075, 11.9583485 49.0246034, 11.9585263 49.024436, 11.958809 49.0242076, 11.9589748 49.0240882, 11.959112 49.0239924, 11.9592763 49.0239023, 11.9594232 49.0238208, 11.9596653 49.0236998, 11.9597477 49.0236532)",,,
614483601,1,,tertiary,True,False,17.895,,,"LINESTRING (11.9578008 49.0252085, 11.9578546 49.0252278, 11.9578958 49.0252576, 11.9579198 49.0252946, 11.9579239 49.0253348)",,,roundabout
"[31637438, 25671895]",,,residential,False,True,372.11299999999994,,Wasserfeldweg,"LINESTRING (11.9633141 49.0286883, 11.9633532 49.0286226, 11.9633404 49.0284947, 11.9632988 49.0283542, 11.9632177 49.0282161, 11.9631719 49.0281457, 11.9631325 49.0280973, 11.9630285 49.0280323, 11.9629246 49.0279799, 11.9628106 49.0279195, 11.9626655 49.0278761, 11.9625328 49.027832, 11.9624273 49.0277649, 11.9623697 49.0277198, 11.9622626 49.027485, 11.962205 49.0273486, 11.9621288 49.0270407, 11.9620745 49.0268775, 11.9620043 49.0266831, 11.9619121 49.0265092, 11.9615996 49.0260244, 11.9615693 49.025972, 11.9615315 49.025804, 11.9614808 49.0257203)",30,,
60839839,,R 31,tertiary,False,True,194.089,,Regensburger Straße,"LINESTRING (11.9633141 49.0286883, 11.9628566 49.0285409, 11.9625395 49.0284627, 11.9611044 49.028207, 11.9607901 49.0281493)",,,
"[23079619, 23079620]",,,residential,False,False,212.30700000000002,,"['Bergstraße', 'Grafenrieder Weg']","LINESTRING (11.9626969 49.0221467, 11.9624891 49.0222658, 11.9622817 49.0223712, 11.9619589 49.0224628, 11.9618468 49.022523, 11.961658 49.0228375, 11.9614568 49.0232135, 11.9612459 49.0235635, 11.9611961 49.0236194, 11.9611231 49.0236423)",,,
"[282033008, 25671898]",,,residential,False,False,394.41799999999995,,Bergstraße,"LINESTRING (11.9626969 49.0221467, 11.9627933 49.022232, 11.9628552 49.0223622, 11.9629347 49.0225701, 11.9629764 49.022645, 11.9630667 49.0227258, 11.963108 49.022794, 11.9631672 49.0228848, 11.9631938 49.0230081, 11.9632439 49.0233449, 11.9632752 49.0236841, 11.9632677 49.0238208, 11.9632955 49.0238849, 11.9633917 49.0239263, 11.9635125 49.0239466, 11.9637132 49.0239759, 11.9639901 49.0240024, 11.9642675 49.0240322, 11.9646712 49.02405, 11.9646918 49.0240508, 11.9650479 49.0240643, 11.9653396 49.024092, 11.9654563 49.024099, 11.9656537 49.0241432, 11.9658768 49.0241861)",,,
25671904,,,residential,False,False,45.789,,,"LINESTRING (11.9658768 49.0241861, 11.9661684 49.0238214)",,,
"[282033008, 25671898]",,,residential,False,True,394.418,,Bergstraße,"LINESTRING (11.9658768 49.0241861, 11.9656537 49.0241432, 11.9654563 49.024099, 11.9653396 49.024092, 11.9650479 49.0240643, 11.9646918 49.0240508, 11.9646712 49.02405, 11.9642675 49.0240322, 11.9639901 49.0240024, 11.9637132 49.0239759, 11.9635125 49.0239466, 11.9633917 49.0239263, 11.9632955 49.0238849, 11.9632677 49.0238208, 11.9632752 49.0236841, 11.9632439 49.0233449, 11.9631938 49.0230081, 11.9631672 49.0228848, 11.963108 49.022794, 11.9630667 49.0227258, 11.9629764 49.022645, 11.9629347 49.0225701, 11.9628552 49.0223622, 11.9627933 49.022232, 11.9626969 49.0221467)",,,
25671904,,,residential,False,True,45.789,,,"LINESTRING (11.9661684 49.0238214, 11.9658768 49.0241861)",,,
783608311,,,residential,False,True,333.9429999999999,,Anton-Keffer-Straße,"LINESTRING (11.9656789 49.0250362, 11.9653565 49.0250282, 11.9649016 49.0250188, 11.9644666 49.0250008, 11.9639087 49.0249529, 11.9636895 49.0249481, 11.9634973 49.0249682, 11.9632989 49.0250301, 11.9632635 49.0250662, 11.9630892 49.0252437, 11.9627291 49.0254179, 11.9624271 49.0255108, 11.9621165 49.0255927, 11.9619267 49.0256427, 11.9616085 49.0256891, 11.9614808 49.0257203)",30,,
570685172,,R 31,tertiary,False,True,46.055,,Regensburger Straße,"LINESTRING (11.9607901 49.0281493, 11.9601775 49.0280483)",,,
"[25671907, 60839836]",,,residential,False,False,202.163,,Lärchenweg,"LINESTRING (11.9607901 49.0281493, 11.9607371 49.0283273, 11.9607815 49.0284693, 11.9608659 49.028595, 11.9609043 49.0287791, 11.9606569 49.028766, 11.9601732 49.028717, 11.9597558 49.0286714, 11.9593598 49.0286412, 11.9591393 49.0286201)",30,,
60839839,,R 31,tertiary,False,False,194.089,,Regensburger Straße,"LINESTRING (11.9607901 49.0281493, 11.9611044 49.028207, 11.9625395 49.0284627, 11.9628566 49.0285409, 11.9633141 49.0286883)",,,
25671920,,,residential,False,False,32.985,,Erikaweg,"LINESTRING (11.9603069 49.0220589, 11.9598551 49.0220736)",,,
25671935,,,residential,False,True,128.38,,Eilsbrunner Weg,"LINESTRING (11.9603069 49.0220589, 11.9605668 49.021933, 11.9607569 49.0218757, 11.961142 49.0217622, 11.9612912 49.0217064, 11.9613643 49.0216791, 11.9616062 49.0215978, 11.961842 49.0215008)",,,
"[1180025920, 30844486, 1180025919]",2,R 31,tertiary,False,False,120.394,,Regensburger Straße,"LINESTRING (11.9603069 49.0220589, 11.9602975 49.0221933, 11.9604568 49.0225444, 11.9605109 49.0226638, 11.9606096 49.0228439, 11.9606396 49.0229753, 11.9606363 49.0230298, 11.9606127 49.0231068)",,,
30844486,,R 31,tertiary,False,True,139.707,,Regensburger Straße,"LINESTRING (11.9603069 49.0220589, 11.9602555 49.021871, 11.9601783 49.0217609, 11.959982 49.0215457, 11.9595231 49.0212602, 11.9594147 49.0211745, 11.9592783 49.021033)",,,
25671918,,,residential,False,False,41.394999999999996,,Dahlienweg,"LINESTRING (11.9577183 49.0224802, 11.9577275 49.0226056, 11.9578008 49.0228476)",,,
31637433,,,residential,False,False,35.42700000000001,,Rosenstraße,"LINESTRING (11.9577183 49.0224802, 11.9574723 49.0224381, 11.957251 49.0223933)",,,
31637433,,,residential,False,True,171.684,,Rosenstraße,"LINESTRING (11.9577183 49.0224802, 11.9581112 49.0225099, 11.9586689 49.022506, 11.959134 49.022383, 11.9594216 49.0223108, 11.9597287 49.022208, 11.9598175 49.022148, 11.9598551 49.0220736)",,,
25671924,,,residential,False,False,76.581,,Nelkenweg,"LINESTRING (11.957251 49.0223933, 11.9572821 49.0223056, 11.957181 49.0222288, 11.95687 49.02193, 11.9567573 49.0218606, 11.9567093 49.0218476)",,,
31637433,,,residential,False,False,100.61699999999999,,Rosenstraße,"LINESTRING (11.957251 49.0223933, 11.9570178 49.0223711, 11.9567907 49.0223722, 11.95644 49.0223828, 11.9560415 49.0224075, 11.9558782 49.0223888)",,,
31637433,,,residential,False,True,35.42700000000001,,Rosenstraße,"LINESTRING (11.957251 49.0223933, 11.9574723 49.0224381, 11.9577183 49.0224802)",,,
25671918,,,residential,False,False,13.149,,Dahlienweg,"LINESTRING (11.9578008 49.0228476, 11.9578259 49.0229647)",,,
25671919,,,residential,False,False,37.056,,Dahlienweg,"LINESTRING (11.9578008 49.0228476, 11.9579641 49.0228441, 11.9580214 49.0228832, 11.9579785 49.0229477, 11.9578259 49.0229647)",,,
25671918,,,residential,False,True,41.394999999999996,,Dahlienweg,"LINESTRING (11.9578008 49.0228476, 11.9577275 49.0226056, 11.9577183 49.0224802)",,,
25671918,,,residential,False,True,11.785,,Dahlienweg,"LINESTRING (11.9578104 49.0230702, 11.9578259 49.0229647)",,,
25671918,,,residential,False,False,11.785,,Dahlienweg,"LINESTRING (11.9578259 49.0229647, 11.9578104 49.0230702)",,,
25671918,,,residential,False,True,13.149,,Dahlienweg,"LINESTRING (11.9578259 49.0229647, 11.9578008 49.0228476)",,,
25671919,,,residential,False,True,37.056000000000004,,Dahlienweg,"LINESTRING (11.9578259 49.0229647, 11.9579785 49.0229477, 11.9580214 49.0228832, 11.9579641 49.0228441, 11.9578008 49.0228476)",,,
25671920,,,residential,False,True,32.985,,Erikaweg,"LINESTRING (11.9598551 49.0220736, 11.9603069 49.0220589)",,,
25671920,,,residential,False,False,282.582,,Erikaweg,"LINESTRING (11.9598551 49.0220736, 11.9596276 49.0220722, 11.9593694 49.0220734, 11.9588919 49.0220791, 11.9585703 49.0220783, 11.9585069 49.0220238, 11.9583266 49.0219235, 11.958128 49.0217692, 11.9577256 49.0215575, 11.9576022 49.0214876, 11.9574359 49.0214173, 11.9573154 49.0213877, 11.957228 49.0213591, 11.9571739 49.0213299, 11.9571235 49.0212523, 11.9570309 49.0209116, 11.9569914 49.0208429)",,,
31637433,,,residential,False,False,171.684,,Rosenstraße,"LINESTRING (11.9598551 49.0220736, 11.9598175 49.022148, 11.9597287 49.022208, 11.9594216 49.0223108, 11.959134 49.022383, 11.9586689 49.022506, 11.9581112 49.0225099, 11.9577183 49.0224802)",,,
25671920,,,residential,False,True,282.58199999999994,,Erikaweg,"LINESTRING (11.9569914 49.0208429, 11.9570309 49.0209116, 11.9571235 49.0212523, 11.9571739 49.0213299, 11.957228 49.0213591, 11.9573154 49.0213877, 11.9574359 49.0214173, 11.9576022 49.0214876, 11.9577256 49.0215575, 11.958128 49.0217692, 11.9583266 49.0219235, 11.9585069 49.0220238, 11.9585703 49.0220783, 11.9588919 49.0220791, 11.9593694 49.0220734, 11.9596276 49.0220722, 11.9598551 49.0220736)",,,
25671926,,,residential,False,True,183.92600000000002,,Weinbergstraße,"LINESTRING (11.9569914 49.0208429, 11.9572576 49.0207926, 11.9574652 49.0207223, 11.957574 49.0207217, 11.9577423 49.0207456, 11.957989 49.0207753, 11.9581246 49.0208111, 11.9583365 49.0209402, 11.9585595 49.0210563, 11.9586566 49.0210942, 11.9587651 49.0211158, 11.9588787 49.0211137, 11.9590822 49.0210848, 11.9592783 49.021033)",,,
124915023,,,residential,False,False,42.907,,Erikaweg,"LINESTRING (11.9569914 49.0208429, 11.9568984 49.0208056, 11.9568064 49.0207909, 11.9567266 49.020794, 11.9566576 49.0208204, 11.9565775 49.0208573, 11.9564912 49.0209184)",,,
31637426,,,residential,False,False,133.81499999999997,,Goethestraße,"LINESTRING (11.9564912 49.0209184, 11.956531 49.0209405, 11.9565896 49.020987, 11.9566359 49.02104, 11.9566504 49.0210943, 11.9566494 49.0211621, 11.956623 49.0212333, 11.9565944 49.0212804, 11.9565308 49.0213484, 11.9564102 49.0214474, 11.95631 49.021542, 11.9562183 49.0216492, 11.9561232 49.0218002, 11.9560196 49.0219808)",,,
31637426,,,residential,False,True,56.251999999999995,,Goethestraße,"LINESTRING (11.9564912 49.0209184, 11.9563513 49.0208852, 11.9562285 49.0208625, 11.9561076 49.0208538, 11.9559176 49.0208362, 11.9557451 49.0207991)",,,
124915023,,,residential,False,True,42.907,,Erikaweg,"LINESTRING (11.9564912 49.0209184, 11.9565775 49.0208573, 11.9566576 49.0208204, 11.9567266 49.020794, 11.9568064 49.0207909, 11.9568984 49.0208056, 11.9569914 49.0208429)",,,
29211110,,,residential,False,False,98.384,,Rilkestraße,"LINESTRING (11.9560196 49.0219808, 11.9557699 49.021915, 11.9554497 49.0218564, 11.9553727 49.0217925, 11.9552306 49.0214749, 11.9552814 49.0214045)",,,
31637426,,,residential,False,False,46.590999999999994,,Goethestraße,"LINESTRING (11.9560196 49.0219808, 11.9559797 49.0220706, 11.9559351 49.022177, 11.9559054 49.0223019, 11.9558782 49.0223888)",,,
31637426,,,residential,False,True,133.815,,Goethestraße,"LINESTRING (11.9560196 49.0219808, 11.9561232 49.0218002, 11.9562183 49.0216492, 11.95631 49.021542, 11.9564102 49.0214474, 11.9565308 49.0213484, 11.9565944 49.0212804, 11.956623 49.0212333, 11.9566494 49.0211621, 11.9566504 49.0210943, 11.9566359 49.02104, 11.9565896 49.020987, 11.956531 49.0209405, 11.9564912 49.0209184)",,,
31637426,,,residential,False,True,46.590999999999994,,Goethestraße,"LINESTRING (11.9558782 49.0223888, 11.9559054 49.0223019, 11.9559351 49.022177, 11.9559797 49.0220706, 11.9560196 49.0219808)",,,
31637433,,,residential,False,True,100.61699999999999,,Rosenstraße,"LINESTRING (11.9558782 49.0223888, 11.9560415 49.0224075, 11.95644 49.0223828, 11.9567907 49.0223722, 11.9570178 49.0223711, 11.957251 49.0223933)",,,
32901914,,,residential,False,False,64.783,,Brunnenstraße,"LINESTRING (11.9558782 49.0223888, 11.955873 49.0224637, 11.9558705 49.0225493, 11.9558971 49.0226896, 11.955949 49.0228282, 11.9560222 49.0229575)",,,
32903496,,,residential,False,True,171.48699999999997,,Rosenstraße,"LINESTRING (11.9558782 49.0223888, 11.9556423 49.0223686, 11.9554195 49.0223416, 11.9552289 49.02229, 11.9550541 49.0222463, 11.955031 49.0222392, 11.9547677 49.0221579, 11.95474 49.0221529, 11.9546156 49.0221305, 11.954467 49.0221135, 11.9543409 49.0221023, 11.95413 49.0221142, 11.9537692 49.0221408, 11.9536053 49.0221615)",,,
897598980,,,residential,False,False,25.104,,An der Brunnenwiese,"LINESTRING (11.9571153 49.0241033, 11.9573493 49.0239377)",,,
"[25671922, 32905907, 32905910]",,,residential,False,True,73.925,,An der Brunnenwiese,"LINESTRING (11.9571153 49.0241033, 11.9569881 49.0240363, 11.9568256 49.0239497, 11.956745 49.0239223, 11.9566757 49.0238917, 11.9566198 49.023836, 11.9565688 49.0237733, 11.956499 49.023705, 11.9564054 49.0236444)",,,
897598980,,,residential,False,True,111.133,,An der Brunnenwiese,"LINESTRING (11.9571153 49.0241033, 11.9569363 49.0242305, 11.9566842 49.0244774, 11.9564594 49.0246467, 11.95618 49.0247523, 11.9560616 49.024804)",,,
25671922,,,residential,False,False,20.935,,An der Brunnenwiese,"LINESTRING (11.9561528 49.0235549, 11.9564054 49.0236444)",,,
32901914,,,residential,False,False,74.977,,Brunnenstraße,"LINESTRING (11.9561528 49.0235549, 11.9560152 49.0236983, 11.9557871 49.0239108, 11.9557318 49.0239456, 11.9555755 49.0240664, 11.9555397 49.0240941)",,,
32901914,,,residential,False,True,72.5,,Brunnenstraße,"LINESTRING (11.9561528 49.0235549, 11.9562024 49.0234956, 11.9562289 49.0234522, 11.9562517 49.0233798, 11.9562421 49.0232239, 11.9562289 49.0231631, 11.9561731 49.0231076, 11.9560222 49.0229575)",,,
25671922,,,residential,False,True,20.935,,An der Brunnenwiese,"LINESTRING (11.9564054 49.0236444, 11.9561528 49.0235549)",,,
