osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,bridge,junction
29211478,False,,Am Sande,residential,,False,87.03200000000001,"LINESTRING (9.4762883 53.5982121, 9.4763103 53.5980653, 9.4763282 53.5980026, 9.4767211 53.5975821, 9.4767265 53.5975424, 9.4767335 53.5974915)",,,
4016919,True,,Beim St.-Johannis-Kloster,living_street,,False,28.372,"LINESTRING (9.4767079 53.6019091, 9.4765542 53.6016708)",,,
29212657,False,,Cosmae-Kirchhof,living_street,,False,40.857,"LINESTRING (9.4767079 53.6019091, 9.4764375 53.6019459, 9.4762381 53.60196, 9.4760977 53.6019524)",4,,
29211476,False,,Am Sande,residential,,False,10.546,"LINESTRING (9.4761313 53.5989536, 9.476291 53.5989572)",,,
5006130,True,,Am Sande,residential,,False,83.124,"LINESTRING (9.4761313 53.5989536, 9.4762217 53.5984586, 9.476275 53.5982583, 9.4762883 53.5982121)",,,
4070102,False,,Heckenweg,residential,30,True,87.667,"LINESTRING (9.4702837 53.5978429, 9.4696131 53.5985235)",,,
4069072,False,,Wiesenstraße,residential,30,False,37.794,"LINESTRING (9.4702837 53.5978429, 9.4705511 53.5979383, 9.4708005 53.5979834)",,,
4069072,False,,Wiesenstraße,residential,30,True,148.42000000000002,"LINESTRING (9.4702837 53.5978429, 9.4694585 53.5975469, 9.4691452 53.5974359, 9.4682315 53.5975)",,,
111498244,False,,Kehdinger Straße,living_street,,False,8.035,"LINESTRING (9.4751799 53.6041045, 9.4751292 53.6041702)",,,
29211867,True,,Kehdinger Mühren,living_street,,False,33.584,"LINESTRING (9.4751799 53.6041045, 9.4749475 53.6040521, 9.47469 53.6040291)",,,
4019102,False,,Archivstraße,residential,,False,45.126,"LINESTRING (9.4778536 53.5990407, 9.4785364 53.5990634)",,,
4019102,False,,Archivstraße,residential,,True,29.692,"LINESTRING (9.4778536 53.5990407, 9.4774149 53.5989813)",,,
4069586,False,,Ritterstraße,residential,,True,120.541,"LINESTRING (9.4778536 53.5990407, 9.4778732 53.5994501, 9.478096 53.6001115)",,,
29211487,True,,Bäckerstraße,residential,,False,83.972,"LINESTRING (9.4735022 53.6023504, 9.4729015 53.6022922, 9.4723046 53.6023066, 9.4722382 53.6023097)",,,
"[4016490, 29211870]",True,,"['Kehdinger Straße', 'Bungenstraße']",living_street,30,False,176.846,"LINESTRING (9.4744895 53.6031445, 9.4749015 53.6032033, 9.4754226 53.603232, 9.4756223 53.6032388, 9.4754237 53.6037887, 9.4752887 53.6039637, 9.4751799 53.6041045)",,,
"[29211489, 162566193, 4016492]",False,,Rosenstraße,residential,,False,124.579,"LINESTRING (9.4744895 53.6031445, 9.4745702 53.602963, 9.474641 53.6028458, 9.4746918 53.6027133, 9.4749705 53.6027127, 9.475018 53.6027087, 9.4750637 53.6026969, 9.4750958 53.6026738, 9.4751205 53.6026417, 9.4752053 53.6024851, 9.4752696 53.6023881, 9.4753494 53.6022834)",,yes,
4070102,False,,Heckenweg,residential,30,False,133.874,"LINESTRING (9.4682077 53.5987753, 9.4688921 53.5989978, 9.469215 53.5986667, 9.4694549 53.5984644, 9.4696131 53.5985235)",,,
255332300,True,,Wilhadi-Kirchhof,residential,,False,16.599,"LINESTRING (9.4778741 53.6001804, 9.4779796 53.6001397, 9.478096 53.6001115)",,,
4069746,False,,Schiefe Straße,residential,,True,13.248,"LINESTRING (9.4795974 53.5994892, 9.4795845 53.5993703)",,,
4069746,False,,Schiefe Straße,residential,,False,98.33000000000001,"LINESTRING (9.4795974 53.5994892, 9.4795731 53.5995847, 9.479547 53.5996452, 9.4795027 53.5997166, 9.47944 53.5997917, 9.479357 53.5998709, 9.4792753 53.599933, 9.4791473 53.6000062, 9.4789226 53.6001256, 9.4788321 53.6001722, 9.4787878 53.6001993)",,,
4070106,False,,Bischofshof,residential,,False,21.59,"LINESTRING (9.4795974 53.5994892, 9.4793813 53.5994694, 9.4792802 53.599446)",,,
4016485,False,,Am Backeltrog,residential,,False,69.107,"LINESTRING (9.4733283 53.6015732, 9.4734639 53.6016265, 9.4736889 53.6016501, 9.4741169 53.601622, 9.4743347 53.6016569)",,,
29211485,False,,Stockhausstraße,residential,50,False,35.56399999999999,"LINESTRING (9.4733283 53.6015732, 9.4733685 53.6014993, 9.4734094 53.6014239, 9.4734393 53.6012619)",,,
"[162566197, 29211484, 29211485]",False,,Stockhausstraße,residential,50,True,23.671,"LINESTRING (9.4733283 53.6015732, 9.4732396 53.6016413, 9.4731208 53.6016866, 9.4730512 53.6016986)",,yes,
"[588636707, 52929693]",False,3,Bahnhofstraße,residential,30,False,70.887,"LINESTRING (9.4752549 53.5972018, 9.4753032 53.5973231, 9.4755263 53.5976006, 9.4755739 53.5976417, 9.4757496 53.5977571)",,,
"[155454592, 155454594, 672040590]",False,2,"['Bahnhofstraße', 'Am Bahnhof']",residential,30,True,50.053,"LINESTRING (9.4752549 53.5972018, 9.47521 53.5971135, 9.4750843 53.5968318, 9.475073 53.5968065, 9.4750723 53.596785, 9.4750797 53.5967667)",,yes,
29211485,False,,Stockhausstraße,residential,50,True,139.23100000000002,"LINESTRING (9.4739737 53.600056, 9.4739367 53.6001394, 9.4738789 53.6002694, 9.4737879 53.6004274, 9.4736044 53.6007164, 9.4735309 53.6008664, 9.4734817 53.601033, 9.4734393 53.6012619)",,,
32426176,False,,Inselstraße,residential,50,True,60.173,"LINESTRING (9.4739737 53.600056, 9.4737862 53.6000333, 9.4736052 53.6000142, 9.4733265 53.6000098, 9.4730691 53.6000194)",,,
671843139,False,,Inselstraße,residential,50,False,41.438,"LINESTRING (9.4739737 53.600056, 9.4740786 53.600054, 9.4741726 53.6000478, 9.474592 53.5999958)",,,
4016806,True,,Wilhadi-Kirchhof,living_street,,False,114.398,"LINESTRING (9.4785193 53.6007304, 9.4783989 53.6007137, 9.4782679 53.6007084, 9.477838 53.6007167, 9.4777722 53.6006814, 9.4777148 53.6006346, 9.4776606 53.6005743, 9.4776062 53.6004917, 9.4776228 53.6004379, 9.4776577 53.6003774, 9.4776916 53.6003312, 9.4777378 53.6002956, 9.4778741 53.6001804)",,,
26007338,False,,Seminarstraße,residential,,False,93.359,"LINESTRING (9.4785193 53.6007304, 9.4784522 53.60096, 9.4783747 53.6010604, 9.4782482 53.601203, 9.4780379 53.6014243, 9.4779838 53.6014986)",,,
26007378,False,,Wilhadi-Kirchhof,residential,,True,62.567,"LINESTRING (9.4785193 53.6007304, 9.4785791 53.6006597, 9.4786426 53.6005536, 9.4788074 53.6002268, 9.4787878 53.6001993)",,,
"[4068945, 29211486]",True,,Bäckerstraße,residential,,False,41.262,"LINESTRING (9.4741273 53.6023534, 9.4737012 53.6023561, 9.4735022 53.6023504)",,yes,
29211476,False,,Am Sande,residential,,False,47.604,"LINESTRING (9.476291 53.5989572, 9.4770123 53.5989647)",,,
29211476,False,,Am Sande,residential,,True,10.546,"LINESTRING (9.476291 53.5989572, 9.4761313 53.5989536)",,,
4013221,False,,Poststraße,residential,,False,150.394,"LINESTRING (9.476291 53.5989572, 9.4762874 53.5991397, 9.4764076 53.5991886, 9.4763795 53.5994621, 9.4763398 53.5998489, 9.4762931 53.60027)",,,
4070102,False,,Heckenweg,residential,30,False,87.667,"LINESTRING (9.4696131 53.5985235, 9.4702837 53.5978429)",,,
4070102,False,,Heckenweg,residential,30,True,133.874,"LINESTRING (9.4696131 53.5985235, 9.4694549 53.5984644, 9.469215 53.5986667, 9.4688921 53.5989978, 9.4682077 53.5987753)",,,
"[29237113, 545024661]",False,,Bei der Insel,residential,,True,181.73299999999998,"LINESTRING (9.4696131 53.5985235, 9.4695729 53.5985941, 9.4701057 53.5987849, 9.4701391 53.5987309, 9.4702525 53.5986865, 9.4705376 53.5986145, 9.4711558 53.5984999, 9.4713406 53.5984656, 9.4713921 53.5984477, 9.4714772 53.5984216, 9.4716876 53.5983653, 9.4718532 53.5982655)",,,
29212654,False,,Cosmae-Kirchhof,living_street,,True,57.272999999999996,"LINESTRING (9.4765542 53.6016708, 9.4763457 53.6016601, 9.4760129 53.601624, 9.4759986 53.6017116, 9.4758266 53.601715)",4,,
"[29212896, 29212897]",True,,"['Hinterm Hagedorn', 'Hagedorn']",living_street,,False,125.34400000000001,"LINESTRING (9.4765542 53.6016708, 9.4767559 53.6014864, 9.4769952 53.601358, 9.4773579 53.6012337, 9.4774531 53.6013037, 9.4775486 53.6013656, 9.4776942 53.6014331, 9.4778521 53.6014688, 9.4779838 53.6014986)",,,
29211481,False,,Beguinenstraße,residential,,True,48.05799999999999,"LINESTRING (9.4741567 53.5996117, 9.4741658 53.5995764, 9.4741949 53.5994645, 9.4742542 53.599353, 9.4743272 53.5991924)",,,
4069769,False,,Bischofshof,residential,,True,13.178,"LINESTRING (9.4792802 53.599446, 9.4792969 53.5993279)",,,
4070106,False,,Bischofshof,residential,,False,48.539,"LINESTRING (9.4792802 53.599446, 9.4790781 53.5993923, 9.4790923 53.5990873)",,,
4070106,False,,Bischofshof,residential,,True,21.59,"LINESTRING (9.4792802 53.599446, 9.4793813 53.5994694, 9.4795974 53.5994892)",,,
4016919,True,,Beim St.-Johannis-Kloster,living_street,,False,51.997,"LINESTRING (9.4769339 53.6023559, 9.476849 53.6021317, 9.4767079 53.6019091)",,,
"[32426537, 32427094]",True,,"['Fischmarkt', 'Salzstraße']",living_street,,False,80.831,"LINESTRING (9.4769339 53.6023559, 9.4768997 53.6023825, 9.4768532 53.6024104, 9.4767333 53.6024723, 9.476417 53.6025984, 9.4762174 53.6027065, 9.4763973 53.6027765, 9.4764307 53.6028178)",,,
4013228,True,,Gründelstraße,residential,,False,61.728,"LINESTRING (9.4727649 53.5988832, 9.4736546 53.5990547)",,,
4013229,True,,Neubourgstraße,residential,30,False,261.597,"LINESTRING (9.4727649 53.5988832, 9.4727703 53.5987251, 9.4727966 53.598568, 9.4728218 53.5984451, 9.4728856 53.5983717, 9.4731433 53.5982183, 9.4752549 53.5972018)",,,
4019102,False,,Archivstraße,residential,,False,36.778,"LINESTRING (9.4785364 53.5990634, 9.4790923 53.5990873)",,,
4019102,False,,Archivstraße,residential,,True,45.126,"LINESTRING (9.4785364 53.5990634, 9.4778536 53.5990407)",,,
"[1044521181, 4013223]",False,3,Kleine Archivstraße,residential,,True,120.83800000000001,"LINESTRING (9.4785364 53.5990634, 9.4786341 53.5986016, 9.4786437 53.598553, 9.478651 53.5985117, 9.4786638 53.5984456, 9.478692 53.5983767, 9.4787335 53.5982987, 9.4787724 53.5982438, 9.478814 53.5981961, 9.4788748 53.5981297, 9.478923 53.5980894, 9.4789946 53.5980296)",,,
4068737,True,1,Pottwärder,residential,,False,83.803,"LINESTRING (9.4730512 53.6016986, 9.4733178 53.6018453, 9.4734328 53.6019161, 9.4734863 53.6020114, 9.4735022 53.6023504)",,,
"[29211485, 29211484, 162566197]",False,,Stockhausstraße,residential,50,False,23.671,"LINESTRING (9.4730512 53.6016986, 9.4731208 53.6016866, 9.4732396 53.6016413, 9.4733283 53.6015732)",,yes,
1044443990,False,,Beim Schiffertor,residential,50,True,35.105000000000004,"LINESTRING (9.4730512 53.6016986, 9.4728601 53.6017156, 9.4726445 53.6016862, 9.4725299 53.6016706)",,,
4016808,False,,Salzstraße,residential,,True,42.541999999999994,"LINESTRING (9.4777229 53.6022723, 9.4778209 53.6022679, 9.4780203 53.6022817, 9.4782433 53.6022978, 9.4783642 53.6023017)",5,,
29212225,False,,Bürgerstraße,living_street,,True,94.914,"LINESTRING (9.4777229 53.6022723, 9.4777474 53.6023376, 9.4777034 53.6026512, 9.4775259 53.6031113)",,,
757268563,True,,Salzstraße,living_street,,False,52.94499999999999,"LINESTRING (9.4777229 53.6022723, 9.4776171 53.6022857, 9.4770698 53.6023335, 9.4769339 53.6023559)",,,
"[477444748, 4016484, 477444749]",False,,Steile Straße,residential,,False,92.979,"LINESTRING (9.4743347 53.6016569, 9.4744395 53.6015716, 9.4744728 53.6015446, 9.4747066 53.6013548, 9.474875 53.601153, 9.4749998 53.600928)",,,
4016485,False,,Am Backeltrog,residential,,True,69.107,"LINESTRING (9.4743347 53.6016569, 9.4741169 53.601622, 9.4736889 53.6016501, 9.4734639 53.6016265, 9.4733283 53.6015732)",,,
4016488,True,,Bei der Börne,residential,,False,79.934,"LINESTRING (9.4743347 53.6016569, 9.4741513 53.6019704, 9.4740984 53.6021137, 9.4741273 53.6023534)",,,
"[29237113, 545024661]",False,,Bei der Insel,residential,,False,181.733,"LINESTRING (9.4718532 53.5982655, 9.4716876 53.5983653, 9.4714772 53.5984216, 9.4713921 53.5984477, 9.4713406 53.5984656, 9.4711558 53.5984999, 9.4705376 53.5986145, 9.4702525 53.5986865, 9.4701391 53.5987309, 9.4701057 53.5987849, 9.4695729 53.5985941, 9.4696131 53.5985235)",,,
42554962,True,,Wiesenstraße,residential,30,False,77.484,"LINESTRING (9.4718532 53.5982655, 9.4716876 53.5982611, 9.4710246 53.5980239, 9.4708005 53.5979834)",,,
4069746,False,,Schiefe Straße,residential,,False,13.248,"LINESTRING (9.4795845 53.5993703, 9.4795974 53.5994892)",,,
62284283,False,,Bischofstwiete,residential,,False,33.508,"LINESTRING (9.4795845 53.5993703, 9.4800168 53.5995284)",3,,
62284283,False,,Bischofstwiete,residential,,True,19.555,"LINESTRING (9.4795845 53.5993703, 9.4792969 53.5993279)",3,,
"[4069746, 4019102]",False,,"['Schiefe Straße', 'Archivstraße']",residential,,True,49.007,"LINESTRING (9.4795845 53.5993703, 9.4796776 53.5991729, 9.4796737 53.5991164, 9.4793729 53.5991006)",,,
4069072,False,,Wiesenstraße,residential,30,False,148.42000000000002,"LINESTRING (9.4682315 53.5975, 9.4691452 53.5974359, 9.4694585 53.5975469, 9.4702837 53.5978429)",,,
368811800,False,3,Wallstraße,secondary,50,False,37.498,"LINESTRING (9.4757496 53.5977571, 9.4759101 53.5976986, 9.4762338 53.5975806)",,,
"[588636707, 52929693]",False,3,Bahnhofstraße,residential,30,True,70.887,"LINESTRING (9.4757496 53.5977571, 9.4755739 53.5976417, 9.4755263 53.5976006, 9.4753032 53.5973231, 9.4752549 53.5972018)",,,
588637658,False,2,Wallstraße,secondary,50,True,203.579,"LINESTRING (9.4757496 53.5977571, 9.4755235 53.5978521, 9.4754925 53.5978655, 9.4752085 53.5979881, 9.4744159 53.5983421, 9.4740211 53.5986477, 9.4736546 53.5990547)",,,
"[4013107, 588617835]",False,3,Hansestraße,secondary,50,False,76.37800000000001,"LINESTRING (9.478509 53.6016219, 9.4784595 53.6017648, 9.4784466 53.6018014, 9.4784185 53.6018821, 9.4783856 53.6020602, 9.4783707 53.6021407, 9.4783642 53.6023017)",,,
4070797,False,3,Beim Salztor,residential,50,True,37.275000000000006,"LINESTRING (9.478509 53.6016219, 9.4783562 53.6015828, 9.4782826 53.6015662, 9.4779838 53.6014986)",,,
"[588616641, 156389507, 156389508, 156389509, 156389512, 4070859, 70069167]",False,"['2', '3']","['Altländer Straße', 'Beim Salztor']",secondary,50,False,247.23300000000003,"LINESTRING (9.478509 53.6016219, 9.4786918 53.6016601, 9.4787491 53.6016731, 9.478995 53.6017285, 9.4793269 53.601802, 9.4794614 53.6018347, 9.4794815 53.6018395, 9.4797406 53.6019168, 9.4798493 53.6019385, 9.4799249 53.601937, 9.4799931 53.6019229, 9.480091 53.6018937, 9.4809143 53.601585, 9.4815555 53.6013888, 9.4818961 53.6013409)",,yes,
"[588619034, 588617340]",False,"['4', '2']",Salztorswall,secondary,50,True,411.454,"LINESTRING (9.478509 53.6016219, 9.4785976 53.6014585, 9.4786309 53.6014074, 9.4787765 53.6011842, 9.4789126 53.6009904, 9.4791434 53.6006761, 9.4792327 53.6005629, 9.4793798 53.6003762, 9.4802331 53.599532, 9.4804108 53.599338, 9.4804325 53.599301, 9.4804555 53.5991718, 9.4804609 53.599087, 9.4804612 53.5990389, 9.4804481 53.5989593, 9.4804327 53.5989036, 9.4804086 53.5988399, 9.4803623 53.5987611, 9.4803214 53.598703, 9.4802785 53.5986533, 9.4802262 53.5986083, 9.4801585 53.5985522, 9.4800961 53.598508, 9.4799788 53.5984416, 9.4797641 53.5983418)",,,
588617834,False,,Hansestraße,secondary,50,True,170.95499999999998,"LINESTRING (9.4780972 53.6038252, 9.4782052 53.6035394, 9.4782552 53.6033611, 9.4783533 53.6029733, 9.4783563 53.6027914, 9.4783642 53.6023017)",,,
4068562,True,,Johannisstraße,living_street,,False,88.383,"LINESTRING (9.4779838 53.6014986, 9.4779045 53.6016468, 9.4777602 53.6020465, 9.4777022 53.602211, 9.4777229 53.6022723)",3,,
4070797,False,3,Beim Salztor,residential,50,False,37.275000000000006,"LINESTRING (9.4779838 53.6014986, 9.4782826 53.6015662, 9.4783562 53.6015828, 9.478509 53.6016219)",,,
26007338,False,,Seminarstraße,residential,,True,93.359,"LINESTRING (9.4779838 53.6014986, 9.4780379 53.6014243, 9.4782482 53.601203, 9.4783747 53.6010604, 9.4784522 53.60096, 9.4785193 53.6007304)",,,
29211476,False,,Am Sande,residential,,False,26.63,"LINESTRING (9.4770123 53.5989647, 9.4774149 53.5989813)",,,
29211476,False,,Am Sande,residential,,True,47.604,"LINESTRING (9.4770123 53.5989647, 9.476291 53.5989572)",,,
"[22898795, 4013222]",True,,"['Bei St. Wilhadi', 'Große Schmiedestraße']",residential,,False,178.704,"LINESTRING (9.4770123 53.5989647, 9.4770599 53.5994372, 9.4770425 53.5998255, 9.4770402 53.5998772, 9.4770154 53.6000422, 9.4778741 53.6001804)",,,
4019102,False,,Archivstraße,residential,,False,29.692,"LINESTRING (9.4774149 53.5989813, 9.4778536 53.5990407)",,,
29211476,False,,Am Sande,residential,,True,26.63,"LINESTRING (9.4774149 53.5989813, 9.4770123 53.5989647)",,,
29211476,False,,Am Sande,residential,,False,156.802,"LINESTRING (9.4774149 53.5989813, 9.4774964 53.5985187, 9.477534 53.5983224, 9.4771668 53.5982932, 9.4768915 53.5982678, 9.4766537 53.5982459, 9.4762883 53.5982121)",,,
4069586,False,,Ritterstraße,residential,,False,120.541,"LINESTRING (9.478096 53.6001115, 9.4778732 53.5994501, 9.4778536 53.5990407)",,,
32426338,False,,Wilhadi-Kirchhof,residential,,False,49.919000000000004,"LINESTRING (9.478096 53.6001115, 9.4781979 53.6000915, 9.4783168 53.6000857, 9.4784347 53.6000887, 9.4785276 53.6000956, 9.4786205 53.6001177, 9.4786925 53.6001432, 9.4787598 53.600181, 9.4787878 53.6001993)",,,
4013225,False,,Kleine Beguinenstraße,residential,,False,46.951,"LINESTRING (9.4736546 53.5990547, 9.4741241 53.599152, 9.4743272 53.5991924)",,,
"[255332296, 588637657]",False,"['2', '3']",Wallstraße,secondary,50,True,114.01599999999999,"LINESTRING (9.4736546 53.5990547, 9.4733764 53.5995073, 9.4731342 53.599911, 9.4730691 53.6000194)",,,
588637658,False,2,Wallstraße,secondary,50,False,203.579,"LINESTRING (9.4736546 53.5990547, 9.4740211 53.5986477, 9.4744159 53.5983421, 9.4752085 53.5979881, 9.4754925 53.5978655, 9.4755235 53.5978521, 9.4757496 53.5977571)",,,
4013225,False,,Kleine Beguinenstraße,residential,,True,46.951,"LINESTRING (9.4743272 53.5991924, 9.4741241 53.599152, 9.4736546 53.5990547)",,,
29211481,False,,Beguinenstraße,residential,,False,48.05800000000001,"LINESTRING (9.4743272 53.5991924, 9.4742542 53.599353, 9.4741949 53.5994645, 9.4741658 53.5995764, 9.4741567 53.5996117)",,,
29211481,False,,Beguinenstraße,residential,,True,88.059,"LINESTRING (9.4743272 53.5991924, 9.4745917 53.5986241, 9.4746964 53.598565, 9.4747542 53.5985324, 9.4746666 53.5984866)",,,
"[4017698, 588638083, 477444753, 174949469, 174949470]",False,"['2', '3']",Wallstraße,secondary,50,"[False, True]",174.578,"LINESTRING (9.4723958 53.6015374, 9.472404 53.6015148, 9.4724444 53.6013974, 9.4724571 53.6013606, 9.4724718 53.6013268, 9.472496 53.6012734, 9.4726117 53.601018, 9.472715 53.6007898, 9.472817 53.6005647, 9.4730691 53.6000194)",,yes,
1044443993,True,,,secondary,50,False,18.571,"LINESTRING (9.4723958 53.6015374, 9.4724568 53.6015582, 9.4725026 53.6015899, 9.4725279 53.6016289, 9.4725299 53.6016706)",,,roundabout
4069769,False,,Bischofshof,residential,,False,25.767,"LINESTRING (9.4793729 53.5991006, 9.4792969 53.5993279)",,,
"[4069746, 4019102]",False,,"['Schiefe Straße', 'Archivstraße']",residential,,False,49.007,"LINESTRING (9.4793729 53.5991006, 9.4796737 53.5991164, 9.4796776 53.5991729, 9.4795845 53.5993703)",,,
4019102,False,,Archivstraße,residential,,True,18.575,"LINESTRING (9.4793729 53.5991006, 9.4793145 53.5990978, 9.4790923 53.5990873)",,,
4019102,False,,Archivstraße,residential,,True,36.778,"LINESTRING (9.4790923 53.5990873, 9.4785364 53.5990634)",,,
4019102,False,,Archivstraße,residential,,False,18.575,"LINESTRING (9.4790923 53.5990873, 9.4793145 53.5990978, 9.4793729 53.5991006)",,,
4070106,False,,Bischofshof,residential,,True,48.539,"LINESTRING (9.4790923 53.5990873, 9.4790781 53.5993923, 9.4792802 53.599446)",,,
4068718,True,,Eisenbahnstraße,residential,30,False,332.12000000000006,"LINESTRING (9.4708005 53.5979834, 9.470815 53.5979683, 9.4716937 53.5971065, 9.4742785 53.5967207, 9.4744769 53.5967105, 9.4746257 53.5967225, 9.4749108 53.596759)",,,
4069072,False,,Wiesenstraße,residential,30,True,37.794,"LINESTRING (9.4708005 53.5979834, 9.4705511 53.5979383, 9.4702837 53.5978429)",,,
"[4017763, 29212651]",False,,"['Spiegelberg', 'Baumhausstraße']",living_street,,True,77.656,"LINESTRING (9.4775259 53.6031113, 9.477462 53.6032468, 9.4775125 53.6034091, 9.4775389 53.6035386, 9.477638 53.6037941)",,,
29212225,False,,Bürgerstraße,living_street,,False,94.91399999999999,"LINESTRING (9.4775259 53.6031113, 9.4777034 53.6026512, 9.4777474 53.6023376, 9.4777229 53.6022723)",,,
230311249,False,,Burgstraße,living_street,,False,33.447,"LINESTRING (9.4775259 53.6031113, 9.4777771 53.6031389, 9.4777792 53.6032881)",,,
230311249,False,,Burgstraße,living_street,,True,79.774,"LINESTRING (9.4775259 53.6031113, 9.4772214 53.6030182, 9.4769633 53.60292, 9.4765762 53.6028421, 9.4764307 53.6028178)",,,
671843139,False,,Inselstraße,residential,50,True,41.437999999999995,"LINESTRING (9.474592 53.5999958, 9.4741726 53.6000478, 9.4740786 53.600054, 9.4739737 53.600056)",,,
29211481,False,,Beguinenstraße,residential,,False,88.059,"LINESTRING (9.4746666 53.5984866, 9.4747542 53.5985324, 9.4746964 53.598565, 9.4745917 53.5986241, 9.4743272 53.5991924)",,,
4068945,True,,Bäckerstraße,residential,,False,81.027,"LINESTRING (9.4753494 53.6022834, 9.4745197 53.6023376, 9.4741273 53.6023534)",,,
"[29211489, 4016492, 162566193]",False,,Rosenstraße,residential,,True,124.57899999999998,"LINESTRING (9.4753494 53.6022834, 9.4752696 53.6023881, 9.4752053 53.6024851, 9.4751205 53.6026417, 9.4750958 53.6026738, 9.4750637 53.6026969, 9.475018 53.6027087, 9.4749705 53.6027127, 9.4746918 53.6027133, 9.474641 53.6028458, 9.4745702 53.602963, 9.4744895 53.6031445)",,yes,
"[4016484, 477444748, 477444749]",False,,Steile Straße,residential,,True,92.979,"LINESTRING (9.4749998 53.600928, 9.474875 53.601153, 9.4747066 53.6013548, 9.4744728 53.6015446, 9.4744395 53.6015716, 9.4743347 53.6016569)",,,
29211869,False,,Kehdinger Mühren,residential,,False,35.636,"LINESTRING (9.47469 53.6040291, 9.4744311 53.6040072, 9.474378 53.604013, 9.4742704 53.6040722, 9.4742133 53.6041036)",,,
22900194,False,,Nagelstiftsweg,residential,,True,283.637,"LINESTRING (9.4690184 53.6007951, 9.4687314 53.6008707, 9.4683694 53.6008689, 9.468328 53.6008812, 9.4681049 53.6009472, 9.4682934 53.6012032, 9.4687331 53.6018004, 9.4687518 53.6018965, 9.4687643 53.6019604, 9.4687357 53.6021438, 9.4687253 53.6021927, 9.4687001 53.6023105, 9.4686619 53.6024892, 9.468687 53.602597, 9.4688126 53.6028261)",,,
"[62284466, 27581570]",False,,Schnurweg,residential,30,False,226.396,"LINESTRING (9.4820512 53.6022272, 9.4817973 53.6023199, 9.4817022 53.6023915, 9.4816596 53.6024894, 9.4815958 53.6025397, 9.4815088 53.6025772, 9.4813833 53.6025901, 9.48098 53.6025915, 9.4806482 53.6025926, 9.4804132 53.6026037, 9.4803423 53.6026244, 9.4802741 53.6026633, 9.480241 53.6027144, 9.4801964 53.602887, 9.4801597 53.6030714, 9.4801521 53.6031352, 9.4801603 53.6031883, 9.4802022 53.6032326, 9.480321 53.603291, 9.4804646 53.6033617)",,,
