osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,ref,lanes,junction
24511195,Antoniusplatz,residential,False,True,131.098,"LINESTRING (9.8886639 47.6001205, 9.8886582 47.6000987, 9.8886362 47.6000646, 9.8885536 47.5999997, 9.888544 47.5999952, 9.8882817 47.5998717, 9.8880427 47.5997493, 9.8878244 47.5996532, 9.8877868 47.5996366, 9.8874872 47.5995635, 9.8873247 47.5995279, 9.8872224 47.5995072)",,,,,
24514428,Marktstraße,residential,False,False,101.65,"LINESTRING (9.8886639 47.6001205, 9.8885728 47.6002177, 9.8884851 47.6003257, 9.8883907 47.6004877, 9.8882877 47.6006498, 9.8883248 47.600743, 9.888383 47.6008221, 9.8884357 47.6008812, 9.8885069 47.6009347)",30,,,,
"[163479497, 380341559]",Sandstraße,residential,False,True,18.712999999999997,"LINESTRING (9.8886639 47.6001205, 9.8886954 47.6001139, 9.8888874 47.6000463)",,,,,
24581400,Hirschstraße,residential,False,False,35.805,"LINESTRING (9.8871606 47.5980521, 9.8871014 47.5979798, 9.8870103 47.5979048, 9.8868659 47.5978008)",30,,,,
24581400,Hirschstraße,residential,False,True,162.878,"LINESTRING (9.8871606 47.5980521, 9.887214 47.5986697, 9.8872284 47.5987041, 9.8872352 47.5987258, 9.8872513 47.5988304, 9.8872623 47.5988993, 9.8872778 47.5989957, 9.8872997 47.5990953, 9.8872828 47.5992955, 9.8872224 47.5995072)",30,,,,
25354071,Hirschbergstraße,residential,False,True,56.132000000000005,"LINESTRING (9.8871606 47.5980521, 9.8872391 47.598028, 9.887428 47.5979817, 9.8875878 47.5979353, 9.8878204 47.5978215)",,,,,
"[38825410, 24581380, 24581381]",Bräuhausstraße,residential,False,True,162.278,"LINESTRING (9.8868659 47.5978008, 9.8866838 47.5978954, 9.8864091 47.5980395, 9.8861548 47.598144, 9.8860149 47.598217, 9.8859583 47.5982364, 9.8858143 47.5982897, 9.8857612 47.5983224, 9.8857108 47.5983685, 9.8856563 47.5984472, 9.8855979 47.5985125, 9.8854319 47.5988199)",30,yes,,,
24581400,Hirschstraße,residential,False,True,35.805,"LINESTRING (9.8868659 47.5978008, 9.8870103 47.5979048, 9.8871014 47.5979798, 9.8871606 47.5980521)",30,,,,
24514953,Blumenstraße,secondary,False,False,61.205999999999996,"LINESTRING (9.8846343 47.5999293, 9.8846352 47.5999338, 9.88464 47.6000433, 9.884618 47.600112, 9.8846006 47.6001563, 9.884519 47.6004304, 9.8845035 47.6004697)",50,,St 2378,,
24579226,Hauptstraße,secondary,False,True,155.43699999999998,"LINESTRING (9.8846343 47.5999293, 9.8845741 47.59986, 9.8844587 47.599802, 9.8842349 47.5997496, 9.8839125 47.5996818, 9.8834136 47.599574, 9.8827495 47.5994018)",50,,St 2378,,
