osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,tunnel,bridge
"[28244924, 917597638]",Domstraße,residential,30,False,False,98.09599999999999,"LINESTRING (10.7748598 53.7004383, 10.7749732 53.7010112, 10.7750386 53.7011502, 10.7750814 53.7012413, 10.7750956 53.7013073)",,,5,,
43062906,Böterstraße,residential,,False,True,31.508,"LINESTRING (10.7719575 53.7003501, 10.7721796 53.7006011)",,,,,
25710156,Bötersteg,residential,30,False,False,60.961,"LINESTRING (10.7719575 53.7003501, 10.7717002 53.7003561, 10.7710529 53.7004551)",,,,,
25710156,Bötersteg,residential,30,False,True,60.961,"LINESTRING (10.7710529 53.7004551, 10.7717002 53.7003561, 10.7719575 53.7003501)",,,,,
43062884,Reeperbahn,residential,30,False,False,91.82300000000001,"LINESTRING (10.7710529 53.7004551, 10.7705289 53.7001921, 10.7704814 53.7001578, 10.770465 53.7001201, 10.770455 53.7000742, 10.7704275 53.6998792, 10.7704188 53.6998272, 10.7704119 53.6997858)",,,,,
"[43062904, 43062884, 1235459494, 1235459495]","['Kleine Kreuzstraße', 'Reeperbahn']",residential,30,False,"[False, True]",163.062,"LINESTRING (10.7710529 53.7004551, 10.7711803 53.7005293, 10.7713707 53.7006584, 10.7717969 53.7009758, 10.7720169 53.7011461, 10.7720972 53.7012083, 10.7722693 53.7013416, 10.772299 53.7013332, 10.7727604 53.7012001)",,,,,
43062886,Schmiedestraße,residential,30,False,False,63.089,"LINESTRING (10.773067 53.7011156, 10.772926 53.7005544)",,,,,
43062904,Kleine Kreuzstraße,residential,30,False,True,2.702,"LINESTRING (10.773067 53.7011156, 10.7730299 53.701126)",,,,,
43062904,Kleine Kreuzstraße,residential,30,False,False,69.882,"LINESTRING (10.773067 53.7011156, 10.7732791 53.7010735, 10.7736508 53.7009485, 10.7740065 53.7008273)",,,,,
43062873,,residential,30,False,False,73.796,"LINESTRING (10.7738311 53.7021142, 10.7749463 53.7020463)",,,,,
28244922,Domhof,residential,30,False,False,102.322,"LINESTRING (10.7738311 53.7021142, 10.7741009 53.7026409, 10.7741286 53.702711, 10.7742015 53.7029005, 10.7742118 53.7030038)",,,5,,
28244922,Domhof,residential,30,False,True,122.256,"LINESTRING (10.7738311 53.7021142, 10.7737872 53.7020462, 10.7737343 53.7019527, 10.7735753 53.7017124, 10.7733942 53.7014908, 10.7731903 53.7012929, 10.7731597 53.7012611, 10.7730299 53.701126)",,,5,,
28244922,Domhof,residential,30,False,True,102.322,"LINESTRING (10.7742118 53.7030038, 10.7742015 53.7029005, 10.7741286 53.702711, 10.7741009 53.7026409, 10.7738311 53.7021142)",,,5,,
"[43062850, 43062810, 43062802]",Domhof,residential,30,False,False,121.945,"LINESTRING (10.7742118 53.7030038, 10.7742087 53.7030758, 10.7741747 53.7032354, 10.7741647 53.7033283, 10.7741558 53.703511, 10.774155 53.7038122, 10.7741604 53.7040483, 10.7741796 53.7040976)",,,,building_passage,
43062922,Domhof,residential,30,False,True,121.497,"LINESTRING (10.7742118 53.7030038, 10.7743081 53.7029886, 10.7743602 53.7029629, 10.7744683 53.7028615, 10.7745293 53.702807, 10.774649 53.7026889, 10.7747158 53.7025999, 10.7747487 53.7025053, 10.7747559 53.7024659, 10.7748358 53.7022045, 10.7749116 53.7020911, 10.7749463 53.7020463)",,,5,,
43062929,Schulstraße,primary,50,False,False,41.985,"LINESTRING (10.7712744 53.698025, 10.7715073 53.697903, 10.7717673 53.6977858)",2,,,,
"[165627720, 405073746, 404804472]","['Demolierung', 'Schulstraße']",primary,50,False,False,134.626,"LINESTRING (10.7712744 53.698025, 10.7711707 53.6980944, 10.7710004 53.6982032, 10.7708062 53.6982985, 10.7705953 53.6983742, 10.7705062 53.6984021, 10.7704291 53.6984346, 10.7703754 53.698462, 10.7703325 53.6984886, 10.7702896 53.6985223, 10.7702762 53.6985418, 10.7702601 53.6985827, 10.7702547 53.6986192, 10.7702537 53.6986516, 10.7702843 53.6988426, 10.7702976 53.6989561)",2,,,,
618018739,Wasserstraße,residential,,False,True,129.33100000000002,"LINESTRING (10.7712744 53.698025, 10.7713672 53.6980804, 10.7715027 53.6981892, 10.7715295 53.6982411, 10.7715764 53.6984481, 10.7715965 53.6986273, 10.7716055 53.698707, 10.7716769 53.6991322)",,,,,
43062929,Schulstraße,primary,50,False,False,65.366,"LINESTRING (10.7717673 53.6977858, 10.7718155 53.6977645, 10.7725669 53.6974373)",2,,,,
43062929,Schulstraße,primary,50,False,True,41.985,"LINESTRING (10.7717673 53.6977858, 10.7715073 53.697903, 10.7712744 53.698025)",2,,,,
43062938,Schulstraße,residential,,False,False,54.614000000000004,"LINESTRING (10.7717673 53.6977858, 10.7717157 53.6977423, 10.7715207 53.6976103, 10.7712503 53.6974021)",,,,,
43062938,Schulstraße,residential,,False,True,54.614000000000004,"LINESTRING (10.7712503 53.6974021, 10.7715207 53.6976103, 10.7717157 53.6977423, 10.7717673 53.6977858)",,,,,
43062927,Wasserstraße,residential,,True,False,64.336,"LINESTRING (10.7717402 53.6991276, 10.7718442 53.6997029)",,,,,
"[404804474, 4826100]",Herrenstraße,tertiary,50,True,False,88.572,"LINESTRING (10.7717402 53.6991276, 10.7721948 53.6991043, 10.7726525 53.6990747, 10.7730795 53.6990519)",1,B 208,,,
"[1235506384, 1235506385, 43062940]",Marienstraße,living_street,,False,True,59.056,"LINESTRING (10.7736631 53.6969273, 10.7731615 53.6970276, 10.7729835 53.6970632, 10.7728132 53.6970972)",,,,,
"[43062929, 386262409]",Schulstraße,primary,50,False,False,108.95400000000001,"LINESTRING (10.7739204 53.6969707, 10.774038 53.6969517, 10.7741578 53.6969402, 10.7743589 53.6969247, 10.7745953 53.6969126, 10.7747169 53.6969058, 10.7748881 53.6968853, 10.7750995 53.6968466, 10.7752476 53.6968183, 10.7753134 53.6968057, 10.7753992 53.6967891, 10.7755313 53.6967644)","['2', '3']",,,,
43062929,Schulstraße,primary,50,False,True,70.25500000000001,"LINESTRING (10.7739204 53.6969707, 10.7737175 53.6970082, 10.7735036 53.697065, 10.773287 53.6971371, 10.773177 53.6971824, 10.7730784 53.697223, 10.7729825 53.6972633)",2,,,,
43062943,Theaterplatz,residential,,False,False,125.823,"LINESTRING (10.7739204 53.6969707, 10.7738673 53.6968731, 10.7737989 53.6967021, 10.7736865 53.6965749, 10.7735653 53.6964708, 10.7738502 53.6963755, 10.7740878 53.6966755, 10.7741223 53.69673)",,,,,
43062929,Schulstraße,primary,50,False,False,33.51,"LINESTRING (10.7725669 53.6974373, 10.7729825 53.6972633)",2,,,,
43062929,Schulstraße,primary,50,False,True,65.366,"LINESTRING (10.7725669 53.6974373, 10.7718155 53.6977645, 10.7717673 53.6977858)",2,,,,
43062939,Barlachstraße,residential,30,False,False,93.507,"LINESTRING (10.7725669 53.6974373, 10.7726432 53.6975188, 10.7727209 53.6976966, 10.7727831 53.697878, 10.772847 53.6980007, 10.7729716 53.6982402)",,,,,
43062929,Schulstraße,primary,50,False,True,33.51,"LINESTRING (10.7729825 53.6972633, 10.7725669 53.6974373)",2,,,,
43062940,Marienstraße,living_street,,False,False,21.572,"LINESTRING (10.7729825 53.6972633, 10.7728132 53.6970972)",,,,,
43062929,Schulstraße,primary,50,False,False,70.255,"LINESTRING (10.7729825 53.6972633, 10.7730784 53.697223, 10.773177 53.6971824, 10.773287 53.6971371, 10.7735036 53.697065, 10.7737175 53.6970082, 10.7739204 53.6969707)",2,,,,
43062940,Marienstraße,living_street,,False,True,21.572,"LINESTRING (10.7728132 53.6970972, 10.7729825 53.6972633)",,,,,
"[1235506384, 1235506385, 43062940]",Marienstraße,living_street,,False,False,59.056,"LINESTRING (10.7728132 53.6970972, 10.7729835 53.6970632, 10.7731615 53.6970276, 10.7736631 53.6969273)",,,,,
289353245,Marienstraße,living_street,,False,True,35.292,"LINESTRING (10.7728132 53.6970972, 10.7725968 53.6968579, 10.7725608 53.6968172)",,,,,
165626408,Barlachplatz,residential,30,False,True,37.804,"LINESTRING (10.7729716 53.6982402, 10.7735437 53.6982108)",,,,,
"[43062939, 43062925]",Barlachstraße,residential,30,False,"[False, True]",90.537,"LINESTRING (10.7729716 53.6982402, 10.773007 53.6984966, 10.7730312 53.6986827, 10.7730795 53.6990519)",,,,,
43062939,Barlachstraße,residential,30,False,True,93.507,"LINESTRING (10.7729716 53.6982402, 10.772847 53.6980007, 10.7727831 53.697878, 10.7727209 53.6976966, 10.7726432 53.6975188, 10.7725669 53.6974373)",,,,,
165626409,Schrangenstraße,residential,,False,True,37.47,"LINESTRING (10.7741914 53.6971092, 10.7742005 53.6971404, 10.7742878 53.6974413)",,,,,
165626409,Schrangenstraße,residential,,False,True,79.767,"LINESTRING (10.7742878 53.6974413, 10.7744343 53.6981534)",,,,,
"[310651816, 43062949]","['Bei St. Petri', 'Bauhof']",residential,,False,"[False, True]",137.062,"LINESTRING (10.7742878 53.6974413, 10.7733944 53.6975183, 10.7735437 53.6982108)",,,,,
165626409,Schrangenstraße,residential,,False,False,37.47,"LINESTRING (10.7742878 53.6974413, 10.7742005 53.6971404, 10.7741914 53.6971092)",,,,,
"[1174248251, 43062956]",Fischerstraße,residential,,False,False,74.062,"LINESTRING (10.7754602 53.697427, 10.7754482 53.6972218, 10.7754549 53.6971213, 10.7754616 53.6970419, 10.775473 53.6969749, 10.7754875 53.6969225, 10.7755313 53.6967644)",2,,,,
43062956,Fischerstraße,residential,,False,True,56.244,"LINESTRING (10.7754602 53.697427, 10.7755104 53.6977065, 10.775528 53.697931)",,,,,
43062958,Amtsstieg,residential,,False,False,74.049,"LINESTRING (10.7754602 53.697427, 10.775312 53.697433, 10.7752191 53.6974372, 10.7750448 53.6974773, 10.7749124 53.6975112, 10.7749071 53.6978379)",,,,,
43062950,Spritzenberg,residential,,False,False,102.999,"LINESTRING (10.7770799 53.6978456, 10.7769279 53.6978351, 10.776837 53.6978324, 10.7767135 53.6978371, 10.7758922 53.6978918, 10.7756465 53.6979156, 10.775528 53.697931)",,,,,
"[1174248250, 43062955]",Seestraße,primary,50,False,True,179.19600000000003,"LINESTRING (10.7770799 53.6978456, 10.777095 53.6977554, 10.7771038 53.6976621, 10.7770944 53.6975414, 10.777074 53.6974572, 10.7770005 53.6973528, 10.7769404 53.6972866, 10.7766659 53.6971269, 10.7763802 53.6969621, 10.7763078 53.6969228, 10.7762573 53.6968968, 10.7761596 53.6968474, 10.7760852 53.6968164, 10.7760047 53.6967918, 10.7759236 53.6967744, 10.7758545 53.6967621, 10.7757787 53.6967521, 10.7757238 53.6967486, 10.7756641 53.696749, 10.7755984 53.6967557, 10.7755313 53.6967644)","['2', '3']",,,,
"[165626234, 173510179]",Seestraße,primary,50,False,False,135.082,"LINESTRING (10.7770799 53.6978456, 10.7770501 53.6979618, 10.7770371 53.6981002, 10.7770307 53.6981828, 10.7770434 53.6983187, 10.7770769 53.6984346, 10.7771091 53.6985168, 10.7771359 53.6985964, 10.7772737 53.6989345, 10.7772866 53.6989661, 10.7773169 53.6990404)",2,,,,yes
43062835,Töpferstraße,tertiary,50,True,False,62.08,"LINESTRING (10.7727831 53.6996506, 10.7718442 53.6997029)",1,B 208,,,
"[43062939, 43062925]",Barlachstraße,residential,30,False,"[False, True]",90.537,"LINESTRING (10.7730795 53.6990519, 10.7730312 53.6986827, 10.773007 53.6984966, 10.7729716 53.6982402)",,,,,
"[404804474, 43062834, 368597804]","['Herrenstraße', 'Am Markt']",tertiary,"['50', '20']",True,False,95.867,"LINESTRING (10.7730795 53.6990519, 10.7732806 53.69904, 10.7733961 53.6990331, 10.7735318 53.6990251, 10.773702 53.6990268, 10.773858 53.6990399, 10.7743767 53.6990077, 10.7744589 53.6990105, 10.7745251 53.6990241)",1,B 208,,,
43062835,Töpferstraße,tertiary,50,True,False,69.02799999999999,"LINESTRING (10.7738165 53.6995672, 10.7737558 53.6995845, 10.7736996 53.6995972, 10.773642 53.6996028, 10.7727831 53.6996506)",1,B 208,,,
43062907,Rathausstraße,residential,,False,True,102.378,"LINESTRING (10.7738165 53.6995672, 10.7739802 53.7004112, 10.7739939 53.7004819)",,,,,
43062886,Schmiedestraße,residential,30,False,True,63.089,"LINESTRING (10.772926 53.7005544, 10.773067 53.7011156)",,,,,
43062903,Große Kreuzstraße,residential,,False,False,49.408,"LINESTRING (10.772926 53.7005544, 10.7721796 53.7006011)",,,,,
43062903,Große Kreuzstraße,residential,,False,True,70.759,"LINESTRING (10.772926 53.7005544, 10.7739939 53.7004819)",,,,,
43062908,Junkernstraße,residential,,True,False,100.937,"LINESTRING (10.772926 53.7005544, 10.7727831 53.6996506)",,,,,
43062904,Kleine Kreuzstraße,residential,30,False,False,38.442,"LINESTRING (10.7740065 53.7008273, 10.7739941 53.7007428, 10.7739939 53.7004819)",,,,,
43062904,Kleine Kreuzstraße,residential,30,False,True,69.882,"LINESTRING (10.7740065 53.7008273, 10.7736508 53.7009485, 10.7732791 53.7010735, 10.773067 53.7011156)",,,,,
43062921,Zum Süßen Grund,residential,30,False,True,106.301,"LINESTRING (10.7740065 53.7008273, 10.7742468 53.7012401, 10.7742921 53.7012705, 10.7743621 53.7012854, 10.7750956 53.7013073)",,,,,
43062903,Große Kreuzstraße,residential,,False,False,70.759,"LINESTRING (10.7739939 53.7004819, 10.772926 53.7005544)",,,,,
43062903,Große Kreuzstraße,residential,,False,True,57.206,"LINESTRING (10.7739939 53.7004819, 10.7748598 53.7004383)",,,,,
43062904,Kleine Kreuzstraße,residential,30,False,True,38.442,"LINESTRING (10.7739939 53.7004819, 10.7739941 53.7007428, 10.7740065 53.7008273)",,,,,
43062907,Rathausstraße,residential,,False,False,102.378,"LINESTRING (10.7739939 53.7004819, 10.7739802 53.7004112, 10.7738165 53.6995672)",,,,,
43062797,Am Wall,residential,,False,True,109.13699999999999,"LINESTRING (10.7767634 53.6991107, 10.7768156 53.6992459, 10.7768758 53.6994738, 10.7768733 53.6995858, 10.7768496 53.699695, 10.7767569 53.6998763, 10.7767379 53.6999502, 10.7767338 53.6999665, 10.7768896 53.7000253)",,,,,
43062831,Langenbrücker Straße,tertiary,50,False,False,37.300999999999995,"LINESTRING (10.7767634 53.6991107, 10.7769482 53.6990928, 10.7771135 53.6990729, 10.7771675 53.699065, 10.7773169 53.6990404)",2,B 208,,,
43062831,Langenbrücker Straße,tertiary,50,False,True,75.711,"LINESTRING (10.7767634 53.6991107, 10.7764755 53.6991263, 10.7756167 53.6991626)",2,B 208,,,
43062797,Am Wall,residential,,False,False,109.137,"LINESTRING (10.7768896 53.7000253, 10.7767338 53.6999665, 10.7767379 53.6999502, 10.7767569 53.6998763, 10.7768496 53.699695, 10.7768733 53.6995858, 10.7768758 53.6994738, 10.7768156 53.6992459, 10.7767634 53.6991107)",,,,,
43062904,Kleine Kreuzstraße,residential,30,False,False,19.56,"LINESTRING (10.7727604 53.7012001, 10.7730299 53.701126)",,,,,
25098952,Böterstraße,residential,30,False,False,76.89099999999999,"LINESTRING (10.7727604 53.7012001, 10.7726523 53.7010658, 10.7724666 53.700881, 10.772303 53.7007344, 10.7721796 53.7006011)",,,,,
"[43062904, 43062884, 1235459494, 1235459495]","['Kleine Kreuzstraße', 'Reeperbahn']",residential,30,False,"[False, True]",163.062,"LINESTRING (10.7727604 53.7012001, 10.772299 53.7013332, 10.7722693 53.7013416, 10.7720972 53.7012083, 10.7720169 53.7011461, 10.7717969 53.7009758, 10.7713707 53.7006584, 10.7711803 53.7005293, 10.7710529 53.7004551)",,,,,
43062921,Zum Süßen Grund,residential,30,False,False,106.301,"LINESTRING (10.7750956 53.7013073, 10.7743621 53.7012854, 10.7742921 53.7012705, 10.7742468 53.7012401, 10.7740065 53.7008273)",,,,,
43062922,Domhof,residential,30,False,False,83.03999999999999,"LINESTRING (10.7750956 53.7013073, 10.7751086 53.7013822, 10.7750753 53.7015705, 10.7750259 53.7017846, 10.7749725 53.701984, 10.7749463 53.7020463)",,,5,,
"[28244924, 917597638]",Domstraße,residential,30,False,True,98.096,"LINESTRING (10.7750956 53.7013073, 10.7750814 53.7012413, 10.7750386 53.7011502, 10.7749732 53.7010112, 10.7748598 53.7004383)",,,5,,
43062873,,residential,30,False,True,73.796,"LINESTRING (10.7749463 53.7020463, 10.7738311 53.7021142)",,,,,
43062922,Domhof,residential,30,False,False,121.497,"LINESTRING (10.7749463 53.7020463, 10.7749116 53.7020911, 10.7748358 53.7022045, 10.7747559 53.7024659, 10.7747487 53.7025053, 10.7747158 53.7025999, 10.774649 53.7026889, 10.7745293 53.702807, 10.7744683 53.7028615, 10.7743602 53.7029629, 10.7743081 53.7029886, 10.7742118 53.7030038)",,,5,,
43062922,Domhof,residential,30,False,True,83.04,"LINESTRING (10.7749463 53.7020463, 10.7749725 53.701984, 10.7750259 53.7017846, 10.7750753 53.7015705, 10.7751086 53.7013822, 10.7750956 53.7013073)",,,5,,
43062802,Domhof,residential,30,False,False,44.864,"LINESTRING (10.7741796 53.7040976, 10.7742239 53.7041524, 10.7742776 53.7042225, 10.7743769 53.7043459, 10.7744775 53.7044604)",,,,,
43062838,Domhof,residential,30,False,True,65.41699999999999,"LINESTRING (10.7741796 53.7040976, 10.7740968 53.7041271, 10.7740285 53.7041683, 10.7740043 53.7041993, 10.7739923 53.7042479, 10.7739915 53.7042812, 10.7740127 53.7043193, 10.774048 53.7043492, 10.7740895 53.7043726, 10.7741503 53.7043913, 10.7742519 53.704414, 10.774324 53.7044266, 10.7744775 53.7044604)",,,,,
"[43062802, 43062810, 43062850]",Domhof,residential,30,False,True,121.945,"LINESTRING (10.7741796 53.7040976, 10.7741604 53.7040483, 10.774155 53.7038122, 10.7741558 53.703511, 10.7741647 53.7033283, 10.7741747 53.7032354, 10.7742087 53.7030758, 10.7742118 53.7030038)",,,,building_passage,
43062802,Domhof,residential,30,False,False,44.637,"LINESTRING (10.7744775 53.7044604, 10.7746069 53.704507, 10.7747193 53.7045716, 10.7747841 53.7046255, 10.7748645 53.7047055, 10.7749357 53.7047479)",,,,,
43062802,Domhof,residential,30,False,True,44.864000000000004,"LINESTRING (10.7744775 53.7044604, 10.7743769 53.7043459, 10.7742776 53.7042225, 10.7742239 53.7041524, 10.7741796 53.7040976)",,,,,
43062838,Domhof,residential,30,False,False,65.417,"LINESTRING (10.7744775 53.7044604, 10.774324 53.7044266, 10.7742519 53.704414, 10.7741503 53.7043913, 10.7740895 53.7043726, 10.774048 53.7043492, 10.7740127 53.7043193, 10.7739915 53.7042812, 10.7739923 53.7042479, 10.7740043 53.7041993, 10.7740285 53.7041683, 10.7740968 53.7041271, 10.7741796 53.7040976)",,,,,
43062802,Domhof,residential,30,False,True,44.637,"LINESTRING (10.7749357 53.7047479, 10.7748645 53.7047055, 10.7747841 53.7046255, 10.7747193 53.7045716, 10.7746069 53.704507, 10.7744775 53.7044604)",,,,,
"[43062849, 1085798775]",Domhof,residential,,False,False,73.97399999999999,"LINESTRING (10.7749357 53.7047479, 10.7749131 53.7048019, 10.7749089 53.7048622, 10.7749365 53.7049481, 10.7749722 53.7049789, 10.7750397 53.7049866, 10.7751121 53.704974, 10.7751854 53.7049427, 10.7752279 53.7048847, 10.7751084 53.7048104, 10.7749357 53.7047479)",,,,,
"[43062849, 1085798775]",Domhof,residential,,False,True,73.97399999999999,"LINESTRING (10.7749357 53.7047479, 10.7751084 53.7048104, 10.7752279 53.7048847, 10.7751854 53.7049427, 10.7751121 53.704974, 10.7750397 53.7049866, 10.7749722 53.7049789, 10.7749365 53.7049481, 10.7749089 53.7048622, 10.7749131 53.7048019, 10.7749357 53.7047479)",,,,,
165626409,Schrangenstraße,residential,,False,False,79.767,"LINESTRING (10.7744343 53.6981534, 10.7742878 53.6974413)",,,,,
43062952,Kleine Wallstraße,residential,,False,True,71.453,"LINESTRING (10.7744343 53.6981534, 10.774903 53.6981363, 10.7754015 53.698106, 10.7755158 53.6981006)",,,,,
53758898,Schrangenstraße,residential,,True,False,98.154,"LINESTRING (10.7744343 53.6981534, 10.7745765 53.6989676, 10.7745251 53.6990241)",,,,,
165626408,Barlachplatz,residential,30,False,False,58.978,"LINESTRING (10.7744343 53.6981534, 10.7739521 53.6981861, 10.7735437 53.6982108)",,,,,
165626408,Barlachplatz,residential,30,False,False,37.804,"LINESTRING (10.7735437 53.6982108, 10.7729716 53.6982402)",,,,,
165626408,Barlachplatz,residential,30,False,True,58.978,"LINESTRING (10.7735437 53.6982108, 10.7739521 53.6981861, 10.7744343 53.6981534)",,,,,
"[310651816, 43062949]","['Bei St. Petri', 'Bauhof']",residential,,False,"[False, True]",137.062,"LINESTRING (10.7735437 53.6982108, 10.7733944 53.6975183, 10.7742878 53.6974413)",,,,,
368597804,Am Markt,tertiary,20,True,False,23.289,"LINESTRING (10.7745251 53.6990241, 10.774579 53.6992311)",1,B 208,,,
"[154690872, 404804475]",Langenbrücker Straße,tertiary,20,False,False,68.745,"LINESTRING (10.774579 53.6992311, 10.7747012 53.6992241, 10.7752528 53.6991826, 10.7756167 53.6991626)",,B 208,,,
154690885,Am Markt,tertiary,20,True,False,27.123,"LINESTRING (10.774579 53.6992311, 10.7745824 53.6994131, 10.7745627 53.6994739)",1,B 208,,,
43062956,Fischerstraße,residential,,False,False,18.876,"LINESTRING (10.7755158 53.6981006, 10.775528 53.697931)",,,,,
43062952,Kleine Wallstraße,residential,,False,False,71.453,"LINESTRING (10.7755158 53.6981006, 10.7754015 53.698106, 10.774903 53.6981363, 10.7744343 53.6981534)",,,,,
43062956,Fischerstraße,residential,,False,True,18.876,"LINESTRING (10.775528 53.697931, 10.7755158 53.6981006)",,,,,
43062950,Spritzenberg,residential,,False,True,102.99900000000001,"LINESTRING (10.775528 53.697931, 10.7756465 53.6979156, 10.7758922 53.6978918, 10.7767135 53.6978371, 10.776837 53.6978324, 10.7769279 53.6978351, 10.7770799 53.6978456)",,,,,
43062956,Fischerstraße,residential,,False,False,56.244,"LINESTRING (10.775528 53.697931, 10.7755104 53.6977065, 10.7754602 53.697427)",,,,,
"[97304224, 700710981]",,tertiary_link,50,True,False,36.492999999999995,"LINESTRING (10.7703671 53.6994429, 10.7702052 53.69934, 10.7701764 53.6993217, 10.7700968 53.6992926, 10.7699343 53.6992454)",,,,,
116739640,Demolierung,tertiary,50,False,True,38.243,"LINESTRING (10.7703671 53.6994429, 10.7703969 53.6996813, 10.7704036 53.6997348, 10.7704119 53.6997858)",3,B 208,,,
405073747,Demolierung,tertiary,50,False,True,24.773,"LINESTRING (10.7703671 53.6994429, 10.7703587 53.6993819, 10.7703475 53.6993013, 10.7703355 53.6992209)",2,B 208,,,
289353245,Marienstraße,living_street,,False,False,35.292,"LINESTRING (10.7725608 53.6968172, 10.7725968 53.6968579, 10.7728132 53.6970972)",,,,,
43062943,Theaterplatz,residential,,False,True,125.823,"LINESTRING (10.7741223 53.69673, 10.7740878 53.6966755, 10.7738502 53.6963755, 10.7735653 53.6964708, 10.7736865 53.6965749, 10.7737989 53.6967021, 10.7738673 53.6968731, 10.7739204 53.6969707)",,,,,
43062958,Amtsstieg,residential,,False,True,74.049,"LINESTRING (10.7749071 53.6978379, 10.7749124 53.6975112, 10.7750448 53.6974773, 10.7752191 53.6974372, 10.775312 53.697433, 10.7754602 53.697427)",,,,,
405073748,Demolierung,primary,50,True,False,40.749,"LINESTRING (10.7699343 53.6992454, 10.7701126 53.6991484, 10.7701527 53.6991266, 10.7702092 53.6990623, 10.7702976 53.6989561)",,,,,
"[727079941, 405073749]",Unter den Linden,primary,50,False,False,26.552000000000003,"LINESTRING (10.7699343 53.6992454, 10.7700911 53.6992352, 10.7702014 53.6992281, 10.7703355 53.6992209)",2,B 208,,,
43062904,Kleine Kreuzstraße,residential,30,False,False,2.702,"LINESTRING (10.7730299 53.701126, 10.773067 53.7011156)",,,,,
43062904,Kleine Kreuzstraße,residential,30,False,True,19.56,"LINESTRING (10.7730299 53.701126, 10.7727604 53.7012001)",,,,,
28244922,Domhof,residential,30,False,False,122.256,"LINESTRING (10.7730299 53.701126, 10.7731597 53.7012611, 10.7731903 53.7012929, 10.7733942 53.7014908, 10.7735753 53.7017124, 10.7737343 53.7019527, 10.7737872 53.7020462, 10.7738311 53.7021142)",,,5,,
