osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed,access,bridge,width
47093526,Braugasse,residential,False,True,185.51200000000003,"LINESTRING (13.8537137 50.9587448, 13.8537933 50.9586514, 13.8538416 50.9585796, 13.853857 50.9585441, 13.853841 50.9580231, 13.8536862 50.9580311, 13.8533568 50.9580119, 13.8532081 50.9579831, 13.85306 50.9579482, 13.8529062 50.9579066, 13.8526398 50.9578799, 13.8524097 50.9578535)",,,,,,
179743296,,tertiary,False,False,14.931,"LINESTRING (13.8537137 50.9587448, 13.8538174 50.9588052, 13.8538818 50.9588254)",K 8769,,,,,
31280701,Müglitztalstraße,secondary,False,False,246.12400000000002,"LINESTRING (13.8550471 50.9586991, 13.8548657 50.9582371, 13.8542034 50.9565504)",S 178,2,50,,,
77930140,Müglitztalstraße,secondary,False,True,91.566,"LINESTRING (13.8550471 50.9586991, 13.8550535 50.9587153, 13.8552196 50.959132, 13.855239 50.9591806, 13.8552727 50.9592653, 13.8553654 50.9594978)",S 178,,50,,,
534928363,Gamiger Straße,tertiary,False,True,83.26999999999998,"LINESTRING (13.8550471 50.9586991, 13.8549906 50.9587068, 13.8546976 50.9587466, 13.8545866 50.9587617, 13.854169 50.9588184, 13.8540852 50.9588298, 13.8539833 50.958835, 13.8538818 50.9588254)",K 8769,,,,,
147678984,Burgstraße,tertiary,False,False,8.916,"LINESTRING (13.8591082 50.9558348, 13.8591725 50.955904)",K 8773,,30,,,
147678969,Antonstraße,residential,False,False,137.87300000000002,"LINESTRING (13.8591082 50.9558348, 13.8592766 50.9554926, 13.8594392 50.9551851, 13.8595341 50.9549248, 13.8596414 50.9546423)",,,30,,,
147678983,Burgstraße,tertiary,False,True,55.925,"LINESTRING (13.8591082 50.9558348, 13.8587146 50.9556983, 13.8586979 50.9556925, 13.8584088 50.9555922)",K 8773,,30,,,
23289755,Friedensstraße,unclassified,False,False,159.36399999999998,"LINESTRING (13.8611851 50.956539, 13.8612568 50.9565046, 13.8613367 50.9564627, 13.8615429 50.9564117, 13.8617953 50.9563623, 13.8618388 50.9563538, 13.8619932 50.9563319, 13.8621384 50.9563207, 13.8623333 50.9563197, 13.8625999 50.956339, 13.8628597 50.9563648, 13.8631354 50.9563824, 13.8633772 50.9563853)",,,30,,,
77930139,Burgstraße,tertiary,False,False,201.755,"LINESTRING (13.8611851 50.956539, 13.8612905 50.9566035, 13.8613463 50.9566609, 13.8613799 50.956732, 13.8613955 50.9567895, 13.8614064 50.9569245, 13.8614081 50.9569543, 13.8614103 50.9570461, 13.8614163 50.9575009, 13.8614181 50.9576395, 13.8614374 50.957741, 13.8614632 50.9578139, 13.8614732 50.9578421, 13.8615353 50.9579203, 13.8615852 50.9579796, 13.8616544 50.9580427, 13.8617509 50.9581147, 13.8618441 50.9581633, 13.8619254 50.9582022)",K 8773,,50,yes,,
247344090,Burgstraße,tertiary,False,True,163.842,"LINESTRING (13.8611851 50.956539, 13.8610406 50.9565002, 13.8604761 50.9564141, 13.8604422 50.9564089, 13.8603489 50.9563917, 13.8599514 50.9563272, 13.8598338 50.9563081, 13.8597379 50.9562843, 13.8596747 50.9562636, 13.859596 50.9562167, 13.8594765 50.9561047, 13.8591725 50.955904)",K 8773,,30,,,
"[77930155, 200953588, 200953589]",Dresdener Straße,tertiary,False,False,156.09,"LINESTRING (13.8582692 50.9569426, 13.8581135 50.9566149, 13.8581059 50.9565988, 13.8580558 50.9564994, 13.8580532 50.9564747, 13.8580468 50.9564137, 13.8580626 50.9563229, 13.8581169 50.9561646, 13.8581827 50.9560235, 13.8581937 50.956, 13.858227 50.9559286, 13.8583536 50.9556844, 13.8583669 50.9556621, 13.8584088 50.9555922)",,,30,,,
147951305,Dresdener Straße,tertiary,False,True,200.472,"LINESTRING (13.8582692 50.9569426, 13.858274 50.9569579, 13.8583235 50.9571136, 13.8583788 50.9572737, 13.8584501 50.9573901, 13.8585402 50.957496, 13.8588832 50.957782, 13.8589292 50.9578356, 13.8589449 50.9578946, 13.8589472 50.9579249, 13.8589351 50.9579628, 13.8589015 50.9580121, 13.8588125 50.9580747, 13.8581907 50.9584375)",,,30,,,
77930140,Müglitztalstraße,secondary,False,False,91.566,"LINESTRING (13.8553654 50.9594978, 13.8552727 50.9592653, 13.855239 50.9591806, 13.8552196 50.959132, 13.8550535 50.9587153, 13.8550471 50.9586991)",S 178,,50,,,
"[147951305, 993384889, 33145817, 23234238]",Dresdener Straße,tertiary,False,False,92.28899999999999,"LINESTRING (13.8553654 50.9594978, 13.8554445 50.9594842, 13.8555063 50.9594736, 13.8556242 50.9594423, 13.8556591 50.959433, 13.8559749 50.9593491, 13.856223 50.9592742, 13.8563167 50.959234, 13.8565436 50.9591366)",,,30,,yes,
147678958,Am Markt,residential,True,False,62.863,"LINESTRING (13.8577246 50.9551425, 13.857883 50.9548845, 13.8580281 50.9546466, 13.8580474 50.954615)",,,30,,,
"[147678963, 883942685]",Am Markt,tertiary,False,False,101.49300000000001,"LINESTRING (13.8577246 50.9551425, 13.8577019 50.9551312, 13.8574273 50.9549943, 13.857372 50.9549668, 13.8572558 50.9549127, 13.856916 50.9547544, 13.8570253 50.9546355, 13.8571302 50.9545179)",K 8773,,30,,,
147678981,Burgstraße,tertiary,False,True,70.342,"LINESTRING (13.8577246 50.9551425, 13.8578064 50.955257, 13.8580561 50.9554139, 13.8581021 50.9554372, 13.8584088 50.9555922)",K 8773,,30,,,
77930162,Am Markt,tertiary,False,True,65.529,"LINESTRING (13.8580474 50.954615, 13.8576247 50.9546023, 13.8571302 50.9545179)",K 8773,,30,,,
147679002,Leschestraße,tertiary,False,False,111.73700000000001,"LINESTRING (13.8580474 50.954615, 13.8582779 50.9546162, 13.8589351 50.9546198, 13.8591472 50.9546209, 13.859376 50.9546308, 13.8596414 50.9546423)",K 8773,,30,,,
77930162,Am Markt,tertiary,False,False,65.529,"LINESTRING (13.8571302 50.9545179, 13.8576247 50.9546023, 13.8580474 50.954615)",K 8773,,30,,,
"[77930148, 147679005]",Pfarrstraße,residential,False,False,337.821,"LINESTRING (13.8571302 50.9545179, 13.8569973 50.9544508, 13.856816 50.9543728, 13.8567055 50.9543253, 13.8564182 50.954225, 13.856029 50.9541251, 13.855901 50.9540922, 13.8557567 50.9540432, 13.8556445 50.9539893, 13.8554965 50.9538919, 13.8553175 50.9536776, 13.8552757 50.9536024, 13.8552331 50.9535259, 13.8551717 50.9533536, 13.8550809 50.9532086, 13.8549916 50.9530976, 13.8548234 50.9529264, 13.8546815 50.952823, 13.8545594 50.95273, 13.854497 50.9526855, 13.8544341 50.9526604, 13.8543874 50.9526557, 13.8543353 50.9526632, 13.8543018 50.9526793, 13.8542801 50.9527028, 13.8542662 50.9527315, 13.8542847 50.9527623, 13.8543708 50.9528393, 13.8544938 50.9529353)",,,30,,,
"[147678963, 883942685]",Am Markt,tertiary,False,True,101.493,"LINESTRING (13.8571302 50.9545179, 13.8570253 50.9546355, 13.856916 50.9547544, 13.8572558 50.9549127, 13.857372 50.9549668, 13.8574273 50.9549943, 13.8577019 50.9551312, 13.8577246 50.9551425)",K 8773,,30,,,
147679004,Pestalozzistraße,residential,False,True,116.43500000000002,"LINESTRING (13.8565436 50.9591366, 13.8562533 50.9586497, 13.8562383 50.9586246, 13.8562271 50.9586059, 13.85612 50.9584263, 13.8560707 50.9583436, 13.8559249 50.9581659)",,,30,,,
147951305,Dresdener Straße,tertiary,False,False,56.026999999999994,"LINESTRING (13.8565436 50.9591366, 13.8570222 50.9589828, 13.8571895 50.9589291, 13.8572564 50.9589079)",,,30,,,
"[147951305, 993384889, 33145817, 23234238]",Dresdener Straße,tertiary,False,True,92.28899999999999,"LINESTRING (13.8565436 50.9591366, 13.8563167 50.959234, 13.856223 50.9592742, 13.8559749 50.9593491, 13.8556591 50.959433, 13.8556242 50.9594423, 13.8555063 50.9594736, 13.8554445 50.9594842, 13.8553654 50.9594978)",,,30,,yes,
31280701,Müglitztalstraße,secondary,False,False,372.81299999999993,"LINESTRING (13.8542034 50.9565504, 13.8540432 50.9561403, 13.8539469 50.9558938, 13.8538269 50.9555868, 13.853727 50.9553309, 13.85365 50.9551339, 13.853644 50.9551185, 13.8535604 50.9549048, 13.8535463 50.9548686, 13.8534808 50.9547011, 13.8533997 50.9544937, 13.8533199 50.9542903, 13.8532381 50.9540829, 13.8531268 50.9538745, 13.8530045 50.9537165, 13.8526693 50.9533583)",S 178,2,50,,,
31280701,Müglitztalstraße,secondary,False,True,246.12400000000002,"LINESTRING (13.8542034 50.9565504, 13.8548657 50.9582371, 13.8550471 50.9586991)",S 178,2,50,,,
"[23251387, 33145812, 33145815]",Georgstraße,residential,False,True,43.101,"LINESTRING (13.8542034 50.9565504, 13.8542778 50.9565302, 13.8544306 50.9564888, 13.8546974 50.9564217, 13.854774 50.9564057)",,,,,yes,
147951298,Alte Gärtnerei,residential,False,True,134.968,"LINESTRING (13.8570346 50.9574787, 13.8571069 50.9575084, 13.8572188 50.9575702, 13.8575525 50.9579243, 13.8577577 50.9580878, 13.857851 50.9581414, 13.857882 50.9581736, 13.8579541 50.9582483, 13.8580382 50.9583156, 13.8581907 50.9584375)",,,30,,,
147951302,Am Plan,residential,False,False,43.878,"LINESTRING (13.8570346 50.9574787, 13.8571211 50.9574046, 13.8572027 50.9573371, 13.8574121 50.9571638)",,,30,,,
147951302,Am Plan,residential,False,True,110.977,"LINESTRING (13.8570346 50.9574787, 13.8567834 50.9577109, 13.8567215 50.9577681, 13.8566365 50.9578467, 13.8565182 50.9579223, 13.8563299 50.9580113, 13.8559684 50.9581493, 13.8559249 50.9581659)",,,30,,,
147951298,Alte Gärtnerei,residential,False,False,134.968,"LINESTRING (13.8581907 50.9584375, 13.8580382 50.9583156, 13.8579541 50.9582483, 13.857882 50.9581736, 13.857851 50.9581414, 13.8577577 50.9580878, 13.8575525 50.9579243, 13.8572188 50.9575702, 13.8571069 50.9575084, 13.8570346 50.9574787)",,,30,,,
