osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,ref,bridge,tunnel,junction,access
26700012,,Schulstraße,residential,30,False,False,111.316,"LINESTRING (13.6911368 53.8579279, 13.6912775 53.8575882, 13.6914143 53.8572577, 13.6915126 53.8570203, 13.6915395 53.8569554)",,,,,,
26700012,,Schulstraße,residential,30,False,True,205.24099999999999,"LINESTRING (13.6911368 53.8579279, 13.6908115 53.8586089, 13.6905507 53.8586111, 13.6901001 53.8586157, 13.6900004 53.8586167, 13.6897946 53.8586188, 13.6894323 53.8586224, 13.6888818 53.8586283)",,,,,,
"[310084160, 1154300538]",,"['Klosterstraße', 'Ravelinstraße']",residential,30,False,False,70.916,"LINESTRING (13.6911368 53.8579279, 13.6917111 53.8580151, 13.6919258 53.858044, 13.6921261 53.8580611, 13.692188 53.8580481)",,,,,,
"[23204584, 1154300538]",,Klosterstraße,residential,30,False,True,61.48,"LINESTRING (13.6911368 53.8579279, 13.6908749 53.8579301, 13.6905152 53.8579331, 13.6901997 53.857941)",,,,,,
24219880,,Nikolaikirchstraße,residential,30,False,False,102.98599999999999,"LINESTRING (13.6916832 53.8561722, 13.6913415 53.8561721, 13.6909801 53.856178, 13.6901137 53.8561977)",,,,,,
26700012,,Schulstraße,residential,30,False,False,50.999,"LINESTRING (13.6916832 53.8561722, 13.6916872 53.8560724, 13.6916939 53.8557136)",,,,,,
26700012,,Schulstraße,residential,30,False,True,87.59700000000001,"LINESTRING (13.6916832 53.8561722, 13.691638 53.8564339, 13.6915801 53.8567407, 13.6915395 53.8569554)",,,,,,
23009748,,Heilige-Geist-Straße,residential,30,False,False,75.35,"LINESTRING (13.6875254 53.8577832, 13.6863933 53.8576676)",,,,,,
30415219,,Burgstraße,residential,30,False,True,90.142,"LINESTRING (13.6875254 53.8577832, 13.6875429 53.8569726)",,,,,,
23009748,,Heilige-Geist-Straße,residential,30,False,True,91.62,"LINESTRING (13.6875254 53.8577832, 13.6883075 53.857902, 13.6884792 53.8579271, 13.6887303 53.8579372, 13.688886 53.857961)",,,,,,
30415219,,Burgstraße,residential,30,False,False,146.212,"LINESTRING (13.6875254 53.8577832, 13.6874511 53.8584548, 13.687414 53.858687, 13.6873903 53.8589496, 13.6873778 53.8590951)",,,,,,
26699631,,Pasewalker Straße,residential,50,False,True,27.275,"LINESTRING (13.6951143 53.8558168, 13.6955164 53.8558794)",,,,,,
"[26300683, 1182483142]",,Ravelinstraße,residential,"['50', '30']",False,False,74.562,"LINESTRING (13.6951143 53.8558168, 13.6950272 53.8559844, 13.6948671 53.8560692, 13.6946442 53.8561534, 13.6945611 53.8561848, 13.6944527 53.8563249)",,,,,,
994066454,,Pasewalker Straße,residential,30,False,False,79.87700000000001,"LINESTRING (13.6951143 53.8558168, 13.6944781 53.8556892, 13.6942517 53.8556432, 13.6939619 53.8555844)",,,,,,
"[26699843, 310084159]",,"['Wördeländer Straße', 'Neuer Markt']","['residential', 'unclassified']",30,True,False,78.05799999999999,"LINESTRING (13.6944527 53.8563249, 13.6940967 53.8562391, 13.693964 53.8561766, 13.6938105 53.8560651, 13.6936089 53.8559091, 13.6935933 53.8558751)",,,,,,
"[310089842, 897182196]",,Ravelinstraße,residential,30,False,False,251.08199999999997,"LINESTRING (13.6944527 53.8563249, 13.6941927 53.8566556, 13.6935833 53.8574339, 13.6933872 53.8575782, 13.6925359 53.8579265, 13.6922954 53.8580255, 13.692188 53.8580481)",,,,,,
"[26300683, 1182483142]",,Ravelinstraße,residential,"['50', '30']",False,True,74.562,"LINESTRING (13.6944527 53.8563249, 13.6945611 53.8561848, 13.6946442 53.8561534, 13.6948671 53.8560692, 13.6950272 53.8559844, 13.6951143 53.8558168)",,,,,,
24219880,,Nikolaikirchstraße,residential,30,False,True,33.286,"LINESTRING (13.6888332 53.8561963, 13.6893407 53.8561931)",,,,,,
26301268,,Peenstraße,residential,30,False,True,196.257,"LINESTRING (13.6888332 53.8561963, 13.6888457 53.8566168, 13.6888562 53.8569609, 13.6888646 53.8572819, 13.688873 53.8575999, 13.688886 53.857961)",,,,,,
26334392,,Peenstraße,residential,30,False,False,78.116,"LINESTRING (13.6888332 53.8561963, 13.6887737 53.8555446, 13.6887692 53.8554948)",,,,,,
26700523,,Frauenstraße,residential,30,False,False,152.74,"LINESTRING (13.687509 53.8562013, 13.6870375 53.8562135, 13.6858118 53.8562123, 13.6851806 53.8562171)",,,,,,
30415219,,Burgstraße,residential,30,False,False,85.831,"LINESTRING (13.687509 53.8562013, 13.6875336 53.8563871, 13.6875429 53.8569726)",,,,,,
30415221,,Keilstraße,residential,30,False,False,86.62,"LINESTRING (13.6874485 53.8554904, 13.6887692 53.8554948)",,,,,,
26292317,,Markt,residential,30,True,False,79.409,"LINESTRING (13.6874485 53.8554904, 13.6874832 53.8555574, 13.687509 53.8562013)",,,,,,
"[1005230811, 1246018092, 24219687]",,Keilstraße,residential,30,False,True,136.496,"LINESTRING (13.6874485 53.8554904, 13.6874166 53.8554899, 13.686901 53.855481, 13.6862558 53.8555013, 13.6856807 53.8555194, 13.6853694 53.8555245)",,,,,,
30416183,,Neuer Markt,residential,30,True,False,27.121,"LINESTRING (13.6939619 53.8555844, 13.6939112 53.8556604, 13.6938849 53.8556915, 13.6938311 53.8557551, 13.6937615 53.8557938)",,,,,,
"[309948621, 994066454]",2,"['Pasewalker Straße', 'Neuer Markt']",residential,30,False,False,43.321000000000005,"LINESTRING (13.6939619 53.8555844, 13.6937001 53.8555258, 13.6934237 53.8554626, 13.693352 53.8554367)",,,,,,
994066454,,Pasewalker Straße,residential,30,False,True,79.87700000000001,"LINESTRING (13.6939619 53.8555844, 13.6942517 53.8556432, 13.6944781 53.8556892, 13.6951143 53.8558168)",,,,,,
26699631,,Pasewalker Straße,residential,50,False,False,27.275,"LINESTRING (13.6955164 53.8558794, 13.6951143 53.8558168)",,,,,,
26699882,,Breite Straße,residential,50,False,False,30.454,"LINESTRING (13.6955164 53.8558794, 13.6955051 53.8556056)",,,,,,
1246460518,,Friedländer Straße,residential,50,False,True,103.139,"LINESTRING (13.6923759 53.8531524, 13.6928313 53.8540402)",,,,,,
26699882,,Breite Straße,residential,50,False,True,127.303,"LINESTRING (13.6923759 53.8531524, 13.6930512 53.8532106, 13.693586 53.8532794, 13.6941301 53.8533738, 13.6942662 53.8534014)",,,,,,
26699882,,Breite Straße,residential,50,False,False,61.068,"LINESTRING (13.6950237 53.8544085, 13.694846 53.8538694)",,,,,,
26699882,,Breite Straße,residential,50,False,True,65.77600000000001,"LINESTRING (13.6950237 53.8544085, 13.6951638 53.8547324, 13.6952681 53.8549822)",,,,,,
26699882,,Breite Straße,residential,50,False,False,71.04,"LINESTRING (13.6955051 53.8556056, 13.6952681 53.8549822)",,,,,,
26699882,,Breite Straße,residential,50,False,True,30.454,"LINESTRING (13.6955051 53.8556056, 13.6955164 53.8558794)",,,,,,
26699882,,Breite Straße,residential,50,False,False,127.303,"LINESTRING (13.6942662 53.8534014, 13.6941301 53.8533738, 13.693586 53.8532794, 13.6930512 53.8532106, 13.6923759 53.8531524)",,,,,,
26699882,,Breite Straße,residential,50,False,True,47.076,"LINESTRING (13.6942662 53.8534014, 13.6947465 53.8536542, 13.6947788 53.8536935)",,,,,,
51983589,,Diebsteig,residential,50,False,False,173.346,"LINESTRING (13.6942662 53.8534014, 13.6942781 53.8533813, 13.6943204 53.8531782, 13.6943105 53.8530871, 13.6942616 53.8527706, 13.6942448 53.8525505, 13.6943256 53.852227, 13.6943326 53.8521991, 13.6943903 53.8519683, 13.6943886 53.8518532)",,,,,,
"[23204584, 1154300538]",,Klosterstraße,residential,30,False,False,61.480000000000004,"LINESTRING (13.6901997 53.857941, 13.6905152 53.8579331, 13.6908749 53.8579301, 13.6911368 53.8579279)",,,,,,
23204584,,Klosterstraße,residential,30,False,True,86.193,"LINESTRING (13.6901997 53.857941, 13.689962 53.857949, 13.6894018 53.857954, 13.688886 53.857961)",,,,,,
26700015,,Brüderstraße,residential,30,False,False,105.77499999999999,"LINESTRING (13.6901997 53.857941, 13.6901889 53.8575814, 13.6901846 53.8574397, 13.6901808 53.8573111, 13.6901792 53.8572608, 13.6901765 53.8571693, 13.6901711 53.8569899)",,,,,,
26700015,,Brüderstraße,residential,30,False,False,88.197,"LINESTRING (13.6901711 53.8569899, 13.6901591 53.8565905, 13.6901137 53.8561977)",,,,,,
26700015,,Brüderstraße,residential,30,False,True,105.775,"LINESTRING (13.6901711 53.8569899, 13.6901765 53.8571693, 13.6901792 53.8572608, 13.6901808 53.8573111, 13.6901846 53.8574397, 13.6901889 53.8575814, 13.6901997 53.857941)",,,,,,
143255865,,Wollweberstraße,residential,30,False,False,89.842,"LINESTRING (13.6901711 53.8569899, 13.691041 53.8569606, 13.6915395 53.8569554)",,,,,,
26700012,,Schulstraße,residential,30,False,False,87.59700000000001,"LINESTRING (13.6915395 53.8569554, 13.6915801 53.8567407, 13.691638 53.8564339, 13.6916832 53.8561722)",,,,,,
26700012,,Schulstraße,residential,30,False,True,111.316,"LINESTRING (13.6915395 53.8569554, 13.6915126 53.8570203, 13.6914143 53.8572577, 13.6912775 53.8575882, 13.6911368 53.8579279)",,,,,,
143255865,,Wollweberstraße,residential,30,False,True,89.842,"LINESTRING (13.6915395 53.8569554, 13.691041 53.8569606, 13.6901711 53.8569899)",,,,,,
26700012,,Schulstraße,residential,30,False,True,50.999,"LINESTRING (13.6916939 53.8557136, 13.6916872 53.8560724, 13.6916832 53.8561722)",,,,,,
26700027,,Max-Sander-Straße,residential,30,True,False,103.808,"LINESTRING (13.6916939 53.8557136, 13.6901462 53.8557679, 13.6901139 53.855769)",,,,,,
24219880,,Nikolaikirchstraße,residential,30,False,False,33.286,"LINESTRING (13.6893407 53.8561931, 13.6888332 53.8561963)",,,,,,
24219880,,Nikolaikirchstraße,residential,30,False,True,50.699,"LINESTRING (13.6893407 53.8561931, 13.6901137 53.8561977)",,,,,,
23009748,,Heilige-Geist-Straße,residential,30,False,True,75.35,"LINESTRING (13.6863933 53.8576676, 13.6875254 53.8577832)",,,,,,
26700090,,Neue Torstraße,residential,30,False,False,77.108,"LINESTRING (13.6863933 53.8576676, 13.6861449 53.8583454)",,,,,,
"[1154302960, 23009748]",,"['Heilige-Geist-Straße', 'Fischerstraße']",residential,30,False,"[False, True]",76.547,"LINESTRING (13.6863933 53.8576676, 13.6855632 53.8574819, 13.6856272 53.8573215)",,,,,,
26700120,,Am Bollwerk,residential,30,False,True,79.826,"LINESTRING (13.6873778 53.8590951, 13.6875908 53.8591362, 13.6878218 53.8591808, 13.6881428 53.8592427, 13.6883071 53.8592744, 13.6885347 53.8593183)",,,,,,
30415219,,Burgstraße,residential,30,False,True,146.212,"LINESTRING (13.6873778 53.8590951, 13.6873903 53.8589496, 13.687414 53.858687, 13.6874511 53.8584548, 13.6875254 53.8577832)",,,,,,
"[309948618, 143255884]",,"['Am Bollwerk', 'Mauerstraße']",residential,30,False,True,123.40200000000002,"LINESTRING (13.6873778 53.8590951, 13.6873416 53.8590893, 13.6868683 53.8589924, 13.6866553 53.8588888, 13.6865483 53.8586755, 13.6861449 53.8583454)",,,,,,
26700120,,Am Bollwerk,residential,30,False,False,79.82600000000001,"LINESTRING (13.6885347 53.8593183, 13.6883071 53.8592744, 13.6881428 53.8592427, 13.6878218 53.8591808, 13.6875908 53.8591362, 13.6873778 53.8590951)",,,,,,
"[23203585, 23203586, 556094019, 26300422, 476300983]",2,Ostseestraße,trunk,"['50', '70']",False,False,316.474,"LINESTRING (13.6848344 53.857634, 13.6849299 53.8577222, 13.6850044 53.857805, 13.6850807 53.8579018, 13.6851298 53.8579849, 13.6851521 53.8580558, 13.6851776 53.8581702, 13.6852755 53.8588759, 13.6854725 53.859587, 13.685547 53.8600348, 13.6855651 53.8601146, 13.6856357 53.8604182)",,B 109,yes,,,
"[1154812779, 217732883, 620152303]",1,,trunk_link,"['50', '30']",True,False,353.577,"LINESTRING (13.6848344 53.857634, 13.6845812 53.857527, 13.6844112 53.8574699, 13.6842193 53.857413, 13.6834064 53.8572661, 13.6824568 53.8570911, 13.6822587 53.8570443, 13.6821176 53.8569866, 13.6820101 53.8569354, 13.6819244 53.8568547, 13.6818597 53.8567704, 13.6818419 53.8566919, 13.6818435 53.8565773, 13.6818629 53.8565168, 13.6819086 53.8564401, 13.6819544 53.8563751, 13.6820283 53.8563076, 13.6821293 53.8562463, 13.6822565 53.8561799, 13.6823553 53.8561269, 13.6824263 53.8560783, 13.6824822 53.8560268, 13.6825106 53.8560006, 13.6825678 53.8559302, 13.6826126 53.8558578, 13.6826357 53.8558235, 13.6826488 53.8557877, 13.6826573 53.8557556)",,,,,,
344736943,3,,trunk,50,False,False,77.911,"LINESTRING (13.6848344 53.857634, 13.6847377 53.8575583, 13.6846285 53.8574875, 13.6844951 53.8574145, 13.6842719 53.8573031, 13.6839487 53.8571737)",,B 109,,,,
26700090,,Neue Torstraße,residential,30,False,True,77.108,"LINESTRING (13.6861449 53.8583454, 13.6863933 53.8576676)",,,,,,
"[309948617, 26700444]",,Mauerstraße,residential,30,False,"[False, True]",99.85900000000001,"LINESTRING (13.6861449 53.8583454, 13.6860408 53.8582886, 13.6855758 53.8580314, 13.6855019 53.8579904, 13.6854423 53.8579291, 13.6853118 53.8577736, 13.6852002 53.8576564)",,,,,,
"[309948618, 143255884]",,"['Am Bollwerk', 'Mauerstraße']",residential,30,False,False,123.402,"LINESTRING (13.6861449 53.8583454, 13.6865483 53.8586755, 13.6866553 53.8588888, 13.6868683 53.8589924, 13.6873416 53.8590893, 13.6873778 53.8590951)",,,,,,
146100016,,Wollweberstraße,residential,30,False,False,57.402,"LINESTRING (13.685701 53.857021, 13.6848261 53.8570063)",,,,,,
26700491,,Fischerstraße,residential,30,True,False,33.796,"LINESTRING (13.685701 53.857021, 13.685657 53.857242, 13.6856272 53.8573215)",,,,,,
146100016,,Wollweberstraße,residential,30,False,True,120.918,"LINESTRING (13.685701 53.857021, 13.6868002 53.856994, 13.6875429 53.8569726)",,,,,,
26700494,,Mägdestraße,residential,30,False,True,41.76,"LINESTRING (13.6848261 53.8570063, 13.6846783 53.8573716)",,,,,,
146100016,,Wollweberstraße,residential,30,False,True,57.402,"LINESTRING (13.6848261 53.8570063, 13.685701 53.857021)",,,,,,
26700494,,Mägdestraße,residential,30,False,False,90.782,"LINESTRING (13.6848261 53.8570063, 13.6849396 53.8567527, 13.6851143 53.8563644, 13.6851806 53.8562171)",,,,,,
30415219,,Burgstraße,residential,30,False,False,90.142,"LINESTRING (13.6875429 53.8569726, 13.6875254 53.8577832)",,,,,,
146100016,,Wollweberstraße,residential,30,False,True,75.611,"LINESTRING (13.6875429 53.8569726, 13.6886958 53.8569712)",,,,,,
30415219,,Burgstraße,residential,30,False,True,85.831,"LINESTRING (13.6875429 53.8569726, 13.6875336 53.8563871, 13.687509 53.8562013)",,,,,,
146100016,,Wollweberstraße,residential,30,False,False,120.918,"LINESTRING (13.6875429 53.8569726, 13.6868002 53.856994, 13.685701 53.857021)",,,,,,
26700528,,Pferdemarkt,residential,30,False,True,133.107,"LINESTRING (13.6840741 53.8556039, 13.6840631 53.8556681, 13.6840133 53.8558885, 13.6839743 53.8560351, 13.6840679 53.8561137, 13.6842562 53.8561405, 13.6844901 53.8561739, 13.6851806 53.8562171)",,,,,,
"[863790651, 863790652]",,Marienkirchplatz,residential,30,False,False,85.411,"LINESTRING (13.6840741 53.8556039, 13.6843037 53.8555898, 13.6853694 53.8555245)",,,,,,
"[863790651, 23009558, 1154812407]",,Marienkirchplatz,residential,"['50', '30']",False,True,60.68900000000001,"LINESTRING (13.6840741 53.8556039, 13.683858 53.8556191, 13.6834196 53.8556394, 13.6831525 53.8556521)",,,,,,
146100012,,Priesterstraße,residential,30,True,False,62.174,"LINESTRING (13.6853205 53.8549661, 13.6853694 53.8555245)",,,,,,
23009617,,Baustraße,residential,30,False,False,183.25099999999998,"LINESTRING (13.6853205 53.8549661, 13.6832426 53.8552764, 13.6831434 53.8555026, 13.6831407 53.855611, 13.6831525 53.8556521)",,,,,,
23009617,,Baustraße,residential,30,False,True,142.023,"LINESTRING (13.6853205 53.8549661, 13.6862182 53.8547742, 13.6874166 53.8546731)",,,,,,
24219880,,Nikolaikirchstraße,residential,30,False,False,50.699,"LINESTRING (13.6901137 53.8561977, 13.6893407 53.8561931)",,,,,,
24219880,,Nikolaikirchstraße,residential,30,False,True,102.98599999999999,"LINESTRING (13.6901137 53.8561977, 13.6909801 53.856178, 13.6913415 53.8561721, 13.6916832 53.8561722)",,,,,,
26700015,,Brüderstraße,residential,30,False,True,88.197,"LINESTRING (13.6901137 53.8561977, 13.6901591 53.8565905, 13.6901711 53.8569899)",,,,,,
26699882,,Breite Straße,residential,50,False,False,20.05,"LINESTRING (13.694846 53.8538694, 13.6947788 53.8536935)",,,,,,
26699882,,Breite Straße,residential,50,False,True,61.068,"LINESTRING (13.694846 53.8538694, 13.6950237 53.8544085)",,,,,,
30415218,,Baustraße,residential,30,False,True,80.875,"LINESTRING (13.6886497 53.8546726, 13.6874166 53.8546731)",,,,,,
30416187,,Baustraße,residential,30,False,False,89.86399999999999,"LINESTRING (13.6886497 53.8546726, 13.6899242 53.8546448, 13.6900189 53.8546426)",,,,,,
30416188,,Badstüberstraße,living_street,,False,False,71.968,"LINESTRING (13.6886497 53.8546726, 13.6886314 53.8543786, 13.6886057 53.8540259)",,,,,,
26699634,,Neuer Markt,residential,30,False,False,19.276,"LINESTRING (13.6923665 53.8552678, 13.6925285 53.8552739, 13.6926598 53.8552788)",,,,,,
"[26699634, 30416179]",,Neuer Markt,residential,30,False,True,45.495000000000005,"LINESTRING (13.6923665 53.8552678, 13.6923321 53.8552678, 13.6921962 53.8552692, 13.6916732 53.8552806)",,,,,,
30416180,,Kleiner Wall,residential,30,False,False,72.301,"LINESTRING (13.6923665 53.8552678, 13.6923704 53.8553704, 13.692331 53.8559175)",,,,,,
309988405,,Großer Wall,living_street,,False,True,49.67,"LINESTRING (13.6923665 53.8552678, 13.6923491 53.8551829, 13.6923206 53.8550446, 13.6922525 53.8548264)",4,,,,,
30416180,,Kleiner Wall,residential,30,False,True,72.301,"LINESTRING (13.692331 53.8559175, 13.6923704 53.8553704, 13.6923665 53.8552678)",,,,,,
1182481717,,Neuer Markt,residential,30,False,False,14.262,"LINESTRING (13.6935933 53.8558751, 13.6937615 53.8557938)",,,,,,
30416181,,Neuer Markt,residential,30,False,False,54.551,"LINESTRING (13.6935933 53.8558751, 13.6934738 53.8557866, 13.6931901 53.8556273, 13.6932169 53.8556125, 13.6933108 53.8555007)",,,,,,
30416188,,Badstüberstraße,living_street,,False,True,71.968,"LINESTRING (13.6886057 53.8540259, 13.6886314 53.8543786, 13.6886497 53.8546726)",,,,,,
143269626,,Pelzerstraße,residential,30,True,False,89.474,"LINESTRING (13.6901141 53.8554453, 13.6900189 53.8546426)",,,,,,
24219688,,Steinstraße,residential,30,False,True,88.381,"LINESTRING (13.6901141 53.8554453, 13.6893613 53.8554695, 13.6887692 53.8554948)",,,,,,
546999044,,Grapengießerstraße,residential,30,True,False,35.993,"LINESTRING (13.6901141 53.8554453, 13.6901141 53.8555025, 13.6901139 53.855769)",,,,,,
"[1246281777, 53099390]",,Steinstraße,residential,30,False,False,104.16,"LINESTRING (13.6901141 53.8554453, 13.6904152 53.8554322, 13.6907324 53.8554123, 13.6908844 53.8553919, 13.6914959 53.8553, 13.6916732 53.8552806)",,,,,,
"[309948617, 26700444]",,Mauerstraße,residential,30,False,"[False, True]",99.859,"LINESTRING (13.6852002 53.8576564, 13.6853118 53.8577736, 13.6854423 53.8579291, 13.6855019 53.8579904, 13.6855758 53.8580314, 13.6860408 53.8582886, 13.6861449 53.8583454)",,,,,,
26700494,,Mägdestraße,residential,30,False,False,41.76,"LINESTRING (13.6846783 53.8573716, 13.6848261 53.8570063)",,,,,,
26301268,,Peenstraße,residential,30,False,False,74.201,"LINESTRING (13.6888818 53.8586283, 13.688886 53.857961)",,,,,,
"[26301268, 396967181]",,Peenstraße,residential,30,False,True,93.78399999999999,"LINESTRING (13.6888818 53.8586283, 13.6888818 53.8587209, 13.6888803 53.858861, 13.6888777 53.8591197, 13.6888752 53.8593556, 13.688874 53.8594717)",,,,,,
26700012,,Schulstraße,residential,30,False,False,205.24099999999999,"LINESTRING (13.6888818 53.8586283, 13.6894323 53.8586224, 13.6897946 53.8586188, 13.6900004 53.8586167, 13.6901001 53.8586157, 13.6905507 53.8586111, 13.6908115 53.8586089, 13.6911368 53.8579279)",,,,,,
"[1154321792, 556094025, 309948632, 1154321947, 1154305949, 143245022, 384000863]",,"['Uferstraße', 'Hinterstraße']",residential,"['50', '30']",False,False,339.52500000000003,"LINESTRING (13.6874505 53.860353, 13.6873722 53.8599017, 13.6873161 53.8598446, 13.6872617 53.8597919, 13.6871446 53.8597549, 13.6860716 53.8594953, 13.6858877 53.8594457, 13.6856754 53.8593884, 13.6854928 53.8593542, 13.6852899 53.8593609, 13.6852046 53.859368, 13.6850782 53.8594603, 13.6850873 53.8596732, 13.6853106 53.8601477, 13.685337 53.8602037, 13.6855016 53.8603559, 13.6855507 53.8604007, 13.6856357 53.8604182)",,,,yes,,
146100016,,Wollweberstraße,residential,30,False,False,75.611,"LINESTRING (13.6886958 53.8569712, 13.6875429 53.8569726)",,,,,,
26699882,,Breite Straße,residential,50,False,True,20.05,"LINESTRING (13.6947788 53.8536935, 13.694846 53.8538694)",,,,,,
26699882,,Breite Straße,residential,50,False,False,47.076,"LINESTRING (13.6947788 53.8536935, 13.6947465 53.8536542, 13.6942662 53.8534014)",,,,,,
143693129,,Kreuzsteig,residential,50,False,True,136.07999999999998,"LINESTRING (13.6947788 53.8536935, 13.6939699 53.8537689, 13.6933954 53.8538224, 13.6928313 53.8540402)",,,,,,
1246460518,,Friedländer Straße,residential,50,False,False,103.139,"LINESTRING (13.6928313 53.8540402, 13.6923759 53.8531524)",,,,,,
143693129,,Kreuzsteig,residential,50,False,False,136.07999999999998,"LINESTRING (13.6928313 53.8540402, 13.6933954 53.8538224, 13.6939699 53.8537689, 13.6947788 53.8536935)",,,,,,
"[1154263931, 23009749, 1246460518]",,Friedländer Straße,residential,"['50', '30']",False,True,131.936,"LINESTRING (13.6928313 53.8540402, 13.6928597 53.8540987, 13.6930578 53.8545075, 13.6931099 53.8548031, 13.693111 53.8548095, 13.6930222 53.8550194, 13.693002 53.855056, 13.6929667 53.8551104, 13.6929106 53.8551874)",,,,,,
143693124,,Koloniestraße,living_street,,False,True,108.568,"LINESTRING (13.6940767 53.8548097, 13.6942094 53.8551341, 13.6952681 53.8549822)",,,,,,
26699882,,Breite Straße,residential,50,False,True,71.04,"LINESTRING (13.6952681 53.8549822, 13.6955051 53.8556056)",,,,,,
26699882,,Breite Straße,residential,50,False,False,65.77600000000001,"LINESTRING (13.6952681 53.8549822, 13.6951638 53.8547324, 13.6950237 53.8544085)",,,,,,
143693124,,Koloniestraße,living_street,,False,False,108.568,"LINESTRING (13.6952681 53.8549822, 13.6942094 53.8551341, 13.6940767 53.8548097)",,,,,,
