osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,junction
28819808,Im Erz,residential,30,False,True,38.127,"LINESTRING (6.7099187 49.3897924, 6.7099482 49.3897444, 6.709979 49.3897134, 6.7100595 49.3896519, 6.7102537 49.3895331)",,,,
151948893,Marienstraße,residential,30,False,False,239.721,"LINESTRING (6.7099187 49.3897924, 6.7098369 49.3898073, 6.7097242 49.3898396, 6.7086393 49.3901984, 6.7084301 49.3902734, 6.7082477 49.3903511, 6.7081055 49.3904306, 6.7079473 49.3905371, 6.7072539 49.3910198)",,,,
28581465,Bergstraße,tertiary,50,False,False,327.661,"LINESTRING (6.7022916 49.3919921, 6.7023629 49.3918901, 6.7024232 49.391781, 6.7024943 49.3916369, 6.7026086 49.3913879, 6.7026767 49.3912197, 6.7027169 49.3911027, 6.7027612 49.3909534, 6.7028148 49.3907841, 6.702847 49.3906628, 6.7028497 49.3905344, 6.7028283 49.3903677, 6.7027652 49.3901277, 6.7025882 49.3894826, 6.7025131 49.3892486, 6.7024595 49.3891212)",2,L 347,,
28581465,Bergstraße,tertiary,50,False,True,35.757,"LINESTRING (6.7022824 49.3887118, 6.702417 49.3890212)",2,L 347,,
"[28581465, 780927876]",Bergstraße,tertiary,50,False,False,155.298,"LINESTRING (6.7022824 49.3887118, 6.70221 49.3885537, 6.7021497 49.3884656, 6.7020611 49.3883687, 6.7019324 49.3882491, 6.7016364 49.3879724, 6.701459 49.3878065, 6.7011586 49.3875319)",2,L 347,,
70561717,Reihersbergstraße,residential,,False,False,142.927,"LINESTRING (6.7022824 49.3887118, 6.7022301 49.3887323, 6.7021872 49.3887615, 6.7010765 49.3897258)",,,3.5,
62246481,Schulstraße,residential,30,False,False,113.056,"LINESTRING (6.7011586 49.3875319, 6.7026754 49.3872892)",,,,
780927876,Bergstraße,tertiary,50,False,False,69.377,"LINESTRING (6.7011586 49.3875319, 6.7010231 49.3874032, 6.7008944 49.3872569, 6.7007871 49.387109, 6.7006896 49.386989)",2,L 347,,
"[28581465, 780927876]",Bergstraße,tertiary,50,False,True,155.298,"LINESTRING (6.7011586 49.3875319, 6.701459 49.3878065, 6.7016364 49.3879724, 6.7019324 49.3882491, 6.7020611 49.3883687, 6.7021497 49.3884656, 6.70221 49.3885537, 6.7022824 49.3887118)",2,L 347,,
75451786,Hindenburgstraße,residential,30,False,False,104.497,"LINESTRING (6.7038515 49.3861443, 6.704184 49.3870588)",,,,
28819988,Nikolausstraße,residential,30,False,False,179.156,"LINESTRING (6.7038515 49.3861443, 6.7041063 49.386078, 6.7053388 49.3856851, 6.7056725 49.3855848, 6.7060054 49.3855061, 6.7061071 49.3854853)",,,,
28819988,Nikolausstraße,residential,30,False,True,84.88799999999999,"LINESTRING (6.7038515 49.3861443, 6.7036422 49.3861863, 6.702729 49.3863654)",,,,
28819987,Dillinger Straße,tertiary,50,True,False,4.866,"LINESTRING (6.7005276 49.3868602, 6.7004833 49.3868523, 6.7004656 49.3868446)",1,,,roundabout
34484419,Schneiderskreuzstraße,residential,30,False,False,113.01,"LINESTRING (6.7031892 49.3887134, 6.7047071 49.3884753)",,,,
75451803,Karcherstraße,residential,30,False,True,130.184,"LINESTRING (6.7031892 49.3887134, 6.7036872 49.3898384)",,,,
939060513,Karcherstraße,residential,30,False,False,98.412,"LINESTRING (6.7031892 49.3887134, 6.7028738 49.3878525)",,,,
34484419,Schneiderskreuzstraße,residential,30,False,True,51.842,"LINESTRING (6.7031892 49.3887134, 6.7029168 49.3887528, 6.7027773 49.3887842, 6.7026794 49.3888278, 6.7026325 49.3888654, 6.7025921 49.3889225)",,,,
62246481,Schulstraße,residential,30,False,False,112.16,"LINESTRING (6.7026754 49.3872892, 6.704184 49.3870588)",,,,
62246481,Schulstraße,residential,30,False,True,113.056,"LINESTRING (6.7026754 49.3872892, 6.7011586 49.3875319)",,,,
62246483,Karcherstraße,residential,30,False,False,98.371,"LINESTRING (6.7026754 49.3872892, 6.7023744 49.3864265)",,,,
28819988,Nikolausstraße,residential,30,False,False,26.551,"LINESTRING (6.7023744 49.3864265, 6.702729 49.3863654)",,,,
28819988,Nikolausstraße,residential,30,False,True,39.913,"LINESTRING (6.7023744 49.3864265, 6.7018432 49.3865228)",,,,
62246483,Karcherstraße,residential,30,False,True,98.371,"LINESTRING (6.7023744 49.3864265, 6.7026754 49.3872892)",,,,
70561717,Reihersbergstraße,residential,,False,False,41.113,"LINESTRING (6.7010765 49.3897258, 6.7007199 49.3900136)",,,3.5,
70561717,Reihersbergstraße,residential,,False,True,142.927,"LINESTRING (6.7010765 49.3897258, 6.7021872 49.3887615, 6.7022301 49.3887323, 6.7022824 49.3887118)",,,3.5,
70561719,Reihersbergstraße,residential,,False,False,150.159,"LINESTRING (6.7010765 49.3897258, 6.7008609 49.3895803, 6.7006597 49.3894511, 6.7003386 49.3892727, 6.6994956 49.3888552)",,,3.5,
70561719,Reihersbergstraße,residential,,False,True,142.147,"LINESTRING (6.7010765 49.3897258, 6.7011639 49.3898038, 6.7016107 49.3902848, 6.7019146 49.3907448, 6.7019671 49.3908588)",,,3.5,
70561717,Reihersbergstraße,residential,,False,True,41.113,"LINESTRING (6.7007199 49.3900136, 6.7010765 49.3897258)",,,3.5,
28819808,Im Erz,residential,30,False,False,38.127,"LINESTRING (6.7102537 49.3895331, 6.7100595 49.3896519, 6.709979 49.3897134, 6.7099482 49.3897444, 6.7099187 49.3897924)",,,,
28819808,Im Erz,residential,30,False,True,39.278,"LINESTRING (6.7102537 49.3895331, 6.7104625 49.3894153, 6.7106482 49.389291)",,,,
75451789,Ostpreußenstraße,residential,30,False,True,244.34500000000003,"LINESTRING (6.7102537 49.3895331, 6.7101252 49.3894354, 6.7100219 49.3893795, 6.7098785 49.3893394, 6.7097001 49.3893184, 6.7095231 49.3893115, 6.7093594 49.3893167, 6.7091341 49.3893464, 6.7082584 49.3894948, 6.707573 49.3896109, 6.7073779 49.3896345, 6.707268 49.3896349, 6.7071459 49.3896174, 6.7070648 49.3895934)",,,,
75451762,Liegnitzer Weg,residential,30,False,False,60.726,"LINESTRING (6.7089197 49.3887077, 6.7089734 49.3881627)",,,,
82120856,Luisenstraße,residential,30,False,True,83.996,"LINESTRING (6.7064033 49.3905059, 6.7072539 49.3910198)",,,,
75451747,Zum Forst,residential,30,False,False,66.575,"LINESTRING (6.707505 49.3861061, 6.708406 49.3862264)",,,,
75451781,In den Rübenstückern,residential,30,False,False,80.911,"LINESTRING (6.707505 49.3861061, 6.7078265 49.3854092)",,,,
75451781,In den Rübenstückern,residential,30,False,True,117.28999999999999,"LINESTRING (6.707505 49.3861061, 6.7074635 49.3861935, 6.7071634 49.3868376, 6.7070326 49.3871151)",,,,
75451762,Liegnitzer Weg,residential,30,False,True,60.726,"LINESTRING (6.7089734 49.3881627, 6.7089197 49.3887077)",,,,
75451804,Schlesierweg,residential,30,False,True,76.549,"LINESTRING (6.7089734 49.3881627, 6.7079268 49.3880637)",,,,
75451804,Schlesierweg,residential,30,False,False,72.79599999999999,"LINESTRING (6.7089734 49.3881627, 6.7094478 49.3882026, 6.709971 49.3882458)",,,,
75451778,Königsberger Weg,residential,30,False,False,58.318,"LINESTRING (6.7059239 49.3892069, 6.706719 49.389122)",,,,
75451754,Königsberger Weg,residential,30,False,False,79.41,"LINESTRING (6.7059239 49.3892069, 6.7057599 49.3887336, 6.7057358 49.3886323, 6.7057133 49.3885067)",,,,
75451754,Königsberger Weg,residential,30,False,True,85.44200000000001,"LINESTRING (6.7059239 49.3892069, 6.7060406 49.3895745, 6.7061628 49.3899594)",,,,
75451781,In den Rübenstückern,residential,30,False,True,80.911,"LINESTRING (6.7078265 49.3854092, 6.707505 49.3861061)",,,,
28819988,Nikolausstraße,residential,30,False,False,222.623,"LINESTRING (6.7078265 49.3854092, 6.7080586 49.3853996, 6.7091234 49.3853237, 6.7108868 49.3852113)",,,,
28819988,Nikolausstraße,residential,30,False,True,121.311,"LINESTRING (6.7078265 49.3854092, 6.7076321 49.385404, 6.7070313 49.3853909, 6.7067349 49.3853953, 6.7065606 49.3854066, 6.7063621 49.3854354, 6.7061654 49.3854735)",,,,
75451792,Oppelner Weg,residential,30,False,True,49.448,"LINESTRING (6.709971 49.3882458, 6.709908 49.3886886)",,,,
75451804,Schlesierweg,residential,30,False,False,70.837,"LINESTRING (6.709971 49.3882458, 6.7109415 49.388328)",,,,
75451804,Schlesierweg,residential,30,False,True,72.79599999999999,"LINESTRING (6.709971 49.3882458, 6.7094478 49.3882026, 6.7089734 49.3881627)",,,,
75451779,Königsberger Weg,residential,30,False,False,78.622,"LINESTRING (6.7070648 49.3895934, 6.7070179 49.3896458, 6.7069562 49.3896929, 6.7068422 49.3897514, 6.7066652 49.3898186, 6.7065243 49.3898658, 6.7063366 49.3899208, 6.7061628 49.3899594)",,,,
75451789,Ostpreußenstraße,residential,30,False,False,244.34500000000003,"LINESTRING (6.7070648 49.3895934, 6.7071459 49.3896174, 6.707268 49.3896349, 6.7073779 49.3896345, 6.707573 49.3896109, 6.7082584 49.3894948, 6.7091341 49.3893464, 6.7093594 49.3893167, 6.7095231 49.3893115, 6.7097001 49.3893184, 6.7098785 49.3893394, 6.7100219 49.3893795, 6.7101252 49.3894354, 6.7102537 49.3895331)",,,,
