osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,tunnel
88548518,Obertal,residential,False,True,50.819,"LINESTRING (7.8005234 50.3138761, 7.7998169 50.3139491)",,30,,,
25318918,Windener Straße,tertiary,False,False,17.313,"LINESTRING (7.8005234 50.3138761, 7.8004995 50.3138987, 7.8004948 50.3139252, 7.8005008 50.3139848, 7.8004956 50.3140267)",K 4,,,,
135274790,Obernhofer Straße,tertiary,False,False,21.171999999999997,"LINESTRING (7.8005234 50.3138761, 7.8006428 50.3138436, 7.8007123 50.3138261, 7.8007994 50.3138041)",K 4,,,,
5536952,Obernhofer Straße,tertiary,False,True,62.704,"LINESTRING (7.8016306 50.3136137, 7.8007994 50.3138041)",K 4,,,,
446128548,Obernhofer Straße,residential,False,False,75.813,"LINESTRING (7.8016306 50.3136137, 7.8026396 50.3133908)",,,,,
27802455,Freiherr-vom-Stein-Straße,tertiary,False,False,70.697,"LINESTRING (7.8016306 50.3136137, 7.8016122 50.3135712, 7.8013898 50.3129968)",K 4,,,,
27802455,Freiherr-vom-Stein-Straße,tertiary,False,True,39.932,"LINESTRING (7.8010652 50.3120476, 7.8010671 50.3120693, 7.8010721 50.3121268, 7.8011694 50.3123996)",K 4,,,,
96513582,Bahnhofstraße,primary,False,False,68.47,"LINESTRING (7.8010652 50.3120476, 7.8013627 50.3120368, 7.8014852 50.3120189, 7.8019976 50.3119089)",B 417,50,,2,
325528593,Bahnhofstraße,primary,False,True,58.164,"LINESTRING (7.8010652 50.3120476, 7.8009702 50.3120334, 7.8005771 50.3119316, 7.8004029 50.3119024, 7.8002865 50.3118935)",B 417,50,,2,
27802455,Freiherr-vom-Stein-Straße,tertiary,False,False,15.005,"LINESTRING (7.8013898 50.3129968, 7.8013459 50.3128648)",K 4,,,,
27802455,Freiherr-vom-Stein-Straße,tertiary,False,True,70.697,"LINESTRING (7.8013898 50.3129968, 7.8016122 50.3135712, 7.8016306 50.3136137)",K 4,,,,
29312572,Gerhart-Hauptmann-Straße,residential,False,False,123.161,"LINESTRING (7.8013898 50.3129968, 7.8008453 50.3130869, 7.8007798 50.3131091, 7.8005196 50.3131562, 7.8004246 50.3131655, 7.800387 50.31316, 7.7997134 50.3132631)",,50,,,
1180135048,Obertal,residential,False,False,6.792,"LINESTRING (7.7976534 50.3141752, 7.7977469 50.3141623)",,,,,
27805593,Mühlpforte,living_street,True,False,61.13,"LINESTRING (7.7976534 50.3141752, 7.7976489 50.314447, 7.7977268 50.3145761, 7.7978344 50.3146976)",,,,,
"[324773939, 62040884]",Am Eimelsturm,residential,False,True,145.682,"LINESTRING (7.7976534 50.3141752, 7.7972804 50.3142318, 7.7968344 50.3143394, 7.7963619 50.31454, 7.7960546 50.3147008, 7.7959169 50.3148159)",,,,,
30091981,Unterer Bongert,residential,False,False,40.135000000000005,"LINESTRING (7.79803 50.3148859, 7.7980706 50.3148652, 7.7981884 50.3148422, 7.7985603 50.314767)",,,,,
1081020062,Mühlpforte,living_street,False,True,25.183999999999997,"LINESTRING (7.79803 50.3148859, 7.7979768 50.3148464, 7.7978344 50.3146976)",,,,,
1180135049,Hömberger Straße,residential,False,False,10.125,"LINESTRING (7.79803 50.3148859, 7.7980233 50.3149129, 7.7980427 50.3149754)",,,,,
30091881,Hömberger Straße,residential,False,True,23.323999999999998,"LINESTRING (7.7970841 50.3171977, 7.7971892 50.3170969, 7.797235 50.3170132)",,,,,
181324397,,secondary,False,True,161.20400000000004,"LINESTRING (7.7970841 50.3171977, 7.7970505 50.3171755, 7.7970108 50.3171578, 7.7969662 50.3171451, 7.7969185 50.3171381, 7.7968694 50.3171371, 7.7968209 50.3171421, 7.7967748 50.3171531, 7.7967329 50.3171695, 7.7966968 50.3171906, 7.7966516 50.3172429, 7.7965835 50.3173595, 7.7964537 50.3176246, 7.7964153 50.3176966, 7.7963674 50.3177686, 7.7963138 50.3178316, 7.7962787 50.3178611, 7.7962369 50.3178866, 7.7961892 50.3179076, 7.7961369 50.3179235, 7.7960813 50.3179339, 7.7960238 50.3179385, 7.7959659 50.3179373, 7.7959091 50.3179302, 7.7958547 50.3179174, 7.7958042 50.3178994, 7.7957588 50.3178764, 7.7957197 50.3178491, 7.7956879 50.3178182)",L 330,50,,2,
30091982,Kaltbachstraße,residential,False,True,67.078,"LINESTRING (7.7989617 50.3140473, 7.7991721 50.3144659, 7.7992223 50.3145658, 7.799254 50.3146209)",,,,,
"[995740212, 62040919]",Obertal,residential,False,True,58.817,"LINESTRING (7.7989617 50.3140473, 7.7988209 50.3140578, 7.798467 50.3140916, 7.7982376 50.3141171, 7.7981427 50.3141258)",,30,,,
88548518,Obertal,residential,False,False,61.699000000000005,"LINESTRING (7.7989617 50.3140473, 7.7994245 50.313994, 7.7996347 50.3139698, 7.7998169 50.3139491)",,30,,,
29312558,Römerstraße,living_street,False,True,42.786,"LINESTRING (7.7962264 50.3124997, 7.7965231 50.3128346)",,,,,
"[56043821, 29312565]","['Brühlweg', 'Auf der Aesch']",residential,False,"[False, True]",87.798,"LINESTRING (7.7962264 50.3124997, 7.7956879 50.3128112, 7.7960149 50.313061)",,,,,
"[29312568, 716824883]",Lahnstraße,living_street,True,False,86.95400000000001,"LINESTRING (7.7962264 50.3124997, 7.7966255 50.3122787, 7.7971656 50.3120836, 7.7972087 50.3120438)",,,,,
29312572,Gerhart-Hauptmann-Straße,residential,False,False,35.768,"LINESTRING (7.7997134 50.3132631, 7.7992162 50.3133147)",,50,,,
1081115841,Grabenstraße,residential,True,False,59.375,"LINESTRING (7.7997134 50.3132631, 7.7995677 50.3127373)",,50,,,
29312572,Gerhart-Hauptmann-Straße,residential,False,True,123.16100000000002,"LINESTRING (7.7997134 50.3132631, 7.800387 50.31316, 7.8004246 50.3131655, 7.8005196 50.3131562, 7.8007798 50.3131091, 7.8008453 50.3130869, 7.8013898 50.3129968)",,50,,,
76843609,Grabenstraße,living_street,False,False,3.102,"LINESTRING (7.7995577 50.3125619, 7.7995541 50.3125341)",,,,,
29312573,Grabenstraße,living_street,False,True,19.541,"LINESTRING (7.7995577 50.3125619, 7.799558 50.3126039, 7.7995583 50.312683, 7.7995677 50.3127373)",,,,,
56041760,Am Grauen Turm,living_street,True,False,44.03,"LINESTRING (7.7995577 50.3125619, 7.7996966 50.3125927, 7.800163 50.3125423)",,,,,
285979367,Emser Straße,secondary,False,False,47.108000000000004,"LINESTRING (7.7936619 50.3176789, 7.7937548 50.3176124, 7.7938523 50.3175181, 7.794027 50.3173267)",L 330,50,,,
30091982,Kaltbachstraße,residential,False,False,67.078,"LINESTRING (7.799254 50.3146209, 7.7992223 50.3145658, 7.7991721 50.3144659, 7.7989617 50.3140473)",,,,,
68829663,Kaltbachstraße,residential,False,False,113.84299999999999,"LINESTRING (7.799254 50.3146209, 7.799391 50.3147782, 7.8000334 50.3155156)",,30,,,
68829669,Unterer Bongert,living_street,False,False,93.286,"LINESTRING (7.799254 50.3146209, 7.7994054 50.3145757, 7.7995758 50.3145338, 7.8004756 50.3143128)",,,,,
"[35993636, 519642471]",Leifheitstraße,residential,False,False,346.304,"LINESTRING (7.7977774 50.3113175, 7.7981745 50.3114781, 7.7983568 50.3115518, 7.7984709 50.3115723, 7.7985899 50.3115895, 7.8000173 50.311451, 7.8003756 50.3114268, 7.800554 50.3114147, 7.8017402 50.3113358, 7.8020528 50.3112935, 7.8023937 50.3112456, 7.8024974 50.3112324)",,30,,,
"[35993636, 27802470]","['Leifheitstraße', 'Furth']",residential,False,True,105.469,"LINESTRING (7.7977774 50.3113175, 7.7973342 50.3113678, 7.7972088 50.3113997, 7.7971443 50.3114161, 7.797107 50.3114432, 7.7970884 50.3114773, 7.7970254 50.3117935, 7.7969735 50.3118637, 7.7969062 50.3119083)",,30,,,
"[35993636, 519642471]",Leifheitstraße,residential,False,True,346.304,"LINESTRING (7.8024974 50.3112324, 7.8023937 50.3112456, 7.8020528 50.3112935, 7.8017402 50.3113358, 7.800554 50.3114147, 7.8003756 50.3114268, 7.8000173 50.311451, 7.7985899 50.3115895, 7.7984709 50.3115723, 7.7983568 50.3115518, 7.7981745 50.3114781, 7.7977774 50.3113175)",,30,,,
56043831,Bahnhofstraße,living_street,False,True,32.187,"LINESTRING (7.8002865 50.3118935, 7.8002732 50.311928, 7.8002103 50.3120196, 7.7999693 50.3120184)",,,,,
325528593,Bahnhofstraße,primary,False,False,58.163999999999994,"LINESTRING (7.8002865 50.3118935, 7.8004029 50.3119024, 7.8005771 50.3119316, 7.8009702 50.3120334, 7.8010652 50.3120476)",B 417,50,,2,
325528593,Bahnhofstraße,primary,False,True,179.80599999999998,"LINESTRING (7.8002865 50.3118935, 7.8000255 50.3118793, 7.7993354 50.3118793, 7.7991296 50.3118757, 7.7989335 50.3118676, 7.798685 50.3118553, 7.7984841 50.3118512, 7.7983135 50.3118553, 7.7981486 50.3118678, 7.7979049 50.3118991, 7.7977669 50.3119207)",B 417,50,,2,
5536952,Obernhofer Straße,tertiary,False,False,62.704,"LINESTRING (7.8007994 50.3138041, 7.8016306 50.3136137)",K 4,,,,
39741629,Hohe-Lay-Straße,residential,False,False,208.062,"LINESTRING (7.8007994 50.3138041, 7.8008583 50.313851, 7.8012201 50.3138981, 7.8019923 50.3140118, 7.8022814 50.3140503, 7.8024173 50.3140674, 7.8025038 50.3140915, 7.80281 50.3142463, 7.8030627 50.3143455, 7.80325 50.3143658, 7.803394 50.3143427, 7.8034938 50.3142996)",,,,,
135274790,Obernhofer Straße,tertiary,False,True,21.171999999999997,"LINESTRING (7.8007994 50.3138041, 7.8007123 50.3138261, 7.8006428 50.3138436, 7.8005234 50.3138761)",K 4,,,,
55284063,Im Bienengarten,residential,True,False,162.518,"LINESTRING (7.8032342 50.3123854, 7.8053359 50.3118068)",,,,,
55292076,Oranienplatz,living_street,False,True,56.016999999999996,"LINESTRING (7.8032342 50.3123854, 7.8033177 50.3125304, 7.8035401 50.3128495)",,,,,
55284062,Oranienstraße,living_street,False,False,74.269,"LINESTRING (7.8023525 50.3126834, 7.8013459 50.3128648)",,,,,
470925329,Langenauer Straße,residential,False,True,81.258,"LINESTRING (7.8023525 50.3126834, 7.8026396 50.3133908)",,,,,
"[470925329, 55284060]",Langenauer Straße,"['residential', 'living_street']",False,False,89.775,"LINESTRING (7.8023525 50.3126834, 7.8023211 50.312586, 7.8019976 50.3119089)",,,,,
821669382,Im Weilspießen,residential,True,False,70.688,"LINESTRING (7.8053359 50.3118068, 7.8057571 50.3123828)",,,,,
24024946,Im Weilspießen,residential,False,True,38.294999999999995,"LINESTRING (7.8053359 50.3118068, 7.8051908 50.3116056, 7.805158 50.3115386, 7.8051469 50.3114864)",,,,,
55284066,Arnsteiner Straße,residential,True,False,79.372,"LINESTRING (7.8028092 50.3117252, 7.8032342 50.3123854)",,,,,
96513582,Bahnhofstraße,primary,False,False,168.612,"LINESTRING (7.8028092 50.3117252, 7.8031348 50.3116582, 7.8034183 50.3116156, 7.8037026 50.3115825, 7.8043584 50.3115355, 7.8051469 50.3114864)",B 417,50,,2,
96513582,Bahnhofstraße,primary,False,True,61.144999999999996,"LINESTRING (7.8028092 50.3117252, 7.802365 50.3118253, 7.8019976 50.3119089)",B 417,50,,2,
55292076,Oranienplatz,living_street,False,False,56.016999999999996,"LINESTRING (7.8035401 50.3128495, 7.8033177 50.3125304, 7.8032342 50.3123854)",,,,,
56043831,Bahnhofstraße,living_street,False,False,83.66,"LINESTRING (7.7983412 50.3120217, 7.7985056 50.3120205, 7.7995193 50.312015)",,,,,
56043831,Bahnhofstraße,living_street,False,True,31.957,"LINESTRING (7.7999693 50.3120184, 7.7995193 50.312015)",,,,,
56043831,Bahnhofstraße,living_street,False,False,32.187,"LINESTRING (7.7999693 50.3120184, 7.8002103 50.3120196, 7.8002732 50.311928, 7.8002865 50.3118935)",,,,,
1081115846,,living_street,False,False,60.929,"LINESTRING (7.7999693 50.3120184, 7.7999597 50.3122024, 7.800163 50.3125423)",,,,,
27802455,Freiherr-vom-Stein-Straße,tertiary,False,False,39.932,"LINESTRING (7.8011694 50.3123996, 7.8010721 50.3121268, 7.8010671 50.3120693, 7.8010652 50.3120476)",K 4,,,,
27802455,Freiherr-vom-Stein-Straße,tertiary,False,True,53.232,"LINESTRING (7.8011694 50.3123996, 7.8013363 50.3128462, 7.8013459 50.3128648)",K 4,,,,
56043831,Bahnhofstraße,living_street,False,False,31.957,"LINESTRING (7.7995193 50.312015, 7.7999693 50.3120184)",,,,,
"[76843609, 56041759]",Grabenstraße,living_street,False,True,57.807,"LINESTRING (7.7995193 50.312015, 7.799518 50.3121193, 7.7995173 50.3121708, 7.7995541 50.3125341)",,,,,yes
56043831,Bahnhofstraße,living_street,False,True,83.66,"LINESTRING (7.7995193 50.312015, 7.7985056 50.3120205, 7.7983412 50.3120217)",,,,,
56041760,Am Grauen Turm,living_street,True,False,73.21000000000001,"LINESTRING (7.800163 50.3125423, 7.8010146 50.3124184, 7.8011694 50.3123996)",,,,,
1081115846,,living_street,False,True,60.929,"LINESTRING (7.800163 50.3125423, 7.7999597 50.3122024, 7.7999693 50.3120184)",,,,,
29312573,Grabenstraße,living_street,False,False,19.540999999999997,"LINESTRING (7.7995677 50.3127373, 7.7995583 50.312683, 7.799558 50.3126039, 7.7995577 50.3125619)",,,,,
76843606,Hintergasse,living_street,False,True,83.405,"LINESTRING (7.7983921 50.3124858, 7.7992569 50.3124785, 7.7995541 50.3125341)",,,,,
56043821,Auf der Aesch,residential,False,False,29.347,"LINESTRING (7.7962506 50.3132778, 7.7960149 50.313061)",,,,,
56043821,Auf der Aesch,residential,False,True,29.347,"LINESTRING (7.7960149 50.313061, 7.7962506 50.3132778)",,,,,
56043823,Kirchstraße,residential,False,True,44.0,"LINESTRING (7.7960149 50.313061, 7.7965231 50.3128346)",,,,,
"[29312565, 56043821]","['Brühlweg', 'Auf der Aesch']",residential,False,"[False, True]",87.798,"LINESTRING (7.7960149 50.313061, 7.7956879 50.3128112, 7.7962264 50.3124997)",,,,,
56043822,Kirchstraße,living_street,False,False,77.745,"LINESTRING (7.797529 50.312595, 7.797085 50.3126449, 7.7970448 50.3126664, 7.7966254 50.3127738, 7.7965231 50.3128346)",,,,,
29312558,Römerstraße,living_street,False,False,42.786,"LINESTRING (7.7965231 50.3128346, 7.7962264 50.3124997)",,,,,
56043823,Kirchstraße,residential,False,False,44.0,"LINESTRING (7.7965231 50.3128346, 7.7960149 50.313061)",,,,,
29312558,Römerstraße,living_street,False,True,60.201,"LINESTRING (7.7965231 50.3128346, 7.7968327 50.3131841, 7.7969406 50.3133058)",,,,,
56043822,Kirchstraße,living_street,False,True,77.745,"LINESTRING (7.7965231 50.3128346, 7.7966254 50.3127738, 7.7970448 50.3126664, 7.797085 50.3126449, 7.797529 50.312595)",,,,,
56043824,Kettenbrückstraße,living_street,True,False,63.452,"LINESTRING (7.7976363 50.3131615, 7.7975888 50.3129109, 7.7975457 50.3126829, 7.797529 50.312595)",,,,,
72782729,Am Marktplatz,residential,False,False,38.528000000000006,"LINESTRING (7.7976363 50.3131615, 7.7975699 50.3131737, 7.797418 50.3132011, 7.7971179 50.3132636)",,50,,,
155236748,Am Adelsheimer Hof,residential,False,True,42.162,"LINESTRING (7.7976363 50.3131615, 7.7980407 50.3130832, 7.7981043 50.3130595, 7.79814 50.3130328, 7.7981581 50.3130082)",,50,,,
56043984,Schloss-Straße,living_street,True,False,23.421,"LINESTRING (7.7977469 50.3141623, 7.7976969 50.3139541)",,,,,
76843607,Obertal,residential,False,False,28.396,"LINESTRING (7.7977469 50.3141623, 7.7981427 50.3141258)",,,,,
1180135048,Obertal,residential,False,True,6.792,"LINESTRING (7.7977469 50.3141623, 7.7976534 50.3141752)",,,,,
684264505,Emser Straße,residential,False,False,13.436,"LINESTRING (7.7971179 50.3132636, 7.7969406 50.3133058)",,50,,,
56043986,Schloss-Straße,living_street,False,True,78.60300000000001,"LINESTRING (7.7971179 50.3132636, 7.7971559 50.3133034, 7.7973517 50.3135101, 7.7973854 50.3135387, 7.7974191 50.3135684, 7.7977376 50.3138486)",,,,,
72782729,Am Marktplatz,residential,False,True,38.528,"LINESTRING (7.7971179 50.3132636, 7.797418 50.3132011, 7.7975699 50.3131737, 7.7976363 50.3131615)",,50,,,
56043985,Bachgasse,living_street,True,False,45.736,"LINESTRING (7.7977376 50.3138486, 7.7977699 50.3139097, 7.7979086 50.3139757, 7.7980822 50.3140135, 7.7981379 50.3141043, 7.7981427 50.3141258)",,,,,
56043986,Schloss-Straße,living_street,False,False,78.60300000000001,"LINESTRING (7.7977376 50.3138486, 7.7974191 50.3135684, 7.7973854 50.3135387, 7.7973517 50.3135101, 7.7971559 50.3133034, 7.7971179 50.3132636)",,,,,
56044800,Seilergasse,living_street,False,False,13.976,"LINESTRING (7.7975069 50.3139869, 7.7976969 50.3139541)",,,,,
56044800,Seilergasse,living_street,False,True,13.976,"LINESTRING (7.7976969 50.3139541, 7.7975069 50.3139869)",,,,,
56043984,Schloss-Straße,living_street,True,False,12.688,"LINESTRING (7.7976969 50.3139541, 7.7976879 50.3139054, 7.7977376 50.3138486)",,,,,
29312572,Gerhart-Hauptmann-Straße,residential,False,False,51.229,"LINESTRING (7.7992162 50.3133147, 7.7985084 50.3134039)",,50,,,
29312572,Gerhart-Hauptmann-Straße,residential,False,True,35.768,"LINESTRING (7.7992162 50.3133147, 7.7997134 50.3132631)",,50,,,
56044803,Milchstraße,living_street,False,True,58.752,"LINESTRING (7.7992162 50.3133147, 7.7990713 50.3127945)",,,,,
88548518,Obertal,residential,False,False,50.819,"LINESTRING (7.7998169 50.3139491, 7.8005234 50.3138761)",,30,,,
29312574,Grabenstraße,residential,True,False,76.73599999999999,"LINESTRING (7.7998169 50.3139491, 7.7997878 50.3135708, 7.7997134 50.3132631)",,50,,,
88548518,Obertal,residential,False,True,61.699000000000005,"LINESTRING (7.7998169 50.3139491, 7.7996347 50.3139698, 7.7994245 50.313994, 7.7989617 50.3140473)",,30,,,
"[470925329, 55284060]",Langenauer Straße,"['living_street', 'residential']",False,True,89.775,"LINESTRING (7.8019976 50.3119089, 7.8023211 50.312586, 7.8023525 50.3126834)",,,,,
96513582,Bahnhofstraße,primary,False,False,61.144999999999996,"LINESTRING (7.8019976 50.3119089, 7.802365 50.3118253, 7.8028092 50.3117252)",B 417,50,,2,
96513582,Bahnhofstraße,primary,False,True,68.47,"LINESTRING (7.8019976 50.3119089, 7.8014852 50.3120189, 7.8013627 50.3120368, 7.8010652 50.3120476)",B 417,50,,2,
446128548,Obernhofer Straße,residential,False,True,75.813,"LINESTRING (7.8026396 50.3133908, 7.8016306 50.3136137)",,,,,
470925329,Langenauer Straße,residential,False,False,81.258,"LINESTRING (7.8026396 50.3133908, 7.8023525 50.3126834)",,,,,
446128548,Obernhofer Straße,residential,False,False,249.574,"LINESTRING (7.8026396 50.3133908, 7.8033281 50.3132378, 7.8037198 50.3131481, 7.8041785 50.3130172, 7.804622 50.3128403, 7.8051296 50.3126082, 7.8057571 50.3123828)",,,,,
27802455,Freiherr-vom-Stein-Straße,tertiary,False,True,15.005,"LINESTRING (7.8013459 50.3128648, 7.8013898 50.3129968)",K 4,,,,
55284062,Oranienstraße,living_street,False,True,74.269,"LINESTRING (7.8013459 50.3128648, 7.8023525 50.3126834)",,,,,
27802455,Freiherr-vom-Stein-Straße,tertiary,False,False,53.232,"LINESTRING (7.8013459 50.3128648, 7.8013363 50.3128462, 7.8011694 50.3123996)",K 4,,,,
68829663,Kaltbachstraße,residential,False,True,63.05,"LINESTRING (7.8014242 50.3171362, 7.8009908 50.3166413)",,30,,,
68829658,Paul-Schneider-Straße,residential,False,False,83.061,"LINESTRING (7.8014242 50.3171362, 7.8015951 50.3170658, 7.8016579 50.3169792, 7.8016927 50.3168684, 7.8018132 50.3167915, 7.8019939 50.3167197, 7.8020601 50.3166683, 7.8020824 50.3165719)",,30,,,
1180135050,Westerwaldstraße,residential,False,True,117.51299999999999,"LINESTRING (7.8014242 50.3171362, 7.8009111 50.3172125, 7.8008727 50.3172182, 7.8008232 50.3172102, 7.8007406 50.3171968, 7.8006135 50.3171241, 7.8003547 50.3167044, 7.8002944 50.3166754)",,30,,,
68829663,Kaltbachstraße,residential,False,False,142.44,"LINESTRING (7.8000334 50.3155156, 7.8009908 50.3166413)",,30,,,
68829668,Oberer Bongert,residential,False,True,63.721,"LINESTRING (7.8000334 50.3155156, 7.7992368 50.3157795)",,30,,,
68829663,Kaltbachstraße,residential,False,True,113.84299999999999,"LINESTRING (7.8000334 50.3155156, 7.799391 50.3147782, 7.799254 50.3146209)",,30,,,
68829668,Oberer Bongert,residential,False,False,71.101,"LINESTRING (7.8000334 50.3155156, 7.8007634 50.3152423, 7.8008964 50.3151913)",,30,,,
68829663,Kaltbachstraße,residential,False,False,63.05,"LINESTRING (7.8009908 50.3166413, 7.8014242 50.3171362)",,30,,,
68829663,Kaltbachstraße,residential,False,True,142.44,"LINESTRING (7.8009908 50.3166413, 7.8000334 50.3155156)",,30,,,
"[68829666, 227605642]","['Kaltbachstraße', 'Feldstraße']",residential,False,False,214.10199999999998,"LINESTRING (7.8009908 50.3166413, 7.8017438 50.316348, 7.8014471 50.3160413, 7.8007804 50.3153523, 7.8007633 50.3152979, 7.8008964 50.3151913)",,30,,,
30091881,Hömberger Straße,residential,False,False,56.035,"LINESTRING (7.7980427 50.3149754, 7.7981341 50.315254, 7.7981681 50.3154015, 7.7981597 50.3154715)",,,,,
68829667,Westerwaldstraße,residential,False,False,123.625,"LINESTRING (7.7980427 50.3149754, 7.7981146 50.314997, 7.7992368 50.3157795)",,30,,,
1180135049,Hömberger Straße,residential,False,True,10.125,"LINESTRING (7.7980427 50.3149754, 7.7980233 50.3149129, 7.79803 50.3148859)",,,,,
68829668,Oberer Bongert,residential,False,False,63.721,"LINESTRING (7.7992368 50.3157795, 7.8000334 50.3155156)",,30,,,
68829667,Westerwaldstraße,residential,False,False,125.473,"LINESTRING (7.7992368 50.3157795, 7.7997139 50.3160867, 7.7999563 50.3163234, 7.8002944 50.3166754)",,30,,,
68829667,Westerwaldstraße,residential,False,True,123.625,"LINESTRING (7.7992368 50.3157795, 7.7981146 50.314997, 7.7980427 50.3149754)",,30,,,
68829668,Oberer Bongert,residential,False,True,11.281,"LINESTRING (7.8010295 50.3151359, 7.8008964 50.3151913)",,30,,,
135274798,Windener Straße,tertiary,False,True,22.686,"LINESTRING (7.8010295 50.3151359, 7.8008519 50.3149663)",K 4,,,,
"[684664046, 135274798]",Windener Straße,tertiary,False,False,109.609,"LINESTRING (7.8010295 50.3151359, 7.8012363 50.3152544, 7.801448 50.3153596, 7.801573 50.3154127, 7.801709 50.3154294, 7.801861 50.3154023, 7.8021474 50.3152949, 7.8023338 50.3152215)",K 4,,,,
68829669,Unterer Bongert,living_street,False,True,93.286,"LINESTRING (7.8004756 50.3143128, 7.7995758 50.3145338, 7.7994054 50.3145757, 7.799254 50.3146209)",,,,,
135274798,Windener Straße,tertiary,False,False,77.90299999999999,"LINESTRING (7.8004756 50.3143128, 7.8005183 50.3144582, 7.800536 50.3144955, 7.8005924 50.3146147, 7.800699 50.3147815, 7.8008519 50.3149663)",K 4,,,,
135274798,Windener Straße,tertiary,False,True,31.857,"LINESTRING (7.8004756 50.3143128, 7.800484 50.3141111, 7.8004956 50.3140267)",K 4,,,,
39741629,Hohe-Lay-Straße,residential,False,True,208.062,"LINESTRING (7.8034938 50.3142996, 7.803394 50.3143427, 7.80325 50.3143658, 7.8030627 50.3143455, 7.80281 50.3142463, 7.8025038 50.3140915, 7.8024173 50.3140674, 7.8022814 50.3140503, 7.8019923 50.3140118, 7.8012201 50.3138981, 7.8008583 50.313851, 7.8007994 50.3138041)",,,,,
29311899,Amtsstraße,living_street,False,True,2.601,"LINESTRING (7.7985159 50.3134268, 7.7985084 50.3134039)",,,,,
76843609,Grabenstraße,living_street,False,True,3.102,"LINESTRING (7.7995541 50.3125341, 7.7995577 50.3125619)",,,,,
