osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,junction,bridge,tunnel,access,ref
"[366025844, 366025846, 366025848, 366025850, 366025854]",König-Heinrich-Straße,secondary,False,False,259.311,"['4', '2', '3']","LINESTRING (11.9922399 51.3571716, 11.9921782 51.3575559, 11.9921553 51.3576979, 11.9921439 51.3577591, 11.9920527 51.3581867, 11.9920304 51.3582945, 11.9920077 51.3584035, 11.9919849 51.3585129, 11.9919449 51.3587046, 11.9918725 51.3590105, 11.9918006 51.3593496, 11.9917719 51.359485)",50,,,,,
"[366025849, 228604150, 366025847]",König-Heinrich-Straße,secondary,False,True,65.16900000000001,"['4', '5']","LINESTRING (11.9922399 51.3571716, 11.9923089 51.3568119, 11.9923102 51.3568052, 11.9923183 51.3567677, 11.9923288 51.3567201, 11.9923601 51.3565904)",50,,,,,
379126166,Dammstraße,residential,False,False,114.688,,"LINESTRING (11.9956328 51.3578123, 11.9951608 51.3568239)",,,,,,
23022759,Poststraße,residential,False,True,247.54899999999998,2,"LINESTRING (11.9956328 51.3578123, 11.9956107 51.3578159, 11.9955315 51.3578286, 11.9953731 51.3578219, 11.9952378 51.3577938, 11.9947181 51.3576859, 11.9928458 51.3572972, 11.9922399 51.3571716)",,,,,,
886439281,An der Hoffischerei,residential,False,True,54.175,,"LINESTRING (11.9956328 51.3578123, 11.9956868 51.3579442, 11.9957077 51.3580825, 11.995693 51.3581859, 11.9956549 51.3582916)",,,,,,
23485661,Hölle,residential,False,False,36.194,2,"LINESTRING (11.9951608 51.3568239, 11.994917 51.3565362)",,,,,,
379126166,Dammstraße,residential,False,True,114.688,,"LINESTRING (11.9951608 51.3568239, 11.9956328 51.3578123)",,,,,,
"[31314714, 189025213, 54928982, 54928983]",Bahnhofstraße,residential,False,False,154.95,2,"LINESTRING (11.9951608 51.3568239, 11.9951994 51.3568309, 11.9953013 51.3568391, 11.9958247 51.3568965, 11.9960636 51.356923, 11.9961274 51.3569288, 11.9961506 51.3569315, 11.9964421 51.3569664, 11.9967426 51.357018, 11.9973437 51.3571076)",30,,yes,,,
366025843,Bahnhofstraße,residential,False,True,31.466,2,"LINESTRING (11.9951608 51.3568239, 11.9951195 51.3568194, 11.9947122 51.356784)",,,,,,
23146277,Burgstraße,residential,True,False,87.752,,"LINESTRING (11.9998607 51.3567458, 11.999572 51.3559775)",30,,,,,
"[23022760, 1124128504]",Apothekerstraße,residential,True,False,123.626,,"LINESTRING (11.9980997 51.3566773, 11.9982636 51.3566608, 11.9984876 51.3566747, 11.9989554 51.3567439, 11.9991082 51.35676, 11.999272 51.3567653, 11.9998607 51.3567458)",30,,,,,
26982818,Apothekerstraße,residential,False,False,50.44499999999999,,"LINESTRING (11.9980997 51.3566773, 11.9979598 51.3567314, 11.9977329 51.3568241, 11.9976681 51.3568392, 11.9976024 51.356844, 11.9974478 51.3568338)",30,,,,,
1105555838,Kleine Ritterstraße,residential,False,False,31.292,,"LINESTRING (11.9974478 51.3568338, 11.9973437 51.3571076)",30,,,,,
26982818,Apothekerstraße,residential,False,True,50.445,,"LINESTRING (11.9974478 51.3568338, 11.9976024 51.356844, 11.9976681 51.3568392, 11.9977329 51.3568241, 11.9979598 51.3567314, 11.9980997 51.3566773)",30,,,,,
23022769,Lindenstraße,residential,False,True,183.56799999999998,,"LINESTRING (11.9942705 51.360792, 11.9942536 51.3607895, 11.9940086 51.3607391, 11.9930248 51.3605375, 11.9918563 51.3602981, 11.9917541 51.3602887)",50,,,,,
1036517545,Weiße Mauer,residential,False,True,123.077,,"LINESTRING (11.9942705 51.360792, 11.9945535 51.3601562, 11.9946979 51.3598615, 11.9947814 51.3597329)",,,,,,
154912692,Obere Burgstraße,residential,True,False,110.557,,"LINESTRING (12.0014071 51.356487, 12.0010815 51.3564749, 12.0008715 51.3564894, 12.0007557 51.3565144, 12.0004091 51.3566147, 11.9999391 51.3567933)",30,,,,,
1105555837,Burgstraße,residential,True,False,7.585,,"LINESTRING (11.9999391 51.3567933, 11.9998607 51.3567458)",30,,,,,
27295418,Domstraße,residential,True,False,77.30300000000001,,"LINESTRING (11.9999391 51.3567933, 11.999911 51.3568171, 11.9998634 51.3569213, 11.9998299 51.3569683, 11.9996181 51.3571909, 11.9995657 51.3572844, 11.9995486 51.3573465, 11.9995559 51.3574312)",,,,,,
26787767,Thilo-von-Trotha-Straße,residential,True,False,109.018,,"LINESTRING (11.9995559 51.3574312, 11.9992985 51.3573944, 11.998026 51.357211)",30,,,,,
"[366025856, 330258652]",,residential,False,False,77.171,"['2', '3']","LINESTRING (11.9914851 51.3563228, 11.991506 51.3564173, 11.9915293 51.3564629, 11.9915783 51.3565011, 11.9916661 51.3565326, 11.9917509 51.3565507, 11.9918559 51.3565611, 11.9920782 51.356573, 11.9921915 51.3565793, 11.9923601 51.3565904)",,,,,,
"[23146274, 758537000, 758537001, 758537002, 758537003, 758537004, 758537005, 459596820]",,residential,True,False,231.64800000000002,,"LINESTRING (11.9914851 51.3563228, 11.991446 51.355988, 11.9914181 51.3558058, 11.9913899 51.355622, 11.9913769 51.3555369, 11.9913529 51.3554899, 11.9912971 51.3554497, 11.9912072 51.3554315, 11.9911002 51.3554399, 11.9910255 51.3554882, 11.9910092 51.3555572, 11.9910275 51.3556826, 11.991047 51.3558164, 11.9910875 51.3560943, 11.9911055 51.3562178, 11.9911471 51.3562499, 11.9911943 51.3562667, 11.9914851 51.3563228)",,,,,,
23146275,Siegfried-Berger-Straße,residential,True,False,210.78,,"LINESTRING (11.9917719 51.359485, 11.9929608 51.3595811, 11.9934245 51.3596186, 11.9947586 51.3597294, 11.9947814 51.3597329)",,,,,,
"[366025853, 366025854]",König-Heinrich-Straße,secondary,False,False,89.711,"['2', '3']","LINESTRING (11.9917719 51.359485, 11.9917285 51.359703, 11.9917117 51.3598331, 11.9917137 51.3599573, 11.9917371 51.3601789, 11.9917541 51.3602887)",50,,,,,
"[366025844, 366025846, 366025848, 366025850, 366025854]",König-Heinrich-Straße,secondary,False,True,259.31100000000004,"['4', '2', '3']","LINESTRING (11.9917719 51.359485, 11.9918006 51.3593496, 11.9918725 51.3590105, 11.9919449 51.3587046, 11.9919849 51.3585129, 11.9920077 51.3584035, 11.9920304 51.3582945, 11.9920527 51.3581867, 11.9921439 51.3577591, 11.9921553 51.3576979, 11.9921782 51.3575559, 11.9922399 51.3571716)",50,,,,,
526702711,Unteraltenburg,residential,False,False,27.39,,"LINESTRING (11.9978806 51.360019, 11.9980731 51.359804)",,,,,,
54568610,Seffnerstraße,residential,True,False,121.78999999999999,,"LINESTRING (11.9978806 51.360019, 11.9964978 51.3599, 11.9962497 51.3598795, 11.9961426 51.3598712)",30,,,,,
26999584,Lauchstädter Straße,residential,False,True,133.202,,"LINESTRING (11.9925526 51.354494, 11.9923838 51.354522, 11.9922894 51.3545391, 11.9917187 51.3547537, 11.9916565 51.3547756, 11.991158 51.3549611, 11.990969 51.3550267, 11.9909345 51.3550927)",,,,,,
886344031,,secondary,True,False,12.42,1,"LINESTRING (11.9925526 51.354494, 11.9925488 51.3544741, 11.9925507 51.354454, 11.9925581 51.3544345, 11.9925708 51.3544161, 11.9926005 51.3543907)",50,roundabout,,,,
1222496270,Domstraße,residential,False,True,10.7,,"LINESTRING (11.9994218 51.3579765, 11.9995698 51.3580033)",,,,,,
27295422,Domstraße,residential,True,False,61.834,,"LINESTRING (11.9994218 51.3579765, 11.999495 51.3578561, 11.9995209 51.3577805, 11.9995448 51.3575421, 11.9995559 51.3574312)",30,,,,,
526702711,Unteraltenburg,residential,False,True,27.39,,"LINESTRING (11.9980731 51.359804, 11.9978806 51.360019)",,,,,,
526702711,Unteraltenburg,residential,False,False,74.507,,"LINESTRING (11.9980731 51.359804, 11.9981837 51.3596894, 11.998507 51.3593536, 11.9985953 51.3592201)",,,,,,
526702710,Hälterstraße,residential,False,True,30.08,,"LINESTRING (11.9997979 51.3595347, 11.9993737 51.3594798)",,,,,,
"[150696103, 150697259, 23146285, 160443985, 150696090]",Domplatz,residential,False,"[False, True]",129.221,,"LINESTRING (11.9997979 51.3595347, 11.9997885 51.3593504, 11.9997659 51.3591671, 11.9997703 51.3590839, 11.9997975 51.3590037, 11.9999996 51.3586853, 12.0000227 51.3586495, 12.000176 51.3584212)",30,,yes,yes,,
23022763,An der Hoffischerei,residential,False,True,171.989,,"LINESTRING (11.9956549 51.3582916, 11.99556 51.3584148, 11.995389 51.358622, 11.9952601 51.3587927, 11.9951737 51.3589277, 11.9950888 51.3590928, 11.9950202 51.3592699, 11.9949146 51.3595194, 11.9947814 51.3597329)",30,,,,,
23147118,Hälterstraße,residential,False,False,46.915000000000006,,"LINESTRING (11.9956549 51.3582916, 11.99568 51.358297, 11.9962979 51.3584212)",,,,,,
886439281,An der Hoffischerei,residential,False,False,54.175,,"LINESTRING (11.9956549 51.3582916, 11.995693 51.3581859, 11.9957077 51.3580825, 11.9956868 51.3579442, 11.9956328 51.3578123)",,,,,,
"[23732586, 1222496270, 1222496271]",Domstraße,residential,False,False,71.37899999999999,,"LINESTRING (12.000176 51.3584212, 11.9997637 51.358317, 11.9996544 51.3582852, 11.9996235 51.3582411, 11.9995724 51.3580649, 11.9995711 51.3580562, 11.9995699 51.3580476, 11.9995698 51.3580033)",,,,building_passage,,
"[31314712, 28342865, 26977145]","['Domprobstei', 'Domplatz']",residential,False,False,154.479,,"LINESTRING (12.000176 51.3584212, 12.0003708 51.3583779, 12.0005291 51.3583646, 12.0006303 51.3583496, 12.0006827 51.3583314, 12.0007268 51.3582998, 12.0007988 51.3582061, 12.0008345 51.3581665, 12.0009511 51.3580465, 12.0010203 51.3579219, 12.001048 51.3578638, 12.0010535 51.3578012, 12.0010512 51.3577653, 12.0010499 51.3575502, 12.0009791 51.3574602, 12.0009689 51.3573405)",,,,,,
"[150696103, 150697259, 23146285, 160443985, 150696090]",Domplatz,residential,False,"[False, True]",129.221,,"LINESTRING (12.000176 51.3584212, 12.0000227 51.3586495, 11.9999996 51.3586853, 11.9997975 51.3590037, 11.9997703 51.3590839, 11.9997659 51.3591671, 11.9997885 51.3593504, 11.9997979 51.3595347)",30,,yes,yes,,
23146263,Wagnerstraße,residential,False,False,18.395,,"LINESTRING (11.9950688 51.3535204, 11.9952395 51.3533939)",30,,,,,
23146263,Wagnerstraße,residential,False,True,99.17999999999999,,"LINESTRING (11.9950688 51.3535204, 11.9947099 51.353799, 11.9946465 51.3538654, 11.9943788 51.3541804, 11.994303 51.354269)",30,,,,,
23146265,Preußerstraße,residential,False,False,117.939,,"LINESTRING (11.9950688 51.3535204, 11.9958666 51.3539824, 11.9959064 51.3540013, 11.9961817 51.354132, 11.9962522 51.3541637, 11.9963558 51.3542103)",30,,,,,
23146289,Große Ritterstraße,residential,False,False,276.318,,"LINESTRING (11.9951265 51.3545182, 11.9950836 51.3545764, 11.9950145 51.3546875, 11.9949767 51.3547644, 11.9949593 51.3548248, 11.9949394 51.3549184, 11.9949416 51.3549851, 11.9949524 51.3550182, 11.9949787 51.3550516, 11.9951564 51.3552703, 11.995287 51.3554276, 11.9954326 51.3555758, 11.9954884 51.3556196, 11.9955274 51.3556396, 11.9955715 51.3556488, 11.9959817 51.3556966, 11.9966522 51.3557748, 11.9967397 51.355785, 11.997484 51.3558718)",30,,,,,
23146263,Wagnerstraße,residential,False,False,99.18,,"LINESTRING (11.994303 51.354269, 11.9943788 51.3541804, 11.9946465 51.3538654, 11.9947099 51.353799, 11.9950688 51.3535204)",30,,,,,
23146261,Sixtistraße,residential,False,False,99.648,,"LINESTRING (11.9952395 51.3533939, 11.9965928 51.3536919)",30,,,,,
23146263,Wagnerstraße,residential,False,True,18.395,,"LINESTRING (11.9952395 51.3533939, 11.9950688 51.3535204)",30,,,,,
23022763,An der Hoffischerei,residential,False,False,171.989,,"LINESTRING (11.9947814 51.3597329, 11.9949146 51.3595194, 11.9950202 51.3592699, 11.9950888 51.3590928, 11.9951737 51.3589277, 11.9952601 51.3587927, 11.995389 51.358622, 11.99556 51.3584148, 11.9956549 51.3582916)",30,,,,,
1036517545,Weiße Mauer,residential,False,False,123.077,,"LINESTRING (11.9947814 51.3597329, 11.9946979 51.3598615, 11.9945535 51.3601562, 11.9942705 51.360792)",,,,,,
23146261,Sixtistraße,residential,False,True,99.648,,"LINESTRING (11.9965928 51.3536919, 11.9952395 51.3533939)",30,,,,,
23146271,Brühl,residential,False,False,180.19600000000003,,"LINESTRING (11.9965928 51.3536919, 11.9970468 51.3537918, 11.9983729 51.3541022, 11.9985121 51.3541348, 11.9986349 51.3541635, 11.9986843 51.3541742, 11.9988603 51.3542108, 11.9990335 51.3542409)",30,,,,,
23732584,Preußerstraße,residential,False,False,60.958,,"LINESTRING (11.9965928 51.3536919, 11.9964817 51.3540744, 11.996469 51.3541095, 11.9964465 51.3541355, 11.9964206 51.3541603, 11.9963558 51.3542103)",30,,,,,
365763993,Sixtistraße,residential,False,True,72.88900000000001,,"LINESTRING (11.9965928 51.3536919, 11.9967573 51.3533992, 11.9969574 51.3530773)",30,,,,,
23146265,Preußerstraße,residential,False,False,57.684,,"LINESTRING (11.9963558 51.3542103, 11.9965456 51.3542956, 11.9970472 51.3544976)",30,,,,,
23146265,Preußerstraße,residential,False,True,117.939,,"LINESTRING (11.9963558 51.3542103, 11.9962522 51.3541637, 11.9961817 51.354132, 11.9959064 51.3540013, 11.9958666 51.3539824, 11.9950688 51.3535204)",30,,,,,
23732584,Preußerstraße,residential,False,True,60.958,,"LINESTRING (11.9963558 51.3542103, 11.9964206 51.3541603, 11.9964465 51.3541355, 11.996469 51.3541095, 11.9964817 51.3540744, 11.9965928 51.3536919)",30,,,,,
"[23146264, 23146265]","['Sonnenwinkel', 'Preußerstraße']",residential,False,"[False, True]",162.623,,"LINESTRING (11.9970472 51.3544976, 11.9973532 51.3545032, 11.9974497 51.3545154, 11.9975209 51.3545278, 11.9977583 51.3545809, 11.9978009 51.3545921, 11.9978288 51.3546062, 11.9978496 51.3546217, 11.9978598 51.3546423, 11.9978666 51.3546655, 11.9978636 51.3546894, 11.9978156 51.3549066, 11.9976192 51.354875, 11.9970472 51.3544976)",30,,,,,
"[23146264, 23146265]","['Sonnenwinkel', 'Preußerstraße']",residential,False,"[False, True]",162.623,,"LINESTRING (11.9970472 51.3544976, 11.9976192 51.354875, 11.9978156 51.3549066, 11.9978636 51.3546894, 11.9978666 51.3546655, 11.9978598 51.3546423, 11.9978496 51.3546217, 11.9978288 51.3546062, 11.9978009 51.3545921, 11.9977583 51.3545809, 11.9975209 51.3545278, 11.9974497 51.3545154, 11.9973532 51.3545032, 11.9970472 51.3544976)",30,,,,,
23146265,Preußerstraße,residential,False,True,57.684,,"LINESTRING (11.9970472 51.3544976, 11.9965456 51.3542956, 11.9963558 51.3542103)",30,,,,,
758536996,Brühl,residential,False,False,11.26,,"LINESTRING (12.0027405 51.3540934, 12.0028498 51.3540186)",30,,,,,
23732585,Brühl,residential,False,True,121.04499999999999,,"LINESTRING (12.0027405 51.3540934, 12.0026646 51.3541365, 12.0025555 51.3541875, 12.0025181 51.354205, 12.0022834 51.3542731, 12.0018673 51.3543859, 12.0017366 51.3544221, 12.0015993 51.3544456, 12.0014491 51.3544447, 12.0011412 51.3544247)",30,,,,,
104780028,Brühl,residential,False,False,51.666,,"LINESTRING (11.9990335 51.3542409, 11.9997614 51.3543371)",30,,,,,
23146271,Brühl,residential,False,True,180.196,,"LINESTRING (11.9990335 51.3542409, 11.9988603 51.3542108, 11.9986843 51.3541742, 11.9986349 51.3541635, 11.9985121 51.3541348, 11.9983729 51.3541022, 11.9970468 51.3537918, 11.9965928 51.3536919)",30,,,,,
"[26977484, 186165455]",Breite Straße,residential,False,False,73.25,,"LINESTRING (11.9990335 51.3542409, 11.999207 51.3540217, 11.9994406 51.353634)",30,,,,,
23732585,Brühl,residential,False,False,34.291,,"LINESTRING (11.9997614 51.3543371, 12.0002515 51.3543748)",30,,,,,
104780028,Brühl,residential,False,True,51.666,,"LINESTRING (11.9997614 51.3543371, 11.9990335 51.3542409)",30,,,,,
23146270,Markt,residential,False,False,91.656,,"LINESTRING (11.9997614 51.3543371, 11.9995038 51.3549164, 11.9994942 51.3549689, 11.9994926 51.3550278, 11.9995105 51.3550648, 11.9995205 51.3550854, 11.9995508 51.3551329)",30,,,,,
23146270,Markt,residential,False,True,91.65599999999999,,"LINESTRING (11.9995508 51.3551329, 11.9995205 51.3550854, 11.9995105 51.3550648, 11.9994926 51.3550278, 11.9994942 51.3549689, 11.9995038 51.3549164, 11.9997614 51.3543371)",30,,,,,
23146272,Ölgrube,residential,False,False,132.72899999999998,,"LINESTRING (11.9995508 51.3551329, 11.9997947 51.3551451, 11.9999844 51.3551634, 12.0007278 51.3553035, 12.0013986 51.3554246)",30,,,,,
26964324,Burgstraße,residential,False,False,66.32999999999998,,"LINESTRING (11.9995508 51.3551329, 11.9995672 51.3551884, 11.9995525 51.355377, 11.9995515 51.3554147, 11.9995464 51.3556048, 11.9995251 51.3556406, 11.9995037 51.3556766, 11.9994776 51.3557205)",30,,,,,
"[23022764, 26982831]",Kleine Ritterstraße,residential,True,False,107.38300000000001,,"LINESTRING (11.997484 51.3558718, 11.9974922 51.3560369, 11.9975173 51.3565385, 11.9975054 51.3566248, 11.9974478 51.3568338)",30,,,,,
23146289,Große Ritterstraße,residential,False,True,276.31800000000004,,"LINESTRING (11.997484 51.3558718, 11.9967397 51.355785, 11.9966522 51.3557748, 11.9959817 51.3556966, 11.9955715 51.3556488, 11.9955274 51.3556396, 11.9954884 51.3556196, 11.9954326 51.3555758, 11.995287 51.3554276, 11.9951564 51.3552703, 11.9949787 51.3550516, 11.9949524 51.3550182, 11.9949416 51.3549851, 11.9949394 51.3549184, 11.9949593 51.3548248, 11.9949767 51.3547644, 11.9950145 51.3546875, 11.9950836 51.3545764, 11.9951265 51.3545182)",30,,,,,
365763993,Sixtistraße,residential,False,False,31.058,,"LINESTRING (11.9972161 51.3526318, 11.9970664 51.352895)",30,,,,,
23268452,Sixtistraße,residential,True,False,234.059,,"LINESTRING (11.9972161 51.3526318, 11.9961303 51.3523999, 11.9958212 51.3523339, 11.995713 51.3523421, 11.9956632 51.3523956, 11.9956107 51.3524675, 11.9955118 51.3526429, 11.9952244 51.3531358, 11.9951927 51.353208, 11.9951911 51.3532276, 11.9951885 51.3532581, 11.9951992 51.3533027, 11.9952178 51.3533481, 11.9952395 51.3533939)",30,,,,,
886344030,Rainer-Zille-Straße,residential,False,False,32.935,,"LINESTRING (11.9898551 51.3554274, 11.9898634 51.3552385, 11.9898525 51.3551315)",,,,,,
1089905477,Rosa-Luxemburg-Straße,residential,False,True,89.124,2,"LINESTRING (11.9898551 51.3554274, 11.9898639 51.3558117, 11.9899199 51.3562274)",,,,,,
1089905477,Rosa-Luxemburg-Straße,residential,False,False,89.124,2,"LINESTRING (11.9899199 51.3562274, 11.9898639 51.3558117, 11.9898551 51.3554274)",,,,,,
1222496270,Domstraße,residential,False,False,10.7,,"LINESTRING (11.9995698 51.3580033, 11.9994218 51.3579765)",,,,,,
26976741,Grüne Straße,residential,False,True,180.06300000000002,,"LINESTRING (11.9995698 51.3580033, 11.9996233 51.3580124, 11.999727 51.3578254, 11.999776 51.3577075, 11.9999732 51.3573856, 12.0000785 51.3572299, 12.0002504 51.3570392, 12.0003523 51.3569385, 12.0005386 51.3568172, 12.0007697 51.3567436, 12.0008379 51.356672)",,,,,,
"[23732586, 1222496270, 1222496271]",Domstraße,residential,False,True,71.37899999999999,,"LINESTRING (11.9995698 51.3580033, 11.9995699 51.3580476, 11.9995711 51.3580562, 11.9995724 51.3580649, 11.9996235 51.3582411, 11.9996544 51.3582852, 11.9997637 51.358317, 12.000176 51.3584212)",,,,building_passage,,
26976601,Ölgrube,residential,True,False,46.93000000000001,,"LINESTRING (12.0013818 51.3560758, 12.0013648 51.3562316, 12.0013729 51.3562867, 12.0013889 51.3563202, 12.0014159 51.3563712, 12.001441 51.356436, 12.0014071 51.356487)",,,,,,
27844598,Tiefer Keller,residential,False,True,130.038,,"LINESTRING (12.0013818 51.3560758, 12.0006443 51.3560946, 12.0005938 51.3560382, 12.0002862 51.3560065, 12.0001005 51.3559874, 11.9999243 51.3559692, 11.999572 51.3559775)",30,,,,,
26976504,Markt,residential,False,False,23.612,,"LINESTRING (12.0000305 51.354846, 12.000126 51.3546422)",30,,,,,
26976504,Markt,residential,False,False,30.984,,"LINESTRING (12.000126 51.3546422, 12.0002515 51.3543748)",30,,,,,
26976504,Markt,residential,False,True,23.612,,"LINESTRING (12.000126 51.3546422, 12.0000305 51.354846)",30,,,,,
"[26976573, 1120727013, 1120727014, 26976551]","['Markt', 'Ölgrube', 'Brühl']",residential,True,False,165.539,,"LINESTRING (12.000126 51.3546422, 12.0008663 51.354794, 12.0015298 51.35493, 12.001658 51.3549841, 12.0016229 51.3550403, 12.0015618 51.3551463, 12.0014128 51.3554048, 12.0013986 51.3554246)",30,,,,,
26976741,Grüne Straße,residential,False,False,180.063,,"LINESTRING (12.0008379 51.356672, 12.0007697 51.3567436, 12.0005386 51.3568172, 12.0003523 51.3569385, 12.0002504 51.3570392, 12.0000785 51.3572299, 11.9999732 51.3573856, 11.999776 51.3577075, 11.999727 51.3578254, 11.9996233 51.3580124, 11.9995698 51.3580033)",,,,,,
"[23485661, 26976850, 27845706]","['Marienstraße', 'Hölle']",residential,False,True,167.79000000000002,2,"LINESTRING (11.9930648 51.3558592, 11.994225 51.3559467, 11.9944324 51.3559624, 11.9945866 51.3561462, 11.994917 51.3565362)",,,,,destination,
23732585,Brühl,residential,False,True,62.031,,"LINESTRING (12.0011412 51.3544247, 12.0002515 51.3543748)",30,,,,,
23732585,Brühl,residential,False,False,121.045,,"LINESTRING (12.0011412 51.3544247, 12.0014491 51.3544447, 12.0015993 51.3544456, 12.0017366 51.3544221, 12.0018673 51.3543859, 12.0022834 51.3542731, 12.0025181 51.354205, 12.0025555 51.3541875, 12.0026646 51.3541365, 12.0027405 51.3540934)",30,,,,,
26977379,Roßmarkt,residential,True,False,26.488,,"LINESTRING (12.0011412 51.3544247, 12.0011456 51.3543162, 12.0011349 51.3541867)",,,,,,
26977508,Schmale Straße,residential,True,False,115.134,,"LINESTRING (11.9983208 51.3533808, 11.9988789 51.3524058)",30,,,,,
27867251,Sand,residential,True,False,82.702,,"LINESTRING (11.9983208 51.3533808, 11.998471 51.3534147, 11.9994406 51.353634)",30,,,,,
104789966,Breite Straße,residential,True,False,84.913,,"LINESTRING (11.9988789 51.3524058, 12.0000214 51.3526779)",30,,,,,
104789967,Breite Straße,residential,False,True,22.906,,"LINESTRING (12.0001268 51.3524827, 12.0000214 51.3526779)",,,,,,
"[26977379, 26977612]",Roßmarkt,residential,True,False,147.87099999999998,,"LINESTRING (12.0011349 51.3541867, 12.0011094 51.3535319, 12.0000974 51.3532953)",,,,,,
