osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction,ref
24887457,Europastraße,residential,,False,True,66.816,"LINESTRING (7.8624077 53.0238359, 7.8623941 53.0238375, 7.8620654 53.0238754, 7.8614182 53.0239146)",,,,
133410539,Grüner Hof,tertiary,20,False,False,133.416,"LINESTRING (7.8624077 53.0238359, 7.8624626 53.0238895, 7.8625404 53.0239566, 7.8626514 53.0240556, 7.8628745 53.0242287, 7.8629346 53.0242754, 7.8632387 53.024493, 7.8632625 53.02451, 7.8634086 53.024617, 7.8636675 53.0247618)",,,,
628927394,Kirchstraße,tertiary,30,False,True,69.321,"LINESTRING (7.8624077 53.0238359, 7.8619875 53.0233759, 7.8619144 53.0232877)",,,,
353650811,Ellerbrocker Straße,secondary,50,False,False,19.468,"LINESTRING (7.8526536 53.0165687, 7.8528773 53.0166807)",,,,L 831
23286576,,trunk_link,,True,False,21.435,"LINESTRING (7.8526536 53.0165687, 7.8525773 53.0166535, 7.8524878 53.0167334)",,,,B 72
252384723,,trunk_link,,True,False,47.391000000000005,"LINESTRING (7.8521967 53.0168891, 7.8524035 53.0167033, 7.8525211 53.0166286, 7.8526536 53.0165687)",,,,B 72
24456701,Scheefenkamp,residential,50,False,False,22.808999999999997,"LINESTRING (7.8636675 53.0247618, 7.86358 53.0248248, 7.8634057 53.0248892)",,2,,
133410539,Grüner Hof,tertiary,20,False,True,133.41600000000003,"LINESTRING (7.8636675 53.0247618, 7.8634086 53.024617, 7.8632625 53.02451, 7.8632387 53.024493, 7.8629346 53.0242754, 7.8628745 53.0242287, 7.8626514 53.0240556, 7.8625404 53.0239566, 7.8624626 53.0238895, 7.8624077 53.0238359)",,,,
"[24944530, 640372158]",Grüner Hof,tertiary,30,False,False,186.14,"LINESTRING (7.8636675 53.0247618, 7.8638706 53.0248219, 7.8641311 53.0248695, 7.8646149 53.0249235, 7.8651746 53.0249847, 7.8658894 53.0250502, 7.8663845 53.0250947)",,,,
256016547,Weserstraße,residential,,False,True,37.967,"LINESTRING (7.8554911 53.0190147, 7.855608 53.0190259, 7.8559339 53.0192119)",,,,
256016572,Weserstraße,residential,20,False,False,269.546,"LINESTRING (7.8554911 53.0190147, 7.8554587 53.0189067, 7.8553636 53.0188179, 7.8548477 53.0186175, 7.8545187 53.0184856, 7.8543488 53.0184281, 7.8543007 53.0184118, 7.8540826 53.0183381, 7.8538592 53.0182626, 7.8536583 53.0181946, 7.8534592 53.0181273, 7.8533873 53.0180834, 7.8533688 53.018004, 7.8534915 53.0178362, 7.8537856 53.0175481, 7.8539332 53.0174386, 7.8539977 53.0173851)",,,,
24964192,Heinrich-von-Oytha-Straße,residential,,False,False,58.754000000000005,"LINESTRING (7.8525118 53.0213699, 7.8525971 53.0213548, 7.8531007 53.0213302, 7.8533845 53.0213207)",,,,
24944527,Lange Straße,tertiary,20,False,False,32.23,"LINESTRING (7.8570538 53.0215927, 7.8570292 53.0217309, 7.8570144 53.0218815)",,2,,
24944527,Lange Straße,tertiary,20,False,True,175.503,"LINESTRING (7.8570538 53.0215927, 7.8570954 53.0215151, 7.8572393 53.0213589, 7.8574381 53.021219, 7.8580075 53.0208896, 7.8582874 53.020731, 7.8583952 53.020661, 7.8584871 53.0206012, 7.8587597 53.0204114)",,2,,
"[24964192, 298991257]","['Bürgermeister-Krose-Straße', 'Heinrich-von-Oytha-Straße']",residential,,False,True,171.322,"LINESTRING (7.8570538 53.0215927, 7.8569119 53.0215623, 7.8562789 53.0214208, 7.8558413 53.0213489, 7.855621 53.021322, 7.8554925 53.0213074, 7.8545663 53.0213152)",,,,
895134114,Bahnhofstraße,tertiary,20,False,True,35.313,"LINESTRING (7.8569855 53.0221986, 7.8570144 53.0218815)",,2,,
"[103284774, 24886990]",Sankt-Marien-Straße,residential,"['50', '20']",False,False,481.81000000000006,"LINESTRING (7.8569855 53.0221986, 7.856867 53.0221952, 7.8557666 53.0223151, 7.8556683 53.0223251, 7.8555749 53.0223358, 7.8553022 53.0223665, 7.855168 53.0223765, 7.8550494 53.0223765, 7.8548848 53.0223676, 7.8547341 53.0223661, 7.8546402 53.0223753, 7.8545577 53.0223932, 7.8544878 53.0224328, 7.854446 53.022478, 7.8544071 53.0225335, 7.8543765 53.0226177, 7.8543483 53.0226667, 7.8543362 53.0226877, 7.8541771 53.0228643, 7.8541264 53.0229199, 7.8540553 53.0229691, 7.8538944 53.0230598, 7.8537402 53.0231665, 7.8535804 53.0233113, 7.8535339 53.0233663, 7.8534219 53.0234987, 7.8534157 53.0235359, 7.8534275 53.0235768, 7.853472 53.0236291, 7.8535106 53.0236494, 7.8535808 53.0236707, 7.8536713 53.0236887, 7.8550677 53.0237977, 7.8554839 53.0238463, 7.8556109 53.0238803, 7.8556505 53.0239027, 7.8557014 53.0239334)",,1,,
895134114,Bahnhofstraße,tertiary,20,False,False,56.459999999999994,"LINESTRING (7.8569855 53.0221986, 7.856977 53.0224072, 7.8569733 53.0224971, 7.8569647 53.0227062)",,2,,
4694274,Bahnhofstraße,tertiary,,True,False,18.884,"LINESTRING (7.8553907 53.0241285, 7.8554301 53.0241528, 7.8554534 53.0241838, 7.8554578 53.0242176, 7.8554428 53.0242504, 7.8554102 53.0242781)",,,roundabout,
103284783,Bahnhofstraße,tertiary,20,False,True,30.234,"LINESTRING (7.8553907 53.0241285, 7.8554425 53.0240879, 7.8554779 53.0240565, 7.8555387 53.0240146, 7.8557014 53.0239334)",,,,
4694274,Bahnhofstraße,tertiary,,True,False,19.052999999999997,"LINESTRING (7.8551476 53.0241658, 7.8551742 53.0241421, 7.8552109 53.024124, 7.8552547 53.024113, 7.8553019 53.02411, 7.8553485 53.0241154, 7.8553907 53.0241285)",,,roundabout,
4694274,Bahnhofstraße,tertiary,,True,False,16.256,"LINESTRING (7.8554102 53.0242781, 7.855371 53.0242954, 7.855325 53.0243049, 7.8552765 53.024306, 7.8552296 53.0242984, 7.8551884 53.0242828)",,,roundabout,
24887457,Europastraße,residential,,False,False,217.619,"LINESTRING (7.8554102 53.0242781, 7.8555035 53.0243442, 7.8558301 53.02463, 7.8559167 53.0246705, 7.855963 53.0246922, 7.8560549 53.0247193, 7.8562436 53.0247292, 7.8577268 53.0246319, 7.857915 53.0246151, 7.8580946 53.0245881, 7.8582669 53.0245207)",,,,
4694274,Bahnhofstraße,tertiary,,True,False,14.221,"LINESTRING (7.8551884 53.0242828, 7.8551543 53.0242583, 7.8551351 53.0242284, 7.8551328 53.0241965, 7.8551476 53.0241658)",,,roundabout,
"[24944530, 640372158]",Grüner Hof,tertiary,30,False,True,186.14,"LINESTRING (7.8663845 53.0250947, 7.8658894 53.0250502, 7.8651746 53.0249847, 7.8646149 53.0249235, 7.8641311 53.0248695, 7.8638706 53.0248219, 7.8636675 53.0247618)",,,,
24887457,Europastraße,residential,,False,False,137.284,"LINESTRING (7.8582669 53.0245207, 7.8583623 53.0244506, 7.8585615 53.024292, 7.8587545 53.0241437, 7.8588395 53.0240904, 7.8589448 53.0240495, 7.859103 53.0240233, 7.8592855 53.0240072, 7.8599458 53.0239804)",,,,
24887457,Europastraße,residential,,False,True,217.61899999999997,"LINESTRING (7.8582669 53.0245207, 7.8580946 53.0245881, 7.857915 53.0246151, 7.8577268 53.0246319, 7.8562436 53.0247292, 7.8560549 53.0247193, 7.855963 53.0246922, 7.8559167 53.0246705, 7.8558301 53.02463, 7.8555035 53.0243442, 7.8554102 53.0242781)",,,,
26208081,Europastraße,residential,,False,False,219.784,"LINESTRING (7.8582669 53.0245207, 7.8583923 53.0245925, 7.8585382 53.0246029, 7.8613964 53.0244564, 7.8614902 53.0244402)",,,,
26208081,Europastraße,residential,,False,False,58.658,"LINESTRING (7.8614902 53.0244402, 7.8614878 53.0243786, 7.8614635 53.0241942, 7.8614326 53.0239938, 7.8614182 53.0239146)",,,,
26208081,Europastraße,residential,,False,True,219.784,"LINESTRING (7.8614902 53.0244402, 7.8613964 53.0244564, 7.8585382 53.0246029, 7.8583923 53.0245925, 7.8582669 53.0245207)",,,,
26208092,,living_street,,False,True,26.22,"LINESTRING (7.8614902 53.0244402, 7.8615922 53.0244442, 7.8618803 53.0244252)",,,,
24887457,Europastraße,residential,,False,False,66.81600000000002,"LINESTRING (7.8614182 53.0239146, 7.8620654 53.0238754, 7.8623941 53.0238375, 7.8624077 53.0238359)",,,,
24887457,Europastraße,residential,,False,True,98.74799999999999,"LINESTRING (7.8614182 53.0239146, 7.8612806 53.0239207, 7.8599458 53.0239804)",,,,
26208081,Europastraße,residential,,False,True,58.658,"LINESTRING (7.8614182 53.0239146, 7.8614326 53.0239938, 7.8614635 53.0241942, 7.8614878 53.0243786, 7.8614902 53.0244402)",,,,
26208092,,living_street,,False,False,17.145,"LINESTRING (7.8620483 53.0243143, 7.8620153 53.0243506, 7.8620044 53.0243626, 7.8619541 53.0244, 7.8618803 53.0244252)",,,,
26208092,,living_street,,False,False,26.22,"LINESTRING (7.8618803 53.0244252, 7.8615922 53.0244442, 7.8614902 53.0244402)",,,,
26208092,,living_street,,False,True,17.145,"LINESTRING (7.8618803 53.0244252, 7.8619541 53.0244, 7.8620044 53.0243626, 7.8620153 53.0243506, 7.8620483 53.0243143)",,,,
26689321,Meeschenstraße,residential,30,False,False,360.17400000000004,"LINESTRING (7.8610657 53.0214781, 7.8612006 53.0214601, 7.8613638 53.0214383, 7.8621193 53.0213465, 7.8623635 53.0213168, 7.8625286 53.0212968, 7.8630574 53.0212325, 7.8633059 53.0211963, 7.8634909 53.021154, 7.8641678 53.0209303, 7.8651203 53.0206156, 7.8654554 53.020489, 7.8655598 53.0204377, 7.8659535 53.0202441)",,,,
"[628927395, 24489950]",Kirchstraße,tertiary,30,False,False,90.99,"LINESTRING (7.8610657 53.0214781, 7.8611002 53.0215796, 7.8611309 53.0217147, 7.8611965 53.0221435, 7.8612115 53.0222202, 7.8612301 53.0222898)",,2,,
628927395,Kirchstraße,tertiary,30,False,True,49.331,"LINESTRING (7.8610657 53.0214781, 7.8609414 53.0213325, 7.8606471 53.0211156)",,2,,
24887457,Europastraße,residential,,False,False,98.74799999999999,"LINESTRING (7.8599458 53.0239804, 7.8612806 53.0239207, 7.8614182 53.0239146)",,,,
24887457,Europastraße,residential,,False,True,137.28400000000002,"LINESTRING (7.8599458 53.0239804, 7.8592855 53.0240072, 7.859103 53.0240233, 7.8589448 53.0240495, 7.8588395 53.0240904, 7.8587545 53.0241437, 7.8585615 53.024292, 7.8583623 53.0244506, 7.8582669 53.0245207)",,,,
30139021,Am Bahnhof,residential,,False,False,263.945,"LINESTRING (7.8599458 53.0239804, 7.8599373 53.0239078, 7.8598904 53.0236047, 7.8598558 53.0235431, 7.8597862 53.0235125, 7.8583421 53.0235865, 7.8583025 53.0235886, 7.8580263 53.0236031, 7.8578369 53.023613, 7.8573648 53.0236382, 7.8572461 53.0236449, 7.8568965 53.0236647, 7.8567894 53.0236501, 7.8566866 53.0236199)",,,,
1104072587,Kirchstraße,tertiary,30,False,False,6.184,"LINESTRING (7.8602925 53.0209184, 7.8603687 53.0209499)",,2,,
1104072587,Kirchstraße,tertiary,30,False,True,100.63,"LINESTRING (7.8602925 53.0209184, 7.8597064 53.0207119, 7.8595828 53.0206693, 7.8589685 53.02049)",,2,,
"[628927394, 24489950]",Kirchstraße,tertiary,30,False,False,120.385,"LINESTRING (7.8612301 53.0222898, 7.8613402 53.0225052, 7.8614312 53.0226474, 7.8615056 53.022758, 7.8616968 53.0230572, 7.8619144 53.0232877)",,,,
"[628927395, 24489950]",Kirchstraße,tertiary,30,False,True,90.99,"LINESTRING (7.8612301 53.0222898, 7.8612115 53.0222202, 7.8611965 53.0221435, 7.8611309 53.0217147, 7.8611002 53.0215796, 7.8610657 53.0214781)",,2,,
31092060,Burkamp,residential,20,False,False,290.675,"LINESTRING (7.8612301 53.0222898, 7.8609989 53.0223045, 7.8589286 53.0226086, 7.858585 53.022654, 7.8581785 53.0227017, 7.8579383 53.0227186, 7.8577502 53.022725, 7.8570921 53.0227082, 7.8569647 53.0227062)",,,,
31092060,Burkamp,residential,20,False,True,290.675,"LINESTRING (7.8569647 53.0227062, 7.8570921 53.0227082, 7.8577502 53.022725, 7.8579383 53.0227186, 7.8581785 53.0227017, 7.858585 53.022654, 7.8589286 53.0226086, 7.8609989 53.0223045, 7.8612301 53.0222898)",,,,
"[24944529, 895134114]",Bahnhofstraße,tertiary,20,False,False,104.519,"LINESTRING (7.8569647 53.0227062, 7.8569288 53.022959, 7.8569162 53.0230474, 7.8568848 53.0232682, 7.8568227 53.0234689, 7.8566866 53.0236199)",,2,,
895134114,Bahnhofstraße,tertiary,20,False,True,56.459999999999994,"LINESTRING (7.8569647 53.0227062, 7.8569733 53.0224971, 7.856977 53.0224072, 7.8569855 53.0221986)",,2,,
31092121,Willohstraße,residential,,False,False,218.656,"LINESTRING (7.8619144 53.0232877, 7.8626546 53.0230353, 7.8629096 53.0229498, 7.8631203 53.0228851, 7.8634376 53.0227786, 7.8642115 53.02239, 7.8643239 53.0223823, 7.86439 53.0224177, 7.8645232 53.0225253, 7.8646044 53.0225534)",,,,
628927394,Kirchstraße,tertiary,30,False,False,69.321,"LINESTRING (7.8619144 53.0232877, 7.8619875 53.0233759, 7.8624077 53.0238359)",,,,
"[628927394, 24489950]",Kirchstraße,tertiary,30,False,True,120.38499999999999,"LINESTRING (7.8619144 53.0232877, 7.8616968 53.0230572, 7.8615056 53.022758, 7.8614312 53.0226474, 7.8613402 53.0225052, 7.8612301 53.0222898)",,,,
"[26170054, 298990399]","['Stande Waaren', 'Blumenwiese']",living_street,,False,"[False, True]",95.339,"LINESTRING (7.8646044 53.0225534, 7.8646427 53.0225863, 7.8648361 53.0226899, 7.8642161 53.0230042, 7.8639906 53.0231128)",,,,
31092121,Willohstraße,residential,,False,True,218.656,"LINESTRING (7.8646044 53.0225534, 7.8645232 53.0225253, 7.86439 53.0224177, 7.8643239 53.0223823, 7.8642115 53.02239, 7.8634376 53.0227786, 7.8631203 53.0228851, 7.8629096 53.0229498, 7.8626546 53.0230353, 7.8619144 53.0232877)",,,,
26689321,Meeschenstraße,residential,30,False,True,1.913,"LINESTRING (7.8659764 53.0202338, 7.8659535 53.0202441)",,,,
628927395,Kirchstraße,tertiary,30,False,True,26.196,"LINESTRING (7.8606471 53.0211156, 7.8603687 53.0209499)",,2,,
31092406,Brakestraße,residential,30,False,False,171.94799999999998,"LINESTRING (7.8606471 53.0211156, 7.8607233 53.0210838, 7.8607552 53.0210705, 7.8610855 53.0209114, 7.8612625 53.0208558, 7.8616656 53.0207651, 7.8620442 53.02068, 7.8622632 53.0206069, 7.8628735 53.0203645)",,,,
628927395,Kirchstraße,tertiary,30,False,False,49.331,"LINESTRING (7.8606471 53.0211156, 7.8609414 53.0213325, 7.8610657 53.0214781)",,2,,
31092406,Brakestraße,residential,30,False,True,100.214,"LINESTRING (7.8661039 53.0190378, 7.8658331 53.0191662, 7.8648673 53.0195455)",,,,
26689321,Meeschenstraße,residential,30,False,False,1.913,"LINESTRING (7.8659535 53.0202441, 7.8659764 53.0202338)",,,,
26689321,Meeschenstraße,residential,30,False,True,360.17400000000004,"LINESTRING (7.8659535 53.0202441, 7.8655598 53.0204377, 7.8654554 53.020489, 7.8651203 53.0206156, 7.8641678 53.0209303, 7.8634909 53.021154, 7.8633059 53.0211963, 7.8630574 53.0212325, 7.8625286 53.0212968, 7.8623635 53.0213168, 7.8621193 53.0213465, 7.8613638 53.0214383, 7.8612006 53.0214601, 7.8610657 53.0214781)",,,,
31092483,Bürgermeister-Block-Straße,residential,30,False,False,106.382,"LINESTRING (7.8659535 53.0202441, 7.8658905 53.020199, 7.8649874 53.0196284, 7.8648673 53.0195455)",,,,
31092406,Brakestraße,residential,30,False,False,161.489,"LINESTRING (7.8628735 53.0203645, 7.8644764 53.0197061, 7.8648673 53.0195455)",,,,
31092406,Brakestraße,residential,30,False,True,171.948,"LINESTRING (7.8628735 53.0203645, 7.8622632 53.0206069, 7.8620442 53.02068, 7.8616656 53.0207651, 7.8612625 53.0208558, 7.8610855 53.0209114, 7.8607552 53.0210705, 7.8607233 53.0210838, 7.8606471 53.0211156)",,,,
31092506,Am Hellegarten,residential,50,False,False,104.523,"LINESTRING (7.8628735 53.0203645, 7.8628082 53.0203218, 7.8624475 53.0201424, 7.8617447 53.0198411, 7.8616517 53.0197821)",,,,
30963212,Gerichtsstraße,residential,,False,False,144.894,"LINESTRING (7.8611537 53.0197649, 7.8611513 53.0198548, 7.8610732 53.0201843, 7.8610217 53.0202881, 7.8607991 53.0205627, 7.8606251 53.0207383, 7.8604492 53.0208917, 7.8603687 53.0209499)",,,,
30963212,Gerichtsstraße,residential,,False,True,49.559,"LINESTRING (7.8611537 53.0197649, 7.8611367 53.0196422, 7.8610734 53.0195676, 7.8609359 53.0194721, 7.8607765 53.0194133)",,,,
31092506,Am Hellegarten,residential,50,False,True,33.367000000000004,"LINESTRING (7.8611537 53.0197649, 7.8612801 53.0197703, 7.8615191 53.0197788, 7.8616517 53.0197821)",,,,
895134114,Bahnhofstraße,tertiary,20,False,False,35.313,"LINESTRING (7.8570144 53.0218815, 7.8569855 53.0221986)",,2,,
24944527,Lange Straße,tertiary,20,False,True,32.23,"LINESTRING (7.8570144 53.0218815, 7.8570292 53.0217309, 7.8570538 53.0215927)",,2,,
31093041,Burgstraße,residential,,True,False,249.852,"LINESTRING (7.8570144 53.0218815, 7.8571562 53.0218812, 7.8573778 53.0218762, 7.8575725 53.0218581, 7.8578064 53.0218277, 7.858183 53.021756, 7.8583236 53.0217171, 7.8585541 53.0216532, 7.8588397 53.0215574, 7.858995 53.0214953, 7.8595917 53.0212568, 7.8597314 53.0212012, 7.859838 53.0211587, 7.8601746 53.020997, 7.8602925 53.0209184)",,,,
31092406,Brakestraße,residential,30,False,False,100.214,"LINESTRING (7.8648673 53.0195455, 7.8658331 53.0191662, 7.8661039 53.0190378)",,,,
31092406,Brakestraße,residential,30,False,True,161.489,"LINESTRING (7.8648673 53.0195455, 7.8644764 53.0197061, 7.8628735 53.0203645)",,,,
31092483,Bürgermeister-Block-Straße,residential,30,False,True,106.382,"LINESTRING (7.8648673 53.0195455, 7.8649874 53.0196284, 7.8658905 53.020199, 7.8659535 53.0202441)",,,,
123435551,Zum Burggarten,residential,30,False,True,112.636,"LINESTRING (7.8648673 53.0195455, 7.8639967 53.0187682, 7.8639509 53.0186977)",,,,
31242007,Tecklenburger Straße,residential,30,False,True,241.553,"LINESTRING (7.8664669 53.0172188, 7.8663834 53.0172612, 7.8660984 53.0173544, 7.8659216 53.0174241, 7.8657255 53.0175271, 7.8651764 53.0178522, 7.8648709 53.0179922, 7.8643009 53.0182296, 7.8642368 53.0182863, 7.8641287 53.0184717, 7.864051 53.0185973, 7.8639991 53.0186499, 7.8639509 53.0186977)",,,,
31092506,Am Hellegarten,residential,50,False,False,33.367,"LINESTRING (7.8616517 53.0197821, 7.8615191 53.0197788, 7.8612801 53.0197703, 7.8611537 53.0197649)",,,,
31092506,Am Hellegarten,residential,50,False,True,104.523,"LINESTRING (7.8616517 53.0197821, 7.8617447 53.0198411, 7.8624475 53.0201424, 7.8628082 53.0203218, 7.8628735 53.0203645)",,,,
31288770,Tecklenburger Straße,residential,,False,False,263.334,"LINESTRING (7.8616517 53.0197821, 7.8616169 53.0196665, 7.8615704 53.0194001, 7.8615877 53.0193399, 7.8616474 53.0192767, 7.8624272 53.0185532, 7.8625116 53.0185198, 7.8625876 53.018503, 7.8626836 53.0185051, 7.8634276 53.0187245, 7.8635383 53.0187336, 7.863802 53.0186915, 7.8639509 53.0186977)",,,,
31242007,Tecklenburger Straße,residential,30,False,False,241.55299999999997,"LINESTRING (7.8639509 53.0186977, 7.8639991 53.0186499, 7.864051 53.0185973, 7.8641287 53.0184717, 7.8642368 53.0182863, 7.8643009 53.0182296, 7.8648709 53.0179922, 7.8651764 53.0178522, 7.8657255 53.0175271, 7.8659216 53.0174241, 7.8660984 53.0173544, 7.8663834 53.0172612, 7.8664669 53.0172188)",,,,
31288770,Tecklenburger Straße,residential,,False,True,263.334,"LINESTRING (7.8639509 53.0186977, 7.863802 53.0186915, 7.8635383 53.0187336, 7.8634276 53.0187245, 7.8626836 53.0185051, 7.8625876 53.018503, 7.8625116 53.0185198, 7.8624272 53.0185532, 7.8616474 53.0192767, 7.8615877 53.0193399, 7.8615704 53.0194001, 7.8616169 53.0196665, 7.8616517 53.0197821)",,,,
123435551,Zum Burggarten,residential,30,False,False,112.636,"LINESTRING (7.8639509 53.0186977, 7.8639967 53.0187682, 7.8648673 53.0195455)",,,,
"[25093008, 4694273, 25093009, 31357819]",Ringstraße,"['living_street', 'residential']",20,False,False,272.073,"LINESTRING (7.8571899 53.0189994, 7.8577125 53.0187735, 7.8578866 53.0187079, 7.8580779 53.0186674, 7.8583513 53.0186597, 7.858699 53.0187148, 7.859077 53.0188247, 7.8596017 53.019001, 7.8600733 53.0191796, 7.8601262 53.0191967, 7.8602191 53.0192259, 7.8606 53.0193428, 7.8607765 53.0194133)",yes,,,
31357819,Ringstraße,living_street,,False,True,66.608,"LINESTRING (7.8571899 53.0189994, 7.8568246 53.0191992, 7.8564959 53.0194275)",,,,
"[1007824472, 640648169, 24489949, 1007824471]",Moorstraße,tertiary,20,False,False,189.08900000000003,"LINESTRING (7.8571899 53.0189994, 7.858386 53.0201132, 7.858414 53.0201369, 7.858481 53.0201938, 7.8584888 53.0202004, 7.8585796 53.0202819, 7.8586525 53.0203462, 7.8587597 53.0204114)",yes,"['2', '3']",,
640648169,Moorstraße,tertiary,20,False,True,31.431,"LINESTRING (7.8571899 53.0189994, 7.8570113 53.0188689, 7.8569816 53.0188472, 7.8568743 53.0187911)",,2,,
31361572,Spreestraße,residential,,False,False,226.685,"LINESTRING (7.8553163 53.0179208, 7.855427 53.0178351, 7.8557474 53.0176084, 7.8562065 53.0172792, 7.8563276 53.0172238, 7.8564247 53.0172013, 7.8565371 53.0172162, 7.8566693 53.0172671, 7.8577948 53.0178371)",,,,
223802094,Ellerbrocker Straße,tertiary,50,False,False,117.87,"LINESTRING (7.8553163 53.0179208, 7.855857 53.018192, 7.8561358 53.0183398, 7.8563168 53.0184312, 7.8565246 53.0185753, 7.8566118 53.0186358)",,2,,
"[628927393, 959805867]",Ellerbrocker Straße,tertiary,50,False,True,91.178,"LINESTRING (7.8553163 53.0179208, 7.8550055 53.0177743, 7.8545675 53.0175691, 7.854491 53.0175191, 7.8542969 53.0173814)",,2,,
4694294,Thüler Straße,residential,30,False,True,14.516,"LINESTRING (7.8577948 53.0178371, 7.8576782 53.0179472)",,,,
4694294,Thüler Straße,residential,30,False,False,133.434,"LINESTRING (7.8577948 53.0178371, 7.8580396 53.0176043, 7.8582753 53.0173314, 7.8583704 53.0171997, 7.8586268 53.0168391, 7.8586777 53.0167639)",,,,
