osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge
154015633,2,L 286,Querstraße,tertiary,50,False,False,49.632,"LINESTRING (7.1329177 49.3681689, 7.1322427 49.3682465)",,
24909749,2,L 292,Stennweilerstraße,tertiary,50,False,True,18.942,"LINESTRING (7.1255654 49.3739866, 7.125477 49.3740194, 7.1253706 49.3740971)",,
24909773,2,L 292,Donnersbergstraße,tertiary,50,False,False,43.15,"LINESTRING (7.1255654 49.3739866, 7.125567 49.3738334, 7.1256158 49.3736007)",,
1156242834,2,L 297,Ottweilerstraße,tertiary,50,False,True,42.864000000000004,"LINESTRING (7.1255654 49.3739866, 7.1255908 49.3741552, 7.1256333 49.3743695)",,
886555063,2,L 292,Hauptstraße,tertiary,50,False,False,37.185,"LINESTRING (7.1306551 49.3704394, 7.1307398 49.3702576, 7.1307967 49.370118)",,
"[973175819, 973175820]",2,L 292,Hauptstraße,tertiary,50,False,True,24.471,"LINESTRING (7.1306551 49.3704394, 7.1305774 49.3705374, 7.1304859 49.3706296)",,
79257461,2,L 292,Hauptstraße,tertiary,50,False,True,15.692,"LINESTRING (7.131366 49.3683288, 7.1313806 49.3684696)",,
79257461,2,L 292,Hauptstraße,tertiary,50,False,False,233.32,"LINESTRING (7.131366 49.3683288, 7.1312952 49.3672706, 7.131291 49.3672189, 7.1312473 49.3666765, 7.1312221 49.3665081, 7.1311808 49.3663677, 7.1311108 49.3662438)",,
154015633,2,L 286,Querstraße,tertiary,50,False,True,64.138,"LINESTRING (7.131366 49.3683288, 7.1318209 49.3682861, 7.1322427 49.3682465)",,
79257461,2,L 292,Hauptstraße,tertiary,50,False,False,16.375,"LINESTRING (7.1311108 49.3662438, 7.1310187 49.3661093)",,
79257461,2,L 292,Hauptstraße,tertiary,50,False,True,233.32,"LINESTRING (7.1311108 49.3662438, 7.1311808 49.3663677, 7.1312221 49.3665081, 7.1312473 49.3666765, 7.131291 49.3672189, 7.1312952 49.3672706, 7.131366 49.3683288)",,
79257875,,,Brückenstraße,residential,30,False,False,151.263,"LINESTRING (7.1331223 49.3715189, 7.1330564 49.3714857, 7.1329674 49.3714207, 7.1327538 49.371236, 7.1326214 49.3711124, 7.132557 49.3710329, 7.1325208 49.3709674, 7.1324523 49.3708255, 7.1323723 49.3706533, 7.1323223 49.3705876, 7.1322432 49.3705186, 7.1321426 49.3704569, 7.1320148 49.3704023)",,
246484931,,,Brückenstraße,residential,30,False,True,39.956,"LINESTRING (7.1331223 49.3715189, 7.1332881 49.3715761, 7.1334898 49.3716079, 7.1335768 49.37161, 7.1336326 49.3715829)",,
36919982,,,Hohlstraße,residential,30,False,False,82.001,"LINESTRING (7.1320148 49.3704023, 7.1322105 49.3702394, 7.1323264 49.3701579, 7.1324417 49.3700968, 7.132545 49.3700557, 7.1328881 49.3699578)",,
70288606,,,Brückenstraße,residential,30,False,True,58.905,"LINESTRING (7.1320148 49.3704023, 7.1316873 49.3703165, 7.1315435 49.3702879, 7.1314096 49.3702918, 7.1312432 49.3703294)",,
79257875,,,Brückenstraße,residential,30,False,True,151.26299999999998,"LINESTRING (7.1320148 49.3704023, 7.1321426 49.3704569, 7.1322432 49.3705186, 7.1323223 49.3705876, 7.1323723 49.3706533, 7.1324523 49.3708255, 7.1325208 49.3709674, 7.132557 49.3710329, 7.1326214 49.3711124, 7.1327538 49.371236, 7.1329674 49.3714207, 7.1330564 49.3714857, 7.1331223 49.3715189)",,
183434413,,,Augustastraße,residential,,False,False,6.102,"LINESTRING (7.1340166 49.3698307, 7.1339906 49.3697785)",,
25369154,,,Augustastraße,residential,,False,True,153.105,"LINESTRING (7.1340166 49.3698307, 7.1340866 49.3698509, 7.1341383 49.3698608, 7.1341925 49.3698837, 7.1344134 49.3700243, 7.1346015 49.3701761, 7.1347213 49.3702895, 7.1349812 49.3705283, 7.1350631 49.3706258, 7.1351168 49.370726, 7.1351843 49.3708688, 7.1351987 49.3709247)",,
304068300,,,Hohlstraße,residential,30,True,False,84.723,"LINESTRING (7.1340166 49.3698307, 7.1338928 49.3698771, 7.1337904 49.3698882, 7.1335012 49.3698793, 7.1333228 49.369875, 7.1331646 49.3698898, 7.1328881 49.3699578)",,
36919983,,,In der Kleewiese,residential,30,False,True,170.30199999999996,"LINESTRING (7.1347422 49.3684186, 7.1348034 49.3685362, 7.1348195 49.368606, 7.1348141 49.3686723, 7.1347889 49.3687449, 7.1347821 49.3687646, 7.1346413 49.3690732, 7.1345211 49.3693471, 7.1344362 49.3694685, 7.1343553 49.3695419, 7.1341742 49.3696485, 7.1340187 49.3697202, 7.1339974 49.3697448, 7.1339906 49.3697785)",,
79257459,2,L 292,Hauptstraße,tertiary,50,False,False,31.756,"LINESTRING (7.1293081 49.3709669, 7.1297159 49.3708618)",,
537526883,2,L 296,Parkstraße,tertiary,50,False,False,55.432,"LINESTRING (7.1293081 49.3709669, 7.1292537 49.3709024, 7.1291778 49.3708526, 7.1290064 49.3707774, 7.12886 49.3707174, 7.1287357 49.3706466)",,
"[1156242837, 79257463]",2,L 292,Rathausstraße,tertiary,50,False,True,140.698,"LINESTRING (7.1293081 49.3709669, 7.1290285 49.3710477, 7.1288359 49.3711125, 7.1286948 49.3711625, 7.1281458 49.3713594, 7.1278008 49.3714881, 7.1276017 49.37157)",,
148244437,2,L 296,Mühlbachstraße,tertiary,50,False,False,72.056,"LINESTRING (7.1287357 49.3706466, 7.1285394 49.3704857, 7.1281822 49.3701887, 7.1281204 49.3701373)",,
537526883,2,L 296,Parkstraße,tertiary,50,False,True,55.432,"LINESTRING (7.1287357 49.3706466, 7.12886 49.3707174, 7.1290064 49.3707774, 7.1291778 49.3708526, 7.1292537 49.3709024, 7.1293081 49.3709669)",,
24909773,2,L 292,Donnersbergstraße,tertiary,50,False,True,216.55899999999997,"LINESTRING (7.1269168 49.3718773, 7.126849 49.3719209, 7.1267936 49.3719673, 7.1265983 49.3721489, 7.1263402 49.3723874, 7.1262787 49.3724442, 7.1261209 49.3726015, 7.1260151 49.3727316, 7.1259499 49.372831, 7.1259137 49.3728966, 7.1258662 49.3729824, 7.1257648 49.3732097, 7.1256737 49.3734269, 7.1256158 49.3736007)",,
79257463,2,L 292,Rathausstraße,tertiary,50,False,False,60.264,"LINESTRING (7.1269168 49.3718773, 7.1270947 49.3717866, 7.1276017 49.37157)",,
79257472,2,,Leopoldstraße,tertiary,30,False,True,289.80899999999997,"LINESTRING (7.1269168 49.3718773, 7.126853 49.3718531, 7.126758 49.3718315, 7.1265998 49.3718174, 7.1255402 49.371761, 7.1242597 49.3716783, 7.1239744 49.3716506, 7.1236863 49.3715813, 7.1232406 49.3714278, 7.1230362 49.371377)",,
32276437,,,Brückenstraße,residential,30,True,False,44.812,"LINESTRING (7.1312432 49.3703294, 7.1309583 49.3704088, 7.1308224 49.3704335, 7.1307386 49.37044, 7.1306551 49.3704394)",,
70288606,,,Brückenstraße,residential,30,False,False,58.905,"LINESTRING (7.1312432 49.3703294, 7.1314096 49.3702918, 7.1315435 49.3702879, 7.1316873 49.3703165, 7.1320148 49.3704023)",,
32276438,,,Auf der Brück,residential,30,False,False,95.586,"LINESTRING (7.1315504 49.3715104, 7.1316154 49.371064, 7.1316451 49.3708602, 7.1316422 49.3708179, 7.1316083 49.3708023, 7.1313997 49.3707834)",,
246484931,,,Brückenstraße,residential,30,False,False,7.203,"LINESTRING (7.1336898 49.3715299, 7.1336326 49.3715829)",,
104172352,,,Paulstraße,residential,30,True,False,194.826,"LINESTRING (7.1336898 49.3715299, 7.1335887 49.3713461, 7.1335512 49.3711704, 7.1335547 49.3710873, 7.1335887 49.3709716, 7.1336606 49.3708064, 7.1338303 49.3704644, 7.1339721 49.3700898, 7.1339947 49.3699994, 7.1339947 49.3699126, 7.1340095 49.3698688, 7.1340166 49.3698307)",,
246484931,,,Brückenstraße,residential,30,False,True,135.302,"LINESTRING (7.1336898 49.3715299, 7.1338076 49.3714755, 7.1341 49.3714038, 7.134238 49.3713472, 7.134381 49.3712419, 7.134518 49.3711049, 7.1346324 49.3710148, 7.1347242 49.3709688, 7.134833 49.3709403, 7.1349926 49.3709192, 7.1351987 49.3709247)",,
"[484705281, 538532930]",,,Schulzenstraße,residential,30,False,False,328.2539999999999,"LINESTRING (7.1330329 49.3748733, 7.13292 49.374831, 7.1326657 49.3747308, 7.1320876 49.3745032, 7.1314992 49.3743032, 7.1314002 49.3742689, 7.1309517 49.3741137, 7.1303616 49.373905, 7.1301779 49.3738649, 7.1299969 49.3738343, 7.1298587 49.3738212, 7.1297654 49.3738206, 7.1296509 49.3738334, 7.1294782 49.3738636, 7.1291432 49.3739216, 7.1289254 49.3739423)",,
25369154,,,Augustastraße,residential,,False,False,153.105,"LINESTRING (7.1351987 49.3709247, 7.1351843 49.3708688, 7.1351168 49.370726, 7.1350631 49.3706258, 7.1349812 49.3705283, 7.1347213 49.3702895, 7.1346015 49.3701761, 7.1344134 49.3700243, 7.1341925 49.3698837, 7.1341383 49.3698608, 7.1340866 49.3698509, 7.1340166 49.3698307)",,
246484931,,,Brückenstraße,residential,30,False,False,135.302,"LINESTRING (7.1351987 49.3709247, 7.1349926 49.3709192, 7.134833 49.3709403, 7.1347242 49.3709688, 7.1346324 49.3710148, 7.134518 49.3711049, 7.134381 49.3712419, 7.134238 49.3713472, 7.1341 49.3714038, 7.1338076 49.3714755, 7.1336898 49.3715299)",,
538562256,,,Martinstraße,residential,30,False,False,10.862,"LINESTRING (7.1301866 49.3714626, 7.1303234 49.3715027)",,
70288609,,,Klosterstraße,residential,30,False,False,34.662,"LINESTRING (7.1301866 49.3714626, 7.1302167 49.3716091, 7.1302119 49.3716627, 7.1301933 49.3717189, 7.1301685 49.3717691)",,
70288609,,,Klosterstraße,residential,30,False,True,48.219,"LINESTRING (7.1301866 49.3714626, 7.1301412 49.3712976, 7.1300848 49.3711612, 7.1300258 49.3710425)",,
70288609,,,Klosterstraße,residential,30,False,False,48.218999999999994,"LINESTRING (7.1300258 49.3710425, 7.1300848 49.3711612, 7.1301412 49.3712976, 7.1301866 49.3714626)",,
538507336,,,Klosterstraße,residential,30,True,False,30.358999999999998,"LINESTRING (7.1300258 49.3710425, 7.1299151 49.3709893, 7.1298125 49.370936, 7.1297407 49.3708893, 7.1297159 49.3708618)",,
973175821,2,L 292,Hauptstraße,tertiary,50,False,True,28.235,"LINESTRING (7.1300746 49.3707622, 7.1297159 49.3708618)",,
79257457,,,Klosterstraße,residential,30,True,False,31.697000000000003,"LINESTRING (7.1300746 49.3707622, 7.1300867 49.3708146, 7.1300854 49.37086, 7.1300599 49.3709517, 7.1300258 49.3710425)",,
886555067,2,L 292,Hauptstraße,tertiary,50,False,False,33.288,"LINESTRING (7.1300746 49.3707622, 7.1302503 49.3707125, 7.1303338 49.3706881, 7.1304859 49.3706296)",,
79257461,2,L 292,Hauptstraße,tertiary,50,False,False,15.692,"LINESTRING (7.1313806 49.3684696, 7.131366 49.3683288)",,
886555063,2,L 292,Hauptstraße,tertiary,50,False,True,85.644,"LINESTRING (7.1313806 49.3684696, 7.131385 49.3686271, 7.1313619 49.3687639, 7.1313077 49.3689334, 7.1311886 49.3692252)",,
32276438,,,Auf der Brück,residential,30,False,True,95.586,"LINESTRING (7.1313997 49.3707834, 7.1316083 49.3708023, 7.1316422 49.3708179, 7.1316451 49.3708602, 7.1316154 49.371064, 7.1315504 49.3715104)",,
70379209,,,Auf der Brück,residential,30,False,True,70.355,"LINESTRING (7.1313997 49.3707834, 7.1310599 49.3707669, 7.1307785 49.3707457, 7.1306686 49.370721, 7.1305728 49.3706819, 7.1304859 49.3706296)",,
246500685,,,Auf der Brück,residential,30,True,False,51.775000000000006,"LINESTRING (7.1313997 49.3707834, 7.1313717 49.3706676, 7.1312432 49.3703294)",,
