osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width
"[42225121, 5218132, 109072444]",2,K 1696,Franckstraße,tertiary,50,False,False,199.24999999999994,"LINESTRING (8.9594773 48.9305968, 8.9595699 48.9306326, 8.9596057 48.9306473, 8.9598431 48.9307471, 8.9599125 48.9307832, 8.9599788 48.9308218, 8.9600418 48.9308627, 8.9600579 48.9308743, 8.9601013 48.9309058, 8.960157 48.930951, 8.9602089 48.9309981, 8.9602568 48.9310471, 8.9603005 48.9310977, 8.9603399 48.9311498, 8.9603749 48.9312032, 8.9604054 48.9312579, 8.9604354 48.9313235, 8.9604588 48.9313902, 8.9604756 48.9314578, 8.9604857 48.931526, 8.9604891 48.9315875, 8.960488 48.9316511, 8.960487 48.9317105, 8.9604748 48.9318822, 8.9604691 48.93198, 8.9604567 48.9321199)",,
26399305,,,Stuttgarter Straße,residential,30,False,False,85.29299999999999,"LINESTRING (8.9594773 48.9305968, 8.9595595 48.9305143, 8.9596358 48.9304419, 8.9599427 48.9301936, 8.9600759 48.9300858, 8.9601853 48.9299876)",,
"[5136643, 109072446]",2,K 1696,Gerberstraße,tertiary,50,False,True,186.17199999999997,"LINESTRING (8.9594773 48.9305968, 8.9593699 48.9305612, 8.9593285 48.9305474, 8.9592 48.9304918, 8.9590773 48.9304268, 8.958966 48.9303614, 8.9588621 48.9302852, 8.9586368 48.9300843, 8.9585619 48.9300248, 8.9584832 48.9299723, 8.9584219 48.9299402, 8.9583037 48.9298941, 8.9578397 48.9297497, 8.9576216 48.9297078, 8.9575287 48.9297094, 8.9574703 48.9297146, 8.9574257 48.929725)",,
"[5136643, 109072446]",2,K 1696,Gerberstraße,tertiary,50,False,False,186.172,"LINESTRING (8.9574257 48.929725, 8.9574703 48.9297146, 8.9575287 48.9297094, 8.9576216 48.9297078, 8.9578397 48.9297497, 8.9583037 48.9298941, 8.9584219 48.9299402, 8.9584832 48.9299723, 8.9585619 48.9300248, 8.9586368 48.9300843, 8.9588621 48.9302852, 8.958966 48.9303614, 8.9590773 48.9304268, 8.9592 48.9304918, 8.9593285 48.9305474, 8.9593699 48.9305612, 8.9594773 48.9305968)",,
15495710,,,Enzgasse,residential,30,False,True,66.61500000000001,"LINESTRING (8.9574257 48.929725, 8.9573772 48.9296654, 8.9573862 48.9294226, 8.9574109 48.9292824, 8.95752 48.9291535)",,
203480105,2,K 1696,Enzgasse,tertiary,30,False,True,52.903,"LINESTRING (8.9574257 48.929725, 8.9573657 48.9297499, 8.9573214 48.9297895, 8.9572677 48.9298483, 8.957146 48.9300326, 8.957076 48.9301331)",,
"[203364372, 11496870]",2,K 1696,Enzgasse,tertiary,30,False,False,56.35000000000001,"LINESTRING (8.9566784 48.930557, 8.9567113 48.9305482, 8.9567381 48.9305379, 8.9567623 48.9305227, 8.9568819 48.9303886, 8.9569908 48.9302518, 8.9570542 48.9301635, 8.957076 48.9301331)",,
"[12461184, 12461186, 12461187, 11496871, 159005386, 203364370, 131827796]",2,K 1696,Auricher Straße,tertiary,50,False,False,187.482,"LINESTRING (8.9566784 48.930557, 8.9566482 48.9305598, 8.9566151 48.9305566, 8.9565793 48.9305449, 8.9565712 48.9305423, 8.9565045 48.9305133, 8.9564632 48.9304952, 8.9560113 48.9302528, 8.9559511 48.9302226, 8.9558682 48.9301755, 8.9556439 48.9300201, 8.9556307 48.9300082, 8.9553814 48.9298231, 8.9553622 48.9298067, 8.9551978 48.9296779, 8.9550582 48.9295835, 8.9550054 48.9295529, 8.9548566 48.9294718, 8.9547797 48.9294598)",yes,
"[203364368, 414599504, 203480103, 894288088]",,,Auricher Straße,residential,30,False,True,81.614,"LINESTRING (8.9566784 48.930557, 8.956738 48.9306338, 8.9568471 48.9306772, 8.9570246 48.9307477, 8.9570607 48.930762, 8.9572471 48.9308425, 8.9573661 48.930903, 8.9574422 48.9309592, 8.9574704 48.930995, 8.9574978 48.9310297)",,
897928264,,,Im Mühlkanal,tertiary,50,False,True,133.44400000000002,"LINESTRING (8.9566784 48.930557, 8.9566496 48.9306467, 8.9566163 48.9306792, 8.9565618 48.930729, 8.9564147 48.9308344, 8.9562838 48.9309473, 8.9562366 48.9309884, 8.9561818 48.9310454, 8.9561472 48.9310846, 8.9560959 48.9311467, 8.9560612 48.9311967, 8.9560261 48.9312509, 8.9559725 48.9313453, 8.9559206 48.9314374, 8.9558796 48.9314982, 8.9558426 48.9315436, 8.9557979 48.9315928)",,
