osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access,tunnel,junction
25515064,,Blumenhöhe,residential,False,False,53.351,"LINESTRING (12.9354736 48.43566, 12.935319 48.4356841, 12.9347713 48.4357744)",,30,,,
25515064,,Blumenhöhe,residential,False,True,121.549,"LINESTRING (12.9354736 48.43566, 12.9360827 48.43555, 12.9365 48.4355083, 12.9370939 48.4354932)",,30,,,
25515068,,Blumenhöhe,residential,False,False,62.97299999999999,"LINESTRING (12.9354736 48.43566, 12.935421 48.4355623, 12.9354124 48.4354882, 12.935421 48.4354028, 12.9354296 48.435306, 12.9354468 48.4352149, 12.9354468 48.4351636, 12.9354468 48.435101)",,,,,
25515068,,Blumenhöhe,residential,False,True,62.973,"LINESTRING (12.9354468 48.435101, 12.9354468 48.4351636, 12.9354468 48.4352149, 12.9354296 48.435306, 12.935421 48.4354028, 12.9354124 48.4354882, 12.935421 48.4355623, 12.9354736 48.43566)",,,,,
25523196,,Am Kellerberg,tertiary,False,False,37.582,"LINESTRING (12.9341193 48.4344044, 12.9342056 48.4343272, 12.9342696 48.4342536, 12.9343102 48.4341718, 12.9343177 48.4341012)",,,,,
25523197,,Blumenhöhe,residential,False,True,19.79,"LINESTRING (12.9341193 48.4344044, 12.9342022 48.4344671, 12.9343142 48.4345256)",,30,,,
24710130,PAN 58,Ringstraße,tertiary,False,False,74.764,"LINESTRING (12.9411303 48.4318568, 12.9410159 48.4320887, 12.9408274 48.4324984)",,,,,
24710130,PAN 58,Ringstraße,tertiary,False,True,92.268,"LINESTRING (12.9411303 48.4318568, 12.9413328 48.4313932, 12.941485 48.4310611)",,,,,
25651834,,Pflegstraße,living_street,False,False,60.872,"LINESTRING (12.94074 48.4317774, 12.9404624 48.4316744, 12.9402742 48.4315455, 12.9401988 48.4314816, 12.9401484 48.4314136)",,,,,
1230533354,,Pflegstraße,living_street,True,False,30.141,"LINESTRING (12.94074 48.4317774, 12.9408942 48.4318051, 12.9410252 48.4318368, 12.9411303 48.4318568)",,,,,
24710000,St 2112,Ringstraße,secondary,False,True,2.626,"LINESTRING (12.9404598 48.4306973, 12.9404941 48.4307036)",,,,,
24710000,St 2112,Ringstraße,secondary,False,False,143.58499999999998,"LINESTRING (12.9404598 48.4306973, 12.9393392 48.430492, 12.9385902 48.4303393)",,,,,
25651834,,Pflegstraße,living_street,False,True,52.351,"LINESTRING (12.9404598 48.4306973, 12.9404126 48.4307919, 12.9403835 48.4308423, 12.940236 48.431144)",,,,,
25651834,,Pflegstraße,living_street,False,False,30.706000000000003,"LINESTRING (12.9401484 48.4314136, 12.9401727 48.4313064, 12.940236 48.431144)",,,,,
25651834,,Pflegstraße,living_street,False,True,60.872,"LINESTRING (12.9401484 48.4314136, 12.9401988 48.4314816, 12.9402742 48.4315455, 12.9404624 48.4316744, 12.94074 48.4317774)",,,,,
25876687,,Pflegstraße,living_street,False,False,146.068,"LINESTRING (12.9401484 48.4314136, 12.9400291 48.4313816, 12.9397922 48.4313302, 12.9394277 48.4312807, 12.9392184 48.4312633, 12.9390648 48.4312557, 12.9388804 48.4312553, 12.9383218 48.4312642, 12.9382009 48.431255)",,,,,
25651834,,Pflegstraße,living_street,False,False,52.351,"LINESTRING (12.940236 48.431144, 12.9403835 48.4308423, 12.9404126 48.4307919, 12.9404598 48.4306973)",,,,,
25651834,,Pflegstraße,living_street,False,True,30.706000000000003,"LINESTRING (12.940236 48.431144, 12.9401727 48.4313064, 12.9401484 48.4314136)",,,,,
25651948,,Spitalplatz,living_street,False,False,39.153999999999996,"LINESTRING (12.940236 48.431144, 12.9404683 48.4311844, 12.9407489 48.4312344)",,,,,
25651948,,Spitalplatz,living_street,False,True,39.153999999999996,"LINESTRING (12.9407489 48.4312344, 12.9404683 48.4311844, 12.940236 48.431144)",,,,,
24715294,,Stadtplatz,tertiary,False,False,121.926,"LINESTRING (12.9404075 48.4324566, 12.9400626 48.4323916, 12.9388344 48.4321212)",,,,,
24715294,,Stadtplatz,tertiary,False,True,31.378,"LINESTRING (12.9404075 48.4324566, 12.940525 48.4324747, 12.9406438 48.432487, 12.9407229 48.4324907, 12.9408274 48.4324984)",,,,,
25652013,,Plinganserstraße,living_street,True,False,79.435,"LINESTRING (12.9404075 48.4324566, 12.9404529 48.4323413, 12.94074 48.4317774)",,,,,
24710000,St 2112,Ringstraße,secondary,False,False,2.626,"LINESTRING (12.9404941 48.4307036, 12.9404598 48.4306973)",,,,,
"[24710000, 411433016, 999865024]",St 2112,"['Alois-Gäßl-Straße', 'Ringstraße']",secondary,False,True,74.627,"LINESTRING (12.9404941 48.4307036, 12.9407357 48.4307435, 12.940993 48.4307816, 12.9411938 48.4308119, 12.9412788 48.4308139, 12.9413487 48.4308099, 12.9413945 48.4308071, 12.9414371 48.4308002, 12.9414767 48.4307823)",3,,,,
25652165,,Innere Simbacher Straße,residential,False,False,133.057,"LINESTRING (12.9404941 48.4307036, 12.9405675 48.4306002, 12.9406533 48.4304578, 12.9408507 48.4301218, 12.9411634 48.4295927)",,,,,
25652165,,Innere Simbacher Straße,residential,False,True,8.418,"LINESTRING (12.9411882 48.4295188, 12.9411771 48.429552, 12.9411634 48.4295927)",,,,,
25652167,,Innere Simbacher Straße,residential,False,False,32.763,"LINESTRING (12.9411634 48.4295927, 12.9415914 48.4296712)",,,,,
25652165,,Innere Simbacher Straße,residential,False,False,8.418,"LINESTRING (12.9411634 48.4295927, 12.9411771 48.429552, 12.9411882 48.4295188)",,,,,
25652165,,Innere Simbacher Straße,residential,False,True,133.057,"LINESTRING (12.9411634 48.4295927, 12.9408507 48.4301218, 12.9406533 48.4304578, 12.9405675 48.4306002, 12.9404941 48.4307036)",,,,,
25652167,,Innere Simbacher Straße,residential,False,True,32.763,"LINESTRING (12.9415914 48.4296712, 12.9411634 48.4295927)",,,,,
25513832,,Seilerweg,residential,False,True,228.128,"LINESTRING (12.9360028 48.4301992, 12.9359879 48.4302348, 12.9359704 48.4302564, 12.9359353 48.4302805, 12.9358478 48.4303112, 12.9353411 48.4304731, 12.9352023 48.4305187, 12.9351147 48.4305536, 12.9350259 48.4305984, 12.9349371 48.4306499, 12.9348082 48.4307445, 12.9343839 48.4311277, 12.9341541 48.4313352, 12.933957 48.4315164, 12.9338813 48.4316153)",,,,,
25652256,,Dr.-Bachl-Straße,tertiary,False,True,239.43300000000002,"LINESTRING (12.9360028 48.4301992, 12.9358509 48.4301963, 12.9344921 48.4301809, 12.9343162 48.4301721, 12.9340716 48.4301599, 12.93344 48.4301284, 12.932969 48.4301117, 12.9328298 48.4301056, 12.932762 48.4301027)",,30,,,
"[25885176, 999865027]",,Seilerweg,tertiary,False,False,80.30199999999999,"LINESTRING (12.9360028 48.4301992, 12.9366095 48.4302107, 12.9367933 48.4302249, 12.93695 48.4302457, 12.9370798 48.4302739)",,,,,
156931823,,Rennbahnstraße,tertiary,False,True,14.205,"LINESTRING (12.9320726 48.4286836, 12.932016 48.4285615)",,,,,
25652761,,Bahnweg,residential,False,False,435.76099999999997,"LINESTRING (12.9320726 48.4286836, 12.9328427 48.428772, 12.9333182 48.4288152, 12.9334504 48.4288272, 12.933995 48.42885, 12.9341838 48.4288565, 12.9342517 48.4288589, 12.9344789 48.4288581, 12.9346609 48.428845, 12.9348468 48.4288088, 12.9352102 48.4287365, 12.9353498 48.4287089, 12.9354594 48.4286963, 12.9355603 48.4286951, 12.9367602 48.4287786, 12.9369534 48.4287942, 12.9379076 48.4288941)",,30,,,
156931823,,Rennbahnstraße,tertiary,False,False,166.009,"LINESTRING (12.9320726 48.4286836, 12.9321288 48.428866, 12.9322467 48.4291167, 12.932275 48.429175, 12.9323782 48.4293875, 12.9325635 48.429772, 12.9326413 48.4299028, 12.932762 48.4301027)",,,,,
25652410,,Anton-Faltermaier-Straße,residential,False,False,55.953,"LINESTRING (12.9377752 48.4275923, 12.9378012 48.4280952)",,,,,
25652393,,Moserstraße,residential,False,False,132.109,"LINESTRING (12.9377752 48.4275923, 12.9390904 48.4275069, 12.9395391 48.4275974)",,,,,
25652393,,Moserstraße,residential,False,True,64.018,"LINESTRING (12.9403844 48.427721, 12.9399029 48.4276707, 12.9395391 48.4275974)",,,,,
25652410,,Anton-Faltermaier-Straße,residential,False,True,55.953,"LINESTRING (12.9378012 48.4280952, 12.9377752 48.4275923)",,,,,
25652410,,Anton-Faltermaier-Straße,residential,False,False,89.769,"LINESTRING (12.9378012 48.4280952, 12.9378198 48.4282328, 12.9378502 48.4283033, 12.9378922 48.4284048, 12.9379153 48.4284987, 12.9379076 48.4288941)",,,,,
25652413,,Anton-Faltermaier-Straße,residential,False,False,93.774,"LINESTRING (12.9378012 48.4280952, 12.9387258 48.4280955, 12.9387653 48.4278672)",,,,,
25652413,,Anton-Faltermaier-Straße,residential,False,True,93.774,"LINESTRING (12.9387653 48.4278672, 12.9387258 48.4280955, 12.9378012 48.4280952)",,,,,
156931823,,Rennbahnstraße,tertiary,False,False,14.205,"LINESTRING (12.932016 48.4285615, 12.9320726 48.4286836)",,,,,
25652410,,Anton-Faltermaier-Straße,residential,False,True,89.76899999999999,"LINESTRING (12.9379076 48.4288941, 12.9379153 48.4284987, 12.9378922 48.4284048, 12.9378502 48.4283033, 12.9378198 48.4282328, 12.9378012 48.4280952)",,,,,
25652761,,Bahnweg,residential,False,False,120.681,"LINESTRING (12.9379076 48.4288941, 12.938719 48.4289677, 12.9395245 48.429057)",,30,,,
25652761,,Bahnweg,residential,False,True,435.761,"LINESTRING (12.9379076 48.4288941, 12.9369534 48.4287942, 12.9367602 48.4287786, 12.9355603 48.4286951, 12.9354594 48.4286963, 12.9353498 48.4287089, 12.9352102 48.4287365, 12.9348468 48.4288088, 12.9346609 48.428845, 12.9344789 48.4288581, 12.9342517 48.4288589, 12.9341838 48.4288565, 12.933995 48.42885, 12.9334504 48.4288272, 12.9333182 48.4288152, 12.9328427 48.428772, 12.9320726 48.4286836)",,30,,,
25652761,,Bahnweg,residential,False,False,136.098,"LINESTRING (12.9395245 48.429057, 12.9404953 48.4291681, 12.9412148 48.4292387, 12.9413463 48.4292472)",,30,,,
25652761,,Bahnweg,residential,False,True,120.681,"LINESTRING (12.9395245 48.429057, 12.938719 48.4289677, 12.9379076 48.4288941)",,30,,,
25652777,,Bahnweg,residential,False,False,51.497,"LINESTRING (12.9395245 48.429057, 12.9396441 48.428737, 12.9396353 48.4286037)",,,,,
25652777,,Bahnweg,residential,False,True,51.497,"LINESTRING (12.9396353 48.4286037, 12.9396441 48.428737, 12.9395245 48.429057)",,,,,
25652761,,Bahnweg,residential,False,True,136.098,"LINESTRING (12.9413463 48.4292472, 12.9412148 48.4292387, 12.9404953 48.4291681, 12.9395245 48.429057)",,30,,,
25652807,,Äußere Simbacher Straße,residential,False,False,76.889,"LINESTRING (12.9413463 48.4292472, 12.9413718 48.429181, 12.9413968 48.4290674, 12.9415496 48.4286921, 12.9415861 48.428575)",,30,,,
"[853898563, 853898564, 25885288, 25876143, 36781331]",,Am Bahndamm,residential,False,False,153.041,"LINESTRING (12.9413463 48.4292472, 12.9421783 48.429332, 12.9425314 48.4293856, 12.9427337 48.4294169, 12.9427422 48.4294182, 12.9429174 48.4294484, 12.9433723 48.4295338)",,,,yes,
25652807,,Äußere Simbacher Straße,residential,False,True,45.578,"LINESTRING (12.9415783 48.4281669, 12.9416094 48.4283337, 12.9415911 48.4284971, 12.9415861 48.428575)",,30,,,
25652807,,Äußere Simbacher Straße,residential,False,False,45.578,"LINESTRING (12.9415861 48.428575, 12.9415911 48.4284971, 12.9416094 48.4283337, 12.9415783 48.4281669)",,30,,,
25652807,,Äußere Simbacher Straße,residential,False,True,76.88900000000001,"LINESTRING (12.9415861 48.428575, 12.9415496 48.4286921, 12.9413968 48.4290674, 12.9413718 48.429181, 12.9413463 48.4292472)",,30,,,
25653208,,Gartenweg,residential,False,False,61.851000000000006,"LINESTRING (12.9415861 48.428575, 12.941896 48.4285997, 12.9422102 48.4286167, 12.9424195 48.4286339)",,,,,
25653208,,Gartenweg,residential,False,True,20.583,"LINESTRING (12.9426965 48.4286558, 12.9424195 48.4286339)",,,,,
25653211,,Gartenweg,residential,False,True,25.921,"LINESTRING (12.9424522 48.4284018, 12.9424195 48.4286339)",,,,,
25653228,,Gartenweg,residential,False,True,37.788,"LINESTRING (12.9423795 48.4289727, 12.9423957 48.4288347, 12.9424195 48.4286339)",,,,,
25653208,,Gartenweg,residential,False,False,20.583,"LINESTRING (12.9424195 48.4286339, 12.9426965 48.4286558)",,,,,
25653211,,Gartenweg,residential,False,False,25.921,"LINESTRING (12.9424195 48.4286339, 12.9424522 48.4284018)",,,,,
25653208,,Gartenweg,residential,False,True,61.851,"LINESTRING (12.9424195 48.4286339, 12.9422102 48.4286167, 12.941896 48.4285997, 12.9415861 48.428575)",,,,,
25653228,,Gartenweg,residential,False,False,37.788,"LINESTRING (12.9424195 48.4286339, 12.9423957 48.4288347, 12.9423795 48.4289727)",,,,,
25875963,,Schäfflerstraße,residential,False,False,43.83,"LINESTRING (12.9436384 48.4321024, 12.9436881 48.432276, 12.9437085 48.4323788, 12.94371 48.432437, 12.9437019 48.4324923)",,,,,
25875963,,Schäfflerstraße,residential,False,True,99.625,"LINESTRING (12.9436384 48.4321024, 12.9434582 48.4317834, 12.9433156 48.4313061, 12.9432928 48.4312391)",,,,,
25876489,,Schäfflerstraße,residential,False,False,67.603,"LINESTRING (12.9430548 48.4311227, 12.9431632 48.430519)",,,,,
25875963,,Schäfflerstraße,residential,False,False,9.04,"LINESTRING (12.9430548 48.4311227, 12.9431191 48.4311356, 12.943169 48.4311515)",,,,,
25875963,,Schäfflerstraße,residential,False,True,43.607,"LINESTRING (12.9430548 48.4311227, 12.9428902 48.4311122, 12.9427144 48.4311059, 12.9425178 48.4311032, 12.9424648 48.4311032)",,,,,
25875963,,Schäfflerstraße,residential,False,False,99.625,"LINESTRING (12.9432928 48.4312391, 12.9433156 48.4313061, 12.9434582 48.4317834, 12.9436384 48.4321024)",,,,,
25875963,,Schäfflerstraße,residential,False,True,13.754,"LINESTRING (12.9432928 48.4312391, 12.9432595 48.4311977, 12.943222 48.4311708, 12.943169 48.4311515)",,,,,
25876497,,Schäfflerstraße,residential,False,False,88.489,"LINESTRING (12.9432928 48.4312391, 12.9435268 48.4312366, 12.9437266 48.4313045, 12.943918 48.4313397, 12.9441039 48.431374, 12.9444459 48.4314211)",,,,,
25876162,,Am Bahndamm,residential,False,False,32.457,"LINESTRING (12.9433723 48.4295338, 12.9434152 48.4292433)",,,,,
36781331,,Am Bahndamm,residential,False,False,29.243,"LINESTRING (12.9433723 48.4295338, 12.94375 48.4296135)",,,,,
"[853898563, 853898564, 25885288, 25876143, 36781331]",,Am Bahndamm,residential,False,True,153.041,"LINESTRING (12.9433723 48.4295338, 12.9429174 48.4294484, 12.9427422 48.4294182, 12.9427337 48.4294169, 12.9425314 48.4293856, 12.9421783 48.429332, 12.9413463 48.4292472)",,,,yes,
25876167,,Eschenweg,residential,False,False,115.491,"LINESTRING (12.9444109 48.4297502, 12.9446425 48.428723)",,,,,
36781331,,Am Bahndamm,residential,False,True,51.077,"LINESTRING (12.9444109 48.4297502, 12.94375 48.4296135)",,,,,
25876164,,Am Bahndamm,residential,False,False,31.884,"LINESTRING (12.94375 48.4296135, 12.9438015 48.4293288)",,,,,
36781331,,Am Bahndamm,residential,False,False,51.077,"LINESTRING (12.94375 48.4296135, 12.9444109 48.4297502)",,,,,
36781331,,Am Bahndamm,residential,False,True,29.243,"LINESTRING (12.94375 48.4296135, 12.9433723 48.4295338)",,,,,
25876162,,Am Bahndamm,residential,False,True,32.457,"LINESTRING (12.9434152 48.4292433, 12.9433723 48.4295338)",,,,,
25876164,,Am Bahndamm,residential,False,True,31.884,"LINESTRING (12.9438015 48.4293288, 12.94375 48.4296135)",,,,,
25876167,,Eschenweg,residential,False,True,115.491,"LINESTRING (12.9446425 48.428723, 12.9444109 48.4297502)",,,,,
"[129710365, 25875710]",,Neuwiesenweg,residential,False,True,123.819,"LINESTRING (12.9446425 48.428723, 12.9440079 48.4286712, 12.9435036 48.4286089, 12.9432553 48.4285685, 12.9430742 48.4285454, 12.9429925 48.4285282)",,,,,
25875963,,Schäfflerstraße,residential,False,True,43.83,"LINESTRING (12.9437019 48.4324923, 12.94371 48.432437, 12.9437085 48.4323788, 12.9436881 48.432276, 12.9436384 48.4321024)",,,,,
96107009,,Sackgasse,residential,False,True,262.875,"LINESTRING (12.9437019 48.4324923, 12.9437528 48.4326477, 12.9438475 48.4327968, 12.9439541 48.4329026, 12.9440182 48.4329891, 12.9440063 48.4331344, 12.9440262 48.4331627, 12.9443056 48.4332707, 12.9445015 48.4333651, 12.9446545 48.4334307, 12.9448747 48.4334898, 12.945282 48.4335533, 12.9454146 48.4335907, 12.9455184 48.4336502, 12.945587 48.43371, 12.9456112 48.4337527, 12.9455959 48.4337993, 12.9453598 48.4341196)",,,,,
411433025,PAN 58,Passauer Straße,tertiary,False,False,126.495,"LINESTRING (12.9437019 48.4324923, 12.9435682 48.4324821, 12.9434666 48.4324777, 12.9432547 48.4324811, 12.9429068 48.4325029, 12.9426569 48.4325146, 12.9419907 48.4325137)",,,,,
416952419,PAN 58,Passauer Straße,tertiary,False,True,55.064,"LINESTRING (12.9437019 48.4324923, 12.9438598 48.432516, 12.9444284 48.4326057)",,,,,
25876460,,Passauer Straße,residential,False,False,26.875,"LINESTRING (12.9444284 48.4326057, 12.9443972 48.4328465)",,,,,
416952419,PAN 58,Passauer Straße,tertiary,False,False,55.064,"LINESTRING (12.9444284 48.4326057, 12.9438598 48.432516, 12.9437019 48.4324923)",,,,,
25876460,,Passauer Straße,residential,False,True,26.875,"LINESTRING (12.9443972 48.4328465, 12.9444284 48.4326057)",,,,,
25875963,,Schäfflerstraße,residential,False,True,8.217,"LINESTRING (12.9424648 48.4311032, 12.9423535 48.4311059)",,,,,
25876509,,Schäfflerstraße,residential,False,False,40.894,"LINESTRING (12.9424648 48.4311032, 12.9424539 48.4307355)",,,,,
25875963,,Schäfflerstraße,residential,False,False,43.607,"LINESTRING (12.9424648 48.4311032, 12.9425178 48.4311032, 12.9427144 48.4311059, 12.9428902 48.4311122, 12.9430548 48.4311227)",,,,,
25876489,,Schäfflerstraße,residential,False,True,67.603,"LINESTRING (12.9431632 48.430519, 12.9430548 48.4311227)",,,,,
25876497,,Schäfflerstraße,residential,False,True,88.48899999999999,"LINESTRING (12.9444459 48.4314211, 12.9441039 48.431374, 12.943918 48.4313397, 12.9437266 48.4313045, 12.9435268 48.4312366, 12.9432928 48.4312391)",,,,,
25875963,,Schäfflerstraße,residential,False,False,13.754000000000001,"LINESTRING (12.943169 48.4311515, 12.943222 48.4311708, 12.9432595 48.4311977, 12.9432928 48.4312391)",,,,,
25875963,,Schäfflerstraße,residential,False,True,9.04,"LINESTRING (12.943169 48.4311515, 12.9431191 48.4311356, 12.9430548 48.4311227)",,,,,
25876507,,Schäfflerstraße,residential,False,False,96.694,"LINESTRING (12.943169 48.4311515, 12.9440761 48.4311556, 12.9444795 48.4311512)",,,,,
25876507,,Schäfflerstraße,residential,False,True,96.694,"LINESTRING (12.9444795 48.4311512, 12.9440761 48.4311556, 12.943169 48.4311515)",,,,,
25876509,,Schäfflerstraße,residential,False,True,40.894,"LINESTRING (12.9424539 48.4307355, 12.9424648 48.4311032)",,,,,
25875963,,Schäfflerstraße,residential,False,False,8.217,"LINESTRING (12.9423535 48.4311059, 12.9424648 48.4311032)",,,,,
25875963,,Schäfflerstraße,residential,False,True,64.509,"LINESTRING (12.9423535 48.4311059, 12.9419687 48.4311087, 12.9417513 48.4310949, 12.941485 48.4310611)",,,,,
25876524,,,residential,False,False,46.326,"LINESTRING (12.9423535 48.4311059, 12.9423509 48.4314246, 12.9422308 48.4314815)",,,,,
25876524,,,residential,False,True,46.326,"LINESTRING (12.9422308 48.4314815, 12.9423509 48.4314246, 12.9423535 48.4311059)",,,,,
25876614,,Alois-Gäßl-Straße,residential,False,True,72.99000000000001,"LINESTRING (12.9431663 48.4301261, 12.9428573 48.4301603, 12.9426771 48.4301489, 12.9424883 48.430109, 12.9422296 48.4300124)",,,,,
"[24709916, 1144388319]",St 2112,Bahnhofstraße,secondary,True,False,77.6,"LINESTRING (12.9382009 48.431255, 12.9380419 48.431587, 12.9378824 48.4319201)",1,,,,
25876687,,Pflegstraße,living_street,False,True,146.068,"LINESTRING (12.9382009 48.431255, 12.9383218 48.4312642, 12.9388804 48.4312553, 12.9390648 48.4312557, 12.9392184 48.4312633, 12.9394277 48.4312807, 12.9397922 48.4313302, 12.9400291 48.4313816, 12.9401484 48.4314136)",,,,,
24710064,St 2112,Dr.-Bayer-Straße,secondary,True,False,10.703,"LINESTRING (12.9376706 48.4325985, 12.9376446 48.4326932)",1,,,,
25876706,,Hans-Wimmer-Gassl,residential,False,True,78.96000000000001,"LINESTRING (12.9376706 48.4325985, 12.9375358 48.4325806, 12.9373213 48.4325636, 12.9370773 48.4324782, 12.9371204 48.4323714, 12.9371671 48.4321921)",,,,,
"[24710064, 1144388312]",St 2112,Dr.-Bayer-Straße,"['tertiary', 'secondary']",True,False,47.299,"LINESTRING (12.9376446 48.4326932, 12.9376236 48.4327581, 12.9375701 48.432917, 12.9375095 48.4330722, 12.9374953 48.4331068)",1,,,,
25876725,,Bendl-Platz,residential,False,False,36.693999999999996,"LINESTRING (12.9376446 48.4326932, 12.9376942 48.4326946, 12.9377358 48.4326923, 12.937768 48.4326821, 12.9377928 48.4326625, 12.9378105 48.4326376, 12.9378216 48.4326114, 12.9378317 48.432566, 12.9378256 48.4325433, 12.9378082 48.4325237, 12.9377834 48.4325139, 12.9377049 48.4324979)",,,,,
24710064,St 2112,Dr.-Bayer-Straße,secondary,True,False,11.469,"LINESTRING (12.9377049 48.4324979, 12.9376706 48.4325985)",1,,,,
25876725,,Bendl-Platz,residential,False,True,36.693999999999996,"LINESTRING (12.9377049 48.4324979, 12.9377834 48.4325139, 12.9378082 48.4325237, 12.9378256 48.4325433, 12.9378317 48.432566, 12.9378216 48.4326114, 12.9378105 48.4326376, 12.9377928 48.4326625, 12.937768 48.4326821, 12.9377358 48.4326923, 12.9376942 48.4326946, 12.9376446 48.4326932)",,,,,
156931849,,Gartlbergstraße,tertiary,False,True,24.621,"LINESTRING (12.9416187 48.4359249, 12.9413364 48.4358068)",,,,,
25983560,,Gartlbergstraße,residential,False,False,22.753999999999998,"LINESTRING (12.9416187 48.4359249, 12.9415682 48.4360858, 12.9415253 48.4361143)",,,,,
25983560,,Gartlbergstraße,residential,False,True,22.753999999999998,"LINESTRING (12.9415253 48.4361143, 12.9415682 48.4360858, 12.9416187 48.4359249)",,,,,
25983566,,Gartlbergstraße,residential,False,True,24.137,"LINESTRING (12.9413107 48.4360232, 12.9413364 48.4358068)",,,,,
25983589,,Schmierdorfer-Straße,residential,False,False,66.326,"LINESTRING (12.9403323 48.4351548, 12.9401005 48.4351405, 12.9399723 48.435143, 12.9399031 48.4351519, 12.9398392 48.435172, 12.9397923 48.4351982, 12.9397674 48.4352245, 12.9397538 48.4352659, 12.939758 48.4353225, 12.9397819 48.4354136)",,,,,
156931849,,Gartlbergstraße,tertiary,False,False,29.259,"LINESTRING (12.9403323 48.4351548, 12.9403126 48.4351886, 12.9403032 48.4352328, 12.9403136 48.4352652, 12.9403386 48.4353073, 12.9403823 48.4353411, 12.9404052 48.4353612, 12.9404471 48.435381)",,,,,
"[156931849, 25599058]",,Gartlbergstraße,tertiary,False,True,85.196,"LINESTRING (12.9403323 48.4351548, 12.9403625 48.4351168, 12.9404353 48.4350719, 12.9405186 48.4350395, 12.940606 48.4350229, 12.9407121 48.4350139, 12.9408224 48.4350181, 12.940993 48.435027, 12.9411543 48.4350409, 12.9412635 48.4350457, 12.9413447 48.4350381, 12.9414019 48.435025)",,,,,
19051355,,Bergstraße,residential,False,True,39.155,"LINESTRING (12.9437347 48.4353978, 12.9438205 48.4357453)",,,,,
25983847,,Schuhmann-Straße,residential,False,False,58.964,"LINESTRING (12.9437347 48.4353978, 12.9445208 48.4354936)",,,,,
"[19051355, 156931739]",,Bergstraße,residential,False,False,78.994,"LINESTRING (12.9437347 48.4353978, 12.9437239 48.4353546, 12.9436761 48.4351021, 12.94363 48.4346911)",,,,,
25983847,,Schuhmann-Straße,residential,False,True,58.964,"LINESTRING (12.9445208 48.4354936, 12.9437347 48.4353978)",,,,,
25983649,,Am Paradiesgarten,residential,False,True,7.089,"LINESTRING (12.9416893 48.4347465, 12.9415933 48.4347438)",,,,,
25983649,,Am Paradiesgarten,residential,False,False,146.898,"LINESTRING (12.9416893 48.4347465, 12.9424695 48.4347501, 12.9427336 48.4347516, 12.9429097 48.4347847, 12.9431596 48.4348446, 12.9432868 48.4348849, 12.943352 48.4349397, 12.943378 48.4349909, 12.9433903 48.4351037)",,,,,
25983855,,Am Paradiesgarten,residential,False,False,42.358999999999995,"LINESTRING (12.9416893 48.4347465, 12.9416914 48.4345821, 12.9417402 48.434368)",,,permissive,,
25983855,,Am Paradiesgarten,residential,False,True,60.67,"LINESTRING (12.9418537 48.4338276, 12.9417402 48.434368)",,,permissive,,
25983855,,Am Paradiesgarten,residential,False,False,44.628,"LINESTRING (12.9418537 48.4338276, 12.9419201 48.4335423, 12.9419117 48.4334793, 12.9418732 48.433437)",,,permissive,,
25983865,,Am Paradiesgarten,residential,False,False,65.762,"LINESTRING (12.9418537 48.4338276, 12.9423074 48.4338353, 12.9427441 48.4338531)",,,,,
25983855,,Am Paradiesgarten,residential,False,False,60.67,"LINESTRING (12.9417402 48.434368, 12.9418537 48.4338276)",,,permissive,,
25983855,,Am Paradiesgarten,residential,False,True,42.358999999999995,"LINESTRING (12.9417402 48.434368, 12.9416914 48.4345821, 12.9416893 48.4347465)",,,permissive,,
25983859,,Am Paradiesgarten,residential,False,False,82.39099999999999,"LINESTRING (12.9417402 48.434368, 12.9422029 48.43436, 12.9428567 48.4343515)",,,,,
25983859,,Am Paradiesgarten,residential,False,True,82.39099999999999,"LINESTRING (12.9428567 48.4343515, 12.9422029 48.43436, 12.9417402 48.434368)",,,,,
25983865,,Am Paradiesgarten,residential,False,True,65.762,"LINESTRING (12.9427441 48.4338531, 12.9423074 48.4338353, 12.9418537 48.4338276)",,,,,
25983878,,Bergstraße,residential,False,True,86.491,"LINESTRING (12.9419907 48.4325137, 12.9419802 48.4325548, 12.9419919 48.4325969, 12.9419967 48.4326451, 12.9420462 48.4327116, 12.9421936 48.4327542, 12.9423202 48.4328441, 12.9424671 48.4328892, 12.9425758 48.4329829, 12.9426235 48.433094)",,,,,
411433025,PAN 58,Passauer Straße,tertiary,False,True,126.495,"LINESTRING (12.9419907 48.4325137, 12.9426569 48.4325146, 12.9429068 48.4325029, 12.9432547 48.4324811, 12.9434666 48.4324777, 12.9435682 48.4324821, 12.9437019 48.4324923)",,,,,
"[156931716, 1144388317]",PAN 58,Passauer Straße,tertiary,False,False,85.843,"LINESTRING (12.9419907 48.4325137, 12.9414246 48.4325063, 12.9408274 48.4324984)",,,,,
25983882,,Am Paradiesgarten,residential,False,True,21.567999999999998,"LINESTRING (12.9416883 48.4350152, 12.9414566 48.435038, 12.9414019 48.435025)",,,,,
25983878,,Bergstraße,residential,False,False,86.491,"LINESTRING (12.9426235 48.433094, 12.9425758 48.4329829, 12.9424671 48.4328892, 12.9423202 48.4328441, 12.9421936 48.4327542, 12.9420462 48.4327116, 12.9419967 48.4326451, 12.9419919 48.4325969, 12.9419802 48.4325548, 12.9419907 48.4325137)",,,,,
