osmid,lanes,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed
5711466,,,residential,,False,True,51.365,"LINESTRING (9.0083212 53.3830935, 9.0076248 53.3832956)",Schulstraße,
40697391,2,,unclassified,,False,False,42.501,"LINESTRING (9.0040651 53.3850628, 9.0043482 53.3854057)",Hermann-Lamprecht-Straße,50
"[5711484, 631378941, 5711494]",,,residential,,False,"[False, True]",591.572,"LINESTRING (9.0040651 53.3850628, 9.0048424 53.3848391, 9.0052238 53.3847914, 9.0074571 53.3841667, 9.007706 53.3844424, 9.007998 53.3847884, 9.0081257 53.3849469, 9.0082043 53.384997, 9.0083131 53.385, 9.0088662 53.3848371, 9.0088613 53.3846983, 9.0084941 53.3842546, 9.0084596 53.384213, 9.0076248 53.3832956)","['Birkenweg', 'Geestdorfer Straße', 'Geestdorfer Ring']",
40697391,2,,unclassified,,False,True,77.143,"LINESTRING (9.0040651 53.3850628, 9.0037766 53.3847214, 9.0035415 53.3844433)",Hermann-Lamprecht-Straße,50
5711466,,,residential,,False,False,51.365,"LINESTRING (9.0076248 53.3832956, 9.0083212 53.3830935)",Schulstraße,
5711466,,,residential,,False,True,299.377,"LINESTRING (9.0076248 53.3832956, 9.0035415 53.3844433)",Schulstraße,
"[5711484, 631378941, 5711494]",,,residential,,False,"[False, True]",591.572,"LINESTRING (9.0076248 53.3832956, 9.0084596 53.384213, 9.0084941 53.3842546, 9.0088613 53.3846983, 9.0088662 53.3848371, 9.0083131 53.385, 9.0082043 53.384997, 9.0081257 53.3849469, 9.007998 53.3847884, 9.007706 53.3844424, 9.0074571 53.3841667, 9.0052238 53.3847914, 9.0048424 53.3848391, 9.0040651 53.3850628)","['Birkenweg', 'Geestdorfer Straße', 'Geestdorfer Ring']",
5711567,,,residential,,False,False,70.458,"LINESTRING (9.0071612 53.3867215, 9.0081155 53.386443)",Weichselstraße,
"[34380072, 5711579, 34380071]",,,residential,,False,False,333.373,"LINESTRING (9.0071612 53.3867215, 9.0080673 53.3877805, 9.0082577 53.3877238, 9.0090056 53.3875009, 9.0081155 53.386443)","['Oderstraße', 'Weserstraße', 'Elbestraße']",
5711567,,,residential,,False,True,103.506,"LINESTRING (9.0071612 53.3867215, 9.0057599 53.3871314)",Weichselstraße,
5711567,,,residential,,False,True,70.458,"LINESTRING (9.0081155 53.386443, 9.0071612 53.3867215)",Weichselstraße,
"[34380072, 5711579, 34380071]",,,residential,,False,True,333.373,"LINESTRING (9.0081155 53.386443, 9.0090056 53.3875009, 9.0082577 53.3877238, 9.0080673 53.3877805, 9.0071612 53.3867215)","['Oderstraße', 'Weserstraße', 'Elbestraße']",
"[265877223, 5711567]",,,"['residential', 'living_street']",,False,False,27.064,"LINESTRING (9.0081155 53.386443, 9.0083193 53.3863835, 9.0084677 53.3863215)",Weichselstraße,7
34380154,,,living_street,,False,False,53.23,"LINESTRING (9.0084677 53.3863215, 9.008007 53.3859295)",Hammeweg,7
265877223,,,living_street,,False,False,49.347,"LINESTRING (9.0084677 53.3863215, 9.0091332 53.386123)",Weichselstraße,7
"[5711567, 265877223]",,,"['living_street', 'residential']",,False,True,27.064,"LINESTRING (9.0084677 53.3863215, 9.0083193 53.3863835, 9.0081155 53.386443)",Weichselstraße,7
5711591,,,living_street,,False,False,104.451,"LINESTRING (9.003925 53.3863383, 9.002534 53.3867789)",Breslauer Straße,
5711673,,,living_street,,False,False,291.07300000000004,"LINESTRING (9.003925 53.3863383, 9.0045393 53.3870507, 9.0037357 53.3872766, 9.003623 53.3873654, 9.0031112 53.3875317, 9.002534 53.3867789)",Dresdener Straße,
5711591,,,living_street,,False,True,70.985,"LINESTRING (9.003925 53.3863383, 9.0048891 53.386061)",Breslauer Straße,
5711591,,,living_street,,False,True,104.451,"LINESTRING (9.002534 53.3867789, 9.003925 53.3863383)",Breslauer Straße,
5711673,,,living_street,,False,True,291.073,"LINESTRING (9.002534 53.3867789, 9.0031112 53.3875317, 9.003623 53.3873654, 9.0037357 53.3872766, 9.0045393 53.3870507, 9.003925 53.3863383)",Dresdener Straße,
34380192,,,residential,,False,False,168.606,"LINESTRING (9.002534 53.3867789, 9.0020784 53.3862479, 9.0021144 53.3861537, 9.0025698 53.3860135, 9.0026821 53.3859295, 9.0027398 53.3858864, 9.0032719 53.3857274)",Am Schützenhof,30
5711596,,,residential,,False,True,242.566,"LINESTRING (9.0026339 53.388275, 9.0059318 53.3873315)",Königsberger Straße,30
5711643,,,residential,,False,False,61.541,"LINESTRING (9.0026339 53.388275, 9.0030412 53.3887723)",Berliner Straße,30
5711643,,,residential,,False,True,130.83100000000002,"LINESTRING (9.0026339 53.388275, 9.0022731 53.3878447, 9.0019472 53.3874559, 9.0017558 53.3872214)",Berliner Straße,30
5711643,,,residential,,False,False,73.773,"LINESTRING (9.0012761 53.3866228, 9.0017558 53.3872214)",Berliner Straße,30
5711643,,,residential,,False,True,82.742,"LINESTRING (9.0012761 53.3866228, 9.0007136 53.3859586)",Berliner Straße,30
631382105,,,residential,,False,False,132.95,"LINESTRING (9.0012761 53.3866228, 8.9997609 53.3874057)",Potsdamer Weg,
25299359,,,residential,,False,False,144.255,"LINESTRING (9.0001204 53.3880768, 9.0017558 53.3872214)",Kolberger Straße,30
5711643,,,residential,,False,True,73.773,"LINESTRING (9.0017558 53.3872214, 9.0012761 53.3866228)",Berliner Straße,30
25299359,,,residential,,False,True,144.255,"LINESTRING (9.0017558 53.3872214, 9.0001204 53.3880768)",Kolberger Straße,30
5711643,,,residential,,False,False,130.83100000000002,"LINESTRING (9.0017558 53.3872214, 9.0019472 53.3874559, 9.0022731 53.3878447, 9.0026339 53.388275)",Berliner Straße,30
25299364,,,residential,,False,False,113.138,"LINESTRING (9.0075584 53.3815684, 9.0074598 53.3815558, 9.0069514 53.3814905, 9.0059276 53.3812764)",Bahnhofstraße,
25299364,,,residential,,False,True,145.235,"LINESTRING (9.0038498 53.3808642, 9.0042456 53.3809427, 9.0049162 53.3810758, 9.0051255 53.3811173, 9.0059276 53.3812764)",Bahnhofstraße,
736593519,2,L 122,secondary,,False,False,62.251999999999995,"LINESTRING (9.0038498 53.3808642, 9.0037359 53.3810661, 9.0035504 53.3813948)",Hindenburgstraße,50
736593519,2,L 122,secondary,,False,True,46.985,"LINESTRING (9.0038498 53.3808642, 9.0040316 53.3805692, 9.0040942 53.3804676)",Hindenburgstraße,50
28143593,,,residential,,False,False,61.510999999999996,"LINESTRING (9.005597 53.3803274, 9.0059231 53.3803581, 9.0061291 53.3804401, 9.0063888 53.3805797)",Fritz-Reuter-Weg,
28143596,,,residential,,False,False,70.05,"LINESTRING (9.0073833 53.3807507, 9.0070683 53.3806494, 9.0067137 53.3805797, 9.0063888 53.3805797)",Bürgermeister-Garms-Straße,
28143593,,,residential,,False,True,61.510999999999996,"LINESTRING (9.0063888 53.3805797, 9.0061291 53.3804401, 9.0059231 53.3803581, 9.005597 53.3803274)",Fritz-Reuter-Weg,
28143596,,,residential,,False,True,70.05,"LINESTRING (9.0063888 53.3805797, 9.0067137 53.3805797, 9.0070683 53.3806494, 9.0073833 53.3807507)",Bürgermeister-Garms-Straße,
34867346,,,residential,,False,False,83.292,"LINESTRING (9.0063888 53.3805797, 9.0062454 53.3807899, 9.0059276 53.3812764)",Bürgermeister-Garms-Straße,
34867346,,,residential,,False,True,65.795,"LINESTRING (9.0063888 53.3805797, 9.0064428 53.3804008, 9.006417 53.3801858, 9.0062965 53.3800052)",Bürgermeister-Garms-Straße,
736593519,2,L 122,secondary,,False,False,46.985,"LINESTRING (9.0040942 53.3804676, 9.0040316 53.3805692, 9.0038498 53.3808642)",Hindenburgstraße,50
736593519,2,L 122,secondary,,False,True,90.126,"LINESTRING (9.0030723 53.3821535, 9.0035504 53.3813948)",Hindenburgstraße,50
118243435,,L 122,secondary,,False,False,113.762,"LINESTRING (9.0030723 53.3821535, 9.0028678 53.3824955, 9.0025364 53.3830498, 9.0024994 53.3831178)",Hindenburgstraße,50
34380161,,,residential,,False,False,180.47,"LINESTRING (9.0075434 53.385592, 9.005108 53.3863161)",Rheinstraße,30
34380154,,,living_street,,False,True,50.927,"LINESTRING (9.0075434 53.385592, 9.0076018 53.3855834, 9.008007 53.3859295)",Hammeweg,7
34380161,,,residential,,False,True,104.168,"LINESTRING (9.0075434 53.385592, 9.0070937 53.385051, 9.0065882 53.3851923)",Rheinstraße,30
265877223,,,living_street,,False,True,49.347,"LINESTRING (9.0091332 53.386123, 9.0084677 53.3863215)",Weichselstraße,7
34380167,,,living_street,,False,False,125.30600000000001,"LINESTRING (9.0091332 53.386123, 9.0086063 53.3855111, 9.0086618 53.3854486, 9.0092188 53.3852896)",Ostestraße,7
265877223,,,living_street,,False,False,63.024,"LINESTRING (9.0091332 53.386123, 9.0098541 53.3859338, 9.0099992 53.3858899)",Weichselstraße,7
34867341,,,residential,,False,False,80.14200000000001,"LINESTRING (9.0074645 53.3799968, 9.0071601 53.3799335, 9.006746 53.3799208, 9.0062965 53.3800052)",Hermann-Löns-Weg,
34867341,,,residential,,False,True,80.14200000000001,"LINESTRING (9.0062965 53.3800052, 9.006746 53.3799208, 9.0071601 53.3799335, 9.0074645 53.3799968)",Hermann-Löns-Weg,
34867346,,,residential,,False,False,65.795,"LINESTRING (9.0062965 53.3800052, 9.006417 53.3801858, 9.0064428 53.3804008, 9.0063888 53.3805797)",Bürgermeister-Garms-Straße,
25299364,,,residential,,False,False,145.23499999999999,"LINESTRING (9.0059276 53.3812764, 9.0051255 53.3811173, 9.0049162 53.3810758, 9.0042456 53.3809427, 9.0038498 53.3808642)",Bahnhofstraße,
25299364,,,residential,,False,True,113.13799999999999,"LINESTRING (9.0059276 53.3812764, 9.0069514 53.3814905, 9.0074598 53.3815558, 9.0075584 53.3815684)",Bahnhofstraße,
34867346,,,residential,,False,True,83.292,"LINESTRING (9.0059276 53.3812764, 9.0062454 53.3807899, 9.0063888 53.3805797)",Bürgermeister-Garms-Straße,
144116566,,,living_street,,False,False,63.760999999999996,"LINESTRING (9.0053689 53.3853441, 9.005254 53.3853783, 9.0050262 53.3854461, 9.0047348 53.3855329, 9.0045087 53.3856002)",Hermann-Lamprecht-Straße,
40697391,2,,unclassified,,False,True,24.105,"LINESTRING (9.0045087 53.3856002, 9.0043482 53.3854057)",Hermann-Lamprecht-Straße,50
40697391,2,,unclassified,,False,False,57.113,"LINESTRING (9.0045087 53.3856002, 9.0046902 53.3858201, 9.0048891 53.386061)",Hermann-Lamprecht-Straße,50
144116566,,,living_street,,False,True,63.761,"LINESTRING (9.0045087 53.3856002, 9.0047348 53.3855329, 9.0050262 53.3854461, 9.005254 53.3853783, 9.0053689 53.3853441)",Hermann-Lamprecht-Straße,
4768507,1,L 122,secondary,roundabout,True,False,34.704,"LINESTRING (9.0023872 53.3833328, 9.0023563 53.3833176, 9.0023219 53.3832939, 9.0022972 53.3832633, 9.002289 53.3832296, 9.0022979 53.3831961, 9.002323 53.3831656, 9.0023573 53.3831433, 9.0024002 53.3831272, 9.0024488 53.3831185, 9.0024994 53.3831178)",,
"[150261060, 736593510]",2,L 122,secondary,,False,False,312.67799999999994,"LINESTRING (9.0023872 53.3833328, 9.0023478 53.3833958, 9.001837 53.3842091, 9.0014778 53.3847881, 9.0014256 53.3848728, 9.0013407 53.3850165, 9.0011231 53.3853788, 9.0009563 53.3856763, 9.0008916 53.385755, 9.0007968 53.3858791, 9.0007136 53.3859586)",Hindenburgstraße,50
5711643,,,residential,,False,False,82.742,"LINESTRING (9.0007136 53.3859586, 9.0012761 53.3866228)",Berliner Straße,30
150261060,2,L 122,secondary,,False,False,227.774,"LINESTRING (9.0007136 53.3859586, 9.0006545 53.386002, 9.0005843 53.3860522, 9.0004961 53.3861053, 9.0000859 53.3863299, 8.9994405 53.3866615, 8.9981815 53.3873403)",Hindenburgstraße,50
"[150261060, 736593510]",2,L 122,secondary,,False,True,312.678,"LINESTRING (9.0007136 53.3859586, 9.0007968 53.3858791, 9.0008916 53.385755, 9.0009563 53.3856763, 9.0011231 53.3853788, 9.0013407 53.3850165, 9.0014256 53.3848728, 9.0014778 53.3847881, 9.001837 53.3842091, 9.0023478 53.3833958, 9.0023872 53.3833328)",Hindenburgstraße,50
150261060,2,L 122,secondary,,False,True,227.77400000000003,"LINESTRING (8.9981815 53.3873403, 8.9994405 53.3866615, 9.0000859 53.3863299, 9.0004961 53.3861053, 9.0005843 53.3860522, 9.0006545 53.386002, 9.0007136 53.3859586)",Hindenburgstraße,50
34380192,,,residential,,False,True,79.842,"LINESTRING (9.0043482 53.3854057, 9.0032719 53.3857274)",Am Schützenhof,30
40697391,2,,unclassified,,False,False,24.105,"LINESTRING (9.0043482 53.3854057, 9.0045087 53.3856002)",Hermann-Lamprecht-Straße,50
40697391,2,,unclassified,,False,True,42.501,"LINESTRING (9.0043482 53.3854057, 9.0040651 53.3850628)",Hermann-Lamprecht-Straße,50
34380161,,,residential,,False,True,180.47,"LINESTRING (9.005108 53.3863161, 9.0075434 53.385592)",Rheinstraße,30
40697391,2,,unclassified,,False,True,31.865,"LINESTRING (9.005108 53.3863161, 9.0048891 53.386061)",Hermann-Lamprecht-Straße,50
40697391,2,,unclassified,,False,False,100.44,"LINESTRING (9.005108 53.3863161, 9.0052453 53.386486, 9.0053417 53.3866035, 9.0057599 53.3871314)",Hermann-Lamprecht-Straße,50
5711643,,,residential,,False,True,61.541,"LINESTRING (9.0030412 53.3887723, 9.0026339 53.388275)",Berliner Straße,30
172374305,,,living_street,,False,False,86.433,"LINESTRING (9.0030412 53.3887723, 9.0042205 53.3884413)",Baalberger Straße,
172374305,,,living_street,,False,True,86.433,"LINESTRING (9.0042205 53.3884413, 9.0030412 53.3887723)",Baalberger Straße,
172374305,,,living_street,,False,False,43.72500000000001,"LINESTRING (9.0042205 53.3884413, 9.0043802 53.3883965, 9.0044733 53.3884075, 9.0044897 53.3884507, 9.0044383 53.3884841, 9.0043589 53.3884869, 9.0042205 53.3884413)",Baalberger Straße,
172374305,,,living_street,,False,True,43.725,"LINESTRING (9.0042205 53.3884413, 9.0043589 53.3884869, 9.0044383 53.3884841, 9.0044897 53.3884507, 9.0044733 53.3884075, 9.0043802 53.3883965, 9.0042205 53.3884413)",Baalberger Straße,
34380167,,,living_street,,False,False,51.789,"LINESTRING (9.0092188 53.3852896, 9.0094536 53.3852226, 9.009546 53.3852685, 9.0094937 53.3853255, 9.0093981 53.3853347, 9.0092188 53.3852896)",Ostestraße,7
34380167,,,living_street,,False,True,51.789,"LINESTRING (9.0092188 53.3852896, 9.0093981 53.3853347, 9.0094937 53.3853255, 9.009546 53.3852685, 9.0094536 53.3852226, 9.0092188 53.3852896)",Ostestraße,7
34380167,,,living_street,,False,True,125.30600000000001,"LINESTRING (9.0092188 53.3852896, 9.0086618 53.3854486, 9.0086063 53.3855111, 9.0091332 53.386123)",Ostestraße,7
261206322,,,residential,,False,False,63.636,"LINESTRING (9.0099992 53.3858899, 9.0101931 53.386112, 9.0101777 53.3862535, 9.0100328 53.3864115)",Am Hüttenpark,
265877223,,,living_street,,False,True,63.024,"LINESTRING (9.0099992 53.3858899, 9.0098541 53.3859338, 9.0091332 53.386123)",Weichselstraße,7
261206322,,,residential,,False,True,63.636,"LINESTRING (9.0100328 53.3864115, 9.0101777 53.3862535, 9.0101931 53.386112, 9.0099992 53.3858899)",Am Hüttenpark,
34380154,,,living_street,,False,True,53.23,"LINESTRING (9.008007 53.3859295, 9.0084677 53.3863215)",Hammeweg,7
34380154,,,living_street,,False,False,50.927,"LINESTRING (9.008007 53.3859295, 9.0076018 53.3855834, 9.0075434 53.385592)",Hammeweg,7
261206323,,,living_street,,False,False,66.064,"LINESTRING (9.008007 53.3859295, 9.0072352 53.3861524, 9.0070966 53.3861506)",Wümmeweg,7
261206323,,,living_street,,False,True,66.064,"LINESTRING (9.0070966 53.3861506, 9.0072352 53.3861524, 9.008007 53.3859295)",Wümmeweg,7
34380161,,,residential,,False,False,104.168,"LINESTRING (9.0065882 53.3851923, 9.0070937 53.385051, 9.0075434 53.385592)",Rheinstraße,30
261305253,,,residential,,False,False,177.119,"LINESTRING (9.0055258 53.3820842, 9.0056683 53.3818571, 9.0054601 53.3817724, 9.0035504 53.3813948)",Paulusweg,
736593519,2,L 122,secondary,,False,False,90.126,"LINESTRING (9.0035504 53.3813948, 9.0030723 53.3821535)",Hindenburgstraße,50
261305253,,,residential,,False,True,177.119,"LINESTRING (9.0035504 53.3813948, 9.0054601 53.3817724, 9.0056683 53.3818571, 9.0055258 53.3820842)",Paulusweg,
736593519,2,L 122,secondary,,False,True,62.251999999999995,"LINESTRING (9.0035504 53.3813948, 9.0037359 53.3810661, 9.0038498 53.3808642)",Hindenburgstraße,50
34380192,,,residential,,False,False,79.842,"LINESTRING (9.0032719 53.3857274, 9.0043482 53.3854057)",Am Schützenhof,30
34380192,,,residential,,False,True,168.606,"LINESTRING (9.0032719 53.3857274, 9.0027398 53.3858864, 9.0026821 53.3859295, 9.0025698 53.3860135, 9.0021144 53.3861537, 9.0020784 53.3862479, 9.002534 53.3867789)",Am Schützenhof,30
261305258,,,residential,,False,False,50.902,"LINESTRING (9.0032719 53.3857274, 9.0031333 53.385654, 9.0030748 53.3856099, 9.0028653 53.3853471)",Am Schützenpark,
261305258,,,residential,,False,True,50.902,"LINESTRING (9.0028653 53.3853471, 9.0030748 53.3856099, 9.0031333 53.385654, 9.0032719 53.3857274)",Am Schützenpark,
631382105,,,residential,,False,True,132.95,"LINESTRING (8.9997609 53.3874057, 9.0012761 53.3866228)",Potsdamer Weg,
