osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width,service
"[968558729, 1152978122, 4342172, 1120506986]",Stadtplatz,tertiary,30,False,False,62.876,"LINESTRING (11.9351164 48.4670702, 11.9351544 48.4670923, 11.9351617 48.4671036, 11.9351711 48.467118, 11.9352775 48.4672813, 11.9353976 48.4674654, 11.9354253 48.4675078, 11.9354998 48.4675698)",2,,,
"[1102886867, 1120507039]",Weingraben,residential,20,True,False,44.884,"LINESTRING (11.9351164 48.4670702, 11.9353048 48.4670235, 11.9356157 48.4669465, 11.9356862 48.4669281)",,,,
34135082,Landshuter Straße,residential,50,False,True,63.015,"LINESTRING (11.9383238 48.4665601, 11.938311 48.4664155, 11.9382866 48.4662049, 11.9382808 48.4659943)",,,,
"[441804898, 131082303]","['Landshuter Straße', 'Auf dem Gries']",residential,50,False,False,60.620000000000005,"LINESTRING (11.9383238 48.4665601, 11.9384019 48.4667144, 11.9384356 48.4668172, 11.9384388 48.4668941, 11.9384328 48.4669981, 11.938394 48.4670908)",,,,
25219386,Auf dem Gries,residential,20,True,False,28.986,"LINESTRING (11.938013 48.4670265, 11.9383215 48.4670787, 11.938394 48.4670908)",,,,
481356446,Weingraben,residential,20,True,False,57.013999999999996,"LINESTRING (11.938013 48.4670265, 11.9381648 48.4667335, 11.9382711 48.4666176, 11.9383238 48.4665601)",,,,
327712519,Münchener Straße,tertiary,50,False,True,7.776,"LINESTRING (11.9313232 48.4641758, 11.9312537 48.4641232)",2,,,
"[646273392, 25219382]",Rektor-Weh-Straße,residential,30,False,False,251.174,"LINESTRING (11.9313232 48.4641758, 11.9319541 48.4637584, 11.9321609 48.4636204, 11.9327857 48.4631905, 11.9328681 48.4630895, 11.9328738 48.4630825, 11.932972 48.4629623, 11.9330896 48.4628183, 11.9334149 48.4624199)",,,,
481361794,Münchener Straße,tertiary,50,False,False,126.47899999999998,"LINESTRING (11.9313232 48.4641758, 11.9319227 48.4646529, 11.932369 48.4650136, 11.9324193 48.4650507)",2,,,
"[810450019, 965407558]",Leinbergerstraße,residential,50,False,False,58.650999999999996,"LINESTRING (11.9371373 48.470143, 11.9372445 48.4701271, 11.9372737 48.4701171, 11.9373615 48.4700869, 11.9374602 48.4700111, 11.9375166 48.4699158, 11.9375547 48.469753)",,,,
"[1124413608, 25613832, 1124413610, 1124413671]",Steinweg,residential,50,False,True,123.223,"LINESTRING (11.9371373 48.470143, 11.9372087 48.4702154, 11.9373327 48.4702639, 11.9374519 48.4703104, 11.9377283 48.4704104, 11.9378244 48.4703857, 11.9378678 48.4703466, 11.9379183 48.4702212, 11.9379745 48.4700815, 11.9380935 48.4700017, 11.9381643 48.4698888)",,,,
"[810450018, 1124414019, 1124414012, 32001682]",Leinbergerstraße,residential,50,False,True,97.136,"LINESTRING (11.9371373 48.470143, 11.9370146 48.4701196, 11.9368567 48.470057, 11.9366226 48.4699176, 11.9364678 48.4697919, 11.9363421 48.4696899, 11.9361253 48.4696103)",,,,
25219362,Bahnhofstraße,residential,50,False,True,103.596,"LINESTRING (11.9342581 48.4677413, 11.9344702 48.467356, 11.9345507 48.4672902, 11.9346472 48.4672377, 11.9349728 48.4671101, 11.9351164 48.4670702)",,,,
58730863,Georg-Hummel-Straße,residential,50,False,False,56.899,"LINESTRING (11.9342581 48.4677413, 11.9344214 48.4677472, 11.9350296 48.4677448)",,,,
131082306,Bahnhofstraße,residential,50,False,False,27.251,"LINESTRING (11.9342581 48.4677413, 11.9341668 48.4677957, 11.9339606 48.4678857)",,,,
304600442,Rentamtstraße,living_street,,False,True,77.46300000000001,"LINESTRING (11.9342581 48.4677413, 11.9343391 48.4677773, 11.9343977 48.4678653, 11.9345673 48.468064, 11.934725 48.4681892, 11.9347978 48.468224, 11.934841 48.4682398, 11.934914 48.4682592)",,,,
25378513,Georg-Schweiger-Straße,residential,50,False,False,116.265,"LINESTRING (11.9303524 48.4686868, 11.930047 48.4687894, 11.9299685 48.4688185, 11.929907 48.4688351, 11.9298014 48.4688617, 11.9289023 48.4690947)",,,,
"[501727946, 4682732, 4682733, 502331058, 968308887, 431288026]",Bahnhofstraße,residential,50,False,"[False, True]",213.90499999999997,"LINESTRING (11.9303524 48.4686868, 11.9303692 48.4687267, 11.9305062 48.4690524, 11.9305615 48.469189, 11.9306632 48.4694425, 11.9306796 48.4694856, 11.9307687 48.4697107, 11.9308323 48.4698647, 11.9309308 48.4701087, 11.930964 48.4701911, 11.9310356 48.4703642, 11.9310509 48.4704019, 11.9311084 48.470544)","['2', '3']",,,
"[825003760, 830518672, 813698815]",Bahnhofstraße,residential,50,False,True,239.42800000000003,"LINESTRING (11.9303524 48.4686868, 11.9307688 48.4685541, 11.9308909 48.4685278, 11.9311342 48.4684879, 11.9316594 48.4684099, 11.9321607 48.4683354, 11.93235 48.4683139, 11.9328174 48.4682608, 11.9331931 48.4682181, 11.9334776 48.4681414)",,,,
25378513,Georg-Schweiger-Straße,residential,50,False,False,48.762,"LINESTRING (11.928065 48.4692877, 11.9274369 48.4694251)",,,,
25378513,Georg-Schweiger-Straße,residential,50,False,True,65.354,"LINESTRING (11.928065 48.4692877, 11.9282522 48.4692445, 11.9289023 48.4690947)",,,,
815745328,Orionstraße,residential,30,False,False,69.798,"LINESTRING (11.928065 48.4692877, 11.9279249 48.469055, 11.9278939 48.4686784)",,,,
815745328,Orionstraße,residential,30,False,False,49.665,"LINESTRING (11.9277773 48.4677882, 11.9276835 48.4673459)",,,,
815745328,Orionstraße,residential,30,False,True,40.371,"LINESTRING (11.9277773 48.4677882, 11.9278448 48.4681485)",,,,
25219365,Saturnstraße,residential,30,False,False,230.37600000000003,"LINESTRING (11.9277773 48.4677882, 11.9283391 48.467708, 11.9284167 48.4677821, 11.9285454 48.4680995, 11.9286871 48.468494, 11.9287117 48.4685522, 11.9292179 48.4684552, 11.9290556 48.4680115)",,,,
815745328,Orionstraße,residential,30,False,False,59.033,"LINESTRING (11.9278939 48.4686784, 11.9278448 48.4681485)",,,,
815745328,Orionstraße,residential,30,False,True,69.798,"LINESTRING (11.9278939 48.4686784, 11.9279249 48.469055, 11.928065 48.4692877)",,,,
815745328,Orionstraße,residential,30,False,True,49.665,"LINESTRING (11.9276835 48.4673459, 11.9277773 48.4677882)",,,,
815745328,Orionstraße,residential,30,False,False,40.371,"LINESTRING (11.9278448 48.4681485, 11.9277773 48.4677882)",,,,
815745328,Orionstraße,residential,30,False,True,59.033,"LINESTRING (11.9278448 48.4681485, 11.9278939 48.4686784)",,,,
872366299,Krankenhausweg,residential,30,False,False,48.181,"LINESTRING (11.93451 48.4663512, 11.9351094 48.4661786)",,,,
810314186,Münchener Straße,tertiary,50,False,False,7.868,"LINESTRING (11.93451 48.4663512, 11.9345246 48.4663703, 11.9345583 48.4664143)",2,,,
810314186,Münchener Straße,tertiary,50,False,True,115.08699999999999,"LINESTRING (11.93451 48.4663512, 11.9343836 48.4661844, 11.9342843 48.4660533, 11.9341274 48.4658746, 11.9339986 48.4657554, 11.9336794 48.4654789)",2,,,
872366299,Krankenhausweg,residential,30,False,True,48.181,"LINESTRING (11.9351094 48.4661786, 11.93451 48.4663512)",,,,
25219383,Kolpingstraße,residential,30,False,False,126.92000000000002,"LINESTRING (11.9351094 48.4661786, 11.934936 48.465968, 11.9344471 48.4654711, 11.9341931 48.465213)",,,,
"[909107589, 909107590, 878179950, 810276892, 872366302]",Krankenhausweg,residential,30,False,False,226.58300000000003,"LINESTRING (11.9351094 48.4661786, 11.9354339 48.4661116, 11.9354617 48.466106, 11.9356381 48.4660766, 11.9362961 48.4659606, 11.9367435 48.4658817, 11.9368108 48.4658691, 11.9368798 48.4658576, 11.9373683 48.4657877, 11.9374277 48.465423, 11.9374281 48.4653728, 11.9373921 48.4653472, 11.9373363 48.465344)",,,,
"[909107589, 909107590, 878179950, 810276892, 872366302]",Krankenhausweg,residential,30,False,True,226.583,"LINESTRING (11.9373363 48.465344, 11.9373921 48.4653472, 11.9374281 48.4653728, 11.9374277 48.465423, 11.9373683 48.4657877, 11.9368798 48.4658576, 11.9368108 48.4658691, 11.9367435 48.4658817, 11.9362961 48.4659606, 11.9356381 48.4660766, 11.9354617 48.466106, 11.9354339 48.4661116, 11.9351094 48.4661786)",,,,
25219380,Dr.-Schels-Straße,residential,30,False,False,48.049,"LINESTRING (11.9336794 48.4654789, 11.9341931 48.465213)",,,,
810314186,Münchener Straße,tertiary,50,False,False,115.087,"LINESTRING (11.9336794 48.4654789, 11.9339986 48.4657554, 11.9341274 48.4658746, 11.9342843 48.4660533, 11.9343836 48.4661844, 11.93451 48.4663512)",2,,,
"[810314186, 327664877]",Münchener Straße,tertiary,50,False,True,104.43599999999999,"LINESTRING (11.9336794 48.4654789, 11.9335499 48.4654313, 11.9331807 48.4652956, 11.9325867 48.4651045, 11.9324193 48.4650507)",2,,,
25219380,Dr.-Schels-Straße,residential,30,False,False,57.946,"LINESTRING (11.9341931 48.465213, 11.934933 48.4650373)",,,,
25219380,Dr.-Schels-Straße,residential,30,False,True,48.049,"LINESTRING (11.9341931 48.465213, 11.9336794 48.4654789)",,,,
25219383,Kolpingstraße,residential,30,False,True,126.92000000000002,"LINESTRING (11.9341931 48.465213, 11.9344471 48.4654711, 11.934936 48.465968, 11.9351094 48.4661786)",,,,
1148261468,Kolpingstraße,residential,30,False,False,114.988,"LINESTRING (11.9341931 48.465213, 11.9335675 48.4647324, 11.9332985 48.464409, 11.9332767 48.4643828)",,,,
"[813718563, 25219380]",Dr.-Schels-Straße,residential,30,False,True,77.225,"LINESTRING (11.9370283 48.4645103, 11.9363393 48.4646904, 11.9360539 48.464765)",,,,
25219380,Dr.-Schels-Straße,residential,30,False,True,88.017,"LINESTRING (11.9360539 48.464765, 11.934933 48.4650373)",,,,
25219381,Breitenbergstraße,residential,30,False,False,70.258,"LINESTRING (11.9360539 48.464765, 11.935669 48.464187)",,,,
"[813718563, 25219380]",Dr.-Schels-Straße,residential,30,False,False,77.225,"LINESTRING (11.9360539 48.464765, 11.9363393 48.4646904, 11.9370283 48.4645103)",,,,
25219381,Breitenbergstraße,residential,30,False,True,259.885,"LINESTRING (11.9334149 48.4624199, 11.9343739 48.4629939, 11.9351089 48.4635329, 11.9356129 48.464086, 11.935669 48.464187)",,,,
"[646273392, 25219382]",Rektor-Weh-Straße,residential,30,False,True,251.17400000000004,"LINESTRING (11.9334149 48.4624199, 11.9330896 48.4628183, 11.932972 48.4629623, 11.9328738 48.4630825, 11.9328681 48.4630895, 11.9327857 48.4631905, 11.9321609 48.4636204, 11.9319541 48.4637584, 11.9313232 48.4641758)",,,,
327712519,Münchener Straße,tertiary,50,False,False,147.458,"LINESTRING (11.929893 48.4631519, 11.9301767 48.4633464, 11.9304784 48.4635551, 11.9305115 48.463578, 11.9306608 48.4636813, 11.9307105 48.4637196, 11.9308527 48.4638166, 11.9312537 48.4641232)",2,,,
"[463984842, 813710167]",Münchener Straße,tertiary,50,False,True,86.56,"LINESTRING (11.929893 48.4631519, 11.9296505 48.4630096, 11.9295444 48.4629317, 11.9292638 48.4627957, 11.9290051 48.4626873, 11.9289728 48.4626737)",2,,,
1148261468,Kolpingstraße,residential,30,False,True,114.988,"LINESTRING (11.9332767 48.4643828, 11.9332985 48.464409, 11.9335675 48.4647324, 11.9341931 48.465213)",,,,
32055203,Auf dem Gries,residential,50,False,False,40.294,"LINESTRING (11.938394 48.4670908, 11.938327 48.4672193, 11.9382996 48.4672719, 11.9382238 48.4674351)",,,,
"[441804898, 131082303]","['Landshuter Straße', 'Auf dem Gries']",residential,50,False,True,60.62,"LINESTRING (11.938394 48.4670908, 11.9384328 48.4669981, 11.9384388 48.4668941, 11.9384356 48.4668172, 11.9384019 48.4667144, 11.9383238 48.4665601)",,,,
34381517,Auf dem Gries,residential,30,False,False,22.154,"LINESTRING (11.9381289 48.4677748, 11.9378634 48.4676815)",,,,
441799726,Auf dem Gries,residential,30,False,False,38.922,"LINESTRING (11.9381289 48.4677748, 11.938194 48.4676805, 11.9382068 48.4676189, 11.9382238 48.4674351)",,,,
"[481361793, 1119556740, 965407557, 823598545, 823598546, 1119556467, 364382898, 863166587]",Leinbergerstraße,residential,30,False,True,226.96699999999998,"LINESTRING (11.9381289 48.4677748, 11.937964 48.4680338, 11.937946 48.468067, 11.9378981 48.4681569, 11.9378838 48.4682394, 11.9378566 48.4683964, 11.93782 48.4686075, 11.9377887 48.4687383, 11.9377186 48.4690308, 11.9375873 48.4692986, 11.9375669 48.4693582, 11.9375499 48.4694104, 11.9375286 48.4694672, 11.9374974 48.4695236, 11.9375061 48.4695583, 11.9375547 48.469753)",,,,
34381517,Auf dem Gries,residential,30,False,True,22.154,"LINESTRING (11.9378634 48.4676815, 11.9381289 48.4677748)",,,,
"[1120506857, 1121187404, 28963835, 1121187388, 418084349]","['Herrnstraße', 'Auf dem Gries']",residential,20,True,False,186.15300000000002,"LINESTRING (11.9378634 48.4676815, 11.9375662 48.4678399, 11.9373112 48.4677772, 11.937112 48.4677282, 11.9369817 48.4676961, 11.9368047 48.4676481, 11.9366169 48.467601, 11.93646 48.4675752, 11.9363192 48.46756, 11.935933 48.4675405, 11.9358056 48.4675432, 11.9356938 48.4675493, 11.9356111 48.4675538, 11.9354998 48.4675698)",,,,
"[810276893, 4442363, 1017778828, 1017778829]",Weingraben,residential,20,True,False,174.447,"LINESTRING (11.9356862 48.4669281, 11.9358021 48.4669073, 11.9359169 48.4668958, 11.9360215 48.4668931, 11.9360722 48.4668954, 11.9361207 48.4668976, 11.9362347 48.4669065, 11.9363522 48.4669154, 11.9365633 48.4669314, 11.9366585 48.4669198, 11.9367671 48.4669003, 11.9369013 48.4668816, 11.9370809 48.466894, 11.938013 48.4670265)",,,,
"[25219834, 810276894]",Rosenhofweg,residential,20,False,False,179.50099999999998,"LINESTRING (11.9356862 48.4669281, 11.9356504 48.4668647, 11.9356049 48.4666585, 11.9356062 48.4666194, 11.935629 48.4665874, 11.9357095 48.4665492, 11.935798 48.4665136, 11.9360166 48.4664487, 11.9361829 48.4664168, 11.9364288 48.4663696, 11.9374248 48.4661837)",,,,
"[25219834, 810276894]",Rosenhofweg,residential,20,False,True,179.50099999999998,"LINESTRING (11.9374248 48.4661837, 11.9364288 48.4663696, 11.9361829 48.4664168, 11.9360166 48.4664487, 11.935798 48.4665136, 11.9357095 48.4665492, 11.935629 48.4665874, 11.9356062 48.4666194, 11.9356049 48.4666585, 11.9356504 48.4668647, 11.9356862 48.4669281)",,,,
1210216690,Auf dem Plan,residential,,False,False,26.978,"LINESTRING (11.9359597 48.4683419, 11.936324 48.4683191)",,,,
"[1102885272, 131082322, 131082323]",Stadtplatz,tertiary,30,False,True,92.599,"LINESTRING (11.9359597 48.4683419, 11.9359512 48.468297, 11.9359219 48.4682311, 11.9358984 48.4681784, 11.9358729 48.4681377, 11.9356009 48.4677024, 11.9355845 48.4676803, 11.935568 48.4676582, 11.9354998 48.4675698)",2,,,
"[180175382, 810222455]","['Thalbacher Straße', 'Stadtplatz']",tertiary,30,False,False,17.412000000000003,"LINESTRING (11.9359597 48.4683419, 11.9359546 48.4683762, 11.9358983 48.4684653, 11.9358848 48.4684892)",,,,
1210216690,Auf dem Plan,residential,,False,True,26.978,"LINESTRING (11.936324 48.4683191, 11.9359597 48.4683419)",,,,
"[1210216929, 25219836]",Auf dem Plan,residential,,False,False,56.161,"LINESTRING (11.936324 48.4683191, 11.9367895 48.4682271, 11.9368351 48.4682163, 11.9370619 48.4682288)",,,,
"[1210216930, 1210216835, 25219836]",Auf dem Plan,residential,,False,True,52.494,"LINESTRING (11.936324 48.4683191, 11.9364527 48.4683244, 11.9369583 48.4683751, 11.9370294 48.4683813)",,,,
"[1210216929, 25219836]",Auf dem Plan,residential,,False,True,56.161,"LINESTRING (11.9370619 48.4682288, 11.9368351 48.4682163, 11.9367895 48.4682271, 11.936324 48.4683191)",,,,
1210216930,Auf dem Plan,residential,,False,False,17.126,"LINESTRING (11.9370619 48.4682288, 11.9370567 48.4682533, 11.9370294 48.4683813)",,,,
"[25219838, 1210216934]",Auf dem Plan,residential,,False,False,93.43,"LINESTRING (11.9370619 48.4682288, 11.9374087 48.468271, 11.9373558 48.4685483, 11.9371048 48.4685219, 11.9370418 48.4684808, 11.9370294 48.4683813)",,,,
"[1210216934, 25219838]",Auf dem Plan,residential,,False,True,93.43,"LINESTRING (11.9370294 48.4683813, 11.9370418 48.4684808, 11.9371048 48.4685219, 11.9373558 48.4685483, 11.9374087 48.468271, 11.9370619 48.4682288)",,,,
1210216930,Auf dem Plan,residential,,False,True,17.126,"LINESTRING (11.9370294 48.4683813, 11.9370567 48.4682533, 11.9370619 48.4682288)",,,,
"[1210216930, 1210216835, 25219836]",Auf dem Plan,residential,,False,False,52.494,"LINESTRING (11.9370294 48.4683813, 11.9369583 48.4683751, 11.9364527 48.4683244, 11.936324 48.4683191)",,,,
25378513,Georg-Schweiger-Straße,residential,50,False,True,20.27,"LINESTRING (11.9271758 48.4694822, 11.9274369 48.4694251)",,,,
26430561,Stellwerkstraße,residential,50,False,False,22.066000000000003,"LINESTRING (11.9271758 48.4694822, 11.9271949 48.4695262, 11.9272586 48.4696729)",2,,,
25378516,Fronängerstraße,residential,30,False,False,86.668,"LINESTRING (11.9311084 48.470544, 11.9316372 48.4704574, 11.9322627 48.4704028)",,,,
"[501727946, 4682732, 4682733, 502331058, 968308887, 431288026]",Bahnhofstraße,residential,50,False,"[False, True]",213.90499999999997,"LINESTRING (11.9311084 48.470544, 11.9310509 48.4704019, 11.9310356 48.4703642, 11.930964 48.4701911, 11.9309308 48.4701087, 11.9308323 48.4698647, 11.9307687 48.4697107, 11.9306796 48.4694856, 11.9306632 48.4694425, 11.9305615 48.469189, 11.9305062 48.4690524, 11.9303692 48.4687267, 11.9303524 48.4686868)","['2', '3']",,,
56157655,Fronängerstraße,residential,30,False,False,49.245,"LINESTRING (11.9345144 48.4701625, 11.9351784 48.4701143)",,,,
25378517,Poststraße,residential,30,False,False,48.346999999999994,"LINESTRING (11.9345144 48.4701625, 11.9343509 48.4698879, 11.9342795 48.4697566)",,,,
"[1121187928, 1121187927]",Fronängerstraße,residential,30,False,True,82.721,"LINESTRING (11.9345144 48.4701625, 11.9341583 48.4702131, 11.9334173 48.4703185)",,,,
"[58730848, 821236121, 25378517]",Poststraße,residential,30,False,True,189.17999999999998,"LINESTRING (11.9334776 48.4681414, 11.9336202 48.4684439, 11.9339362 48.4691141, 11.9339591 48.4691626, 11.9339859 48.4692177, 11.9340754 48.469402, 11.9341542 48.4695543, 11.9342106 48.4696567, 11.9342795 48.4697566)",,,,
"[830518672, 825003760, 813698815]",Bahnhofstraße,residential,50,False,False,239.42800000000003,"LINESTRING (11.9334776 48.4681414, 11.9331931 48.4682181, 11.9328174 48.4682608, 11.93235 48.4683139, 11.9321607 48.4683354, 11.9316594 48.4684099, 11.9311342 48.4684879, 11.9308909 48.4685278, 11.9307688 48.4685541, 11.9303524 48.4686868)",,,,
"[1121154369, 131082306]",Bahnhofstraße,residential,50,False,True,45.568,"LINESTRING (11.9334776 48.4681414, 11.9338944 48.4679207, 11.9339606 48.4678857)",,,,
232374771,Landshuter Straße,residential,50,False,False,38.414,"LINESTRING (11.9391793 48.465481, 11.9386909 48.4656013)",2,,,
301955905,Landshuter Straße,residential,50,False,True,11.45,"LINESTRING (11.9391793 48.465481, 11.9393272 48.4654496)",2,,,
232374771,Landshuter Straße,residential,50,False,True,38.414,"LINESTRING (11.9386909 48.4656013, 11.9391793 48.465481)",2,,,
"[34135083, 34135082, 232374771]",Landshuter Straße,residential,50,False,False,37.339,"LINESTRING (11.9386909 48.4656013, 11.9385932 48.4656467, 11.9385002 48.4656948, 11.9384735 48.4657126, 11.9384355 48.4657407, 11.9384019 48.4657709, 11.9383429 48.4658385)",2,yes,,
"[817951016, 25379861]",Gärtnerstraße,residential,50,False,True,409.10999999999996,"LINESTRING (11.9386909 48.4656013, 11.9383512 48.4651687, 11.9382765 48.4650806, 11.9381825 48.4649698, 11.9380519 48.4647962, 11.9378848 48.4645742, 11.937439 48.4642257, 11.9374712 48.4641136, 11.9375101 48.4639622, 11.9376274 48.4636796, 11.9376918 48.4635208, 11.9377577 48.4633535, 11.9377252 48.463266, 11.9376296 48.4631902, 11.9375506 48.4631197, 11.9375229 48.4630537, 11.9374966 48.4629909, 11.9374359 48.4625808, 11.93743 48.4622373)",,,,
"[25379857, 785192683]",Stadtgraben,residential,30,False,False,78.833,"LINESTRING (11.9382808 48.4659943, 11.9385073 48.4660799, 11.9387535 48.4663212, 11.9389313 48.4665357)",,,,
34135082,Landshuter Straße,residential,50,False,False,63.015,"LINESTRING (11.9382808 48.4659943, 11.9382866 48.4662049, 11.938311 48.4664155, 11.9383238 48.4665601)",,,,
34135082,Landshuter Straße,residential,50,False,True,17.966,"LINESTRING (11.9382808 48.4659943, 11.9383054 48.4659096, 11.9383429 48.4658385)",,,,
"[25379856, 177308369, 25380226]",Viehmarktstraße,residential,30,False,"[False, True]",77.373,"LINESTRING (11.9389313 48.4665357, 11.9391151 48.4664684, 11.9392178 48.4664336, 11.9399117 48.4662963)",,yes,,
"[25379857, 785192683]",Stadtgraben,residential,30,False,True,78.833,"LINESTRING (11.9389313 48.4665357, 11.9387535 48.4663212, 11.9385073 48.4660799, 11.9382808 48.4659943)",,,,
"[857867774, 857867775]",Stadtgraben,residential,30,False,False,324.141,"LINESTRING (11.9389313 48.4665357, 11.938943 48.4666072, 11.9390285 48.4668136, 11.9390683 48.4669011, 11.939121 48.4671637, 11.9391164 48.4672947, 11.9390757 48.4673754, 11.9389457 48.4675694, 11.9388662 48.4677958, 11.9388288 48.4679025, 11.9388162 48.4681942, 11.9388132 48.4682273, 11.9387997 48.4683886, 11.9387873 48.4685465, 11.9387096 48.4694027)",,,,
25379858,Mühlbachstraße,residential,30,False,False,36.158,"LINESTRING (11.9387096 48.4694027, 11.9391994 48.469386)",,,,
857867775,Stadtgraben,residential,30,False,False,48.832,"LINESTRING (11.9387096 48.4694027, 11.9386046 48.4698363)",,,,
"[857867774, 857867775]",Stadtgraben,residential,30,False,True,324.14099999999996,"LINESTRING (11.9387096 48.4694027, 11.9387873 48.4685465, 11.9387997 48.4683886, 11.9388132 48.4682273, 11.9388162 48.4681942, 11.9388288 48.4679025, 11.9388662 48.4677958, 11.9389457 48.4675694, 11.9390757 48.4673754, 11.9391164 48.4672947, 11.939121 48.4671637, 11.9390683 48.4669011, 11.9390285 48.4668136, 11.938943 48.4666072, 11.9389313 48.4665357)",,,,
785192684,Stadtgraben,residential,30,False,True,19.27,"LINESTRING (11.9385631 48.4700074, 11.9386046 48.4698363)",,,,
810450020,Steinbockstraße,residential,30,False,True,17.361,"LINESTRING (11.9385631 48.4700074, 11.9383547 48.4699347)",,,,
841484783,Steinbockstraße,residential,30,False,False,49.485,"LINESTRING (11.9385631 48.4700074, 11.9392255 48.4700793)",,,,
"[810224244, 1077678133, 841484782]",Stadtgraben,residential,30,False,False,61.355,"LINESTRING (11.9385631 48.4700074, 11.9385718 48.4702746, 11.9385245 48.4704162, 11.9384362 48.4705428)",,,,
25379858,Mühlbachstraße,residential,30,False,True,36.158,"LINESTRING (11.9391994 48.469386, 11.9387096 48.4694027)",,,,
25379859,Mühlbachstraße,residential,30,False,True,77.116,"LINESTRING (11.9391994 48.469386, 11.9392255 48.4700793)",,,,
25379858,Mühlbachstraße,residential,30,False,False,116.917,"LINESTRING (11.9391994 48.469386, 11.9394679 48.469372, 11.9396755 48.4692803, 11.9394486 48.4688845, 11.9393424 48.4686093)",,,,
25379858,Mühlbachstraße,residential,30,False,True,116.917,"LINESTRING (11.9393424 48.4686093, 11.9394486 48.4688845, 11.9396755 48.4692803, 11.9394679 48.469372, 11.9391994 48.469386)",,,,
25379859,Mühlbachstraße,residential,30,False,False,77.116,"LINESTRING (11.9392255 48.4700793, 11.9391994 48.469386)",,,,
