osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction
4799603,L 485,Hauptstraße,secondary,50,False,False,51.906000000000006,"LINESTRING (9.9026668 52.0549796, 9.9027915 52.0552687, 9.9028722 52.0554289)",
4799603,L 485,Hauptstraße,secondary,50,False,True,82.535,"LINESTRING (9.9026668 52.0549796, 9.9025988 52.0548056, 9.9023847 52.0542579)",
23639298,,Schulstraße,residential,,False,False,52.689,"LINESTRING (9.9026668 52.0549796, 9.9022183 52.0550372, 9.9019125 52.0550765)",
23639312,,Berliner Straße,residential,50,False,False,55.763999999999996,"LINESTRING (9.9018384 52.0530443, 9.9019627 52.0530482, 9.902648 52.053103)",
24926819,,Lange Halbe,residential,,False,True,177.711,"LINESTRING (9.9018384 52.0530443, 9.9017319 52.053039, 9.9015339 52.0530231, 9.8994415 52.0524472)",
1150656387,L 485,Hauptstraße,secondary,50,False,False,140.069,"LINESTRING (9.9018384 52.0530443, 9.9019062 52.0531777, 9.9019553 52.0532702, 9.9021192 52.0536085, 9.902148 52.0536782, 9.9022775 52.0539923, 9.9023847 52.0542579)",
23639312,,Berliner Straße,residential,50,False,True,37.497,"LINESTRING (9.9093141 52.0536644, 9.9087696 52.0536243)",
23639256,,August-Klingebiel-Straße,living_street,,False,False,94.815,"LINESTRING (9.902648 52.053103, 9.9026654 52.0529436, 9.9026708 52.0528611, 9.9026762 52.0527827, 9.9026762 52.0526887, 9.9026789 52.052457, 9.9026789 52.052325, 9.9026735 52.0523019, 9.9026614 52.0522516)",
23639312,,Berliner Straße,residential,50,False,False,206.619,"LINESTRING (9.902648 52.053103, 9.9039878 52.0532101, 9.9056407 52.0533596)",
23639312,,Berliner Straße,residential,50,False,True,55.763999999999996,"LINESTRING (9.902648 52.053103, 9.9019627 52.0530482, 9.9018384 52.0530443)",
23639256,,August-Klingebiel-Straße,living_street,,False,True,75.085,"LINESTRING (9.9031536 52.0509362, 9.9027996 52.0515754)",
23639322,,Maximilian-Kolbe-Straße,living_street,,False,False,62.53,"LINESTRING (9.9031536 52.0509362, 9.904048 52.0510533)",
23639256,,August-Klingebiel-Straße,living_street,,False,False,12.89,"LINESTRING (9.9031536 52.0509362, 9.9031831 52.0508645, 9.9031952 52.0508232)",
23639312,,Berliner Straße,residential,50,False,False,39.527,"LINESTRING (9.9056407 52.0533596, 9.9062126 52.0534114)",
26277061,,Geschwister-Scholl-Straße,living_street,,False,False,85.855,"LINESTRING (9.9056407 52.0533596, 9.9059357 52.0526091)",
23639312,,Berliner Straße,residential,50,False,True,206.619,"LINESTRING (9.9056407 52.0533596, 9.9039878 52.0532101, 9.902648 52.053103)",
23639258,,Kurt-Schumacher-Straße,residential,,False,False,90.911,"LINESTRING (9.9087696 52.0536243, 9.9089964 52.0528187)",
23639312,,Berliner Straße,residential,50,False,False,37.497,"LINESTRING (9.9087696 52.0536243, 9.9093141 52.0536644)",
23639312,,Berliner Straße,residential,50,False,True,101.061,"LINESTRING (9.9087696 52.0536243, 9.9073043 52.0535054)",
23639258,,Kurt-Schumacher-Straße,residential,,False,True,90.911,"LINESTRING (9.9089964 52.0528187, 9.9087696 52.0536243)",
23639258,,Kurt-Schumacher-Straße,residential,,False,False,69.693,"LINESTRING (9.9089964 52.0528187, 9.9087095 52.0523399, 9.9087514 52.0522263)",
23639327,,Konrad-Adenauer-Straße,residential,,False,False,128.401,"LINESTRING (9.9089964 52.0528187, 9.9075101 52.0526508, 9.9071487 52.0526128)",
23639327,,Konrad-Adenauer-Straße,residential,,False,False,36.727,"LINESTRING (9.9071487 52.0526128, 9.9072244 52.0522858)",
23639327,,Konrad-Adenauer-Straße,residential,,False,True,128.401,"LINESTRING (9.9071487 52.0526128, 9.9075101 52.0526508, 9.9089964 52.0528187)",
153006794,,Konrad-Adenauer-Straße,residential,,False,True,25.296999999999997,"LINESTRING (9.9071487 52.0526128, 9.9071286 52.0526561, 9.9070648 52.0528343)",
23639327,,Konrad-Adenauer-Straße,residential,,False,True,36.727,"LINESTRING (9.9072244 52.0522858, 9.9071487 52.0526128)",
23639258,,Kurt-Schumacher-Straße,residential,,False,True,69.693,"LINESTRING (9.9087514 52.0522263, 9.9087095 52.0523399, 9.9089964 52.0528187)",
23639260,,Dietrich-Bonhoeffer-Straße,living_street,,False,False,72.757,"LINESTRING (9.9026614 52.0522516, 9.9037075 52.0523712)",
23639256,,August-Klingebiel-Straße,living_street,,False,False,77.095,"LINESTRING (9.9026614 52.0522516, 9.902652 52.0522096, 9.902644 52.0521791, 9.9026386 52.0521395, 9.9026386 52.0519531, 9.9026453 52.0518789, 9.9026681 52.0518055, 9.9027124 52.0517007, 9.9027499 52.0516356, 9.9027996 52.0515754)",
23639256,,August-Klingebiel-Straße,living_street,,False,True,94.815,"LINESTRING (9.9026614 52.0522516, 9.9026735 52.0523019, 9.9026789 52.052325, 9.9026789 52.052457, 9.9026762 52.0526887, 9.9026762 52.0527827, 9.9026708 52.0528611, 9.9026654 52.0529436, 9.902648 52.053103)",
23639260,,Dietrich-Bonhoeffer-Straße,living_street,,False,True,72.757,"LINESTRING (9.9037075 52.0523712, 9.9026614 52.0522516)",
23639256,,August-Klingebiel-Straße,living_street,,False,False,75.085,"LINESTRING (9.9027996 52.0515754, 9.9031536 52.0509362)",
23639261,,Anne-Frank-Straße,living_street,,False,False,76.157,"LINESTRING (9.9027996 52.0515754, 9.9038912 52.0517113)",
23639256,,August-Klingebiel-Straße,living_street,,False,True,77.095,"LINESTRING (9.9027996 52.0515754, 9.9027499 52.0516356, 9.9027124 52.0517007, 9.9026681 52.0518055, 9.9026453 52.0518789, 9.9026386 52.0519531, 9.9026386 52.0521395, 9.902644 52.0521791, 9.902652 52.0522096, 9.9026614 52.0522516)",
23639261,,Anne-Frank-Straße,living_street,,False,True,76.157,"LINESTRING (9.9038912 52.0517113, 9.9027996 52.0515754)",
23639322,,Maximilian-Kolbe-Straße,living_street,,False,True,62.53,"LINESTRING (9.904048 52.0510533, 9.9031536 52.0509362)",
23639262,,Goethestraße,living_street,,False,False,86.264,"LINESTRING (9.9059357 52.0526091, 9.9046925 52.0524772)",
26277061,,Geschwister-Scholl-Straße,living_street,,False,True,85.855,"LINESTRING (9.9059357 52.0526091, 9.9056407 52.0533596)",
26277061,,Geschwister-Scholl-Straße,living_street,,False,False,77.229,"LINESTRING (9.9059357 52.0526091, 9.905976 52.052572, 9.9060081 52.0525374, 9.9060269 52.0525052, 9.9060698 52.0524137, 9.9061101 52.052304, 9.9061342 52.0522364, 9.9061543 52.0521638, 9.9061624 52.052118, 9.9061624 52.0520805, 9.9061583 52.0520426, 9.9061423 52.0519923, 9.9061302 52.0519403)",
23639262,,Goethestraße,living_street,,False,True,86.264,"LINESTRING (9.9046925 52.0524772, 9.9059357 52.0526091)",
26277061,,Geschwister-Scholl-Straße,living_street,,False,False,76.841,"LINESTRING (9.9061302 52.0519403, 9.9061435 52.0512493)",
28716477,,Schillerstraße,living_street,,False,False,86.148,"LINESTRING (9.9061302 52.0519403, 9.9048873 52.0518136)",
26277061,,Geschwister-Scholl-Straße,living_street,,False,True,77.229,"LINESTRING (9.9061302 52.0519403, 9.9061423 52.0519923, 9.9061583 52.0520426, 9.9061624 52.0520805, 9.9061624 52.052118, 9.9061543 52.0521638, 9.9061342 52.0522364, 9.9061101 52.052304, 9.9060698 52.0524137, 9.9060269 52.0525052, 9.9060081 52.0525374, 9.905976 52.052572, 9.9059357 52.0526091)",
28716477,,Schillerstraße,living_street,,False,True,86.148,"LINESTRING (9.9048873 52.0518136, 9.9061302 52.0519403)",
23639324,,Lessingstraße,living_street,,False,True,76.195,"LINESTRING (9.9050472 52.0511267, 9.9061435 52.0512493)",
23639305,,Breslauer Straße,residential,,False,False,128.71,"LINESTRING (9.9039227 52.0543461, 9.9057853 52.0545136)",
23639305,,Breslauer Straße,residential,,False,True,105.98899999999999,"LINESTRING (9.9039227 52.0543461, 9.9024936 52.0542437, 9.9023847 52.0542579)",
"[1150645043, 4799603]",L 485,Hauptstraße,secondary,50,False,False,231.781,"LINESTRING (9.9028722 52.0554289, 9.9029479 52.0555953, 9.9030875 52.0558916, 9.9031496 52.0560606, 9.9031893 52.0562096, 9.9032083 52.0563337, 9.903215 52.0564119, 9.903282 52.0570126, 9.9032947 52.0574864)",
4799603,L 485,Hauptstraße,secondary,50,False,True,51.906000000000006,"LINESTRING (9.9028722 52.0554289, 9.9027915 52.0552687, 9.9026668 52.0549796)",
23639264,,Danziger Straße,residential,,False,False,47.218,"LINESTRING (9.9028722 52.0554289, 9.9029557 52.0554185, 9.9035579 52.0554567)",
23639264,,Danziger Straße,residential,,False,True,46.185,"LINESTRING (9.9087841 52.0557606, 9.9081123 52.0557173)",
23639264,,Danziger Straße,residential,,False,False,40.306,"LINESTRING (9.9054013 52.0555736, 9.9059894 52.0555986)",
23639264,,Danziger Straße,residential,,False,True,126.708,"LINESTRING (9.9054013 52.0555736, 9.9035579 52.0554567)",
23639265,,An der Höhe,residential,,False,False,120.756,"LINESTRING (9.9054013 52.0555736, 9.9057853 52.0545136)",
23639265,,An der Höhe,residential,,False,True,125.994,"LINESTRING (9.9062126 52.0534114, 9.9057853 52.0545136)",
23639312,,Berliner Straße,residential,50,False,False,75.375,"LINESTRING (9.9062126 52.0534114, 9.9073043 52.0535054)",
23639312,,Berliner Straße,residential,50,False,True,39.527,"LINESTRING (9.9062126 52.0534114, 9.9056407 52.0533596)",
23639264,,Danziger Straße,residential,,False,False,126.708,"LINESTRING (9.9035579 52.0554567, 9.9054013 52.0555736)",
23639266,,Heinrich-Sohnrey-Weg,residential,,True,False,125.987,"LINESTRING (9.9035579 52.0554567, 9.9039227 52.0543461)",
23639264,,Danziger Straße,residential,,False,True,47.218,"LINESTRING (9.9035579 52.0554567, 9.9029557 52.0554185, 9.9028722 52.0554289)",
23639264,,Danziger Straße,residential,,False,False,29.178,"LINESTRING (9.9065821 52.0556266, 9.9070073 52.0556489)",
23639264,,Danziger Straße,residential,,False,True,40.644,"LINESTRING (9.9065821 52.0556266, 9.9059894 52.0555986)",
23639267,,Königsberger Straße,residential,,False,False,43.542,"LINESTRING (9.9065821 52.0556266, 9.9066975 52.0552415)",
23639267,,Königsberger Straße,residential,,False,True,46.442,"LINESTRING (9.9073043 52.0535054, 9.9071561 52.053913)",
23639312,,Berliner Straße,residential,50,False,False,101.061,"LINESTRING (9.9073043 52.0535054, 9.9087696 52.0536243)",
23639312,,Berliner Straße,residential,50,False,True,75.375,"LINESTRING (9.9073043 52.0535054, 9.9062126 52.0534114)",
23639267,,Königsberger Straße,residential,,False,False,46.442,"LINESTRING (9.9071561 52.053913, 9.9073043 52.0535054)",
23639267,,Königsberger Straße,residential,,False,True,76.091,"LINESTRING (9.9071561 52.053913, 9.9069469 52.0545851)",
23639268,,Wilhelm-Busch-Weg,residential,,False,False,112.338,"LINESTRING (9.9071561 52.053913, 9.9087923 52.0540045)",
23639268,,Wilhelm-Busch-Weg,residential,,False,True,112.338,"LINESTRING (9.9087923 52.0540045, 9.9071561 52.053913)",
23639267,,Königsberger Straße,residential,,False,False,76.091,"LINESTRING (9.9069469 52.0545851, 9.9071561 52.053913)",
23639267,,Königsberger Straße,residential,,False,True,74.954,"LINESTRING (9.9069469 52.0545851, 9.9066975 52.0552415)",
23639269,,Wilhelm-Raabe-Weg,residential,,False,False,111.769,"LINESTRING (9.9069469 52.0545851, 9.908575 52.054675)",
