osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge,width,lanes
28861267,Auf dem Papierkamp,residential,30,False,True,178.033,,"LINESTRING (9.0050217 52.040921, 9.0049962 52.0407553, 9.0051641 52.0406321, 9.0055853 52.0403683, 9.0059545 52.0401704, 9.0063848 52.0399978, 9.0067977 52.0398643)",,,
28861282,Krumme Straße,residential,30,False,True,170.32,,"LINESTRING (9.0050217 52.040921, 9.005246 52.0409869, 9.0056234 52.040993, 9.0061385 52.0409302, 9.0067025 52.0407961, 9.007351 52.0405842)",,,
28861267,Auf dem Papierkamp,residential,30,False,True,44.259,,"LINESTRING (9.0047159 52.0412696, 9.0047568 52.0411895, 9.0050217 52.040921)",,,
409303842,Schwelentruper Weg,secondary,50,False,True,61.971999999999994,L 963,"LINESTRING (9.0047159 52.0412696, 9.0042648 52.0412429, 9.0041343 52.0412273, 9.0039854 52.041205, 9.0038309 52.0411665)",,,
28861282,Krumme Straße,residential,30,False,False,170.32,,"LINESTRING (9.007351 52.0405842, 9.0067025 52.0407961, 9.0061385 52.0409302, 9.0056234 52.040993, 9.005246 52.0409869, 9.0050217 52.040921)",,,
"[179745336, 179745335]",Grenzstraße,residential,30,False,"[False, True]",101.26199999999999,,"LINESTRING (9.007351 52.0405842, 9.0075412 52.0408402, 9.0077255 52.0411058, 9.0077864 52.0411934, 9.0079431 52.0414188)",,4,
409303838,Grenzstraße,residential,30,False,False,88.553,,"LINESTRING (9.007351 52.0405842, 9.0070248 52.0401464, 9.0067977 52.0398643)",,4,
28861354,Finkenweg,residential,30,False,True,20.984,,"LINESTRING (9.0037001 52.0413372, 9.0038309 52.0411665)",,,
28861354,Finkenweg,residential,30,False,False,129.011,,"LINESTRING (9.0037001 52.0413372, 9.0034655 52.0415825, 9.0032465 52.0418927, 9.0031705 52.0420678, 9.003161 52.0422074, 9.0032086 52.0424219)",,,
28861387,Meisenweg,residential,30,False,False,61.288,,"LINESTRING (9.0037001 52.0413372, 9.0038676 52.0413812, 9.0042478 52.041335, 9.0045742 52.041334)",,,
28861354,Finkenweg,residential,30,False,False,47.72,,"LINESTRING (9.0032086 52.0424219, 9.003289 52.0425283, 9.0035262 52.0426755, 9.003646 52.0427497)",,,
28861354,Finkenweg,residential,30,False,True,129.011,,"LINESTRING (9.0032086 52.0424219, 9.003161 52.0422074, 9.0031705 52.0420678, 9.0032465 52.0418927, 9.0034655 52.0415825, 9.0037001 52.0413372)",,,
39771276,Kiebitzweg,residential,30,False,True,54.178,,"LINESTRING (9.0032086 52.0424219, 9.0028392 52.0425441, 9.0025422 52.0426826)",,,
28861354,Finkenweg,residential,30,False,False,95.449,,"LINESTRING (9.003646 52.0427497, 9.0040082 52.042863, 9.0044147 52.0429251, 9.0048837 52.0429264, 9.004976 52.0429006)",,,
28861354,Finkenweg,residential,30,False,True,47.72,,"LINESTRING (9.003646 52.0427497, 9.0035262 52.0426755, 9.003289 52.0425283, 9.0032086 52.0424219)",,,
39771277,Dockenweg,residential,30,False,True,95.82300000000001,,"LINESTRING (9.003646 52.0427497, 9.0032977 52.043182, 9.0030876 52.0435386)",,,
28861354,Finkenweg,residential,30,False,False,32.066,,"LINESTRING (9.0073244 52.0428235, 9.0077924 52.0428409)",,,
28861354,Finkenweg,residential,30,False,True,40.656,,"LINESTRING (9.0073244 52.0428235, 9.0067315 52.0427971)",,,
28861429,Lerchenweg,residential,30,False,False,94.917,,"LINESTRING (9.0073244 52.0428235, 9.0072246 52.0436749)",,,
28861354,Finkenweg,residential,30,False,True,32.066,,"LINESTRING (9.0077924 52.0428409, 9.0073244 52.0428235)",,,
28861396,Am Spreenland,residential,30,False,False,100.722,,"LINESTRING (9.0045742 52.041334, 9.0043063 52.0422247)",,,
"[37590232, 28861387]","['Am Langen Feld', 'Meisenweg']",residential,30,False,False,240.649,,"LINESTRING (9.0045742 52.041334, 9.005361 52.0413978, 9.0056603 52.0414068, 9.0059298 52.0413986, 9.0063576 52.041373, 9.0066082 52.0413689, 9.0067623 52.0413859, 9.0068114 52.0414006, 9.0068562 52.0414568, 9.0068569 52.0415123, 9.0068198 52.041921, 9.0067947 52.0421704)",,,
28861387,Meisenweg,residential,30,False,True,61.288000000000004,,"LINESTRING (9.0045742 52.041334, 9.0042478 52.041335, 9.0038676 52.0413812, 9.0037001 52.0413372)",,,
28861396,Am Spreenland,residential,30,False,True,100.722,,"LINESTRING (9.0043063 52.0422247, 9.0045742 52.041334)",,,
28861413,Amselweg,residential,30,False,True,19.063,,"LINESTRING (9.0053142 52.0420898, 9.0052795 52.0419197)",,,
39771280,Kuckucksweg,residential,30,False,False,44.437,,"LINESTRING (9.0053142 52.0420898, 9.0059634 52.0421058)",,,
28861413,Amselweg,residential,30,False,False,79.667,,"LINESTRING (9.0053142 52.0420898, 9.0052561 52.0424478, 9.0052191 52.042732, 9.0052433 52.042802)",,,
28861354,Finkenweg,residential,30,False,True,21.317,,"LINESTRING (9.0052433 52.042802, 9.004976 52.0429006)",,,
28861354,Finkenweg,residential,30,False,False,102.26400000000001,,"LINESTRING (9.0052433 52.042802, 9.0055484 52.0427679, 9.0058624 52.0427618, 9.0067315 52.0427971)",,,
28861413,Amselweg,residential,30,False,True,79.667,,"LINESTRING (9.0052433 52.042802, 9.0052191 52.042732, 9.0052561 52.0424478, 9.0053142 52.0420898)",,,
28861429,Lerchenweg,residential,30,False,True,58.212,,"LINESTRING (9.0071744 52.0441975, 9.0072246 52.0436749)",,,
797810561,,residential,,False,False,13.966,,"LINESTRING (9.0071744 52.0441975, 9.0073782 52.0442055)",,,
797810561,,residential,,False,True,12.274,,"LINESTRING (9.0071744 52.0441975, 9.006995 52.0441944)",,,
28861429,Lerchenweg,residential,30,False,False,58.212,,"LINESTRING (9.0072246 52.0436749, 9.0071744 52.0441975)",,,
28861429,Lerchenweg,residential,30,False,True,94.917,,"LINESTRING (9.0072246 52.0436749, 9.0073244 52.0428235)",,,
28861489,Fasanenweg,residential,30,False,False,220.757,,"LINESTRING (9.0072246 52.0436749, 9.0066251 52.0436414, 9.0056989 52.0435928, 9.0051549 52.0435068, 9.0049725 52.0434451, 9.0049546 52.0434131, 9.0049161 52.0433444, 9.0050514 52.043113, 9.004976 52.0429006)",,,
28861354,Finkenweg,residential,30,False,False,21.317,,"LINESTRING (9.004976 52.0429006, 9.0052433 52.042802)",,,
28861354,Finkenweg,residential,30,False,True,95.449,,"LINESTRING (9.004976 52.0429006, 9.0048837 52.0429264, 9.0044147 52.0429251, 9.0040082 52.042863, 9.003646 52.0427497)",,,
28861489,Fasanenweg,residential,30,False,True,220.757,,"LINESTRING (9.004976 52.0429006, 9.0050514 52.043113, 9.0049161 52.0433444, 9.0049546 52.0434131, 9.0049725 52.0434451, 9.0051549 52.0435068, 9.0056989 52.0435928, 9.0066251 52.0436414, 9.0072246 52.0436749)",,,
28862069,Gartenstraße,residential,,False,False,253.226,,"LINESTRING (9.0014283 52.0421742, 9.0000245 52.0418234, 8.9995872 52.0418118, 8.9987231 52.0418177, 8.998579 52.041871, 8.9984322 52.0423028)",,,
140395771,Hauptstraße,secondary,50,False,True,56.163000000000004,L 961,"LINESTRING (9.0014283 52.0421742, 9.0011644 52.0424505, 9.0010146 52.0426105)",,,2
467778260,Hauptstraße,secondary,50,False,False,180.219,L 961,"LINESTRING (9.0014283 52.0421742, 9.0021571 52.0410869, 9.0024184 52.0406723)",,,
28862069,Gartenstraße,residential,,False,True,253.226,,"LINESTRING (8.9984322 52.0423028, 8.998579 52.041871, 8.9987231 52.0418177, 8.9995872 52.0418118, 9.0000245 52.0418234, 9.0014283 52.0421742)",,,
47376637,Zur Faulen Wiese,residential,30,False,False,47.108000000000004,,"LINESTRING (9.0106441 52.038102, 9.01056 52.038161, 9.0103493 52.038332, 9.010259 52.0384202, 9.0102439 52.0384449)",,,
203632856,Am Mühlingsbach,residential,30,False,True,122.905,,"LINESTRING (9.0106441 52.038102, 9.0106078 52.0379868, 9.0104514 52.0376244, 9.0101269 52.0370448)",,,
28861354,Finkenweg,residential,30,False,False,40.656,,"LINESTRING (9.0067315 52.0427971, 9.0073244 52.0428235)",,,
37590232,Am Langen Feld,residential,30,False,True,69.82,,"LINESTRING (9.0067315 52.0427971, 9.0067947 52.0421704)",,,
28861354,Finkenweg,residential,30,False,True,102.264,,"LINESTRING (9.0067315 52.0427971, 9.0058624 52.0427618, 9.0055484 52.0427679, 9.0052433 52.042802)",,,
"[179745336, 179745335]",Grenzstraße,residential,30,False,"[False, True]",101.262,,"LINESTRING (9.0079431 52.0414188, 9.0077864 52.0411934, 9.0077255 52.0411058, 9.0075412 52.0408402, 9.007351 52.0405842)",,4,
39771276,Kiebitzweg,residential,30,False,False,54.178,,"LINESTRING (9.0025422 52.0426826, 9.0028392 52.0425441, 9.0032086 52.0424219)",,,
39771277,Dockenweg,residential,30,False,False,95.82300000000001,,"LINESTRING (9.0030876 52.0435386, 9.0032977 52.043182, 9.003646 52.0427497)",,,
39771280,Kuckucksweg,residential,30,False,True,44.437,,"LINESTRING (9.0059634 52.0421058, 9.0053142 52.0420898)",,,
43541132,Rümeland,residential,,False,False,46.671,,"LINESTRING (9.0001464 52.042241, 9.0005583 52.0423465, 9.000482 52.042484)",,,
43541132,Rümeland,residential,,False,False,39.048,,"LINESTRING (9.000482 52.042484, 9.0010146 52.0426105)",,,
43541132,Rümeland,residential,,False,True,46.671,,"LINESTRING (9.000482 52.042484, 9.0005583 52.0423465, 9.0001464 52.042241)",,,
798881984,Rümeland,residential,,False,False,174.81300000000002,,"LINESTRING (9.000482 52.042484, 9.0003897 52.042571, 8.9999971 52.0429696, 8.9997974 52.0432348, 8.9996876 52.043515, 8.9995942 52.0439328)",,,
43541132,Rümeland,residential,,False,True,39.048,,"LINESTRING (9.0010146 52.0426105, 9.000482 52.042484)",,,
140395771,Hauptstraße,secondary,50,False,False,56.163000000000004,L 961,"LINESTRING (9.0010146 52.0426105, 9.0011644 52.0424505, 9.0014283 52.0421742)",,,2
140395771,Hauptstraße,secondary,50,False,True,161.74599999999998,L 961,"LINESTRING (9.0010146 52.0426105, 9.0009603 52.0426706, 9.000749 52.0428903, 9.0006427 52.0430388, 9.0005627 52.0432018, 9.0005078 52.0433401, 9.0003501 52.0439886)",,,2
47376637,Zur Faulen Wiese,residential,30,False,True,47.108000000000004,,"LINESTRING (9.0102439 52.0384449, 9.010259 52.0384202, 9.0103493 52.038332, 9.01056 52.038161, 9.0106441 52.038102)",,,
26557232,Zum Hudewald,residential,30,False,False,212.822,,"LINESTRING (9.0101269 52.0370448, 9.0090348 52.0371682, 9.0087129 52.0371154, 9.0081838 52.0369644, 9.0073451 52.0365414)",,,
203632856,Am Mühlingsbach,residential,30,False,False,122.905,,"LINESTRING (9.0101269 52.0370448, 9.0104514 52.0376244, 9.0106078 52.0379868, 9.0106441 52.038102)",,,
37590232,Am Langen Feld,residential,30,False,False,69.82,,"LINESTRING (9.0067947 52.0421704, 9.0067315 52.0427971)",,,
794422905,Am Langen Feld,residential,30,False,False,55.547,,"LINESTRING (9.0067947 52.0421704, 9.0076054 52.0422004)",,,2
"[37590232, 28861387]","['Am Langen Feld', 'Meisenweg']",residential,30,False,True,240.649,,"LINESTRING (9.0067947 52.0421704, 9.0068198 52.041921, 9.0068569 52.0415123, 9.0068562 52.0414568, 9.0068114 52.0414006, 9.0067623 52.0413859, 9.0066082 52.0413689, 9.0063576 52.041373, 9.0059298 52.0413986, 9.0056603 52.0414068, 9.005361 52.0413978, 9.0045742 52.041334)",,,
794422905,Am Langen Feld,residential,30,False,True,55.547,,"LINESTRING (9.0076054 52.0422004, 9.0067947 52.0421704)",,,2
797810561,,residential,,False,False,12.274,,"LINESTRING (9.006995 52.0441944, 9.0071744 52.0441975)",,,
797810561,,residential,,False,True,13.966,,"LINESTRING (9.0073782 52.0442055, 9.0071744 52.0441975)",,,
798881984,Rümeland,residential,,False,False,52.068,,"LINESTRING (8.9995942 52.0439328, 9.0003501 52.0439886)",,,
825866577,Rümeland,residential,,False,False,20.137,,"LINESTRING (8.9995942 52.0439328, 8.9993026 52.0439077)",,,
798881984,Rümeland,residential,,False,True,174.813,,"LINESTRING (8.9995942 52.0439328, 8.9996876 52.043515, 8.9997974 52.0432348, 8.9999971 52.0429696, 9.0003897 52.042571, 9.000482 52.042484)",,,
798881984,Rümeland,residential,,False,True,52.068,,"LINESTRING (9.0003501 52.0439886, 8.9995942 52.0439328)",,,
140395771,Hauptstraße,secondary,50,False,False,161.746,L 961,"LINESTRING (9.0003501 52.0439886, 9.0005078 52.0433401, 9.0005627 52.0432018, 9.0006427 52.0430388, 9.000749 52.0428903, 9.0009603 52.0426706, 9.0010146 52.0426105)",,,2
825866577,Rümeland,residential,,False,True,20.137,,"LINESTRING (8.9993026 52.0439077, 8.9995942 52.0439328)",,,
28861413,Amselweg,residential,30,False,False,19.063,,"LINESTRING (9.0052795 52.0419197, 9.0053142 52.0420898)",,,
