osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,width,junction
12111002,False,,Oleariusstraße,residential,20,False,92.63000000000001,"LINESTRING (11.9680286 51.4809742, 11.9679069 51.4811581, 11.9678049 51.4813173, 11.9676858 51.4815032, 11.9675648 51.4816921, 11.9675304 51.4817473)",,,
12111004,False,,Schülershof,residential,20,True,69.33,"LINESTRING (11.9680286 51.4809742, 11.9678658 51.4809234, 11.9677743 51.4808979, 11.9675391 51.4808324, 11.9672851 51.4807618, 11.967118 51.4807153)",,,
"[920153721, 12111231]",False,,Schülershof,residential,20,False,56.660000000000004,"LINESTRING (11.9680286 51.4809742, 11.9683304 51.4810645, 11.9684261 51.4810932, 11.9686522 51.4811549, 11.9687729 51.4811855)",,,
12116797,True,,Oleariusstraße,residential,20,False,39.14,"LINESTRING (11.9670412 51.4824689, 11.9670252 51.4824821, 11.9669989 51.4825226, 11.9668467 51.4827565, 11.9668229 51.482793)",,,
169879746,False,,Oleariusstraße,residential,20,True,45.567,"LINESTRING (11.9670412 51.4824689, 11.9670564 51.4824565, 11.9670756 51.4824323, 11.9670916 51.4824091, 11.9672457 51.4821852, 11.9673079 51.4820948)",,7,
"[1209984330, 395586419, 1073632742, 264018375]",False,,"['Talamtstraße', 'Marktplatz']",residential,20,False,181.42499999999998,"LINESTRING (11.9670412 51.4824689, 11.9671186 51.4824883, 11.9671675 51.4825006, 11.9682642 51.4827799, 11.9685164 51.4828457, 11.9688549 51.4829298, 11.9693008 51.4830481, 11.9694376 51.4830779, 11.9694682 51.4830824)",,6,
984390430,False,,Salzgrafenstraße,residential,20,False,21.67,"LINESTRING (11.965878 51.4817436, 11.9661729 51.4818088)",,,
"[366535089, 366535091, 366535087]",False,2,Hallorenring,tertiary,50,True,30.518,"LINESTRING (11.965878 51.4817436, 11.9658842 51.4816638, 11.9658851 51.4816515, 11.965888 51.4815714, 11.9658887 51.4815519, 11.9658917 51.4814693)",,,
"[366535090, 12074692, 366535092]",False,"['2', '3']",Hallorenring,tertiary,50,False,47.562000000000005,"LINESTRING (11.965878 51.4817436, 11.9658703 51.48193, 11.9658396 51.4821195, 11.9658283 51.4821424, 11.9658134 51.4821676)",,,
12111002,False,,Oleariusstraße,residential,20,True,41.599,"LINESTRING (11.9673079 51.4820948, 11.9675304 51.4817473)",,,
12111003,False,,Salzgrafenstraße,residential,20,True,84.78699999999999,"LINESTRING (11.9673079 51.4820948, 11.9671645 51.4820587, 11.9662371 51.481825, 11.9661729 51.4818088)",,9,
169879746,False,,Oleariusstraße,residential,20,False,45.56699999999999,"LINESTRING (11.9673079 51.4820948, 11.9672457 51.4821852, 11.9670916 51.4824091, 11.9670756 51.4824323, 11.9670564 51.4824565, 11.9670412 51.4824689)",,7,
12111004,False,,Schülershof,residential,20,False,69.33,"LINESTRING (11.967118 51.4807153, 11.9672851 51.4807618, 11.9675391 51.4808324, 11.9677743 51.4808979, 11.9678658 51.4809234, 11.9680286 51.4809742)",,,
12111229,False,,Schülershof,living_street,,False,25.866,"LINESTRING (11.968831 51.4814939, 11.9690469 51.4815623, 11.9691639 51.4815994)",,3.6,
12111232,False,,Steinbockgasse,residential,20,True,103.19800000000001,"LINESTRING (11.968831 51.4814939, 11.9685966 51.4817034, 11.9683186 51.4817587, 11.9675304 51.4817473)",,,
"[920153803, 919902375]",False,,Schülershof,residential,20,True,45.893,"LINESTRING (11.968831 51.4814939, 11.9689934 51.4812563, 11.9687729 51.4811855)",,,
12111229,False,,Schülershof,living_street,,False,67.225,"LINESTRING (11.9691639 51.4815994, 11.969264 51.4816614, 11.9693734 51.4817729, 11.9694197 51.4821578)",,3.6,
12111229,False,,Schülershof,living_street,,True,25.866,"LINESTRING (11.9691639 51.4815994, 11.9690469 51.4815623, 11.968831 51.4814939)",,3.6,
12111233,False,,Zapfenstraße,living_street,,False,55.803,"LINESTRING (11.9691639 51.4815994, 11.9691898 51.4815678, 11.9692139 51.4815383, 11.9692401 51.4815064, 11.9693315 51.4813888, 11.9694656 51.4812673, 11.9696027 51.4811839)",,,
12111229,False,,Schülershof,living_street,,True,67.225,"LINESTRING (11.9694197 51.4821578, 11.9693734 51.4817729, 11.969264 51.4816614, 11.9691639 51.4815994)",,3.6,
12111002,False,,Oleariusstraße,residential,20,False,41.599,"LINESTRING (11.9675304 51.4817473, 11.9673079 51.4820948)",,,
12111002,False,,Oleariusstraße,residential,20,True,92.63000000000001,"LINESTRING (11.9675304 51.4817473, 11.9675648 51.4816921, 11.9676858 51.4815032, 11.9678049 51.4813173, 11.9679069 51.4811581, 11.9680286 51.4809742)",,,
12111232,False,,Steinbockgasse,residential,20,False,103.198,"LINESTRING (11.9675304 51.4817473, 11.9683186 51.4817587, 11.9685966 51.4817034, 11.968831 51.4814939)",,,
12111233,False,,Zapfenstraße,living_street,,True,14.846,"LINESTRING (11.9697886 51.4811174, 11.9696027 51.4811839)",,,
984390430,False,,Salzgrafenstraße,residential,20,True,21.67,"LINESTRING (11.9661729 51.4818088, 11.965878 51.4817436)",,,
12111003,False,,Salzgrafenstraße,residential,20,False,84.78699999999999,"LINESTRING (11.9661729 51.4818088, 11.9662371 51.481825, 11.9671645 51.4820587, 11.9673079 51.4820948)",,9,
984388931,False,,Dreyhauptstraße,residential,20,False,32.939,"LINESTRING (11.9661729 51.4818088, 11.9662743 51.4816165, 11.9663195 51.481527)",,,
12112319,False,,,residential,20,True,30.311,"LINESTRING (11.9663195 51.481527, 11.9658917 51.4814693)",,,
12112317,False,,Dreyhauptstraße,residential,20,False,113.602,"LINESTRING (11.9663195 51.481527, 11.9666088 51.480975, 11.9666301 51.4808441, 11.9666736 51.4806092, 11.9667038 51.4805387)",,,
984388931,False,,Dreyhauptstraße,residential,20,True,32.939,"LINESTRING (11.9663195 51.481527, 11.9662743 51.4816165, 11.9661729 51.4818088)",,,
12112317,False,,Dreyhauptstraße,residential,20,True,113.602,"LINESTRING (11.9667038 51.4805387, 11.9666736 51.4806092, 11.9666301 51.4808441, 11.9666088 51.480975, 11.9663195 51.481527)",,,
"[365827156, 680204799]",True,2,Hallorenring,tertiary,50,False,44.486000000000004,"LINESTRING (11.9653628 51.4797279, 11.9652614 51.4796638, 11.9652235 51.4796398, 11.9651675 51.4796038, 11.9651295 51.4795794, 11.9650501 51.4795283, 11.9649146 51.4794413)",,,
365827158,True,1,Herrenstraße,residential,50,False,28.827999999999996,"LINESTRING (11.9653628 51.4797279, 11.9654683 51.4797113, 11.9655227 51.4797028, 11.9655838 51.4797046, 11.9656274 51.4797161, 11.9656619 51.4797333, 11.9656813 51.4797544, 11.9656988 51.4797899)",,,
12112319,False,,,residential,20,False,30.311,"LINESTRING (11.9658917 51.4814693, 11.9663195 51.481527)",,,
"[12112320, 12112324, 28382495]",True,,"['Kellnerstraße', 'Gerberstraße', 'Bornknechtstraße']",residential,30,False,223.66700000000003,"LINESTRING (11.9658917 51.4814693, 11.9658257 51.4814596, 11.9658078 51.481457, 11.9650459 51.4814575, 11.9649651 51.4811889, 11.9648893 51.4806082, 11.9658117 51.4803559)",,,
"[366535088, 365827155]",False,"['2', '3']",Hallorenring,tertiary,50,True,124.24900000000001,"LINESTRING (11.9658917 51.4814693, 11.9659116 51.4811279, 11.9659107 51.4809983, 11.9659101 51.4809027, 11.9658765 51.480628, 11.9658117 51.4803559)",,,
"[366535089, 366535091, 366535087]",False,2,Hallorenring,tertiary,50,False,30.518,"LINESTRING (11.9658917 51.4814693, 11.9658887 51.4815519, 11.965888 51.4815714, 11.9658851 51.4816515, 11.9658842 51.4816638, 11.965878 51.4817436)",,,
23121022,False,2,Hallorenring,tertiary,50,True,77.49000000000001,"LINESTRING (11.9651829 51.4827419, 11.9655737 51.4823573, 11.965736 51.4822204, 11.9657777 51.4821919, 11.9658092 51.4821717, 11.9658134 51.4821676)",,,
24848504,False,,Spitze,residential,,True,172.10500000000002,"LINESTRING (11.9651829 51.4827419, 11.9651609 51.482737, 11.9651137 51.482705, 11.9650656 51.4826815, 11.9649456 51.4826157, 11.9642904 51.4821447, 11.963524 51.4815937)",,,
1008752172,False,2,Hallorenring,tertiary,30,False,43.64699999999999,"LINESTRING (11.9651829 51.4827419, 11.9651475 51.4827675, 11.9651136 51.482792, 11.9650597 51.4828264, 11.9649807 51.482872, 11.9649222 51.4828986, 11.9648277 51.4829295, 11.9647491 51.4829443, 11.9646714 51.4829482)",,,
12116798,False,,Oleariusstraße,residential,20,False,30.747,"LINESTRING (11.9668229 51.482793, 11.966775 51.4830679)",,,
12116556,True,,Hackebornstraße,residential,20,False,113.78099999999999,"LINESTRING (11.9668229 51.482793, 11.9667174 51.4827897, 11.9654596 51.4827507, 11.9652049 51.4827468, 11.9651829 51.4827419)",,5.4,
12116798,False,,Oleariusstraße,residential,20,False,46.502,"LINESTRING (11.966775 51.4830679, 11.9667362 51.4834854)",,,
12116798,False,,Oleariusstraße,residential,20,True,30.747,"LINESTRING (11.966775 51.4830679, 11.9668229 51.482793)",,,
"[12120617, 27160367]",False,,"['Graseweg', 'Salzstraße']",living_street,,"[False, True]",133.035,"LINESTRING (11.966775 51.4830679, 11.9666572 51.483075, 11.9663995 51.4830768, 11.9660376 51.4830125, 11.9656511 51.4829439, 11.9655904 51.4830527, 11.9653993 51.483395)",,,
27160367,False,,Graseweg,living_street,,True,85.095,"LINESTRING (11.966775 51.4830679, 11.9668208 51.4830782, 11.9674827 51.4832278, 11.967492 51.4832301, 11.9677106 51.4832769, 11.9679335 51.483323)",,,
12116798,False,,Oleariusstraße,residential,20,False,50.374,"LINESTRING (11.9667362 51.4834854, 11.9667978 51.4839368)",,,
12116798,False,,Oleariusstraße,residential,20,True,46.502,"LINESTRING (11.9667362 51.4834854, 11.966775 51.4830679)",,,
12117276,False,,Große Klausstraße,living_street,,False,70.588,"LINESTRING (11.9667362 51.4834854, 11.9661917 51.483519, 11.9657195 51.483516)",,,
49898421,True,,Große Klausstraße,residential,20,False,40.581,"LINESTRING (11.9648573 51.4832824, 11.9648492 51.4832044, 11.9647313 51.4831159, 11.9646773 51.4829672, 11.9646714 51.4829482)",,,
812600759,False,,Große Klausstraße,living_street,,True,39.564,"LINESTRING (11.9648573 51.4832824, 11.9651518 51.4833436, 11.9653993 51.483395)",,4.2,
12117279,False,,Flutgasse,living_street,,False,49.105,"LINESTRING (11.9657625 51.4839568, 11.9657195 51.483516)",,,
12117277,False,,Kleine Klausstraße,living_street,,True,71.872,"LINESTRING (11.9657625 51.4839568, 11.9661023 51.4839307, 11.9663734 51.4839331, 11.9666387 51.4839354, 11.9667978 51.4839368)",,,
