osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width,bridge
41966686,Gebirgspionierstraße,residential,False,True,339.82899999999995,"LINESTRING (11.2698116 47.4437397, 11.2699538 47.4439568, 11.2701099 47.4443081, 11.2702501 47.4446421, 11.2703977 47.4450333, 11.2704277 47.4463047, 11.2703247 47.4467284)",,,
41966686,Gebirgspionierstraße,residential,False,True,69.516,"LINESTRING (11.2706195 47.4434359, 11.2698116 47.4437397)",,,
27756573,Dammkarstraße,residential,False,True,142.16700000000003,"LINESTRING (11.2706195 47.4434359, 11.2705625 47.4430636, 11.2705252 47.4429622, 11.2704452 47.4428491, 11.270303 47.4427264, 11.2701488 47.4426154, 11.2697786 47.4423482)",,,
41966686,Gebirgspionierstraße,residential,False,False,375.36100000000005,"LINESTRING (11.2706195 47.4434359, 11.2706731 47.443535, 11.2707851 47.4438384, 11.2708962 47.4441475, 11.2709894 47.4444536, 11.2712329 47.4452669, 11.2716107 47.4460307, 11.2716948 47.4462535, 11.2717742 47.4465505, 11.2717989 47.4467095)",,,
24839480,Gebirgspionierstraße,residential,False,True,66.732,"LINESTRING (11.2717989 47.4467095, 11.2709446 47.4468719)",,,
41966686,Gebirgspionierstraße,residential,False,True,375.36099999999993,"LINESTRING (11.2717989 47.4467095, 11.2717742 47.4465505, 11.2716948 47.4462535, 11.2716107 47.4460307, 11.2712329 47.4452669, 11.2709894 47.4444536, 11.2708962 47.4441475, 11.2707851 47.4438384, 11.2706731 47.443535, 11.2706195 47.4434359)",,,
24839480,Gebirgspionierstraße,residential,False,False,66.732,"LINESTRING (11.2709446 47.4468719, 11.2717989 47.4467095)",,,
24839480,Gebirgspionierstraße,residential,False,True,49.271,"LINESTRING (11.2709446 47.4468719, 11.2703247 47.4467284)",,,
"[26736381, 26733029]","['Stainergasse', 'Klammstraße']",residential,False,"[False, True]",277.21000000000004,"LINESTRING (11.2589524 47.4414264, 11.2591563 47.4413561, 11.2596597 47.4412684, 11.2597071 47.4412601, 11.2596388 47.4410529, 11.2595377 47.440922, 11.2594057 47.4406157, 11.2594215 47.4405125, 11.2593147 47.4402144, 11.259218 47.4399483, 11.2592055 47.4398128, 11.2592133 47.4396771, 11.2590339 47.4393827)",,,
"[361106809, 54277626]",Malerweg,"['residential', 'living_street']",False,False,64.824,"LINESTRING (11.2589524 47.4414264, 11.2590055 47.4416078, 11.259044 47.4417395, 11.2590417 47.4417872, 11.2590143 47.4418202, 11.2589656 47.4419159, 11.258924 47.4419876)",,,
361134582,Obermarkt,living_street,False,True,30.498,"LINESTRING (11.2603395 47.4399532, 11.2602015 47.4396953)",,4,
27358485,Fritz-Prölß-Platz,residential,True,False,85.42,"LINESTRING (11.2628399 47.4423213, 11.2625286 47.4423015, 11.2622998 47.4422396, 11.2622524 47.4422245, 11.2621481 47.4421912, 11.2621169 47.4421732, 11.2619346 47.4420785, 11.2617966 47.4420744)",,,
439045554,Untermarkt,residential,False,True,130.284,"LINESTRING (11.2628399 47.4423213, 11.263005 47.4425584, 11.2630582 47.4426385, 11.26317 47.4428013, 11.2633311 47.4430043, 11.2634815 47.4431661, 11.2636569 47.4433523)",20,,
4489467,Dammkarstraße,residential,False,False,104.813,"LINESTRING (11.2688193 47.4416701, 11.2689833 47.4417428, 11.2693249 47.4419929, 11.2695983 47.442211, 11.2697786 47.4423482)",,,
4489467,Dammkarstraße,residential,False,True,111.55100000000002,"LINESTRING (11.2688193 47.4416701, 11.2686595 47.4416838, 11.2684082 47.4417114, 11.2682163 47.4416942, 11.2677893 47.4416384, 11.2674409 47.4415967, 11.2673556 47.4415976)",,,
"[180657817, 361377409, 361377406]",Am Sagle,residential,False,False,31.159999999999997,"LINESTRING (11.2688193 47.4416701, 11.2688413 47.4416224, 11.2688615 47.44155, 11.2688852 47.4415261, 11.2689695 47.4414821, 11.2690489 47.441467)",,,yes
27471968,Mauthweg,residential,False,True,71.883,"LINESTRING (11.2614546 47.4384704, 11.2619272 47.4390323)",,,
30173463,Waldschmidtweg,residential,False,True,57.949,"LINESTRING (11.2614546 47.4384704, 11.2611037 47.438593, 11.260849 47.4386712, 11.2607607 47.4386964)",,,
737712133,Im Gries,living_street,False,False,10.451,"LINESTRING (11.258924 47.4419876, 11.2589712 47.442076)",,,
"[361106809, 54277626]",Malerweg,"['living_street', 'residential']",False,True,64.824,"LINESTRING (11.258924 47.4419876, 11.2589656 47.4419159, 11.2590143 47.4418202, 11.2590417 47.4417872, 11.259044 47.4417395, 11.2590055 47.4416078, 11.2589524 47.4414264)",,,
"[26736619, 360982508]",Matthias-Klotz-Straße,"['residential', 'living_street']",False,True,155.637,"LINESTRING (11.2593523 47.4434475, 11.259475 47.4433888, 11.2593035 47.4431771, 11.2593353 47.4431166, 11.2593311 47.44307, 11.2596576 47.442894, 11.2596794 47.4428669, 11.2595618 47.442663, 11.2594903 47.442539, 11.2593905 47.4422667)",,,
485125191,Goethestraße,residential,False,False,81.036,"LINESTRING (11.2593523 47.4434475, 11.2593839 47.4434924, 11.2594726 47.443639, 11.2595528 47.4437954, 11.2596067 47.4438825, 11.2597018 47.444026, 11.259765 47.4441202)",,,
"[26736620, 39698390, 39698391]",Am Anger,residential,False,False,31.394000000000002,"LINESTRING (11.259765 47.4441202, 11.2599844 47.4440378, 11.2600868 47.4439994, 11.2601361 47.4440017)",,,yes
482896723,Goethestraße,residential,False,False,97.951,"LINESTRING (11.259765 47.4441202, 11.2598732 47.4442645, 11.2602604 47.4445054, 11.2604404 47.4446865, 11.260517 47.444822)",30,,
485125191,Goethestraße,residential,False,True,81.036,"LINESTRING (11.259765 47.4441202, 11.2597018 47.444026, 11.2596067 47.4438825, 11.2595528 47.4437954, 11.2594726 47.443639, 11.2593839 47.4434924, 11.2593523 47.4434475)",,,
28971535,Ballenhausgasse,residential,False,False,105.6,"LINESTRING (11.2612799 47.443661, 11.2609562 47.4427369)",,,
243045486,Am Anger,residential,False,False,51.231,"LINESTRING (11.2612799 47.443661, 11.2614379 47.4436959, 11.2616855 47.4437275, 11.2619447 47.4436972)",,,
243045486,Am Anger,residential,False,True,96.03099999999999,"LINESTRING (11.2612799 47.443661, 11.2610277 47.4436817, 11.260862 47.443716, 11.2607458 47.44374, 11.2605459 47.4437922, 11.2604032 47.4438603, 11.2601361 47.4440017)",,,
243045486,Am Anger,residential,False,False,8.534,"LINESTRING (11.2619447 47.4436972, 11.2620246 47.4436427)",,,
28971551,Am Anger,residential,False,False,68.7,"LINESTRING (11.2619447 47.4436972, 11.2619822 47.4438077, 11.2621489 47.4442994)",,,
243045486,Am Anger,residential,False,True,51.231,"LINESTRING (11.2619447 47.4436972, 11.2616855 47.4437275, 11.2614379 47.4436959, 11.2612799 47.443661)",,,
243045486,Am Anger,residential,False,True,8.534,"LINESTRING (11.2620246 47.4436427, 11.2619447 47.4436972)",,,
245866040,Partenkirchner Straße,tertiary,False,False,113.873,"LINESTRING (11.2620246 47.4436427, 11.2619576 47.443539, 11.2618838 47.4432301, 11.2618133 47.442634)",50,,
245866040,Partenkirchner Straße,tertiary,False,True,154.399,"LINESTRING (11.2620246 47.4436427, 11.2620993 47.4436848, 11.2622118 47.4437477, 11.2623295 47.4438235, 11.2624084 47.4439234, 11.2626816 47.4443719, 11.262855 47.4445619, 11.2628892 47.4445957, 11.2629943 47.4447024, 11.2631107 47.4447974)",50,,
245866040,Partenkirchner Straße,tertiary,False,True,4.449,"LINESTRING (11.2618119 47.442594, 11.2618133 47.442634)",50,,
439045553,Partenkirchner Straße,tertiary,False,False,57.96,"LINESTRING (11.2618119 47.442594, 11.2618119 47.4424574, 11.2618224 47.4422277, 11.2618223 47.4422086, 11.2618145 47.4421274, 11.2617966 47.4420744)",20,,
27027977,Friedhofsweg,residential,False,True,85.47,"LINESTRING (11.2659019 47.4426693, 11.2649314 47.4430693)",,,
27031283,Soiernstraße,residential,False,False,113.532,"LINESTRING (11.2659019 47.4426693, 11.26582 47.4425033, 11.2656238 47.4421057, 11.2653949 47.4417079)",,,
28971583,Soiernstraße,residential,False,True,338.10400000000004,"LINESTRING (11.2659019 47.4426693, 11.2659706 47.4427481, 11.2660001 47.4428018, 11.2660991 47.4429675, 11.2662154 47.4431296, 11.2663048 47.4432148, 11.2664379 47.4433046, 11.2665701 47.4434177, 11.2667131 47.4436228, 11.2668651 47.4438994, 11.2668502 47.4440131, 11.2667946 47.4441286, 11.2666776 47.4441937, 11.2649678 47.4447817)",,,
27031283,Soiernstraße,residential,False,True,113.53200000000001,"LINESTRING (11.2653949 47.4417079, 11.2656238 47.4421057, 11.26582 47.4425033, 11.2659019 47.4426693)",,,
439045547,Dammkarstraße,residential,False,True,122.63099999999997,"LINESTRING (11.2653949 47.4417079, 11.2646462 47.4418046, 11.2643881 47.4418379, 11.2642421 47.4418508, 11.2640561 47.4418367, 11.2638114 47.4417576)",20,,
482906662,Dammkarstraße,residential,False,False,28.06,"LINESTRING (11.2653949 47.4417079, 11.2656836 47.4416731, 11.2657626 47.4416652)",30,,
27028064,Prinz-Eugen-Straße,residential,False,True,121.775,"LINESTRING (11.2631107 47.4447974, 11.2645759 47.4443311)",,,
245866040,Partenkirchner Straße,tertiary,False,False,154.399,"LINESTRING (11.2631107 47.4447974, 11.2629943 47.4447024, 11.2628892 47.4445957, 11.262855 47.4445619, 11.2626816 47.4443719, 11.2624084 47.4439234, 11.2623295 47.4438235, 11.2622118 47.4437477, 11.2620993 47.4436848, 11.2620246 47.4436427)",50,,
245866040,Partenkirchner Straße,tertiary,False,True,103.92200000000001,"LINESTRING (11.2631107 47.4447974, 11.2632808 47.4449303, 11.263538 47.4451435, 11.2637311 47.4453384, 11.2639092 47.4455564)",50,,
26737617,Ballenhausgasse,residential,True,False,66.285,"LINESTRING (11.2609562 47.4427369, 11.2618119 47.442594)",,,
28971535,Ballenhausgasse,residential,False,True,105.6,"LINESTRING (11.2609562 47.4427369, 11.2612799 47.443661)",,,
361942838,Ballenhausgasse,residential,False,False,80.457,"LINESTRING (11.2609562 47.4427369, 11.2606348 47.442781, 11.2605194 47.4423679, 11.2605086 47.4423291, 11.2604975 47.4422879)",,,
361155439,Ballenhausgasse,living_street,False,True,13.059,"LINESTRING (11.2604085 47.4420357, 11.2604514 47.4421495)",,,
27794669,Matthias-Klotz-Straße,living_street,False,False,81.025,"LINESTRING (11.2604085 47.4420357, 11.2600059 47.4421063, 11.2597995 47.4421688, 11.2596433 47.4422147, 11.2595532 47.4422264, 11.2593905 47.4422667)",,4,
"[172270684, 255937582]","['Ballenhausstraße', 'Hochstraße']",living_street,False,"[False, True]",94.231,"LINESTRING (11.2604085 47.4420357, 11.2603806 47.4419509, 11.2614911 47.4418311)",,,
"[8330369, 782398587, 782398588]",Schöttlkarstraße,residential,False,False,211.79999999999998,"LINESTRING (11.2667623 47.4465388, 11.2664855 47.4464122, 11.2662411 47.4462374, 11.2661013 47.4460643, 11.2659264 47.4458429, 11.2658188 47.4457067, 11.2656798 47.4455454, 11.2652543 47.4450857, 11.2651708 47.4449954)",,,
8330369,Schöttlkarstraße,residential,False,True,53.987,"LINESTRING (11.2667623 47.4465388, 11.2671827 47.4467152, 11.2673695 47.4467978)",,,
27467863,Professor-Penck-Straße,residential,False,False,359.161,"LINESTRING (11.2667623 47.4465388, 11.2667712 47.4464464, 11.2667773 47.4463506, 11.266718 47.4460255, 11.2665028 47.4454795, 11.2664606 47.4453225, 11.2664344 47.4452327, 11.266536 47.4450789, 11.2666434 47.4450182, 11.2671404 47.4449659, 11.2672732 47.444991, 11.2673051 47.4450789, 11.2673593 47.4454731, 11.2673924 47.4461876)",,,
27467864,Ländweg,residential,False,True,99.664,"LINESTRING (11.2673924 47.4461876, 11.2686798 47.4459747)",,,
27467863,Professor-Penck-Straße,residential,False,False,67.903,"LINESTRING (11.2673924 47.4461876, 11.2673929 47.4465284, 11.2673695 47.4467978)",,,
27467863,Professor-Penck-Straße,residential,False,True,359.16099999999994,"LINESTRING (11.2673924 47.4461876, 11.2673593 47.4454731, 11.2673051 47.4450789, 11.2672732 47.444991, 11.2671404 47.4449659, 11.2666434 47.4450182, 11.266536 47.4450789, 11.2664344 47.4452327, 11.2664606 47.4453225, 11.2665028 47.4454795, 11.266718 47.4460255, 11.2667773 47.4463506, 11.2667712 47.4464464, 11.2667623 47.4465388)",,,
27467864,Ländweg,residential,False,False,99.664,"LINESTRING (11.2686798 47.4459747, 11.2673924 47.4461876)",,,
361673279,Tiefkarstraße,residential,False,False,59.495999999999995,"LINESTRING (11.2686798 47.4459747, 11.2686922 47.4463207, 11.2688623 47.4464706)",,,
361673279,Tiefkarstraße,residential,False,True,301.47299999999996,"LINESTRING (11.2686798 47.4459747, 11.2685765 47.4453066, 11.2681303 47.4442334, 11.2678568 47.4437273, 11.2677077 47.4433549)",,,
27471968,Mauthweg,residential,False,False,71.883,"LINESTRING (11.2619272 47.4390323, 11.2614546 47.4384704)",,,
564702496,Albert-Schott-Straße,residential,False,False,156.66899999999998,"LINESTRING (11.2619272 47.4390323, 11.2616322 47.4391695, 11.2615119 47.4392186, 11.261436 47.4393109, 11.2614325 47.4393518, 11.261446 47.439458, 11.2614726 47.4397781, 11.2615365 47.4398957, 11.2615734 47.4399634, 11.2616481 47.4400598, 11.2618114 47.4402165)",30,6,
"[361374115, 439045550, 38036637, 243048758]","['Karwendelstraße', 'Dekan-Karl-Platz']",tertiary,False,True,298.081,"LINESTRING (11.2604739 47.4388943, 11.2605493 47.4390247, 11.2607588 47.4392172, 11.2608288 47.4392938, 11.2610266 47.4395104, 11.2612509 47.4397558, 11.2613428 47.4398649, 11.2613827 47.4399123, 11.2614276 47.4399901, 11.261469 47.4401226, 11.2614706 47.4403633, 11.2614787 47.4404004, 11.2615044 47.440518, 11.2615846 47.4406696, 11.2617563 47.4408905, 11.2618704 47.4410272, 11.2619014 47.4410712, 11.2619311 47.4411133, 11.2620366 47.441263, 11.2620648 47.4413022)",20,"['7', '6']",
361134584,Dekan-Karl-Platz,residential,False,True,55.259,"LINESTRING (11.2604739 47.4388943, 11.2603798 47.4389202, 11.260261 47.4389529, 11.2601933 47.4389715, 11.2599297 47.4390441, 11.2597923 47.4390798)",,,
308214965,Bahnhofplatz,residential,False,True,23.291,"LINESTRING (11.2650777 47.4405792, 11.2647831 47.4406438)",,,
562537945,Bahnhofplatz,residential,True,False,25.354,"LINESTRING (11.2650777 47.4405792, 11.2650474 47.4405102, 11.2650492 47.4404608, 11.2650757 47.4404092, 11.2651272 47.4403706)",,,
562537948,Bahnhofplatz,residential,False,True,15.49,"LINESTRING (11.2650777 47.4405792, 11.2651774 47.4406009, 11.2652618 47.4406387)",,,
8330383,Bahnhofplatz,residential,False,False,120.702,"LINESTRING (11.2652618 47.4406387, 11.2652907 47.4406672, 11.265406 47.4409556, 11.265434 47.4410867, 11.265569 47.4413244, 11.2657626 47.4416652)",,,
562537948,Bahnhofplatz,residential,False,False,15.49,"LINESTRING (11.2652618 47.4406387, 11.2651774 47.4406009, 11.2650777 47.4405792)",,,
26733222,Dekan-Karl-Platz,residential,False,True,57.645,"LINESTRING (11.2597923 47.4390798, 11.259674 47.4385676)",,,
27756162,Pechhüttenweg,residential,False,False,66.241,"LINESTRING (11.2597923 47.4390798, 11.2590339 47.4393827)",,,
27481725,Dekan-Karl-Platz,living_street,True,False,75.16000000000001,"LINESTRING (11.2597923 47.4390798, 11.2598573 47.4391567, 11.2599899 47.4393401, 11.2601335 47.4395635, 11.2602015 47.4396953)",,4,
361134584,Dekan-Karl-Platz,residential,False,False,55.259,"LINESTRING (11.2597923 47.4390798, 11.2599297 47.4390441, 11.2601933 47.4389715, 11.260261 47.4389529, 11.2603798 47.4389202, 11.2604739 47.4388943)",,,
27756162,Pechhüttenweg,residential,False,True,66.241,"LINESTRING (11.2590339 47.4393827, 11.2597923 47.4390798)",,,
"[26733029, 26736381]","['Stainergasse', 'Klammstraße']",residential,False,"[False, True]",277.2099999999999,"LINESTRING (11.2590339 47.4393827, 11.2592133 47.4396771, 11.2592055 47.4398128, 11.259218 47.4399483, 11.2593147 47.4402144, 11.2594215 47.4405125, 11.2594057 47.4406157, 11.2595377 47.440922, 11.2596388 47.4410529, 11.2597071 47.4412601, 11.2596597 47.4412684, 11.2591563 47.4413561, 11.2589524 47.4414264)",,,
27756263,Hochlandstraße,residential,False,False,63.405,"LINESTRING (11.2631279 47.4397873, 11.2627076 47.439293)",,,
8330380,Viererspitzstraße,residential,False,False,87.329,"LINESTRING (11.2631279 47.4397873, 11.2632417 47.4397541, 11.2641734 47.4394458)",,,
8330380,Viererspitzstraße,residential,False,True,109.914,"LINESTRING (11.2631279 47.4397873, 11.2625004 47.4399924, 11.2618114 47.4402165)",,,
27756263,Hochlandstraße,residential,False,True,52.251,"LINESTRING (11.2631279 47.4397873, 11.2632754 47.4399513, 11.2634326 47.4402081)",,,
27756263,Hochlandstraße,residential,False,True,63.405,"LINESTRING (11.2627076 47.439293, 11.2631279 47.4397873)",,,
361673279,Tiefkarstraße,residential,False,True,142.175,"LINESTRING (11.2675346 47.4428671, 11.2671567 47.4416143)",,,
