osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,width,tunnel
"[231456377, 24805810]",False,"['4', '3']",Bürgeraue,secondary,True,71.539,"LINESTRING (10.6970857 50.9483147, 10.6971288 50.948357, 10.697159 50.9483993, 10.6971703 50.9484303, 10.6971713 50.9484645, 10.6971482 50.9485772, 10.6971107 50.9487669, 10.6970657 50.9489405)",,50,,
30641011,False,2,Gadollastraße,secondary,True,179.881,"LINESTRING (10.6970857 50.9483147, 10.6970456 50.9482855, 10.6969939 50.9482579, 10.6969328 50.9482357, 10.6968444 50.9482133, 10.6959941 50.9480373, 10.6957012 50.9479703, 10.6953371 50.9478869, 10.6946991 50.9477409)",,50,,
220424930,False,2,Bürgeraue,tertiary,True,100.33,"LINESTRING (10.6970857 50.9483147, 10.697213 50.9482204, 10.6972375 50.9481939, 10.6972747 50.9481454, 10.6972932 50.9481027, 10.6973497 50.9479216, 10.6973865 50.9478018, 10.6974854 50.9474644)",,50,,
24808268,True,,Pfortenwallgasse,residential,False,96.83099999999999,"LINESTRING (10.7018807 50.950536, 10.7025084 50.9505901, 10.7026482 50.950616, 10.7032268 50.950723)",,20,,
"[27798720, 959781515, 123802590]",False,,"['Pfortenstraße', 'Hospitalgasse']","['residential', 'living_street']",True,155.339,"LINESTRING (10.7018807 50.950536, 10.7019024 50.9504197, 10.7016234 50.9503946, 10.7015579 50.9503775, 10.7014951 50.950361, 10.7013564 50.9502895, 10.7009487 50.9501718, 10.7004248 50.9500776, 10.7002956 50.9500508, 10.700091 50.9499996, 10.700016 50.9499785)",,50,,
"[24790306, 27798300]",False,,"['Lutherstraße', 'Gerbergasse']",residential,"[False, True]",130.708,"LINESTRING (10.7032268 50.950723, 10.7034556 50.9502014, 10.7041558 50.9504373, 10.7043437 50.9505003)",,20,7,
"[220424942, 31670270]",True,,Lutherstraße,residential,False,42.179,"LINESTRING (10.7032268 50.950723, 10.7030789 50.951036, 10.7030587 50.9510872)",,20,,
24738485,True,,Siebleber Straße,residential,False,264.618,"LINESTRING (10.7045306 50.9479962, 10.7045793 50.9479669, 10.7046418 50.94794, 10.7047164 50.9479232, 10.7047835 50.9479176, 10.7049246 50.9479216, 10.7055971 50.9479848, 10.7061259 50.9480503, 10.7063048 50.9480757, 10.707107 50.9481898, 10.7081797 50.9483958)",,,,
377496136,False,,Ekhofplatz,residential,False,21.528,"LINESTRING (10.7082352 50.9491576, 10.7079437 50.9490963)",,30,,
24804102,False,,Ekhofplatz,residential,True,85.148,"LINESTRING (10.7082352 50.9491576, 10.7082562 50.9490959, 10.7082562 50.9488496, 10.7081797 50.9483958)",,30,,
840326774,True,,Querstraße,residential,False,62.598,"LINESTRING (10.7042132 50.9485214, 10.7044555 50.9480849, 10.7045306 50.9479962)",,20,,
24804102,False,,Ekhofplatz,residential,False,85.148,"LINESTRING (10.7081797 50.9483958, 10.7082562 50.9488496, 10.7082562 50.9490959, 10.7082352 50.9491576)",,30,,
377496137,True,,Mönchelsstraße,living_street,False,63.047,"LINESTRING (10.7076406 50.9497764, 10.7067798 50.9496109)",,,,
24804103,False,,Ekhofplatz,residential,True,78.548,"LINESTRING (10.7076406 50.9497764, 10.7078509 50.9493045, 10.7079437 50.9490963)",,30,,
"[27651081, 31624074, 34015163, 840326772]",False,,"['Mönchelsstraße', 'Arnoldiplatz']",living_street,True,64.56099999999999,"LINESTRING (10.7076406 50.9497764, 10.7078654 50.9498213, 10.7080469 50.9498563, 10.7083176 50.9498992, 10.7083428 50.9499032, 10.7085051 50.9499435, 10.7085204 50.9499472)",,,,
31670273,False,,Hohe Straße,residential,True,16.458,"LINESTRING (10.7044765 50.9537442, 10.7042927 50.953652)",,50,,
24831771,False,,Remstädter Straße,residential,False,143.177,"LINESTRING (10.7044765 50.9537442, 10.7048458 50.953107, 10.7051265 50.9526602, 10.705233 50.9525503)",,,,
105972824,True,1,Hersdorfplatz,tertiary,False,4.47,"LINESTRING (10.707361 50.9520417, 10.7073758 50.9520026)",,,,
26266869,True,1,Gartenstraße,secondary,False,26.767000000000003,"LINESTRING (10.707361 50.9520417, 10.7072645 50.9520506, 10.7071585 50.952052, 10.7070696 50.9520449, 10.7069839 50.9520299)",L 3007,,,
24848021,False,2,Schützenberg,secondary,False,15.852,"LINESTRING (10.69745 50.9525578, 10.6975591 50.9524329)",L 1030,50,,
24777824,False,2,Goldbacher Straße,secondary,True,113.94900000000001,"LINESTRING (10.69745 50.9525578, 10.6973948 50.952612, 10.697236 50.9527565, 10.6970142 50.9529763, 10.6967893 50.9531964, 10.6965902 50.9534269)",L 1030,50,,
24804323,False,2,Hohe Straße,residential,False,131.072,"LINESTRING (10.69745 50.9525578, 10.6975451 50.9525868, 10.6992667 50.9528333)",,50,,
705363975,False,,Fritzelsgasse,living_street,False,80.202,"LINESTRING (10.7002749 50.9496588, 10.7000641 50.9495929, 10.6999302 50.949551, 10.6992634 50.9493212)",,,4,
25648914,True,1,Schützenberg,secondary,False,29.397,"LINESTRING (10.6986473 50.9505579, 10.6986488 50.9506018, 10.6986463 50.9506432, 10.6986387 50.9506849, 10.6986278 50.9507275, 10.6986089 50.9507667, 10.6985721 50.9508143)",L 3007,50,,
30778469,True,2,Bertha-von-Suttner-Platz,secondary,False,12.176,"LINESTRING (10.6986473 50.9505579, 10.6985733 50.9505314, 10.6984993 50.9505006)",,50,,
24808274,False,,Arnoldiplatz,residential,False,10.427,"LINESTRING (10.7077153 50.9504374, 10.7077808 50.9503532)",,,,
"[27703639, 24808271]",False,,Margarethenstraße,"['living_street', 'residential']",False,300.9949999999999,"LINESTRING (10.7077153 50.9504374, 10.7075217 50.9507253, 10.7072174 50.9510445, 10.7070924 50.9511318, 10.7070428 50.9511558, 10.7070032 50.9511742, 10.7069622 50.9511752, 10.7068954 50.9511655, 10.7067631 50.9511328, 10.7060747 50.9509391, 10.7052642 50.9506671, 10.7049384 50.950573, 10.7047341 50.9505201, 10.7045756 50.9504791, 10.7045427 50.9504765, 10.7044512 50.9504858, 10.7044003 50.9504966, 10.7043437 50.9505003)",,20,,
221863407,False,,Erfurter Straße,living_street,False,29.23,"LINESTRING (10.7077153 50.9504374, 10.7077847 50.9504787, 10.7080724 50.9505695)",,,,
34024794,False,,Moßlerstraße,residential,False,65.70100000000001,"LINESTRING (10.6998901 50.9514921, 10.6996588 50.951451, 10.6995827 50.9514267, 10.6995546 50.9514038, 10.6995491 50.9513913, 10.6995481 50.9513657, 10.6995748 50.9513333, 10.6996104 50.9513209, 10.6996608 50.9513252, 10.6997033 50.9513489, 10.6997458 50.9513937, 10.6997843 50.9514348, 10.6998071 50.9514523, 10.6998901 50.9514921)",,30,6.3,
34024794,False,,Moßlerstraße,residential,True,65.701,"LINESTRING (10.6998901 50.9514921, 10.6998071 50.9514523, 10.6997843 50.9514348, 10.6997458 50.9513937, 10.6997033 50.9513489, 10.6996608 50.9513252, 10.6996104 50.9513209, 10.6995748 50.9513333, 10.6995481 50.9513657, 10.6995491 50.9513913, 10.6995546 50.9514038, 10.6995827 50.9514267, 10.6996588 50.951451, 10.6998901 50.9514921)",,30,6.3,
34024794,False,,Moßlerstraße,residential,True,121.90799999999999,"LINESTRING (10.6998901 50.9514921, 10.7008814 50.9516838, 10.7015527 50.951816)",,30,6.3,
"[478718234, 41340132, 231456386]",True,2,Gartenstraße,secondary,False,502.838,"LINESTRING (10.7061035 50.9518405, 10.7040715 50.9514166, 10.702972 50.9511871, 10.702908 50.9511738, 10.7023742 50.9510702, 10.7020923 50.9510162, 10.7020357 50.9510048, 10.7018629 50.9509773, 10.7018359 50.9509729, 10.7017712 50.9509624, 10.7016191 50.9509378, 10.7011713 50.9508754, 10.7005519 50.9508028, 10.7005014 50.9507965, 10.7003774 50.9507811, 10.6996444 50.9506982, 10.6991913 50.9506553)",L 3007,50,,
"[886655256, 886655257, 886655258]",False,,Remstädter Straße,residential,True,100.01100000000001,"LINESTRING (10.7061035 50.9518405, 10.7060692 50.9518886, 10.7060132 50.9519472, 10.7056448 50.9522259, 10.7056139 50.9522484, 10.7054648 50.9523571, 10.705393 50.9524141, 10.7053651 50.9524378, 10.705233 50.9525503)",,,,
377484452,False,,Breite Gasse,residential,False,32.719,"LINESTRING (10.7054146 50.9528214, 10.7053868 50.9527798, 10.7053788 50.9527679, 10.705233 50.9525503)",,,,
25648878,True,1,Eisenacher Straße,secondary,False,17.072,"LINESTRING (10.6985721 50.9508143, 10.698458 50.950832, 10.6983341 50.9508471)",L 3007,50,,
"[1228731737, 81831291]",True,1,Schützenberg,secondary,False,63.06699999999999,"LINESTRING (10.6985721 50.9508143, 10.6984276 50.950979, 10.6982832 50.9511856, 10.6981748 50.9513228)",L 1030,50,,
24848021,False,2,Schützenberg,secondary,True,77.983,"LINESTRING (10.6981023 50.9514512, 10.6977703 50.9521206)",L 1030,50,,
24804333,False,2,Annastraße,residential,True,125.75200000000001,"LINESTRING (10.6981023 50.9514512, 10.6980347 50.9514288, 10.6975502 50.951283, 10.6971569 50.9512061, 10.6968999 50.9511731, 10.6967368 50.9511524, 10.6965145 50.9510967, 10.6964862 50.9510841, 10.6964856 50.9510416)",,,,
25648912,False,2,Schützenberg,secondary,False,15.154,"LINESTRING (10.6981023 50.9514512, 10.698162 50.9513468, 10.6981748 50.9513228)",L 1030,50,,
"[131575441, 25783155]",True,2,Gartenstraße,secondary,False,47.355000000000004,"LINESTRING (10.6991913 50.9506553, 10.6990926 50.9506662, 10.6990013 50.9506794, 10.698909 50.950698, 10.698826 50.95072, 10.698782 50.9507327, 10.6986724 50.9507725, 10.6985721 50.9508143)",L 3007,50,,
31741056,True,2,Gartenstraße,secondary,False,39.766,"LINESTRING (10.6991913 50.9506553, 10.6989745 50.9506283, 10.698786 50.9505954, 10.6987398 50.950585, 10.6986473 50.9505579)",,50,,
24804334,False,,Wilhelm-Bock-Straße,residential,True,47.875,"LINESTRING (10.7011738 50.952645, 10.7009941 50.9530604)",,30,,
765207237,False,,Schützenallee,residential,True,6.255,"LINESTRING (10.7011738 50.952645, 10.7010872 50.9526313)",,30,,
947714721,False,,Schützenallee,residential,True,97.809,"LINESTRING (10.7011738 50.952645, 10.7022209 50.9528118, 10.7025275 50.9528606)",,30,,
"[24790306, 27798300]",False,,"['Lutherstraße', 'Gerbergasse']",residential,"[False, True]",130.708,"LINESTRING (10.7043437 50.9505003, 10.7041558 50.9504373, 10.7034556 50.9502014, 10.7032268 50.950723)",,20,7,
"[24808271, 27703639]",False,,Margarethenstraße,"['residential', 'living_street']",True,300.99499999999995,"LINESTRING (10.7043437 50.9505003, 10.7044003 50.9504966, 10.7044512 50.9504858, 10.7045427 50.9504765, 10.7045756 50.9504791, 10.7047341 50.9505201, 10.7049384 50.950573, 10.7052642 50.9506671, 10.7060747 50.9509391, 10.7067631 50.9511328, 10.7068954 50.9511655, 10.7069622 50.9511752, 10.7070032 50.9511742, 10.7070428 50.9511558, 10.7070924 50.9511318, 10.7072174 50.9510445, 10.7075217 50.9507253, 10.7077153 50.9504374)",,20,,
"[1047454460, 1047454461, 1047454462, 1047454463]",False,,,"['residential', 'living_street']","[False, True]",61.218,"LINESTRING (10.7043437 50.9505003, 10.7043266 50.9505311, 10.7043125 50.9505566, 10.704437 50.9506449, 10.7045862 50.9507498, 10.7046808 50.9508183, 10.7047358 50.9508842, 10.7047596 50.9509492)",,,,building_passage
27798719,True,,Pfortenstraße,residential,False,35.403999999999996,"LINESTRING (10.7018201 50.9508521, 10.7018724 50.9505809, 10.7018807 50.950536)",,50,,
"[34070841, 1013442821]",True,2,Gartenstraße,secondary,False,90.65100000000001,"LINESTRING (10.7018201 50.9508521, 10.702099 50.9508983, 10.7023616 50.9509435, 10.7029248 50.9510596, 10.7030088 50.9510769, 10.7030587 50.9510872)",L 3007,50,,
221863407,False,,Erfurter Straße,living_street,True,29.23,"LINESTRING (10.7080724 50.9505695, 10.7077847 50.9504787, 10.7077153 50.9504374)",,,,
132631873,True,1,Bürgeraue,secondary,False,6.688,"LINESTRING (10.6970657 50.9489405, 10.6970858 50.9489993)",,50,,
172386655,False,3,Bürgeraue,secondary,True,43.711999999999996,"LINESTRING (10.6970657 50.9489405, 10.6970283 50.9490431, 10.6970031 50.949125, 10.6969968 50.9492023, 10.6969989 50.9493293)",,50,,
"[231456377, 24805810]",False,"['4', '3']",Bürgeraue,secondary,False,71.539,"LINESTRING (10.6970657 50.9489405, 10.6971107 50.9487669, 10.6971482 50.9485772, 10.6971713 50.9484645, 10.6971703 50.9484303, 10.697159 50.9483993, 10.6971288 50.948357, 10.6970857 50.9483147)",,50,,
"[27651081, 31624074, 34015163, 840326772]",False,,"['Mönchelsstraße', 'Arnoldiplatz']",living_street,False,64.56099999999999,"LINESTRING (10.7085204 50.9499472, 10.7085051 50.9499435, 10.7083428 50.9499032, 10.7083176 50.9498992, 10.7080469 50.9498563, 10.7078654 50.9498213, 10.7076406 50.9497764)",,,,
"[27652144, 27651179, 231456400, 231456406]",True,"['2', '1']","['Arnoldiplatz', 'Huttenstraße']",secondary,False,205.87300000000002,"LINESTRING (10.7085204 50.9499472, 10.7085203 50.9499907, 10.7085263 50.9500725, 10.7085137 50.9501014, 10.708419 50.9503192, 10.7082633 50.9506593, 10.7082306 50.9507772, 10.7082108 50.9508378, 10.7081063 50.951126, 10.7080799 50.9511922, 10.7080462 50.9512767, 10.7080409 50.9512901, 10.7079586 50.951475, 10.7078973 50.9516074, 10.707832 50.9517412)",L 3007,50,,
75377518,True,,Schwabhäuser Straße,residential,False,191.295,"LINESTRING (10.7068821 50.9488803, 10.7058843 50.9487582, 10.7054815 50.948709, 10.7051581 50.9486695, 10.7045951 50.9485936, 10.7042132 50.9485214)",,20,,
243692812,False,,Schlossergasse,living_street,True,81.668,"LINESTRING (10.7068821 50.9488803, 10.7068441 50.9490176, 10.7068205 50.949115, 10.7067798 50.9496109)",,,,
48367375,False,,Herrenwiesenweg,residential,True,155.107,"LINESTRING (10.694361 50.9453217, 10.6964146 50.9457, 10.6964806 50.9457216)",,,,
231456391,False,,Große Fahnenstraße,residential,False,10.697,"LINESTRING (10.6969989 50.9493293, 10.6971508 50.9493195)",,,,
172386655,False,3,Bürgeraue,secondary,False,43.712,"LINESTRING (10.6969989 50.9493293, 10.6969968 50.9492023, 10.6970031 50.949125, 10.6970283 50.9490431, 10.6970657 50.9489405)",,50,,
"[379742418, 953546802, 953546803, 864232927]",False,,Große Fahnenstraße,residential,True,200.664,"LINESTRING (10.6969989 50.9493293, 10.6968837 50.9493317, 10.696784 50.9493337, 10.696686 50.949326, 10.6965881 50.9493113, 10.6965223 50.9492975, 10.6964482 50.9492787, 10.6964064 50.9492681, 10.6963129 50.9492345, 10.6961787 50.9491863, 10.6959249 50.949113, 10.6957352 50.9490749, 10.6956796 50.9490715, 10.695628 50.9490755, 10.6955841 50.9490811, 10.6955376 50.9490996, 10.6954651 50.9491652, 10.6953807 50.9492379, 10.6953063 50.9492977, 10.6952213 50.949347, 10.6949663 50.9494465, 10.6945323 50.9496051)",,,,
368955265,False,2,Waltershäuser Straße,tertiary,True,13.003,"LINESTRING (10.6973678 50.9452116, 10.6972574 50.9451176)",,,,
42394741,False,,Emminghausstraße,residential,True,84.139,"LINESTRING (10.6973678 50.9452116, 10.6973526 50.94522, 10.6964806 50.9457216)",,,,
"[368955265, 52959742]",False,2,"['Waltershäuser Straße', 'Bürgeraue']",tertiary,False,74.769,"LINESTRING (10.6973678 50.9452116, 10.6974684 50.9453, 10.6976211 50.9454387, 10.6978673 50.9456686, 10.6979211 50.9457243, 10.6979533 50.9457725)",,50,,
190221948,True,,Seebachstraße,residential,False,164.023,"LINESTRING (10.6965902 50.9534269, 10.6988542 50.9538035)",,30,,
24777824,False,2,Goldbacher Straße,secondary,False,113.949,"LINESTRING (10.6965902 50.9534269, 10.6967893 50.9531964, 10.6970142 50.9529763, 10.697236 50.9527565, 10.6973948 50.952612, 10.69745 50.9525578)",L 1030,50,,
302894406,False,,Spohrstraße,residential,False,111.684,"LINESTRING (10.6988542 50.9538035, 10.6992667 50.9528333)",,30,,
24804334,False,,Wilhelm-Bock-Straße,residential,False,47.875,"LINESTRING (10.7009941 50.9530604, 10.7011738 50.952645)",,30,,
31670273,False,,Hohe Straße,residential,False,111.753,"LINESTRING (10.7009941 50.9530604, 10.7025386 50.9533122)",,50,,
31670272,False,,Hohe Straße,residential,True,123.608,"LINESTRING (10.7009941 50.9530604, 10.70084 50.9530404, 10.6992667 50.9528333)",,50,,
24831464,False,,Bohnstedtstraße,residential,False,147.753,"LINESTRING (10.6945323 50.9496051, 10.6946192 50.9496964, 10.6953386 50.9498069, 10.6954025 50.9498164, 10.6956314 50.9498547, 10.6965006 50.9499949)",,,,
"[379742418, 953546803, 953546802, 864232927]",False,,Große Fahnenstraße,residential,False,200.66400000000002,"LINESTRING (10.6945323 50.9496051, 10.6949663 50.9494465, 10.6952213 50.949347, 10.6953063 50.9492977, 10.6953807 50.9492379, 10.6954651 50.9491652, 10.6955376 50.9490996, 10.6955841 50.9490811, 10.695628 50.9490755, 10.6956796 50.9490715, 10.6957352 50.9490749, 10.6959249 50.949113, 10.6961787 50.9491863, 10.6963129 50.9492345, 10.6964064 50.9492681, 10.6964482 50.9492787, 10.6965223 50.9492975, 10.6965881 50.9493113, 10.696686 50.949326, 10.696784 50.9493337, 10.6968837 50.9493317, 10.6969989 50.9493293)",,,,
302894406,False,,Spohrstraße,residential,True,111.684,"LINESTRING (10.6992667 50.9528333, 10.6988542 50.9538035)",,30,,
24804323,False,2,Hohe Straße,residential,True,131.072,"LINESTRING (10.6992667 50.9528333, 10.6975451 50.9525868, 10.69745 50.9525578)",,50,,
31670272,False,,Hohe Straße,residential,False,123.608,"LINESTRING (10.6992667 50.9528333, 10.70084 50.9530404, 10.7009941 50.9530604)",,50,,
"[1013442821, 26266997]",True,2,Gartenstraße,secondary,False,228.383,"LINESTRING (10.6986323 50.9504323, 10.6987167 50.9504562, 10.6987985 50.9504742, 10.6988277 50.9504776, 10.6988874 50.9504846, 10.6989235 50.9504888, 10.6992408 50.9505255, 10.6999228 50.9506097, 10.7003627 50.9506629, 10.7010337 50.9507412, 10.7014297 50.9507926, 10.7017516 50.9508417, 10.7018201 50.9508521)",L 3007,50,,
231456376,True,1,Bertha-von-Suttner-Platz,secondary,False,14.006,"LINESTRING (10.6986323 50.9504323, 10.6986408 50.9504956, 10.6986473 50.9505579)",,50,,
31670271,False,,Lenaustraße,residential,True,96.472,"LINESTRING (10.7015527 50.951816, 10.7011767 50.9524167, 10.7010872 50.9526313)",,30,6.2,
34024794,False,,Moßlerstraße,residential,False,121.90799999999999,"LINESTRING (10.7015527 50.951816, 10.7008814 50.9516838, 10.6998901 50.9514921)",,30,6.3,
"[181198759, 48346210, 181198758, 220424943]",False,,Moßlerstraße,unclassified,False,239.95999999999995,"LINESTRING (10.7015527 50.951816, 10.7024901 50.9520035, 10.7025407 50.9520136, 10.7025666 50.9520187, 10.7028374 50.9520725, 10.7032709 50.9521585, 10.7032969 50.9521637, 10.7036286 50.9522304, 10.7037708 50.9522587, 10.704295 50.9523633, 10.7045131 50.9524067, 10.7048184 50.9524676)",,50,6,
31670273,False,,Hohe Straße,residential,False,16.458,"LINESTRING (10.7042927 50.953652, 10.7044765 50.9537442)",,50,,
31670273,False,,Hohe Straße,residential,True,128.549,"LINESTRING (10.7042927 50.953652, 10.7026004 50.9533242, 10.7025386 50.9533122)",,50,,
31670273,False,,Hohe Straße,residential,True,111.753,"LINESTRING (10.7025386 50.9533122, 10.7009941 50.9530604)",,50,,
31670273,False,,Hohe Straße,residential,False,128.549,"LINESTRING (10.7025386 50.9533122, 10.7026004 50.9533242, 10.7042927 50.953652)",,50,,
"[71151950, 31717646]",False,,"['Berg', 'Münzweg']",living_street,"[False, True]",223.67499999999995,"LINESTRING (10.7011137 50.947375, 10.7011334 50.9473141, 10.7011838 50.9467489, 10.7012084 50.9465774, 10.7012013 50.9465278, 10.7011858 50.9463867, 10.7010336 50.9462045, 10.7009471 50.9461673, 10.7008541 50.9461488, 10.7005706 50.9461961, 10.7003071 50.9462493, 10.6998131 50.946351)",,20,,
"[332240608, 227992593, 705363992, 705363994, 561957726]",True,,"['Augustinerstraße', 'Lucas-Cranach-Straße']",residential,False,255.70600000000002,"LINESTRING (10.7011137 50.947375, 10.7013692 50.9474395, 10.701661 50.947527, 10.7020694 50.9476595, 10.7021958 50.9476954, 10.702292 50.9477148, 10.7023688 50.9477296, 10.7024519 50.9477291, 10.7025436 50.9477087, 10.7026393 50.9476869, 10.702706 50.9476721, 10.7027592 50.9476602, 10.7028076 50.9476594, 10.7028303 50.9476653, 10.7039864 50.9479448, 10.7042872 50.9479858, 10.7045306 50.9479962)",,20,,
173456094,False,,Blumenbachstraße,living_street,False,109.07600000000001,"LINESTRING (10.6981382 50.9499651, 10.6981947 50.9499376, 10.6986677 50.9497327, 10.6987952 50.9496574, 10.6989031 50.9496445, 10.6992634 50.9493212)",,,4,
173456094,False,,Blumenbachstraße,living_street,False,45.532,"LINESTRING (10.6992634 50.9493212, 10.6996067 50.9489735)",,,4,
173456094,False,,Blumenbachstraße,living_street,True,109.07600000000001,"LINESTRING (10.6992634 50.9493212, 10.6989031 50.9496445, 10.6987952 50.9496574, 10.6986677 50.9497327, 10.6981947 50.9499376, 10.6981382 50.9499651)",,,4,
"[790666418, 705363975]",False,,Fritzelsgasse,"['living_street', 'residential']",False,157.858,"LINESTRING (10.6992634 50.9493212, 10.6989653 50.9492694, 10.6986066 50.9492181, 10.6985738 50.9492134, 10.6985273 50.9491917, 10.6984504 50.9491559, 10.6984329 50.9491554, 10.6980197 50.9490993, 10.6979698 50.9490925, 10.6977493 50.9490625, 10.6975996 50.9490422, 10.6974397 50.9490197, 10.6972169 50.9490074, 10.6971666 50.9490046, 10.6970858 50.9489993)",,,4,
705363975,False,,Fritzelsgasse,living_street,True,80.202,"LINESTRING (10.6992634 50.9493212, 10.6999302 50.949551, 10.7000641 50.9495929, 10.7002749 50.9496588)",,,4,
173456094,False,,Blumenbachstraße,living_street,True,40.686,"LINESTRING (10.6997542 50.9486196, 10.6996067 50.9489735)",,,4,
277725405,False,,Klosterstraße,living_street,False,15.938,"LINESTRING (10.6997542 50.9486196, 10.699764 50.9484764)",,,,
30416763,True,,Hützelsgasse,living_street,False,143.31900000000002,"LINESTRING (10.6997542 50.9486196, 10.6990063 50.9485105, 10.6989614 50.948459, 10.6986281 50.9484099, 10.6985892 50.9484048, 10.6983077 50.948368, 10.6982722 50.9483634, 10.6978033 50.9483015)",,,,
123953953,False,,Hützelsgasse,living_street,False,106.043,"LINESTRING (10.6997542 50.9486196, 10.7000782 50.9486816, 10.7003648 50.948733, 10.7006512 50.9487813, 10.7012125 50.9488749)",,,,
277725405,False,,Klosterstraße,living_street,True,32.093,"LINESTRING (10.6998651 50.9481949, 10.699764 50.9484764)",,,,
179458607,False,,Klosterstraße,living_street,False,64.267,"LINESTRING (10.6998651 50.9481949, 10.6996164 50.9481591, 10.6995344 50.9481473, 10.6996686 50.947793)",,,,
179458608,False,,Salzengasse,living_street,False,85.019,"LINESTRING (10.6998651 50.9481949, 10.7006383 50.948311, 10.700923 50.9483568, 10.7010432 50.9483782)",,,5,
179458607,False,,Klosterstraße,living_street,True,64.267,"LINESTRING (10.6996686 50.947793, 10.6995344 50.9481473, 10.6996164 50.9481591, 10.6998651 50.9481949)",,,,
220424964,False,,Klosterplatz,living_street,False,75.708,"LINESTRING (10.6996686 50.947793, 10.6998514 50.9472015, 10.6998899 50.9471271)",,,,
"[641344682, 220424938]",False,,Jüdenstraße,"['living_street', 'residential']",False,157.258,"LINESTRING (10.6996686 50.947793, 10.6980319 50.9475415, 10.6979237 50.947526, 10.6976239 50.9474829, 10.6975886 50.9474778, 10.6974854 50.9474644)",,20,,
