osmid,oneway,lanes,ref,name,highway,reversed,length,bridge,geometry,maxspeed
433049191,False,2,L 214,Binger Straße,secondary,False,1019.4400000000002,,"LINESTRING (7.7766291 49.9445079, 7.7769336 49.9445543, 7.777336 49.9446199, 7.7776444 49.9446871, 7.777771 49.9447227, 7.7780991 49.9448317, 7.7783633 49.9449275, 7.7786251 49.9450395, 7.7789373 49.9452119, 7.7792638 49.9454242, 7.7794784 49.9456011, 7.7799277 49.9460102, 7.7804004 49.946472, 7.7804372 49.9465811, 7.7804326 49.9466769, 7.7803904 49.9467537, 7.7803179 49.9468611, 7.7798442 49.9472884, 7.7794327 49.9476393, 7.7791346 49.9478417, 7.7788182 49.948025, 7.778389 49.9481924, 7.7782871 49.9482373, 7.7782576 49.9482701, 7.7782549 49.9482995, 7.7782603 49.9483219, 7.7782844 49.9483426, 7.7783327 49.9483599, 7.7783917 49.9483771, 7.7784668 49.9483719, 7.7786063 49.9483236, 7.7788101 49.9482166, 7.7795343 49.9478869, 7.7799163 49.9477094, 7.7802971 49.9475783, 7.780906 49.9474126, 7.7810991 49.9473487, 7.7814371 49.947183, 7.7816415 49.9470658, 7.7817832 49.9469846, 7.7824161 49.94661, 7.7825636 49.9465271, 7.7826494 49.9464892, 7.7827226 49.9464713)",
149886797,False,,,Michel-Obentraut-Straße,residential,False,184.62400000000002,,"LINESTRING (7.7827053 49.9463188, 7.7826566 49.9462837, 7.7821891 49.9460016, 7.7817434 49.9457167, 7.7816089 49.9456003, 7.7814217 49.9454382, 7.7811994 49.945183, 7.7811514 49.945029)",
149886797,False,,,Michel-Obentraut-Straße,residential,True,17.05,,"LINESTRING (7.7827053 49.9463188, 7.7827234 49.9463996, 7.7827226 49.9464713)",
222520105,False,,,Alte Steige,residential,True,492.597,,"LINESTRING (7.7827053 49.9463188, 7.7820421 49.9462217, 7.7813935 49.9461098, 7.7812797 49.9460545, 7.7805854 49.94569, 7.7798205 49.945261, 7.7796333 49.945148, 7.7789317 49.9448626, 7.7781396 49.9446338, 7.7778526 49.9446062, 7.7775214 49.9445744, 7.776809 49.9445108, 7.7766291 49.9445079)",
164927863,False,,,Im Walgerberg,residential,False,196.616,,"LINESTRING (7.7795342 49.9438082, 7.7796361 49.9438663, 7.7804434 49.9439304, 7.7811646 49.9441006, 7.7815074 49.944143, 7.7819141 49.9441745, 7.7819465 49.9442541, 7.782065 49.944306)",
26245945,False,,,Schulstraße,residential,True,87.261,,"LINESTRING (7.782065 49.944306, 7.7819475 49.9443971, 7.7817934 49.9446182, 7.7816248 49.9449409, 7.7816466 49.9450233)",
164927863,False,,,Im Walgerberg,residential,True,196.61599999999999,,"LINESTRING (7.782065 49.944306, 7.7819465 49.9442541, 7.7819141 49.9441745, 7.7815074 49.944143, 7.7811646 49.9441006, 7.7804434 49.9439304, 7.7796361 49.9438663, 7.7795342 49.9438082)",
108009445,False,,,Neupfälzer Weg,residential,False,101.51600000000002,,"LINESTRING (7.7694779 49.9427538, 7.7697653 49.9427301, 7.770007 49.9426404, 7.7701139 49.9425207, 7.7701975 49.9424191, 7.7702254 49.9423144, 7.7701836 49.9422575, 7.7699905 49.9422467)",
516483833,False,,,Neupfälzer Straße,residential,True,12.748000000000001,,"LINESTRING (7.7694779 49.9427538, 7.7695361 49.9428024, 7.7696031 49.9428337)",
567587602,True,,,Gerbereistraße,living_street,False,14.018,,"LINESTRING (7.7718863 49.9443725, 7.7716977 49.9443384)",
"[108009442, 738646580]",False,,,Gerbereistraße,"['living_street', 'residential']",True,59.75999999999999,,"LINESTRING (7.7718863 49.9443725, 7.7719854 49.9443783, 7.7721491 49.944388, 7.7724541 49.9443872, 7.7727182 49.9443656)",
108009436,False,,,Rathausstraße,residential,True,242.095,,"LINESTRING (7.7734733 49.9417422, 7.7730761 49.9418604, 7.7727947 49.9419545, 7.7725384 49.9420609, 7.7723682 49.9421871, 7.7722773 49.9423714, 7.7722494 49.942504, 7.7722649 49.9426455, 7.772237 49.9427561, 7.7720529 49.9429452, 7.7720228 49.9429771, 7.7718398 49.9431544, 7.7716059 49.943383)",
108009428,False,,,Friedrich-Wandesleben-Straße,residential,True,128.319,,"LINESTRING (7.7769108 49.9467201, 7.7768483 49.9466002, 7.7765656 49.9463386, 7.7763147 49.9461143, 7.7758479 49.9458031)",
108009444,False,,,Gerbereistraße,residential,True,29.361,,"LINESTRING (7.7714892 49.9445654, 7.7715718 49.9444621, 7.7716977 49.9443384)",
108009444,False,,,Gerbereistraße,residential,False,29.361,,"LINESTRING (7.7716977 49.9443384, 7.7715718 49.9444621, 7.7714892 49.9445654)",
567587602,True,,,Gerbereistraße,living_street,False,60.67,,"LINESTRING (7.7716977 49.9443384, 7.7716641 49.944292, 7.7717233 49.9439728, 7.7717442 49.9439303, 7.7718104 49.9438868, 7.7719115 49.9438688)",
108009434,False,,,Gerbereistraße,living_street,False,34.532,,"LINESTRING (7.7719115 49.9438688, 7.772063 49.9437571, 7.7721021 49.9437283, 7.7721111 49.94372, 7.7722118 49.9436263)",
207600480,True,,,Gerbereistraße,living_street,False,59.208,,"LINESTRING (7.7719115 49.9438688, 7.7719758 49.943901, 7.771993 49.9439496, 7.7719798 49.9440692, 7.7719419 49.9442572, 7.7718863 49.9443725)",
108009445,False,,,Neupfälzer Weg,residential,True,41.281,,"LINESTRING (7.7694193 49.942206, 7.7698983 49.942252, 7.7699905 49.9422467)",
567740823,False,2,L 214,Staatsstraße,secondary,False,45.688,,"LINESTRING (7.771136 49.9436535, 7.7708224 49.9440114)",50
108009423,False,,,Staatsstraße,residential,False,97.28999999999999,,"LINESTRING (7.771136 49.9436535, 7.7710622 49.9436248, 7.7710219 49.9435736, 7.7710105 49.9434924, 7.7710328 49.943423, 7.7711034 49.9433679, 7.7711778 49.9432985, 7.7712113 49.9431932, 7.7711565 49.9431232, 7.77136 49.9428893)",
567740823,False,2,L 214,Staatsstraße,secondary,True,45.469,,"LINESTRING (7.771136 49.9436535, 7.7713769 49.9434948, 7.7714802 49.9434269, 7.7716059 49.943383)",50
516483833,False,,,Neupfälzer Straße,residential,False,12.748000000000001,,"LINESTRING (7.7696031 49.9428337, 7.7695361 49.9428024, 7.7694779 49.9427538)",
"[516483833, 149886799]",False,,,Neupfälzer Straße,residential,True,76.28399999999999,,"LINESTRING (7.7696031 49.9428337, 7.7696644 49.9428457, 7.7697702 49.9428491, 7.7698712 49.9428794, 7.7704576 49.9430477, 7.7705878 49.943085)",
108009441,False,,,Neupfälzer Weg,residential,True,31.015,,"LINESTRING (7.7699905 49.9422467, 7.7695953 49.9421322)",
108009445,False,,,Neupfälzer Weg,residential,False,41.281,,"LINESTRING (7.7699905 49.9422467, 7.7698983 49.942252, 7.7694193 49.942206)",
108009445,False,,,Neupfälzer Weg,residential,True,101.51600000000002,,"LINESTRING (7.7699905 49.9422467, 7.7701836 49.9422575, 7.7702254 49.9423144, 7.7701975 49.9424191, 7.7701139 49.9425207, 7.770007 49.9426404, 7.7697653 49.9427301, 7.7694779 49.9427538)",
108009423,False,,,Staatsstraße,residential,True,97.29,,"LINESTRING (7.77136 49.9428893, 7.7711565 49.9431232, 7.7712113 49.9431932, 7.7711778 49.9432985, 7.7711034 49.9433679, 7.7710328 49.943423, 7.7710105 49.9434924, 7.7710219 49.9435736, 7.7710622 49.9436248, 7.771136 49.9436535)",
"[567740824, 30611565, 567740823]",False,2,L 214,Staatsstraße,secondary,False,51.516999999999996,yes,"LINESTRING (7.7722118 49.9436263, 7.7720223 49.9435587, 7.7718846 49.9434844, 7.7717468 49.943417, 7.7716059 49.943383)",50
108009434,False,,,Gerbereistraße,living_street,True,34.532,,"LINESTRING (7.7722118 49.9436263, 7.7721111 49.94372, 7.7721021 49.9437283, 7.772063 49.9437571, 7.7719115 49.9438688)",
149886783,False,2,L 214,Staatsstraße,secondary,True,42.09799999999999,,"LINESTRING (7.7722118 49.9436263, 7.7723467 49.9436389, 7.7725745 49.943682, 7.772733 49.9437205, 7.7727752 49.9437308)",30
108009441,False,,,Neupfälzer Weg,residential,False,31.015,,"LINESTRING (7.7695953 49.9421322, 7.7699905 49.9422467)",
40462979,False,,,Michael-Prätorius-Straße,residential,False,31.402,,"LINESTRING (7.7820824 49.9449901, 7.7816466 49.9450233)",
149886797,False,,,Michel-Obentraut-Straße,residential,True,287.814,,"LINESTRING (7.7777702 49.9437674, 7.7795877 49.9441676, 7.7801402 49.9446138, 7.780403 49.9447838, 7.7805452 49.9448471, 7.7810214 49.944995, 7.7811514 49.945029)",
40462979,False,,,Michael-Prätorius-Straße,residential,True,35.443,,"LINESTRING (7.7811514 49.945029, 7.7814244 49.945024, 7.7814457 49.945024, 7.7816466 49.9450233)",
149886797,False,,,Michel-Obentraut-Straße,residential,False,287.81399999999996,,"LINESTRING (7.7811514 49.945029, 7.7810214 49.944995, 7.7805452 49.9448471, 7.780403 49.9447838, 7.7801402 49.9446138, 7.7795877 49.9441676, 7.7777702 49.9437674)",
149886797,False,,,Michel-Obentraut-Straße,residential,True,184.624,,"LINESTRING (7.7811514 49.945029, 7.7811994 49.945183, 7.7814217 49.9454382, 7.7816089 49.9456003, 7.7817434 49.9457167, 7.7821891 49.9460016, 7.7826566 49.9462837, 7.7827053 49.9463188)",
268869564,False,,,Schloßstraße,residential,True,27.068,,"LINESTRING (7.7738857 49.9430665, 7.7735097 49.9430931)",
268869561,False,,,Schloßstraße,residential,False,17.255,,"LINESTRING (7.7734573 49.9435972, 7.7734429 49.9437521)",
268869565,False,,,Unter der Luft,residential,False,40.103,,"LINESTRING (7.7734573 49.9435972, 7.7740173 49.9436113)",
268869561,False,,,Schloßstraße,residential,True,57.351,,"LINESTRING (7.7734573 49.9435972, 7.7734554 49.9433975, 7.7734294 49.943267, 7.7734359 49.9431956, 7.7735097 49.9430931)",
268869565,False,,,Unter der Luft,residential,True,40.103,,"LINESTRING (7.7740173 49.9436113, 7.7734573 49.9435972)",
275434066,False,,,Burgblick,living_street,True,112.00399999999999,,"LINESTRING (7.7822784 49.9488926, 7.7816875 49.9490625, 7.7807733 49.9490076)",
27434228,False,,,Friedrichsheck,living_street,False,138.977,,"LINESTRING (7.7807733 49.9490076, 7.780799 49.9488688, 7.7808849 49.9486185, 7.7810257 49.948392, 7.7811503 49.9482412, 7.7812997 49.9481262, 7.781421 49.9480667, 7.7815014 49.9480356, 7.7816948 49.947996)",
275434066,False,,,Burgblick,living_street,False,112.00399999999999,,"LINESTRING (7.7807733 49.9490076, 7.7816875 49.9490625, 7.7822784 49.9488926)",
433049191,False,2,L 214,Binger Straße,secondary,True,79.52300000000001,,"LINESTRING (7.7826907 49.948235, 7.7823517 49.9481823, 7.7821183 49.9481496, 7.7819145 49.9481254, 7.7818153 49.9481047, 7.7817723 49.9480805, 7.7817133 49.9480339, 7.7816948 49.947996)",
149886797,False,,,Michel-Obentraut-Straße,residential,False,17.05,,"LINESTRING (7.7827226 49.9464713, 7.7827234 49.9463996, 7.7827053 49.9463188)",
433049191,False,2,L 214,Binger Straße,secondary,False,204.77899999999997,,"LINESTRING (7.7827226 49.9464713, 7.7828097 49.9464846, 7.7828667 49.9465151, 7.7828908 49.9465461, 7.7828989 49.9465893, 7.7828855 49.9466566, 7.782856 49.9467274, 7.7828104 49.9468188, 7.7827084 49.9470001, 7.7825636 49.9472417, 7.7824295 49.9474126, 7.7822793 49.9475506, 7.7821237 49.9476542, 7.7819762 49.9477388, 7.7818394 49.9478078, 7.7817616 49.9478441, 7.781708 49.9478924, 7.7816892 49.9479476, 7.7816948 49.947996)",
433049191,False,2,L 214,Binger Straße,secondary,True,1019.4399999999999,,"LINESTRING (7.7827226 49.9464713, 7.7826494 49.9464892, 7.7825636 49.9465271, 7.7824161 49.94661, 7.7817832 49.9469846, 7.7816415 49.9470658, 7.7814371 49.947183, 7.7810991 49.9473487, 7.780906 49.9474126, 7.7802971 49.9475783, 7.7799163 49.9477094, 7.7795343 49.9478869, 7.7788101 49.9482166, 7.7786063 49.9483236, 7.7784668 49.9483719, 7.7783917 49.9483771, 7.7783327 49.9483599, 7.7782844 49.9483426, 7.7782603 49.9483219, 7.7782549 49.9482995, 7.7782576 49.9482701, 7.7782871 49.9482373, 7.778389 49.9481924, 7.7788182 49.948025, 7.7791346 49.9478417, 7.7794327 49.9476393, 7.7798442 49.9472884, 7.7803179 49.9468611, 7.7803904 49.9467537, 7.7804326 49.9466769, 7.7804372 49.9465811, 7.7804004 49.946472, 7.7799277 49.9460102, 7.7794784 49.9456011, 7.7792638 49.9454242, 7.7789373 49.9452119, 7.7786251 49.9450395, 7.7783633 49.9449275, 7.7780991 49.9448317, 7.777771 49.9447227, 7.7776444 49.9446871, 7.777336 49.9446199, 7.7769336 49.9445543, 7.7766291 49.9445079)",
27434228,False,,,Friedrichsheck,living_street,True,138.977,,"LINESTRING (7.7816948 49.947996, 7.7815014 49.9480356, 7.781421 49.9480667, 7.7812997 49.9481262, 7.7811503 49.9482412, 7.7810257 49.948392, 7.7808849 49.9486185, 7.780799 49.9488688, 7.7807733 49.9490076)",
433049191,False,2,L 214,Binger Straße,secondary,False,79.523,,"LINESTRING (7.7816948 49.947996, 7.7817133 49.9480339, 7.7817723 49.9480805, 7.7818153 49.9481047, 7.7819145 49.9481254, 7.7821183 49.9481496, 7.7823517 49.9481823, 7.7826907 49.948235)",
433049191,False,2,L 214,Binger Straße,secondary,True,204.779,,"LINESTRING (7.7816948 49.947996, 7.7816892 49.9479476, 7.781708 49.9478924, 7.7817616 49.9478441, 7.7818394 49.9478078, 7.7819762 49.9477388, 7.7821237 49.9476542, 7.7822793 49.9475506, 7.7824295 49.9474126, 7.7825636 49.9472417, 7.7827084 49.9470001, 7.7828104 49.9468188, 7.782856 49.9467274, 7.7828855 49.9466566, 7.7828989 49.9465893, 7.7828908 49.9465461, 7.7828667 49.9465151, 7.7828097 49.9464846, 7.7827226 49.9464713)",
268869561,False,,,Schloßstraße,residential,True,32.756,,"LINESTRING (7.7735097 49.9430931, 7.7736895 49.9428222)",
268869564,False,,,Schloßstraße,residential,False,27.068,,"LINESTRING (7.7735097 49.9430931, 7.7738857 49.9430665)",
268869561,False,,,Schloßstraße,residential,False,57.351,,"LINESTRING (7.7735097 49.9430931, 7.7734359 49.9431956, 7.7734294 49.943267, 7.7734554 49.9433975, 7.7734573 49.9435972)",
"[108009440, 108009421]",False,,,"['Marktstraße', 'Römerberg']",residential,False,141.935,,"LINESTRING (7.7718981 49.9454501, 7.7719913 49.9453839, 7.7727778 49.9449817, 7.772925 49.9448611, 7.7729293 49.9447516, 7.772907 49.9446604, 7.7728556 49.944557, 7.7728138 49.944485)",
108009440,False,,,Römerberg,residential,True,396.01400000000007,,"LINESTRING (7.7718981 49.9454501, 7.7718984 49.9455001, 7.771984 49.9455242, 7.7720948 49.9454965, 7.7724833 49.9453995, 7.7725546 49.9454118, 7.7725884 49.9454535, 7.7725589 49.9454991, 7.7723168 49.9455868, 7.7722492 49.9456295, 7.7722555 49.945688, 7.7723552 49.945711, 7.7724621 49.9456906, 7.7733266 49.9452771, 7.7737825 49.945174, 7.7740661 49.9451775, 7.7743291 49.9452166, 7.7746656 49.945287, 7.7749676 49.945398, 7.7756851 49.9456606, 7.7758104 49.9457373, 7.7758479 49.9458031)",
108009421,False,,,Marktstraße,residential,False,14.935,,"LINESTRING (7.7728138 49.944485, 7.7727182 49.9443656)",
"[108009440, 108009421]",False,,,"['Marktstraße', 'Römerberg']",residential,True,141.935,,"LINESTRING (7.7728138 49.944485, 7.7728556 49.944557, 7.772907 49.9446604, 7.7729293 49.9447516, 7.772925 49.9448611, 7.7727778 49.9449817, 7.7719913 49.9453839, 7.7718981 49.9454501)",
108009438,True,,,Schneckenmüllerweg,residential,False,344.19999999999993,,"LINESTRING (7.7728138 49.944485, 7.7726172 49.9445394, 7.7724884 49.9445638, 7.771994 49.9446477, 7.7719301 49.9446585, 7.7714235 49.9447631, 7.7711168 49.9448678, 7.7708472 49.9450054, 7.7704196 49.9452148, 7.7702577 49.9453015, 7.7702138 49.9453655, 7.7702512 49.9454329, 7.7703484 49.945475, 7.7704569 49.9454846, 7.7705542 49.9454762, 7.7708404 49.9454124, 7.7710499 49.9454016, 7.7712668 49.9454052, 7.771452 49.945422, 7.7717195 49.9454557, 7.7718981 49.9454501)",
108009421,False,,,Marktstraße,residential,True,14.935,,"LINESTRING (7.7727182 49.9443656, 7.7728138 49.944485)",
"[108009425, 108009421]",False,,,"['Marktstraße', 'Marktplatz']",residential,False,71.213,,"LINESTRING (7.7727182 49.9443656, 7.7726943 49.9442516, 7.772721 49.9439959, 7.7727446 49.9437849, 7.7727752 49.9437308)",
"[108009442, 738646580]",False,,,Gerbereistraße,"['residential', 'living_street']",False,59.76,,"LINESTRING (7.7727182 49.9443656, 7.7724541 49.9443872, 7.7721491 49.944388, 7.7719854 49.9443783, 7.7718863 49.9443725)",
268869561,False,,,Schloßstraße,residential,False,32.756,,"LINESTRING (7.7736895 49.9428222, 7.7735097 49.9430931)",
