osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes
23363414,,Gartenstraße,residential,30,False,True,138.58599999999998,,"LINESTRING (8.6077642 48.5856719, 8.6073686 48.5856333, 8.6069126 48.5855286, 8.6061723 48.5853725, 8.6059497 48.585353)",
23363414,,Gartenstraße,residential,30,False,True,202.003,,"LINESTRING (8.6101751 48.586493, 8.6100335 48.5864304, 8.6098225 48.5863708, 8.6090491 48.5861306, 8.6086391 48.5859615, 8.608282 48.5858695, 8.6078111 48.5857433, 8.6077642 48.5856719)",
23806694,,Hohenbergstraße,residential,30,False,True,142.066,,"LINESTRING (8.6101751 48.586493, 8.6100603 48.5865085, 8.6099082 48.5865008, 8.6090706 48.5864415, 8.6082523 48.5864141)",
23806694,,Hohenbergstraße,residential,30,False,True,78.389,,"LINESTRING (8.6082523 48.5864141, 8.6071866 48.5864096)",
23806694,,Hohenbergstraße,residential,30,False,False,142.066,,"LINESTRING (8.6082523 48.5864141, 8.6090706 48.5864415, 8.6099082 48.5865008, 8.6100603 48.5865085, 8.6101751 48.586493)",
23806694,,Hohenbergstraße,residential,30,False,False,78.389,,"LINESTRING (8.6071866 48.5864096, 8.6082523 48.5864141)",
"[23488065, 40711142, 23806694, 40711143]",,"['Hohenbergstraße', 'Kirchstraße']",residential,30,False,True,276.566,,"LINESTRING (8.6071866 48.5864096, 8.6070782 48.5864049, 8.6068692 48.5863959, 8.6066926 48.5863883, 8.6061346 48.5863644, 8.6057189 48.5863465, 8.6055513 48.5863393, 8.6052203 48.5863457, 8.6047957 48.5863272, 8.6047256 48.5863208, 8.6046011 48.5863072, 8.6045453 48.5863011, 8.6043011 48.5862817, 8.6040789 48.5862929, 8.6040224 48.5862951, 8.6038196 48.5863188, 8.6036937 48.586348, 8.6036022 48.5863833, 8.6034889 48.5864382)",
23363412,,Haldenstraße,residential,30,False,True,221.954,,"LINESTRING (8.6042675 48.5858497, 8.6044643 48.5858568, 8.6046913 48.585844, 8.6048972 48.5858155, 8.6051498 48.5857552, 8.6061121 48.5857589, 8.6063033 48.585743, 8.6065183 48.5857469, 8.6069899 48.5857345, 8.6072613 48.5857274)",
"[40711144, 40711145, 23488063]",,Paulusstraße,residential,30,False,True,138.576,,"LINESTRING (8.6042675 48.5858497, 8.6041879 48.5858375, 8.6040583 48.5858372, 8.6038787 48.5858548, 8.6037046 48.5858971, 8.6035599 48.5859407, 8.603383 48.5860213, 8.6032994 48.5860556, 8.6032921 48.5860597, 8.6031226 48.5861341, 8.6029862 48.5862242, 8.6028509 48.5863402, 8.6027529 48.5864602)",
"[40711146, 997955582]",,Paulusstraße,residential,30,False,False,56.681,,"LINESTRING (8.6042675 48.5858497, 8.6042409 48.5859016, 8.6041142 48.585977, 8.6039592 48.5860393, 8.6037217 48.5861146, 8.6036558 48.5861347)",
"[40711144, 40711145, 23488063]",,Paulusstraße,residential,30,False,False,138.576,,"LINESTRING (8.6027529 48.5864602, 8.6028509 48.5863402, 8.6029862 48.5862242, 8.6031226 48.5861341, 8.6032921 48.5860597, 8.6032994 48.5860556, 8.603383 48.5860213, 8.6035599 48.5859407, 8.6037046 48.5858971, 8.6038787 48.5858548, 8.6040583 48.5858372, 8.6041879 48.5858375, 8.6042675 48.5858497)",
23576949,,Blumenstraße,residential,30,False,False,75.762,,"LINESTRING (8.6027529 48.5864602, 8.6030232 48.5863585, 8.6030895 48.5863341, 8.6032856 48.5862517, 8.6033924 48.5862127, 8.6034397 48.5861954, 8.6035606 48.5861603, 8.6036558 48.5861347)",
23577743,,Schillerstraße,residential,30,False,True,208.39600000000002,,"LINESTRING (8.6027529 48.5864602, 8.6026419 48.5866387, 8.6026176 48.5867704, 8.6025902 48.5869588, 8.6024745 48.5882425, 8.6024685 48.5883156)",
23488064,,Kirchstraße,residential,30,False,True,65.176,,"LINESTRING (8.6034889 48.5864382, 8.6034422 48.5865163, 8.6034311 48.5866916, 8.6034491 48.5868499, 8.6034655 48.5870175)",
"[23488065, 23806694, 40711142, 40711143]",,"['Hohenbergstraße', 'Kirchstraße']",residential,30,False,False,276.566,,"LINESTRING (8.6034889 48.5864382, 8.6036022 48.5863833, 8.6036937 48.586348, 8.6038196 48.5863188, 8.6040224 48.5862951, 8.6040789 48.5862929, 8.6043011 48.5862817, 8.6045453 48.5863011, 8.6046011 48.5863072, 8.6047256 48.5863208, 8.6047957 48.5863272, 8.6052203 48.5863457, 8.6055513 48.5863393, 8.6057189 48.5863465, 8.6061346 48.5863644, 8.6066926 48.5863883, 8.6068692 48.5863959, 8.6070782 48.5864049, 8.6071866 48.5864096)",
40711147,,Paulusstraße,residential,30,False,True,36.772999999999996,,"LINESTRING (8.6034889 48.5864382, 8.6035514 48.5863715, 8.6036478 48.5862464, 8.6036558 48.5861347)",
23488064,,Kirchstraße,residential,30,False,False,65.176,,"LINESTRING (8.6034655 48.5870175, 8.6034491 48.5868499, 8.6034311 48.5866916, 8.6034422 48.5865163, 8.6034889 48.5864382)",
227581899,K 4334,Karlstraße,tertiary,,False,True,289.12,,"LINESTRING (8.6034655 48.5870175, 8.6033733 48.5870076, 8.6032878 48.587023, 8.6032178 48.5870616, 8.603175 48.5871156, 8.6031721 48.5871692, 8.6032081 48.5872305, 8.6032862 48.5873171, 8.6033437 48.587436, 8.6033655 48.5875656, 8.6033437 48.5877912, 8.6033527 48.5879903, 8.6034105 48.5884048, 8.6034014 48.5887943, 8.6033481 48.5890137, 8.6032888 48.5891866, 8.6031643 48.5894252)",
997955581,K 4334,Dorfer Straße,tertiary,50,False,False,172.555,,"LINESTRING (8.6034655 48.5870175, 8.6035385 48.5870486, 8.6035966 48.5870978, 8.6036386 48.5871875, 8.6038738 48.5879119, 8.6039874 48.5881425, 8.604187 48.5884716)",
23576838,,Hanfgäßchen,residential,30,False,True,143.121,,"LINESTRING (8.6015411 48.5874552, 8.6016 48.5872839, 8.601608 48.587121, 8.6016012 48.5870137, 8.6016676 48.5867768, 8.6016278 48.5866716, 8.6016517 48.5865035, 8.6016503 48.5864425, 8.601652 48.5863889, 8.6016248 48.5863451, 8.601431 48.5862479)",
"[953927601, 500387263]",K 4334,Karlstraße,tertiary,50,False,False,162.217,,"LINESTRING (8.6015411 48.5874552, 8.6016595 48.5875853, 8.6017397 48.5877167, 8.6018836 48.5880095, 8.6020096 48.5882667, 8.6022725 48.5888274)",
"[953927600, 500387263]",K 4334,Karlstraße,tertiary,50,False,True,56.625,,"LINESTRING (8.6015411 48.5874552, 8.6014286 48.5873797, 8.6012655 48.5872972, 8.6009288 48.5871492)",
23577743,,Schillerstraße,residential,30,False,False,61.895,,"LINESTRING (8.6022725 48.5888274, 8.602401 48.5887592, 8.602439 48.5886712, 8.6024685 48.5883156)",
227581899,K 4334,Karlstraße,tertiary,,False,False,169.81799999999998,,"LINESTRING (8.6022725 48.5888274, 8.6025059 48.5893064, 8.6025953 48.5895813, 8.602627 48.5897184, 8.6025994 48.5898711, 8.6025069 48.5900567, 8.6024863 48.5901342, 8.6025165 48.5902023, 8.6025863 48.5902378, 8.6026481 48.5902609)",
"[953927601, 500387263]",K 4334,Karlstraße,tertiary,50,False,True,162.21699999999998,,"LINESTRING (8.6022725 48.5888274, 8.6020096 48.5882667, 8.6018836 48.5880095, 8.6017397 48.5877167, 8.6016595 48.5875853, 8.6015411 48.5874552)",
"[28639900, 945878788]",,Welkerstraße,residential,30,False,False,164.19199999999998,,"LINESTRING (8.604187 48.5884716, 8.6043126 48.5884334, 8.6044082 48.5883802, 8.6044435 48.5882703, 8.6044196 48.5879848, 8.6044209 48.5876121, 8.6044787 48.5873379, 8.6045888 48.5871834, 8.6046844 48.5871283)",
28639901,,Amselweg,residential,30,False,False,41.975,,"LINESTRING (8.604187 48.5884716, 8.6041396 48.5885399, 8.6041336 48.5886809, 8.6041604 48.5888412)",
997955581,K 4334,Dorfer Straße,tertiary,50,False,True,172.555,,"LINESTRING (8.604187 48.5884716, 8.6039874 48.5881425, 8.6038738 48.5879119, 8.6036386 48.5871875, 8.6035966 48.5870978, 8.6035385 48.5870486, 8.6034655 48.5870175)",
1053283179,K 4334,Dorfer Straße,tertiary,50,False,False,119.52600000000001,,"LINESTRING (8.604187 48.5884716, 8.6042687 48.5885885, 8.6046438 48.5891338, 8.6048587 48.5894504)",
23488242,K 4334,Dorfer Straße,tertiary,50,False,False,277.33000000000004,,"LINESTRING (8.6048587 48.5894504, 8.6051452 48.5898575, 8.6052133 48.5899837, 8.6052471 48.590088, 8.6052931 48.5902569, 8.605305 48.5904267, 8.6052707 48.5906196, 8.6050968 48.5911565, 8.6049403 48.5914014, 8.6047386 48.5915863, 8.6046533 48.5917086, 8.6046533 48.5917995)",
23577407,,Überberger Weg,residential,30,False,False,50.385999999999996,,"LINESTRING (8.6048587 48.5894504, 8.6048528 48.5897839, 8.6047845 48.5898513, 8.6047281 48.5898419)",
1053283179,K 4334,Dorfer Straße,tertiary,50,False,True,119.52600000000001,,"LINESTRING (8.6048587 48.5894504, 8.6046438 48.5891338, 8.6042687 48.5885885, 8.604187 48.5884716)",
23488242,K 4334,Dorfer Straße,tertiary,50,False,False,96.38799999999999,,"LINESTRING (8.6046533 48.5917995, 8.6047197 48.5918685, 8.6048335 48.591903, 8.6049615 48.591903, 8.60508 48.5918748, 8.6051986 48.5918184, 8.6054641 48.5916866, 8.6057498 48.5915777)",
23488242,K 4334,Dorfer Straße,tertiary,50,False,True,277.33000000000004,,"LINESTRING (8.6046533 48.5917995, 8.6046533 48.5917086, 8.6047386 48.5915863, 8.6049403 48.5914014, 8.6050968 48.5911565, 8.6052707 48.5906196, 8.605305 48.5904267, 8.6052931 48.5902569, 8.6052471 48.590088, 8.6052133 48.5899837, 8.6051452 48.5898575, 8.6048587 48.5894504)",
"[23488242, 40711139]",K 4334,Dorfer Straße,tertiary,50,False,False,189.05299999999997,,"LINESTRING (8.6057498 48.5915777, 8.6062666 48.5914231, 8.6071776 48.5911502, 8.6074468 48.5910794, 8.6075954 48.5910548, 8.6077573 48.5910651, 8.6079621 48.5911336, 8.6080785 48.5912139)",
23488242,K 4334,Dorfer Straße,tertiary,50,False,True,96.388,,"LINESTRING (8.6057498 48.5915777, 8.6054641 48.5916866, 8.6051986 48.5918184, 8.60508 48.5918748, 8.6049615 48.591903, 8.6048335 48.591903, 8.6047197 48.5918685, 8.6046533 48.5917995)",
23806952,,Burgstraße,residential,30,False,False,186.16700000000003,,"LINESTRING (8.6057498 48.5915777, 8.6057806 48.5914716, 8.605949 48.5913471, 8.6060646 48.5912117, 8.6061703 48.5910435, 8.606233 48.590871, 8.6062528 48.5905805, 8.6062132 48.5902878, 8.606091 48.5899995)",
1053283174,,Forchenweg,residential,30,False,False,24.475,,"LINESTRING (8.6080785 48.5912139, 8.6083364 48.5910748)",
"[23488242, 40711139]",K 4334,Dorfer Straße,tertiary,50,False,True,189.053,,"LINESTRING (8.6080785 48.5912139, 8.6079621 48.5911336, 8.6077573 48.5910651, 8.6075954 48.5910548, 8.6074468 48.5910794, 8.6071776 48.5911502, 8.6062666 48.5914231, 8.6057498 48.5915777)",
"[977883427, 23488285]",,Grenzweg,residential,30,False,False,140.28900000000002,,"LINESTRING (8.6080785 48.5912139, 8.6078839 48.5913167, 8.6075585 48.5913928, 8.6073547 48.5914737, 8.6071699 48.5916066, 8.6067118 48.5920425)",
"[23488136, 105654196]",,Speidelstraße,residential,30,False,False,37.863,,"LINESTRING (8.6049467 48.5870408, 8.60507 48.5870443, 8.6052685 48.5870567, 8.6054536 48.5870904)",
945878788,,Welkerstraße,residential,30,False,True,21.936,,"LINESTRING (8.6049467 48.5870408, 8.6047606 48.5870849, 8.6046844 48.5871283)",
40711140,,Speidelstraße,residential,30,False,False,184.92399999999998,,"LINESTRING (8.6054536 48.5870904, 8.6055307 48.5871035, 8.6058249 48.5871536, 8.6059796 48.58718, 8.6060265 48.587188, 8.606203 48.5872199, 8.6063394 48.5872416, 8.6065876 48.5872889, 8.6066221 48.5872951, 8.6069761 48.5873583, 8.6070907 48.5873788, 8.607291 48.5874146, 8.6078262 48.5875103, 8.6078822 48.5875203)",
"[23488136, 105654196]",,Speidelstraße,residential,30,False,True,37.863,,"LINESTRING (8.6054536 48.5870904, 8.6052685 48.5870567, 8.60507 48.5870443, 8.6049467 48.5870408)",
1053283180,,Lerchenstraße,residential,30,False,False,200.594,,"LINESTRING (8.6054536 48.5870904, 8.6054938 48.587259, 8.60594 48.5882288, 8.6059793 48.5883043, 8.6062657 48.5888097)",
23488137,,Lerchenstraße,residential,30,False,False,136.30700000000002,,"LINESTRING (8.6062657 48.5888097, 8.6066652 48.5895503, 8.6068947 48.5899475, 8.606904 48.5899604)",
738332239,,Markgrafenweg,residential,30,False,True,93.143,,"LINESTRING (8.6062657 48.5888097, 8.6064286 48.5887635, 8.6068343 48.5887106, 8.6069892 48.5887298, 8.6070723 48.5887795, 8.6073164 48.5889941)",
1053283180,,Lerchenstraße,residential,30,False,True,200.594,,"LINESTRING (8.6062657 48.5888097, 8.6059793 48.5883043, 8.60594 48.5882288, 8.6054938 48.587259, 8.6054536 48.5870904)",
23488137,,Lerchenstraße,residential,30,False,True,15.091,,"LINESTRING (8.6071349 48.5902478, 8.6070279 48.590132)",
"[23488137, 199058476]",,Lerchenstraße,residential,30,False,False,96.60199999999999,,"LINESTRING (8.6071349 48.5902478, 8.6078207 48.5909306, 8.607881 48.5909591)",
414687571,,Lerchenstraße,residential,,False,False,63.522000000000006,,"LINESTRING (8.6071349 48.5902478, 8.607011 48.5903729, 8.6066615 48.5907256)",
1053283174,,Forchenweg,residential,30,False,True,24.475,,"LINESTRING (8.6083364 48.5910748, 8.6080785 48.5912139)",
"[1053283172, 1053283174]",,Forchenweg,residential,30,False,False,71.96000000000001,,"LINESTRING (8.6083364 48.5910748, 8.6084788 48.591029, 8.6087589 48.5909328, 8.6087994 48.5909224, 8.6089814 48.5908755, 8.6092377 48.5908292)",
220137596,,Erlesäcker,residential,30,False,False,45.678,,"LINESTRING (8.6067118 48.5920425, 8.6072017 48.592295)",
"[977883427, 23488285]",,Grenzweg,residential,30,False,True,140.289,,"LINESTRING (8.6067118 48.5920425, 8.6071699 48.5916066, 8.6073547 48.5914737, 8.6075585 48.5913928, 8.6078839 48.5913167, 8.6080785 48.5912139)",
849447136,L 362,Poststraße,secondary,30,False,True,26.529,,"LINESTRING (8.6043072 48.5839981, 8.6046306 48.5841037)",
4931486,L 362,Poststraße,secondary,30,False,False,115.66400000000002,,"LINESTRING (8.6043072 48.5839981, 8.6040029 48.5839031, 8.6038373 48.583866, 8.6037632 48.5838574, 8.6036535 48.5838528, 8.6034484 48.5838571, 8.6032387 48.5838827, 8.6030085 48.5839334, 8.6028182 48.5839994)",
23363410,,Postplatz,living_street,,False,False,58.563,,"LINESTRING (8.6043072 48.5839981, 8.6044249 48.5838388, 8.6044243 48.5837159, 8.6044309 48.583682, 8.6044774 48.5834922)",
"[23333891, 23347828]",,"['Kaufhausplatz', 'Rosenstraße']",residential,30,False,False,151.74800000000002,,"LINESTRING (8.602889 48.5851123, 8.6029551 48.5849005, 8.6031926 48.5846188, 8.6034198 48.5845318, 8.6035503 48.5845047, 8.6036924 48.5845083, 8.603848 48.5845793, 8.604025 48.5846697, 8.6041994 48.5847354, 8.6042852 48.5847602)",
23333891,,Rosenstraße,residential,30,False,True,70.669,,"LINESTRING (8.602889 48.5851123, 8.6028344 48.5851729, 8.6026489 48.5853661, 8.6025482 48.5854388, 8.6023962 48.5855285, 8.6023849 48.5855364, 8.602289 48.5856029)",
23576772,,Mühlstraße,residential,30,False,False,39.778,,"LINESTRING (8.602889 48.5851123, 8.603038 48.5851293, 8.6031461 48.5851339, 8.603266 48.5851573, 8.6033794 48.5852284)",
23576772,,Mühlstraße,residential,30,False,True,39.778000000000006,,"LINESTRING (8.6033794 48.5852284, 8.603266 48.5851573, 8.6031461 48.5851339, 8.603038 48.5851293, 8.602889 48.5851123)",
23333891,,Rosenstraße,residential,30,False,False,95.547,,"LINESTRING (8.601431 48.5862479, 8.6016104 48.5861136, 8.6020022 48.5858284, 8.6022469 48.585636, 8.602289 48.5856029)",
23333891,,Rosenstraße,residential,30,False,True,106.821,,"LINESTRING (8.601431 48.5862479, 8.6013133 48.5864476, 8.6010815 48.5868591, 8.6009288 48.5871492)",
23576838,,Hanfgäßchen,residential,30,False,False,143.121,,"LINESTRING (8.601431 48.5862479, 8.6016248 48.5863451, 8.601652 48.5863889, 8.6016503 48.5864425, 8.6016517 48.5865035, 8.6016278 48.5866716, 8.6016676 48.5867768, 8.6016012 48.5870137, 8.601608 48.587121, 8.6016 48.5872839, 8.6015411 48.5874552)",
23363410,,Postplatz,living_street,,False,True,58.562999999999995,,"LINESTRING (8.6044774 48.5834922, 8.6044309 48.583682, 8.6044243 48.5837159, 8.6044249 48.5838388, 8.6043072 48.5839981)",
