osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,ref,junction,tunnel,bridge
392036993,3,Ludwigstraße,secondary,50,False,False,47.413,"LINESTRING (8.3674362 49.6278451, 8.3676223 49.6282541)",,,,,
4674522,2,Hagenstraße,residential,30,False,False,98.702,"LINESTRING (8.3674362 49.6278451, 8.3676221 49.6277715, 8.3686781 49.6274725)",,,,,
"[385389272, 24681902]",3,Hagenstraße,tertiary,50,False,False,137.57999999999998,"LINESTRING (8.3674362 49.6278451, 8.3673271 49.6278936, 8.3672156 49.6279396, 8.3671003 49.6279793, 8.3669927 49.6280087, 8.3668722 49.6280325, 8.3667497 49.6280517, 8.3665792 49.6280789, 8.3665558 49.6280851, 8.3658785 49.6283008, 8.3657119 49.6283608)",7.8,,,,
"[385389274, 842420351]",3,Ludwigstraße,secondary,50,False,True,112.418,"LINESTRING (8.3674362 49.6278451, 8.3672307 49.6273474, 8.3670408 49.6268671)",,,,,
5228866,2,Willy-Brandt-Ring,tertiary,50,False,True,154.673,"LINESTRING (8.3586539 49.6271235, 8.3584267 49.6271816, 8.3581915 49.6272464, 8.3578313 49.6273666, 8.3575996 49.627457, 8.3575188 49.6274885, 8.3572003 49.6276308, 8.3570533 49.6277063, 8.356916 49.6277806, 8.3568205 49.627832)",,K 1,,,
"[27142279, 654881713, 444461165, 444461151]","['4', '2', '3']",Schönauer Straße,tertiary,50,False,False,281.25300000000004,"LINESTRING (8.3586539 49.6271235, 8.3594219 49.6270259, 8.3596938 49.6269965, 8.359743 49.6269912, 8.3598566 49.6269794, 8.3599957 49.6269639, 8.3606456 49.6268849, 8.3609079 49.626853, 8.3614152 49.6267909, 8.3616054 49.6267737, 8.3617238 49.6267702, 8.3618452 49.6267708, 8.3621866 49.6267686, 8.3625092 49.6267697)",,K 1,,,
713938848,,Speyerer Straße,residential,30,False,True,99.72800000000001,"LINESTRING (8.3586539 49.6271235, 8.3583199 49.6265511, 8.3581455 49.6262895)",,,,,
1043819929,3,Valckenbergstraße,tertiary,50,False,False,40.921,"LINESTRING (8.3586539 49.6271235, 8.3587055 49.6271873, 8.3588188 49.6273237, 8.3589207 49.6274484)",,,,,
109769263,1,Pfauenpforte,residential,30,True,False,99.953,"LINESTRING (8.3640281 49.6264694, 8.3644095 49.6269381, 8.3646815 49.6272624)",,,,,
407288892,3,Pfauentorstraße,tertiary,50,False,False,23.893,"LINESTRING (8.3640281 49.6264694, 8.3641733 49.6264218, 8.3643267 49.6263759)",,K 1,,,
"[444461161, 444461156]",3,Schönauer Straße,tertiary,50,False,True,116.225,"LINESTRING (8.3640281 49.6264694, 8.3638673 49.6265299, 8.3636475 49.626611, 8.363537 49.6266473, 8.363454 49.62667, 8.3632179 49.6267148, 8.3630031 49.6267392, 8.3627382 49.6267626, 8.3625092 49.6267697)",,K 1,,,
897567850,2,Klosterstraße,tertiary,50,False,True,31.673000000000002,"LINESTRING (8.3640281 49.6264694, 8.3639691 49.6263875, 8.3639532 49.6263637, 8.36385 49.626209)",,,,,
26571503,2,Ludwigstraße,secondary,50,False,True,17.942,"LINESTRING (8.3669857 49.6267194, 8.3669295 49.6265622)",,,,,
37290543,3,Ludwigstraße,secondary,50,False,False,16.896,"LINESTRING (8.3669857 49.6267194, 8.3670408 49.6268671)",,,,,
4674509,,Philosophenstraße,residential,50,False,False,123.45400000000001,"LINESTRING (8.3669857 49.6267194, 8.3670733 49.6266985, 8.3671111 49.6266874, 8.3671543 49.6266601, 8.3671786 49.6266353, 8.3673117 49.6264989, 8.3675087 49.6262963, 8.3679407 49.6258186)",,,,,
37290544,2,Ludwigstraße,secondary,50,False,True,7.078,"LINESTRING (8.3679142 49.6288534, 8.3678846 49.6287927)",,,,,
240856970,2,Ludwigstraße,secondary,50,False,False,83.468,"LINESTRING (8.3679142 49.6288534, 8.3680182 49.6290603, 8.3682728 49.6295672)",,,,,
4674509,,Philosophenstraße,residential,50,False,True,123.45400000000001,"LINESTRING (8.3679407 49.6258186, 8.3675087 49.6262963, 8.3673117 49.6264989, 8.3671786 49.6266353, 8.3671543 49.6266601, 8.3671111 49.6266874, 8.3670733 49.6266985, 8.3669857 49.6267194)",,,,,
26571503,2,Ludwigstraße,secondary,50,False,False,17.942,"LINESTRING (8.3669295 49.6265622, 8.3669857 49.6267194)",,,,,
189859960,,Wollstraße,residential,30,False,True,34.769999999999996,"LINESTRING (8.3669295 49.6265622, 8.3668478 49.6265754, 8.3664611 49.6266378)",,,,,
"[1155441416, 385389275, 619215636]","['2', '3']",Ludwigstraße,secondary,50,False,True,64.05099999999999,"LINESTRING (8.3669295 49.6265622, 8.3669047 49.6264886, 8.3668873 49.6264388, 8.3668599 49.6263369, 8.3668498 49.6262253, 8.3668513 49.6259909)",,,,,
"[4674524, 1076627327]","['2', '3']",Kranzbühlerstraße,tertiary,30,False,False,48.390000000000015,"LINESTRING (8.362756 49.6292838, 8.3627298 49.6292678, 8.3626803 49.6292287, 8.3625068 49.6290996, 8.3624583 49.6290746, 8.3624038 49.6290586, 8.3623417 49.6290458, 8.3622624 49.629044, 8.3622352 49.6290437)",,,,,
203162468,2,Hagenstraße,tertiary,50,False,True,13.135,"LINESTRING (8.362756 49.6292838, 8.3628038 49.6292968, 8.3628631 49.6292976, 8.3629293 49.6292806)",,,,,
4674525,,Kranzbühlerstraße,residential,30,False,False,85.077,"LINESTRING (8.3626682 49.6287971, 8.3624511 49.6286063, 8.3623836 49.6285393, 8.3621306 49.6283074, 8.3619843 49.6281734)",,,,,
4733360,,Koehlstraße,residential,30,False,False,57.439,"LINESTRING (8.3626682 49.6287971, 8.3633178 49.6286507, 8.3633577 49.6286452, 8.3633919 49.6286446, 8.3634256 49.6286499)",6.3,,,,
4733360,,Koehlstraße,residential,30,False,True,44.514,"LINESTRING (8.3626682 49.6287971, 8.3624686 49.6288517, 8.3623866 49.6288821, 8.3623274 49.6289074, 8.3622843 49.628936, 8.3622613 49.6289697, 8.3622463 49.6290029, 8.3622352 49.6290437)",6.3,,,,
4674523,1,Wollstraße,residential,30,True,False,86.777,"LINESTRING (8.3619843 49.6281734, 8.3622587 49.6280492, 8.3625703 49.6279143, 8.3628695 49.6277994, 8.3630056 49.6277627)",,,,,
4674525,,Kranzbühlerstraße,residential,30,False,True,85.077,"LINESTRING (8.3619843 49.6281734, 8.3621306 49.6283074, 8.3623836 49.6285393, 8.3624511 49.6286063, 8.3626682 49.6287971)",,,,,
188990658,,Wollstraße,residential,30,False,False,29.487000000000002,"LINESTRING (8.3660799 49.6267289, 8.3661948 49.6266853, 8.3664611 49.6266378)",,,,,
602156378,1,Martinsplatz,secondary,50,True,False,11.318999999999999,"LINESTRING (8.364584 49.6346871, 8.3645352 49.6346995, 8.3644831 49.6347031, 8.3644314 49.6346977)",,,roundabout,,
602156378,1,Martinsplatz,secondary,50,True,False,15.558000000000002,"LINESTRING (8.3644314 49.6346977, 8.3643675 49.6346762, 8.3643197 49.6346413, 8.3642973 49.6346024, 8.3642946 49.6345976)",,,roundabout,,
4733255,1,Martinspforte,tertiary,20,True,False,58.522,"LINESTRING (8.3645874 49.6344658, 8.3646256 49.6344394, 8.3646567 49.6344161, 8.3646804 49.6343919, 8.3647005 49.63437, 8.3647363 49.6342877, 8.3648091 49.634122, 8.3648661 49.6339793)",,,,,
894565211,1,Martinsplatz,secondary,50,True,False,8.814,"LINESTRING (8.3645874 49.6344658, 8.3646348 49.6344908, 8.3646681 49.6345241)",,,roundabout,,
47434051,2,Siegfriedstraße,tertiary,50,False,False,75.715,"LINESTRING (8.3621167 49.6345672, 8.3610671 49.6346065)",,,,,
602156373,2,Siegfriedstraße,tertiary,50,False,True,64.926,"LINESTRING (8.3621167 49.6345672, 8.3630173 49.6345406)",,,,,
158225300,2,Von-Schoen-Straße,tertiary,50,False,False,93.24100000000001,"LINESTRING (8.3621167 49.6345672, 8.3621264 49.6343754, 8.3623913 49.6338123, 8.3624031 49.6337872, 8.362412 49.633756)",,,,,
"[402106281, 4733253, 209566366]",2,"['Adenauerring', 'Lutherring']",tertiary,"['50', '30']",False,False,280.39300000000003,"LINESTRING (8.362355 49.6336688, 8.3622762 49.6336257, 8.361881 49.6333796, 8.3616799 49.6332542, 8.3614207 49.633093, 8.3611478 49.6329428, 8.3611224 49.6329289, 8.3610532 49.6328908, 8.36092 49.6328121, 8.3607534 49.6327137, 8.3605301 49.6326973, 8.3603953 49.6326765, 8.3602846 49.6326356, 8.3601857 49.6325816, 8.3600496 49.6324907, 8.3597699 49.6323215, 8.3597516 49.6323099, 8.3596616 49.6322509, 8.3596247 49.6322196, 8.3595965 49.6321869, 8.3595586 49.6321353, 8.3595329 49.6320897, 8.3595118 49.6320386)",,,,,
"[842423635, 47434046]",2,Von-Schoen-Straße,residential,,False,False,53.829,"LINESTRING (8.362355 49.6336688, 8.3624119 49.6336481, 8.362452 49.6336241, 8.3624957 49.633592, 8.3625345 49.6335545, 8.3626133 49.6334129, 8.3626468 49.6333656, 8.362689 49.633321, 8.3627446 49.6332685)",,,,,
158225300,2,Von-Schoen-Straße,tertiary,50,False,True,10.818999999999999,"LINESTRING (8.362355 49.6336688, 8.3623905 49.6336994, 8.3624083 49.6337268, 8.362412 49.633756)",,,,,
4740787,1,Römerstraße,tertiary,50,True,False,91.364,"LINESTRING (8.3655643 49.6320586, 8.365559 49.6320079, 8.3655323 49.6319278, 8.3654642 49.6318182, 8.3651468 49.6313798, 8.3650899 49.6313015)",,,,,
402106292,2,Rheinstraße,residential,30,False,False,52.22,"LINESTRING (8.3655643 49.6320586, 8.3656108 49.6320592, 8.3657248 49.6320786, 8.3658242 49.63212, 8.3658596 49.6321357, 8.3660751 49.6322314, 8.366192 49.6322793)",,,,,
4733256,2,Römerstraße,residential,50,False,True,53.81099999999999,"LINESTRING (8.3636697 49.6290478, 8.3637208 49.6291182, 8.3637603 49.6291745, 8.3639397 49.6294986)",,,,,
24681902,,Hagenstraße,tertiary,50,False,True,103.25600000000001,"LINESTRING (8.3636697 49.6290478, 8.3637687 49.6290069, 8.3638813 49.6289622, 8.3642307 49.6288497, 8.3647978 49.6286672, 8.3648266 49.6286579, 8.3649415 49.6286206)",7.8,,,,
203162469,2,Römerstraße,residential,30,False,False,47.78399999999999,"LINESTRING (8.3636697 49.6290478, 8.3636298 49.6289827, 8.3635967 49.6289151, 8.3634669 49.6286913, 8.3634488 49.6286673, 8.3634256 49.6286499)",,,,,
654885916,2,Hagenstraße,tertiary,50,False,False,59.334,"LINESTRING (8.3636697 49.6290478, 8.3635569 49.6290742, 8.3634678 49.6291044, 8.3629293 49.6292806)",,,,,
421001691,1,Wollstraße,residential,30,True,False,76.49600000000001,"LINESTRING (8.3630056 49.6277627, 8.3635226 49.6276298, 8.3636419 49.6276007, 8.3639959 49.6275142)",,,,,
4733360,,Koehlstraße,residential,30,False,True,57.439,"LINESTRING (8.3634256 49.6286499, 8.3633919 49.6286446, 8.3633577 49.6286452, 8.3633178 49.6286507, 8.3626682 49.6287971)",6.3,,,,
24681147,,Römerstraße,living_street,,True,False,105.15299999999999,"LINESTRING (8.3634256 49.6286499, 8.3634641 49.6285212, 8.3630056 49.6277627)",,,,,
203162469,2,Römerstraße,residential,30,False,True,47.784000000000006,"LINESTRING (8.3634256 49.6286499, 8.3634488 49.6286673, 8.3634669 49.6286913, 8.3635967 49.6289151, 8.3636298 49.6289827, 8.3636697 49.6290478)",,,,,
4733359,,Valckenbergstraße,tertiary,50,False,True,119.704,"LINESTRING (8.3602215 49.6289807, 8.3601967 49.6289377, 8.3599837 49.6285887, 8.359867 49.6284323, 8.3597606 49.6283067, 8.3596522 49.6281918, 8.3595079 49.6280543, 8.3594721 49.6280249)",,,,,
27256541,3,Wollstraße,tertiary,30,False,False,59.767,"LINESTRING (8.3602215 49.6289807, 8.3603971 49.6288956, 8.3607791 49.6287324, 8.3608208 49.628716, 8.3608569 49.628705, 8.3608896 49.6286992, 8.3609199 49.6286986)",,,,,
392036992,3,Andreasstraße,tertiary,50,False,True,57.887,"LINESTRING (8.3602215 49.6289807, 8.3599971 49.6290775, 8.3595371 49.6292533)",,,,,
"[1043819874, 1043819875, 158225287, 4740843, 1000430909]","['2', '3']",Neumarkt,residential,"['20', '30']",False,False,104.58,"LINESTRING (8.3602215 49.6289807, 8.3602651 49.6290331, 8.3603489 49.6291373, 8.3603664 49.629155, 8.360594 49.6293836, 8.3606442 49.6294364, 8.3607788 49.6295697, 8.360826 49.6296199, 8.3608909 49.6296834, 8.3609884 49.6297786)",,,,,
4674527,2,Andreasstraße,tertiary,50,False,True,84.282,"LINESTRING (8.3591222 49.6294275, 8.3589716 49.62949, 8.3585834 49.6296638, 8.3583513 49.6297678, 8.3581486 49.6298476)",,,,,
"[37839835, 1132715987]",,Dechaneigasse,residential,30,False,False,80.508,"LINESTRING (8.3591222 49.6294275, 8.358914 49.6292467, 8.3587213 49.6290794, 8.3586382 49.629018, 8.3585747 49.6289802, 8.358533 49.628959, 8.3584808 49.6289371, 8.3583766 49.6288988)",,,,,
458668612,2,Andreasstraße,tertiary,50,False,False,35.612,"LINESTRING (8.3591222 49.6294275, 8.3592414 49.6293779, 8.3595371 49.6292533)",,,,,
"[4740826, 1132715988]",,Glaskopf,residential,30,False,False,114.92999999999999,"LINESTRING (8.3595371 49.6292533, 8.3592823 49.6289686, 8.3592663 49.6289531, 8.3590562 49.6287485, 8.3589412 49.6286688, 8.3588571 49.6286103, 8.3587123 49.6285198, 8.3586589 49.6284917, 8.358608 49.6284697, 8.3585567 49.6284544)",,,,,
392036992,3,Andreasstraße,tertiary,50,False,False,57.887,"LINESTRING (8.3595371 49.6292533, 8.3599971 49.6290775, 8.3602215 49.6289807)",,,,,
458668612,2,Andreasstraße,tertiary,50,False,True,35.612,"LINESTRING (8.3595371 49.6292533, 8.3592414 49.6293779, 8.3591222 49.6294275)",,,,,
"[1000430910, 458668614, 458668613, 4740846]",2,Marktplatz,residential,20,False,False,96.263,"LINESTRING (8.3609884 49.6297786, 8.3611762 49.6299868, 8.3613705 49.6302022, 8.3613938 49.630228, 8.3616556 49.6305287)",,,,,
24417197,,Hagenstraße,residential,20,True,False,140.934,"LINESTRING (8.3609884 49.6297786, 8.3611625 49.6297374, 8.361428 49.6296879, 8.3616178 49.6296481, 8.361966 49.6295831, 8.3621561 49.6295429, 8.3623337 49.6294943, 8.3624089 49.6294716, 8.3624837 49.6294462, 8.3625372 49.6294238, 8.3625929 49.629397, 8.3626389 49.6293706, 8.3626848 49.6293423, 8.3627209 49.6293156, 8.362756 49.6292838)",,,,,
"[1043819874, 1043819875, 158225287, 4740843, 1000430909]","['2', '3']",Neumarkt,residential,"['20', '30']",False,True,104.58000000000001,"LINESTRING (8.3609884 49.6297786, 8.3608909 49.6296834, 8.360826 49.6296199, 8.3607788 49.6295697, 8.3606442 49.6294364, 8.360594 49.6293836, 8.3603664 49.629155, 8.3603489 49.6291373, 8.3602651 49.6290331, 8.3602215 49.6289807)",,,,,
"[4740835, 4740838]",,Gerbergasse,residential,,False,False,100.143,"LINESTRING (8.3589207 49.6274484, 8.3592161 49.6274137, 8.359315 49.6274021, 8.3593553 49.6274027, 8.3593789 49.6274189, 8.3595704 49.6276277, 8.3596286 49.6276834, 8.3596851 49.6277198, 8.3597496 49.6277434, 8.3598433 49.6277773, 8.3599186 49.6278041, 8.359991 49.6278378)",,,,,
"[1043819929, 4733359]",3,Valckenbergstraße,tertiary,50,False,False,33.288,"LINESTRING (8.3589207 49.6274484, 8.3589885 49.6275307, 8.3590185 49.6275664, 8.3590736 49.627632, 8.3591406 49.6277117)",,,,,
1043819929,3,Valckenbergstraße,tertiary,50,False,True,40.921,"LINESTRING (8.3589207 49.6274484, 8.3588188 49.6273237, 8.3587055 49.6271873, 8.3586539 49.6271235)",,,,,
604614462,2,Herzogenstraße,tertiary,50,False,True,66.335,"LINESTRING (8.3682728 49.6295672, 8.3673958 49.6297494)",,,,,
234934945,2,Ludwigstraße,secondary,50,False,False,93.705,"LINESTRING (8.3682728 49.6295672, 8.3684452 49.6299161, 8.3685665 49.6301668, 8.3686669 49.6303703)",,,,,
240856970,2,Ludwigstraße,secondary,50,False,True,83.468,"LINESTRING (8.3682728 49.6295672, 8.3680182 49.6290603, 8.3679142 49.6288534)",,,,,
4733254,1,Lutherring,tertiary,50,True,False,18.224,"LINESTRING (8.3575046 49.6300667, 8.3575167 49.6300888, 8.3575211 49.6301121, 8.3575177 49.6301353, 8.3575066 49.6301576, 8.3574884 49.6301779, 8.3574639 49.630195, 8.3574342 49.6302084)",,K 1,roundabout,,
654885915,2,Andreasstraße,tertiary,50,False,False,29.299999999999997,"LINESTRING (8.3575046 49.6300667, 8.3576602 49.6300139, 8.3578673 49.6299474)",,,,,
4733254,1,Lutherring,tertiary,50,True,False,14.604000000000001,"LINESTRING (8.3571919 49.6301393, 8.3571873 49.6301176, 8.3571894 49.6300958, 8.3571983 49.6300747, 8.3572136 49.6300551, 8.3572346 49.630038, 8.3572606 49.630024)",,K 1,roundabout,,
5228869,,Andreasstraße,tertiary,50,False,False,88.569,"LINESTRING (8.3571919 49.6301393, 8.3570303 49.6301602, 8.3560055 49.6303478)",,K 1,,,
1132715987,,Dechaneigasse,residential,30,False,True,17.88,"LINESTRING (8.3581878 49.6287944, 8.3583766 49.6288988)",,,,,
404713992,,Magnusgasse,residential,,False,True,25.788999999999998,"LINESTRING (8.3581878 49.6287944, 8.358177 49.6287674, 8.3581726 49.6287398, 8.358177 49.6287052, 8.3581956 49.6286635, 8.3582227 49.6286283, 8.3582825 49.628584)",,,,,
458668611,,Weckerlingplatz,residential,,False,False,87.018,"LINESTRING (8.3581878 49.6287944, 8.3581072 49.6287752, 8.3580471 49.6287617, 8.3579937 49.6287426, 8.3578765 49.6286835, 8.3577311 49.6286096, 8.3575619 49.6285162, 8.3574286 49.6284419, 8.3573452 49.6283876, 8.3572498 49.6283144)",,,,,
4740833,,Pankratiusgasse,residential,,False,False,187.413,"LINESTRING (8.3625092 49.6267697, 8.3625339 49.6269021, 8.3626149 49.6271831, 8.3626411 49.6272635, 8.3626482 49.6273031, 8.3626485 49.6273245, 8.3626426 49.6273421, 8.3626289 49.6273583, 8.3626048 49.6273737, 8.3625747 49.6273878, 8.362538 49.6273992, 8.3625072 49.6274069, 8.3618687 49.627558, 8.3613239 49.6276938, 8.3610939 49.6277839)",,,,,
"[444461161, 444461156]",3,Schönauer Straße,tertiary,50,False,False,116.22500000000002,"LINESTRING (8.3625092 49.6267697, 8.3627382 49.6267626, 8.3630031 49.6267392, 8.3632179 49.6267148, 8.363454 49.62667, 8.363537 49.6266473, 8.3636475 49.626611, 8.3638673 49.6265299, 8.3640281 49.6264694)",,K 1,,,
"[654881713, 444461165, 444461151, 27142279]","['4', '2', '3']",Schönauer Straße,tertiary,50,False,True,281.253,"LINESTRING (8.3625092 49.6267697, 8.3621866 49.6267686, 8.3618452 49.6267708, 8.3617238 49.6267702, 8.3616054 49.6267737, 8.3614152 49.6267909, 8.3609079 49.626853, 8.3606456 49.6268849, 8.3599957 49.6269639, 8.3598566 49.6269794, 8.359743 49.6269912, 8.3596938 49.6269965, 8.3594219 49.6270259, 8.3586539 49.6271235)",,K 1,,,
4740833,,Pankratiusgasse,residential,,False,True,187.413,"LINESTRING (8.3610939 49.6277839, 8.3613239 49.6276938, 8.3618687 49.627558, 8.3625072 49.6274069, 8.362538 49.6273992, 8.3625747 49.6273878, 8.3626048 49.6273737, 8.3626289 49.6273583, 8.3626426 49.6273421, 8.3626485 49.6273245, 8.3626482 49.6273031, 8.3626411 49.6272635, 8.3626149 49.6271831, 8.3625339 49.6269021, 8.3625092 49.6267697)",,,,,
4674523,1,Wollstraße,residential,30,True,False,96.47999999999999,"LINESTRING (8.3609199 49.6286986, 8.3610679 49.6286424, 8.3618114 49.6282584, 8.3619843 49.6281734)",,,,,
27256541,3,Wollstraße,tertiary,30,False,True,59.767,"LINESTRING (8.3609199 49.6286986, 8.3608896 49.6286992, 8.3608569 49.628705, 8.3608208 49.628716, 8.3607791 49.6287324, 8.3603971 49.6288956, 8.3602215 49.6289807)",,,,,
"[1076627328, 158225283, 1076627326]","['2', '3']","['Kranzbühlerstraße', 'Koehlstraße']",tertiary,30,False,"[False, True]",111.62700000000002,"LINESTRING (8.3609199 49.6286986, 8.3609516 49.6287072, 8.3609758 49.62872, 8.3612182 49.6289018, 8.3612871 49.6289606, 8.3613473 49.6289984, 8.3613998 49.6290234, 8.3614618 49.6290441, 8.3615167 49.6290571, 8.3615685 49.6290647, 8.3616679 49.6290696, 8.361827 49.6290622, 8.3618847 49.6290582, 8.3619468 49.6290529, 8.3620422 49.6290451, 8.3620876 49.6290434, 8.3621711 49.6290431, 8.3622352 49.6290437)",,,,,
"[4740835, 4740838]",,Gerbergasse,residential,,False,True,100.14300000000001,"LINESTRING (8.359991 49.6278378, 8.3599186 49.6278041, 8.3598433 49.6277773, 8.3597496 49.6277434, 8.3596851 49.6277198, 8.3596286 49.6276834, 8.3595704 49.6276277, 8.3593789 49.6274189, 8.3593553 49.6274027, 8.359315 49.6274021, 8.3592161 49.6274137, 8.3589207 49.6274484)",,,,,
604614462,2,Herzogenstraße,tertiary,50,False,False,66.335,"LINESTRING (8.3673958 49.6297494, 8.3682728 49.6295672)",,,,,
24151094,,Woogstraße,residential,30,False,False,98.06800000000001,"LINESTRING (8.3673958 49.6297494, 8.3674447 49.6298181, 8.3679482 49.6305555)",,,,,
"[208030502, 26606696, 604614462, 208030503]",2,"['Petersstraße', 'Herzogenstraße']",tertiary,50,False,True,91.185,"LINESTRING (8.3673958 49.6297494, 8.3672934 49.6297699, 8.3672236 49.6297832, 8.3671927 49.6297892, 8.3671616 49.6297951, 8.3671258 49.6298017, 8.3670375 49.6298148, 8.3669737 49.6298219, 8.3668605 49.6298304, 8.3661461 49.6298488)",,,,building_passage,
563849659,,Renzstraße,residential,,False,True,38.95,"LINESTRING (8.3582912 49.6346899, 8.3580965 49.6343631)",,,,,
47434051,2,Siegfriedstraße,tertiary,50,False,True,89.89500000000001,"LINESTRING (8.3582912 49.6346899, 8.3590058 49.6346748, 8.3595381 49.6346538)",,,,,
"[158217859, 458655684, 458655685, 203427014]",2,"['Bahnhofstraße', 'Siegfriedstraße']",tertiary,50,False,False,244.61499999999998,"LINESTRING (8.3582912 49.6346899, 8.3580357 49.6346993, 8.3577451 49.6347084, 8.3576443 49.634711, 8.3575789 49.6347093, 8.3575295 49.6347029, 8.3574825 49.6346924, 8.3574434 49.6346736, 8.357407 49.6346463, 8.3573681 49.6346118, 8.3571891 49.6344419, 8.3570613 49.6343205, 8.3570051 49.6342469, 8.356986 49.634218, 8.3569025 49.6340201, 8.3568822 49.6339774, 8.3567334 49.6336646, 8.3566552 49.6335001, 8.3564862 49.6331704)",,,,,
5228864,1,Weihergasse,residential,30,True,False,33.232,"LINESTRING (8.3670408 49.6268671, 8.3665982 49.6269515)",,,,,
37290543,3,Ludwigstraße,secondary,50,False,True,16.896,"LINESTRING (8.3670408 49.6268671, 8.3669857 49.6267194)",,,,,
"[385389274, 842420351]",3,Ludwigstraße,secondary,50,False,False,112.418,"LINESTRING (8.3670408 49.6268671, 8.3672307 49.6273474, 8.3674362 49.6278451)",,,,,
24681893,1,Fischmarkt,residential,30,True,False,29.909,"LINESTRING (8.3646815 49.6272624, 8.3648978 49.627492)",,,,,
188990659,1,Wollstraße,residential,30,True,False,49.774,"LINESTRING (8.3646815 49.6272624, 8.3647477 49.6272121, 8.3652641 49.6270286)",,,,,
24681893,1,Fischmarkt,residential,30,True,False,37.222,"LINESTRING (8.3648978 49.627492, 8.3651612 49.62778)",,,,,
444461189,2,Willy-Brandt-Ring,tertiary,50,False,False,27.067,"LINESTRING (8.3553323 49.6286794, 8.3556121 49.6285169)",,K 1,,,
5228867,,Willy-Brandt-Ring,tertiary,50,False,False,22.11,"LINESTRING (8.3553323 49.6286794, 8.355468 49.6288007, 8.3555147 49.6288393)",,K 1,,,
25101023,1,Karolingerstraße,residential,30,False,False,82.749,"LINESTRING (8.366192 49.6322793, 8.3661476 49.6322925, 8.366118 49.6323109, 8.3661001 49.6323243, 8.3660774 49.6323628, 8.3660811 49.6324122, 8.3661375 49.6325141, 8.3662007 49.6325966, 8.3662724 49.632677, 8.3663719 49.6327641, 8.3665312 49.6328816, 8.3665525 49.6328956)",,,,,
"[5228905, 402106291, 402106292]",2,Rheinstraße,residential,30,False,False,99.991,"LINESTRING (8.366192 49.6322793, 8.3662493 49.6322767, 8.3663453 49.6322737, 8.3665774 49.6322493, 8.3668428 49.6321969, 8.3671809 49.6321061, 8.3674083 49.6320405, 8.3674598 49.6320226, 8.3675008 49.6320054)",,,,,
402106292,2,Rheinstraße,residential,30,False,True,52.220000000000006,"LINESTRING (8.366192 49.6322793, 8.3660751 49.6322314, 8.3658596 49.6321357, 8.3658242 49.63212, 8.3657248 49.6320786, 8.3656108 49.6320592, 8.3655643 49.6320586)",,,,,
26571520,2,Berliner Ring,secondary,50,False,False,57.024,"LINESTRING (8.3687918 49.6342339, 8.3680069 49.6343015)",,,,,
25101029,,Bärengasse,residential,,False,False,94.577,"LINESTRING (8.3687918 49.6342339, 8.3686892 49.6340029, 8.3684152 49.6334191)",,,,,
