osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width
"[48254043, 19781796]","['Am Backesplatz', 'Rudolf-Höhn-Straße']",residential,30,False,"[False, True]",60.507,"LINESTRING (8.0742575 50.1450236, 8.0749331 50.1451911, 8.0749677 50.1451969, 8.0749955 50.145199, 8.075027 50.1451984, 8.0750555 50.1451937)",,,
170415910,Rudolf-Höhn-Straße,residential,30,False,False,124.223,"LINESTRING (8.0742575 50.1450236, 8.0733854 50.1448123, 8.0726269 50.1446285)",,,
45839400,Bahnhofstraße,primary,30,False,True,18.343,"LINESTRING (8.0773529 50.1456445, 8.0772094 50.1455698, 8.0771527 50.1455408)",2,B 275,
39890934,Reitallee,secondary,40,False,False,25.656,"LINESTRING (8.0666831 50.140361, 8.0667651 50.1403405, 8.0668449 50.1403165, 8.066934 50.1402864, 8.0670031 50.1402568)",2,L 3374,
120874412,Emser Straße,tertiary,30,False,False,81.241,"LINESTRING (8.0666831 50.140361, 8.0667262 50.1404276, 8.0667617 50.1404815, 8.0667813 50.1405085, 8.0668453 50.1405745, 8.0668779 50.1405995, 8.0669516 50.1406383, 8.0670374 50.1406764, 8.0674748 50.1408541)",,,
73920818,Am Kurpark,primary,40,False,True,19.874,"LINESTRING (8.0683259 50.1392704, 8.0683031 50.1392909, 8.0682456 50.1393409, 8.0681555 50.1394118)",2,B 275,
73921999,Am Alleesaal,living_street,,False,True,118.112,"LINESTRING (8.0683259 50.1392704, 8.0682889 50.1392414, 8.0682597 50.139209, 8.0682336 50.1391746, 8.0682021 50.1391329, 8.068036 50.1389287, 8.0675688 50.1383266)",1,,5
120874909,Am Kurpark,primary,40,False,False,106.68599999999998,"LINESTRING (8.0683259 50.1392704, 8.0683999 50.139207, 8.0684897 50.1391291, 8.0685722 50.1390659, 8.0686527 50.1390014, 8.0687372 50.1389309, 8.0688136 50.1388699, 8.0689014 50.1387934, 8.068979 50.1387245, 8.0690233 50.1386783, 8.0690681 50.1386339, 8.0691435 50.1385419, 8.0691789 50.138486)",2,B 275,
120875289,Kirchstraße,primary,30,True,False,13.794,"LINESTRING (8.0693971 50.1401951, 8.0694853 50.1402461, 8.0695162 50.1402677, 8.0695355 50.1402816)",1,B 275,
120874412,Emser Straße,tertiary,30,False,True,81.24099999999999,"LINESTRING (8.0674748 50.1408541, 8.0670374 50.1406764, 8.0669516 50.1406383, 8.0668779 50.1405995, 8.0668453 50.1405745, 8.0667813 50.1405085, 8.0667617 50.1404815, 8.0667262 50.1404276, 8.0666831 50.140361)",,,
170220839,Emser Straße,tertiary,30,False,False,58.918,"LINESTRING (8.0674748 50.1408541, 8.0675998 50.1408937, 8.0677945 50.1409565, 8.0678849 50.1409891, 8.0679935 50.1410312, 8.0681109 50.1410784, 8.0681927 50.1411154)",,,
120741278,,residential,30,False,True,30.772,"LINESTRING (8.0713881 50.1439336, 8.0714072 50.1439118, 8.0714353 50.1438946, 8.07147 50.1438832, 8.0715161 50.1438722, 8.0715607 50.1438582, 8.0715944 50.1438394, 8.07162 50.1438159, 8.0716678 50.1437407)",,,
323334216,Wiedbachstraße,residential,30,False,False,239.90800000000002,"LINESTRING (8.0713881 50.1439336, 8.0713323 50.1439222, 8.0712748 50.1439153, 8.0712094 50.1439128, 8.071144 50.143916, 8.0693583 50.1443552, 8.0682396 50.1446435)",,,
"[323334214, 323399143]",Rudolf-Höhn-Straße,residential,30,False,True,120.345,"LINESTRING (8.0713881 50.1439336, 8.0713799 50.1439558, 8.0713812 50.1439786, 8.0713918 50.1440003, 8.071411 50.1440195, 8.0714374 50.1440348, 8.0715057 50.1440719, 8.0719508 50.144317, 8.0720412 50.1443656, 8.072109 50.144402, 8.0721873 50.1444441, 8.072498 50.1445825, 8.0726269 50.1446285)",,,
31118421,Rudolf-Höhn-Straße,residential,30,False,False,69.102,"LINESTRING (8.0726269 50.1446285, 8.0725854 50.1446601, 8.0725273 50.1446856, 8.0720791 50.1447291, 8.071905 50.1447533, 8.0717069 50.1447828)",,,
170415910,Rudolf-Höhn-Straße,residential,30,False,True,124.223,"LINESTRING (8.0726269 50.1446285, 8.0733854 50.1448123, 8.0742575 50.1450236)",,,
"[323334214, 323399143]",Rudolf-Höhn-Straße,residential,30,False,False,120.34500000000001,"LINESTRING (8.0726269 50.1446285, 8.072498 50.1445825, 8.0721873 50.1444441, 8.072109 50.144402, 8.0720412 50.1443656, 8.0719508 50.144317, 8.0715057 50.1440719, 8.0714374 50.1440348, 8.071411 50.1440195, 8.0713918 50.1440003, 8.0713812 50.1439786, 8.0713799 50.1439558, 8.0713881 50.1439336)",,,
170415911,Schmidtberg,residential,30,False,False,32.18,"LINESTRING (8.0712433 50.143642, 8.0716678 50.1437407)",,,
170415912,Schmidtberg,residential,30,False,True,95.101,"LINESTRING (8.0712433 50.143642, 8.0704645 50.143461, 8.0701775 50.1434067, 8.0699774 50.1433731)",,,
120873780,Karl-Lang-Straße,residential,30,True,False,305.115,"LINESTRING (8.0686624 50.1414881, 8.0686997 50.1414925, 8.068741 50.1415033, 8.0687987 50.1415321, 8.0689095 50.1415995, 8.0691705 50.1417886, 8.069755 50.1421988, 8.0703453 50.1427138, 8.0712157 50.1435614, 8.0712404 50.143591, 8.0712433 50.143642)",1,,
