osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel
"[35145382, 1173262119]",2,St 2368,Biberger Straße,secondary,50,False,True,165.041,"LINESTRING (11.6163231 48.0621174, 11.6163274 48.0621341, 11.6163373 48.0621724, 11.6163704 48.0623001, 11.6164506 48.0625512, 11.616584 48.0628809, 11.6166449 48.0630283, 11.6167583 48.0633562, 11.6167996 48.0634779, 11.6168243 48.0635626)",,
"[4228956, 1089917566]",,,Marxhofstraße,residential,30,True,False,115.25,"LINESTRING (11.6147815 48.0622261, 11.6149135 48.0622251, 11.6154099 48.062187, 11.6156345 48.0621729, 11.6162381 48.0621242, 11.6163231 48.0621174)",,
"[705181369, 236056171, 366494143]",,,Hauptstraße,residential,30,False,False,109.41999999999999,"LINESTRING (11.6147815 48.0622261, 11.6147022 48.0623612, 11.614642 48.0624675, 11.6145847 48.0625686, 11.6144588 48.0627997, 11.6143638 48.062974, 11.6142687 48.0631485)",,
"[121006771, 1031338069, 1009348853]",,,Schulstraße,residential,30,False,True,215.964,"LINESTRING (11.6147815 48.0622261, 11.6144795 48.0622495, 11.6135741 48.06232, 11.6134524 48.0623284, 11.6129915 48.0623521, 11.6118909 48.0624247)",,
13234675,2,M 2,Münchner Straße,secondary,50,False,False,13.866,"LINESTRING (11.6099809 48.0683995, 11.609893 48.0685095)",,
4228924,2,,Erzbergerstraße,residential,30,False,False,32.945,"LINESTRING (11.6099809 48.0683995, 11.6101093 48.0684345, 11.6103915 48.0685113)",,
13234675,2,M 2,Münchner Straße,secondary,50,False,True,13.176,"LINESTRING (11.6099809 48.0683995, 11.6099957 48.0683809, 11.6100628 48.0682944)",,
4228931,1,,Leipziger Straße,secondary,50,True,False,48.333,"LINESTRING (11.615251 48.0662042, 11.6150832 48.0662393, 11.6147816 48.0662676, 11.6146359 48.0663262)",,
484774423,1,,,secondary,50,True,False,9.911,"LINESTRING (11.6142938 48.0661935, 11.6143295 48.0661559, 11.6143818 48.0661282)",roundabout,
"[174739567, 4228927]",1,,Münchner Straße,secondary,50,True,False,40.835,"LINESTRING (11.6143011 48.0663069, 11.6141773 48.0662844, 11.6139487 48.0662825, 11.6137581 48.0662639)",,
484774424,1,,,secondary,50,True,False,12.990000000000002,"LINESTRING (11.6143011 48.0663069, 11.6142819 48.0662702, 11.6142794 48.0662312, 11.6142938 48.0661935)",roundabout,
254854440,1,,,secondary,50,True,False,11.489,"LINESTRING (11.6144168 48.0663719, 11.6143702 48.0663573, 11.6143307 48.0663351, 11.6143011 48.0663069)",roundabout,
"[4228930, 1099696637]",1,,Witneystraße,residential,50,True,False,24.014,"LINESTRING (11.6145933 48.0663537, 11.6145445 48.066444, 11.6144977 48.0665598)",,
254854440,1,,,secondary,50,True,False,13.704,"LINESTRING (11.6145933 48.0663537, 11.6145383 48.066372, 11.6144775 48.0663783, 11.6144168 48.0663719)",roundabout,
254854440,1,,,secondary,50,True,False,4.401,"LINESTRING (11.6146359 48.0663262, 11.6145933 48.0663537)",roundabout,
"[174739562, 4228932]",1,,Leipziger Straße,secondary,50,True,False,45.373999999999995,"LINESTRING (11.6146459 48.0661733, 11.6147808 48.0661973, 11.6150775 48.0661933, 11.615251 48.0662042)",,
484771397,1,,,secondary,50,True,False,18.055,"LINESTRING (11.6146459 48.0661733, 11.6146704 48.0662105, 11.614677 48.0662508, 11.6146651 48.0662907, 11.6146359 48.0663262)",roundabout,
"[174739558, 4228934]",1,,Hauptstraße,residential,30,True,False,27.85,"LINESTRING (11.6143818 48.0661282, 11.6144094 48.066062, 11.61441 48.0659728, 11.6144275 48.065881)",,
484774422,1,,,secondary,50,True,False,11.811999999999998,"LINESTRING (11.6143818 48.0661282, 11.6144374 48.0661145, 11.6144965 48.0661123, 11.6145353 48.0661201)",roundabout,
