osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,tunnel
85640357,False,2,,Fritz-Heckert-Straße,residential,False,120.984,,"LINESTRING (14.6251007 52.1456617, 14.6248666 52.1454758, 14.6248405 52.1454551, 14.6247041 52.145347, 14.6246487 52.1453041, 14.6245319 52.1452136, 14.6244637 52.1451603, 14.6243664 52.1450841, 14.6242668 52.1450068, 14.6242482 52.1449924, 14.6240191 52.1447997)",
85640357,False,2,,Fritz-Heckert-Straße,residential,True,141.10700000000003,,"LINESTRING (14.6251007 52.1456617, 14.6254407 52.1459319, 14.6254873 52.14597, 14.6256038 52.1460651, 14.6256145 52.1460738, 14.6257396 52.1461759, 14.6257614 52.1461937, 14.6258971 52.1463041, 14.6259228 52.146325, 14.6260046 52.1463906, 14.6260617 52.1464364, 14.6260997 52.1464668, 14.62621 52.1465568, 14.6262185 52.1465637, 14.6262555 52.1465939, 14.6263516 52.1466722)",
147880405,False,,,Poststraße,residential,True,48.659,,"LINESTRING (14.6301348 52.1438886, 14.6298791 52.1434801)",
31413354,False,,,Saarlouiser Straße,residential,False,135.71999999999997,,"LINESTRING (14.6301348 52.1438886, 14.6302698 52.1438542, 14.6307304 52.143737, 14.6308949 52.1437011, 14.6311213 52.1436516, 14.6311656 52.143642, 14.6314196 52.1435923, 14.6317041 52.1435368, 14.6320062 52.1434777)",
31413354,False,,,Saarlouiser Straße,residential,True,159.132,,"LINESTRING (14.6301348 52.1438886, 14.6300703 52.1439049, 14.6299437 52.1439369, 14.6297419 52.1439879, 14.6296498 52.1440112, 14.6294717 52.1440562, 14.6293679 52.1440825, 14.6292941 52.1441023, 14.6292041 52.1441265, 14.6290638 52.1441641, 14.6289909 52.1441837, 14.6289448 52.1441971, 14.6288287 52.1442308, 14.6286144 52.144293, 14.6285944 52.144299, 14.6284033 52.1443564, 14.6283532 52.1443722, 14.6280125 52.1444799)",
147880405,False,,,Poststraße,residential,False,57.589999999999996,,"LINESTRING (14.6301348 52.1438886, 14.6301874 52.1439756, 14.6303226 52.1441993, 14.6304223 52.1443641, 14.6304283 52.1443742)",
31413354,False,,,Saarlouiser Straße,residential,True,141.51100000000002,,"LINESTRING (14.6342619 52.1431674, 14.6341538 52.1431805, 14.6340622 52.1431916, 14.633727 52.1432322, 14.6334386 52.1432671, 14.6332416 52.1432909, 14.6331415 52.1433049, 14.6328435 52.1433465, 14.6327263 52.1433629, 14.6325597 52.143389, 14.6322366 52.1434394)",
44572897,False,2,B 112,Karl-Marx-Straße,primary,False,146.47000000000003,50,"LINESTRING (14.6342619 52.1431674, 14.6342449 52.1430534, 14.6341905 52.1418511)",
44572897,False,2,B 112,Karl-Marx-Straße,primary,True,102.548,50,"LINESTRING (14.6342619 52.1431674, 14.6343232 52.1433776, 14.6344058 52.1435967, 14.6344418 52.1436921, 14.6345832 52.1440681)",
31309530,False,2,,Fritz-Heckert-Straße,residential,False,5.38,30,"LINESTRING (14.6287082 52.1491604, 14.6286828 52.1491146)",
31451876,False,,,Rosa-Luxemburg-Straße,residential,True,23.247,,"LINESTRING (14.6341322 52.1491893, 14.6338118 52.1492604)",
31451879,False,,,Alte Ladenstraße,residential,False,30.137,,"LINESTRING (14.6341322 52.1491893, 14.6339717 52.1489368)",
31451876,False,,,Rosa-Luxemburg-Straße,residential,False,79.512,,"LINESTRING (14.6341322 52.1491893, 14.6342954 52.1491533, 14.6352286 52.148947)",
45016814,False,,,Karl-Liebknecht-Straße,residential,True,27.096,,"LINESTRING (14.6352286 52.148947, 14.6353565 52.1491777)",
31451876,False,,,Rosa-Luxemburg-Straße,residential,True,79.512,,"LINESTRING (14.6352286 52.148947, 14.6342954 52.1491533, 14.6341322 52.1491893)",
45016818,False,,,Platz des Gedenkens,residential,False,172.552,,"LINESTRING (14.6352286 52.148947, 14.6350588 52.1486314, 14.6349799 52.1484848, 14.6348213 52.1481902, 14.6345903 52.1477534, 14.6344231 52.1474762)",
31451878,False,,,Eichendorffstraße,residential,True,35.701,,"LINESTRING (14.6332821 52.1477192, 14.6327826 52.1478148)",
31451878,False,,,Eichendorffstraße,residential,False,82.42099999999999,,"LINESTRING (14.6332821 52.1477192, 14.6338426 52.1475968, 14.6342254 52.1475132, 14.6344231 52.1474762)",
31451879,False,,,Alte Ladenstraße,residential,True,143.405,,"LINESTRING (14.6332821 52.1477192, 14.6336585 52.1484443, 14.6338372 52.1487254, 14.6339717 52.1489368)",
315144291,False,,,Lindenallee,residential,False,64.069,30,"LINESTRING (14.6309182 52.1482216, 14.6305342 52.1476958)",
31451878,False,,,Eichendorffstraße,residential,False,69.126,,"LINESTRING (14.6309182 52.1482216, 14.6311949 52.1481591, 14.6318714 52.148011)",
31451878,False,,,Eichendorffstraße,residential,True,31.416,,"LINESTRING (14.6348597 52.1473865, 14.6344231 52.1474762)",
31451878,False,,,Eichendorffstraße,residential,False,118.84200000000001,,"LINESTRING (14.6348597 52.1473865, 14.6350281 52.1473539, 14.6359603 52.1471772, 14.6364715 52.1470957, 14.6365297 52.1470839)",
45016812,False,,,Brunnenring,living_street,True,36.451,,"LINESTRING (14.6348597 52.1473865, 14.6347625 52.1472209, 14.6346786 52.1470781)",
44572893,False,,,Zentraler Platz,residential,True,33.14,,"LINESTRING (14.6290295 52.1455904, 14.6294619 52.1454547)",
109528477,False,2,,Zentraler Platz,residential,True,70.227,,"LINESTRING (14.6290295 52.1455904, 14.6293304 52.1459759, 14.6294145 52.1460911, 14.6294325 52.1461127, 14.6294637 52.1461628)",
315151860,False,,,Zentraler Platz,residential,False,218.996,,"LINESTRING (14.6290295 52.1455904, 14.6286538 52.1457355, 14.6284651 52.1458084, 14.6283452 52.1458547, 14.6282576 52.1458885, 14.6281726 52.1459213, 14.6272109 52.1462927, 14.6269287 52.1463978, 14.626755 52.1464706, 14.6266453 52.1465254, 14.6263516 52.1466722)",
85640357,False,2,,Fritz-Heckert-Straße,residential,False,141.107,,"LINESTRING (14.6263516 52.1466722, 14.6262555 52.1465939, 14.6262185 52.1465637, 14.62621 52.1465568, 14.6260997 52.1464668, 14.6260617 52.1464364, 14.6260046 52.1463906, 14.6259228 52.146325, 14.6258971 52.1463041, 14.6257614 52.1461937, 14.6257396 52.1461759, 14.6256145 52.1460738, 14.6256038 52.1460651, 14.6254873 52.14597, 14.6254407 52.1459319, 14.6251007 52.1456617)",
85640357,False,2,,Fritz-Heckert-Straße,residential,True,52.828,,"LINESTRING (14.6263516 52.1466722, 14.6263888 52.1467025, 14.6265067 52.1467986, 14.6267429 52.1469882, 14.6268164 52.1470521)",
315151860,False,,,Zentraler Platz,residential,True,218.996,,"LINESTRING (14.6263516 52.1466722, 14.6266453 52.1465254, 14.626755 52.1464706, 14.6269287 52.1463978, 14.6272109 52.1462927, 14.6281726 52.1459213, 14.6282576 52.1458885, 14.6283452 52.1458547, 14.6284651 52.1458084, 14.6286538 52.1457355, 14.6290295 52.1455904)",
31451878,False,,,Eichendorffstraße,residential,False,65.89,,"LINESTRING (14.6318714 52.148011, 14.6327826 52.1478148)",
74865825,False,,,,living_street,False,33.338,,"LINESTRING (14.6318714 52.148011, 14.6317082 52.1477284)",
31451878,False,,,Eichendorffstraße,residential,True,69.126,,"LINESTRING (14.6318714 52.148011, 14.6311949 52.1481591, 14.6309182 52.1482216)",
31309530,False,2,,Fritz-Heckert-Straße,residential,False,55.522999999999996,30,"LINESTRING (14.628117 52.1483433, 14.6280512 52.148271, 14.6279368 52.1481517, 14.627707 52.147912)",
31309530,False,2,,Fritz-Heckert-Straße,residential,True,94.089,30,"LINESTRING (14.628117 52.1483433, 14.6282619 52.1485311, 14.6284455 52.1487628, 14.628537 52.1488973, 14.6286828 52.1491146)",
40551092,True,,,Puschkinstraße,residential,False,121.547,,"LINESTRING (14.628117 52.1483433, 14.6284935 52.148244, 14.6296119 52.1479387, 14.6296306 52.1479337, 14.629743 52.1478973)",
315144291,False,,,Lindenallee,residential,True,64.069,30,"LINESTRING (14.6305342 52.1476958, 14.6309182 52.1482216)",
"[315151785, 45016822]",True,2,,Lindenallee,residential,False,173.849,30,"LINESTRING (14.6305342 52.1476958, 14.6304325 52.1476132, 14.6297782 52.1466617, 14.62957 52.1463636, 14.6295437 52.146262)",
"[315151840, 315151828]",True,2,,Straße der Republik,tertiary,False,98.515,50,"LINESTRING (14.629912 52.1460472, 14.6299806 52.146031, 14.630215 52.1459752, 14.6310465 52.1457791, 14.6312591 52.1457285)",
44572893,False,,,Zentraler Platz,residential,False,33.14,,"LINESTRING (14.6294619 52.1454547, 14.6290295 52.1455904)",
44787553,False,,,Zentraler Platz,residential,True,23.055999999999997,,"LINESTRING (14.6294619 52.1454547, 14.6294101 52.1453812, 14.6293223 52.1452659)",
167994317,True,,,Zentraler Platz,residential,False,72.692,,"LINESTRING (14.6294619 52.1454547, 14.6295442 52.1455661, 14.6295522 52.1455769, 14.6296281 52.1456735, 14.6297664 52.1458555, 14.6298792 52.1460041, 14.629912 52.1460472)",
85640357,False,2,,Fritz-Heckert-Straße,residential,False,3.268,,"LINESTRING (14.6271626 52.1473682, 14.6271369 52.1473434)",
31309530,False,2,,Fritz-Heckert-Straße,residential,True,70.966,30,"LINESTRING (14.6271626 52.1473682, 14.627359 52.1475656, 14.6274753 52.1476813, 14.6275671 52.1477725, 14.627707 52.147912)",
41876047,False,,,Puschkinstraße,living_street,False,125.38399999999999,,"LINESTRING (14.6271626 52.1473682, 14.6272499 52.1473393, 14.62748 52.1472632, 14.6283119 52.1469795, 14.6284881 52.1470403, 14.6287786 52.1469535)",
41876047,False,,,Puschkinstraße,living_street,False,21.279000000000003,,"LINESTRING (14.6287786 52.1469535, 14.6288573 52.1470557, 14.6289119 52.1471265)",
41876047,False,,,Puschkinstraße,living_street,True,125.384,,"LINESTRING (14.6287786 52.1469535, 14.6284881 52.1470403, 14.6283119 52.1469795, 14.62748 52.1472632, 14.6272499 52.1473393, 14.6271626 52.1473682)",
45016830,False,,,,living_street,False,46.08,,"LINESTRING (14.6287786 52.1469535, 14.6285609 52.1466452, 14.6285213 52.1466223, 14.6284812 52.1465846)",
31413354,False,,,Saarlouiser Straße,residential,False,7.661,,"LINESTRING (14.6321285 52.143458, 14.6321709 52.1434503, 14.6322366 52.1434394)",
31413354,False,,,Saarlouiser Straße,residential,True,8.629,,"LINESTRING (14.6321285 52.143458, 14.6320865 52.1434644, 14.6320062 52.1434777)",
"[105507959, 49486922, 105508055]",False,,,Clara-Zetkin-Ring,living_street,True,39.324,,"LINESTRING (14.6321285 52.143458, 14.6322256 52.1436823, 14.632265 52.1437734, 14.6322764 52.1437998)",yes
41876102,False,,,,living_street,False,51.411,,"LINESTRING (14.6304283 52.1443742, 14.6308675 52.1442874, 14.6308866 52.1442951, 14.6309212 52.1443088, 14.6310012 52.1444398)",
"[315151792, 147880405]",False,3,,Poststraße,residential,False,160.914,,"LINESTRING (14.6304283 52.1443742, 14.6304815 52.1444618, 14.6305207 52.1445264, 14.6305296 52.144541, 14.6306298 52.144706, 14.6307304 52.1448718, 14.6307763 52.1449463, 14.6308326 52.1450375, 14.6309376 52.1452078, 14.6310426 52.1453781, 14.6310902 52.1454552, 14.6312171 52.145655, 14.6312591 52.1457285)",
147880405,False,,,Poststraße,residential,True,57.59,,"LINESTRING (14.6304283 52.1443742, 14.6304223 52.1443641, 14.6303226 52.1441993, 14.6301874 52.1439756, 14.6301348 52.1438886)",
49486905,False,,,,living_street,False,38.507999999999996,,"LINESTRING (14.6332008 52.1450255, 14.6336176 52.1449484, 14.6335804 52.1448726)",
49486922,False,,,Clara-Zetkin-Ring,living_street,False,32.176,,"LINESTRING (14.6332008 52.1450255, 14.633064 52.1447611, 14.6330581 52.1447497)",
49486922,False,,,Clara-Zetkin-Ring,living_street,True,45.599,,"LINESTRING (14.6332008 52.1450255, 14.6326357 52.1451257, 14.6325588 52.1451393)",
49486905,False,,,,living_street,False,116.856,,"LINESTRING (14.6335804 52.1448726, 14.6337001 52.1448496, 14.6340427 52.144784, 14.6342457 52.1447451, 14.6342594 52.1447392, 14.6342954 52.1447239, 14.6343043 52.1446834, 14.6342831 52.1446356, 14.6341948 52.1444363, 14.6341002 52.1442176, 14.6340834 52.1441787, 14.6340744 52.1441568)",
49486905,False,,,,living_street,True,38.507999999999996,,"LINESTRING (14.6335804 52.1448726, 14.6336176 52.1449484, 14.6332008 52.1450255)",
110695131,False,,,,living_street,False,53.355000000000004,,"LINESTRING (14.6335804 52.1448726, 14.6334736 52.1446702, 14.6330581 52.1447497)",
"[49486922, 105508055, 105507959]",False,,,Clara-Zetkin-Ring,living_street,False,39.324,,"LINESTRING (14.6322764 52.1437998, 14.632265 52.1437734, 14.6322256 52.1436823, 14.6321285 52.143458)",yes
49486922,False,,,Clara-Zetkin-Ring,living_street,True,11.156,,"LINESTRING (14.6322764 52.1437998, 14.632316 52.1437933, 14.6324202 52.1437761, 14.6324343 52.1437738)",
105507886,False,,,Clara-Zetkin-Ring,living_street,True,9.174999999999999,,"LINESTRING (14.6322764 52.1437998, 14.6322339 52.1438069, 14.6321466 52.1438213)",
31413354,False,,,Saarlouiser Straße,residential,False,55.348,,"LINESTRING (14.6231055 52.1470791, 14.623247 52.1469524, 14.6235738 52.1466727)",
31413354,False,,,Saarlouiser Straße,residential,False,153.487,,"LINESTRING (14.6235738 52.1466727, 14.6236194 52.1466349, 14.6237905 52.1464949, 14.6239293 52.1463951, 14.6240433 52.1463208, 14.6240556 52.1463129, 14.6242202 52.1462078, 14.624247 52.1461907, 14.6243959 52.1460956, 14.624435 52.1460707, 14.6245752 52.1459811, 14.6247499 52.1458695, 14.6250466 52.1456938, 14.6251007 52.1456617)",
31413354,False,,,Saarlouiser Straße,residential,True,55.348,,"LINESTRING (14.6235738 52.1466727, 14.623247 52.1469524, 14.6231055 52.1470791)",
31413354,False,,,Saarlouiser Straße,residential,True,14.062,,"LINESTRING (14.6280125 52.1444799, 14.6278293 52.1445378)",
31413354,False,,,Saarlouiser Straße,residential,False,159.13199999999995,,"LINESTRING (14.6280125 52.1444799, 14.6283532 52.1443722, 14.6284033 52.1443564, 14.6285944 52.144299, 14.6286144 52.144293, 14.6288287 52.1442308, 14.6289448 52.1441971, 14.6289909 52.1441837, 14.6290638 52.1441641, 14.6292041 52.1441265, 14.6292941 52.1441023, 14.6293679 52.1440825, 14.6294717 52.1440562, 14.6296498 52.1440112, 14.6297419 52.1439879, 14.6299437 52.1439369, 14.6300703 52.1439049, 14.6301348 52.1438886)",
31413353,False,,,Friedrich-Engels-Straße,residential,False,105.761,,"LINESTRING (14.6260811 52.142516, 14.6264422 52.1423844, 14.6265265 52.1423553, 14.6267483 52.1422788, 14.6269644 52.1422042, 14.6271843 52.1421284, 14.6273489 52.1420716, 14.6274271 52.1420446)",
31413353,False,,,Friedrich-Engels-Straße,residential,True,16.531,,"LINESTRING (14.6260811 52.142516, 14.6259847 52.1425511, 14.6258732 52.1425923)",
110543403,True,,,Pawlowallee,residential,False,74.07,,"LINESTRING (14.6260811 52.142516, 14.6263545 52.1427842, 14.6264898 52.142917, 14.6266568 52.1430807)",
43269167,False,,,Pawlowallee,living_street,False,4.996,,"LINESTRING (14.6274756 52.1438722, 14.6274107 52.143893)",
43269167,False,,,Pawlowallee,living_street,True,24.171,,"LINESTRING (14.6274756 52.1438722, 14.6277921 52.1437746)",
54171873,False,,,Pawlowallee,living_street,False,104.242,,"LINESTRING (14.6274756 52.1438722, 14.6273487 52.1437352, 14.6271523 52.1435232, 14.6271281 52.143497, 14.6271049 52.143472, 14.62708 52.1434452, 14.6270576 52.143421, 14.6268804 52.1432296, 14.6267848 52.1431264, 14.6267207 52.1430572)",
43269167,False,,,Pawlowallee,living_street,False,47.771,,"LINESTRING (14.6286309 52.1424721, 14.6287148 52.1425793, 14.6287471 52.1426205, 14.6288397 52.1427397, 14.6289328 52.1428597)",
43269167,False,,,Pawlowallee,living_street,True,121.94600000000001,,"LINESTRING (14.6286309 52.1424721, 14.6282081 52.142601, 14.6280159 52.1426598, 14.6277419 52.1427489, 14.6274905 52.1428313, 14.62725 52.14291, 14.6272312 52.1429107, 14.6271325 52.1429144, 14.6270278 52.1429433)",
75041087,False,,,Friedrich-Engels-Straße,living_street,True,97.73,,"LINESTRING (14.6286309 52.1424721, 14.6285855 52.1424128, 14.6285113 52.1423158, 14.6284588 52.1422409, 14.6283955 52.1421507, 14.6283739 52.1421251, 14.6283358 52.1421093, 14.6283222 52.1421094, 14.6282855 52.1421099, 14.6282288 52.1421183, 14.6280925 52.14216, 14.6278809 52.1422249, 14.627721 52.1422738, 14.6276416 52.1422982)",
43269167,False,,,Pawlowallee,living_street,False,109.64099999999999,,"LINESTRING (14.6292214 52.1433242, 14.6289405 52.1434127, 14.6288065 52.1434549, 14.6287378 52.1434766, 14.628473 52.14356, 14.6282189 52.1436401, 14.6279613 52.1437213, 14.6277921 52.1437746)",
75041094,False,,,,living_street,True,184.344,,"LINESTRING (14.6292214 52.1433242, 14.6292301 52.1433366, 14.6293485 52.1435078, 14.6293958 52.1435731, 14.6294114 52.1435986, 14.629429 52.1436398, 14.6294243 52.1436795, 14.6293984 52.1437106, 14.6293434 52.1437381, 14.6290998 52.1438107, 14.6281755 52.1440801, 14.6281261 52.1440822, 14.6280623 52.1440577, 14.6277921 52.1437746)",
43269167,False,,,Pawlowallee,living_street,True,39.269999999999996,,"LINESTRING (14.6292214 52.1433242, 14.6291078 52.1431508, 14.6290495 52.1430618, 14.6290307 52.1429924)",
43269167,False,,,Pawlowallee,living_street,False,16.197,,"LINESTRING (14.6289328 52.1428597, 14.6290307 52.1429924)",
43269167,False,,,Pawlowallee,living_street,True,47.771,,"LINESTRING (14.6289328 52.1428597, 14.6288397 52.1427397, 14.6287471 52.1426205, 14.6287148 52.1425793, 14.6286309 52.1424721)",
43269168,False,,,Pawlowallee,living_street,False,33.329,,"LINESTRING (14.6289328 52.1428597, 14.6293046 52.142757, 14.6293782 52.1427367)",
147880405,False,,,Poststraße,residential,False,16.706,,"LINESTRING (14.6293782 52.1427367, 14.6294723 52.1428754)",
43269168,False,,,Pawlowallee,living_street,True,33.329,,"LINESTRING (14.6293782 52.1427367, 14.6293046 52.142757, 14.6289328 52.1428597)",
147880405,False,,,Poststraße,residential,True,130.15699999999998,,"LINESTRING (14.6293782 52.1427367, 14.6292486 52.1425413, 14.6290477 52.1422569, 14.6289933 52.14218, 14.6289396 52.1421072, 14.6289113 52.1420688, 14.628828 52.141956, 14.6286131 52.1416646)",
31413354,False,,,Saarlouiser Straße,residential,False,14.062,,"LINESTRING (14.6278293 52.1445378, 14.6280125 52.1444799)",
31413354,False,,,Saarlouiser Straße,residential,True,65.25,,"LINESTRING (14.6278293 52.1445378, 14.6273715 52.1446825, 14.6273493 52.1446894, 14.6270837 52.1447791, 14.6269845 52.1448126)",
74865770,True,,,Pawlowallee,residential,False,77.05,,"LINESTRING (14.6278293 52.1445378, 14.6275149 52.144235, 14.6273892 52.1441138, 14.6272231 52.1439532)",
43269167,False,,,Pawlowallee,living_street,False,23.151,,"LINESTRING (14.6271456 52.143978, 14.626846 52.1440757)",
43269167,False,,,Pawlowallee,living_street,True,5.964,,"LINESTRING (14.6271456 52.143978, 14.6272231 52.1439532)",
54171874,False,,,Pawlowallee,living_street,False,102.777,,"LINESTRING (14.6271456 52.143978, 14.6269907 52.1438267, 14.626795 52.1436356, 14.6267704 52.1436117, 14.6267467 52.1435885, 14.6267211 52.1435636, 14.6266979 52.1435409, 14.6264873 52.1433352, 14.6264118 52.1432615, 14.6263445 52.1431953)",
43269167,False,,,Pawlowallee,living_street,False,8.73,,"LINESTRING (14.6263445 52.1431953, 14.6264543 52.143155)",
43269167,False,,,Pawlowallee,living_street,True,22.643,,"LINESTRING (14.6263445 52.1431953, 14.6261387 52.1432709, 14.6260508 52.1432875)",
54171874,False,,,Pawlowallee,living_street,True,102.777,,"LINESTRING (14.6263445 52.1431953, 14.6264118 52.1432615, 14.6264873 52.1433352, 14.6266979 52.1435409, 14.6267211 52.1435636, 14.6267467 52.1435885, 14.6267704 52.1436117, 14.626795 52.1436356, 14.6269907 52.1438267, 14.6271456 52.143978)",
31451878,False,,,Eichendorffstraße,residential,False,12.189,,"LINESTRING (14.6365297 52.1470839, 14.636688 52.1470331)",
31451878,False,,,Eichendorffstraße,residential,True,118.84200000000001,,"LINESTRING (14.6365297 52.1470839, 14.6364715 52.1470957, 14.6359603 52.1471772, 14.6350281 52.1473539, 14.6348597 52.1473865)",
44572896,True,1,B 112,Karl-Marx-Straße,primary,False,139.008,,"LINESTRING (14.6365297 52.1470839, 14.636308 52.1468352, 14.6358182 52.1462729, 14.6355645 52.145983)",
203130195,True,2,,Straße der Republik,secondary,False,11.411,,"LINESTRING (14.6348724 52.1450136, 14.6350356 52.1449912)",
257314426,True,1,B 112,,primary,False,88.614,50,"LINESTRING (14.6348724 52.1450136, 14.6348344 52.1449254, 14.6347953 52.1448158, 14.6347886 52.1448009, 14.6347472 52.1446418, 14.6347178 52.1445092, 14.6346444 52.1442297)",
85640357,False,2,,Fritz-Heckert-Straße,residential,False,11.449,,"LINESTRING (14.6269125 52.1471365, 14.6268164 52.1470521)",
85640357,False,2,,Fritz-Heckert-Straße,residential,True,27.678,,"LINESTRING (14.6269125 52.1471365, 14.6269711 52.1471802, 14.6271369 52.1473434)",
"[315151843, 315151822]",True,2,,Straße der Republik,tertiary,False,278.167,50,"LINESTRING (14.6269125 52.1471365, 14.6266023 52.1472792, 14.6263105 52.1474365, 14.6259599 52.1476496, 14.6256115 52.1478958, 14.6251252 52.1482821, 14.6250981 52.1483037, 14.6248697 52.1484974, 14.624776 52.1485769, 14.6243618 52.1489393, 14.6243191 52.1489767, 14.6242682 52.1490227)",
