osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,access,width,junction
52520549,Am Prinzenwäldchen,residential,False,False,85.023,"LINESTRING (7.1604726 50.8189952, 7.159556 50.8194109, 7.1594894 50.8194411)",2,30,,,5.00,
64125141,Friedensstraße,residential,False,True,186.826,"LINESTRING (7.1604726 50.8189952, 7.1603141 50.8188661, 7.1600648 50.8186663, 7.1597648 50.8184524, 7.1596623 50.8183793, 7.1595856 50.8183314, 7.1593519 50.8181951, 7.1592009 50.8181065, 7.1589056 50.8179443, 7.1587693 50.8178697, 7.1586876 50.8178235, 7.1586305 50.81779)",2,30,,,7.00,
8907918,Am Prinzenwäldchen,residential,False,False,106.179,"LINESTRING (7.162539 50.8173582, 7.1624408 50.8173528, 7.1623671 50.8173597, 7.1623253 50.8173638, 7.1622806 50.8173796, 7.1622306 50.8174089, 7.1621554 50.8174712, 7.1615486 50.8180146)",2,30,,,,
142938296,Altenrather Straße,tertiary,False,True,36.109,"LINESTRING (7.162539 50.8173582, 7.1625215 50.8172875, 7.1625183 50.8172504, 7.1625256 50.8171896, 7.1625529 50.8171194, 7.1626044 50.8170433)",,50,,,6.00,
52520549,Am Prinzenwäldchen,residential,False,True,85.023,"LINESTRING (7.1594894 50.8194411, 7.159556 50.8194109, 7.1604726 50.8189952)",2,30,,,5.00,
"[1126028493, 8907830]",Carl-Diem-Straße,residential,False,False,325.11300000000006,"LINESTRING (7.1594894 50.8194411, 7.1594267 50.819392, 7.1593519 50.8193354, 7.1592861 50.8192829, 7.1592541 50.8192581, 7.1590159 50.8190682, 7.1589155 50.8189844, 7.158822 50.8189149, 7.1587234 50.8188533, 7.158603 50.8187937, 7.1584946 50.8187531, 7.1584249 50.8187323, 7.1583505 50.8187139, 7.1582875 50.8187005, 7.158207 50.8186867, 7.1581138 50.8186751, 7.1580477 50.8186726, 7.1579824 50.818674, 7.1579224 50.8186782, 7.15787 50.8186848, 7.1577072 50.8187101, 7.1575981 50.8187334, 7.1575161 50.8187545, 7.1574462 50.8187798, 7.1572543 50.8188588, 7.1570268 50.8189625, 7.1569584 50.8189865, 7.1569019 50.8189932, 7.1568342 50.8189924, 7.1567408 50.8189803, 7.1566293 50.8189507, 7.1565538 50.8189248, 7.1563751 50.8188588, 7.1561043 50.8187582, 7.1556713 50.8185911)",2,30,,,7.00,
8907830,Carl-Diem-Straße,residential,False,False,118.554,"LINESTRING (7.1556713 50.8185911, 7.1552853 50.8184583, 7.1550957 50.8183855, 7.1548962 50.8183005, 7.1545862 50.8181353, 7.1543423 50.8179512)",2,30,,,7.00,
"[1126028493, 8907830]",Carl-Diem-Straße,residential,False,True,325.11299999999994,"LINESTRING (7.1556713 50.8185911, 7.1561043 50.8187582, 7.1563751 50.8188588, 7.1565538 50.8189248, 7.1566293 50.8189507, 7.1567408 50.8189803, 7.1568342 50.8189924, 7.1569019 50.8189932, 7.1569584 50.8189865, 7.1570268 50.8189625, 7.1572543 50.8188588, 7.1574462 50.8187798, 7.1575161 50.8187545, 7.1575981 50.8187334, 7.1577072 50.8187101, 7.15787 50.8186848, 7.1579224 50.8186782, 7.1579824 50.818674, 7.1580477 50.8186726, 7.1581138 50.8186751, 7.158207 50.8186867, 7.1582875 50.8187005, 7.1583505 50.8187139, 7.1584249 50.8187323, 7.1584946 50.8187531, 7.158603 50.8187937, 7.1587234 50.8188533, 7.158822 50.8189149, 7.1589155 50.8189844, 7.1590159 50.8190682, 7.1592541 50.8192581, 7.1592861 50.8192829, 7.1593519 50.8193354, 7.1594267 50.819392, 7.1594894 50.8194411)",2,30,,,7.00,
8907870,Nordstraße,residential,False,True,246.419,"LINESTRING (7.1556713 50.8185911, 7.1557648 50.8185427, 7.1558769 50.8184883, 7.1559866 50.8184275, 7.1560279 50.818405, 7.1561353 50.8183478, 7.1561921 50.8183191, 7.1562321 50.8182977, 7.1563554 50.8182366, 7.1564299 50.8182073, 7.1565045 50.8181829, 7.1566388 50.8181534, 7.156655 50.8181536, 7.1568019 50.8181395, 7.1568967 50.8181393, 7.1569208 50.8181392, 7.1571536 50.8181643, 7.1574087 50.8181915, 7.1575928 50.8182113, 7.1577616 50.8182252, 7.1577998 50.8182276, 7.1578836 50.8182275, 7.1579635 50.8182244, 7.1580225 50.8182117, 7.1580737 50.8181975, 7.1581354 50.8181614, 7.1582534 50.8180743, 7.1584479 50.8179277, 7.1585283 50.8178651, 7.1586305 50.81779)",2,30,,,5.00,
9087442,Richard-Wagner-Platz,residential,False,True,42.141,"LINESTRING (7.1620366 50.8156227, 7.1623629 50.8153047)",2,30,,,5.00,
"[70379021, 148592518, 9531007]",Richard-Wagner-Platz,residential,True,False,181.815,"LINESTRING (7.1620366 50.8156227, 7.1621674 50.8157013, 7.1621834 50.8157241, 7.1621715 50.8157454, 7.1620221 50.8158499, 7.1616176 50.8161157, 7.1615884 50.8161292, 7.1615547 50.8161427, 7.1615263 50.8161464, 7.1614969 50.8161464, 7.1614496 50.8161381, 7.1613992 50.816119, 7.1613809 50.816108, 7.16137 50.8160909, 7.1616859 50.8156811, 7.1617805 50.8155716, 7.1618081 50.8155508, 7.1618337 50.8155445, 7.1618632 50.8155485, 7.1620366 50.8156227)",1,30,,,5.00,
9531192,Kirchstraße,primary,False,True,267.72700000000003,"LINESTRING (7.1652558 50.8145327, 7.1649232 50.8145344, 7.1648146 50.8145273, 7.1647504 50.8145217, 7.1646902 50.81451, 7.1646032 50.814491, 7.1645232 50.8144602, 7.1644345 50.8144175, 7.1643576 50.814365, 7.164173 50.8142148, 7.1641377 50.8141858, 7.1641016 50.8141546, 7.1637973 50.8138981, 7.1635282 50.8136495, 7.1634469 50.8135626, 7.1633703 50.813477, 7.16332 50.8133977, 7.1632804 50.8133197, 7.1632356 50.8132048, 7.1631954 50.8130685, 7.1631813 50.812898, 7.1631829 50.812791)",2,50,B 8,,,
61589819,Frankfurter Straße,primary,False,False,30.439999999999998,"LINESTRING (7.1652558 50.8145327, 7.1654498 50.8145277, 7.1655329 50.8145274, 7.1656871 50.8145124)",3,50,B 8,,,
9089644,Stresemannstraße,residential,False,False,142.952,"LINESTRING (7.1651686 50.8130631, 7.1651997 50.8129808, 7.1652982 50.8127201, 7.165321 50.8126599, 7.1653618 50.8125519, 7.1654189 50.8123934, 7.1654686 50.8122739, 7.1654912 50.81223, 7.165539 50.8121373, 7.1656147 50.812026, 7.1656429 50.8119846, 7.1657044 50.8118862, 7.1657522 50.8118364)",2,30,,,6.00,
134640471,Im Grund,residential,False,True,142.756,"LINESTRING (7.1651686 50.8130631, 7.1640484 50.8129106, 7.1633587 50.8128157, 7.1631829 50.812791)",2,30,,,6.00,
164051313,Im Grund,residential,False,False,55.924,"LINESTRING (7.1651686 50.8130631, 7.1654156 50.8130982, 7.1654422 50.813102, 7.1656746 50.813135, 7.1658484 50.8131597, 7.1659452 50.8131734)",2,30,,,6.00,
164051313,Im Grund,residential,False,True,55.924,"LINESTRING (7.1659452 50.8131734, 7.1658484 50.8131597, 7.1656746 50.813135, 7.1654422 50.813102, 7.1654156 50.8130982, 7.1651686 50.8130631)",2,30,,,6.00,
22702016,Pacellistraße,residential,False,False,41.618,"LINESTRING (7.1662883 50.8119955, 7.1661874 50.8119679, 7.1660055 50.8119129, 7.1657522 50.8118364)",,30,,,6.00,
9089644,Stresemannstraße,residential,False,True,142.952,"LINESTRING (7.1657522 50.8118364, 7.1657044 50.8118862, 7.1656429 50.8119846, 7.1656147 50.812026, 7.165539 50.8121373, 7.1654912 50.81223, 7.1654686 50.8122739, 7.1654189 50.8123934, 7.1653618 50.8125519, 7.165321 50.8126599, 7.1652982 50.8127201, 7.1651997 50.8129808, 7.1651686 50.8130631)",2,30,,,6.00,
22702016,Pacellistraße,residential,False,True,41.618,"LINESTRING (7.1657522 50.8118364, 7.1660055 50.8119129, 7.1661874 50.8119679, 7.1662883 50.8119955)",,30,,,6.00,
304872422,Theodor-Heuss-Ring,primary,False,True,151.374,"LINESTRING (7.1631817 50.8123607, 7.1631561 50.8122859, 7.1630869 50.8121569, 7.1630146 50.8120561, 7.1629795 50.8120127, 7.1629241 50.8119468, 7.1628385 50.8118596, 7.1627392 50.8117782, 7.1625939 50.8116682, 7.1624985 50.8116013, 7.1624751 50.8115864, 7.1624633 50.8115789, 7.1624334 50.8115604, 7.1623988 50.8115425, 7.1623175 50.811501, 7.1622368 50.8114598, 7.1622219 50.8114531, 7.162112 50.8114038, 7.1620108 50.8113706, 7.1618835 50.811332)",2,50,B 8,,9.00,
657148350,Theodor-Heuss-Ring,primary,False,False,47.957,"LINESTRING (7.1631817 50.8123607, 7.1631946 50.812422, 7.1631991 50.8124642, 7.163199 50.8126378, 7.1631934 50.8127102, 7.1631829 50.812791)",2,50,B 8,,9.00,
304872422,Theodor-Heuss-Ring,primary,False,False,151.37399999999997,"LINESTRING (7.1618835 50.811332, 7.1620108 50.8113706, 7.162112 50.8114038, 7.1622219 50.8114531, 7.1622368 50.8114598, 7.1623175 50.811501, 7.1623988 50.8115425, 7.1624334 50.8115604, 7.1624633 50.8115789, 7.1624751 50.8115864, 7.1624985 50.8116013, 7.1625939 50.8116682, 7.1627392 50.8117782, 7.1628385 50.8118596, 7.1629241 50.8119468, 7.1629795 50.8120127, 7.1630146 50.8120561, 7.1630869 50.8121569, 7.1631561 50.8122859, 7.1631817 50.8123607)",2,50,B 8,,9.00,
657148351,Theodor-Heuss-Ring,primary,False,True,67.453,"LINESTRING (7.1618835 50.811332, 7.1616989 50.8112887, 7.1615843 50.8112667, 7.1614932 50.8112508, 7.1613684 50.8112361, 7.1612457 50.811225, 7.161155 50.8112188, 7.1611045 50.8112153, 7.1609491 50.8112074)",2,50,B 8,,9.00,
17938856,,residential,True,False,14.706,"LINESTRING (7.1532868 50.8124359, 7.1532753 50.8124105, 7.1532756 50.812384, 7.1532878 50.8123587, 7.1533108 50.8123366, 7.1533427 50.8123195)",,30,,,,roundabout
17938856,,residential,True,False,17.285,"LINESTRING (7.1533427 50.8123195, 7.1533882 50.8123077, 7.1534374 50.8123061, 7.1534845 50.8123149, 7.1535244 50.8123331, 7.1535526 50.8123586)",,30,,,,roundabout
17939420,Blücherstraße,residential,False,False,60.155,"LINESTRING (7.1533427 50.8123195, 7.1532758 50.8122582, 7.1531201 50.8121035, 7.1528817 50.8118637)",2,30,,,7.00,
"[10432256, 25840794, 25840795]",Blücherstraße,residential,False,False,83.726,"LINESTRING (7.1534618 50.8124866, 7.1535053 50.8125326, 7.1535712 50.8126144, 7.153878 50.8130524, 7.1538838 50.8130604, 7.1539622 50.8131695)",,,,,,
17938856,,residential,True,False,14.707999999999998,"LINESTRING (7.1534618 50.8124866, 7.1534203 50.8124904, 7.1533789 50.8124866, 7.1533409 50.8124756, 7.1533093 50.8124582, 7.1532868 50.8124359)",,30,,,,roundabout
17939687,Schubertstraße,residential,False,True,16.161,"LINESTRING (7.1551024 50.8109646, 7.1552596 50.8108585)",2,30,,,5.00,
17939687,Schubertstraße,residential,False,False,185.483,"LINESTRING (7.1551024 50.8109646, 7.1550796 50.8109768, 7.1550264 50.811005, 7.1548675 50.811084, 7.1547092 50.8111541, 7.154523 50.8112297, 7.1537083 50.8115496, 7.1532992 50.8117068, 7.1528817 50.8118637)",2,30,,,5.00,
"[17939840, 51289221, 22414526]","['Verdiallee', 'Albrecht-Dürer-Straße']","['residential', 'unclassified']",False,False,215.96,"LINESTRING (7.1551024 50.8109646, 7.1551508 50.8110004, 7.1552459 50.8110708, 7.1553072 50.8111161, 7.155349 50.8111471, 7.1553562 50.8111524, 7.1554913 50.8112524, 7.155539 50.8112877, 7.155579 50.8113173, 7.1556466 50.8113708, 7.1557012 50.8114086, 7.1557548 50.8114487, 7.1557605 50.8114621, 7.1557622 50.8114754, 7.1557595 50.8114858, 7.1557565 50.8114934, 7.1557494 50.8115034, 7.1556925 50.8115324, 7.1555409 50.8116142, 7.1554174 50.8116729, 7.1552846 50.8117303, 7.1550862 50.8118078, 7.1550165 50.8118352, 7.154768 50.8119201, 7.1547276 50.8119339, 7.1546019 50.8119743, 7.1544726 50.8120158, 7.1542322 50.8120864, 7.1542613 50.8121717, 7.154264 50.8121774, 7.1542777 50.8122061)",2,30,,,"['4.00', '5.00']",
17939420,Blücherstraße,residential,False,True,60.155,"LINESTRING (7.1528817 50.8118637, 7.1531201 50.8121035, 7.1532758 50.8122582, 7.1533427 50.8123195)",2,30,,,7.00,
17939687,Schubertstraße,residential,False,True,185.48299999999995,"LINESTRING (7.1528817 50.8118637, 7.1532992 50.8117068, 7.1537083 50.8115496, 7.154523 50.8112297, 7.1547092 50.8111541, 7.1548675 50.811084, 7.1550264 50.811005, 7.1550796 50.8109768, 7.1551024 50.8109646)",2,30,,,5.00,
17939687,Schubertstraße,residential,False,False,16.161,"LINESTRING (7.1552596 50.8108585, 7.1551024 50.8109646)",2,30,,,5.00,
22408026,Am Seerosenteich,living_street,False,False,130.33599999999998,"LINESTRING (7.161251 50.8197603, 7.1613062 50.8197478, 7.1613538 50.8197374, 7.1614726 50.819697, 7.161614 50.8196472, 7.1617583 50.8195707, 7.1619013 50.81945, 7.1620138 50.8192996, 7.1621143 50.8191421, 7.1623125 50.8188587)",,7,,,4.50,
22408026,Am Seerosenteich,living_street,False,True,130.33599999999998,"LINESTRING (7.1623125 50.8188587, 7.1621143 50.8191421, 7.1620138 50.8192996, 7.1619013 50.81945, 7.1617583 50.8195707, 7.161614 50.8196472, 7.1614726 50.819697, 7.1613538 50.8197374, 7.1613062 50.8197478, 7.161251 50.8197603)",,7,,,4.50,
22408027,Parkstraße,living_street,False,True,116.54900000000002,"LINESTRING (7.1623125 50.8188587, 7.1621877 50.8187943, 7.1620476 50.8187319, 7.161895 50.8186575, 7.1618573 50.8186152, 7.1618628 50.8185355, 7.161894 50.818385, 7.1618871 50.8183336, 7.1618457 50.8182818, 7.1615486 50.8180146)",,7,,,,
8907918,Am Prinzenwäldchen,residential,False,False,132.695,"LINESTRING (7.1615486 50.8180146, 7.1615299 50.8180315, 7.1612298 50.8183021, 7.1609999 50.8185211, 7.160972 50.8185456, 7.1608205 50.81868, 7.1606105 50.8188633, 7.1604726 50.8189952)",2,30,,,,
8907918,Am Prinzenwäldchen,residential,False,True,106.17899999999999,"LINESTRING (7.1615486 50.8180146, 7.1621554 50.8174712, 7.1622306 50.8174089, 7.1622806 50.8173796, 7.1623253 50.8173638, 7.1623671 50.8173597, 7.1624408 50.8173528, 7.162539 50.8173582)",2,30,,,,
22408027,Parkstraße,living_street,False,False,116.549,"LINESTRING (7.1615486 50.8180146, 7.1618457 50.8182818, 7.1618871 50.8183336, 7.161894 50.818385, 7.1618628 50.8185355, 7.1618573 50.8186152, 7.161895 50.8186575, 7.1620476 50.8187319, 7.1621877 50.8187943, 7.1623125 50.8188587)",,7,,,,
51163435,Weingartenweg,living_street,False,False,47.294,"LINESTRING (7.1616305 50.8114117, 7.1617797 50.8116619, 7.161792 50.8116825, 7.1618679 50.8118097)",,7,,,,
8816512,Jahnplatz,residential,False,True,103.85000000000001,"LINESTRING (7.1631233 50.8163816, 7.1630482 50.8163706, 7.1629856 50.8163673, 7.1629162 50.8163657, 7.1628707 50.8163667, 7.1628017 50.8163838, 7.1623352 50.8166312, 7.1619798 50.8168202, 7.1619251 50.8168532)",2,30,,,7.00,
8900990,Burgallee,residential,False,False,167.846,"LINESTRING (7.1631233 50.8163816, 7.1633155 50.816485, 7.1636651 50.816675, 7.1642313 50.8169828, 7.1646158 50.8171918, 7.1646854 50.8172296, 7.164733 50.8172555, 7.1647557 50.8172678, 7.1648341 50.8173105, 7.1649369 50.8173642)",2,30,,,5.00,
61589820,Römerstraße,tertiary,False,True,39.108000000000004,"LINESTRING (7.1631233 50.8163816, 7.1631867 50.8163219, 7.1632867 50.8162254, 7.1634394 50.8160922)",2,50,,,,
142938499,Römerstraße,tertiary,False,False,82.133,"LINESTRING (7.1631233 50.8163816, 7.1627963 50.8167842, 7.1626622 50.8169602, 7.1626465 50.8169846, 7.1626044 50.8170433)",2,50,,,10.00,
9531192,Kirchstraße,primary,False,False,267.72700000000003,"LINESTRING (7.1631829 50.812791, 7.1631813 50.812898, 7.1631954 50.8130685, 7.1632356 50.8132048, 7.1632804 50.8133197, 7.16332 50.8133977, 7.1633703 50.813477, 7.1634469 50.8135626, 7.1635282 50.8136495, 7.1637973 50.8138981, 7.1641016 50.8141546, 7.1641377 50.8141858, 7.164173 50.8142148, 7.1643576 50.814365, 7.1644345 50.8144175, 7.1645232 50.8144602, 7.1646032 50.814491, 7.1646902 50.81451, 7.1647504 50.8145217, 7.1648146 50.8145273, 7.1649232 50.8145344, 7.1652558 50.8145327)",2,50,B 8,,,
81369735,Kirchstraße,residential,False,True,67.961,"LINESTRING (7.1631829 50.812791, 7.1630284 50.8127659, 7.1625462 50.812674, 7.1624656 50.8126572, 7.1623463 50.8126359, 7.1622546 50.8126196)",2,30,,,6.00,
134640471,Im Grund,residential,False,False,142.756,"LINESTRING (7.1631829 50.812791, 7.1633587 50.8128157, 7.1640484 50.8129106, 7.1651686 50.8130631)",2,30,,,6.00,
657148350,Theodor-Heuss-Ring,primary,False,True,47.957,"LINESTRING (7.1631829 50.812791, 7.1631934 50.8127102, 7.163199 50.8126378, 7.1631991 50.8124642, 7.1631946 50.812422, 7.1631817 50.8123607)",2,50,B 8,,9.00,
142938502,Römerstraße,tertiary_link,True,False,52.038,"LINESTRING (7.1656228 50.8148986, 7.1656324 50.8148548, 7.1656288 50.8148092, 7.1656097 50.814755, 7.165581 50.8147138, 7.165549 50.8146808, 7.1655108 50.8146534, 7.1654661 50.8146227, 7.1653631 50.8145743, 7.1652558 50.8145327)",1,50,,,,
"[230275754, 61589820]",Römerstraße,tertiary,False,False,202.984,"LINESTRING (7.1656228 50.8148986, 7.1655385 50.8149502, 7.1653154 50.815071, 7.1652165 50.8151254, 7.1651674 50.8151519, 7.1650885 50.8151947, 7.1650731 50.8152025, 7.1649312 50.8152733, 7.1647888 50.8153478, 7.1646958 50.8153957, 7.1645832 50.8154536, 7.1643871 50.8155544, 7.1643782 50.815559, 7.1643424 50.8155775, 7.1643047 50.8155983, 7.1641797 50.8156671, 7.1638298 50.8158521, 7.1636265 50.8159691, 7.1634394 50.8160922)",2,50,,,,
244671351,Römerstraße,tertiary,False,True,18.341,"LINESTRING (7.1656228 50.8148986, 7.1656621 50.8148601, 7.1656837 50.8148237, 7.1656986 50.8147837, 7.1657043 50.8147447)",2,50,,,,
61589820,Römerstraße,tertiary,False,False,39.108000000000004,"LINESTRING (7.1634394 50.8160922, 7.1632867 50.8162254, 7.1631867 50.8163219, 7.1631233 50.8163816)",2,50,,,,
"[230275754, 61589820]",Römerstraße,tertiary,False,True,202.98400000000004,"LINESTRING (7.1634394 50.8160922, 7.1636265 50.8159691, 7.1638298 50.8158521, 7.1641797 50.8156671, 7.1643047 50.8155983, 7.1643424 50.8155775, 7.1643782 50.815559, 7.1643871 50.8155544, 7.1645832 50.8154536, 7.1646958 50.8153957, 7.1647888 50.8153478, 7.1649312 50.8152733, 7.1650731 50.8152025, 7.1650885 50.8151947, 7.1651674 50.8151519, 7.1652165 50.8151254, 7.1653154 50.815071, 7.1655385 50.8149502, 7.1656228 50.8148986)",2,50,,,,
107009875,Von-Loe-Straße,residential,False,False,116.47799999999998,"LINESTRING (7.1634394 50.8160922, 7.1633245 50.8160098, 7.1631069 50.8158202, 7.1628303 50.8155876, 7.16275 50.8155163, 7.1627217 50.8154937, 7.1626232 50.8154288, 7.1624991 50.8153629, 7.1623629 50.8153047)",2,30,,,6.00,
48066996,Am Lehmhof,living_street,False,False,29.085,"LINESTRING (7.1618679 50.8118097, 7.1614746 50.8118913)",,7,,,,
51163435,Weingartenweg,living_street,False,False,94.103,"LINESTRING (7.1618679 50.8118097, 7.1619876 50.8120381, 7.1621026 50.8122749, 7.1622302 50.8125481, 7.1622546 50.8126196)",,7,,,,
51163435,Weingartenweg,living_street,False,True,47.294,"LINESTRING (7.1618679 50.8118097, 7.161792 50.8116825, 7.1617797 50.8116619, 7.1616305 50.8114117)",,7,,,,
48066996,Am Lehmhof,living_street,False,True,29.085,"LINESTRING (7.1614746 50.8118913, 7.1618679 50.8118097)",,7,,,,
8908151,Kronprinzenstraße,residential,False,False,121.993,"LINESTRING (7.1523555 50.814269, 7.1531824 50.8145431, 7.1535019 50.8146525, 7.1538906 50.8147817)",2,30,,,6.00,
"[338466305, 338750292]",Viktoriastraße,living_street,False,False,116.71900000000002,"LINESTRING (7.1525251 50.8153279, 7.1527709 50.8152538, 7.1531722 50.8151328, 7.1532005 50.8151243, 7.1534391 50.8150451, 7.1534516 50.8150412, 7.1537056 50.8149664, 7.1537378 50.8149271, 7.1537944 50.8148546, 7.1538208 50.8148292, 7.1538485 50.814805, 7.1538906 50.8147817)",,,,,,
48761870,Mendener Straße,residential,False,False,38.755,"LINESTRING (7.1563231 50.8114126, 7.1567053 50.8111613)",2,50,,,6.00,
698296944,Mendener Straße,residential,False,True,170.60799999999998,"LINESTRING (7.1563231 50.8114126, 7.1561504 50.8115152, 7.1560653 50.8115644, 7.155968 50.8116154, 7.1557092 50.8117472, 7.1554401 50.8118722, 7.1551454 50.8119905, 7.1548523 50.8120774, 7.1545321 50.8121574, 7.1542777 50.8122061)",2,50,,,6.00,
48761870,Mendener Straße,residential,False,True,38.755,"LINESTRING (7.1567053 50.8111613, 7.1563231 50.8114126)",2,50,,,6.00,
17938856,,residential,True,False,17.642,"LINESTRING (7.1535526 50.8123586, 7.1535648 50.8123839, 7.1535652 50.8124103, 7.1535537 50.8124357, 7.1535313 50.8124581, 7.1534998 50.8124755, 7.1534618 50.8124866)",,30,,,,roundabout
698296944,Mendener Straße,residential,False,False,53.778,"LINESTRING (7.1535526 50.8123586, 7.1536514 50.812333, 7.1537598 50.8123022, 7.1542777 50.8122061)",2,50,,,6.00,
49139667,Schloßstraße,residential,False,False,21.561,"LINESTRING (7.1575031 50.8154244, 7.1575461 50.8155163, 7.1575566 50.8155589, 7.1575665 50.8156135)",,30,,,,
657148351,Theodor-Heuss-Ring,primary,False,False,67.453,"LINESTRING (7.1609491 50.8112074, 7.1611045 50.8112153, 7.161155 50.8112188, 7.1612457 50.811225, 7.1613684 50.8112361, 7.1614932 50.8112508, 7.1615843 50.8112667, 7.1616989 50.8112887, 7.1618835 50.811332)",2,50,B 8,,9.00,
"[85727938, 85727950, 1072958998]",Theodor-Heuss-Ring,primary,False,True,77.043,"LINESTRING (7.1609491 50.8112074, 7.1608141 50.8112119, 7.1606888 50.8112145, 7.1606019 50.8112195, 7.1603997 50.8112275, 7.1602959 50.8112367, 7.1601925 50.811239, 7.1601222 50.8112356, 7.1600463 50.8112252, 7.1598613 50.8111989)","['2', '3']",50,B 8,,9.00,
"[17939840, 51289221, 22414526]","['Verdiallee', 'Albrecht-Dürer-Straße']","['unclassified', 'residential']",False,True,215.96,"LINESTRING (7.1542777 50.8122061, 7.154264 50.8121774, 7.1542613 50.8121717, 7.1542322 50.8120864, 7.1544726 50.8120158, 7.1546019 50.8119743, 7.1547276 50.8119339, 7.154768 50.8119201, 7.1550165 50.8118352, 7.1550862 50.8118078, 7.1552846 50.8117303, 7.1554174 50.8116729, 7.1555409 50.8116142, 7.1556925 50.8115324, 7.1557494 50.8115034, 7.1557565 50.8114934, 7.1557595 50.8114858, 7.1557622 50.8114754, 7.1557605 50.8114621, 7.1557548 50.8114487, 7.1557012 50.8114086, 7.1556466 50.8113708, 7.155579 50.8113173, 7.155539 50.8112877, 7.1554913 50.8112524, 7.1553562 50.8111524, 7.155349 50.8111471, 7.1553072 50.8111161, 7.1552459 50.8110708, 7.1551508 50.8110004, 7.1551024 50.8109646)",2,30,,,"['4.00', '5.00']",
698296944,Mendener Straße,residential,False,False,170.60799999999998,"LINESTRING (7.1542777 50.8122061, 7.1545321 50.8121574, 7.1548523 50.8120774, 7.1551454 50.8119905, 7.1554401 50.8118722, 7.1557092 50.8117472, 7.155968 50.8116154, 7.1560653 50.8115644, 7.1561504 50.8115152, 7.1563231 50.8114126)",2,50,,,6.00,
698296944,Mendener Straße,residential,False,True,53.778,"LINESTRING (7.1542777 50.8122061, 7.1537598 50.8123022, 7.1536514 50.812333, 7.1535526 50.8123586)",2,50,,,6.00,
"[62689113, 326621401, 135179445]",Theodor-Heuss-Ring,primary,True,False,151.985,"LINESTRING (7.1556624 50.8126105, 7.1558862 50.8124772, 7.1559627 50.812444, 7.1560902 50.8123947, 7.1564275 50.8122878, 7.1567539 50.8121805, 7.1569182 50.8121262, 7.1570827 50.8120735, 7.1572139 50.8120419, 7.1573373 50.8120211, 7.157563 50.8119929)","['2', '1']",50,B 8,,,
"[326621398, 230275759]",Theodor-Heuss-Ring,primary,False,True,134.662,"LINESTRING (7.1556624 50.8126105, 7.1548921 50.8128682, 7.15414 50.8131123, 7.1539622 50.8131695)","['2', '3']",50,B 8,,,
"[326621400, 326621396, 62689132]",Theodor-Heuss-Ring,primary,True,False,150.556,"LINESTRING (7.157563 50.8119929, 7.1574117 50.8120584, 7.1572756 50.812105, 7.157169 50.8121395, 7.1565597 50.812336, 7.1561142 50.8124952, 7.1559489 50.812551, 7.1556624 50.8126105)","['2', '1']",50,B 8,,,
135179444,Theodor-Heuss-Ring,primary,False,False,48.804,"LINESTRING (7.157563 50.8119929, 7.1580422 50.8118313, 7.1581766 50.8117872)",3,50,B 8,,,
304873824,Theodor-Heuss-Ring,primary,False,True,7.214,"LINESTRING (7.1598613 50.8111989, 7.1597646 50.8112207)",2,50,B 8,,,
"[85727938, 85727950, 1072958998]",Theodor-Heuss-Ring,primary,False,False,77.04299999999999,"LINESTRING (7.1598613 50.8111989, 7.1600463 50.8112252, 7.1601222 50.8112356, 7.1601925 50.811239, 7.1602959 50.8112367, 7.1603997 50.8112275, 7.1606019 50.8112195, 7.1606888 50.8112145, 7.1608141 50.8112119, 7.1609491 50.8112074)","['2', '3']",50,B 8,,9.00,
85727955,Langemarckstraße,secondary,True,False,11.773,"LINESTRING (7.1598613 50.8111989, 7.1598643 50.8111546, 7.1598677 50.8110931)",1,50,,,,
"[85727952, 1072309630]",Langemarckstraße,secondary,True,False,70.10499999999999,"LINESTRING (7.1599842 50.8111025, 7.1600628 50.8111224, 7.1601107 50.8111334, 7.1601288 50.8111398, 7.1601529 50.8111453, 7.1602012 50.8111526, 7.1602928 50.8111618, 7.1604044 50.8111568, 7.1605106 50.8111501, 7.1606042 50.8111479, 7.16068 50.8111509, 7.1607464 50.8111593, 7.1608242 50.8111729, 7.1608718 50.8111826, 7.1609491 50.8112074)",1,50,,,,
304872418,Langemarckstraße,secondary,True,False,13.776,"LINESTRING (7.1599842 50.8111025, 7.1599379 50.8111428, 7.1598613 50.8111989)",1,50,,,,
8903497,Pfarrer-Kenntemich-Platz,residential,False,False,1.688,"LINESTRING (7.1594876 50.8131388, 7.1594976 50.813125)",,30,,,6.00,
334981162,Pfarrer-Kenntemich-Platz,residential,False,False,40.087,"LINESTRING (7.1594876 50.8131388, 7.1600162 50.8132745)",2,30,,,7.00,
8903497,Pfarrer-Kenntemich-Platz,residential,False,True,40.206,"LINESTRING (7.1594876 50.8131388, 7.1593706 50.8132764, 7.1592867 50.8133869, 7.1592251 50.81346)",,30,,,6.00,
334981162,Pfarrer-Kenntemich-Platz,residential,False,True,40.087,"LINESTRING (7.1600162 50.8132745, 7.1594876 50.8131388)",2,30,,,7.00,
"[22679314, 80358630]",Pfarrer-Kenntemich-Platz,residential,True,False,80.187,"LINESTRING (7.1600162 50.8132745, 7.1599188 50.8134221, 7.1598604 50.8135248, 7.1598285 50.8135561, 7.1597933 50.8135805, 7.1597226 50.8135819, 7.1592251 50.81346)",1,30,,,7.00,
