osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction,tunnel
"[894025809, 670934827, 10519588, 27483214]",2,L 3362,Hohl,secondary,50,False,True,185.68199999999993,yes,"LINESTRING (8.2940252 50.7376597, 8.2939205 50.7376505, 8.293842 50.7376544, 8.2931713 50.7377492, 8.2931064 50.7377608, 8.2930114 50.7377887, 8.2929417 50.7378427, 8.2929153 50.7379054, 8.2927381 50.7383592, 8.2927075 50.7384061, 8.2926765 50.7384375, 8.2926429 50.7384634, 8.2926085 50.7384833, 8.2925778 50.7384962, 8.2925405 50.7385058, 8.2925077 50.7385116, 8.2924721 50.7385122, 8.2924411 50.7385099, 8.2924084 50.7385041, 8.2923865 50.7384979, 8.2923566 50.7384818, 8.292311 50.7384533, 8.2922635 50.7384244)",,
27483228,2,L 3362,Poststraße,secondary,50,False,True,73.84700000000001,,"LINESTRING (8.2917443 50.7376573, 8.2915556 50.7375848, 8.2914924 50.7375768, 8.2914336 50.7375686, 8.2907459 50.7374734)",,
32147175,2,L 3362,Poststraße,secondary,50,False,False,78.417,,"LINESTRING (8.2917443 50.7376573, 8.2921621 50.7378253, 8.2926321 50.7380083, 8.292654 50.7380245, 8.2926707 50.7380431)",,
13221694,2,L 3362,Hindenburgstraße,secondary,50,False,False,53.278000000000006,,"LINESTRING (8.2926707 50.7380431, 8.2926784 50.7380638, 8.2926834 50.7380833, 8.292681 50.7380997, 8.2926682 50.7381273, 8.2926459 50.7381525, 8.2922635 50.7384244)",,
32147175,2,L 3362,Poststraße,secondary,50,False,True,78.417,,"LINESTRING (8.2926707 50.7380431, 8.292654 50.7380245, 8.2926321 50.7380083, 8.2921621 50.7378253, 8.2917443 50.7376573)",,
13222914,,,Auweg,tertiary,50,True,False,38.407,,"LINESTRING (8.2840708 50.7426497, 8.284012 50.7426287, 8.2839516 50.7425999, 8.2839119 50.7425643, 8.2838125 50.7424736, 8.2837408 50.7423835)",,
326280177,,,Frohnhäuser Straße,tertiary,50,False,True,126.81000000000002,,"LINESTRING (8.2840708 50.7426497, 8.2836662 50.7427131, 8.2832711 50.7427845, 8.2831175 50.7428328, 8.2830235 50.7429061, 8.2829529 50.7429543, 8.282832 50.7430385, 8.2826956 50.7431211, 8.2825697 50.7432037)",,
"[168116899, 25021028]",,,Nixböthestraße,residential,30,False,False,199.93600000000004,,"LINESTRING (8.2837408 50.7423835, 8.2835197 50.7424029, 8.2824519 50.7426049, 8.2822497 50.74264, 8.2820693 50.7426716, 8.2819757 50.7426892, 8.281009 50.7428726)",,
148112744,2,,Auweg,tertiary,50,False,False,77.548,,"LINESTRING (8.2837408 50.7423835, 8.2836203 50.7422722, 8.2835738 50.7422342, 8.2835297 50.7421981, 8.2830356 50.7418488)",,
672211250,,,Auweg,tertiary,50,True,False,40.175000000000004,,"LINESTRING (8.2837408 50.7423835, 8.2838129 50.7424057, 8.2838883 50.7424225, 8.2839336 50.7424537, 8.2839901 50.7425076, 8.284042 50.7425636, 8.2840708 50.7426497)",,
218655604,1,B 277,,primary,50,True,False,13.370000000000001,,"LINESTRING (8.2822086 50.740987, 8.2821498 50.7409721, 8.2821009 50.7409466, 8.2820662 50.7409131)",roundabout,
440180604,2,B 277,Konrad-Adenauer-Allee,trunk,50,True,False,26.886,,"LINESTRING (8.2822086 50.740987, 8.2820392 50.741078, 8.281925 50.7411488)",,
1231434527,1,,,primary,50,True,False,8.899000000000001,,"LINESTRING (8.2902377 50.7364087, 8.2902998 50.7364163, 8.2903537 50.7364372)",roundabout,
26819456,2,B 277,,primary,50,False,True,51.92,,"LINESTRING (8.2900683 50.7365556, 8.2899765 50.7365958, 8.2894474 50.7368077)",,
656872268,1,,,primary,50,True,False,23.473999999999997,,"LINESTRING (8.2900683 50.7365556, 8.2900597 50.7365137, 8.2900762 50.7364728, 8.2901156 50.7364387, 8.2901721 50.7364163, 8.2902377 50.7364087)",roundabout,
25700117,2,B 277,,primary,50,False,False,760.2529999999999,,"LINESTRING (8.2817117 50.7402861, 8.2816118 50.7401285, 8.2815404 50.7399647, 8.2814983 50.7397969, 8.281486 50.7396272, 8.2815037 50.7394577, 8.2815511 50.7392905, 8.2816278 50.7391277, 8.2817327 50.7389713, 8.2818644 50.7388233, 8.2820215 50.7386855, 8.2822018 50.7385597, 8.2824032 50.7384474, 8.2826232 50.73835, 8.2828589 50.7382687, 8.2831089 50.7382078, 8.2874547 50.7374966, 8.2878173 50.7374216, 8.2881702 50.73733, 8.2885115 50.7372221, 8.2888393 50.7370986, 8.2891518 50.7369602, 8.2894371 50.7368125, 8.2894474 50.7368077)",,yes
"[197649344, 13213532, 440180614]","['2', '1']",B 277,,primary,50,True,False,59.864999999999995,yes,"LINESTRING (8.2817117 50.7402861, 8.2818513 50.7404166, 8.2819801 50.7405555, 8.2820875 50.7406688, 8.2821339 50.7407079, 8.2821724 50.740738)",,
25700117,2,B 277,,primary,50,False,True,760.253,,"LINESTRING (8.2894474 50.7368077, 8.2894371 50.7368125, 8.2891518 50.7369602, 8.2888393 50.7370986, 8.2885115 50.7372221, 8.2881702 50.73733, 8.2878173 50.7374216, 8.2874547 50.7374966, 8.2831089 50.7382078, 8.2828589 50.7382687, 8.2826232 50.73835, 8.2824032 50.7384474, 8.2822018 50.7385597, 8.2820215 50.7386855, 8.2818644 50.7388233, 8.2817327 50.7389713, 8.2816278 50.7391277, 8.2815511 50.7392905, 8.2815037 50.7394577, 8.281486 50.7396272, 8.2814983 50.7397969, 8.2815404 50.7399647, 8.2816118 50.7401285, 8.2817117 50.7402861)",,yes
