osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,bridge,junction
997532505,Jahnstraße,residential,30,False,True,231.228,"LINESTRING (8.71424 52.1951588, 8.7145428 52.1952698, 8.7153626 52.1955755, 8.7161784 52.1958594, 8.7165987 52.1959564, 8.7169457 52.195998, 8.7171611 52.1960085, 8.7172815 52.1959924)",,,4,,
4977387,Friedrichstraße,living_street,,True,False,107.116,"LINESTRING (8.7171766 52.1994628, 8.7186243 52.1996503, 8.7187156 52.1996574)",,,,,
4977551,Lübbecker Straße,living_street,,False,False,18.971,"LINESTRING (8.7171766 52.1994628, 8.7171069 52.1995602, 8.7170511 52.1996146)",,,,,
4977551,Lübbecker Straße,living_street,,False,True,163.28900000000002,"LINESTRING (8.7171766 52.1994628, 8.7172471 52.1992783, 8.7173743 52.1989458, 8.7173987 52.1988676, 8.7174614 52.1986675, 8.7174435 52.198513, 8.7174608 52.198362, 8.717489 52.1981645, 8.717497 52.198015)",,,,,
"[997575025, 4977414]",Im Dall,"['living_street', 'residential']",30,False,False,93.63499999999999,"LINESTRING (8.7170511 52.1996146, 8.7177454 52.1998494, 8.71807 52.1999664, 8.7182201 52.2000514)",,,,,
"[971145313, 4977551, 4981780, 4981781, 971145311]",Lübbecker Straße,living_street,,False,False,172.432,"LINESTRING (8.7170511 52.1996146, 8.7169352 52.1996983, 8.7168147 52.1997649, 8.7166361 52.1998578, 8.7164455 52.1999208, 8.7157595 52.2000924, 8.7155584 52.2001641, 8.715376 52.2002814, 8.7151934 52.200495, 8.7151471 52.2005538)",,,4,yes,
4977551,Lübbecker Straße,living_street,,False,True,18.971,"LINESTRING (8.7170511 52.1996146, 8.7171069 52.1995602, 8.7171766 52.1994628)",,,,,
4977744,Von-Humboldt-Straße,residential,30,False,False,125.774,"LINESTRING (8.7189717 52.1956007, 8.7205013 52.194968)",,,,,
4977460,Jahnstraße,residential,30,False,False,123.46700000000001,"LINESTRING (8.7189717 52.1956007, 8.71885 52.1956498, 8.718372 52.1957681, 8.7181203 52.1958223, 8.7179146 52.1958641, 8.7172815 52.1959924)",,,,,
366175806,Königstraße,secondary,50,False,False,201.901,"LINESTRING (8.7189717 52.1956007, 8.7191397 52.1957536, 8.719462 52.1960897, 8.7195759 52.1963251, 8.7196019 52.1964055, 8.7198156 52.1970658, 8.7198657 52.1973047)",2,L 773,,,
744174132,Poppensiek,residential,30,False,True,53.329,"LINESTRING (8.7172815 52.1959924, 8.717454 52.1964602)",,,3,,
4977460,Jahnstraße,residential,30,False,True,123.46700000000001,"LINESTRING (8.7172815 52.1959924, 8.7179146 52.1958641, 8.7181203 52.1958223, 8.718372 52.1957681, 8.71885 52.1956498, 8.7189717 52.1956007)",,,,,
997532505,Jahnstraße,residential,30,False,False,231.228,"LINESTRING (8.7172815 52.1959924, 8.7171611 52.1960085, 8.7169457 52.195998, 8.7165987 52.1959564, 8.7161784 52.1958594, 8.7153626 52.1955755, 8.7145428 52.1952698, 8.71424 52.1951588)",,,4,,
4977479,Im Tale,residential,30,False,True,52.150999999999996,"LINESTRING (8.7200737 52.2005512, 8.7201112 52.2007255, 8.7201595 52.2010172)",,,,,
4977233,Am Werredamm,unclassified,30,False,False,49.866,"LINESTRING (8.7201595 52.2010172, 8.7194329 52.2010701)",,,,,
4977479,Im Tale,residential,30,False,False,52.150999999999996,"LINESTRING (8.7201595 52.2010172, 8.7201112 52.2007255, 8.7200737 52.2005512)",,,,,
"[4979690, 182389922, 4977499, 366175805]",Königstraße,secondary,50,False,False,94.387,"LINESTRING (8.7198657 52.1973047, 8.7198628 52.1973855, 8.7198358 52.1975282, 8.7197332 52.1980202, 8.7197274 52.1980467, 8.7197051 52.1981474)",3,L 773,,yes,
4977619,Poppensiek,residential,30,True,False,194.09499999999997,"LINESTRING (8.7198657 52.1973047, 8.7196739 52.1972771, 8.7183692 52.196861, 8.7177449 52.1967035, 8.7175813 52.1966228, 8.7174732 52.196496, 8.717454 52.1964602)",,,3,,
366175806,Königstraße,secondary,50,False,True,201.90099999999998,"LINESTRING (8.7198657 52.1973047, 8.7198156 52.1970658, 8.7196019 52.1964055, 8.7195759 52.1963251, 8.719462 52.1960897, 8.7191397 52.1957536, 8.7189717 52.1956007)",2,L 773,,,
4977544,Lübbecker Straße,living_street,,False,True,15.298,"LINESTRING (8.7152281 52.2015396, 8.7150265 52.2014791)",,,,,
4977536,Lübbecker Straße,tertiary,50,False,False,153.76500000000001,"LINESTRING (8.7152281 52.2015396, 8.7151147 52.2016688, 8.7150569 52.2017483, 8.7150178 52.2018233, 8.7149906 52.2018993, 8.714802 52.2028851)",2,,,,
4977536,Lübbecker Straße,tertiary,50,False,True,130.70399999999998,"LINESTRING (8.7152281 52.2015396, 8.7153262 52.201446, 8.7154582 52.2013234, 8.7155355 52.2012475, 8.7155826 52.2011852, 8.7156146 52.2011204, 8.7156293 52.2010554, 8.7156338 52.200978, 8.7156255 52.2009062, 8.7155926 52.2008359, 8.7155293 52.2007606, 8.7154575 52.2006961, 8.7154132 52.2006638, 8.7153622 52.2006333, 8.7152851 52.200598, 8.7152262 52.2005755, 8.7151471 52.2005538)",2,,,,
4977538,Markt,residential,30,False,False,176.121,"LINESTRING (8.7187662 52.1980779, 8.7187587 52.1981193, 8.7187566 52.1981308, 8.7186982 52.1984094, 8.7186898 52.1984471, 8.7186604 52.1986566, 8.7186692 52.1987498, 8.7186839 52.1989223, 8.7186844 52.1989336, 8.7186851 52.1989476, 8.7186926 52.1991163, 8.7187009 52.1993009, 8.7187096 52.1994967, 8.7187156 52.1996574)",,,,,
"[4977338, 366175810, 4977563]","['Bünder Straße', 'Oeynhausener Straße']",secondary,50,False,"[False, True]",153.92600000000002,"LINESTRING (8.7187662 52.1980779, 8.7184139 52.1980463, 8.718276 52.1980198, 8.7181637 52.1979839, 8.717998 52.1979121, 8.7178508 52.1978513, 8.7177654 52.1978266, 8.7176493 52.1978078, 8.7172989 52.1977656, 8.7168738 52.1977313, 8.7166284 52.1977007)","['2', '3']",L 782,,,
366175811,Oeynhausener Straße,secondary,50,False,False,64.458,"LINESTRING (8.7187662 52.1980779, 8.7194855 52.198129, 8.7197051 52.1981474)",3,L 782,,,
4977536,Lübbecker Straße,tertiary,50,False,False,130.704,"LINESTRING (8.7151471 52.2005538, 8.7152262 52.2005755, 8.7152851 52.200598, 8.7153622 52.2006333, 8.7154132 52.2006638, 8.7154575 52.2006961, 8.7155293 52.2007606, 8.7155926 52.2008359, 8.7156255 52.2009062, 8.7156338 52.200978, 8.7156293 52.2010554, 8.7156146 52.2011204, 8.7155826 52.2011852, 8.7155355 52.2012475, 8.7154582 52.2013234, 8.7153262 52.201446, 8.7152281 52.2015396)",2,,,,
4979263,Bahnhofstraße,tertiary,50,False,False,82.893,"LINESTRING (8.7151471 52.2005538, 8.7149937 52.20052, 8.7148166 52.2005033, 8.7146326 52.2004997, 8.7139427 52.2005078)",,,,,
"[971145313, 4977551, 4981780, 4981781, 971145311]",Lübbecker Straße,living_street,,False,True,172.432,"LINESTRING (8.7151471 52.2005538, 8.7151934 52.200495, 8.715376 52.2002814, 8.7155584 52.2001641, 8.7157595 52.2000924, 8.7164455 52.1999208, 8.7166361 52.1998578, 8.7168147 52.1997649, 8.7169352 52.1996983, 8.7170511 52.1996146)",,,4,yes,
4977544,Lübbecker Straße,living_street,,False,False,15.298,"LINESTRING (8.7150265 52.2014791, 8.7152281 52.2015396)",,,,,
4977544,Lübbecker Straße,living_street,,False,True,87.173,"LINESTRING (8.7150265 52.2014791, 8.7151382 52.2008612, 8.7152222 52.2007073)",,,,,
4979387,Kurze Straße,living_street,,False,False,137.989,"LINESTRING (8.7150265 52.2014791, 8.7149958 52.2014772, 8.7130086 52.2013769)",,,,,
4977544,Lübbecker Straße,living_street,,False,False,87.173,"LINESTRING (8.7152222 52.2007073, 8.7151382 52.2008612, 8.7150265 52.2014791)",,,,,
4978002,Alte Bünder Straße,living_street,,False,True,26.508,"LINESTRING (8.717497 52.198015, 8.7178841 52.1980381)",,,,,
4977551,Lübbecker Straße,living_street,,False,False,163.289,"LINESTRING (8.717497 52.198015, 8.717489 52.1981645, 8.7174608 52.198362, 8.7174435 52.198513, 8.7174614 52.1986675, 8.7173987 52.1988676, 8.7173743 52.1989458, 8.7172471 52.1992783, 8.7171766 52.1994628)",,,,,
4978002,Alte Bünder Straße,living_street,,False,False,63.853,"LINESTRING (8.717497 52.198015, 8.7172033 52.1980115, 8.7167421 52.1980105, 8.7166751 52.1979999, 8.7166235 52.1979808, 8.7165794 52.1979634)",,,,,
4977744,Von-Humboldt-Straße,residential,30,False,True,43.055,"LINESTRING (8.7214622 52.1947236, 8.7208542 52.1948286)",,,,,
154134672,Oeynhausener Straße,secondary,50,False,False,27.924,"LINESTRING (8.7201071 52.1981958, 8.71989 52.198168, 8.7197051 52.1981474)",3,L 773,,,
"[997575026, 4977679]",Schrakampstraße,residential,30,False,False,159.185,"LINESTRING (8.7201071 52.1981958, 8.7201203 52.1982492, 8.7201269 52.1982938, 8.7203147 52.1996216)",,,,,
744174132,Poppensiek,residential,30,False,False,53.329,"LINESTRING (8.717454 52.1964602, 8.7172815 52.1959924)",,,3,,
4978002,Alte Bünder Straße,living_street,,False,False,15.735,"LINESTRING (8.7165794 52.1979634, 8.716491 52.1980096, 8.7164289 52.1980687)",,,,,
4978002,Alte Bünder Straße,living_street,,False,True,63.853,"LINESTRING (8.7165794 52.1979634, 8.7166235 52.1979808, 8.7166751 52.1979999, 8.7167421 52.1980105, 8.7172033 52.1980115, 8.717497 52.198015)",,,,,
4978006,Alte Bünder Straße,living_street,,False,False,29.454,"LINESTRING (8.7165794 52.1979634, 8.716607 52.1977576, 8.7166284 52.1977007)",,,,,
126384016,Alte Bünder Straße,residential,,False,False,77.777,"LINESTRING (8.7156632 52.1979464, 8.715354 52.1978881, 8.7151077 52.1978405, 8.7151766 52.1977013, 8.7152516 52.1975093)",,,,,
"[4978246, 1174534630]",Zur Werretalhalle,residential,,False,True,412.159,"LINESTRING (8.7147289 52.1985577, 8.7147837 52.1984139, 8.7143535 52.1981852, 8.7130596 52.1979634, 8.7130047 52.197954, 8.7129814 52.1979507, 8.712748 52.1979179, 8.7118861 52.1978696, 8.7115838 52.1978442, 8.7113367 52.1978235, 8.7111599 52.1977821, 8.711069 52.1977523, 8.7109926 52.1977273, 8.710654 52.1975588, 8.7104535 52.1975075, 8.7102996 52.1974897, 8.7102223 52.1974808, 8.7100104 52.1974788, 8.7098307 52.1974743, 8.7096602 52.197457, 8.7093568 52.1973932)",,,,,
5198817,,tertiary,50,True,False,29.683000000000003,"LINESTRING (8.708017 52.200211, 8.7080084 52.2002349, 8.7079882 52.2002552, 8.7079532 52.2002779, 8.7079087 52.2002932, 8.7078588 52.2002995, 8.7078081 52.2002963, 8.7077613 52.2002839, 8.7077227 52.2002635, 8.707696 52.2002369)",,,,,roundabout
"[902478318, 4979263]",Bahnhofstraße,tertiary,50,False,True,192.28500000000003,"LINESTRING (8.708017 52.200211, 8.7081528 52.2002204, 8.7084652 52.2002502, 8.7102445 52.2004716, 8.7107908 52.2005242)",2,,,,
4979263,Bahnhofstraße,tertiary,50,False,True,3.222,"LINESTRING (8.7107908 52.2005242, 8.7108379 52.2005267)",,,,,
"[902478318, 4979263]",Bahnhofstraße,tertiary,50,False,False,192.285,"LINESTRING (8.7107908 52.2005242, 8.7102445 52.2004716, 8.7084652 52.2002502, 8.7081528 52.2002204, 8.708017 52.200211)",2,,,,
4979511,Wittekindstraße,living_street,,False,False,115.119,"LINESTRING (8.7107908 52.2005242, 8.7107195 52.2006013, 8.7095265 52.2012026)",,,,,
5198817,,tertiary,50,True,False,8.647,"LINESTRING (8.707696 52.2002369, 8.7076846 52.2002119, 8.7076838 52.200186, 8.7076936 52.2001608)",,,,,roundabout
4979263,Bahnhofstraße,tertiary,50,False,False,3.222,"LINESTRING (8.7108379 52.2005267, 8.7107908 52.2005242)",,,,,
4979323,Im Beel,residential,30,False,False,123.51,"LINESTRING (8.7108379 52.2005267, 8.7112545 52.1994457)",,,,,
4979263,Bahnhofstraße,tertiary,50,False,True,62.238,"LINESTRING (8.7108379 52.2005267, 8.7112776 52.200559, 8.7117476 52.2005705)",,,,,
4979323,Im Beel,residential,30,False,False,36.987,"LINESTRING (8.7112545 52.1994457, 8.7113716 52.1991209)",,,,,
4979323,Im Beel,residential,30,False,True,123.51,"LINESTRING (8.7112545 52.1994457, 8.7108379 52.2005267)",,,,,
4979318,Deichstraße,residential,30,False,False,186.302,"LINESTRING (8.7112545 52.1994457, 8.71037 52.1993169, 8.7086599 52.1990677, 8.7085947 52.1990591)",,,,,
4979339,Deichstraße,residential,30,False,True,236.591,"LINESTRING (8.7112545 52.1994457, 8.7142703 52.1997235, 8.7143274 52.1997408, 8.7144082 52.1997879, 8.7145727 52.1999005)",,,,,
4979327,Deichstraße,residential,30,False,True,40.168,"LINESTRING (8.7150091 52.1996577, 8.7145727 52.1999005)",,,,,
4979327,Deichstraße,residential,30,False,False,40.168,"LINESTRING (8.7145727 52.1999005, 8.7150091 52.1996577)",,,,,
4979327,Deichstraße,residential,30,False,True,84.773,"LINESTRING (8.7145727 52.1999005, 8.7141309 52.2001568, 8.7139593 52.2002845, 8.7139473 52.2003186, 8.7139442 52.2004461, 8.7139427 52.2005078)",,,,,
4979339,Deichstraße,residential,30,False,False,236.591,"LINESTRING (8.7145727 52.1999005, 8.7144082 52.1997879, 8.7143274 52.1997408, 8.7142703 52.1997235, 8.7112545 52.1994457)",,,,,
4979263,Bahnhofstraße,tertiary,50,False,False,47.923,"LINESTRING (8.7139427 52.2005078, 8.7138337 52.2005108, 8.7132402 52.2005269)",,,,,
4979263,Bahnhofstraße,tertiary,50,False,True,82.893,"LINESTRING (8.7139427 52.2005078, 8.7146326 52.2004997, 8.7148166 52.2005033, 8.7149937 52.20052, 8.7151471 52.2005538)",,,,,
4979327,Deichstraße,residential,30,False,False,84.773,"LINESTRING (8.7139427 52.2005078, 8.7139442 52.2004461, 8.7139473 52.2003186, 8.7139593 52.2002845, 8.7141309 52.2001568, 8.7145727 52.1999005)",,,,,
4979309,Friedrich-Karl-Straße,living_street,,False,True,87.032,"LINESTRING (8.7080234 52.2019491, 8.7091996 52.202254)",,,,,
4979511,Wittekindstraße,living_street,,False,False,53.203,"LINESTRING (8.7080234 52.2019491, 8.7073747 52.2022153)",,,,,
4979511,Wittekindstraße,living_street,,False,True,131.85399999999998,"LINESTRING (8.7080234 52.2019491, 8.7084125 52.2017625, 8.7090732 52.2014277, 8.7095265 52.2012026)",,,,,
4979318,Deichstraße,residential,30,False,True,186.30200000000002,"LINESTRING (8.7085947 52.1990591, 8.7086599 52.1990677, 8.71037 52.1993169, 8.7112545 52.1994457)",,,,,
"[4979417, 4979861, 33743709, 4979862]",Schützenstraße,tertiary,50,False,False,193.21400000000003,"LINESTRING (8.7085947 52.1990591, 8.708676 52.1986437, 8.7087331 52.1984903, 8.7087985 52.1983635, 8.7089263 52.1981382, 8.7090304 52.19795, 8.7092438 52.1975843, 8.7093568 52.1973932)",2,,,yes,
4979417,Schützenstraße,tertiary,50,False,True,125.078,"LINESTRING (8.7085947 52.1990591, 8.7084893 52.1992406, 8.7081734 52.1996734, 8.7079922 52.1999411, 8.7079393 52.2000178, 8.7078908 52.2000974)",2,,,,
4977536,Lübbecker Straße,tertiary,50,False,True,153.765,"LINESTRING (8.714802 52.2028851, 8.7149906 52.2018993, 8.7150178 52.2018233, 8.7150569 52.2017483, 8.7151147 52.2016688, 8.7152281 52.2015396)",2,,,,
4979309,Friedrich-Karl-Straße,living_street,,False,False,152.452,"LINESTRING (8.714802 52.2028851, 8.7147053 52.2028768, 8.7134374 52.2027894, 8.7129385 52.202755, 8.7125793 52.2027302)",,,,,
4979263,Bahnhofstraße,tertiary,50,False,False,101.844,"LINESTRING (8.7132402 52.2005269, 8.7132054 52.2005283, 8.712674 52.2005478, 8.7117476 52.2005705)",,,,,
4979263,Bahnhofstraße,tertiary,50,False,True,47.923,"LINESTRING (8.7132402 52.2005269, 8.7138337 52.2005108, 8.7139427 52.2005078)",,,,,
4979367,Im Niedernbrock,living_street,,False,False,95.831,"LINESTRING (8.7132402 52.2005269, 8.7131009 52.2010676, 8.7130086 52.2013769)",,,,,
5198817,,tertiary,50,True,False,16.544,"LINESTRING (8.7076936 52.2001608, 8.7077171 52.2001348, 8.7077518 52.200114, 8.7077948 52.2001001, 8.7078425 52.2000945, 8.7078908 52.2000974)",,,,,roundabout
4979309,Friedrich-Karl-Straße,living_street,,False,False,141.041,"LINESTRING (8.7125793 52.2027302, 8.7111422 52.202638, 8.7105201 52.2026033)",,,,,
4979309,Friedrich-Karl-Straße,living_street,,False,True,152.452,"LINESTRING (8.7125793 52.2027302, 8.7129385 52.202755, 8.7134374 52.2027894, 8.7147053 52.2028768, 8.714802 52.2028851)",,,,,
4979362,Im Niedernbrock,living_street,,False,False,74.91000000000001,"LINESTRING (8.7125793 52.2027302, 8.712465 52.2029885, 8.7123926 52.2031522, 8.7123492 52.203251, 8.7123456 52.2032584, 8.7122916 52.2033804)",,,,,
4979367,Im Niedernbrock,living_street,,False,True,153.298,"LINESTRING (8.7125793 52.2027302, 8.7129214 52.2016516, 8.7130086 52.2013769)",,,,,
4979367,Im Niedernbrock,living_street,,False,False,153.298,"LINESTRING (8.7130086 52.2013769, 8.7129214 52.2016516, 8.7125793 52.2027302)",,,,,
4979367,Im Niedernbrock,living_street,,False,True,95.831,"LINESTRING (8.7130086 52.2013769, 8.7131009 52.2010676, 8.7132402 52.2005269)",,,,,
4979387,Kurze Straße,living_street,,False,True,137.989,"LINESTRING (8.7130086 52.2013769, 8.7149958 52.2014772, 8.7150265 52.2014791)",,,,,
4979309,Friedrich-Karl-Straße,living_street,,False,False,87.032,"LINESTRING (8.7091996 52.202254, 8.7080234 52.2019491)",,,,,
4979309,Friedrich-Karl-Straße,living_street,,False,True,98.014,"LINESTRING (8.7091996 52.202254, 8.7105201 52.2026033)",,,,,
4979861,Schützenstraße,tertiary,50,False,False,24.758,"LINESTRING (8.7093568 52.1973932, 8.709461 52.1971799)",2,,,,
"[1174534630, 4978246]",Zur Werretalhalle,residential,,False,False,412.159,"LINESTRING (8.7093568 52.1973932, 8.7096602 52.197457, 8.7098307 52.1974743, 8.7100104 52.1974788, 8.7102223 52.1974808, 8.7102996 52.1974897, 8.7104535 52.1975075, 8.710654 52.1975588, 8.7109926 52.1977273, 8.711069 52.1977523, 8.7111599 52.1977821, 8.7113367 52.1978235, 8.7115838 52.1978442, 8.7118861 52.1978696, 8.712748 52.1979179, 8.7129814 52.1979507, 8.7130047 52.197954, 8.7130596 52.1979634, 8.7143535 52.1981852, 8.7147837 52.1984139, 8.7147289 52.1985577)",,,,,
"[4979417, 33743709, 4979861, 4979862]",Schützenstraße,tertiary,50,False,True,193.214,"LINESTRING (8.7093568 52.1973932, 8.7092438 52.1975843, 8.7090304 52.19795, 8.7089263 52.1981382, 8.7087985 52.1983635, 8.7087331 52.1984903, 8.708676 52.1986437, 8.7085947 52.1990591)",2,,,yes,
4979861,Schützenstraße,tertiary,50,False,True,24.758,"LINESTRING (8.709461 52.1971799, 8.7093568 52.1973932)",2,,,,
86078643,Schützenstraße,tertiary,50,True,False,41.2,"LINESTRING (8.709461 52.1971799, 8.7095412 52.1969757, 8.7095646 52.196922, 8.7095767 52.196894, 8.7095721 52.1968582, 8.7095668 52.1968183)",1,,,,
4979263,Bahnhofstraße,tertiary,50,False,False,62.238,"LINESTRING (8.7117476 52.2005705, 8.7112776 52.200559, 8.7108379 52.2005267)",,,,,
4979263,Bahnhofstraße,tertiary,50,False,True,101.844,"LINESTRING (8.7117476 52.2005705, 8.712674 52.2005478, 8.7132054 52.2005283, 8.7132402 52.2005269)",,,,,
4979446,Schwanenburgstraße,living_street,,False,False,241.37599999999998,"LINESTRING (8.7117476 52.2005705, 8.7117379 52.2006497, 8.7105201 52.2026033)",,,,,
4979309,Friedrich-Karl-Straße,living_street,,False,False,98.014,"LINESTRING (8.7105201 52.2026033, 8.7091996 52.202254)",,,,,
4979309,Friedrich-Karl-Straße,living_street,,False,True,141.041,"LINESTRING (8.7105201 52.2026033, 8.7111422 52.202638, 8.7125793 52.2027302)",,,,,
4979446,Schwanenburgstraße,living_street,,False,True,241.37599999999998,"LINESTRING (8.7105201 52.2026033, 8.7117379 52.2006497, 8.7117476 52.2005705)",,,,,
4979417,Schützenstraße,tertiary,50,False,False,125.078,"LINESTRING (8.7078908 52.2000974, 8.7079393 52.2000178, 8.7079922 52.1999411, 8.7081734 52.1996734, 8.7084893 52.1992406, 8.7085947 52.1990591)",2,,,,
5198817,,tertiary,50,True,False,16.631,"LINESTRING (8.7078908 52.2000974, 8.7079405 52.2001105, 8.7079808 52.2001327, 8.7080074 52.2001616, 8.7080177 52.2001942, 8.708017 52.200211)",,,,,roundabout
4979362,Im Niedernbrock,living_street,,False,True,74.91,"LINESTRING (8.7122916 52.2033804, 8.7123456 52.2032584, 8.7123492 52.203251, 8.7123926 52.2031522, 8.712465 52.2029885, 8.7125793 52.2027302)",,,,,
4979484,Wiewisch,living_street,,False,False,92.314,"LINESTRING (8.7122916 52.2033804, 8.7124418 52.2033947, 8.7126274 52.203406, 8.712791 52.2034136, 8.7128275 52.2034157, 8.7131259 52.2034301, 8.7134078 52.2034454, 8.7136403 52.2034554)",,,,,
"[182389922, 4979690, 4977499, 366175805]",Königstraße,secondary,50,False,True,94.387,"LINESTRING (8.7197051 52.1981474, 8.7197274 52.1980467, 8.7197332 52.1980202, 8.7198358 52.1975282, 8.7198628 52.1973855, 8.7198657 52.1973047)",3,L 773,,yes,
