osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry,ref,junction,access
273511485,1,Vor dem Tore,residential,,,True,False,39.266999999999996,"LINESTRING (7.4689632 51.2568839, 7.4688968 51.2568825, 7.4688054 51.2568755, 7.4687216 51.256869, 7.4685273 51.2568477, 7.4684168 51.2568124)",,,
325139542,1,,secondary,50,,True,False,11.347000000000001,"LINESTRING (7.4689632 51.2568839, 7.4689569 51.2568587, 7.4689601 51.2568333, 7.4689728 51.256809, 7.4689942 51.2567873)",,roundabout,
27058613,1,,secondary,50,,True,False,11.323,"LINESTRING (7.4691803 51.2569582, 7.4691403 51.2569627, 7.4690997 51.2569612, 7.4690608 51.2569539, 7.4690256 51.256941)",,roundabout,
273511479,1,Frankfurter Straße,secondary,50,,True,False,22.153,"LINESTRING (7.4691803 51.2569582, 7.4691583 51.2569961, 7.4691335 51.2570436, 7.4691198 51.2570698, 7.4690644 51.2571434)",L 528,,
52035819,,Poststraße,living_street,,,False,True,23.238,"LINESTRING (7.467373 51.2614578, 7.467258 51.2612616)",,,
52323527,,Ostring,residential,30,,False,True,67.003,"LINESTRING (7.467373 51.2614578, 7.4683028 51.2613011)",,,
30808508,,Poststraße,residential,,,False,False,166.666,"LINESTRING (7.467373 51.2614578, 7.4677179 51.2622072, 7.4679381 51.2624419, 7.4679653 51.2624659, 7.4683509 51.2628065)",,,
52323529,,Ostring,residential,30,,False,False,39.725,"LINESTRING (7.467373 51.2614578, 7.4670146 51.2615208, 7.466843 51.2615834)",,,
171262761,2,Prioreier Straße,tertiary,50,,False,False,12.406,"LINESTRING (7.4661663 51.2622108, 7.4660164 51.2621504)",L 701,,
"[52323528, 281519641, 281519638, 281519640]",,Ostring,residential,30,,False,True,84.342,"LINESTRING (7.4661663 51.2622108, 7.4662784 51.2620872, 7.4663566 51.262001, 7.4663896 51.261972, 7.4665983 51.2617761, 7.4667431 51.2616569, 7.466843 51.2615834)",,,
42843785,,Steinbachstraße,unclassified,50,,False,True,31.003,"LINESTRING (7.4647754 51.2612782, 7.4647716 51.2613189, 7.4647697 51.26134, 7.4647766 51.2614726, 7.4647832 51.2615178, 7.4648045 51.2615543)",,,
"[364705665, 542454290]",,Westring,residential,30,,False,True,225.88500000000002,"LINESTRING (7.4647754 51.2612782, 7.4648162 51.2611792, 7.4649378 51.2609719, 7.4650492 51.2607392, 7.4653291 51.2601507, 7.465395 51.2599699, 7.4654301 51.2598878, 7.4654523 51.2598342, 7.4655349 51.2597301, 7.465614 51.2596621, 7.4656781 51.2596145, 7.4659989 51.2594445)",,,
545236495,,Steinbachstraße,unclassified,50,,False,False,23.01,"LINESTRING (7.4647754 51.2612782, 7.4646154 51.2612376, 7.4645676 51.2612146, 7.4645087 51.2611658)",,,
30808719,,Wenkenburgstraße,residential,50,,False,False,147.10000000000002,"LINESTRING (7.4645087 51.2611658, 7.4643757 51.2611973, 7.4642153 51.2613055, 7.4639407 51.2613551, 7.4638499 51.2613966, 7.4636379 51.261573, 7.4635672 51.2616279, 7.4634988 51.2616361, 7.4630098 51.261543, 7.4627294 51.261493)",,,
545236495,,Steinbachstraße,unclassified,50,,False,True,23.009999999999998,"LINESTRING (7.4645087 51.2611658, 7.4645676 51.2612146, 7.4646154 51.2612376, 7.4647754 51.2612782)",,,
"[184168656, 1217774955, 273497371]","['2', '3']",Frankfurter Straße,secondary,50,,False,False,255.38199999999998,"LINESTRING (7.4599445 51.2649387, 7.4602867 51.2646404, 7.4605597 51.2644038, 7.4608646 51.2641396, 7.461111 51.26393, 7.4611555 51.2638963, 7.4614249 51.2636687, 7.4615265 51.2635812, 7.461597 51.2635206, 7.4616842 51.2634456, 7.4618461 51.2633077, 7.4619928 51.2631816, 7.4621059 51.2630826)",L 528,,
45382006,,Köttingstraße,residential,,,False,False,44.345,"LINESTRING (7.4732167 51.264849, 7.4738062 51.2650006)",,,
45382006,,Köttingstraße,residential,,,False,True,206.80400000000003,"LINESTRING (7.4732167 51.264849, 7.4724863 51.2646907, 7.4717893 51.2644845, 7.4707386 51.2641257, 7.4705666 51.2640289)",,,
45382006,,Köttingstraße,residential,,,False,True,44.345,"LINESTRING (7.4738062 51.2650006, 7.4732167 51.264849)",,,
30808636,,Bergstraße,residential,30,,False,False,57.826,"LINESTRING (7.4698646 51.2643032, 7.4699409 51.2642546, 7.4705666 51.2640289)",,,
"[30808508, 45242118]",,"['Poststraße', 'Bonkampstraße']",residential,,,False,True,199.00000000000003,"LINESTRING (7.4698646 51.2643032, 7.4696933 51.264231, 7.4693934 51.2639434, 7.4691272 51.2636062, 7.4690438 51.2635024, 7.4687225 51.2631024, 7.4685743 51.2629658, 7.4683509 51.2628065)",,,
30808636,,Bergstraße,residential,30,,False,False,98.076,"LINESTRING (7.4705666 51.2640289, 7.4709871 51.2638741, 7.4711691 51.263782, 7.4713161 51.2636671, 7.4715394 51.2634209)",,,
30808636,,Bergstraße,residential,30,,False,True,57.826,"LINESTRING (7.4705666 51.2640289, 7.4699409 51.2642546, 7.4698646 51.2643032)",,,
45382006,,Köttingstraße,residential,,,False,False,206.80400000000003,"LINESTRING (7.4705666 51.2640289, 7.4707386 51.2641257, 7.4717893 51.2644845, 7.4724863 51.2646907, 7.4732167 51.264849)",,,
69734061,,Westerfelder Straße,residential,30,,False,False,116.822,"LINESTRING (7.4721829 51.2629748, 7.472326 51.2630906, 7.4725088 51.2631883, 7.4727741 51.2632787, 7.4730447 51.2633394, 7.4734882 51.2634235, 7.4736274 51.2634612)",,,
69734061,,Westerfelder Straße,residential,30,,False,True,24.771,"LINESTRING (7.4721829 51.2629748, 7.4721233 51.2628833, 7.4721 51.2627602)",,,
468731797,,Jägerstraße,residential,30,,False,True,66.524,"LINESTRING (7.4721829 51.2629748, 7.4720993 51.2630146, 7.4717654 51.2632353, 7.4717172 51.2632808, 7.4716193 51.2633933, 7.471585 51.2634339)",,,
281519057,,Epscheider Straße,residential,30,,False,True,3.487,"LINESTRING (7.4715394 51.2634209, 7.471585 51.2634339)",,,
30808636,,Bergstraße,residential,30,,False,True,98.076,"LINESTRING (7.4715394 51.2634209, 7.4713161 51.2636671, 7.4711691 51.263782, 7.4709871 51.2638741, 7.4705666 51.2640289)",,,
281519057,,Epscheider Straße,residential,30,,False,False,51.977999999999994,"LINESTRING (7.4715394 51.2634209, 7.4711406 51.2632726, 7.4709398 51.2631477)",,,
281519057,,Epscheider Straße,residential,30,,False,False,53.591,"LINESTRING (7.4709398 51.2631477, 7.4704453 51.2627782)",,,
69734058,,Raiffeisenstraße,residential,30,5,False,False,157.327,"LINESTRING (7.4709398 51.2631477, 7.4703666 51.2634965, 7.4702829 51.263515, 7.4702035 51.2635102, 7.4701433 51.2634816, 7.4697401 51.2631342, 7.4695208 51.262949, 7.4694924 51.2628486)",,,
281519057,,Epscheider Straße,residential,30,,False,True,51.977999999999994,"LINESTRING (7.4709398 51.2631477, 7.4711406 51.2632726, 7.4715394 51.2634209)",,,
59576124,,Wiesenstraße,residential,7,,False,True,58.935,"LINESTRING (7.4736274 51.2634612, 7.4732902 51.2639474)",,,
69734061,,Westerfelder Straße,residential,30,,False,True,116.82200000000002,"LINESTRING (7.4736274 51.2634612, 7.4734882 51.2634235, 7.4730447 51.2633394, 7.4727741 51.2632787, 7.4725088 51.2631883, 7.472326 51.2630906, 7.4721829 51.2629748)",,,
30808719,,Wenkenburgstraße,residential,50,,False,True,147.1,"LINESTRING (7.4627294 51.261493, 7.4630098 51.261543, 7.4634988 51.2616361, 7.4635672 51.2616279, 7.4636379 51.261573, 7.4638499 51.2613966, 7.4639407 51.2613551, 7.4642153 51.2613055, 7.4643757 51.2611973, 7.4645087 51.2611658)",,,
30808740,,Kückelhauser Straße,residential,,,False,True,35.663,"LINESTRING (7.4657102 51.2591795, 7.4659989 51.2594445)",,,
"[544559769, 30808740]",,Kückelhauser Straße,residential,,,False,False,141.488,"LINESTRING (7.4657102 51.2591795, 7.4654126 51.2589308, 7.4653241 51.258854, 7.4652008 51.258723, 7.4651306 51.2585956, 7.465102 51.2585025, 7.4650933 51.2584049, 7.4650846 51.2582849, 7.465067 51.2582219, 7.4649839 51.2581301, 7.4648972 51.2580484)",,,
666524692,,Jakobusweg,living_street,,,False,True,63.658,"LINESTRING (7.4657102 51.2591795, 7.4658509 51.2590408, 7.4659798 51.2587454, 7.4660214 51.2586468)",,,
52534570,,Hansering,residential,50,,False,False,93.569,"LINESTRING (7.464982 51.2575066, 7.4650958 51.2575335, 7.4652633 51.2575751, 7.4654508 51.257604, 7.4656573 51.2576142, 7.4658054 51.2576075, 7.465904 51.2575933, 7.4659541 51.2575839, 7.4661174 51.2575449, 7.4662658 51.2574987)",,,
52534570,,Hansering,residential,50,,False,True,72.59400000000001,"LINESTRING (7.464982 51.2575066, 7.4647474 51.2574153, 7.4645517 51.2573256, 7.4644216 51.2572559, 7.4643032 51.2571839, 7.4641784 51.2570959)",,,
170477710,,In der Kuxe,residential,,,False,True,63.167,"LINESTRING (7.464982 51.2575066, 7.4648278 51.2577677, 7.4648121 51.2578318, 7.4648177 51.2578948, 7.4648693 51.2580086, 7.4648972 51.2580484)",,,
52534570,,Hansering,residential,50,,False,True,26.289,"LINESTRING (7.4641784 51.2570959, 7.4639722 51.2568978)",,,
30808862,,Hansering,residential,,,False,False,126.22,"LINESTRING (7.4641784 51.2570959, 7.4638483 51.257235, 7.4637874 51.257251, 7.4637416 51.2572554, 7.463695 51.2572535, 7.4635934 51.2572446, 7.4631892 51.257194, 7.4630059 51.2571706, 7.4629435 51.2571591, 7.4628989 51.2571395, 7.4628037 51.2570599, 7.4627049 51.2568983)",,,
52534570,,Hansering,residential,50,,False,False,72.594,"LINESTRING (7.4641784 51.2570959, 7.4643032 51.2571839, 7.4644216 51.2572559, 7.4645517 51.2573256, 7.4647474 51.2574153, 7.464982 51.2575066)",,,
"[30808747, 35336379, 543707334]",,"['Breloher Weg', 'Kückelhauser Straße']",residential,,,False,False,216.79,"LINESTRING (7.4648972 51.2580484, 7.4646952 51.2580846, 7.4645372 51.258109, 7.4643787 51.2581252, 7.4642298 51.2581373, 7.4640815 51.2581357, 7.463724 51.2581259, 7.4635477 51.2581173, 7.4633798 51.2581, 7.4632258 51.2580706, 7.4630989 51.2580221, 7.4627157 51.2579096, 7.4623251 51.2577967, 7.4619634 51.2576689)",,,
170477710,,In der Kuxe,residential,,,False,False,63.167,"LINESTRING (7.4648972 51.2580484, 7.4648693 51.2580086, 7.4648177 51.2578948, 7.4648121 51.2578318, 7.4648278 51.2577677, 7.464982 51.2575066)",,,
"[544559769, 30808740]",,Kückelhauser Straße,residential,,,False,True,141.488,"LINESTRING (7.4648972 51.2580484, 7.4649839 51.2581301, 7.465067 51.2582219, 7.4650846 51.2582849, 7.4650933 51.2584049, 7.465102 51.2585025, 7.4651306 51.2585956, 7.4652008 51.258723, 7.4653241 51.258854, 7.4654126 51.2589308, 7.4657102 51.2591795)",,,
30808862,,Hansering,residential,,,False,True,126.22,"LINESTRING (7.4627049 51.2568983, 7.4628037 51.2570599, 7.4628989 51.2571395, 7.4629435 51.2571591, 7.4630059 51.2571706, 7.4631892 51.257194, 7.4635934 51.2572446, 7.463695 51.2572535, 7.4637416 51.2572554, 7.4637874 51.257251, 7.4638483 51.257235, 7.4641784 51.2570959)",,,
273511504,1,Am Heider Kopf,residential,30,,True,False,18.521,"LINESTRING (7.4692682 51.2567895, 7.469353 51.2567865, 7.4694232 51.2567834, 7.469534 51.2567818)",,,
325159770,1,,secondary,50,,True,False,10.894,"LINESTRING (7.4692682 51.2567895, 7.4692929 51.2568183, 7.4693027 51.2568503, 7.4692969 51.2568828)",,roundabout,
490399395,1,,secondary,50,,True,False,20.16,"LINESTRING (7.4647588 51.2617128, 7.4647316 51.2616818, 7.4647238 51.2616622, 7.464722 51.2616421, 7.464733 51.2616082, 7.4647607 51.2615782, 7.4648045 51.2615543)",,roundabout,
"[772246017, 180469667, 273498668]","['2', '3']",Frankfurter Straße,secondary,50,,False,True,240.20399999999998,"LINESTRING (7.4647588 51.2617128, 7.4646464 51.2617628, 7.4639726 51.2620651, 7.463611 51.2622235, 7.4630529 51.2624865, 7.4628478 51.2625956, 7.4628096 51.2626159, 7.4626763 51.2626998, 7.4624185 51.2628621, 7.4622909 51.2629508, 7.4621059 51.2630826)",L 528,,
"[52067265, 171262759]",,Ostring,residential,30,,False,True,52.66,"LINESTRING (7.4690208 51.2605049, 7.4689394 51.2603602, 7.4687868 51.2600546)",,,
171262780,,Wahnscheider Straße,residential,30,,False,False,151.29,"LINESTRING (7.4690208 51.2605049, 7.4691004 51.2604884, 7.4698792 51.2603513, 7.470607 51.2602655, 7.4708261 51.2602245, 7.4711138 51.2601489)",,,
"[206826534, 52024262, 541770936, 541770937, 770908862]",,Ostring,residential,30,,False,False,123.1,"LINESTRING (7.4690208 51.2605049, 7.4690666 51.2605948, 7.4690718 51.2606364, 7.4690961 51.2607133, 7.4691353 51.2607919, 7.4691542 51.2608806, 7.4691464 51.2609305, 7.4691366 51.260971, 7.4690897 51.2610274, 7.4690647 51.2610434, 7.4689575 51.2610975, 7.4687181 51.2611749, 7.4683028 51.2613011)",,,yes
171262781,,Wiedenhofstraße,residential,30,,False,True,27.537,"LINESTRING (7.4711138 51.2601489, 7.4709806 51.2599157)",,,
"[41319693, 69734069]",,Pastor-Hellweg-Straße,residential,,5,False,False,108.921,"LINESTRING (7.4711138 51.2601489, 7.4713349 51.2607252, 7.4714965 51.2610829, 7.4715188 51.2610888)",,,
171262780,,Wahnscheider Straße,residential,30,,False,True,151.29,"LINESTRING (7.4711138 51.2601489, 7.4708261 51.2602245, 7.470607 51.2602655, 7.4698792 51.2603513, 7.4691004 51.2604884, 7.4690208 51.2605049)",,,
30808904,,Vor dem Tore,residential,,,False,False,133.57600000000002,"LINESTRING (7.4668793 51.2561637, 7.4671197 51.2561932, 7.4672617 51.2562359, 7.4673854 51.2563, 7.4676629 51.2565134, 7.4678297 51.2566317, 7.4679952 51.2567119, 7.4682007 51.2567813, 7.468356 51.2568053, 7.4684168 51.2568124)",,,
52534570,,Hansering,residential,50,,False,True,161.62599999999998,"LINESTRING (7.4668793 51.2561637, 7.4668509 51.2563971, 7.4668325 51.2567645, 7.4668209 51.2568877, 7.4668062 51.256953, 7.4667836 51.2570237, 7.4667334 51.2571258, 7.4666782 51.257208, 7.4666292 51.2572671, 7.4665736 51.2573179, 7.4664881 51.2573893, 7.4664126 51.2574293, 7.466318 51.257474, 7.4662658 51.2574987)",,,
273511498,1,Frankfurter Straße,secondary,50,,True,False,30.209999999999997,"LINESTRING (7.4691416 51.2564909, 7.4691868 51.2565941, 7.4691899 51.2566505, 7.4691941 51.2567289, 7.4692069 51.2567576)",L 528,,
30808904,,Vor dem Tore,residential,,,False,True,133.576,"LINESTRING (7.4684168 51.2568124, 7.468356 51.2568053, 7.4682007 51.2567813, 7.4679952 51.2567119, 7.4678297 51.2566317, 7.4676629 51.2565134, 7.4673854 51.2563, 7.4672617 51.2562359, 7.4671197 51.2561932, 7.4668793 51.2561637)",,,
273511488,1,Vor dem Tore,residential,,,True,False,40.637,"LINESTRING (7.4684168 51.2568124, 7.4685163 51.2567929, 7.4688046 51.2567952, 7.4689374 51.2567962, 7.4689942 51.2567873)",,,
273511493,1,Frankfurter Straße,secondary,50,,True,False,22.837,"LINESTRING (7.4690644 51.2571434, 7.4690356 51.2570672, 7.4690364 51.2570372, 7.4690381 51.2569759, 7.4690256 51.256941)",L 528,,
"[642281620, 171262711]","['2', '3']",Frankfurter Straße,secondary,30,,False,True,121.215,"LINESTRING (7.4690644 51.2571434, 7.4690467 51.2572446, 7.4690236 51.2573688, 7.4689829 51.2575211, 7.4689778 51.2575373, 7.4689433 51.257648, 7.468914 51.2577211, 7.4688718 51.2578255, 7.468824 51.2579231, 7.468749 51.2580624, 7.4686648 51.2582001)",L 528,,
52027433,2,Frankfurter Straße,secondary,30,,False,False,27.639,"LINESTRING (7.4665429 51.2600126, 7.4665842 51.2599848, 7.4668183 51.2598335)",L 528,,
171262762,,Schulstraße,living_street,,,True,False,23.286,"LINESTRING (7.4665429 51.2600126, 7.4667137 51.2600497, 7.4668502 51.2600941)",,,
"[830868056, 302712655]",2,Frankfurter Straße,secondary,30,,False,True,101.892,"LINESTRING (7.4665429 51.2600126, 7.4664128 51.2601274, 7.4663481 51.2601999, 7.4662826 51.2602885, 7.4662436 51.2603517, 7.4661557 51.2605048, 7.4660562 51.2606498, 7.4659563 51.2607784, 7.4659121 51.2608358)",L 528,,
302712655,2,Frankfurter Straße,secondary,30,,False,False,12.999,"LINESTRING (7.4654426 51.2613481, 7.4655492 51.2612521)",L 528,,
"[52074953, 52027434]",,Neue Straße,living_street,,,True,False,137.68399999999997,"LINESTRING (7.4654426 51.2613481, 7.4655963 51.2614914, 7.4656502 51.2614796, 7.466226 51.2613762, 7.4667201 51.2612912, 7.4672345 51.2612007)",,,
"[642281618, 642281619]","['2', '3']",Frankfurter Straße,secondary,30,,False,True,38.963,"LINESTRING (7.4654426 51.2613481, 7.4652666 51.2614753, 7.4651596 51.2615291, 7.4651319 51.2615428, 7.4650387 51.2615886)",L 528,,
302712654,2,Prioreier Straße,tertiary,50,,False,True,40.92,"LINESTRING (7.4655071 51.2619664, 7.4660164 51.2621504)",L 701,,
"[180469668, 302712653]",2,Prioreier Straße,tertiary,50,,False,"[False, True]",43.899,"LINESTRING (7.4655071 51.2619664, 7.4652151 51.2618252, 7.4651052 51.2617805, 7.4650043 51.2617284)",L 701,,
317606936,,Klevinghauser Straße,residential,30,,False,False,74.13,"LINESTRING (7.4698351 51.2579983, 7.4704791 51.2577012, 7.470696 51.2576057)",,,
317606936,,Klevinghauser Straße,residential,30,,False,True,50.08,"LINESTRING (7.4698351 51.2579983, 7.4696374 51.2580753, 7.4693716 51.258188, 7.469212 51.258216)",,,
171262781,,Wiedenhofstraße,residential,30,,False,False,82.72,"LINESTRING (7.469212 51.258216, 7.4699516 51.2587984)",,,
171262748,,Klevinghauser Straße,residential,30,,False,True,38.288,"LINESTRING (7.469212 51.258216, 7.4690985 51.2582246, 7.468916 51.2582083, 7.4686648 51.2582001)",,,
317606936,,Klevinghauser Straße,residential,30,,False,False,50.08,"LINESTRING (7.469212 51.258216, 7.4693716 51.258188, 7.4696374 51.2580753, 7.4698351 51.2579983)",,,
171262781,,Wiedenhofstraße,residential,30,,False,False,27.537,"LINESTRING (7.4709806 51.2599157, 7.4711138 51.2601489)",,,
52029187,,Alter Kamp,residential,30,,True,False,261.94,"LINESTRING (7.4709806 51.2599157, 7.4713126 51.2598234, 7.4713768 51.2597762, 7.4714099 51.2597126, 7.4714024 51.2596537, 7.4713105 51.2594513, 7.4712128 51.2592912, 7.4711235 51.2591438, 7.4705328 51.2586017, 7.4698351 51.2579983)",,,
171262781,,Wiedenhofstraße,residential,30,,False,True,144.52,"LINESTRING (7.4709806 51.2599157, 7.4709035 51.2597687, 7.4707455 51.2595322, 7.4704045 51.2591579, 7.4699516 51.2587984)",,,
52534570,,Hansering,residential,50,,False,False,161.62599999999998,"LINESTRING (7.4662658 51.2574987, 7.466318 51.257474, 7.4664126 51.2574293, 7.4664881 51.2573893, 7.4665736 51.2573179, 7.4666292 51.2572671, 7.4666782 51.257208, 7.4667334 51.2571258, 7.4667836 51.2570237, 7.4668062 51.256953, 7.4668209 51.2568877, 7.4668325 51.2567645, 7.4668509 51.2563971, 7.4668793 51.2561637)",,,
52534570,,Hansering,residential,50,,False,True,93.56899999999999,"LINESTRING (7.4662658 51.2574987, 7.4661174 51.2575449, 7.4659541 51.2575839, 7.465904 51.2575933, 7.4658054 51.2576075, 7.4656573 51.2576142, 7.4654508 51.257604, 7.4652633 51.2575751, 7.4650958 51.2575335, 7.464982 51.2575066)",,,
171262741,,Jakobusweg,living_street,,,False,False,70.432,"LINESTRING (7.4662658 51.2574987, 7.4663443 51.2575973, 7.4663767 51.2577612, 7.4663917 51.257877, 7.4663993 51.2579237, 7.4663198 51.2580707, 7.4662995 51.2581084)",,,
171262741,,Jakobusweg,living_street,,,False,True,70.432,"LINESTRING (7.4662995 51.2581084, 7.4663198 51.2580707, 7.4663993 51.2579237, 7.4663917 51.257877, 7.4663767 51.2577612, 7.4663443 51.2575973, 7.4662658 51.2574987)",,,
"[489082768, 52027437, 489082765]",,,living_street,,,False,False,132.15800000000002,"LINESTRING (7.4667949 51.2603195, 7.4666842 51.2603138, 7.4666247 51.2603291, 7.4665991 51.2603697, 7.4665651 51.2604234, 7.4665403 51.2605063, 7.4665371 51.2605176, 7.4666058 51.260578, 7.4667647 51.2606211, 7.4669832 51.2606411, 7.4670737 51.260624, 7.4671568 51.2605827, 7.4671839 51.2604842, 7.4671947 51.2604195, 7.4670083 51.2603614, 7.4667949 51.2603195)",,,
"[489082768, 52027437, 489082765]",,,living_street,,,False,True,132.15800000000002,"LINESTRING (7.4667949 51.2603195, 7.4670083 51.2603614, 7.4671947 51.2604195, 7.4671839 51.2604842, 7.4671568 51.2605827, 7.4670737 51.260624, 7.4669832 51.2606411, 7.4667647 51.2606211, 7.4666058 51.260578, 7.4665371 51.2605176, 7.4665403 51.2605063, 7.4665651 51.2604234, 7.4665991 51.2603697, 7.4666247 51.2603291, 7.4666842 51.2603138, 7.4667949 51.2603195)",,,
52027437,,,living_street,,,False,True,25.357,"LINESTRING (7.4667949 51.2603195, 7.4668319 51.2601702, 7.4668502 51.2600941)",,,
52077624,,Brunnenstraße,living_street,,,False,False,49.433,"LINESTRING (7.4673322 51.2602931, 7.4677488 51.2599956, 7.4677819 51.2599512)",,,
489082766,,Schulstraße,living_street,,,True,False,49.543,"LINESTRING (7.4673322 51.2602931, 7.4673576 51.2603442, 7.4674517 51.2605333, 7.4675058 51.2607243)",,,
52027439,,Denkmalstraße,living_street,,,False,False,24.834,"LINESTRING (7.4675058 51.2607243, 7.4678387 51.2606438)",,,
52074078,,Denkmalstraße,living_street,,,False,False,28.045,"LINESTRING (7.4675058 51.2607243, 7.467112 51.260778)",,,
52074079,,Schmiedestraße,living_street,,,True,False,54.928,"LINESTRING (7.4675058 51.2607243, 7.4679994 51.2611098)",,,
501683829,1,,living_street,6,,False,False,56.57899999999999,"LINESTRING (7.4675058 51.2607243, 7.4674432 51.2608023, 7.4674259 51.2609382, 7.4674061 51.2610973, 7.4673151 51.2611253, 7.467224 51.2611501)",,,
"[830868056, 302712655]",2,Frankfurter Straße,secondary,30,,False,False,101.892,"LINESTRING (7.4659121 51.2608358, 7.4659563 51.2607784, 7.4660562 51.2606498, 7.4661557 51.2605048, 7.4662436 51.2603517, 7.4662826 51.2602885, 7.4663481 51.2601999, 7.4664128 51.2601274, 7.4665429 51.2600126)",L 528,,
302712655,2,Frankfurter Straße,secondary,30,,False,True,52.777,"LINESTRING (7.4659121 51.2608358, 7.4658068 51.2609737, 7.4656899 51.2611061, 7.4655656 51.2612328, 7.4655492 51.2612521)",L 528,,
"[489082769, 489082767]",,Denkmalstraße,living_street,,,False,True,85.95400000000001,"LINESTRING (7.4659121 51.2608358, 7.4661347 51.2608854, 7.4664201 51.2608868, 7.4666214 51.2608556, 7.4669672 51.260802, 7.4670361 51.2607884, 7.467112 51.260778)",,,
