osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,width,junction
172621551,Lohstraße,residential,30,False,True,54.845,"LINESTRING (7.3455632 51.6552044, 7.3454118 51.6551459, 7.3452006 51.6550364, 7.3450462 51.6549624, 7.3449053 51.6549379)",,,,,
175787780,Castroper Straße,primary,50,True,False,9.317,"LINESTRING (7.3388479 51.6487728, 7.3388625 51.6486895)",2,B 235,,,
"[172438720, 172438723]",Südring,primary,50,True,False,115.44,"LINESTRING (7.3388479 51.6487728, 7.3386961 51.6487633, 7.3382064 51.6487452, 7.3376807 51.6487363, 7.3371768 51.6487464)",1,L 610,,,
"[109731792, 622740732]",Südring,primary,"['50', '30']",False,False,241.527,"LINESTRING (7.3319791 51.649832, 7.3326108 51.6496174, 7.3332081 51.6494687, 7.3333666 51.6494313, 7.3337959 51.6493356, 7.3352129 51.6490097)","['2', '3']",L 610,,,
109731792,Südring,primary,30,False,False,91.125,"LINESTRING (7.3352129 51.6490097, 7.3361375 51.6488249, 7.3364751 51.6487691)",2,L 610,,,
"[109731792, 622740732]",Südring,primary,"['50', '30']",False,True,241.527,"LINESTRING (7.3352129 51.6490097, 7.3337959 51.6493356, 7.3333666 51.6494313, 7.3332081 51.6494687, 7.3326108 51.6496174, 7.3319791 51.649832)","['2', '3']",L 610,,,
172435300,Pestalozzistraße,residential,,False,True,143.776,"LINESTRING (7.3352129 51.6490097, 7.3352584 51.6491002, 7.3354917 51.6495859, 7.3355822 51.6498996, 7.3356345 51.6502709)",,,,,
175787791,Südring,primary,50,True,False,48.479,"LINESTRING (7.3371768 51.6487464, 7.3364751 51.6487691)",1,L 610,,,
172438054,Körtlingstraße,living_street,,True,False,334.96400000000006,"LINESTRING (7.3371768 51.6487464, 7.3371783 51.648861, 7.3371896 51.6497258, 7.3371853 51.6502148, 7.3370863 51.6507363, 7.3369853 51.6510914, 7.3369735 51.6511315, 7.3368531 51.651541, 7.3368302 51.6516252, 7.3367979 51.6517393)",,,,,
109766384,Ahsener Straße,secondary,,False,False,16.433,"LINESTRING (7.3386674 51.6543039, 7.3386275 51.6541582)",2,L 609,,,
172437398,Pahlenort,residential,,False,False,98.863,"LINESTRING (7.3386674 51.6543039, 7.3388861 51.6543422, 7.3392698 51.6544234, 7.3400662 51.6544732)",,,,,
"[236359073, 175787763]",Castroper Straße,primary,50,True,False,61.985,"LINESTRING (7.3390533 51.6478056, 7.3390701 51.6480022, 7.3390594 51.6483627)","['3', '1']",B 235,,,
140020011,Hachhausener Straße,residential,,False,False,18.232,"LINESTRING (7.3387595 51.6527818, 7.3385056 51.6527363)",,,,,
"[109766384, 123412129]","['Castroper Straße', 'Ahsener Straße']",secondary,,False,True,155.288,"LINESTRING (7.3387595 51.6527818, 7.3387158 51.6528958, 7.3385556 51.653351, 7.3385241 51.653472, 7.3385236 51.6535163, 7.3385215 51.6536954, 7.3386275 51.6541582)",2,L 609,,,
"[175606603, 511038469, 304157023]",Castroper Straße,secondary,,True,False,91.28899999999999,"LINESTRING (7.3387595 51.6527818, 7.3387379 51.6527496, 7.3387322 51.6527142, 7.3387353 51.6525536, 7.3387313 51.6524091, 7.3387161 51.6523444, 7.3386526 51.6521585, 7.3386218 51.6520662, 7.3385786 51.6519743)",1,L 609,,,
179111179,Gertrudenstraße,residential,,True,False,14.947,"LINESTRING (7.3436714 51.6499603, 7.3437936 51.6498493)",,,,,
24975936,Rottstraße,residential,,False,False,85.434,"LINESTRING (7.342412 51.6521234, 7.342465 51.6521665, 7.3425194 51.6521999, 7.3426034 51.6522387, 7.3427146 51.652287, 7.3429524 51.6523749, 7.3431956 51.6524538, 7.343453 51.6525264)",,,,,
172476167,Kolpingstraße,living_street,10,False,True,104.64,"LINESTRING (7.342412 51.6521234, 7.3416409 51.6524592, 7.3411759 51.6526687)",,,,,
191817887,Martin-Luther-Straße,residential,30,False,True,21.545,"LINESTRING (7.342412 51.6521234, 7.3423284 51.6520432, 7.342257 51.6519555)",,,,,
172476167,Kolpingstraße,living_street,10,False,False,104.64,"LINESTRING (7.3411759 51.6526687, 7.3416409 51.6524592, 7.342412 51.6521234)",,,,,
140019997,Am Mühlenbach,residential,30,False,False,156.59799999999998,"LINESTRING (7.3422113 51.6486006, 7.3425764 51.648692, 7.3430207 51.6488127, 7.3430947 51.6488328, 7.3436385 51.6490337, 7.3442108 51.6492585)",,,,,
140019997,Am Mühlenbach,residential,30,False,True,99.05799999999999,"LINESTRING (7.3422113 51.6486006, 7.3418776 51.648552, 7.3417433 51.6485461, 7.3416094 51.6485568, 7.3414398 51.6485769, 7.3413112 51.6486182, 7.3411935 51.6486684, 7.3411102 51.6487171, 7.3410178 51.6487781, 7.3409619 51.6488395)",,,,,
"[172673564, 172673565, 172673566]",Brückenstraße,residential,,False,False,122.944,"LINESTRING (7.3422113 51.6486006, 7.3423447 51.648387, 7.3424415 51.6481761, 7.3424823 51.6480789, 7.3424861 51.6480699, 7.3426252 51.6475292)",,,yes,,
140019997,Am Mühlenbach,residential,30,False,False,6.086,"LINESTRING (7.3409201 51.6488877, 7.3409619 51.6488395)",,,,,
140019997,Am Mühlenbach,residential,30,False,True,15.222000000000001,"LINESTRING (7.3409201 51.6488877, 7.340881 51.6489273, 7.3408419 51.6489581, 7.3407846 51.648995)",,,,,
