osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes
25787784,Schloßberg,secondary,False,True,105.65400000000002,"LINESTRING (13.900931 51.2634534, 13.9008487 51.2634392, 13.90074 51.2633971, 13.9006721 51.263379, 13.9006352 51.2633713, 13.900427 51.2633621, 13.9003509 51.2633673, 13.9002274 51.2634117, 13.9001348 51.2634888, 13.9000637 51.2635742, 13.9000074 51.2636491, 13.8999607 51.2637202, 13.8998595 51.2638294)",S 100,30,,
"[478684777, 10368612]",Marktstraße,secondary,True,False,118.32300000000001,"LINESTRING (13.9011833 51.2631194, 13.9017972 51.2633273, 13.9021014 51.2634259, 13.9025174 51.2635417, 13.9026007 51.2635645, 13.9027132 51.2635748)",S 100,30,,
"[174320331, 44131933, 44131935]",Dresdner Straße,secondary,False,True,94.07600000000001,"LINESTRING (13.9011833 51.2631194, 13.9015465 51.262803, 13.9017238 51.2626486, 13.9018048 51.2625913, 13.9019912 51.2624415)",S 100,,yes,1
10368613,Markt,residential,True,False,45.776,"LINESTRING (13.9024567 51.2639539, 13.9027132 51.2635748)",,30,,
"[478684776, 10368609]",Schloßstraße,secondary,True,False,121.013,"LINESTRING (13.9024567 51.2639539, 13.9019198 51.263796, 13.9013192 51.2636338, 13.9010656 51.2635429, 13.900972 51.2634965, 13.900931 51.2634534)",S 100,30,,
292162952,Markt,secondary,True,False,35.146,"LINESTRING (13.9029066 51.2640976, 13.9024567 51.2639539)",S 100,30,,
"[326612040, 326612041, 10368610, 174320332]",Dresdner Straße,secondary,False,False,126.88900000000001,"LINESTRING (13.9022032 51.2613845, 13.9021393 51.261557, 13.902251 51.261866, 13.9023158 51.2620345, 13.9023203 51.2621035, 13.9023114 51.2621531, 13.9022847 51.2622056, 13.9022382 51.2622581, 13.9021703 51.2623101, 13.9020158 51.2624225, 13.9019912 51.2624415)",S 100,,yes,3
"[163985155, 172061773, 13881926]",Höckendorfer Straße,tertiary,False,False,165.685,"LINESTRING (13.9022032 51.2613845, 13.9022352 51.2613229, 13.9023376 51.2612312, 13.9026726 51.2610266, 13.9030237 51.2608277, 13.903297 51.2606805, 13.9034953 51.2605215, 13.9035802 51.2603637, 13.9036205 51.2602359)",K 9274,,,2
"[256333005, 174320648, 174320333, 29280350]",Dresdner Straße,primary,False,False,266.934,"LINESTRING (13.9022032 51.2613845, 13.901817 51.2613224, 13.9013248 51.2612569, 13.9011036 51.2612264, 13.8999876 51.2610603, 13.8992748 51.2609516, 13.8987917 51.260878, 13.8984704 51.2608316)",B 97,50,,"['2', '3']"
10368616,Markt,secondary,False,False,34.255,"LINESTRING (13.9027132 51.2635748, 13.9028457 51.2635816, 13.9029446 51.2635857, 13.9032035 51.2636024)",S 100,30,,
10368616,Markt,secondary,False,True,17.464,"LINESTRING (13.9034533 51.2636177, 13.9032035 51.2636024)",S 100,30,,
10368615,Alte Poststraße,secondary,True,False,65.703,"LINESTRING (13.9034533 51.2636177, 13.9035446 51.263633, 13.9043262 51.2638417)",S 100,30,,
"[10368620, 174320342]",Querstraße,secondary,True,False,76.571,"LINESTRING (13.9066306 51.264187, 13.9065539 51.2644753, 13.9064926 51.2647367, 13.9064814 51.2648073, 13.9064718 51.2648682)",S 100,,,
24773455,Topfmarkt,residential,False,True,54.525,"LINESTRING (13.9049186 51.2639413, 13.9050204 51.2634551)",,,,
24773454,Louisenstraße,residential,True,False,72.33200000000001,"LINESTRING (13.9049186 51.2639413, 13.9047521 51.2643753, 13.9046647 51.264572)",,,,
172050566,Kamenzer Straße,secondary,True,False,103.074,"LINESTRING (13.9049186 51.2639413, 13.9061474 51.2641421, 13.9063549 51.2641674)",S 100,,,
10368615,Alte Poststraße,secondary,True,False,42.68,"LINESTRING (13.9043262 51.2638417, 13.9049186 51.2639413)",S 100,30,,
"[171613363, 171613364, 13881925, 171613366]",Am Schloßpark,residential,False,False,506.9510000000001,"LINESTRING (13.8957394 51.2644118, 13.8956362 51.2640671, 13.8956264 51.2640374, 13.8953168 51.2631013, 13.8952407 51.2628624, 13.8951739 51.2626529, 13.8951456 51.2625639, 13.8950578 51.2623363, 13.8948992 51.2619331, 13.8948769 51.2618438, 13.8948888 51.2617992, 13.894936 51.2617483, 13.8953351 51.2615314, 13.895652 51.2613474, 13.8960512 51.2611358, 13.8967601 51.2603508)",,,,
"[171616641, 26340835, 26340836, 478684775, 145757435, 171613372]",Großenhainer Straße,secondary,False,False,299.269,"LINESTRING (13.8957394 51.2644118, 13.8967654 51.2642345, 13.8977586 51.2639781, 13.8978303 51.2639608, 13.8980776 51.2639199, 13.8983445 51.26391, 13.8984207 51.2639089, 13.8984973 51.2639078, 13.8989095 51.2639223, 13.8994329 51.2639356, 13.8996259 51.2639221, 13.8997214 51.2638918, 13.8998185 51.2638554, 13.8998595 51.2638294)",S 100,"['50', '30']",yes,2
13219034,Steinborner Straße,residential,False,False,341.17699999999996,"LINESTRING (13.9057228 51.2672052, 13.9049769 51.267215, 13.9042881 51.2671889, 13.903071 51.2671429, 13.9025776 51.2671246, 13.9020024 51.2671233, 13.9017311 51.2671286, 13.901436 51.2671344, 13.9011975 51.2671387, 13.9008245 51.2671525)",,,,
173295865,Bergstraße,residential,False,True,252.79999999999998,"LINESTRING (13.9057228 51.2672052, 13.9061831 51.2671656, 13.9065771 51.2671256, 13.9069447 51.2670882, 13.907058 51.2670838, 13.9072076 51.2670855, 13.9073547 51.2670987, 13.9074811 51.2671243, 13.9076049 51.2671547, 13.907847 51.2672469, 13.908125 51.2673524, 13.9083633 51.2674445, 13.9084512 51.2674779, 13.9085257 51.2674961, 13.9086258 51.2675014, 13.9087172 51.2675039, 13.9088446 51.2674984, 13.9089567 51.2674802, 13.909157 51.2674352)",,,,
"[478681818, 173295867, 173295868, 173295866]",Hoyerswerdaer Straße,tertiary,False,True,217.10500000000002,"LINESTRING (13.9057228 51.2672052, 13.905536 51.2669321, 13.9052506 51.2665147, 13.9051594 51.2663893, 13.9050003 51.2661815, 13.9048236 51.2659664, 13.9046216 51.2657609, 13.9044556 51.2655657, 13.9044159 51.2655046, 13.9043776 51.2654463)",K 9274,50,,
171938293,Weißbacher Straße,tertiary,False,False,61.265,"LINESTRING (13.9086075 51.2662708, 13.9085623 51.2662156, 13.9084662 51.2661403, 13.9083518 51.2660539, 13.9082733 51.2660017, 13.9080351 51.2658556)",,,,
172050585,Weißbacher Straße,tertiary,False,True,133.768,"LINESTRING (13.9086075 51.2662708, 13.9086442 51.2663487, 13.9086547 51.2663709, 13.908675 51.2664259, 13.9087439 51.2665434, 13.9088759 51.2667377, 13.9091563 51.2671759, 13.9093053 51.2673904)",,,,
13219031,Hoyerswerdaer Straße,tertiary,False,True,100.875,"LINESTRING (13.9043776 51.2654463, 13.9043415 51.2653695, 13.9043368 51.2653174, 13.9043411 51.2652615, 13.9044592 51.2649685, 13.9046647 51.264572)",K 9274,50,,
31612433,Badweg,residential,False,False,142.90699999999998,"LINESTRING (13.9043776 51.2654463, 13.9044175 51.2654213, 13.9044702 51.2654108, 13.9046197 51.2654034, 13.9048004 51.2654024, 13.9048542 51.2654017, 13.9050141 51.2653995, 13.905216 51.2653991, 13.9053848 51.2654093, 13.905498 51.2654191, 13.905617 51.2654407, 13.905824 51.2654662, 13.9061826 51.2655101, 13.906293 51.2655211, 13.9063925 51.2655268)",,20,,
"[478681818, 173295866, 173295867, 173295868]",Hoyerswerdaer Straße,tertiary,False,False,217.10500000000002,"LINESTRING (13.9043776 51.2654463, 13.9044159 51.2655046, 13.9044556 51.2655657, 13.9046216 51.2657609, 13.9048236 51.2659664, 13.9050003 51.2661815, 13.9051594 51.2663893, 13.9052506 51.2665147, 13.905536 51.2669321, 13.9057228 51.2672052)",K 9274,50,,
"[478684780, 13219038]",An der Käbnitz,residential,False,False,101.59100000000001,"LINESTRING (13.9043776 51.2654463, 13.9043031 51.2655138, 13.9042052 51.2655941, 13.9041646 51.2656505, 13.9040674 51.2657862, 13.9039686 51.2659021, 13.9039209 51.2659424, 13.9038716 51.265984, 13.9037832 51.266035, 13.9036702 51.266078, 13.9034763 51.2661211)",,30,,
13219034,Steinborner Straße,residential,False,True,52.221000000000004,"LINESTRING (13.9001712 51.2673726, 13.9003638 51.2672813, 13.9005099 51.2672259, 13.9006309 51.2671873, 13.9007154 51.267166, 13.9008245 51.2671525)",,,,
25509738,Furtweg,residential,False,False,198.829,"LINESTRING (13.9001712 51.2673726, 13.8999866 51.2673167, 13.8993202 51.2673564, 13.8987215 51.267392, 13.8980761 51.2674357, 13.8973451 51.2674676)",,30,,
171494096,Steinborner Straße,residential,False,False,136.011,"LINESTRING (13.9001712 51.2673726, 13.8993045 51.2678097, 13.8986603 51.2681487)",,,,
13219037,Hohlweg,residential,False,True,220.94,"LINESTRING (13.9034763 51.2661211, 13.9027803 51.2663918, 13.9024749 51.2665195, 13.9022002 51.2666623, 13.9019764 51.2667963, 13.901823 51.2668925, 13.9017225 51.2669396, 13.9015285 51.2669943, 13.9012493 51.267064, 13.9008958 51.2671027, 13.9008245 51.2671525)",,,,
13219038,An der Käbnitz,residential,False,False,139.933,"LINESTRING (13.9034763 51.2661211, 13.9033783 51.2661265, 13.9032307 51.2661231, 13.9031262 51.2661164, 13.9030072 51.2661046, 13.9028967 51.2660925, 13.9027884 51.2660741, 13.9026905 51.2660475, 13.9026098 51.266024, 13.9025078 51.2659826, 13.9023058 51.2658749, 13.901795 51.2655464)",,30,,
"[478684780, 13219038]",An der Käbnitz,residential,False,True,101.59100000000001,"LINESTRING (13.9034763 51.2661211, 13.9036702 51.266078, 13.9037832 51.266035, 13.9038716 51.265984, 13.9039209 51.2659424, 13.9039686 51.2659021, 13.9040674 51.2657862, 13.9041646 51.2656505, 13.9042052 51.2655941, 13.9043031 51.2655138, 13.9043776 51.2654463)",,30,,
13219038,An der Käbnitz,residential,False,True,139.933,"LINESTRING (13.901795 51.2655464, 13.9023058 51.2658749, 13.9025078 51.2659826, 13.9026098 51.266024, 13.9026905 51.2660475, 13.9027884 51.2660741, 13.9028967 51.2660925, 13.9030072 51.2661046, 13.9031262 51.2661164, 13.9032307 51.2661231, 13.9033783 51.2661265, 13.9034763 51.2661211)",,30,,
"[25787786, 171625540]",Am Anger,residential,False,True,445.89499999999987,"LINESTRING (13.901795 51.2655464, 13.9016636 51.2656457, 13.9015541 51.2657196, 13.901471 51.2657507, 13.9013796 51.2657639, 13.900939 51.2658224, 13.9003987 51.2658966, 13.9002192 51.2659247, 13.9000659 51.2659549, 13.8999401 51.2659941, 13.8998763 51.2660152, 13.8997865 51.2660548, 13.8997172 51.2660946, 13.8996204 51.2661528, 13.8994726 51.2662478, 13.8993682 51.2663062, 13.8992711 51.2663495, 13.8991773 51.2663818, 13.8991115 51.2664036, 13.8990257 51.2664205, 13.8988824 51.2664334, 13.8986583 51.2664533, 13.8982615 51.2664888, 13.8979765 51.2665214, 13.8976011 51.2665624, 13.8974971 51.2665813, 13.897411 51.2665974, 13.8973209 51.2666229, 13.897242 51.2666624, 13.8971787 51.2667153, 13.897122 51.2668014, 13.8971 51.2669216, 13.8971263 51.267002, 13.8971873 51.2671757, 13.8972942 51.2674422, 13.8973451 51.2674676)",,,,
171625551,An der Käbnitz,residential,False,False,239.34799999999996,"LINESTRING (13.901795 51.2655464, 13.9011375 51.2651384, 13.9009448 51.2650348, 13.9008971 51.2650138, 13.9008471 51.2649866, 13.9008159 51.264954, 13.9007868 51.2649084, 13.9007658 51.2648633, 13.9006956 51.2647506, 13.9005942 51.2645928, 13.9005433 51.2645377, 13.9004736 51.2644684, 13.9003939 51.2644188, 13.9003017 51.264365, 13.9002365 51.2643245, 13.9001576 51.2642653, 13.9000708 51.2642003, 13.9000143 51.264148, 13.8999778 51.2640989, 13.8999438 51.2640409, 13.8999109 51.2639577, 13.8998892 51.2639022, 13.8998595 51.2638294)",,30,,
"[171613363, 171613364, 13881925, 171613366]",Am Schloßpark,residential,False,True,506.951,"LINESTRING (13.8967601 51.2603508, 13.8960512 51.2611358, 13.895652 51.2613474, 13.8953351 51.2615314, 13.894936 51.2617483, 13.8948888 51.2617992, 13.8948769 51.2618438, 13.8948992 51.2619331, 13.8950578 51.2623363, 13.8951456 51.2625639, 13.8951739 51.2626529, 13.8952407 51.2628624, 13.8953168 51.2631013, 13.8956264 51.2640374, 13.8956362 51.2640671, 13.8957394 51.2644118)",,,,
237854773,Dresdner Straße,primary,False,True,130.992,"LINESTRING (13.8967601 51.2603508, 13.8978922 51.2607165, 13.8981864 51.2607901, 13.8984704 51.2608316)",B 97,50,,2
168730084,Höckendorfer Straße,tertiary,False,False,28.389,"LINESTRING (13.9036205 51.2602359, 13.9036566 51.2600883, 13.9036772 51.2599831)",K 9274,,,
"[163985155, 172061773, 13881926]",Höckendorfer Straße,tertiary,False,True,165.68499999999997,"LINESTRING (13.9036205 51.2602359, 13.9035802 51.2603637, 13.9034953 51.2605215, 13.903297 51.2606805, 13.9030237 51.2608277, 13.9026726 51.2610266, 13.9023376 51.2612312, 13.9022352 51.2613229, 13.9022032 51.2613845)",K 9274,,,2
"[171621260, 172061764]",Höckendorfer Straße,tertiary,False,True,25.474999999999998,"LINESTRING (13.9035075 51.2597886, 13.9035614 51.2598135, 13.9036068 51.2598516, 13.9036703 51.2599477, 13.9036772 51.2599831)",K 9274,,,
"[279750105, 23305180, 430718078, 430718079]",Bahnhofstraße,residential,False,False,310.1209999999999,"LINESTRING (13.8984704 51.2608316, 13.8983457 51.2607175, 13.8982536 51.2605784, 13.898235 51.2604791, 13.898265 51.2603878, 13.8983285 51.2603203, 13.8984473 51.2602652, 13.8985221 51.2602556, 13.898661 51.2602379, 13.8987646 51.260248, 13.8988714 51.2602585, 13.8998181 51.2603964, 13.9001572 51.2604391, 13.9003272 51.2604633, 13.9003654 51.2604714, 13.9009887 51.2605668, 13.9012899 51.2605963, 13.901546 51.2605757, 13.9017853 51.2605425)",,30,,
"[174320648, 174320333, 256333005, 29280350]",Dresdner Straße,primary,False,True,266.934,"LINESTRING (13.8984704 51.2608316, 13.8987917 51.260878, 13.8992748 51.2609516, 13.8999876 51.2610603, 13.9011036 51.2612264, 13.9013248 51.2612569, 13.901817 51.2613224, 13.9022032 51.2613845)",B 97,50,,"['2', '3']"
237854773,Dresdner Straße,primary,False,False,130.99200000000002,"LINESTRING (13.8984704 51.2608316, 13.8981864 51.2607901, 13.8978922 51.2607165, 13.8967601 51.2603508)",B 97,50,,2
"[601072088, 172061749]",Bahnhofstraße,residential,True,False,132.406,"LINESTRING (13.9017853 51.2605425, 13.9032885 51.2602695, 13.903453 51.2602435, 13.9036205 51.2602359)",,,,
"[279750105, 23305180, 430718078, 430718079]",Bahnhofstraße,residential,False,True,310.121,"LINESTRING (13.9017853 51.2605425, 13.901546 51.2605757, 13.9012899 51.2605963, 13.9009887 51.2605668, 13.9003654 51.2604714, 13.9003272 51.2604633, 13.9001572 51.2604391, 13.8998181 51.2603964, 13.8988714 51.2602585, 13.8987646 51.260248, 13.898661 51.2602379, 13.8985221 51.2602556, 13.8984473 51.2602652, 13.8983285 51.2603203, 13.898265 51.2603878, 13.898235 51.2604791, 13.8982536 51.2605784, 13.8983457 51.2607175, 13.8984704 51.2608316)",,30,,
"[24773453, 174320343, 174320345, 93075419, 93075422]","['An der Bleiche', 'Bleichweg']",residential,False,"[False, True]",203.06000000000003,"LINESTRING (13.9019912 51.2624415, 13.9022362 51.2625331, 13.9023608 51.2625623, 13.9025461 51.2625874, 13.9027242 51.262597, 13.903331 51.2626229, 13.9035648 51.2626111, 13.9037785 51.2625817, 13.904199 51.2624793, 13.9043285 51.2624804, 13.9044541 51.2625007, 13.9045056 51.2625752, 13.9045856 51.26271)",,20,yes,
"[174320331, 44131933, 44131935]",Dresdner Straße,secondary,False,False,94.076,"LINESTRING (13.9019912 51.2624415, 13.9018048 51.2625913, 13.9017238 51.2626486, 13.9015465 51.262803, 13.9011833 51.2631194)",S 100,,yes,1
"[326612040, 326612041, 10368610, 174320332]",Dresdner Straße,secondary,False,True,126.88900000000001,"LINESTRING (13.9019912 51.2624415, 13.9020158 51.2624225, 13.9021703 51.2623101, 13.9022382 51.2622581, 13.9022847 51.2622056, 13.9023114 51.2621531, 13.9023203 51.2621035, 13.9023158 51.2620345, 13.902251 51.261866, 13.9021393 51.261557, 13.9022032 51.2613845)",S 100,,yes,3
24773455,Topfmarkt,residential,False,False,54.525,"LINESTRING (13.9050204 51.2634551, 13.9049186 51.2639413)",,,,
172050568,Gartenstraße,residential,False,True,34.146,"LINESTRING (13.9050204 51.2634551, 13.9055016 51.2633948)",,,,
72432113,Hintere Gasse,residential,False,False,10.181000000000001,"LINESTRING (13.9050204 51.2634551, 13.9049483 51.2634563, 13.9048744 51.2634521)",,,,
172050568,Gartenstraße,residential,False,False,34.146,"LINESTRING (13.9055016 51.2633948, 13.9050204 51.2634551)",,,,
172050569,Gartenstraße,residential,False,True,53.363,"LINESTRING (13.9055016 51.2633948, 13.9062581 51.2633159)",,,,
25158945,Auenweg,residential,False,False,352.1830000000001,"LINESTRING (13.9055016 51.2633948, 13.9054952 51.2633481, 13.9055145 51.2633158, 13.9055488 51.263272, 13.9057217 51.2631529, 13.905906 51.2630552, 13.9062789 51.262882, 13.9073311 51.2624057, 13.9077193 51.2622303, 13.9077841 51.2621622, 13.9080064 51.2616676, 13.9081569 51.2613953, 13.9082173 51.2613273, 13.9082771 51.2612948, 13.9085996 51.261208, 13.9087376 51.2611709)",,,,
172050569,Gartenstraße,residential,False,False,53.363,"LINESTRING (13.9062581 51.2633159, 13.9055016 51.2633948)",,,,
24891350,Querstraße,residential,False,False,94.931,"LINESTRING (13.9062581 51.2633159, 13.9062664 51.2633675, 13.9062776 51.2634375, 13.9062966 51.263646, 13.9063369 51.2640062, 13.9063549 51.2641674)",,,,
172050569,Gartenstraße,residential,False,True,192.69400000000002,"LINESTRING (13.9062581 51.2633159, 13.9069435 51.2632016, 13.9070697 51.2631806, 13.9071538 51.2631569, 13.9078111 51.2629719, 13.9084135 51.2627824, 13.9087965 51.262644)",,,,
172050565,Kamenzer Straße,secondary,True,False,19.306,"LINESTRING (13.9063549 51.2641674, 13.9066306 51.264187)",S 100,,,
24891350,Querstraße,residential,False,True,94.93100000000001,"LINESTRING (13.9063549 51.2641674, 13.9063369 51.2640062, 13.9062966 51.263646, 13.9062776 51.2634375, 13.9062664 51.2633675, 13.9062581 51.2633159)",,,,
171494084,Furtweg,residential,False,False,47.889,"LINESTRING (13.8973451 51.2674676, 13.8967063 51.267628)",,30,,
25509738,Furtweg,residential,False,True,198.829,"LINESTRING (13.8973451 51.2674676, 13.8980761 51.2674357, 13.8987215 51.267392, 13.8993202 51.2673564, 13.8999866 51.2673167, 13.9001712 51.2673726)",,30,,
"[25787786, 171625540]",Am Anger,residential,False,False,445.89500000000015,"LINESTRING (13.8973451 51.2674676, 13.8972942 51.2674422, 13.8971873 51.2671757, 13.8971263 51.267002, 13.8971 51.2669216, 13.897122 51.2668014, 13.8971787 51.2667153, 13.897242 51.2666624, 13.8973209 51.2666229, 13.897411 51.2665974, 13.8974971 51.2665813, 13.8976011 51.2665624, 13.8979765 51.2665214, 13.8982615 51.2664888, 13.8986583 51.2664533, 13.8988824 51.2664334, 13.8990257 51.2664205, 13.8991115 51.2664036, 13.8991773 51.2663818, 13.8992711 51.2663495, 13.8993682 51.2663062, 13.8994726 51.2662478, 13.8996204 51.2661528, 13.8997172 51.2660946, 13.8997865 51.2660548, 13.8998763 51.2660152, 13.8999401 51.2659941, 13.9000659 51.2659549, 13.9002192 51.2659247, 13.9003987 51.2658966, 13.900939 51.2658224, 13.9013796 51.2657639, 13.901471 51.2657507, 13.9015541 51.2657196, 13.9016636 51.2656457, 13.901795 51.2655464)",,,,
31612433,Badweg,residential,False,True,129.392,"LINESTRING (13.9080351 51.2658556, 13.9078805 51.2659354, 13.907587 51.2658968, 13.9075035 51.2658836, 13.9074038 51.2658517, 13.9072701 51.2658011, 13.9071508 51.2657525, 13.9066577 51.2655434, 13.9065245 51.26553, 13.9063925 51.2655268)",,20,,
"[171938293, 168730095]",Weißbacher Straße,tertiary,False,False,117.48000000000002,"LINESTRING (13.9080351 51.2658556, 13.907884 51.2657584, 13.9075494 51.2655709, 13.9073405 51.2654548, 13.907211 51.265384, 13.9071039 51.2653176, 13.9070155 51.2652566, 13.9069473 51.2651986, 13.9068371 51.2651145)",,,,
171938293,Weißbacher Straße,tertiary,False,True,61.26499999999999,"LINESTRING (13.9080351 51.2658556, 13.9082733 51.2660017, 13.9083518 51.2660539, 13.9084662 51.2661403, 13.9085623 51.2662156, 13.9086075 51.2662708)",,,,
25787781,Badweg,residential,False,False,55.306,"LINESTRING (13.9063925 51.2655268, 13.9065823 51.2653508, 13.9068371 51.2651145)",,20,,
31612433,Badweg,residential,False,False,129.392,"LINESTRING (13.9063925 51.2655268, 13.9065245 51.26553, 13.9066577 51.2655434, 13.9071508 51.2657525, 13.9072701 51.2658011, 13.9074038 51.2658517, 13.9075035 51.2658836, 13.907587 51.2658968, 13.9078805 51.2659354, 13.9080351 51.2658556)",,20,,
31612433,Badweg,residential,False,True,142.907,"LINESTRING (13.9063925 51.2655268, 13.906293 51.2655211, 13.9061826 51.2655101, 13.905824 51.2654662, 13.905617 51.2654407, 13.905498 51.2654191, 13.9053848 51.2654093, 13.905216 51.2653991, 13.9050141 51.2653995, 13.9048542 51.2654017, 13.9048004 51.2654024, 13.9046197 51.2654034, 13.9044702 51.2654108, 13.9044175 51.2654213, 13.9043776 51.2654463)",,20,,
13219026,Bergstraße,residential,False,True,11.457,"LINESTRING (13.909157 51.2674352, 13.9093053 51.2673904)",,,,
173295865,Bergstraße,residential,False,False,252.79999999999998,"LINESTRING (13.909157 51.2674352, 13.9089567 51.2674802, 13.9088446 51.2674984, 13.9087172 51.2675039, 13.9086258 51.2675014, 13.9085257 51.2674961, 13.9084512 51.2674779, 13.9083633 51.2674445, 13.908125 51.2673524, 13.907847 51.2672469, 13.9076049 51.2671547, 13.9074811 51.2671243, 13.9073547 51.2670987, 13.9072076 51.2670855, 13.907058 51.2670838, 13.9069447 51.2670882, 13.9065771 51.2671256, 13.9061831 51.2671656, 13.9057228 51.2672052)",,,,
171494084,Furtweg,residential,False,True,47.889,"LINESTRING (13.8967063 51.267628, 13.8973451 51.2674676)",,30,,
171494096,Steinborner Straße,residential,False,True,136.011,"LINESTRING (13.8986603 51.2681487, 13.8993045 51.2678097, 13.9001712 51.2673726)",,,,
25158945,Auenweg,residential,False,True,352.183,"LINESTRING (13.9087376 51.2611709, 13.9085996 51.261208, 13.9082771 51.2612948, 13.9082173 51.2613273, 13.9081569 51.2613953, 13.9080064 51.2616676, 13.9077841 51.2621622, 13.9077193 51.2622303, 13.9073311 51.2624057, 13.9062789 51.262882, 13.905906 51.2630552, 13.9057217 51.2631529, 13.9055488 51.263272, 13.9055145 51.2633158, 13.9054952 51.2633481, 13.9055016 51.2633948)",,,,
30949900,Schneewittchenweg,residential,False,False,163.88,"LINESTRING (13.9087376 51.2611709, 13.9087652 51.2621391, 13.908779 51.2623064, 13.9087988 51.2625467, 13.9087965 51.262644)",,,,
172050575,Hintere Gasse,residential,False,True,21.549,"LINESTRING (13.9037303 51.263275, 13.904017 51.2633483)",,,,
72874361,Bleichweg,residential,False,True,19.885,"LINESTRING (13.9044589 51.2628996, 13.9046411 51.2629427, 13.9047303 51.262954)",,,,
72874364,Bleichweg,residential,False,True,22.906,"LINESTRING (13.9044589 51.2628996, 13.9044893 51.2628487, 13.9045279 51.2627787, 13.9045856 51.26271)",,,,
172050584,Bleichweg,residential,False,False,59.19800000000001,"LINESTRING (13.9044589 51.2628996, 13.9043519 51.2629692, 13.90426 51.2630339, 13.904017 51.2633483)",,,,
72874366,Bleichweg,residential,False,False,56.286,"LINESTRING (13.9048744 51.2634521, 13.9047303 51.262954)",,,,
72432113,Hintere Gasse,residential,False,True,10.181000000000001,"LINESTRING (13.9048744 51.2634521, 13.9049483 51.2634563, 13.9050204 51.2634551)",,,,
172050576,Hintere Gasse,residential,False,False,61.696,"LINESTRING (13.9048744 51.2634521, 13.9046311 51.263453, 13.9045116 51.2634502, 13.9043844 51.2634398, 13.9042504 51.2634092, 13.904017 51.2633483)",,,,
172050575,Hintere Gasse,residential,False,False,21.549,"LINESTRING (13.904017 51.2633483, 13.9037303 51.263275)",,,,
172050576,Hintere Gasse,residential,False,True,61.696,"LINESTRING (13.904017 51.2633483, 13.9042504 51.2634092, 13.9043844 51.2634398, 13.9045116 51.2634502, 13.9046311 51.263453, 13.9048744 51.2634521)",,,,
172050584,Bleichweg,residential,False,True,59.19800000000001,"LINESTRING (13.904017 51.2633483, 13.90426 51.2630339, 13.9043519 51.2629692, 13.9044589 51.2628996)",,,,
172050583,Bleichweg,residential,False,True,28.939,"LINESTRING (13.9045856 51.26271, 13.9047303 51.262954)",,,,
72874364,Bleichweg,residential,False,False,22.906,"LINESTRING (13.9045856 51.26271, 13.9045279 51.2627787, 13.9044893 51.2628487, 13.9044589 51.2628996)",,,,
