osmid,name,highway,maxspeed,oneway,reversed,length,geometry,access,lanes,bridge
15412259,Du-Russel-Straße,residential,30,True,False,49.907,"LINESTRING (8.2415095 48.7571691, 8.2420375 48.7573618, 8.2421051 48.7573865)",,,
"[3546132, 42918270]",Ludwig-Wilhelm-Platz,residential,30,False,True,118.89500000000001,"LINESTRING (8.2415095 48.7571691, 8.2414693 48.7572418, 8.2414422 48.7573138, 8.2413719 48.7574838, 8.241308 48.7576585, 8.241212 48.7580388, 8.2412296 48.7580873, 8.2412703 48.7581311, 8.241288 48.7581437, 8.2413497 48.7581848)",,,
15412264,Ludwig-Wilhelm-Platz,residential,30,False,False,33.446,"LINESTRING (8.2410689 48.757091, 8.2415095 48.7571691)",,,
5005014,Ludwig-Wilhelm-Platz,residential,30,False,True,27.717,"LINESTRING (8.2410689 48.757091, 8.2408758 48.7570968, 8.2406962 48.7571255)",,,
4990051,Kreuzstraße,living_street,,False,True,98.61699999999999,"LINESTRING (8.2400625 48.7597548, 8.2398835 48.7597912, 8.2397614 48.7598287, 8.2394814 48.7599906, 8.2394129 48.7600643, 8.23926 48.760346, 8.2392346 48.7603861)",,,
43935271,Lichtentaler Straße,residential,30,False,True,123.732,"LINESTRING (8.2400625 48.7597548, 8.2401007 48.7597048, 8.2401504 48.7596466, 8.2401766 48.7596142, 8.240472 48.7592476, 8.2408191 48.7588261, 8.2408568 48.7587731)",,,
44818316,Lichtentaler Straße,residential,20,False,False,59.134,"LINESTRING (8.2400625 48.7597548, 8.2402308 48.760007, 8.2402854 48.7601213, 8.2402995 48.7601742, 8.2402882 48.7602566)",,,
4990051,Kreuzstraße,living_street,,False,False,98.61699999999999,"LINESTRING (8.2392346 48.7603861, 8.23926 48.760346, 8.2394129 48.7600643, 8.2394814 48.7599906, 8.2397614 48.7598287, 8.2398835 48.7597912, 8.2400625 48.7597548)",,,
5005014,Ludwig-Wilhelm-Platz,residential,30,False,False,27.717,"LINESTRING (8.2406962 48.7571255, 8.2408758 48.7570968, 8.2410689 48.757091)",,,
"[15412262, 15412263]",Ludwig-Wilhelm-Platz,residential,30,False,False,92.507,"LINESTRING (8.2406962 48.7571255, 8.2406977 48.7572479, 8.2407002 48.7574799, 8.2406926 48.7575655, 8.2406978 48.7576092, 8.2407168 48.7577185, 8.2407429 48.7579558)",,,
45202320,Kaiserallee,residential,30,True,False,176.97100000000003,"LINESTRING (8.2368412 48.7624029, 8.2370332 48.7622617, 8.2371896 48.7621221, 8.23726 48.7619901, 8.237315 48.761856, 8.2373648 48.761736, 8.2373884 48.761679, 8.2375396 48.7613378, 8.237544 48.7613262, 8.2375784 48.7612451, 8.2376313 48.7611479, 8.2377744 48.760959)",,,
501247292,Kaiserallee,residential,30,False,True,78.771,"LINESTRING (8.2368412 48.7624029, 8.2363258 48.7627146, 8.2362199 48.7627937, 8.2361636 48.7629306)",,,
15419659,Kaiserallee,residential,30,False,False,158.02400000000003,"LINESTRING (8.2366204 48.7642811, 8.2363528 48.7639753, 8.2362674 48.7638619, 8.2362385 48.7638123, 8.2361468 48.7634452, 8.236128 48.7632671, 8.2361261 48.7631669, 8.2361636 48.7629306)",,,
19881651,Kapuzinerstraße,residential,30,False,True,170.537,"LINESTRING (8.2366204 48.7642811, 8.2365452 48.7642997, 8.2363756 48.7643418, 8.2358665 48.7644352, 8.2357053 48.7645483, 8.2350065 48.7649166, 8.234689 48.765084)",,,
23407062,Kaiserallee,residential,30,False,True,47.891,"LINESTRING (8.2381764 48.7606195, 8.2380781 48.7607001, 8.2377744 48.760959)",,,
5011197,Rettigstraße,residential,30,True,False,220.17399999999998,"LINESTRING (8.2402882 48.7602566, 8.2407514 48.7603369, 8.2408559 48.7603365, 8.2413073 48.7601875, 8.2413857 48.7601686, 8.2415338 48.760154, 8.2416825 48.7601538, 8.2419162 48.7601986, 8.2422025 48.7602859, 8.2427272 48.7604637, 8.2429559 48.7605468, 8.2429941 48.7605585, 8.2430712 48.7605758)",,,
15419625,Lichtentaler Straße,living_street,,False,False,88.381,"LINESTRING (8.2402882 48.7602566, 8.2402781 48.7602968, 8.240253 48.7603965, 8.2402294 48.7604743, 8.2401861 48.7605468, 8.2398973 48.7608661, 8.2398865 48.7609899)",,,
44818316,Lichtentaler Straße,residential,20,False,True,59.134,"LINESTRING (8.2402882 48.7602566, 8.2402995 48.7601742, 8.2402854 48.7601213, 8.2402308 48.760007, 8.2400625 48.7597548)",,,
5011199,Feuerhausstraße,residential,30,True,False,48.23,"LINESTRING (8.2414068 48.7593578, 8.2413987 48.759215, 8.2413987 48.7591626, 8.2413581 48.7590345, 8.2414108 48.7589327)",,,
8054321,Merkurstraße,residential,30,False,False,44.037,"LINESTRING (8.2414068 48.7593578, 8.2408412 48.7592929, 8.2408147 48.759291)",,,
4912960,Eichstraße,residential,30,True,False,11.703,"LINESTRING (8.2415606 48.7589691, 8.2414108 48.7589327)",,,
8054319,Stahlbadstraße,residential,30,False,False,53.799,"LINESTRING (8.2415606 48.7589691, 8.2416337 48.7588008, 8.2417354 48.7586011, 8.2417883 48.7585094)",,,
4912959,Stephanienstraße,residential,30,False,False,42.108999999999995,"LINESTRING (8.2430712 48.7605758, 8.2430753 48.7606071, 8.2430788 48.7606234, 8.2431038 48.7608986, 8.2430774 48.7609509)",,,
4912959,Stephanienstraße,residential,30,False,True,117.317,"LINESTRING (8.2430712 48.7605758, 8.2430675 48.7605495, 8.242971 48.7598718, 8.2429266 48.7596126, 8.2428874 48.7595294)",,,
4912959,Stephanienstraße,residential,30,False,True,27.728,"LINESTRING (8.2428874 48.7595294, 8.2427116 48.7593086)",,,
4912959,Stephanienstraße,residential,30,False,False,117.317,"LINESTRING (8.2428874 48.7595294, 8.2429266 48.7596126, 8.242971 48.7598718, 8.2430675 48.7605495, 8.2430712 48.7605758)",,,
5011198,Merkurstraße,residential,30,True,False,110.624,"LINESTRING (8.2428874 48.7595294, 8.2426819 48.7595359, 8.241803 48.7594132, 8.2414068 48.7593578)",no,,
12118925,Hardstraße,residential,30,False,False,96.685,"LINESTRING (8.2428874 48.7595294, 8.2430541 48.7595215, 8.2437821 48.7597567, 8.2441101 48.7598185)",,,
5042481,Lange Straße,residential,30,False,False,16.555,"LINESTRING (8.2371178 48.7649455, 8.2369993 48.764952, 8.2368927 48.7649578)",,,
"[684903633, 5183227, 5183228]",Lange Straße,"['residential', 'living_street']",30,False,False,66.222,"LINESTRING (8.2371178 48.7649455, 8.2372141 48.7647462, 8.2372578 48.7646553, 8.2373589 48.764372)",,,
5042481,Lange Straße,residential,30,False,True,16.555,"LINESTRING (8.2368927 48.7649578, 8.2369993 48.764952, 8.2371178 48.7649455)",,,
"[684903632, 52084221]",Luisenstraße,residential,50,False,True,38.133,"LINESTRING (8.2368927 48.7649578, 8.2369077 48.7648302, 8.2369187 48.7647065, 8.2369266 48.7646156)",,2,
5043383,Hardstraße,residential,30,True,False,76.087,"LINESTRING (8.2441101 48.7598185, 8.244593 48.7599022, 8.244743 48.7599162, 8.2448598 48.7599219, 8.2451258 48.7598911)",,,
12118925,Hardstraße,residential,30,False,True,96.685,"LINESTRING (8.2441101 48.7598185, 8.2437821 48.7597567, 8.2430541 48.7595215, 8.2428874 48.7595294)",,,
5098381,Gartenweg,residential,30,True,False,124.733,"LINESTRING (8.2454103 48.7598703, 8.2456747 48.7601694, 8.2459363 48.7603661, 8.2463019 48.7605265, 8.2465063 48.7605981, 8.2466111 48.760618)",,,
5109355,Hardäckerstraße,residential,30,False,True,24.264,"LINESTRING (8.2467747 48.7588654, 8.2467131 48.758651)",,,
"[5054993, 5054994, 290767439]",Vincentistraße,residential,30,False,True,134.36,"LINESTRING (8.2467747 48.7588654, 8.2467011 48.7588721, 8.246638 48.7588889, 8.2465663 48.7589198, 8.2465002 48.7589966, 8.2464174 48.7591842, 8.2463633 48.7593861, 8.2463489 48.7595215, 8.2463595 48.7596604, 8.2463836 48.7597367, 8.2464537 48.7598899, 8.2464723 48.7599451)",,,yes
8050703,Bernhardstraße,residential,30,False,False,18.587,"LINESTRING (8.2464723 48.7599451, 8.2467249 48.7599305)",,,
"[5054993, 5054994, 290767439]",Vincentistraße,residential,30,False,False,134.36,"LINESTRING (8.2464723 48.7599451, 8.2464537 48.7598899, 8.2463836 48.7597367, 8.2463595 48.7596604, 8.2463489 48.7595215, 8.2463633 48.7593861, 8.2464174 48.7591842, 8.2465002 48.7589966, 8.2465663 48.7589198, 8.246638 48.7588889, 8.2467011 48.7588721, 8.2467747 48.7588654)",,,yes
908679389,Vincentistraße,residential,30,False,True,75.77199999999999,"LINESTRING (8.2464723 48.7599451, 8.2466045 48.760388, 8.2466111 48.760618)",,,
908679389,Vincentistraße,residential,30,False,False,75.77199999999999,"LINESTRING (8.2466111 48.760618, 8.2466045 48.760388, 8.2464723 48.7599451)",,,
908679389,Vincentistraße,residential,30,False,True,149.745,"LINESTRING (8.2466111 48.760618, 8.2465559 48.7608183, 8.2464169 48.7610009, 8.2463484 48.7610416, 8.2461793 48.761142, 8.2458572 48.761276, 8.245673 48.7613885, 8.2455955 48.7614358, 8.2454632 48.7616613)",,,
5183211,Scheibenstraße,residential,30,False,False,191.92600000000002,"LINESTRING (8.2454632 48.7616613, 8.2444555 48.7613505, 8.2441565 48.7612657, 8.2432696 48.7610142, 8.2430774 48.7609509)",,,
908679389,Vincentistraße,residential,30,False,False,149.745,"LINESTRING (8.2454632 48.7616613, 8.2455955 48.7614358, 8.245673 48.7613885, 8.2458572 48.761276, 8.2461793 48.761142, 8.2463484 48.7610416, 8.2464169 48.7610009, 8.2465559 48.7608183, 8.2466111 48.760618)",,,
"[5098379, 1198138220, 1198138221]",Vincentistraße,residential,30,False,True,205.695,"LINESTRING (8.2465435 48.7631261, 8.2463057 48.7630304, 8.2457638 48.7628758, 8.2453926 48.7627962, 8.2452618 48.7627802, 8.2449953 48.7627112, 8.2449635 48.7627032, 8.2447198 48.7626396, 8.2444126 48.7625609, 8.2443078 48.7625348, 8.2442345 48.7625164, 8.2439334 48.7624643)",,3,
"[12118924, 12118923, 5109348, 684509905]","['Wilhelmstraße', 'Wilhelmsbrücke']",residential,30,False,False,49.617000000000004,"LINESTRING (8.236818 48.7630425, 8.2365765 48.7629933, 8.2364896 48.7629821, 8.2363552 48.7629643, 8.2363067 48.7629586, 8.2361636 48.7629306)",,,yes
501245822,Luisenstraße,residential,50,True,False,80.533,"LINESTRING (8.236818 48.7630425, 8.2367747 48.7631446, 8.2367279 48.7632898, 8.2367379 48.7634254, 8.2367926 48.7635511, 8.2368754 48.7637469)",,,
501233385,Luisenstraße,residential,50,True,False,33.311,"LINESTRING (8.236957 48.7643167, 8.2369266 48.7646156)",,,
15419659,Kaiserallee,residential,30,False,True,158.024,"LINESTRING (8.2361636 48.7629306, 8.2361261 48.7631669, 8.236128 48.7632671, 8.2361468 48.7634452, 8.2362385 48.7638123, 8.2362674 48.7638619, 8.2363528 48.7639753, 8.2366204 48.7642811)",,,
501247292,Kaiserallee,residential,30,False,False,78.771,"LINESTRING (8.2361636 48.7629306, 8.2362199 48.7627937, 8.2363258 48.7627146, 8.2368412 48.7624029)",,,
"[5109348, 684509905, 12118923, 12118924]","['Wilhelmstraße', 'Wilhelmsbrücke']",residential,30,False,True,49.617000000000004,"LINESTRING (8.2361636 48.7629306, 8.2363067 48.7629586, 8.2363552 48.7629643, 8.2364896 48.7629821, 8.2365765 48.7629933, 8.236818 48.7630425)",,,yes
5043383,Hardstraße,residential,30,True,False,20.982,"LINESTRING (8.2451258 48.7598911, 8.2452531 48.7598818, 8.2454103 48.7598703)",,,
5109352,Bergengruenstraße,residential,30,False,False,291.391,"LINESTRING (8.2451258 48.7598911, 8.2450347 48.7596123, 8.2449755 48.7595363, 8.2448972 48.7582789, 8.2448452 48.7581436, 8.2447705 48.7580208, 8.2446891 48.757566, 8.2447032 48.7574082, 8.2447507 48.7573095)",,,
5109352,Bergengruenstraße,residential,30,False,True,291.39099999999996,"LINESTRING (8.2447507 48.7573095, 8.2447032 48.7574082, 8.2446891 48.757566, 8.2447705 48.7580208, 8.2448452 48.7581436, 8.2448972 48.7582789, 8.2449755 48.7595363, 8.2450347 48.7596123, 8.2451258 48.7598911)",,,
5109355,Hardäckerstraße,residential,30,False,False,210.61900000000003,"LINESTRING (8.2447507 48.7573095, 8.2449819 48.7575294, 8.2452588 48.7578179, 8.2456627 48.7581259, 8.2459972 48.7583584, 8.2461961 48.7584557, 8.2464851 48.7585463, 8.2465669 48.7585821, 8.2466488 48.758617, 8.2467131 48.758651)",,,
"[5109353, 5109355]","['Hardäckerstraße', 'Karl-Hesselbacher-Straße']",residential,30,False,True,249.62800000000001,"LINESTRING (8.2447507 48.7573095, 8.2446967 48.7571317, 8.2446119 48.7569617, 8.2445457 48.7568346, 8.2444586 48.7567272, 8.2443636 48.7566605, 8.2442716 48.756618, 8.2441643 48.7565998, 8.2440386 48.756614, 8.2439467 48.7566544, 8.2438731 48.756709, 8.2438394 48.7567656, 8.2438087 48.7568343, 8.2438118 48.756905, 8.2438178 48.7570565, 8.2439345 48.7578135, 8.243918 48.7578565)",,,
"[5109353, 5109355]","['Hardäckerstraße', 'Karl-Hesselbacher-Straße']",residential,30,False,False,249.62800000000001,"LINESTRING (8.243918 48.7578565, 8.2439345 48.7578135, 8.2438178 48.7570565, 8.2438118 48.756905, 8.2438087 48.7568343, 8.2438394 48.7567656, 8.2438731 48.756709, 8.2439467 48.7566544, 8.2440386 48.756614, 8.2441643 48.7565998, 8.2442716 48.756618, 8.2443636 48.7566605, 8.2444586 48.7567272, 8.2445457 48.7568346, 8.2446119 48.7569617, 8.2446967 48.7571317, 8.2447507 48.7573095)",,,
5011195,Kaiserallee,residential,,True,False,34.218,"LINESTRING (8.2369266 48.7646156, 8.2366847 48.7643524)",,,
"[684903632, 52084221]",Luisenstraße,residential,50,False,False,38.133,"LINESTRING (8.2369266 48.7646156, 8.2369187 48.7647065, 8.2369077 48.7648302, 8.2368927 48.7649578)",,2,
"[684903633, 5183227, 5183228]",Lange Straße,"['living_street', 'residential']",30,False,True,66.222,"LINESTRING (8.2373589 48.764372, 8.2372578 48.7646553, 8.2372141 48.7647462, 8.2371178 48.7649455)",,,
76448285,Albrecht-Dürer-Straße,residential,30,False,False,38.491,"LINESTRING (8.2343305 48.7653337, 8.2344708 48.7652067, 8.234689 48.765084)",,,
44818312,Luisenstraße,living_street,,False,True,75.862,"LINESTRING (8.2389896 48.7614483, 8.2391122 48.7614064, 8.239403 48.761307, 8.2397984 48.7611735, 8.2398755 48.7611086)",,,
"[1210931459, 1210931460, 5109347, 906858326]",Luisenstraße,residential,"['50', '30']",True,False,243.431,"LINESTRING (8.2389896 48.7614483, 8.238828 48.7615386, 8.2386176 48.7616646, 8.2381757 48.7619212, 8.2377396 48.7621517, 8.2374167 48.7623167, 8.2372946 48.7623918, 8.2371502 48.7625282, 8.2370102 48.7627115, 8.2370052 48.762718, 8.236891 48.7629031, 8.236818 48.7630425)",,,
"[5537786, 22588405, 22588406]",Inselstraße,residential,30,True,False,105.17200000000001,"LINESTRING (8.2377744 48.760959, 8.2379269 48.7609982, 8.2380979 48.7610578, 8.2381318 48.7610697, 8.2383625 48.7611666, 8.2389091 48.7613821, 8.2389428 48.7614067, 8.2389896 48.7614483)",,,yes
23407062,Kaiserallee,residential,30,False,False,47.891,"LINESTRING (8.2377744 48.760959, 8.2380781 48.7607001, 8.2381764 48.7606195)",,,
15419625,Lichtentaler Straße,living_street,,False,True,88.38100000000001,"LINESTRING (8.2398865 48.7609899, 8.2398973 48.7608661, 8.2401861 48.7605468, 8.2402294 48.7604743, 8.240253 48.7603965, 8.2402781 48.7602968, 8.2402882 48.7602566)",,,
15419627,Luisenstraße,living_street,,False,False,13.306000000000001,"LINESTRING (8.2398865 48.7609899, 8.2398907 48.7610537, 8.2398755 48.7611086)",no,,
15419628,Sophienstraße,living_street,,True,False,42.519,"LINESTRING (8.2398865 48.7609899, 8.2403406 48.7611422, 8.2404035 48.7611633)",no,,
8050703,Bernhardstraße,residential,30,False,True,18.587,"LINESTRING (8.2467249 48.7599305, 8.2464723 48.7599451)",,,
"[684240563, 684240564, 5539565]",Sophienstraße,residential,30,True,False,159.84300000000002,"LINESTRING (8.2439334 48.7624643, 8.2439021 48.7624642, 8.2438099 48.7624753, 8.2431301 48.7622232, 8.2428605 48.7621283, 8.2420092 48.7618217)",,,
"[5098379, 1198138220, 1198138221]",Vincentistraße,residential,30,False,False,205.695,"LINESTRING (8.2439334 48.7624643, 8.2442345 48.7625164, 8.2443078 48.7625348, 8.2444126 48.7625609, 8.2447198 48.7626396, 8.2449635 48.7627032, 8.2449953 48.7627112, 8.2452618 48.7627802, 8.2453926 48.7627962, 8.2457638 48.7628758, 8.2463057 48.7630304, 8.2465435 48.7631261)",,3,
8054318,Seilerstraße,residential,30,True,False,46.884,"LINESTRING (8.2411901 48.7583602, 8.2417883 48.7585094)",,,
"[813857972, 44818317, 43935271]",Lichtentaler Straße,residential,30,False,False,52.033,"LINESTRING (8.2411901 48.7583602, 8.2411558 48.7583964, 8.24113 48.7584273, 8.241058 48.7585134, 8.2409985 48.7585847, 8.2409171 48.758691, 8.2408568 48.7587731)",,,
813857972,Lichtentaler Straße,residential,30,False,True,22.745,"LINESTRING (8.2411901 48.7583602, 8.2412095 48.7583371, 8.2413497 48.7581848)",,,
8054319,Stahlbadstraße,residential,30,False,True,53.799,"LINESTRING (8.2417883 48.7585094, 8.2417354 48.7586011, 8.2416337 48.7588008, 8.2415606 48.7589691)",,,
"[15419616, 388660340, 8054316]",Seilerstraße,residential,30,False,False,62.272,"LINESTRING (8.2417883 48.7585094, 8.2419105 48.7584291, 8.2423232 48.7584629, 8.2424036 48.7584673, 8.2425837 48.7584743)",no,,
"[15419616, 8054316, 388660340]",Seilerstraße,residential,30,False,True,62.27199999999999,"LINESTRING (8.2425837 48.7584743, 8.2424036 48.7584673, 8.2423232 48.7584629, 8.2419105 48.7584291, 8.2417883 48.7585094)",no,,
8054321,Merkurstraße,residential,30,False,True,44.037,"LINESTRING (8.2408147 48.759291, 8.2408412 48.7592929, 8.2414068 48.7593578)",,,
"[3546132, 42918270]",Ludwig-Wilhelm-Platz,residential,30,False,False,118.895,"LINESTRING (8.2413497 48.7581848, 8.241288 48.7581437, 8.2412703 48.7581311, 8.2412296 48.7580873, 8.241212 48.7580388, 8.241308 48.7576585, 8.2413719 48.7574838, 8.2414422 48.7573138, 8.2414693 48.7572418, 8.2415095 48.7571691)",,,
4912961,Lichtentaler Straße,residential,30,False,True,104.651,"LINESTRING (8.2413497 48.7581848, 8.2414271 48.7581073, 8.2417035 48.7578308, 8.2418065 48.7577192, 8.241855 48.7576669, 8.2419486 48.7575616, 8.2421051 48.7573865)",,,
813857972,Lichtentaler Straße,residential,30,False,False,22.745,"LINESTRING (8.2413497 48.7581848, 8.2412095 48.7583371, 8.2411901 48.7583602)",,,
"[15412262, 15412263]",Ludwig-Wilhelm-Platz,residential,30,False,True,92.507,"LINESTRING (8.2407429 48.7579558, 8.2407168 48.7577185, 8.2406978 48.7576092, 8.2406926 48.7575655, 8.2407002 48.7574799, 8.2406977 48.7572479, 8.2406962 48.7571255)",,,
15419627,Luisenstraße,living_street,,False,True,13.306000000000001,"LINESTRING (8.2398755 48.7611086, 8.2398907 48.7610537, 8.2398865 48.7609899)",no,,
44818312,Luisenstraße,living_street,,False,False,75.862,"LINESTRING (8.2398755 48.7611086, 8.2397984 48.7611735, 8.239403 48.761307, 8.2391122 48.7614064, 8.2389896 48.7614483)",,,
15419651,Luisenstraße,residential,,False,False,34.203,"LINESTRING (8.2373361 48.7637613, 8.2373051 48.7637546, 8.2372225 48.7637374, 8.2368754 48.7637469)",,,
15419651,Luisenstraße,residential,,False,True,34.203,"LINESTRING (8.2368754 48.7637469, 8.2372225 48.7637374, 8.2373051 48.7637546, 8.2373361 48.7637613)",,,
"[906633377, 906633378]",Luisenstraße,residential,50,True,False,63.82599999999999,"LINESTRING (8.2368754 48.7637469, 8.2369259 48.7639232, 8.2369399 48.763981, 8.2369557 48.7641339, 8.2369573 48.7642145, 8.236957 48.7643167)",,,
20312987,Burgstraße,residential,30,False,False,33.807,"LINESTRING (8.2391797 48.7638627, 8.2391635 48.7637255, 8.2392166 48.7635628)",,,
20312987,Burgstraße,residential,30,False,True,33.807,"LINESTRING (8.2392166 48.7635628, 8.2391635 48.7637255, 8.2391797 48.7638627)",,,
19881651,Kapuzinerstraße,residential,30,False,False,170.53699999999998,"LINESTRING (8.234689 48.765084, 8.2350065 48.7649166, 8.2357053 48.7645483, 8.2358665 48.7644352, 8.2363756 48.7643418, 8.2365452 48.7642997, 8.2366204 48.7642811)",,,
76448285,Albrecht-Dürer-Straße,residential,30,False,True,38.491,"LINESTRING (8.234689 48.765084, 8.2344708 48.7652067, 8.2343305 48.7653337)",,,
"[20312105, 8050714, 8050708]","['Sonnenplatz', 'Gernsbacher Straße', 'Bäderstraße']",living_street,,False,"[False, True]",144.897,"LINESTRING (8.2423103 48.7627733, 8.2425283 48.762476, 8.2423969 48.7624236, 8.2421957 48.7623264, 8.2419781 48.7622242, 8.2417374 48.7620934, 8.2420092 48.7618217)",,,
"[684304074, 20312106, 20984444, 20984442]","['Schloßstraße', 'Steinstraße', 'Marktplatz']",residential,30,False,False,220.43599999999998,"LINESTRING (8.2423103 48.7627733, 8.2420642 48.7626988, 8.2420083 48.7626826, 8.2419231 48.7626561, 8.2416201 48.7625487, 8.2414962 48.7625044, 8.2413356 48.7624735, 8.2412563 48.7624621, 8.2411716 48.7624671, 8.2411173 48.7624851, 8.2410611 48.7625213, 8.2409759 48.7626053, 8.240956 48.7626265, 8.2409333 48.762648, 8.2408533 48.7627294, 8.2407283 48.762843, 8.2406065 48.7629092, 8.2405616 48.762919, 8.2404245 48.7629393, 8.2402934 48.7629227, 8.2402097 48.7629053, 8.240091 48.7628802, 8.2398186 48.7628221, 8.2397706 48.7628394)",,,
20984457,Römerplatz,residential,30,False,True,57.254000000000005,"LINESTRING (8.2423103 48.7627733, 8.2427458 48.7629298, 8.2430283 48.7629552)",,,
20312115,Schloßstraße,living_street,,True,False,132.362,"LINESTRING (8.2397706 48.7628394, 8.2397083 48.7628554, 8.2396072 48.7628964, 8.2395558 48.7629398, 8.2395202 48.7630207, 8.2394456 48.7631229, 8.2393548 48.7632092, 8.2391929 48.7633713, 8.2391002 48.7635457, 8.2390768 48.7636873, 8.239105 48.7637531, 8.2391462 48.7638262, 8.2391797 48.7638627)",,,
"[20312106, 684304074, 20984444, 20984442]","['Schloßstraße', 'Steinstraße', 'Marktplatz']",residential,30,False,True,220.43600000000004,"LINESTRING (8.2397706 48.7628394, 8.2398186 48.7628221, 8.240091 48.7628802, 8.2402097 48.7629053, 8.2402934 48.7629227, 8.2404245 48.7629393, 8.2405616 48.762919, 8.2406065 48.7629092, 8.2407283 48.762843, 8.2408533 48.7627294, 8.2409333 48.762648, 8.240956 48.7626265, 8.2409759 48.7626053, 8.2410611 48.7625213, 8.2411173 48.7624851, 8.2411716 48.7624671, 8.2412563 48.7624621, 8.2413356 48.7624735, 8.2414962 48.7625044, 8.2416201 48.7625487, 8.2419231 48.7626561, 8.2420083 48.7626826, 8.2420642 48.7626988, 8.2423103 48.7627733)",,,
20984457,Römerplatz,residential,30,False,False,57.254000000000005,"LINESTRING (8.2430283 48.7629552, 8.2427458 48.7629298, 8.2423103 48.7627733)",,,
24680887,Du-Russel-Straße,residential,,False,True,36.004,"LINESTRING (8.2423455 48.757476, 8.2427913 48.7576119)",no,,
24680888,Du-Russel-Straße,residential,,True,False,20.238,"LINESTRING (8.2423455 48.757476, 8.2421051 48.7573865)",,,
24680887,Du-Russel-Straße,residential,,False,False,36.004,"LINESTRING (8.2427913 48.7576119, 8.2423455 48.757476)",no,,
4912957,Stephanienstraße,residential,30,True,False,189.08200000000002,"LINESTRING (8.2427913 48.7576119, 8.2428172 48.7580026, 8.2427872 48.7583576, 8.2427729 48.75849, 8.2426947 48.7592165, 8.2427116 48.7593086)",,1,
501233383,Kaiserallee,residential,,True,False,9.223,"LINESTRING (8.2366847 48.7643524, 8.2366204 48.7642811)",,,
"[141420282, 678573071]",Kaiserallee,residential,,True,False,20.616,"LINESTRING (8.2366847 48.7643524, 8.2368614 48.7643149, 8.2369029 48.7643157, 8.236957 48.7643167)",,,
