osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width
222045506,2,B 81,Hasselfelder Straße,primary,50,False,False,34.983000000000004,"LINESTRING (10.9615489 51.787185, 10.9615824 51.7871173, 10.9616391 51.7870421, 10.9617005 51.7869855, 10.96173 51.7869584, 10.9617884 51.7869105)",,
690934959,2,B 81,Hasselfelder Straße,primary,50,False,True,166.7,"LINESTRING (10.9615489 51.787185, 10.961536 51.787307, 10.961581 51.7874983, 10.9616096 51.7877698, 10.9616502 51.7880411, 10.961668 51.7883978, 10.9616532 51.7885154, 10.9615926 51.7886753)",,
1225405741,,,,tertiary,50,True,False,29.615000000000002,"LINESTRING (10.960681 51.7940187, 10.9607087 51.7940046, 10.9607398 51.7939935, 10.9607734 51.7939857, 10.9608086 51.7939814, 10.9608445 51.7939808, 10.96088 51.7939838, 10.9609142 51.7939904, 10.9609463 51.7940004, 10.9609752 51.7940136, 10.9610002 51.7940295, 10.9610207 51.7940477, 10.961036 51.7940678)",roundabout,
"[1002357451, 1246855781, 1246855782]",2,,Herzogstraße,tertiary,50,False,True,31.122,"LINESTRING (10.960681 51.7940187, 10.9606574 51.7940024, 10.9606225 51.7939697, 10.9606038 51.793937, 10.960599 51.7939286, 10.960587 51.7938876, 10.960583 51.7938354, 10.9605822 51.7937541)",,
29263173,,,Schieferberg,residential,30,False,False,16.189,"LINESTRING (10.9508526 51.7874881, 10.950705 51.7873747)",,
29263177,,,Welfenstraße,residential,30,False,False,64.202,"LINESTRING (10.9508526 51.7874881, 10.9507284 51.7875725, 10.950602 51.7877296, 10.9505901 51.7877502, 10.950494 51.7878934, 10.9504361 51.7879983)",,
29341453,,,Harzstraße,residential,30,False,True,59.108999999999995,"LINESTRING (10.9508526 51.7874881, 10.9509433 51.7874989, 10.9510615 51.7875329, 10.9516025 51.7877405)",,
1019203434,,B 27;B 81,Lühnertorplatz,primary,50,True,False,20.959,"LINESTRING (10.9587785 51.789882, 10.9587914 51.7898968, 10.958801 51.7899124, 10.9588073 51.7899288, 10.9588102 51.7899454, 10.9588095 51.7899622, 10.9588052 51.7899788, 10.9587976 51.7899949, 10.9587866 51.7900102, 10.9587712 51.7900256, 10.9587525 51.7900396, 10.9587309 51.7900517)",roundabout,
"[1113392390, 1227777321, 1019261039, 362229533, 362229534]",2,B 81,Hasselfelder Straße,primary,50,False,"[False, True]",173.90999999999994,"LINESTRING (10.9587785 51.789882, 10.9588127 51.789872, 10.9588516 51.7898607, 10.9588902 51.7898496, 10.9589749 51.789825, 10.9591357 51.7897781, 10.9592703 51.7897453, 10.9597149 51.7896371, 10.9601443 51.7895325, 10.9605403 51.7894397, 10.9607054 51.789401, 10.9608721 51.7893564, 10.9609336 51.7893369, 10.9609926 51.7893145, 10.9610463 51.7892913, 10.9610965 51.7892664)",,
"[1113392387, 1113392388, 1113392389, 362229554, 234014039]",2,B 27,Herzogstraße,primary,50,False,True,50.672000000000004,"LINESTRING (10.9587309 51.7900517, 10.958753 51.7900702, 10.9587848 51.7900945, 10.95883 51.7901251, 10.9588777 51.790154, 10.9589804 51.7902061, 10.9590692 51.7902528, 10.9591446 51.7902958, 10.959211 51.7903431, 10.9592484 51.7903737)",,
1225405735,1,B 27;B 81,Lühnertorplatz,primary,50,True,False,31.829,"LINESTRING (10.9587309 51.7900517, 10.9587034 51.790063, 10.9586733 51.7900715, 10.9586414 51.790077, 10.9586086 51.7900793, 10.9585756 51.7900783, 10.9585432 51.7900741, 10.9585124 51.7900668, 10.9584838 51.7900566, 10.9584581 51.7900437, 10.9584361 51.7900284, 10.9584183 51.7900112, 10.9584051 51.7899925, 10.9583968 51.7899727, 10.9583937 51.7899523)",roundabout,
"[1113392387, 1113392388, 1113392389, 362229554, 234014039]",2,B 27,Herzogstraße,primary,50,False,False,50.672,"LINESTRING (10.9592484 51.7903737, 10.959211 51.7903431, 10.9591446 51.7902958, 10.9590692 51.7902528, 10.9589804 51.7902061, 10.9588777 51.790154, 10.95883 51.7901251, 10.9587848 51.7900945, 10.958753 51.7900702, 10.9587309 51.7900517)",,
"[1019261044, 26332492]",2,,Herzogstraße,tertiary,30,False,False,141.72899999999998,"LINESTRING (10.9592484 51.7903737, 10.9592941 51.7904214, 10.9593521 51.7904935, 10.9594261 51.7905939, 10.9594917 51.7906789, 10.9595564 51.7907647, 10.9595822 51.7907993, 10.9596582 51.7909061, 10.9596869 51.7909465, 10.9597811 51.7910721, 10.959949 51.7913242, 10.9600562 51.7915438)",,
"[1113392386, 1019261027, 1019261029, 1169075791, 1019261046, 1031312634]",2,B 27,Westerhäuser Straße,primary,50,False,False,113.148,"LINESTRING (10.9592484 51.7903737, 10.9593106 51.7903539, 10.9593491 51.790346, 10.959402 51.7903409, 10.9594548 51.7903403, 10.9595194 51.7903477, 10.959576 51.7903602, 10.9598172 51.7904361, 10.9601988 51.7905555, 10.9604275 51.7906345, 10.9606108 51.7906972, 10.960725 51.7907391)",,
"[1246855789, 119963885, 1246855790, 27687438]",,,Mühlenstraße,tertiary,50,False,True,87.89800000000001,"LINESTRING (10.9623022 51.7940901, 10.9621216 51.794083, 10.9618816 51.7940715, 10.961456 51.7940402, 10.9613469 51.7940338, 10.9612448 51.7940344, 10.9612249 51.7940362, 10.9611985 51.7940385, 10.9611476 51.7940462, 10.9611161 51.7940522, 10.9610731 51.7940605, 10.961036 51.7940678)",,
176845337,,,Löbbeckestraße,living_street,,False,False,80.71200000000002,"LINESTRING (10.9570056 51.7918255, 10.9570305 51.7918802, 10.9570835 51.7919969, 10.9570308 51.7920942, 10.9569506 51.7922423, 10.9568174 51.7924654, 10.956785 51.7925125)",,5.2
176845763,,,Löbbeckestraße,residential,,True,False,161.53099999999998,"LINESTRING (10.9570056 51.7918255, 10.9569073 51.7915131, 10.9568718 51.7913892, 10.9567953 51.7911117, 10.9566935 51.7907435, 10.9566319 51.7904868, 10.9566246 51.7904569, 10.9566064 51.7903941)",,
1169660898,,,Dr.-Jasper-Straße,residential,,False,False,51.64,"LINESTRING (10.9570056 51.7918255, 10.9572036 51.7918224, 10.9577505 51.7917727)",,
"[1227777321, 690934955]",2,B 81,Hasselfelder Straße,primary,50,False,True,74.656,"LINESTRING (10.9615926 51.7886753, 10.9614411 51.7888856, 10.9613195 51.7890732, 10.961245 51.7891566, 10.9611845 51.7892116, 10.9610965 51.7892664)",,
690934959,2,B 81,Hasselfelder Straße,primary,50,False,False,166.7,"LINESTRING (10.9615926 51.7886753, 10.9616532 51.7885154, 10.961668 51.7883978, 10.9616502 51.7880411, 10.9616096 51.7877698, 10.961581 51.7874983, 10.961536 51.787307, 10.9615489 51.787185)",,
"[1113392386, 1019261027, 1019261029, 1169075791, 1019261046, 1031312634]",2,B 27,Westerhäuser Straße,primary,50,False,True,113.14800000000002,"LINESTRING (10.960725 51.7907391, 10.9606108 51.7906972, 10.9604275 51.7906345, 10.9601988 51.7905555, 10.9598172 51.7904361, 10.959576 51.7903602, 10.9595194 51.7903477, 10.9594548 51.7903403, 10.959402 51.7903409, 10.9593491 51.790346, 10.9593106 51.7903539, 10.9592484 51.7903737)",,
26340976,,,Bartholomäikirchhof,residential,,False,False,28.833000000000002,"LINESTRING (10.9543836 51.7876327, 10.9541954 51.7876697, 10.9541406 51.7877449, 10.9541521 51.7877991)",,
842899089,,,Bartholomäikirchhof,residential,,False,False,20.119,"LINESTRING (10.9541521 51.7877991, 10.9542989 51.7879556)",,
26340976,,,Bartholomäikirchhof,residential,,False,True,28.833,"LINESTRING (10.9541521 51.7877991, 10.9541406 51.7877449, 10.9541954 51.7876697, 10.9543836 51.7876327)",,
62232986,,,Bartholomäikirchhof,residential,30,False,True,86.61500000000001,"LINESTRING (10.9541521 51.7877991, 10.9540376 51.7877822, 10.9536276 51.7877496, 10.95354 51.7877316, 10.9529587 51.7875722)",,
842899089,,,Bartholomäikirchhof,residential,,False,True,20.119,"LINESTRING (10.9542989 51.7879556, 10.9541521 51.7877991)",,
26333585,,,Hinter dem Rathaus,residential,30,False,False,43.039,"LINESTRING (10.9542563 51.7882779, 10.9548775 51.7883244)",,
29263170,,,Markt,living_street,,False,True,42.126,"LINESTRING (10.9542563 51.7882779, 10.9541607 51.7886521)",,
29341465,,,Schulstraße,residential,30,False,False,147.186,"LINESTRING (10.9542563 51.7882779, 10.9542359 51.7881921, 10.9541963 51.7880963, 10.9540792 51.7880161, 10.9539673 51.7879872, 10.953526 51.7879038, 10.9529975 51.787723, 10.9526673 51.7875088)",,
26333585,,,Hinter dem Rathaus,residential,30,False,True,43.039,"LINESTRING (10.9548775 51.7883244, 10.9542563 51.7882779)",,
26332495,,,Markt,living_street,,False,False,40.18,"LINESTRING (10.9548775 51.7883244, 10.9548142 51.7884661, 10.95476 51.7886778)",,
1001812996,,,Bergstraße,residential,30,False,False,48.135999999999996,"LINESTRING (10.9548775 51.7883244, 10.9549285 51.7882171, 10.9549828 51.7881698, 10.955059 51.7881277, 10.9553021 51.7881195, 10.9553814 51.7881239)",,
26333584,,,Bergstraße,residential,30,False,False,111.493,"LINESTRING (10.9553814 51.7881239, 10.955685 51.7881932, 10.955959 51.7882461, 10.9562678 51.7883003, 10.9564445 51.7883146, 10.9566405 51.7883184, 10.9569547 51.7883043)",,
60364658,,,Mühlbachstraße,residential,30,False,False,98.70700000000002,"LINESTRING (10.9553814 51.7881239, 10.9554499 51.7880909, 10.9558039 51.7880274, 10.9562257 51.7879764, 10.9564257 51.7879454, 10.9564834 51.7879282, 10.9565297 51.7879014, 10.9565683 51.7878552, 10.9565947 51.7877751)",,
1001812996,,,Bergstraße,residential,30,False,True,48.135999999999996,"LINESTRING (10.9553814 51.7881239, 10.9553021 51.7881195, 10.955059 51.7881277, 10.9549828 51.7881698, 10.9549285 51.7882171, 10.9548775 51.7883244)",,
26333584,,,Bergstraße,residential,30,False,True,111.493,"LINESTRING (10.9569547 51.7883043, 10.9566405 51.7883184, 10.9564445 51.7883146, 10.9562678 51.7883003, 10.955959 51.7882461, 10.955685 51.7881932, 10.9553814 51.7881239)",,
29341466,,,Petersilienstraße,residential,30,True,False,71.72,"LINESTRING (10.9569547 51.7883043, 10.9569631 51.78852, 10.9569582 51.7887, 10.9569468 51.7889491)",,
1227778018,,,Bergstraße,residential,30,False,False,67.309,"LINESTRING (10.9569547 51.7883043, 10.9571479 51.7882907, 10.9573806 51.7882733, 10.9577125 51.7882588, 10.9578146 51.7882688, 10.9579138 51.7883031)",,
29262184,,,Winde,residential,30,False,False,67.61099999999999,"LINESTRING (10.9579138 51.7883031, 10.9579395 51.7883838, 10.9579576 51.7884744, 10.958002 51.7886247, 10.9580369 51.788733, 10.9580506 51.7888575, 10.9580288 51.788902)",,
"[62232984, 1182452968]",,,"['Hohe Straße', 'Winde']",residential,30,False,True,187.04999999999998,"LINESTRING (10.9579138 51.7883031, 10.9579603 51.7882838, 10.9579977 51.7882573, 10.95807 51.7881791, 10.9581484 51.7880836, 10.9582344 51.7879709, 10.9583252 51.7878369, 10.9583208 51.7878048, 10.9582911 51.7877745, 10.9581443 51.7877221, 10.9580093 51.7876928, 10.957787 51.7876766, 10.9576049 51.7876754, 10.957414 51.7876859, 10.9571329 51.7877165, 10.9565947 51.7877751)",,
1227778018,,,Bergstraße,residential,30,False,True,67.309,"LINESTRING (10.9579138 51.7883031, 10.9578146 51.7882688, 10.9577125 51.7882588, 10.9573806 51.7882733, 10.9571479 51.7882907, 10.9569547 51.7883043)",,
24539164,,,Löbbeckestraße,residential,,False,True,107.261,"LINESTRING (10.9562226 51.7934122, 10.9567203 51.7926101, 10.956785 51.7925125)",,5
"[26350243, 26350244]",,,Thiestraße,living_street,,False,False,210.06099999999998,"LINESTRING (10.9562226 51.7934122, 10.9561689 51.7933935, 10.9557098 51.7932467, 10.9551447 51.7930219, 10.9545766 51.7927821, 10.9544022 51.7926717, 10.9537967 51.7922882)",,
"[1236618977, 1002357450, 27658992, 1227771901, 141185502]",,,"['Thiestraße', 'Albert-Schneider-Straße']",residential,,False,True,306.55499999999995,"LINESTRING (10.9562226 51.7934122, 10.9564586 51.7934621, 10.9565935 51.7934907, 10.95798 51.7937665, 10.9583511 51.7938041, 10.9585539 51.7938045, 10.9585893 51.7938046, 10.9588852 51.7937973, 10.9592698 51.7937879, 10.9595073 51.7937821, 10.959531 51.7937818, 10.9598956 51.7937675, 10.9603705 51.7937559, 10.9605822 51.7937541)",,
26350244,,,Thiestraße,living_street,,False,True,53.266,"LINESTRING (10.9531783 51.7920305, 10.953274 51.7920504, 10.953496 51.792086, 10.9537967 51.7922882)",,
81756507,2,B 81,Neue Halberstädter Straße,primary,50,False,True,100.58399999999999,"LINESTRING (10.9531783 51.7920305, 10.95315 51.7921968, 10.9531255 51.792341, 10.9529964 51.7925518, 10.9529555 51.7926187, 10.9528364 51.7927616, 10.9527281 51.7928784)",,
1227777314,2,B 81,Neue Halberstädter Straße,primary,50,False,False,75.748,"LINESTRING (10.9531783 51.7920305, 10.9531663 51.7919301, 10.9531489 51.7918279, 10.9530972 51.7916976, 10.9530526 51.7916033, 10.9530001 51.7914991, 10.9529608 51.7914348, 10.9529304 51.79137)",,
29341456,,,Bäuersche Straße,residential,30,True,False,150.278,"LINESTRING (10.9534534 51.7898542, 10.9527959 51.789699, 10.9521926 51.7895165, 10.9518688 51.7893701, 10.9515243 51.7892343)",,
1019964871,,,Tränkestraße,living_street,,True,False,67.283,"LINESTRING (10.9534534 51.7898542, 10.9534937 51.7897652, 10.953621 51.7894028, 10.9536695 51.7892642)",,
29340557,,,Tränkestraße,living_street,,False,True,5.66,"LINESTRING (10.9536995 51.7892168, 10.9536695 51.7892642)",,
26332493,,,Lange Straße,living_street,,True,False,135.28300000000002,"LINESTRING (10.9536995 51.7892168, 10.9537889 51.7892286, 10.9539475 51.7892408, 10.9546664 51.7892663, 10.9549734 51.7893027, 10.9553152 51.78937, 10.9556211 51.7894366)",,
29340557,,,Tränkestraße,living_street,,False,False,66.181,"LINESTRING (10.9536995 51.7892168, 10.9537565 51.7891269, 10.9540462 51.7886616)",,
29263170,,,Markt,living_street,,False,False,42.126,"LINESTRING (10.9541607 51.7886521, 10.9542563 51.7882779)",,
222053974,,,Tränkestraße,living_street,,False,True,7.946,"LINESTRING (10.9541607 51.7886521, 10.9540462 51.7886616)",,
1019203434,,B 27;B 81,Lühnertorplatz,primary,50,True,False,17.03,"LINESTRING (10.958565 51.7898237, 10.9585896 51.7898218, 10.9586143 51.7898218, 10.9586389 51.7898237, 10.958663 51.7898273, 10.9586862 51.7898326, 10.9587082 51.7898396, 10.9587287 51.7898482, 10.9587474 51.7898582, 10.9587641 51.7898695, 10.9587785 51.789882)",roundabout,
"[842899088, 188471220, 63131934, 1169660895]",,,Schnappelberg,residential,30,False,"[False, True]",101.922,"LINESTRING (10.958565 51.7898237, 10.9585579 51.7897919, 10.9585545 51.7897445, 10.9585572 51.7897077, 10.9585691 51.7896743, 10.9585906 51.7896387, 10.9586457 51.7895761, 10.9587028 51.7895213, 10.9588509 51.7893886, 10.9589633 51.7892922, 10.9590499 51.7892222, 10.9592832 51.7890518)",,
29319009,,,Töpferstraße,residential,30,True,False,37.974999999999994,"LINESTRING (10.9577223 51.7896386, 10.9577206 51.7896786, 10.9577289 51.789725, 10.9577638 51.7898094, 10.95785 51.7899684)",,
26332495,,,Markt,living_street,,False,True,40.18,"LINESTRING (10.95476 51.7886778, 10.9548142 51.7884661, 10.9548775 51.7883244)",,
1031633731,,,Markt,living_street,,True,False,41.394,"LINESTRING (10.95476 51.7886778, 10.9545147 51.7886614, 10.9542442 51.7886481, 10.9541607 51.7886521)",,
"[842899088, 188471220, 63131934, 1169660895]",,,Schnappelberg,residential,30,False,"[False, True]",101.922,"LINESTRING (10.9592832 51.7890518, 10.9590499 51.7892222, 10.9589633 51.7892922, 10.9588509 51.7893886, 10.9587028 51.7895213, 10.9586457 51.7895761, 10.9585906 51.7896387, 10.9585691 51.7896743, 10.9585572 51.7897077, 10.9585545 51.7897445, 10.9585579 51.7897919, 10.958565 51.7898237)",,
"[29324664, 842899086, 842899087]",,,Schnappelberg,residential,30,False,False,261.848,"LINESTRING (10.9592832 51.7890518, 10.9593164 51.7890318, 10.959436 51.7889586, 10.9599551 51.7886436, 10.9601756 51.7885074, 10.9602837 51.7884371, 10.9603626 51.7883654, 10.9604152 51.7883046, 10.9604545 51.7882564, 10.9610421 51.7876321, 10.9611187 51.7875508, 10.9613536 51.7873016, 10.9615489 51.787185)",,
"[1225436088, 26332496]",,,Marktstraße,residential,20,True,False,89.608,"LINESTRING (10.9592832 51.7890518, 10.9592249 51.7890134, 10.9590952 51.7889787, 10.9588466 51.7889451, 10.9586981 51.7889337, 10.9582829 51.7889032, 10.9580288 51.788902)",,
26350245,,,Poststraße,living_street,,False,True,70.917,"LINESTRING (10.9556211 51.7894366, 10.9553961 51.790059)",,
"[1001812997, 26332493]",,,Lange Straße,living_street,,True,False,119.166,"LINESTRING (10.9556211 51.7894366, 10.9557976 51.7894696, 10.9562265 51.7895344, 10.9566372 51.7895774, 10.9567001 51.7895831, 10.9571976 51.7895852, 10.9573265 51.7895891)",,
"[81756498, 27658989]",,,Am Thie,residential,,False,False,146.06099999999998,"LINESTRING (10.9527281 51.7928784, 10.9528176 51.7929154, 10.9528639 51.7929321, 10.9530441 51.7930089, 10.9530829 51.7930326, 10.9530958 51.7930586, 10.9530908 51.7930806, 10.9530424 51.7934285, 10.9530135 51.7937457, 10.9529894 51.7940738)",,
81756507,2,B 81,Neue Halberstädter Straße,primary,50,False,False,100.584,"LINESTRING (10.9527281 51.7928784, 10.9528364 51.7927616, 10.9529555 51.7926187, 10.9529964 51.7925518, 10.9531255 51.792341, 10.95315 51.7921968, 10.9531783 51.7920305)",,
"[300421672, 1246687781, 1246687782, 311219119]","['2', '3']",B 81,Neue Halberstädter Straße,primary,50,False,True,88.68500000000002,"LINESTRING (10.9527281 51.7928784, 10.9526116 51.7929944, 10.9524794 51.7931167, 10.9524163 51.7931684, 10.9524078 51.7931759, 10.9523757 51.7932042, 10.9523482 51.7932284, 10.9523405 51.7932352, 10.9522726 51.7932891, 10.9521424 51.7933982, 10.9519798 51.7935272)",,
27658990,,,Am Thie,residential,,False,False,100.199,"LINESTRING (10.9529894 51.7940738, 10.951727 51.7940407, 10.9516465 51.7940293, 10.9515404 51.7940095)",,
"[81756498, 27658989]",,,Am Thie,residential,,False,True,146.061,"LINESTRING (10.9529894 51.7940738, 10.9530135 51.7937457, 10.9530424 51.7934285, 10.9530908 51.7930806, 10.9530958 51.7930586, 10.9530829 51.7930326, 10.9530441 51.7930089, 10.9528639 51.7929321, 10.9528176 51.7929154, 10.9527281 51.7928784)",,
26332492,2,,Herzogstraße,tertiary,30,False,True,67.917,"LINESTRING (10.9605822 51.7937541, 10.9605989 51.7931434)",,
"[1236618977, 1002357450, 27658992, 1227771901, 141185502]",,,"['Thiestraße', 'Albert-Schneider-Straße']",residential,,False,False,306.555,"LINESTRING (10.9605822 51.7937541, 10.9603705 51.7937559, 10.9598956 51.7937675, 10.959531 51.7937818, 10.9595073 51.7937821, 10.9592698 51.7937879, 10.9588852 51.7937973, 10.9585893 51.7938046, 10.9585539 51.7938045, 10.9583511 51.7938041, 10.95798 51.7937665, 10.9565935 51.7934907, 10.9564586 51.7934621, 10.9562226 51.7934122)",,
"[1002357451, 1246855781, 1246855782]",2,,Herzogstraße,tertiary,50,False,False,31.121999999999996,"LINESTRING (10.9605822 51.7937541, 10.960583 51.7938354, 10.960587 51.7938876, 10.960599 51.7939286, 10.9606038 51.793937, 10.9606225 51.7939697, 10.9606574 51.7940024, 10.960681 51.7940187)",,
26350244,,,Thiestraße,living_street,,False,False,53.266000000000005,"LINESTRING (10.9537967 51.7922882, 10.953496 51.792086, 10.953274 51.7920504, 10.9531783 51.7920305)",,
"[26350243, 26350244]",,,Thiestraße,living_street,,False,True,210.06099999999998,"LINESTRING (10.9537967 51.7922882, 10.9544022 51.7926717, 10.9545766 51.7927821, 10.9551447 51.7930219, 10.9557098 51.7932467, 10.9561689 51.7933935, 10.9562226 51.7934122)",,
27658993,,,Thiestraße,residential,,False,False,53.199,"LINESTRING (10.9537967 51.7922882, 10.9537405 51.7923459, 10.9537221 51.7923964, 10.9537626 51.792465, 10.9539205 51.7927341)",,
27658993,,,Thiestraße,residential,,False,True,53.199000000000005,"LINESTRING (10.9539205 51.7927341, 10.9537626 51.792465, 10.9537221 51.7923964, 10.9537405 51.7923459, 10.9537967 51.7922882)",,
"[1246687777, 1246687778, 27687437]",2,,Kuno-Riecke-Straße,tertiary,50,False,True,15.665,"LINESTRING (10.9605526 51.7943263, 10.9606238 51.794289, 10.9606327 51.7942835, 10.9606453 51.7942753, 10.9606915 51.7942454, 10.9607139 51.7942274)",,
"[1246687777, 1246687778, 27687437]",2,,Kuno-Riecke-Straße,tertiary,50,False,False,15.665,"LINESTRING (10.9607139 51.7942274, 10.9606915 51.7942454, 10.9606453 51.7942753, 10.9606327 51.7942835, 10.9606238 51.794289, 10.9605526 51.7943263)",,
1225405741,,,,tertiary,50,True,False,26.712,"LINESTRING (10.9607139 51.7942274, 10.960679 51.7942099, 10.9606508 51.7941883, 10.9606303 51.7941637, 10.960621 51.7941449, 10.9606161 51.7941255, 10.9606159 51.7941059, 10.9606204 51.7940865, 10.9606293 51.7940677, 10.9606426 51.7940498, 10.96066 51.7940334, 10.960681 51.7940187)",roundabout,
"[119963885, 1246855790, 1246855789, 27687438]",,,Mühlenstraße,tertiary,50,False,False,87.898,"LINESTRING (10.961036 51.7940678, 10.9610731 51.7940605, 10.9611161 51.7940522, 10.9611476 51.7940462, 10.9611985 51.7940385, 10.9612249 51.7940362, 10.9612448 51.7940344, 10.9613469 51.7940338, 10.961456 51.7940402, 10.9618816 51.7940715, 10.9621216 51.794083, 10.9623022 51.7940901)",,
