osmid,name,highway,maxspeed,oneway,reversed,length,geometry,access,ref,lanes,bridge,tunnel
23396389,Beethovenstraße,residential,30,False,False,12.677,"LINESTRING (8.2624699 50.2957831, 8.2625695 50.2956885)",,,,,
23411180,Eichendorffstraße,residential,30,False,True,13.72,"LINESTRING (8.2624699 50.2957831, 8.262663 50.2957803)",,,,,
24473357,Gebrüder-Grimm-Straße,residential,30,False,False,173.42,"LINESTRING (8.2624699 50.2957831, 8.2611654 50.2971014)",,,,,
23411180,Eichendorffstraße,residential,30,False,False,134.844,"LINESTRING (8.2624699 50.2957831, 8.2622265 50.2957614, 8.2608907 50.2955979, 8.2607236 50.2955774, 8.2606035 50.2955627)",,,,,
172260144,Jahnstraße,unclassified,,False,True,163.345,"LINESTRING (8.2664472 50.2966056, 8.2663845 50.2966538, 8.2658877 50.2970349, 8.2658249 50.2970852, 8.2649847 50.2977392)",yes,,,,
24473389,Strackgasse,living_street,,False,True,12.381,"LINESTRING (8.268042 50.2974583, 8.2679471 50.2973649)",,,,,
"[24473581, 24473565]","['Strackgasse', 'Pfarrgasse']",living_street,,True,False,150.969,"LINESTRING (8.268042 50.2974583, 8.2686207 50.2977064, 8.2684472 50.2978213, 8.2684007 50.2978461, 8.2681985 50.2979074, 8.26796 50.2979611, 8.2673364 50.2980566)",,,,,
24473357,Gebrüder-Grimm-Straße,residential,30,False,True,173.42,"LINESTRING (8.2611654 50.2971014, 8.2624699 50.2957831)",,,,,
24473465,Bahnhofstraße,secondary,50,False,True,78.788,"LINESTRING (8.2611654 50.2971014, 8.2612914 50.2971184, 8.2614027 50.2971291, 8.2622667 50.2971813)",,L 3031,,,
24473389,Strackgasse,living_street,,False,False,22.502,"LINESTRING (8.2677777 50.2971939, 8.2679471 50.2973649)",,,,,
39042100,Frankfurter Straße,primary,50,False,True,200.046,"LINESTRING (8.2677777 50.2971939, 8.2679139 50.2971293, 8.2680692 50.2970604, 8.2686732 50.2967779, 8.2689601 50.2966276, 8.2690324 50.2965749, 8.2690726 50.2965176, 8.2690997 50.2964387, 8.2690939 50.296272, 8.2690839 50.2959831, 8.2691033 50.2957982)",,B 8,2,,
39042226,Frankfurter Straße,primary,50,False,False,170.643,"LINESTRING (8.2677777 50.2971939, 8.267549 50.2972911, 8.2672936 50.297396, 8.2669289 50.2975426, 8.2667173 50.2976564, 8.2666223 50.2977227, 8.2665361 50.2977932, 8.2663395 50.2979682, 8.266215 50.2980729, 8.2660252 50.2982153)",,B 8,2,,
23396389,Beethovenstraße,residential,30,False,True,12.677,"LINESTRING (8.2625695 50.2956885, 8.2624699 50.2957831)",,,,,
24512322,Emsstraße,residential,30,False,False,12.178,"LINESTRING (8.2625695 50.2956885, 8.262663 50.2957803)",,,,,
23411180,Eichendorffstraße,residential,30,False,True,134.844,"LINESTRING (8.2606035 50.2955627, 8.2607236 50.2955774, 8.2608907 50.2955979, 8.2622265 50.2957614, 8.2624699 50.2957831)",,,,,
39041531,Mühlweg,residential,30,False,True,93.511,"LINESTRING (8.2680249 50.2953159, 8.2691033 50.2957982)",,,,,
24473454,Jahnstraße,unclassified,30,False,False,169.406,"LINESTRING (8.2680249 50.2953159, 8.2673596 50.2958832, 8.267089 50.2961106, 8.266629 50.2964661, 8.2665611 50.2965182)",yes,,,,
24473454,Jahnstraße,unclassified,30,False,True,169.406,"LINESTRING (8.2665611 50.2965182, 8.266629 50.2964661, 8.267089 50.2961106, 8.2673596 50.2958832, 8.2680249 50.2953159)",yes,,,,
24512322,Emsstraße,residential,30,False,True,65.142,"LINESTRING (8.2631475 50.2962777, 8.262663 50.2957803)",,,,,
24512322,Emsstraße,residential,30,False,False,103.81200000000001,"LINESTRING (8.2631475 50.2962777, 8.2634524 50.2965548, 8.2634894 50.2965843, 8.2640235 50.2970247)",,,,,
24473467,Am Eltwerk,residential,,False,False,109.20100000000001,"LINESTRING (8.2640235 50.2970247, 8.2643466 50.2966571, 8.2644694 50.296516, 8.2645348 50.2964385, 8.2645842 50.2963873, 8.2646112 50.2963462, 8.2645948 50.2963207, 8.2643558 50.2962278)",,,,,
24512322,Emsstraße,residential,30,False,True,103.81200000000001,"LINESTRING (8.2640235 50.2970247, 8.2634894 50.2965843, 8.2634524 50.2965548, 8.2631475 50.2962777)",,,,,
"[227357435, 227357436]",Emsstraße,residential,30,False,False,38.197,"LINESTRING (8.2640235 50.2970247, 8.2641069 50.297089, 8.264126 50.2971206, 8.2641582 50.2971739, 8.2641721 50.2972615, 8.2641268 50.2973371)",,,,yes,
"[24473465, 24473466, 227357434]",Bahnhofstraße,secondary,50,False,False,133.59,"LINESTRING (8.2641268 50.2973371, 8.2639435 50.2972977, 8.2637924 50.2972798, 8.2636402 50.2972664, 8.2634871 50.2972575, 8.2629676 50.2972256, 8.2626456 50.2972027, 8.2622667 50.2971813)",,L 3031,,yes,
172260142,Bahnhofstraße,secondary,50,False,True,75.723,"LINESTRING (8.2641268 50.2973371, 8.2642817 50.2973914, 8.2644095 50.2974491, 8.2649847 50.2977392)",,L 3031,,,
"[227357435, 227357436]",Emsstraße,residential,30,False,True,38.197,"LINESTRING (8.2641268 50.2973371, 8.2641721 50.2972615, 8.2641582 50.2971739, 8.264126 50.2971206, 8.2641069 50.297089, 8.2640235 50.2970247)",,,,yes,
24473463,Rotezäunstraße,residential,30,True,False,118.363,"LINESTRING (8.2622667 50.2971813, 8.2631475 50.2962777)",,,,,
24473465,Bahnhofstraße,secondary,50,False,False,78.78800000000001,"LINESTRING (8.2622667 50.2971813, 8.2614027 50.2971291, 8.2612914 50.2971184, 8.2611654 50.2971014)",,L 3031,,,
"[24473465, 227357434, 24473466]",Bahnhofstraße,secondary,50,False,True,133.59,"LINESTRING (8.2622667 50.2971813, 8.2626456 50.2972027, 8.2629676 50.2972256, 8.2634871 50.2972575, 8.2636402 50.2972664, 8.2637924 50.2972798, 8.2639435 50.2972977, 8.2641268 50.2973371)",,L 3031,,yes,
24473467,Am Eltwerk,residential,,False,True,109.201,"LINESTRING (8.2643558 50.2962278, 8.2645948 50.2963207, 8.2646112 50.2963462, 8.2645842 50.2963873, 8.2645348 50.2964385, 8.2644694 50.296516, 8.2643466 50.2966571, 8.2640235 50.2970247)",,,,,
"[24473408, 24473436, 24473390]",Lahnstraße,residential,30,False,True,177.53699999999998,"LINESTRING (8.2608499 50.2994936, 8.2614078 50.2996427, 8.261629 50.2996997, 8.2619107 50.2997594, 8.2621801 50.2998165, 8.2632007 50.3000334)",,,,yes,
24473474,Pommernstraße,residential,30,False,False,83.541,"LINESTRING (8.260878 50.3032215, 8.2610662 50.3035699, 8.2612254 50.3039389)",,,,,
25044269,Sonnenring,residential,30,False,False,293.156,"LINESTRING (8.260878 50.3032215, 8.2604162 50.3035018, 8.2601386 50.3036703, 8.2601134 50.3036856, 8.2598463 50.3038478, 8.2598085 50.3038707, 8.2596145 50.3039828, 8.259579 50.3040242, 8.2596083 50.3040873, 8.2600097 50.3044178, 8.2601086 50.3044617, 8.2602044 50.3044778, 8.2603154 50.3044634, 8.2604477 50.3043952, 8.2612254 50.3039389)",,,,,
24473492,Brandenburger Straße,residential,30,False,True,50.027,"LINESTRING (8.260878 50.3032215, 8.2611239 50.3031965, 8.2615556 50.3031039)",,,,,
24473474,Pommernstraße,residential,30,False,True,83.541,"LINESTRING (8.2612254 50.3039389, 8.2610662 50.3035699, 8.260878 50.3032215)",,,,,
25044269,Sonnenring,residential,30,False,True,293.156,"LINESTRING (8.2612254 50.3039389, 8.2604477 50.3043952, 8.2603154 50.3044634, 8.2602044 50.3044778, 8.2601086 50.3044617, 8.2600097 50.3044178, 8.2596083 50.3040873, 8.259579 50.3040242, 8.2596145 50.3039828, 8.2598085 50.3038707, 8.2598463 50.3038478, 8.2601134 50.3036856, 8.2601386 50.3036703, 8.2604162 50.3035018, 8.260878 50.3032215)",,,,,
24473474,Pommernstraße,residential,30,False,False,80.02,"LINESTRING (8.2659046 50.3020527, 8.26648 50.301434)",,,,,
24473515,Ostpreußenstraße,residential,30,False,False,163.363,"LINESTRING (8.2659046 50.3020527, 8.2676471 50.3024168, 8.2680923 50.3025063)",,,,,
24473474,Pommernstraße,residential,30,False,True,80.02,"LINESTRING (8.26648 50.301434, 8.2659046 50.3020527)",,,,,
24473474,Pommernstraße,residential,30,False,False,88.143,"LINESTRING (8.26648 50.301434, 8.2667089 50.3011728, 8.2668077 50.3006835)",,,,,
24473516,Schlesienstraße,residential,30,False,False,169.61200000000002,"LINESTRING (8.26648 50.301434, 8.2666275 50.3014782, 8.266841 50.301511, 8.2674248 50.3015778, 8.2688204 50.3017167)",,,,,
24473474,Pommernstraße,residential,30,False,True,88.143,"LINESTRING (8.2668077 50.3006835, 8.2667089 50.3011728, 8.26648 50.301434)",,,,,
317732357,Gisbert-Lieber-Straße,residential,30,False,False,83.47399999999999,"LINESTRING (8.2668077 50.3006835, 8.2665769 50.300601, 8.266366 50.3004665, 8.2659033 50.3002099)",,,,,
"[24473541, 24473538, 317732357, 650296702]","['Gisbert-Lieber-Straße', 'Peter-Cathrein-Straße']",residential,30,False,True,263.75,"LINESTRING (8.2668077 50.3006835, 8.2669719 50.3006943, 8.2672434 50.3007189, 8.2674772 50.3007453, 8.2680961 50.3008147, 8.2681503 50.3008222, 8.2681828 50.3008279, 8.2693444 50.3009365, 8.2697142 50.3002442)",,,,,
24473517,Egerländer Straße,residential,30,False,True,101.897,"LINESTRING (8.2680923 50.3025063, 8.2688204 50.3017167)",,,,,
24473515,Ostpreußenstraße,residential,30,False,True,163.363,"LINESTRING (8.2680923 50.3025063, 8.2676471 50.3024168, 8.2659046 50.3020527)",,,,,
24473517,Egerländer Straße,residential,30,False,False,148.09500000000003,"LINESTRING (8.2680923 50.3025063, 8.2678554 50.3029322, 8.2678395 50.3029824, 8.2678644 50.3030461, 8.2682594 50.3037135, 8.2682825 50.3037365, 8.2683154 50.3037436)",,,,,
24473517,Egerländer Straße,residential,30,False,False,101.897,"LINESTRING (8.2688204 50.3017167, 8.2680923 50.3025063)",,,,,
24473516,Schlesienstraße,residential,30,False,True,169.61200000000002,"LINESTRING (8.2688204 50.3017167, 8.2674248 50.3015778, 8.266841 50.301511, 8.2666275 50.3014782, 8.26648 50.301434)",,,,,
"[24473517, 24473543]","['Peter-Cathrein-Straße', 'Egerländer Straße']","['residential', 'unclassified']",30,False,"[False, True]",102.426,"LINESTRING (8.2688204 50.3017167, 8.269135 50.3013865, 8.2691576 50.3014013, 8.2698983 50.301602)",,,,,
24473517,Egerländer Straße,residential,30,False,True,148.09500000000003,"LINESTRING (8.2683154 50.3037436, 8.2682825 50.3037365, 8.2682594 50.3037135, 8.2678644 50.3030461, 8.2678395 50.3029824, 8.2678554 50.3029322, 8.2680923 50.3025063)",,,,,
24473518,Weißerdstraße,residential,30,False,False,259.275,"LINESTRING (8.2683154 50.3037436, 8.2683434 50.3037398, 8.2683632 50.3037235, 8.2692373 50.3027181, 8.2700533 50.3017011)",,,,,
24473526,Am Grauen Stein,living_street,,False,False,56.347,"LINESTRING (8.2683154 50.3037436, 8.2683434 50.3037996, 8.2689572 50.3040163)",,,,,
24473526,Am Grauen Stein,living_street,,False,True,56.347,"LINESTRING (8.2689572 50.3040163, 8.2683434 50.3037996, 8.2683154 50.3037436)",,,,,
24473531,Breslauer Straße,residential,30,False,False,159.595,"LINESTRING (8.2701587 50.3007831, 8.2723168 50.3011828)",,,,,
24473518,Weißerdstraße,residential,30,False,False,65.976,"LINESTRING (8.2701587 50.3007831, 8.2701667 50.3007384, 8.2701852 50.3006827, 8.2705182 50.3002978, 8.2705451 50.3002491)",,,,,
24473518,Weißerdstraße,residential,30,False,True,103.394,"LINESTRING (8.2701587 50.3007831, 8.2702117 50.3011676, 8.2701734 50.3013759, 8.2700727 50.3016486, 8.2700533 50.3017011)",,,,,
24473518,Weißerdstraße,residential,30,False,False,26.569,"LINESTRING (8.2705451 50.3002491, 8.2706954 50.3000303)",,,,,
24473532,Dresdener Straße,residential,30,False,False,153.123,"LINESTRING (8.2705451 50.3002491, 8.2726146 50.3006349)",,,,,
24473518,Weißerdstraße,residential,30,False,True,65.976,"LINESTRING (8.2705451 50.3002491, 8.2705182 50.3002978, 8.2701852 50.3006827, 8.2701667 50.3007384, 8.2701587 50.3007831)",,,,,
24473518,Weißerdstraße,residential,30,False,False,91.402,"LINESTRING (8.2706954 50.3000303, 8.2711454 50.2992602)",,,,,
24473518,Weißerdstraße,residential,30,False,True,26.569,"LINESTRING (8.2706954 50.3000303, 8.2705451 50.3002491)",,,,,
24473538,Peter-Cathrein-Straße,residential,30,False,False,73.639,"LINESTRING (8.2706954 50.3000303, 8.2697142 50.3002442)",,,,,
24473518,Weißerdstraße,residential,30,False,True,91.402,"LINESTRING (8.2711454 50.2992602, 8.2706954 50.3000303)",,,,,
24473546,Eichbornstraße,residential,30,False,False,73.667,"LINESTRING (8.2711454 50.2992602, 8.2715977 50.2992527, 8.2718616 50.2992643, 8.2719778 50.2992612, 8.2721791 50.2992406)",,,,,
"[39675362, 24473547]",Eichbornstraße,living_street,,False,False,424.484,"LINESTRING (8.2711454 50.2992602, 8.2706773 50.2992395, 8.2701674 50.2992182, 8.2692128 50.2991697, 8.2688882 50.2991229, 8.2687932 50.2991065, 8.2678186 50.2989503, 8.2675943 50.298915, 8.2672107 50.2988453, 8.2669777 50.298844, 8.2667766 50.298855, 8.2666824 50.2988602, 8.2665593 50.2988666, 8.2661957 50.2988747, 8.2660062 50.2988496, 8.2657519 50.2987839, 8.2656851 50.2987541, 8.2656051 50.298708, 8.2653974 50.2985708)",destination,,,,
24473529,Stettiner Straße,residential,30,False,True,81.293,"LINESTRING (8.2710712 50.3020354, 8.2700533 50.3017011)",,,,,
"[24473529, 24473530]","['Hopfenstraße', 'Stettiner Straße']",residential,30,False,False,167.284,"LINESTRING (8.2710712 50.3020354, 8.2716053 50.3022069, 8.2718162 50.3019699, 8.2718971 50.3018665, 8.2720642 50.3015895, 8.2723168 50.3011828)",,,,,
24473530,Hopfenstraße,residential,30,False,False,64.491,"LINESTRING (8.2723168 50.3011828, 8.2726146 50.3006349)",,,,,
24473531,Breslauer Straße,residential,30,False,True,159.595,"LINESTRING (8.2723168 50.3011828, 8.2701587 50.3007831)",,,,,
