osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,tunnel,width
33147728,Am Brechgraben,residential,False,False,100.545,"LINESTRING (8.6958717 48.6601376, 8.6957534 48.6602072, 8.6954741 48.6603211, 8.6949318 48.6605353, 8.6947049 48.6606053)",,,30,,
948740147,Ahnengartenweg,residential,False,True,77.887,"LINESTRING (8.6958717 48.6601376, 8.696039 48.6599702, 8.6961169 48.6598874, 8.6962218 48.659821, 8.6963288 48.6597917, 8.6964641 48.6597741, 8.6966737 48.6597638)",,,30,,
1002086581,Oberhaugstetter Straße,tertiary,False,True,61.20400000000001,"LINESTRING (8.6958717 48.6601376, 8.6960514 48.6602971, 8.6962526 48.6604317, 8.6964414 48.6605358)",2,K 4304,30,,
"[1091513123, 331215038]",Oberhaugstetter Straße,tertiary,False,False,68.356,"LINESTRING (8.6958717 48.6601376, 8.6957723 48.6600505, 8.6957149 48.6600029, 8.6954881 48.6598099, 8.6952682 48.6596717)",2,K 4304,"['50', '30']",,
59294497,Mühlsteige,residential,False,False,17.568,"LINESTRING (8.7020502 48.6580472, 8.7018302 48.6581092)",,,30,,
33147660,Hardtstraße,residential,False,False,4.083,"LINESTRING (8.7013553 48.6593958, 8.7013108 48.6594178)",,,,,
33147672,Belchenstraße,residential,False,True,15.495,"LINESTRING (8.6990421 48.6574097, 8.6989612 48.6575384)",,,30,,
33147672,Belchenstraße,residential,False,False,14.44,"LINESTRING (8.6989079 48.6576634, 8.6989612 48.6575384)",,,30,,
33147672,Belchenstraße,residential,False,True,54.969,"LINESTRING (8.6989079 48.6576634, 8.6987417 48.6581454)",,,30,,
33147673,Kandelstraße,residential,False,False,78.473,"LINESTRING (8.6989079 48.6576634, 8.6985914 48.6576156, 8.6978485 48.6575926)",,,30,,
33147676,Hohlohstraße,residential,False,False,93.971,"LINESTRING (8.696789 48.6591251, 8.6963545 48.6590206, 8.6966281 48.6585121)",,,30,,
33147721,Wildberger Steige,residential,True,False,71.615,"LINESTRING (8.696789 48.6591251, 8.6967488 48.6592412, 8.6966737 48.6597638)",,,30,,
33147676,Hohlohstraße,residential,False,True,93.971,"LINESTRING (8.6966281 48.6585121, 8.6963545 48.6590206, 8.696789 48.6591251)",,,30,,
33147660,Hardtstraße,residential,False,False,40.078,"LINESTRING (8.7013108 48.6594178, 8.7008683 48.6596287)",,,,,
33147660,Hardtstraße,residential,False,True,4.083,"LINESTRING (8.7013108 48.6594178, 8.7013553 48.6593958)",,,,,
"[33147716, 33147678]","['Hardtstraße', 'Mühlsteige']",residential,False,False,109.979,"LINESTRING (8.7013108 48.6594178, 8.7011714 48.6593417, 8.7009711 48.6592768, 8.7007222 48.6592229, 8.7005228 48.6592192, 8.7001065 48.659285, 8.6999027 48.6592903)",,,30,,
59294497,Mühlsteige,residential,False,True,37.177,"LINESTRING (8.6994521 48.6594426, 8.6999027 48.6592903)",,,30,,
33147718,Feldbergstraße,residential,False,False,65.891,"LINESTRING (8.6994521 48.6594426, 8.6993206 48.659315, 8.6991329 48.6591875, 8.6988409 48.6590126)",,,30,,
59294497,Mühlsteige,residential,False,False,132.883,"LINESTRING (8.6994521 48.6594426, 8.698634 48.659758, 8.6986195 48.6597645, 8.6979316 48.660088)",,,30,,
33147718,Feldbergstraße,residential,False,True,54.831,"LINESTRING (8.6984734 48.6582065, 8.6986049 48.6586919)",,,30,,
33147723,Schauinslandstraße,residential,False,True,20.845,"LINESTRING (8.6984734 48.6582065, 8.6987417 48.6581454)",,,30,,
33147723,Schauinslandstraße,residential,False,False,87.226,"LINESTRING (8.6984734 48.6582065, 8.6981167 48.6582322, 8.6979048 48.6582251, 8.697701 48.6581914, 8.697312 48.6581135)",,,30,,
33147679,Sommerbergstraße,residential,False,False,172.939,"LINESTRING (8.6988409 48.6590126, 8.6979605 48.6593655, 8.6974354 48.6593032, 8.6973791 48.6592429, 8.6973958 48.659192, 8.6975236 48.6588013)",,,30,,
33147718,Feldbergstraße,residential,False,False,40.122,"LINESTRING (8.6988409 48.6590126, 8.6986612 48.6588301, 8.6986049 48.6586919)",,,30,,
33147718,Feldbergstraße,residential,False,True,65.891,"LINESTRING (8.6988409 48.6590126, 8.6991329 48.6591875, 8.6993206 48.659315, 8.6994521 48.6594426)",,,30,,
33147679,Sommerbergstraße,residential,False,True,172.939,"LINESTRING (8.6975236 48.6588013, 8.6973958 48.659192, 8.6973791 48.6592429, 8.6974354 48.6593032, 8.6979605 48.6593655, 8.6988409 48.6590126)",,,30,,
33147718,Feldbergstraße,residential,False,False,54.831,"LINESTRING (8.6986049 48.6586919, 8.6984734 48.6582065)",,,30,,
33147683,Schliffkopfstraße,residential,False,False,67.036,"LINESTRING (8.6986049 48.6586919, 8.6994071 48.6586107, 8.6994989 48.6586387)",,,,,
33147718,Feldbergstraße,residential,False,True,40.122,"LINESTRING (8.6986049 48.6586919, 8.6986612 48.6588301, 8.6988409 48.6590126)",,,30,,
33147683,Schliffkopfstraße,residential,False,True,67.036,"LINESTRING (8.6994989 48.6586387, 8.6994071 48.6586107, 8.6986049 48.6586919)",,,,,
33147660,Hardtstraße,residential,False,True,40.078,"LINESTRING (8.7008683 48.6596287, 8.7013108 48.6594178)",,,,,
33147697,Panoramastraße,residential,False,False,30.235,"LINESTRING (8.7008683 48.6596287, 8.7012031 48.6597869)",,,,,
33147660,Hardtstraße,residential,False,False,91.345,"LINESTRING (8.7008683 48.6596287, 8.700356 48.6598324, 8.6997873 48.6600344)",,,,,
33147660,Hardtstraße,residential,False,False,60.260000000000005,"LINESTRING (8.6997873 48.6600344, 8.6993689 48.6601584, 8.6992384 48.6602388, 8.6992048 48.6603579)",,,,,
33147660,Hardtstraße,residential,False,True,91.345,"LINESTRING (8.6997873 48.6600344, 8.700356 48.6598324, 8.7008683 48.6596287)",,,,,
33147686,Breite Straße,residential,False,True,76.457,"LINESTRING (8.6997873 48.6600344, 8.7001846 48.660277, 8.7006312 48.6604254)",,,,,
24314625,Oberhaugstetter Straße,tertiary,False,True,30.831000000000003,"LINESTRING (8.6992048 48.6603579, 8.6994118 48.6603921, 8.6996029 48.6604436)",,K 4304,50,,
33147660,Hardtstraße,residential,False,True,60.260000000000005,"LINESTRING (8.6992048 48.6603579, 8.6992384 48.6602388, 8.6993689 48.6601584, 8.6997873 48.6600344)",,,,,
331215037,Altbulacher Straße,tertiary,False,False,136.01899999999998,"LINESTRING (8.6992048 48.6603579, 8.6990288 48.6603643, 8.6988643 48.6603901, 8.6977597 48.6606076, 8.6974096 48.6606421)",,K 4304,50,,
33147686,Breite Straße,residential,False,False,82.815,"LINESTRING (8.7017372 48.6605535, 8.7013207 48.6605334, 8.7008738 48.6604775, 8.7006312 48.6604254)",,,,,
33147686,Breite Straße,residential,False,True,84.039,"LINESTRING (8.7017372 48.6605535, 8.7018265 48.6605174, 8.7019777 48.6604317, 8.7021176 48.6603112, 8.7023693 48.6599439)",,,,,
33147695,Hauffstraße,residential,False,False,74.156,"LINESTRING (8.7017372 48.6605535, 8.7017224 48.6606984, 8.7013804 48.6610713, 8.7013315 48.6610749, 8.7012637 48.6610462)",,,,,
33147689,Hölderlinstraße,residential,False,False,82.493,"LINESTRING (8.7006312 48.6604254, 8.7012031 48.6597869)",,,,,
33147686,Breite Straße,residential,False,False,76.457,"LINESTRING (8.7006312 48.6604254, 8.7001846 48.660277, 8.6997873 48.6600344)",,,,,
33147686,Breite Straße,residential,False,True,82.815,"LINESTRING (8.7006312 48.6604254, 8.7008738 48.6604775, 8.7013207 48.6605334, 8.7017372 48.6605535)",,,,,
33147689,Hölderlinstraße,residential,False,True,82.493,"LINESTRING (8.7012031 48.6597869, 8.7006312 48.6604254)",,,,,
33147697,Panoramastraße,residential,False,False,87.415,"LINESTRING (8.7012031 48.6597869, 8.7023693 48.6599439)",,,,,
33147697,Panoramastraße,residential,False,True,30.235,"LINESTRING (8.7012031 48.6597869, 8.7008683 48.6596287)",,,,,
33147697,Panoramastraße,residential,False,True,87.415,"LINESTRING (8.7023693 48.6599439, 8.7012031 48.6597869)",,,,,
33147686,Breite Straße,residential,False,False,84.039,"LINESTRING (8.7023693 48.6599439, 8.7021176 48.6603112, 8.7019777 48.6604317, 8.7018265 48.6605174, 8.7017372 48.6605535)",,,,,
33147673,Kandelstraße,residential,False,True,78.473,"LINESTRING (8.6978485 48.6575926, 8.6985914 48.6576156, 8.6989079 48.6576634)",,,30,,
33147724,Mörikestraße,residential,False,False,45.68,"LINESTRING (8.6974096 48.6606421, 8.6974434 48.6606971, 8.6974754 48.6607493, 8.6975733 48.6608468, 8.6977195 48.6609965)",,,,,
"[1091513124, 331215037]",Altbulacher Straße,tertiary,False,False,25.546,"LINESTRING (8.6974096 48.6606421, 8.6972541 48.6606519, 8.6971405 48.6606522, 8.6970626 48.6606496)",,K 4304,"['50', '30']",,
331215037,Altbulacher Straße,tertiary,False,True,136.019,"LINESTRING (8.6974096 48.6606421, 8.6977597 48.6606076, 8.6988643 48.6603901, 8.6990288 48.6603643, 8.6992048 48.6603579)",,K 4304,50,,
33147724,Mörikestraße,residential,False,True,121.143,"LINESTRING (8.6986549 48.6618691, 8.6983231 48.6617049, 8.6981848 48.6615943, 8.6977195 48.6609965)",,,,,
727223213,Schillerstraße,residential,False,False,173.974,"LINESTRING (8.6986549 48.6618691, 8.6988344 48.6617038, 8.6990579 48.661431, 8.6996029 48.6604436)",,,,,
727223213,Schillerstraße,residential,False,True,44.387,"LINESTRING (8.6986549 48.6618691, 8.6983324 48.6621324, 8.6983096 48.662191)",,,,,
24314625,Oberhaugstetter Straße,tertiary,False,False,30.831000000000003,"LINESTRING (8.6996029 48.6604436, 8.6994118 48.6603921, 8.6992048 48.6603579)",,K 4304,50,,
727223213,Schillerstraße,residential,False,True,173.974,"LINESTRING (8.6996029 48.6604436, 8.6990579 48.661431, 8.6988344 48.6617038, 8.6986549 48.6618691)",,,,,
33147726,Schillerstraße,residential,False,True,95.608,"LINESTRING (8.6983096 48.662191, 8.6981755 48.6624195, 8.6980199 48.6625488, 8.6978855 48.6626543, 8.6975317 48.6628606)",,,,,
"[726626496, 59180741, 33714710]","['Marktstraße', 'Marktplatz']","['residential', 'living_street']",False,"[False, True]",142.899,"LINESTRING (8.6983096 48.662191, 8.6975975 48.6620522, 8.69685 48.6619216, 8.6966883 48.6619084, 8.6964217 48.6618977)",,,,,
"[727223211, 33714708]","['Zollernblick', 'Marktstraße']",residential,False,"[False, True]",180.89700000000002,"LINESTRING (8.6983096 48.662191, 8.6992108 48.6623787, 8.6992215 48.662501, 8.6991826 48.6626652, 8.6989908 48.6629226, 8.698787 48.6631742, 8.6988219 48.6633141)",,,,,
727223213,Schillerstraße,residential,False,False,44.387,"LINESTRING (8.6983096 48.662191, 8.6983324 48.6621324, 8.6986549 48.6618691)",,,,,
"[56043937, 58510707]",Judengasse,"['living_street', 'residential']",False,False,92.327,"LINESTRING (8.6947023 48.6616878, 8.6947439 48.6618553, 8.6947627 48.6619394, 8.6950148 48.6624018, 8.6950497 48.6624381, 8.6951114 48.6624434)",,,,,
"[58512057, 103769610, 103306436, 1002086583]","['Obere Torstraße', 'Calwer Straße']","['living_street', 'residential']",False,False,48.95,"LINESTRING (8.6947023 48.6616878, 8.6945572 48.6616812, 8.6944608 48.6616906, 8.6943332 48.6617042, 8.6942835 48.6617163, 8.6940635 48.6617819)",,,30,building_passage,
313489033,Obere Torstraße,living_street,False,True,14.422,"LINESTRING (8.6947023 48.6616878, 8.6948043 48.6616746, 8.6948877 48.6616483)",,,,,
58512065,Calwer Straße,residential,False,True,118.301,"LINESTRING (8.6918629 48.6629377, 8.6919022 48.6628712, 8.6920179 48.6627948, 8.6924945 48.6625718, 8.6931528 48.6623276)",,,30,,
313489030,Calwer Straße,residential,False,False,26.295,"LINESTRING (8.6918629 48.6629377, 8.6918162 48.6629542, 8.6916963 48.6629659, 8.6915165 48.6629405)",,,,,
313489031,Hohenbergstraße,residential,False,True,11.375,"LINESTRING (8.6918629 48.6629377, 8.6918809 48.6630004, 8.6918918 48.6630382)",,,30,,
56318668,Schillerstraße,residential,False,False,37.263000000000005,"LINESTRING (8.6975585 48.6631937, 8.6975371 48.6631423, 8.6975395 48.6630059, 8.6975317 48.6628606)",,,,,
"[727223211, 33714708]","['Zollernblick', 'Marktstraße']",residential,False,"[False, True]",180.897,"LINESTRING (8.6988219 48.6633141, 8.698787 48.6631742, 8.6989908 48.6629226, 8.6991826 48.6626652, 8.6992215 48.662501, 8.6992108 48.6623787, 8.6983096 48.662191)",,,,,
33147730,Ahnengartenweg,residential,False,False,100.066,"LINESTRING (8.6979316 48.660088, 8.6976992 48.6600418, 8.6973389 48.6599923, 8.6969419 48.6598364, 8.6966737 48.6597638)",,,30,,
59294497,Mühlsteige,residential,False,False,91.77300000000001,"LINESTRING (8.6979316 48.660088, 8.697245 48.6604264, 8.6971179 48.6605243, 8.6970626 48.6606496)",,,30,,
59294497,Mühlsteige,residential,False,True,132.88299999999998,"LINESTRING (8.6979316 48.660088, 8.6986195 48.6597645, 8.698634 48.659758, 8.6994521 48.6594426)",,,30,,
33903122,Uhlandstraße,residential,False,False,66.974,"LINESTRING (8.6977195 48.6609965, 8.6986046 48.6608516)",,,,,
33147724,Mörikestraße,residential,False,False,121.143,"LINESTRING (8.6977195 48.6609965, 8.6981848 48.6615943, 8.6983231 48.6617049, 8.6986549 48.6618691)",,,,,
33147724,Mörikestraße,residential,False,True,45.68,"LINESTRING (8.6977195 48.6609965, 8.6975733 48.6608468, 8.6974754 48.6607493, 8.6974434 48.6606971, 8.6974096 48.6606421)",,,,,
33903122,Uhlandstraße,residential,False,True,66.974,"LINESTRING (8.6986046 48.6608516, 8.6977195 48.6609965)",,,,,
33903126,Badgasse,living_street,False,False,46.179,"LINESTRING (8.6961686 48.66093, 8.6958699 48.6608829, 8.6956813 48.660887, 8.6955508 48.6609038)",,,,,
"[58884113, 58510804]",Untere Torstraße,"['living_street', 'residential']",False,False,48.231,"LINESTRING (8.6961686 48.66093, 8.6962293 48.6608354, 8.6963131 48.6607014, 8.6963635 48.6606363, 8.6964414 48.6605358)",,,,,
"[58884113, 726626497]","['Untere Torstraße', 'Kirchplatz']",living_street,False,"[False, True]",29.45,"LINESTRING (8.6961686 48.66093, 8.6961305 48.6610253, 8.6960588 48.6611847)",,,,,
33903126,Badgasse,living_street,False,False,5.788,"LINESTRING (8.6951525 48.6611965, 8.695171 48.6612075, 8.6952111 48.6612313)",,,,,
33903126,Badgasse,living_street,False,True,51.457,"LINESTRING (8.6951525 48.6611965, 8.6951306 48.6611086, 8.6951566 48.661031, 8.6952693 48.660977, 8.6953822 48.6609313, 8.6955015 48.6609101, 8.6955508 48.6609038)",,,,,
58524731,Im Luckbiegel,living_street,False,True,86.007,"LINESTRING (8.6951525 48.6611965, 8.6948634 48.661193, 8.6947799 48.661265, 8.6947089 48.6613102, 8.6947034 48.6613992, 8.6952145 48.6614008)",,,,,
58524730,,living_street,False,True,18.849,"LINESTRING (8.6952111 48.6612313, 8.6952145 48.6614008)",,,,,
33903126,Badgasse,living_street,False,False,33.353,"LINESTRING (8.6952111 48.6612313, 8.6952628 48.6612596, 8.6953536 48.6613093, 8.6954372 48.6613551, 8.6955563 48.6614261)",,,,,
33903126,Badgasse,living_street,False,True,5.788,"LINESTRING (8.6952111 48.6612313, 8.695171 48.6612075, 8.6951525 48.6611965)",,,,,
33903128,Pfarrgasse,living_street,False,False,40.488,"LINESTRING (8.6966346 48.6613483, 8.6966973 48.6615374, 8.6966228 48.6616722, 8.6965974 48.6616934)",,,,,
33903129,Pfarrgasse,living_street,False,False,20.578,"LINESTRING (8.6965974 48.6616934, 8.6968722 48.6617295)",,,,,
"[33903128, 726626493]","['Marktplatz', 'Pfarrgasse']",living_street,False,"[False, True]",27.667,"LINESTRING (8.6965974 48.6616934, 8.6965394 48.6617043, 8.6965068 48.6617416, 8.6964217 48.6618977)",,,,,
33903128,Pfarrgasse,living_street,False,True,40.488,"LINESTRING (8.6965974 48.6616934, 8.6966228 48.6616722, 8.6966973 48.6615374, 8.6966346 48.6613483)",,,,,
33903129,Pfarrgasse,living_street,False,True,20.578,"LINESTRING (8.6968722 48.6617295, 8.6965974 48.6616934)",,,,,
103738904,Burgstraße,residential,False,False,78.711,"LINESTRING (8.6953913 48.6631742, 8.6956134 48.6638667)",,,,,
33903136,Turmstraße,residential,False,True,193.095,"LINESTRING (8.6953913 48.6631742, 8.6936077 48.663463, 8.6928169 48.6634259)",,,,,
103738904,Burgstraße,residential,False,True,83.82600000000001,"LINESTRING (8.6953913 48.6631742, 8.6951633 48.6625665, 8.6951114 48.6624434)",,,,,
727223212,Schillerstraße,residential,False,False,161.05200000000002,"LINESTRING (8.6953913 48.6631742, 8.697124 48.6629085, 8.6975317 48.6628606)",,,,,
103738904,Burgstraße,residential,False,True,78.711,"LINESTRING (8.6956134 48.6638667, 8.6953913 48.6631742)",,,,,
33903135,Turmstraße,residential,False,True,124.592,"LINESTRING (8.6931528 48.6623276, 8.6928169 48.6634259)",,,30,,
58512065,Calwer Straße,residential,False,False,118.30100000000002,"LINESTRING (8.6931528 48.6623276, 8.6924945 48.6625718, 8.6920179 48.6627948, 8.6919022 48.6628712, 8.6918629 48.6629377)",,,30,,
58512065,Calwer Straße,residential,False,True,24.314,"LINESTRING (8.6931528 48.6623276, 8.693358 48.6622368, 8.6934247 48.662203)",,,30,,
33903135,Turmstraße,residential,False,False,124.592,"LINESTRING (8.6928169 48.6634259, 8.6931528 48.6623276)",,,30,,
1064077744,Turmstraße,residential,False,False,80.465,"LINESTRING (8.6928169 48.6634259, 8.6918918 48.6630382)",2,,50,,
"[313489031, 33903138, 33903135]","['Hohenbergstraße', 'Turmstraße']",residential,False,"[False, True]",263.435,"LINESTRING (8.6928169 48.6634259, 8.6925329 48.6643545, 8.6923773 48.664234, 8.6921761 48.6639559, 8.6919455 48.6636406, 8.6919213 48.6635856, 8.6919055 48.6632918, 8.6918918 48.6630382)",,,30,,
33903136,Turmstraße,residential,False,False,193.095,"LINESTRING (8.6928169 48.6634259, 8.6936077 48.663463, 8.6953913 48.6631742)",,,,,
33147726,Schillerstraße,residential,False,False,95.608,"LINESTRING (8.6975317 48.6628606, 8.6978855 48.6626543, 8.6980199 48.6625488, 8.6981755 48.6624195, 8.6983096 48.662191)",,,,,
56318668,Schillerstraße,residential,False,True,37.263,"LINESTRING (8.6975317 48.6628606, 8.6975395 48.6630059, 8.6975371 48.6631423, 8.6975585 48.6631937)",,,,,
727223212,Schillerstraße,residential,False,True,161.05200000000002,"LINESTRING (8.6975317 48.6628606, 8.697124 48.6629085, 8.6953913 48.6631742)",,,,,
1002086575,Calwer Straße,residential,False,True,50.854,"LINESTRING (8.6934247 48.662203, 8.6938977 48.661869)",,,30,,
33903473,Mathildenstraße,residential,False,False,56.53399999999999,"LINESTRING (8.6934247 48.662203, 8.6932967 48.6620838, 8.6931336 48.6619297, 8.693059 48.6618587, 8.6929739 48.6617912)",,,30,,
58512065,Calwer Straße,residential,False,False,24.314,"LINESTRING (8.6934247 48.662203, 8.693358 48.6622368, 8.6931528 48.6623276)",,,30,,
33903473,Mathildenstraße,residential,False,True,56.534,"LINESTRING (8.6929739 48.6617912, 8.693059 48.6618587, 8.6931336 48.6619297, 8.6932967 48.6620838, 8.6934247 48.662203)",,,30,,
50338930,Mathildenstraße,residential,False,True,69.425,"LINESTRING (8.6929739 48.6617912, 8.6931864 48.6617677, 8.6936612 48.6618173, 8.6938977 48.661869)",,,30,,
"[1002086584, 1217263242]",Mathildenstraße,residential,False,False,70.24499999999999,"LINESTRING (8.6929739 48.6617912, 8.6929053 48.6617373, 8.6927385 48.6616597, 8.6926522 48.6616278, 8.6924368 48.661548, 8.692139 48.6615244)",,,30,,
58665600,Waldweg,residential,False,True,81.289,"LINESTRING (8.692139 48.6615244, 8.6915572 48.661482, 8.6910403 48.6614365)",,,,,
330765255,Julius-Heuß-Straße,secondary,False,True,120.95400000000001,"LINESTRING (8.692139 48.6615244, 8.6921655 48.6613368, 8.6921796 48.6612556, 8.692277 48.6606954, 8.6923322 48.6604443)",,L 348,40,,
1002086585,Julius-Heuß-Straße,secondary,False,False,164.61400000000003,"LINESTRING (8.692139 48.6615244, 8.6920993 48.6616975, 8.6920395 48.6619081, 8.6919786 48.6620895, 8.6918243 48.6624394, 8.6916723 48.662696, 8.6916025 48.6628055, 8.6915165 48.6629405)",,L 348,40,,
"[1002086584, 1217263242]",Mathildenstraße,residential,False,True,70.245,"LINESTRING (8.692139 48.6615244, 8.6924368 48.661548, 8.6926522 48.6616278, 8.6927385 48.6616597, 8.6929053 48.6617373, 8.6929739 48.6617912)",,,30,,
33903475,Friedrich-Duss-Straße,residential,False,True,37.131,"LINESTRING (8.6899272 48.6640468, 8.6898558 48.6640279, 8.6897931 48.6640113, 8.6894444 48.6639493)",,,,,
"[56092741, 1019965853, 330765247]",Calwer Straße,secondary,False,True,152.816,"LINESTRING (8.6899272 48.6640468, 8.690168 48.6639097, 8.6904461 48.6637504, 8.6909611 48.663428, 8.6911274 48.6633146, 8.6912359 48.6632326, 8.6912853 48.6631843, 8.6913934 48.6630787)",3,L 348,40,,6.00
33903478,Lindenstraße,residential,False,True,55.331,"LINESTRING (8.6895158 48.6627775, 8.6899263 48.662843, 8.6902481 48.6628944)",,,30,,
33903482,Wiesenweg,residential,False,False,86.27699999999999,"LINESTRING (8.6910403 48.6614365, 8.6906692 48.6618067, 8.6904124 48.662092)",,,30,,
58665600,Waldweg,residential,False,False,81.289,"LINESTRING (8.6910403 48.6614365, 8.6915572 48.661482, 8.692139 48.6615244)",,,,,
58665600,Waldweg,residential,False,True,68.171,"LINESTRING (8.6910403 48.6614365, 8.6908221 48.6613878, 8.6901706 48.6612226)",,,,,
33903482,Wiesenweg,residential,False,True,12.18,"LINESTRING (8.6902696 48.6621477, 8.6904124 48.662092)",,,30,,
33903483,Wiesenweg,residential,False,False,84.15100000000001,"LINESTRING (8.6902696 48.6621477, 8.690287 48.6622265, 8.6903446 48.6626251, 8.6902481 48.6628944)",,,30,,
33903483,Wiesenweg,residential,False,True,67.014,"LINESTRING (8.6902696 48.6621477, 8.6902378 48.6621244, 8.6901566 48.6621082, 8.6899398 48.6620649, 8.68948 48.661973, 8.6894099 48.661959)",,,30,,
33903478,Lindenstraße,residential,False,True,33.084,"LINESTRING (8.6902481 48.6628944, 8.6906848 48.6629674)",,,30,,
33903478,Lindenstraße,residential,False,False,55.331,"LINESTRING (8.6902481 48.6628944, 8.6899263 48.662843, 8.6895158 48.6627775)",,,30,,
