osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width
"[364870664, 4997729, 1254955059, 1110901831]","['2', '3']",L 243,Otto-Franke-Straße,secondary,50,False,False,226.601,"LINESTRING (11.1454085 51.726809, 11.1453229 51.7266965, 11.1453164 51.72669, 11.1451699 51.7265439, 11.1450671 51.7264378, 11.1450083 51.7263719, 11.1449334 51.7262909, 11.1447659 51.7261282, 11.1446092 51.7259692, 11.1444846 51.7258464, 11.1442913 51.7256559, 11.144085 51.7254618, 11.1440473 51.7254255, 11.143914 51.7253093, 11.1438424 51.7252469, 11.1437646 51.7251832, 11.1437101 51.7251441, 11.1436279 51.7251021)",
"[1110901834, 1110901835]",2,L 241,Walther-Rathenau-Straße,secondary,50,False,True,55.869,"LINESTRING (11.1454085 51.726809, 11.145302 51.7268201, 11.1451708 51.7268461, 11.1451207 51.7268559, 11.1446313 51.7269509)",
"[686213088, 4997722, 1251113899, 364876254]",2,L 241,Walther-Rathenau-Straße,secondary,50,False,False,509.33199999999994,"LINESTRING (11.1361727 51.7279155, 11.1362534 51.7279209, 11.1363355 51.7279371, 11.1364087 51.7279575, 11.1364872 51.7279847, 11.1365587 51.7280129, 11.1367263 51.728079, 11.1368644 51.7281238, 11.1370192 51.72816, 11.1371038 51.7281771, 11.1372077 51.7281911, 11.1373334 51.728202, 11.1374736 51.7282081, 11.1376329 51.728206, 11.1377672 51.7281976, 11.1379376 51.7281818, 11.1380946 51.7281649, 11.1382204 51.7281485, 11.1394622 51.72795, 11.1408252 51.7277352, 11.1410788 51.7276935, 11.1412958 51.7276516, 11.1415187 51.7276009, 11.1419226 51.7274914, 11.142084 51.7274497, 11.1422615 51.7274085, 11.1425152 51.7273584, 11.1427447 51.7273221, 11.1427541 51.7273205, 11.1429358 51.7272888, 11.1430059 51.7272766, 11.1430181 51.7272745, 11.1430447 51.7272684, 11.1432343 51.7272318)",
"[364876256, 364876257, 42486670]",2,,Ziegeleistraße,residential,50,False,True,65.919,"LINESTRING (11.1361727 51.7279155, 11.136145 51.7278578, 11.1361452 51.7278526, 11.1361459 51.727835, 11.1361508 51.7278066, 11.136155 51.7277972, 11.1361816 51.7277744, 11.1363974 51.7275894, 11.1365368 51.7274705, 11.1365977 51.7274137)",
42467630,,,Am Osterberg,residential,50,False,False,62.735,"LINESTRING (11.141084 51.7233517, 11.1411761 51.7233397, 11.1412476 51.7233028, 11.1413136 51.7232593, 11.1415506 51.7230719, 11.1417227 51.7229657)",4
110699279,2,L 243,Marktstraße,secondary,30,False,True,49.681,"LINESTRING (11.141084 51.7233517, 11.1410969 51.7233925, 11.1410956 51.7234394, 11.1410346 51.7235877, 11.140949 51.723786)",
906708963,2,L 243,Marktstraße,secondary,50,False,False,131.85100000000003,"LINESTRING (11.141084 51.7233517, 11.1410581 51.7233123, 11.1410232 51.7232762, 11.1409572 51.7232226, 11.1407959 51.7231082, 11.14072 51.7230758, 11.140639 51.7230535, 11.1405551 51.7230378, 11.1404057 51.7230235, 11.1401156 51.7230043, 11.1399309 51.7229817, 11.1397612 51.7229559, 11.1396673 51.7229389, 11.1396095 51.7229263, 11.1394347 51.7228801)",
"[161114464, 42467643, 237287287]",,,"['Lindenstraße', 'Gerostraße']",residential,"['50', '30']",False,True,163.024,"LINESTRING (11.14097 51.7242552, 11.1407376 51.7243176, 11.140612 51.7243352, 11.1404838 51.7243242, 11.1402721 51.7243389, 11.1399926 51.7243638, 11.1398791 51.7243464, 11.1396426 51.724312, 11.1393285 51.7242379, 11.1389229 51.7241289, 11.1387331 51.7240578)",
180863010,2,L 243,Marktstraße,secondary,30,False,False,40.28,"LINESTRING (11.14097 51.7242552, 11.1411413 51.7243976, 11.1413307 51.7245402)",
"[1254955057, 119680085]",2,L 243,Marktstraße,secondary,30,False,False,54.167,"LINESTRING (11.14097 51.7242552, 11.1409032 51.7241635, 11.1408703 51.7240658, 11.1408636 51.724011, 11.1408777 51.7239395, 11.140949 51.723786)",
