osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,junction,bridge,tunnel
149789387,,primary,,True,False,5.879,1,"LINESTRING (7.6082893 47.5917293, 7.6083246 47.5917407, 7.6083547 47.5917577)",,roundabout,,
38001249,,primary,,True,False,30.969,1,"LINESTRING (7.6079076 47.5898764, 7.6078601 47.5898575, 7.6078166 47.5898341, 7.6077438 47.5897614, 7.6076965 47.5897027, 7.6076405 47.5896711)",B 3;B 317,,,
"[149789384, 617418826, 641746413]",,primary,50,False,False,231.56599999999997,"['2', '3']","LINESTRING (7.6079076 47.5898764, 7.6079543 47.5899042, 7.6080212 47.589932, 7.6080694 47.5899511, 7.6086021 47.5901598, 7.6086929 47.5902039, 7.608779 47.5902714, 7.6088276 47.590334, 7.6088607 47.5904027, 7.6088744 47.5904714, 7.6088647 47.5905305, 7.6088444 47.5905895, 7.608793 47.5906706, 7.6083834 47.5910501, 7.6082752 47.5911772, 7.6082167 47.5912717, 7.6081791 47.59135, 7.6081538 47.5914247, 7.6081458 47.5914966)",B 3;B 317,,,
778949592,,primary,,True,False,21.688000000000002,1,"LINESTRING (7.6076405 47.5896711, 7.6076001 47.5896639, 7.6075451 47.5896478, 7.607493 47.5896185, 7.6074537 47.5895764, 7.6074404 47.5895468)",B 3; B 317,roundabout,,
60788505,,primary,,True,False,24.122,1,"LINESTRING (7.6074755 47.5894321, 7.607496 47.5894147, 7.6075246 47.5893966, 7.6075599 47.5893822, 7.6075895 47.589373, 7.6076396 47.5893665, 7.6077071 47.5893689, 7.607762 47.5893793)",B 3; B 317,roundabout,,
149789382,,primary,,True,False,31.200000000000003,1,"LINESTRING (7.607762 47.5893793, 7.6078315 47.5893697, 7.6079056 47.5893419, 7.6080243 47.5892942, 7.6081369 47.5892623)",B 317,,,
778949590,,primary,,True,False,14.672,1,"LINESTRING (7.607762 47.5893793, 7.6078039 47.5893978, 7.6078357 47.5894214, 7.6078602 47.5894446, 7.6078847 47.5894786)",B 3,roundabout,,
778949589,,primary,,True,False,18.532,1,"LINESTRING (7.6078847 47.5894786, 7.607886 47.5895315, 7.607871 47.5895738, 7.6078452 47.589605, 7.6078127 47.5896317)",B 3; B 317,roundabout,,
27634928,,primary,,True,False,28.771,1,"LINESTRING (7.6078127 47.5896317, 7.6078012 47.5896768, 7.6078138 47.5897217, 7.6078778 47.5898184, 7.6079076 47.5898764)",B 3;B 317,,,
778949588,,primary,,True,False,13.939,1,"LINESTRING (7.6078127 47.5896317, 7.6077758 47.5896481, 7.607734 47.5896616, 7.6076879 47.5896704, 7.6076405 47.5896711)",B 317,roundabout,,
37905134,,primary,,True,False,29.256,1,"LINESTRING (7.6071027 47.5893659, 7.6071967 47.5893863, 7.6073084 47.5894199, 7.6073895 47.589432, 7.6074755 47.5894321)",B 3,,,
27634966,,primary,,True,False,31.167,1,"LINESTRING (7.6081369 47.5892623, 7.6080604 47.5893251, 7.6079551 47.5893935, 7.6079047 47.5894296, 7.6078847 47.5894786)",B 317,,,
4683522,Sternenschanzstraße,residential,30,False,False,98.855,,"LINESTRING (7.6112454 47.5946063, 7.6110394 47.5937282)",,,,
4683522,Sternenschanzstraße,residential,30,False,True,134.107,,"LINESTRING (7.6112454 47.5946063, 7.6115765 47.5957915)",,,,
712568773,Humboldstraße,residential,30,False,True,72.266,2,"LINESTRING (7.6112454 47.5946063, 7.612189 47.5944742)",,,,
"[39436944, 114681744, 1009131652, 1009131653]","['Müllheimer Straße', 'Humboldtstraße']","['residential', 'living_street']","['20', '30']",False,False,282.329,2,"LINESTRING (7.6112454 47.5946063, 7.6108459 47.5946656, 7.6104999 47.5947139, 7.6104617 47.5947192, 7.6103518 47.5947266, 7.6103424 47.5946911, 7.6103137 47.5945829, 7.6102429 47.5943493, 7.6100095 47.5935818, 7.6099698 47.5934514, 7.6099568 47.593372, 7.6099578 47.5933552, 7.6099623 47.5932806, 7.6099728 47.5931848, 7.6099725 47.5930872, 7.609956 47.5929164, 7.6099416 47.59283)",,,,
4683522,Sternenschanzstraße,residential,30,False,False,134.107,,"LINESTRING (7.6115765 47.5957915, 7.6112454 47.5946063)",,,,
39436942,Geffelbachstraße,living_street,,False,True,65.031,,"LINESTRING (7.6115765 47.5957915, 7.6123556 47.5960484)",,,,
39436942,Geffelbachstraße,living_street,,False,False,58.007,,"LINESTRING (7.6115765 47.5957915, 7.6113292 47.5958177, 7.6108498 47.5959591)",,,,
4683524,Müllheimer Straße,residential,,False,False,44.242,,"LINESTRING (7.6108498 47.5959591, 7.6110798 47.5963255)",,,,
4683524,Müllheimer Straße,residential,,False,True,69.085,,"LINESTRING (7.6108498 47.5959591, 7.6106743 47.5956832, 7.6105974 47.5954361, 7.6105777 47.5953688)",,,,
39436942,Geffelbachstraße,living_street,,False,True,58.007,,"LINESTRING (7.6108498 47.5959591, 7.6113292 47.5958177, 7.6115765 47.5957915)",,,,
33626582,Basler Straße,secondary,,True,False,34.812,1,"LINESTRING (7.6087644 47.5917479, 7.6086857 47.5918019, 7.6086168 47.5918232, 7.6085355 47.5918387, 7.6084433 47.5918569, 7.6083647 47.5918936)",B 317,,,
"[319134740, 319134741]",Basler Straße,secondary,,False,True,102.971,"['2', '3']","LINESTRING (7.6087644 47.5917479, 7.6088274 47.5917266, 7.6089372 47.5916915, 7.6090542 47.5916611, 7.6091518 47.5916442, 7.6092784 47.5916327, 7.609398 47.5916331, 7.6095474 47.5916511, 7.6097315 47.591691, 7.6098621 47.5917282, 7.6099609 47.5917619, 7.610055 47.5918003)",B 317,,,
33341840,Basler Straße,secondary,,True,False,33.31,1,"LINESTRING (7.610179 47.5918744, 7.6102554 47.5919228, 7.6102924 47.5919551, 7.6103929 47.5920763, 7.6104456 47.5921103)",B 317,,,
149789399,Basler Straße,secondary,,False,False,12.425,3,"LINESTRING (7.610179 47.5918744, 7.6101348 47.5918483, 7.610055 47.5918003)",B 317,,,
149789377,,primary,,True,False,25.077,1,"LINESTRING (7.6081024 47.5921072, 7.6080986 47.5920411, 7.6081149 47.591953, 7.608104 47.5918828)",B 3,,,
23577914,Beethovenstraße,residential,30,False,True,223.094,,"LINESTRING (7.6156843 47.5949017, 7.6146248 47.5967765)",,,,
39436948,Breslauer Straße,tertiary,30,False,False,78.879,,"LINESTRING (7.6156843 47.5949017, 7.6147046 47.5946434)",,,,
39436948,Breslauer Straße,tertiary,30,False,True,68.291,,"LINESTRING (7.6156843 47.5949017, 7.6165294 47.5951306)",,,,
278554744,Bognor-Regis-Straße,residential,30,False,True,58.373,,"LINESTRING (7.6156843 47.5949017, 7.615719 47.5948419, 7.6159667 47.5944125)",,,,
39436948,Breslauer Straße,tertiary,30,False,False,65.427,,"LINESTRING (7.6173403 47.5953478, 7.6165294 47.5951306)",,,,
23577918,Hansjakobstraße,residential,30,False,False,107.203,,"LINESTRING (7.6173403 47.5953478, 7.6170307 47.5957278, 7.6165438 47.5961445)",,,,
"[1013245986, 39436948]",Breslauer Straße,tertiary,30,False,True,74.269,2,"LINESTRING (7.6173403 47.5953478, 7.6181277 47.5955509, 7.6182654 47.5955864)",,,,
278554738,Bognor-Regis-Straße,residential,30,False,True,60.599,,"LINESTRING (7.6173403 47.5953478, 7.617381 47.595287, 7.6175406 47.5950056, 7.6176344 47.5948403)",,,,
5191960,Bannstraße,residential,30,False,False,112.522,,"LINESTRING (7.6175662 47.5917353, 7.6176702 47.5907258)",,,,
5191960,Bannstraße,residential,30,False,True,14.148,,"LINESTRING (7.6175662 47.5917353, 7.6175575 47.5918624)",,,,
5191961,Kaiserstraße,residential,30,False,False,94.933,,"LINESTRING (7.6175662 47.5917353, 7.6163033 47.5916763)",,,,
5191960,Bannstraße,residential,30,False,False,14.148,,"LINESTRING (7.6175575 47.5918624, 7.6175662 47.5917353)",,,,
5191960,Bannstraße,residential,30,False,True,79.363,,"LINESTRING (7.6175575 47.5918624, 7.6175035 47.5925752)",,,,
5191960,Bannstraße,residential,30,False,False,79.363,,"LINESTRING (7.6175035 47.5925752, 7.6175575 47.5918624)",,,,
28381291,Hauptstraße,tertiary,30,False,True,46.513,2,"LINESTRING (7.6175035 47.5925752, 7.6168847 47.5925466)",,,,
5191966,Luisenstraße,residential,30,False,False,88.147,,"LINESTRING (7.6108982 47.5913503, 7.6116132 47.5919795)",,,,
5191965,Gartenstraße,residential,30,False,True,80.638,2,"LINESTRING (7.6108982 47.5913503, 7.6106154 47.591498, 7.6101469 47.5917507, 7.610055 47.5918003)",,,,
28476083,Gartenstraße,residential,30,False,False,44.245,,"LINESTRING (7.6108982 47.5913503, 7.6110856 47.5912529, 7.6113106 47.5911639, 7.6113963 47.5911403)",,,,
5191967,Leopoldstraße,residential,30,False,False,59.673,,"LINESTRING (7.6124611 47.5915122, 7.6125175 47.5909769)",,,,
5191961,Kaiserstraße,residential,30,False,True,123.113,,"LINESTRING (7.6124611 47.5915122, 7.6129996 47.5915341, 7.6134928 47.5915537, 7.6141002 47.5915742)",,,,
5191967,Leopoldstraße,residential,30,False,True,82.54499999999999,,"LINESTRING (7.6124611 47.5915122, 7.6124083 47.591569, 7.6116132 47.5919795)",,,,
5191966,Luisenstraße,residential,30,False,True,88.147,,"LINESTRING (7.6116132 47.5919795, 7.6108982 47.5913503)",,,,
5191967,Leopoldstraße,residential,30,False,False,82.54499999999999,,"LINESTRING (7.6116132 47.5919795, 7.6124083 47.591569, 7.6124611 47.5915122)",,,,
5191967,Leopoldstraße,residential,30,False,True,48.81699999999999,,"LINESTRING (7.6116132 47.5919795, 7.6112711 47.5921766, 7.6112493 47.5922047, 7.6112367 47.5922348, 7.611227 47.5923071)",,,,
5191961,Kaiserstraße,residential,30,False,False,82.59,,"LINESTRING (7.6151992 47.5916225, 7.6141002 47.5915742)",,,,
5191961,Kaiserstraße,residential,30,False,True,83.016,,"LINESTRING (7.6151992 47.5916225, 7.6154781 47.5916384, 7.6163033 47.5916763)",,,,
5217651,Marksteinweg,residential,30,False,True,112.528,,"LINESTRING (7.6151992 47.5916225, 7.6152784 47.5909087, 7.6153083 47.5906132)",,,,
5217650,Gartenstraße,residential,30,False,False,65.854,,"LINESTRING (7.6142821 47.5907347, 7.6151403 47.5906092)",,,,
1084991236,Gartenstraße,residential,30,False,True,7.778,,"LINESTRING (7.6142821 47.5907347, 7.61418 47.590747)",,,,
5191962,Friedrichstraße,residential,30,False,True,96.255,,"LINESTRING (7.6142821 47.5907347, 7.6142671 47.5910116, 7.6141476 47.5911301, 7.6141002 47.5915742)",,,,
5217650,Gartenstraße,residential,30,False,True,12.607,,"LINESTRING (7.6153083 47.5906132, 7.6151403 47.5906092)",,,,
5217650,Gartenstraße,residential,30,False,False,82.344,,"LINESTRING (7.6153083 47.5906132, 7.6157928 47.5906365, 7.6160559 47.5906493, 7.6164038 47.5906633)",,,,
5217651,Marksteinweg,residential,30,False,False,112.528,,"LINESTRING (7.6153083 47.5906132, 7.6152784 47.5909087, 7.6151992 47.5916225)",,,,
5191967,Leopoldstraße,residential,30,False,False,48.817,,"LINESTRING (7.611227 47.5923071, 7.6112367 47.5922348, 7.6112493 47.5922047, 7.6112711 47.5921766, 7.6116132 47.5919795)",,,,
28399429,Hauptstraße,tertiary,20,False,False,63.364000000000004,2,"LINESTRING (7.611227 47.5923071, 7.6113867 47.5923134, 7.6116375 47.5923247, 7.611696 47.5923273, 7.6120702 47.5923441)",,,,
28399429,Hauptstraße,tertiary,20,False,True,30.843,2,"LINESTRING (7.611227 47.5923071, 7.6109382 47.592297, 7.6108164 47.5922911)",,,,
23577921,Geffelbachstraße,residential,30,False,False,77.159,,"LINESTRING (7.6164626 47.5973514, 7.6155266 47.5970631)",,,,
23577913,Leimgrubenstraße,residential,30,False,False,52.208,,"LINESTRING (7.6164626 47.5973514, 7.6166307 47.5971911, 7.6167785 47.59705, 7.6168645 47.596968)",,,,
23577913,Leimgrubenstraße,residential,30,False,False,74.222,,"LINESTRING (7.6168645 47.596968, 7.6174443 47.596427)",,,,
"[23577924, 23577925]","['August-Bauer-Straße', 'Ludwig-Keller-Straße']",residential,30,False,False,311.406,,"LINESTRING (7.6168645 47.596968, 7.617013 47.5970477, 7.6171057 47.5970974, 7.6171899 47.5971571, 7.6175447 47.5974018, 7.6176048 47.59744, 7.6177841 47.5975358, 7.6180066 47.5976274, 7.6180521 47.5976462, 7.6186296 47.5970058, 7.6182233 47.5968231, 7.6180959 47.5966996, 7.6179719 47.5966477, 7.6177217 47.5965431, 7.6174443 47.596427)",,,,
23577913,Leimgrubenstraße,residential,30,False,True,52.208,,"LINESTRING (7.6168645 47.596968, 7.6167785 47.59705, 7.6166307 47.5971911, 7.6164626 47.5973514)",,,,
23577913,Leimgrubenstraße,residential,30,False,True,74.222,,"LINESTRING (7.6174443 47.596427, 7.6168645 47.596968)",,,,
"[23577924, 23577925]","['August-Bauer-Straße', 'Ludwig-Keller-Straße']",residential,30,False,True,311.406,,"LINESTRING (7.6174443 47.596427, 7.6177217 47.5965431, 7.6179719 47.5966477, 7.6180959 47.5966996, 7.6182233 47.5968231, 7.6186296 47.5970058, 7.6180521 47.5976462, 7.6180066 47.5976274, 7.6177841 47.5975358, 7.6176048 47.59744, 7.6175447 47.5974018, 7.6171899 47.5971571, 7.6171057 47.5970974, 7.617013 47.5970477, 7.6168645 47.596968)",,,,
23577913,Leimgrubenstraße,residential,30,False,False,112.041,,"LINESTRING (7.6174443 47.596427, 7.6180092 47.5958641, 7.6182218 47.5956523, 7.6182327 47.5956358, 7.6182654 47.5955864)",,,,
23577913,Leimgrubenstraße,residential,30,False,True,112.041,,"LINESTRING (7.6182654 47.5955864, 7.6182327 47.5956358, 7.6182218 47.5956523, 7.6180092 47.5958641, 7.6174443 47.596427)",,,,
"[1013245986, 39436948]",Breslauer Straße,tertiary,30,False,False,74.269,2,"LINESTRING (7.6182654 47.5955864, 7.6181277 47.5955509, 7.6173403 47.5953478)",,,,
23577922,Semmelweisstraße,residential,30,False,False,95.15,,"LINESTRING (7.6163442 47.5938224, 7.6164182 47.5937396, 7.6168216 47.593031)",,,,
26433473,Am Messeplatz,residential,30,False,False,85.04599999999999,,"LINESTRING (7.6163442 47.5938224, 7.6162646 47.5938002, 7.6161981 47.5937807, 7.6161338 47.5937568, 7.6160607 47.5937252, 7.6159476 47.5936827, 7.6158193 47.5936469, 7.6153059 47.5935198)",,,,
26433473,Am Messeplatz,residential,30,False,True,131.49599999999998,,"LINESTRING (7.6163442 47.5938224, 7.6163893 47.5938337, 7.617175 47.5940308, 7.6179864 47.5942371)",,,,
"[278554744, 278554726]","['Bognor-Regis-Platz', 'Bognor-Regis-Straße']",residential,30,False,False,71.8,,"LINESTRING (7.6163442 47.5938224, 7.6162787 47.5938762, 7.6162605 47.5939073, 7.6162184 47.5939791, 7.6161835 47.5940388, 7.616115 47.5941557, 7.6159667 47.5944125)",,,,
39430714,Bühlstraße,tertiary,30,False,False,16.659,,"LINESTRING (7.6153059 47.5935198, 7.6153842 47.5933796)",,,,
26433473,Am Messeplatz,residential,30,False,True,85.046,,"LINESTRING (7.6153059 47.5935198, 7.6158193 47.5936469, 7.6159476 47.5936827, 7.6160607 47.5937252, 7.6161338 47.5937568, 7.6161981 47.5937807, 7.6162646 47.5938002, 7.6163442 47.5938224)",,,,
39430714,Bühlstraße,tertiary,30,False,True,132.833,,"LINESTRING (7.6153059 47.5935198, 7.6150243 47.5940441, 7.6149965 47.5940924, 7.6149843 47.5941159, 7.6149678 47.5941502, 7.6147351 47.5945825, 7.6147046 47.5946434)",,,,
23577914,Beethovenstraße,residential,30,False,False,223.094,,"LINESTRING (7.6146248 47.5967765, 7.6156843 47.5949017)",,,,
23577921,Geffelbachstraße,residential,30,False,False,77.019,,"LINESTRING (7.6146248 47.5967765, 7.613685 47.596497)",,,,
23577921,Geffelbachstraße,residential,30,False,True,39.644,,"LINESTRING (7.6146248 47.5967765, 7.615106 47.5969242)",,,,
23577915,Feuerbachstraße,residential,30,False,True,57.384,,"LINESTRING (7.615106 47.5969242, 7.6147359 47.5973759)",,,,
23577921,Geffelbachstraße,residential,30,False,False,39.644,,"LINESTRING (7.615106 47.5969242, 7.6146248 47.5967765)",,,,
23577921,Geffelbachstraße,residential,30,False,True,35.117,,"LINESTRING (7.615106 47.5969242, 7.6155266 47.5970631)",,,,
23577921,Geffelbachstraße,residential,30,False,False,35.117,,"LINESTRING (7.6155266 47.5970631, 7.615106 47.5969242)",,,,
23577921,Geffelbachstraße,residential,30,False,True,77.159,,"LINESTRING (7.6155266 47.5970631, 7.6164626 47.5973514)",,,,
52155412,Hermann-Löns-Platz,residential,30,False,False,126.12100000000001,,"LINESTRING (7.6155266 47.5970631, 7.6157774 47.5965695, 7.6158325 47.5964384, 7.615971 47.5961094, 7.6160253 47.5959803)",,,,
52155412,Hermann-Löns-Platz,residential,30,False,True,127.903,,"LINESTRING (7.6155266 47.5970631, 7.615975 47.5965801, 7.6160472 47.5965248, 7.6164296 47.596232, 7.6165438 47.5961445)",,,,
23577916,Hans-Thoma-Straße,residential,30,False,False,101.763,,"LINESTRING (7.6160253 47.5959803, 7.6165294 47.5951306)",,,,
52155412,Hermann-Löns-Platz,residential,30,False,False,42.953,,"LINESTRING (7.6160253 47.5959803, 7.6165438 47.5961445)",,,,
52155412,Hermann-Löns-Platz,residential,30,False,True,126.12100000000001,,"LINESTRING (7.6160253 47.5959803, 7.615971 47.5961094, 7.6158325 47.5964384, 7.6157774 47.5965695, 7.6155266 47.5970631)",,,,
23577916,Hans-Thoma-Straße,residential,30,False,True,101.763,,"LINESTRING (7.6165294 47.5951306, 7.6160253 47.5959803)",,,,
39436948,Breslauer Straße,tertiary,30,False,False,68.291,,"LINESTRING (7.6165294 47.5951306, 7.6156843 47.5949017)",,,,
39436948,Breslauer Straße,tertiary,30,False,True,65.427,,"LINESTRING (7.6165294 47.5951306, 7.6173403 47.5953478)",,,,
278554742,Bognor-Regis-Straße,residential,30,False,True,59.108000000000004,,"LINESTRING (7.6165294 47.5951306, 7.6165648 47.5950709, 7.6168253 47.5946379)",,,,
52155412,Hermann-Löns-Platz,residential,30,False,True,42.953,,"LINESTRING (7.6165438 47.5961445, 7.6160253 47.5959803)",,,,
23577918,Hansjakobstraße,residential,30,False,True,107.203,,"LINESTRING (7.6165438 47.5961445, 7.6170307 47.5957278, 7.6173403 47.5953478)",,,,
52155412,Hermann-Löns-Platz,residential,30,False,False,127.90299999999999,,"LINESTRING (7.6165438 47.5961445, 7.6164296 47.596232, 7.6160472 47.5965248, 7.615975 47.5965801, 7.6155266 47.5970631)",,,,
23577922,Semmelweisstraße,residential,30,False,False,54.07,,"LINESTRING (7.6168216 47.593031, 7.6168847 47.5925466)",,,,
23577922,Semmelweisstraße,residential,30,False,True,95.15,,"LINESTRING (7.6168216 47.593031, 7.6164182 47.5937396, 7.6163442 47.5938224)",,,,
23577922,Semmelweisstraße,residential,30,False,True,54.07,,"LINESTRING (7.6168847 47.5925466, 7.6168216 47.593031)",,,,
28381291,Hauptstraße,tertiary,30,False,False,46.513,2,"LINESTRING (7.6168847 47.5925466, 7.6175035 47.5925752)",,,,
28381291,Hauptstraße,tertiary,30,False,True,85.417,2,"LINESTRING (7.6168847 47.5925466, 7.6162231 47.592516, 7.6160754 47.5925098, 7.6157476 47.592504)",,,,
23577923,Im Herbergacker,residential,30,False,False,26.112,,"LINESTRING (7.6142709 47.5924395, 7.6142592 47.5926742)",,,,
28399429,Hauptstraße,tertiary,20,False,True,18.092,2,"LINESTRING (7.6142709 47.5924395, 7.61403 47.5924306)",,,,
28399429,Hauptstraße,tertiary,20,False,False,110.97,2,"LINESTRING (7.6142709 47.5924395, 7.6145935 47.5924539, 7.6152393 47.5924827, 7.6155091 47.5924948, 7.6157476 47.592504)",,,,
23577923,Im Herbergacker,residential,30,False,True,127.28500000000001,,"LINESTRING (7.6156033 47.5929955, 7.6154208 47.5929477, 7.6151887 47.5929318, 7.6142475 47.5928935, 7.6142506 47.5928404, 7.6142592 47.5926742)",,,,
39430714,Bühlstraße,tertiary,30,False,False,55.821,,"LINESTRING (7.6156033 47.5929955, 7.6156653 47.5928513, 7.6157078 47.5927048, 7.6157476 47.592504)",,,,
39430714,Bühlstraße,tertiary,30,False,True,45.761,,"LINESTRING (7.6156033 47.5929955, 7.6154158 47.5933242, 7.6153842 47.5933796)",,,,
39436942,Geffelbachstraße,living_street,,False,False,65.031,,"LINESTRING (7.6123556 47.5960484, 7.6115765 47.5957915)",,,,
26433529,Kantstraße,residential,30,False,True,175.48899999999998,,"LINESTRING (7.6123556 47.5960484, 7.6122958 47.5954838, 7.6122896 47.595425, 7.6122871 47.5953994, 7.6122585 47.5951335, 7.6122513 47.5950648, 7.6122378 47.5949366, 7.612189 47.5944742)",,,,
39436942,Geffelbachstraße,living_street,,False,True,111.46799999999999,,"LINESTRING (7.6123556 47.5960484, 7.6125367 47.5961095, 7.6127629 47.5961858, 7.612956 47.596251, 7.613466 47.5964231, 7.613685 47.596497)",,,,
28399429,Hauptstraße,tertiary,20,False,False,30.843,2,"LINESTRING (7.6108164 47.5922911, 7.6109382 47.592297, 7.611227 47.5923071)",,,,
149789406,Hauptstraße,tertiary,,True,False,23.503,1,"LINESTRING (7.6108164 47.5922911, 7.6107366 47.5922963, 7.6105855 47.5922971, 7.6105046 47.5923067)",,,,
"[5191953, 114951758]","['Hebelstraße', 'Friedrichstraße']",residential,30,False,False,114.134,,"LINESTRING (7.6142654 47.5896833, 7.6143142 47.5893041, 7.614668 47.5893227, 7.6152684 47.5893579)",,,,
