osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,tunnel
5136184,3,B 33,Stettener Straße,primary,50,False,False,19.982,"LINESTRING (9.2733961 47.6950167, 9.2731851 47.6951268)",,
38693789,,,Stefan-Lochner-Straße,residential,30,False,True,14.983,"LINESTRING (9.2733961 47.6950167, 9.2733192 47.6949716, 9.273235 47.6949376)",,
217182293,,K 7749,Mesmerstraße,tertiary,50,True,False,24.148000000000003,"LINESTRING (9.2733961 47.6950167, 9.2734943 47.6950538, 9.2736388 47.6951564)",,
"[5060705, 658525932, 846676511]",3,B 33,Stettener Straße,primary,50,False,True,207.528,"LINESTRING (9.2733961 47.6950167, 9.2735771 47.6949031, 9.2736786 47.6948327, 9.2739589 47.6946259, 9.2741007 47.6945325, 9.274468 47.6943178, 9.2747919 47.6941607, 9.2748596 47.6941304, 9.2754453 47.6939351, 9.2755797 47.6938991)",,
5060705,,B 33,Stettener Straße,primary,50,False,False,38.525,"LINESTRING (9.2760579 47.6937709, 9.2755797 47.6938991)",,
"[946065892, 64714951]",,,Stettener Straße,residential,,False,False,52.015,"LINESTRING (9.2760579 47.6937709, 9.275878 47.6939145, 9.275869 47.6939801, 9.275742 47.6939247, 9.2755797 47.6938991)",,
5060705,,B 33,Stettener Straße,primary,50,False,True,187.611,"LINESTRING (9.2760579 47.6937709, 9.2762187 47.6937395, 9.2763919 47.6937179, 9.2765178 47.6937088, 9.276689 47.6937075, 9.2773965 47.6937243, 9.277554 47.6937257, 9.2777418 47.6937216, 9.277966 47.6937111, 9.2781485 47.6936895, 9.2783352 47.6936513, 9.278528 47.6936011)",,
180359223,1,K 7783,Daisendorfer Straße,tertiary_link,50,True,False,40.382000000000005,"LINESTRING (9.2723531 47.6954773, 9.2721639 47.6955465, 9.2719564 47.6956186, 9.2718798 47.6956513)",,
"[304539856, 406047528]","['4', '3']",B 33,Stettener Straße,primary,50,False,True,74.10499999999999,"LINESTRING (9.2723531 47.6954773, 9.2725863 47.6954184, 9.2727133 47.6953738, 9.2727968 47.6953337, 9.2729635 47.6952443, 9.2731851 47.6951268)",,
"[280530414, 406047527]","['2', '3']",B 33,Stettener Straße,primary,50,False,False,36.013,"LINESTRING (9.2723531 47.6954773, 9.2722008 47.6954883, 9.2720718 47.6954841, 9.2720177 47.6954798, 9.2718767 47.6954589)",,
85538549,2,K 7749,Mesmerstraße,tertiary,50,False,False,9.273,"LINESTRING (9.2771771 47.6955818, 9.2772593 47.6956442)",,
85538549,2,K 7749,Mesmerstraße,tertiary,50,False,True,62.090999999999994,"LINESTRING (9.2771771 47.6955818, 9.2769539 47.6952079, 9.2767777 47.6951074)",,
100161192,,,von-Laßberg-Straße,residential,30,False,True,26.432,"LINESTRING (9.2771771 47.6955818, 9.2771135 47.6956028, 9.2768601 47.6956866)",,
5053870,,,von-Laßberg-Straße,residential,30,False,True,191.808,"LINESTRING (9.2742955 47.6962282, 9.2740654 47.6963367, 9.2740195 47.6963799, 9.2737817 47.6965674, 9.2737204 47.6966179, 9.2735347 47.6967578, 9.2733672 47.6968724, 9.2730105 47.6971088, 9.2729248 47.6971699, 9.2728306 47.697237, 9.2725149 47.6974619)",,
10056591,,,Dornerweg,residential,30,False,True,86.38,"LINESTRING (9.2742955 47.6962282, 9.2744817 47.6966311, 9.2747103 47.6969509)",,
100161192,,,von-Laßberg-Straße,residential,30,False,False,201.215,"LINESTRING (9.2742955 47.6962282, 9.2755418 47.6959467, 9.2762639 47.6957967, 9.2768601 47.6956866)",,
5053870,,,von-Laßberg-Straße,residential,30,False,False,158.568,"LINESTRING (9.270815 47.6979255, 9.270937 47.6979331, 9.2710673 47.6979507, 9.2712739 47.698038, 9.2713811 47.6980741, 9.2714763 47.6980774, 9.2715569 47.6980674, 9.2716411 47.6980432, 9.2717326 47.6980016, 9.2723959 47.6975467, 9.2724439 47.6975125, 9.2725149 47.6974619)",,
270408192,2,K 7783,Daisendorfer Straße,tertiary,30,False,False,127.936,"LINESTRING (9.270815 47.6979255, 9.2708547 47.6975547, 9.270885 47.6973218, 9.2708944 47.6972749, 9.2709445 47.6970742, 9.2709676 47.6970143, 9.270993 47.6969616, 9.2710295 47.6969009, 9.2710967 47.6967991)",,
270408192,2,K 7783,Daisendorfer Straße,tertiary,30,False,True,106.04299999999999,"LINESTRING (9.270815 47.6979255, 9.2707263 47.6984516, 9.2707025 47.698583, 9.2706468 47.6988724)",,
"[713436432, 713436433, 71404765, 27846174]","['2', '3']",B 33,Unteruhldinger Straße,primary,50,False,False,165.21099999999998,"LINESTRING (9.268448 47.6940328, 9.2684198 47.6939847, 9.2683743 47.6939502, 9.2683012 47.6939246, 9.2682137 47.6939205, 9.2669316 47.6940412, 9.266731 47.6940795, 9.2665258 47.6941002, 9.2663446 47.6940957)",,
"[38693787, 38693788, 946065893]","['4', '2']",B 33,Stettener Straße,primary,50,False,True,781.6359999999999,"LINESTRING (9.268448 47.6940328, 9.2684431 47.6940993, 9.2684143 47.6941385, 9.2683887 47.6941598, 9.2682205 47.6942677, 9.2677406 47.6945411, 9.2669918 47.6949833, 9.266377 47.6952839, 9.2658792 47.69545, 9.2658366 47.6954986, 9.2658223 47.6955391, 9.2658296 47.6955886, 9.2658571 47.6956296, 9.2659101 47.6956641, 9.2659616 47.6956822, 9.2660383 47.6956847, 9.2661284 47.6956651, 9.2662135 47.6956227, 9.2665187 47.6954219, 9.2666444 47.6953365, 9.2668173 47.6952714, 9.2675218 47.6950648, 9.2677397 47.6949789, 9.2681873 47.6947725, 9.2684662 47.6946733, 9.2686597 47.694625, 9.268843 47.6946026, 9.2690717 47.6945943, 9.2692592 47.6945993, 9.2694694 47.6946187, 9.2696526 47.6946467, 9.2698288 47.6946806, 9.2699813 47.6947231, 9.2701062 47.6947674, 9.2702207 47.6948217, 9.27032 47.6948905, 9.2705558 47.695092, 9.2705818 47.6951152, 9.2706795 47.6951882, 9.2707962 47.6952438, 9.2708779 47.6952688, 9.2709336 47.6952858, 9.2710926 47.6953199, 9.2713161 47.6953604, 9.2713954 47.6953748, 9.2714425 47.6953831, 9.2715248 47.6953972, 9.2717459 47.6954364)",,
"[71404717, 85538646]",,,Unterstadtstraße,living_street,,False,True,60.254000000000005,"LINESTRING (9.268448 47.6940328, 9.2685033 47.6940157, 9.2686391 47.6939782, 9.268905 47.6938886, 9.2690452 47.6938299, 9.2691041 47.6937931, 9.2691387 47.6937647)",,
5064103,1,K 7783,Daisendorfer Straße,tertiary_link,50,True,False,21.398,"LINESTRING (9.2717979 47.6958071, 9.2717795 47.6956353, 9.2717767 47.6956152)",,
270408192,2,K 7783,Daisendorfer Straße,tertiary,30,False,True,21.63,"LINESTRING (9.2717979 47.6958071, 9.2717569 47.6959101, 9.271721 47.6959946)",,
788803203,2,K 7783,Daisendorfer Straße,tertiary,30,False,False,123.06399999999998,"LINESTRING (9.2700153 47.6998814, 9.2700338 47.6998511, 9.2701749 47.6996531, 9.2703058 47.6995186, 9.2703964 47.6994212, 9.2704712 47.6993305, 9.2705249 47.6992426, 9.2705692 47.6991486, 9.2705834 47.6991124, 9.2706252 47.6989732, 9.2706468 47.6988724)",,
10056591,,,Dornerweg,residential,30,False,False,50.49,"LINESTRING (9.2750115 47.6973572, 9.2747103 47.6969509)",,
5117979,,,Lehrenweg,residential,30,False,False,237.724,"LINESTRING (9.2750115 47.6973572, 9.2753953 47.6971881, 9.2760889 47.6970019, 9.2771922 47.6968394, 9.2775354 47.6967811, 9.2778469 47.6966949, 9.2779895 47.6966619)",,
10056590,,,Lehrenweg,residential,30,False,False,257.908,"LINESTRING (9.2750115 47.6973572, 9.2744724 47.6975913, 9.2739225 47.6978715, 9.2735981 47.6980343, 9.2733826 47.6981082, 9.2732383 47.6981225, 9.273083 47.698118, 9.27297 47.6980938, 9.2728969 47.6980242, 9.2726374 47.697589, 9.2725149 47.6974619)",,
10056591,,,Dornerweg,residential,30,False,True,70.94500000000001,"LINESTRING (9.2750115 47.6973572, 9.2753699 47.6977601, 9.2754131 47.6978338, 9.2754116 47.697923)",,
