osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,lanes,width,junction
32923570,Sandauer Straße,residential,False,True,112.897,,"LINESTRING (12.0063332 52.6771774, 12.0064401 52.6774021, 12.0067372 52.6781625)",,,,
32992642,An der Elbe,residential,False,False,452.001,,"LINESTRING (12.0073899 52.6714105, 12.0074411 52.6714131, 12.0075128 52.6714095, 12.0076717 52.6713668, 12.0078518 52.6713221, 12.0079582 52.6713143, 12.0080848 52.6713424, 12.0081438 52.6713648, 12.0084303 52.6715505, 12.0086395 52.6717429, 12.0087476 52.6718526, 12.0087982 52.6719436, 12.0088367 52.6720575, 12.008978 52.6723482, 12.0090997 52.6726141, 12.0091125 52.6726554, 12.0092336 52.6731409, 12.0092985 52.6732801, 12.0093893 52.6734073, 12.0095455 52.673575, 12.0096158 52.6737351, 12.0096205 52.6738095, 12.0096217 52.6739467, 12.0096406 52.6740284, 12.0097205 52.6743253, 12.0098061 52.6746353, 12.0098312 52.6747241)",,,4,
337575232,Elbstraße,residential,False,False,271.948,30,"LINESTRING (12.0073899 52.6714105, 12.007187 52.6715068, 12.0069811 52.6716136, 12.0067658 52.671749, 12.0065806 52.6718755, 12.0061952 52.6721455, 12.0057487 52.6724814, 12.0053952 52.672735, 12.0052425 52.672836, 12.0049927 52.6729935, 12.0046417 52.6731931)",,,,
32992642,An der Elbe,residential,False,True,452.001,,"LINESTRING (12.0098312 52.6747241, 12.0098061 52.6746353, 12.0097205 52.6743253, 12.0096406 52.6740284, 12.0096217 52.6739467, 12.0096205 52.6738095, 12.0096158 52.6737351, 12.0095455 52.673575, 12.0093893 52.6734073, 12.0092985 52.6732801, 12.0092336 52.6731409, 12.0091125 52.6726554, 12.0090997 52.6726141, 12.008978 52.6723482, 12.0088367 52.6720575, 12.0087982 52.6719436, 12.0087476 52.6718526, 12.0086395 52.6717429, 12.0084303 52.6715505, 12.0081438 52.6713648, 12.0080848 52.6713424, 12.0079582 52.6713143, 12.0078518 52.6713221, 12.0076717 52.6713668, 12.0075128 52.6714095, 12.0074411 52.6714131, 12.0073899 52.6714105)",,,4,
138785650,Breite Straße,residential,False,False,13.425,,"LINESTRING (12.0075937 52.6753851, 12.0077928 52.6753831)",,,,
366028458,Breite Straße,residential,True,False,125.00299999999999,30,"LINESTRING (12.0075937 52.6753851, 12.0074439 52.6754053, 12.0073765 52.6754144, 12.0072452 52.6754321, 12.0064651 52.6754037, 12.0057599 52.6753302)",,,,
522551304,Tangermünder Straße,residential,False,True,15.538,30,"LINESTRING (12.0053078 52.6752449, 12.0053213 52.6751054)",,,,
277286261,Breite Straße,residential,True,False,96.154,30,"LINESTRING (12.0053078 52.6752449, 12.0044458 52.6751984, 12.0042012 52.675177, 12.0039064 52.6751121)",,,,
32996046,Breite Straße,residential,True,False,95.568,30,"LINESTRING (12.0039064 52.6751121, 12.0041169 52.6750928, 12.0053213 52.6751054)",,,,
"[1176164736, 32900493]",Breite Straße,residential,False,True,118.555,"['50', '30']","LINESTRING (12.0039064 52.6751121, 12.0025067 52.6751248, 12.0023629 52.6751328, 12.0023071 52.6751359, 12.0021581 52.675168)",,,,
32999426,Burgstraße,living_street,True,False,85.97699999999999,,"LINESTRING (12.0084876 52.6746735, 12.0086095 52.6745228, 12.0087198 52.6743858, 12.0087587 52.6743222, 12.0087849 52.6742529, 12.0087942 52.6742126, 12.0087955 52.6741643, 12.0087252 52.6740223, 12.0086855 52.6739796, 12.0086426 52.6739701)",,,3,
"[222828962, 336449531]","['Alter Markt', 'Kirchplatz']",residential,False,False,81.06299999999999,,"LINESTRING (12.0084876 52.6746735, 12.0083729 52.6748277, 12.0083487 52.6748626, 12.0083364 52.6749371, 12.0083679 52.6750448, 12.0083554 52.6751332, 12.0083184 52.6753812)",,,3,
222828962,Alter Markt,residential,False,True,28.759999999999998,,"LINESTRING (12.0084876 52.6746735, 12.0082666 52.6746396, 12.0080728 52.6746133)",,,3,
33420399,Burgstraße,residential,False,False,175.12900000000002,,"LINESTRING (12.0086426 52.6739701, 12.0086229 52.6739373, 12.0086339 52.6738977, 12.0086537 52.6738648, 12.0086812 52.6738236, 12.0087834 52.6736841, 12.0088214 52.6736064, 12.00884 52.6735635, 12.0088508 52.6735293, 12.0088496 52.6734927, 12.0088416 52.6734626, 12.0088208 52.6734247, 12.0087889 52.6733901, 12.0087119 52.6733257, 12.0085781 52.6732341, 12.0085099 52.6731896, 12.008474 52.6731292, 12.0083726 52.6729567, 12.0083557 52.6729165, 12.0082987 52.6728218, 12.0082591 52.6728123, 12.0082176 52.6727863, 12.0081713 52.6726949, 12.0081124 52.6725482)",,,3,
33420401,Anger,living_street,True,False,233.319,,"LINESTRING (12.0086426 52.6739701, 12.0083186 52.6739465, 12.0080102 52.6739147, 12.0073856 52.6737564, 12.0071108 52.6736581, 12.0067611 52.6735329, 12.0065137 52.6733975, 12.0063082 52.6732591, 12.0061338 52.6731172, 12.0059641 52.6729665, 12.0058876 52.6729253, 12.0058599 52.6729156, 12.005809 52.6729101)",,,4,
337575232,Elbstraße,residential,False,True,271.948,30,"LINESTRING (12.0046417 52.6731931, 12.0049927 52.6729935, 12.0052425 52.672836, 12.0053952 52.672735, 12.0057487 52.6724814, 12.0061952 52.6721455, 12.0065806 52.6718755, 12.0067658 52.671749, 12.0069811 52.6716136, 12.007187 52.6715068, 12.0073899 52.6714105)",,,,
635227348,Elbstraße,residential,False,False,24.142,50,"LINESTRING (12.0046417 52.6731931, 12.004437 52.6733087, 12.0043794 52.6733409)",,,,
635227354,Tangermünder Straße,residential,False,True,18.965,50,"LINESTRING (12.0046417 52.6731931, 12.0045041 52.673188, 12.004369 52.6731588)",,,,
"[1176283973, 337575231]",Anger,"['residential', 'living_street']",False,True,86.645,50,"LINESTRING (12.0046417 52.6731931, 12.0047903 52.6732033, 12.0048487 52.6731937, 12.004902 52.6731764, 12.0056456 52.6729349, 12.0057342 52.6729123, 12.005809 52.6729101)",,,4,
32923570,Sandauer Straße,residential,False,False,112.897,,"LINESTRING (12.0067372 52.6781625, 12.0064401 52.6774021, 12.0063332 52.6771774)",,,,
33351743,Hospitalbreite,living_street,False,False,114.699,,"LINESTRING (12.0067372 52.6781625, 12.0051965 52.6782838, 12.0050526 52.678304)",,,5,
33351743,Hospitalbreite,living_street,False,True,114.699,,"LINESTRING (12.0050526 52.678304, 12.0051965 52.6782838, 12.0067372 52.6781625)",,,5,
336070471,Hospitalbreite,living_street,True,False,38.617999999999995,,"LINESTRING (12.0050526 52.678304, 12.0050725 52.6783355, 12.0050538 52.6783729, 12.0050166 52.6783905, 12.0049615 52.6783939, 12.0049164 52.6783796, 12.0048896 52.6783505, 12.0048922 52.6783215, 12.0049088 52.6783032, 12.0049405 52.6782883, 12.0050031 52.6782846, 12.0050526 52.678304)",,,,roundabout
635227342,Sandauer Straße,residential,False,False,159.825,,"LINESTRING (12.006164 52.6767465, 12.0057599 52.6753302)",,,,
635227342,Sandauer Straße,residential,False,True,49.253,,"LINESTRING (12.006164 52.6767465, 12.0063332 52.6771774)",,,,
33351744,Gartenstraße,living_street,False,False,214.91799999999998,,"LINESTRING (12.006164 52.6767465, 12.0086517 52.6762618, 12.008743 52.6762788, 12.0088029 52.676311, 12.0089411 52.6765381)",,,5,
33351744,Gartenstraße,living_street,False,True,214.918,,"LINESTRING (12.0089411 52.6765381, 12.0088029 52.676311, 12.008743 52.6762788, 12.0086517 52.6762618, 12.006164 52.6767465)",,,5,
366028457,Tangermünder Straße,residential,False,False,74.392,,"LINESTRING (12.0050865 52.6744517, 12.0053213 52.6751054)",,,,
33420394,Achterstraße,residential,True,False,216.67099999999996,,"LINESTRING (12.0050865 52.6744517, 12.0056272 52.674406, 12.0058531 52.6743767, 12.006237 52.6743087, 12.006578 52.6742593, 12.0067597 52.6742484, 12.006923 52.6742523, 12.007062 52.6742752, 12.0075898 52.6744045, 12.0078825 52.6744717, 12.0079698 52.6745033, 12.0080285 52.6745426, 12.0080728 52.6746133)",,,4,
277286287,Tangermünder Straße,residential,False,True,132.444,30,"LINESTRING (12.0050865 52.6744517, 12.0049607 52.6742294, 12.0046387 52.6737099, 12.0043794 52.6733409)",,,,
33420397,Töpferstraße,living_street,False,True,87.82900000000001,,"LINESTRING (12.0080728 52.6746133, 12.0080174 52.674695, 12.0079786 52.6748309, 12.0079221 52.675013, 12.0077928 52.6753831)",,,3,
222828962,Alter Markt,residential,False,False,28.759999999999998,,"LINESTRING (12.0080728 52.6746133, 12.0082666 52.6746396, 12.0084876 52.6746735)",,,3,
336709840,Mittelweg,residential,False,False,14.278,,"LINESTRING (12.0043849 52.6710667, 12.0045947 52.6710841)",,,,
100311608,Birnenweg,residential,False,False,281.535,,"LINESTRING (12.0043849 52.6710667, 12.0039853 52.6710408, 12.0035908 52.6710171, 12.0034808 52.6710155, 12.0033628 52.6710202, 12.0032146 52.6710297, 12.0030963 52.6710403, 12.003004 52.6710529, 12.0029356 52.6710655, 12.0028917 52.671083, 12.0028511 52.6711078, 12.0028246 52.6711396, 12.0028116 52.6711854, 12.0027539 52.6714863, 12.0027418 52.671514, 12.002719 52.6715343, 12.0026773 52.6715604, 12.0025764 52.671612, 12.0024429 52.6716724, 12.0023844 52.6716957, 12.0023319 52.6717103, 12.0022845 52.6717149, 12.00222 52.6717166, 12.0011921 52.6717136, 12.0009376 52.6717125)",,,,
100311608,Birnenweg,residential,False,True,281.53499999999997,,"LINESTRING (12.0009376 52.6717125, 12.0011921 52.6717136, 12.00222 52.6717166, 12.0022845 52.6717149, 12.0023319 52.6717103, 12.0023844 52.6716957, 12.0024429 52.6716724, 12.0025764 52.671612, 12.0026773 52.6715604, 12.002719 52.6715343, 12.0027418 52.671514, 12.0027539 52.6714863, 12.0028116 52.6711854, 12.0028246 52.6711396, 12.0028511 52.6711078, 12.0028917 52.671083, 12.0029356 52.6710655, 12.003004 52.6710529, 12.0030963 52.6710403, 12.0032146 52.6710297, 12.0033628 52.6710202, 12.0034808 52.6710155, 12.0035908 52.6710171, 12.0039853 52.6710408, 12.0043849 52.6710667)",,,,
336709840,Mittelweg,residential,False,True,14.278,,"LINESTRING (12.0045947 52.6710841, 12.0043849 52.6710667)",,,,
"[34925650, 618977284]",Tangermünder Straße,residential,False,False,73.086,50,"LINESTRING (12.0045947 52.6710841, 12.0045263 52.6713472, 12.0044352 52.6717342)",,,,
52879944,Elbstraße,residential,False,False,104.31599999999999,50,"LINESTRING (12.0021817 52.6742346, 12.0021402 52.6743071, 12.0021287 52.6743909, 12.0021545 52.6750717, 12.0021581 52.675168)",,,,
52879944,Elbstraße,residential,False,True,180.15,50,"LINESTRING (12.0021817 52.6742346, 12.0022705 52.6741536, 12.0024931 52.6740628, 12.0030493 52.6738751, 12.003633 52.673701, 12.0037971 52.6736364, 12.004323 52.6733803, 12.0043794 52.6733409)",,,,
115595715,Staffelder Straße,residential,False,False,327.058,50,"LINESTRING (12.0021817 52.6742346, 12.0019024 52.6741312, 12.0010613 52.6735766, 12.0005373 52.6731239, 11.9999046 52.6725773, 11.9991749 52.6719489)",,,,
138785650,Breite Straße,residential,False,True,35.437,,"LINESTRING (12.0083184 52.6753812, 12.0077928 52.6753831)",,,,
"[222828962, 336449531]","['Alter Markt', 'Kirchplatz']",residential,False,True,81.063,,"LINESTRING (12.0083184 52.6753812, 12.0083554 52.6751332, 12.0083679 52.6750448, 12.0083364 52.6749371, 12.0083487 52.6748626, 12.0083729 52.6748277, 12.0084876 52.6746735)",,,3,
366028456,Kirchplatz,residential,False,False,31.833,,"LINESTRING (12.0083184 52.6753812, 12.0086182 52.6753792, 12.00879 52.675371)",,,,
115595715,Staffelder Straße,residential,False,True,327.05800000000005,50,"LINESTRING (11.9991749 52.6719489, 11.9999046 52.6725773, 12.0005373 52.6731239, 12.0010613 52.6735766, 12.0019024 52.6741312, 12.0021817 52.6742346)",,,,
"[34925650, 618977283]",Tangermünder Straße,residential,False,False,159.138,50,"LINESTRING (12.0044352 52.6717342, 12.0043468 52.6721128, 12.0043203 52.6722345, 12.0043172 52.6722527, 12.0043101 52.6723642, 12.0043134 52.6725487, 12.0043153 52.6727964, 12.0043243 52.6728956, 12.0043579 52.6730977, 12.004369 52.6731588)",,,,
"[34925650, 618977284]",Tangermünder Straße,residential,False,True,73.086,50,"LINESTRING (12.0044352 52.6717342, 12.0045263 52.6713472, 12.0045947 52.6710841)",,,,
165436021,Bergstraße,residential,False,False,208.10899999999998,,"LINESTRING (12.0044352 52.6717342, 12.0045516 52.671744, 12.0051142 52.6717916, 12.0052068 52.6717962, 12.0052616 52.6717926, 12.0053013 52.6717767, 12.0053538 52.6717409, 12.0059134 52.6713245, 12.0060739 52.6712052, 12.0061242 52.6711791, 12.0061804 52.6711667, 12.0062354 52.6711602, 12.0063302 52.6711608, 12.0070364 52.6712033)",,,,
165436021,Bergstraße,residential,False,True,208.10899999999998,,"LINESTRING (12.0070364 52.6712033, 12.0063302 52.6711608, 12.0062354 52.6711602, 12.0061804 52.6711667, 12.0061242 52.6711791, 12.0060739 52.6712052, 12.0059134 52.6713245, 12.0053538 52.6717409, 12.0053013 52.6717767, 12.0052616 52.6717926, 12.0052068 52.6717962, 12.0051142 52.6717916, 12.0045516 52.671744, 12.0044352 52.6717342)",,,,
1176386748,,tertiary,False,False,32.992000000000004,50,"LINESTRING (12.0032484 52.6783407, 12.0030772 52.6782753, 12.0028343 52.6781826)",K 1070,2,,
635227342,Sandauer Straße,residential,False,True,159.825,,"LINESTRING (12.0057599 52.6753302, 12.006164 52.6767465)",,,,
996620185,Breite Straße,residential,True,False,32.798,30,"LINESTRING (12.0057599 52.6753302, 12.0056789 52.6752991, 12.0055828 52.6752617, 12.0053078 52.6752449)",,,,
138785650,Breite Straße,residential,False,False,35.437,,"LINESTRING (12.0077928 52.6753831, 12.0083184 52.6753812)",,,,
138785650,Breite Straße,residential,False,True,13.425,,"LINESTRING (12.0077928 52.6753831, 12.0075937 52.6753851)",,,,
33420397,Töpferstraße,living_street,False,False,87.82900000000001,,"LINESTRING (12.0077928 52.6753831, 12.0079221 52.675013, 12.0079786 52.6748309, 12.0080174 52.674695, 12.0080728 52.6746133)",,,3,
366028456,Kirchplatz,residential,False,True,31.833,,"LINESTRING (12.00879 52.675371, 12.0086182 52.6753792, 12.0083184 52.6753812)",,,,
"[1176283973, 337575231]",Anger,"['living_street', 'residential']",False,False,86.645,50,"LINESTRING (12.005809 52.6729101, 12.0057342 52.6729123, 12.0056456 52.6729349, 12.004902 52.6731764, 12.0048487 52.6731937, 12.0047903 52.6732033, 12.0046417 52.6731931)",,,4,
635227345,Breite Straße,residential,False,True,8.614,50,"LINESTRING (12.0021581 52.675168, 12.0020615 52.6752187)",,,,
"[1176164736, 32900493]",Breite Straße,residential,False,False,118.55499999999999,"['50', '30']","LINESTRING (12.0021581 52.675168, 12.0023071 52.6751359, 12.0023629 52.6751328, 12.0025067 52.6751248, 12.0039064 52.6751121)",,,,
52879944,Elbstraße,residential,False,True,104.31599999999999,50,"LINESTRING (12.0021581 52.675168, 12.0021545 52.6750717, 12.0021287 52.6743909, 12.0021402 52.6743071, 12.0021817 52.6742346)",,,,
336070099,Beelitzer Weg,residential,False,False,202.56900000000002,,"LINESTRING (11.9994274 52.6760944, 12.0017934 52.6753194, 12.0020615 52.6752187)",,,,
33420399,Burgstraße,residential,False,True,175.129,,"LINESTRING (12.0081124 52.6725482, 12.0081713 52.6726949, 12.0082176 52.6727863, 12.0082591 52.6728123, 12.0082987 52.6728218, 12.0083557 52.6729165, 12.0083726 52.6729567, 12.008474 52.6731292, 12.0085099 52.6731896, 12.0085781 52.6732341, 12.0087119 52.6733257, 12.0087889 52.6733901, 12.0088208 52.6734247, 12.0088416 52.6734626, 12.0088496 52.6734927, 12.0088508 52.6735293, 12.00884 52.6735635, 12.0088214 52.6736064, 12.0087834 52.6736841, 12.0086812 52.6738236, 12.0086537 52.6738648, 12.0086339 52.6738977, 12.0086229 52.6739373, 12.0086426 52.6739701)",,,3,
635227351,Tangermünder Straße,residential,False,False,20.261,50,"LINESTRING (12.004369 52.6731588, 12.0043794 52.6733409)",,,,
"[34925650, 618977283]",Tangermünder Straße,residential,False,True,159.13799999999998,50,"LINESTRING (12.004369 52.6731588, 12.0043579 52.6730977, 12.0043243 52.6728956, 12.0043153 52.6727964, 12.0043134 52.6725487, 12.0043101 52.6723642, 12.0043172 52.6722527, 12.0043203 52.6722345, 12.0043468 52.6721128, 12.0044352 52.6717342)",,,,
635227354,Tangermünder Straße,residential,False,False,18.965,50,"LINESTRING (12.004369 52.6731588, 12.0045041 52.673188, 12.0046417 52.6731931)",,,,
