osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,width,bridge
370355508,True,1,Friedhofstraße,tertiary,50,False,23.705,"LINESTRING (11.7418106 50.7351699, 11.7420002 50.7353461)",,,
370355521,True,1,Pößnecker Straße,tertiary,50,False,12.482,"LINESTRING (11.7418106 50.7351699, 11.741802 50.7352145, 11.7417924 50.7352412, 11.7417635 50.7352767)",,,
526599735,True,,Ernst-Thälmann-Straße,unclassified,30,False,61.94799999999999,"LINESTRING (11.7480999 50.7358806, 11.7483256 50.7358396, 11.7483555 50.7358355, 11.748549 50.7358087, 11.7488633 50.7357697, 11.7489592 50.735763)",,,
142899801,False,2,Arnshaugker Straße,tertiary,50,True,89.985,"LINESTRING (11.7448322 50.7334933, 11.7439596 50.7340848)",,,
50471966,False,,Schillerstraße,residential,,True,158.565,"LINESTRING (11.7448322 50.7334933, 11.7461596 50.7337607, 11.7462483 50.7338278, 11.7462668 50.733938, 11.7462633 50.7340558, 11.7462511 50.7341388, 11.7462313 50.7342831)",,,
"[142899801, 142899799]",False,2,Arnshaugker Straße,tertiary,50,False,43.754999999999995,"LINESTRING (11.7448322 50.7334933, 11.7449766 50.7333498, 11.7450347 50.7332959, 11.7451753 50.7331652)",,,
142899856,False,2,Rathenaustraße,tertiary,,True,167.019,"LINESTRING (11.7520161 50.7342433, 11.7516133 50.7342204, 11.7510241 50.7341659, 11.7496804 50.7339864)",K 211,,
142899924,False,,Thomas-Müntzer-Straße,residential,30,False,66.865,"LINESTRING (11.7520161 50.7342433, 11.7520799 50.7338003, 11.7520973 50.7336442)",,,
107860040,False,2,Rodaer Straße,residential,50,False,152.83299999999997,"LINESTRING (11.7469448 50.740159, 11.746971 50.7400522, 11.7471051 50.7396692, 11.7472544 50.7393317, 11.7472945 50.739174, 11.7473067 50.7391262, 11.7472954 50.7389833, 11.7472715 50.7389204, 11.7472317 50.7388157)",,,
107860040,False,2,Rodaer Straße,residential,50,True,73.162,"LINESTRING (11.7469448 50.740159, 11.7469191 50.7405759, 11.7469177 50.7407659, 11.7469141 50.7408166)",,,
142899810,True,,Dimitroffstraße,residential,30,False,145.752,"LINESTRING (11.7469448 50.740159, 11.7479581 50.7402904, 11.7488195 50.7404426, 11.7488636 50.740454, 11.748935 50.7404936)",,3,
32948546,True,,Marktstraße,residential,30,False,94.627,"LINESTRING (11.7467122 50.7368181, 11.7480484 50.7369133)",,,
142899861,False,,Rodaer Straße,residential,30,False,9.536,"LINESTRING (11.7467122 50.7368181, 11.7466634 50.7367381)",,,
142899861,False,,Rodaer Straße,residential,30,True,53.329,"LINESTRING (11.7467122 50.7368181, 11.7467021 50.7370533, 11.7466653 50.7372965)",,,
49139850,True,,Topfmarkt,residential,30,False,31.651,"LINESTRING (11.7453325 50.737253, 11.7453577 50.7369688)",,,
112183233,False,,Sackgasse,residential,30,False,32.144000000000005,"LINESTRING (11.7453325 50.737253, 11.7452379 50.7372701, 11.7451094 50.7372742, 11.7448805 50.7372618)",,,
51399722,True,,Rodaer Straße,residential,50,False,64.911,"LINESTRING (11.7469306 50.7382858, 11.7468358 50.738097, 11.7467231 50.737718)",,,
135895436,False,,Gerberstraße,residential,,False,19.148,"LINESTRING (11.7469306 50.7382858, 11.7470867 50.7382526, 11.7471934 50.7382448)",,,
135895436,False,,Gerberstraße,residential,,True,19.148,"LINESTRING (11.7471934 50.7382448, 11.7470867 50.7382526, 11.7469306 50.7382858)",,,
32948435,False,,,unclassified,,True,49.221000000000004,"LINESTRING (11.7496462 50.7406635, 11.7495621 50.7403794, 11.7495284 50.7403317, 11.749491 50.7402844, 11.7494509 50.7402431)",,,
107860031,False,2,Dimitroffstraße,secondary,50,True,56.077,"LINESTRING (11.7500853 50.7399379, 11.7494509 50.7402431)",L 1077,,
43586090,False,,Am Lederwerk,residential,,False,80.88,"LINESTRING (11.7500853 50.7399379, 11.7496744 50.73983, 11.7494191 50.7397789, 11.7492918 50.7397705, 11.7491426 50.7397696, 11.7490532 50.7397691, 11.7489831 50.7397679)",,,
107860031,False,2,Dimitroffstraße,secondary,50,False,115.53799999999998,"LINESTRING (11.7500853 50.7399379, 11.7501505 50.7398991, 11.750285 50.7398166, 11.7503661 50.7397552, 11.7504076 50.739719, 11.7504906 50.7396364, 11.7506369 50.7394199, 11.7507447 50.7391776, 11.7508109 50.7391159, 11.7509157 50.7390721)",L 1077,,
107860040,False,2,Rodaer Straße,residential,50,False,46.033,"LINESTRING (11.7472317 50.7388157, 11.7471473 50.7386607, 11.7470523 50.7384862, 11.7470186 50.7384243)",,,
107860040,False,2,Rodaer Straße,residential,50,True,152.833,"LINESTRING (11.7472317 50.7388157, 11.7472715 50.7389204, 11.7472954 50.7389833, 11.7473067 50.7391262, 11.7472945 50.739174, 11.7472544 50.7393317, 11.7471051 50.7396692, 11.746971 50.7400522, 11.7469448 50.740159)",,,
50469016,True,,Schloßgasse,residential,,False,66.545,"LINESTRING (11.7468786 50.7359904, 11.7469509 50.7353937)",,,
526599734,True,,Ernst-Thälmann-Straße,unclassified,30,False,86.811,"LINESTRING (11.7468786 50.7359904, 11.7478729 50.735901, 11.7480999 50.7358806)",,,
50535573,True,,Schloßgasse,residential,,False,91.812,"LINESTRING (11.7469509 50.7353937, 11.7456476 50.7353568)",,,
49136429,False,,Schloßgasse,residential,,True,63.967,"LINESTRING (11.7469509 50.7353937, 11.7475302 50.7354057, 11.7476305 50.7353967, 11.7476342 50.7352524)",,,
50162526,False,,Ernst-Thälmann-Straße,unclassified,30,False,45.258,"LINESTRING (11.7440873 50.7359663, 11.7447296 50.7359865)",,,
50162526,False,,Ernst-Thälmann-Straße,unclassified,30,True,7.352,"LINESTRING (11.7440873 50.7359663, 11.7439832 50.7359607)",,,
50469018,True,,Kirchplatz,residential,30,False,88.793,"LINESTRING (11.7440873 50.7359663, 11.7440037 50.7364406, 11.7441008 50.7364873, 11.7444862 50.7364969)",,,
"[526599731, 50551751]",True,,Kirchplatz,residential,30,False,63.63100000000001,"LINESTRING (11.7444862 50.7364969, 11.7445104 50.7364361, 11.7445551 50.7363851, 11.7445661 50.7363675, 11.7447248 50.7362721, 11.7447454 50.7361707, 11.7447048 50.7361131, 11.7447056 50.7360475, 11.7447296 50.7359865)",,,
50471966,False,,Schillerstraße,residential,,False,158.565,"LINESTRING (11.7462313 50.7342831, 11.7462511 50.7341388, 11.7462633 50.7340558, 11.7462668 50.733938, 11.7462483 50.7338278, 11.7461596 50.7337607, 11.7448322 50.7334933)",,,
49136430,False,,Am Lindenplatz,residential,,False,5.363,"LINESTRING (11.7456113 50.7348126, 11.7456875 50.734813)",,,
49136430,False,,Am Lindenplatz,residential,,True,89.218,"LINESTRING (11.7456113 50.7348126, 11.7443437 50.7348011)",,,
50471971,False,,Am Lindenplatz,residential,,False,101.377,"LINESTRING (11.7456113 50.7348126, 11.745598 50.7347169, 11.7455745 50.7346876, 11.7455398 50.7346733, 11.7443546 50.7345748)",,,
50471973,False,,Am Lindenplatz,residential,,False,25.175,"LINESTRING (11.7443546 50.7345748, 11.7443437 50.7348011)",,,
50471971,False,,Am Lindenplatz,residential,,False,61.097,"LINESTRING (11.7443546 50.7345748, 11.7440436 50.7345373, 11.7438498 50.7345158, 11.7437523 50.7344999, 11.7436618 50.7344683, 11.7435345 50.7344172)",,,
50471971,False,,Am Lindenplatz,residential,,True,101.377,"LINESTRING (11.7443546 50.7345748, 11.7455398 50.7346733, 11.7455745 50.7346876, 11.745598 50.7347169, 11.7456113 50.7348126)",,,
49136430,False,,Am Lindenplatz,residential,,False,89.218,"LINESTRING (11.7443437 50.7348011, 11.7456113 50.7348126)",,,
50471973,False,,Am Lindenplatz,residential,,True,25.175,"LINESTRING (11.7443437 50.7348011, 11.7443546 50.7345748)",,,
"[142899781, 49136430]",False,,"['Am Lindenplatz', 'Am Eiskellerplatz']",residential,50,True,45.399,"LINESTRING (11.7443437 50.7348011, 11.7442519 50.7348089, 11.7438706 50.7348428, 11.7437033 50.7348388)",,,
142899801,False,2,Arnshaugker Straße,tertiary,50,False,47.552,"LINESTRING (11.7435345 50.7344172, 11.7439596 50.7340848)",,,
50471971,False,,Am Lindenplatz,residential,,True,61.097,"LINESTRING (11.7435345 50.7344172, 11.7436618 50.7344683, 11.7437523 50.7344999, 11.7438498 50.7345158, 11.7440436 50.7345373, 11.7443546 50.7345748)",,,
142899801,False,2,Arnshaugker Straße,tertiary,50,True,43.958,"LINESTRING (11.7435345 50.7344172, 11.7433807 50.7346035, 11.7433397 50.7347868)",,,
