osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction
478857977,2,Marktstraße,residential,20,False,False,41.306,"LINESTRING (10.566248 50.8575664, 10.5663662 50.8575369, 10.5665429 50.8574872, 10.5667781 50.8574062)",,,
478857977,2,Marktstraße,residential,20,False,True,61.277,"LINESTRING (10.566248 50.8575664, 10.5661203 50.8575901, 10.5659158 50.8576182, 10.5656635 50.8576432, 10.5655338 50.8576541, 10.5653907 50.8576662)",,,
478857990,,Marktstraße,living_street,,False,True,41.795,"LINESTRING (10.566248 50.8575664, 10.5661782 50.8574763, 10.5658346 50.8573063)",,,
58916501,2,Friedrichsplatz,residential,20,False,False,41.017,"LINESTRING (10.5692602 50.8572596, 10.5697394 50.8574707)",,,
58916461,2,Hauptstraße,residential,20,False,True,73.422,"LINESTRING (10.5692602 50.8572596, 10.5690452 50.857184, 10.5688422 50.8571197, 10.5687155 50.8570806, 10.5686648 50.8570647, 10.5686465 50.8570588, 10.568331 50.8569577, 10.5683303 50.8569575)",,,
204911618,2,Lindenstraße,primary,50,False,False,11.152,"LINESTRING (10.569138 50.8595218, 10.5692881 50.8595547)",B 88,,
28273574,,Struthsgasse,residential,,False,False,81.09899999999999,"LINESTRING (10.569138 50.8595218, 10.5691864 50.8594401, 10.5691818 50.8589719, 10.5691619 50.8588974, 10.5691361 50.8588556, 10.5690945 50.858809)",,,
204911618,2,Lindenstraße,primary,50,False,True,55.569,"LINESTRING (10.569138 50.8595218, 10.5688719 50.8594651, 10.5687402 50.8594246, 10.5685836 50.859355, 10.5684504 50.8592855)",B 88,,
48555541,2,Tabarzer Straße,secondary,50,False,False,12.164,"LINESTRING (10.5580661 50.8578686, 10.5582289 50.8578311)",,,
24862123,,Karlstraße,residential,,False,False,92.53500000000001,"LINESTRING (10.5669206 50.8620904, 10.5676719 50.8618767, 10.5678059 50.861826, 10.5679367 50.861747, 10.5680212 50.8616634)",,,
226252428,1,Burchardtsweg,living_street,,False,True,82.18700000000001,"LINESTRING (10.5669206 50.8620904, 10.56707 50.862246, 10.5671371 50.8623407, 10.5671629 50.8624173, 10.5672194 50.8626251, 10.5672705 50.8627862)",,,
24862123,,Karlstraße,residential,,False,False,118.697,"LINESTRING (10.5680212 50.8616634, 10.5680807 50.8615996, 10.5681684 50.8614084, 10.568287 50.8610939, 10.5684353 50.8606322)",,,
24862123,,Karlstraße,residential,,False,True,92.535,"LINESTRING (10.5680212 50.8616634, 10.5679367 50.861747, 10.5678059 50.861826, 10.5676719 50.8618767, 10.5669206 50.8620904)",,,
28273575,,Goethestraße,residential,,False,True,166.295,"LINESTRING (10.5680212 50.8616634, 10.5684543 50.8620847, 10.5695938 50.8627698)",,,
