osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,width
"[46950962, 303308134]",2,Allmendstraße,tertiary,50,False,False,59.919,"LINESTRING (8.2071727 48.0528448, 8.2072307 48.0527901, 8.2073607 48.0526557, 8.2074 48.0526227, 8.2075354 48.052546, 8.2077208 48.0524598)",,,
"[28607921, 481841829]",,Marktplatz,living_street,,False,True,21.467,"LINESTRING (8.2071727 48.0528448, 8.207125 48.0528045, 8.2069907 48.0526949)",,,5
"[361781624, 481841830]",,Rößleplatz,living_street,,False,True,27.007,"LINESTRING (8.2071727 48.0528448, 8.207202 48.0528654, 8.2074181 48.0530239)",,,
"[28369003, 28230322, 47623605, 28230359, 28230360]",,Cölestine-Eisele-Straße,"['living_street', 'residential']",,False,True,116.61,"LINESTRING (8.2066286 48.0523818, 8.2067544 48.0523371, 8.2069281 48.0522753, 8.2072353 48.05218, 8.2074565 48.0520822, 8.2076007 48.0522838, 8.2076314 48.0523493, 8.2076359 48.0523578, 8.2076506 48.0523842, 8.2076971 48.0524343, 8.2077208 48.0524598)",yes,,5
"[28230361, 28230362, 1081136830]",,Marktplatz,living_street,,True,False,44.018,"LINESTRING (8.2066286 48.0523818, 8.2068686 48.0525937, 8.2069483 48.0526563, 8.2069592 48.0526657, 8.2069907 48.0526949)",yes,,3.5
23462716,,Marktplatz,living_street,,True,False,22.479,"LINESTRING (8.2060015 48.0518677, 8.2060305 48.0518915, 8.2060644 48.0519193, 8.2060822 48.0519339, 8.2061123 48.0519615, 8.2061926 48.0520243)",,,
28328581,,Marktplatz,living_street,,False,False,51.191,"LINESTRING (8.2060015 48.0518677, 8.2057356 48.0516531, 8.2055428 48.051525)",,,5
"[1081136832, 1258191938, 1258191939, 1258191940, 1258191941, 1258191942, 24996425, 1081136831]",,Gerwigstraße,living_street,,False,False,134.13400000000001,"LINESTRING (8.2060015 48.0518677, 8.2061325 48.051793, 8.2063103 48.0516916, 8.2063169 48.0516879, 8.2063547 48.0516664, 8.2063742 48.0516552, 8.2065326 48.0515648, 8.2065541 48.0515526, 8.2065697 48.0515437, 8.2067635 48.051434, 8.2068047 48.0514098, 8.2068724 48.0513712, 8.2069069 48.0513515, 8.2070185 48.0512879, 8.2072115 48.0511778, 8.2073745 48.0510849)",,,5
"[1081136832, 1152504705, 1152504706, 1152504707, 1152504704, 1152504701, 1152504702, 1152504703]",,Gerwigstraße,living_street,,False,False,139.81199999999998,"LINESTRING (8.2073745 48.0510849, 8.2074349 48.0510505, 8.207444 48.0510453, 8.2075293 48.0509956, 8.2077355 48.0508792, 8.2077765 48.0508558, 8.2080056 48.0507252, 8.2080269 48.050713, 8.2080481 48.0507009, 8.2083352 48.0505366, 8.2083811 48.0505103, 8.2084503 48.0504707, 8.2088045 48.0502681)",,,5
"[1081136832, 1258191938, 1258191939, 1258191940, 1258191941, 1258191942, 24996425, 1081136831]",,Gerwigstraße,living_street,,False,True,134.13400000000001,"LINESTRING (8.2073745 48.0510849, 8.2072115 48.0511778, 8.2070185 48.0512879, 8.2069069 48.0513515, 8.2068724 48.0513712, 8.2068047 48.0514098, 8.2067635 48.051434, 8.2065697 48.0515437, 8.2065541 48.0515526, 8.2065326 48.0515648, 8.2063742 48.0516552, 8.2063547 48.0516664, 8.2063169 48.0516879, 8.2063103 48.0516916, 8.2061325 48.051793, 8.2060015 48.0518677)",,,5
"[1086428592, 1086428593, 1152504700, 23462719]",,Lindenstraße,living_street,,False,False,98.46600000000001,"LINESTRING (8.2073745 48.0510849, 8.2072115 48.051003, 8.207177 48.050988, 8.2070178 48.0509458, 8.206713 48.0508901, 8.2064924 48.0508509, 8.2064354 48.0508408, 8.206137 48.0507981)",,,3.5
24995192,,Weibert-Mahler-Straße,residential,50,False,True,77.28899999999999,"LINESTRING (8.2019011 48.0480275, 8.2018628 48.0480775, 8.201812 48.0482171, 8.2017862 48.0482967, 8.2016634 48.0486207, 8.201638 48.0486984)",,,6.5
"[309498680, 309498681, 25359813]",,Weibert-Mahler-Straße,residential,50,False,False,109.522,"LINESTRING (8.2019011 48.0480275, 8.2019982 48.0479244, 8.2023466 48.0475543, 8.202453 48.0474424, 8.2025696 48.0473073, 8.20263 48.0472192, 8.2026551 48.0471825)",yes,,6.5
28249433,,Kronenstraße,residential,30,False,False,59.896,"LINESTRING (8.2052734 48.0492572, 8.204824 48.0497043)",,,
992463792,1,Baumannstraße,residential,30,True,False,75.04599999999999,"LINESTRING (8.2052734 48.0492572, 8.2057664 48.0494057, 8.205875 48.0494384, 8.2061939 48.0495344)",,,5
"[27710694, 27710695, 1081137001, 25002579, 1193588884]",,Baumannstraße,residential,30,False,False,92.18499999999999,"LINESTRING (8.2088045 48.0502681, 8.2090262 48.0503302, 8.2091682 48.05037, 8.2092126 48.0503832, 8.2092495 48.0503935, 8.2093017 48.0504081, 8.2093829 48.0504309, 8.2094854 48.0504596, 8.209799 48.0505468, 8.2099422 48.0505972)",yes,,5.5
30501537,1,Baumannstraße,residential,30,False,True,36.661,"LINESTRING (8.2088045 48.0502681, 8.2084924 48.0501807, 8.2083496 48.0501407)",,,5
"[1152504704, 1152504705, 1152504706, 1152504707, 1081136832, 1152504701, 1152504702, 1152504703]",,Gerwigstraße,living_street,,False,True,139.81199999999998,"LINESTRING (8.2088045 48.0502681, 8.2084503 48.0504707, 8.2083811 48.0505103, 8.2083352 48.0505366, 8.2080481 48.0507009, 8.2080269 48.050713, 8.2080056 48.0507252, 8.2077765 48.0508558, 8.2077355 48.0508792, 8.2075293 48.0509956, 8.207444 48.0510453, 8.2074349 48.0510505, 8.2073745 48.0510849)",,,5
25002564,,Eigenheimweg,residential,,False,False,112.016,"LINESTRING (8.2043622 48.050815, 8.203045 48.0503256)",,,6
25002564,,Eigenheimweg,residential,,False,True,112.016,"LINESTRING (8.203045 48.0503256, 8.2043622 48.050815)",,,6
25002580,,Hansjakobstraße,residential,,False,True,87.53800000000001,"LINESTRING (8.203045 48.0503256, 8.2028464 48.0501371, 8.2025929 48.0500323, 8.2023091 48.0499917, 8.202065 48.0499826)",,,6
"[182083759, 1263305439]",,"['Hansjakobstraße', 'Friedhofweg']",residential,30,False,"[False, True]",384.881,"LINESTRING (8.203045 48.0503256, 8.2031332 48.0504225, 8.2032121 48.0505751, 8.2032861 48.0508408, 8.203298 48.0509316, 8.2033182 48.0509742, 8.2034431 48.05105, 8.2035897 48.0511681, 8.2036386 48.0512468, 8.2036614 48.0513606, 8.2036497 48.0514386, 8.203607 48.0515005, 8.2034991 48.051581, 8.2033623 48.0516617, 8.2030505 48.051827, 8.2017486 48.0526084, 8.2015512 48.0526619, 8.2012204 48.0526694, 8.2010205 48.0526341)",,,4
141033730,,Rabenstraße,residential,30,False,False,73.28999999999999,"LINESTRING (8.2014675 48.0490761, 8.2015289 48.0491059, 8.2015727 48.0491272, 8.2017019 48.0491593, 8.2017612 48.0491741, 8.2023864 48.0493042)",,,6
"[25002581, 833973775]",3,Rabenstraße,residential,30,False,False,15.82,"LINESTRING (8.2014675 48.0490761, 8.201535 48.0490174, 8.2015836 48.0489574)",,,
25002583,,Bühlhofstraße,residential,30,False,False,98.733,"LINESTRING (8.2023864 48.0493042, 8.202288 48.0493936, 8.2014284 48.0499165)",,,6
141033730,,Rabenstraße,residential,30,False,True,73.29,"LINESTRING (8.2023864 48.0493042, 8.2017612 48.0491741, 8.2017019 48.0491593, 8.2015727 48.0491272, 8.2015289 48.0491059, 8.2014675 48.0490761)",,,6
25002584,,Bühlhofstraße,residential,30,False,True,34.554,"LINESTRING (8.2014284 48.0499165, 8.2018251 48.0500785)",,,7.5
25002583,,Bühlhofstraße,residential,30,False,True,98.733,"LINESTRING (8.2014284 48.0499165, 8.202288 48.0493936, 8.2023864 48.0493042)",,,6
25002584,,Bühlhofstraße,residential,30,False,False,34.554,"LINESTRING (8.2018251 48.0500785, 8.2014284 48.0499165)",,,7.5
1263305438,,Hansjakobstraße,residential,,False,False,20.869999999999997,"LINESTRING (8.2018251 48.0500785, 8.2019576 48.0500154, 8.202065 48.0499826)",,,8.5
25002567,,Gartenstraße,residential,,False,False,280.5,"LINESTRING (8.202065 48.0499826, 8.2022166 48.049898, 8.2023968 48.0498275, 8.2026429 48.0498056, 8.202863 48.0498329, 8.2030749 48.0498881, 8.2031743 48.0499131, 8.2043642 48.0502125, 8.2047517 48.0503609, 8.2051004 48.0505428, 8.2051892 48.0505649, 8.2053661 48.0505473, 8.2053956 48.0505285, 8.2054584 48.0504883)",,,3.5
25002580,,Hansjakobstraße,residential,,False,False,87.538,"LINESTRING (8.202065 48.0499826, 8.2023091 48.0499917, 8.2025929 48.0500323, 8.2028464 48.0501371, 8.203045 48.0503256)",,,6
1263305438,,Hansjakobstraße,residential,,False,True,20.869999999999997,"LINESTRING (8.202065 48.0499826, 8.2019576 48.0500154, 8.2018251 48.0500785)",,,8.5
25002567,,Gartenstraße,residential,,False,True,280.49999999999994,"LINESTRING (8.2054584 48.0504883, 8.2053956 48.0505285, 8.2053661 48.0505473, 8.2051892 48.0505649, 8.2051004 48.0505428, 8.2047517 48.0503609, 8.2043642 48.0502125, 8.2031743 48.0499131, 8.2030749 48.0498881, 8.202863 48.0498329, 8.2026429 48.0498056, 8.2023968 48.0498275, 8.2022166 48.049898, 8.202065 48.0499826)",,,3.5
"[319544724, 29192044]","['2', '3']",Wilhelmstraße,primary,30,False,False,198.742,"LINESTRING (8.2054584 48.0504883, 8.2052337 48.0503479, 8.2049462 48.0501871, 8.2045256 48.049991, 8.2039405 48.0497318, 8.2034806 48.0495249, 8.2033029 48.0494357)",,B 500,
29192044,2,Wilhelmstraße,primary,30,False,True,37.749,"LINESTRING (8.2054584 48.0504883, 8.2056559 48.0506176, 8.2057257 48.0506965, 8.2057559 48.0507562)",,B 500,
27744748,,Unterallmendstraße,residential,30,False,True,136.34300000000002,"LINESTRING (8.2099422 48.0505972, 8.2097746 48.0507005, 8.209394 48.0510211, 8.2092889 48.051112, 8.209054 48.0513105, 8.2090041 48.0513718, 8.2090116 48.0514246, 8.2090479 48.0514609, 8.2091253 48.0514956, 8.2091691 48.0515138, 8.2092113 48.0515314)",,,5
"[1081137000, 1081137002, 28194603]",,Unterallmendstraße,residential,30,False,False,80.256,"LINESTRING (8.2099422 48.0505972, 8.2100234 48.0505678, 8.2100391 48.0505621, 8.2102017 48.0505031, 8.2105152 48.0503909, 8.2105629 48.0503752, 8.2106685 48.0503375, 8.2107224 48.0502939, 8.2107172 48.0502304, 8.2107665 48.0501915)",,,5
"[27710694, 27710695, 1081137001, 25002579, 1193588884]",,Baumannstraße,residential,30,False,True,92.185,"LINESTRING (8.2099422 48.0505972, 8.209799 48.0505468, 8.2094854 48.0504596, 8.2093829 48.0504309, 8.2093017 48.0504081, 8.2092495 48.0503935, 8.2092126 48.0503832, 8.2091682 48.05037, 8.2090262 48.0503302, 8.2088045 48.0502681)",yes,,5.5
"[833973862, 833973799, 60233451, 29192206, 833973811, 833973812, 833973877]","['2', '3']",Martin-Schmitt-Straße,secondary,70,False,False,373.969,"LINESTRING (8.2072598 48.0485319, 8.2069846 48.0484588, 8.2066898 48.0483777, 8.2060991 48.0482106, 8.205967 48.0481698, 8.2056056 48.0480582, 8.2052995 48.0479607, 8.2051611 48.0479166, 8.2045636 48.0477157, 8.2040403 48.0475515, 8.2037587 48.0474659, 8.2035488 48.0474099, 8.2031745 48.0473113, 8.2026551 48.0471825)",,L 173,
"[833973841, 833973826]",3,Martin-Schmitt-Straße,secondary,70,False,True,44.033,"LINESTRING (8.2072598 48.0485319, 8.2073498 48.0485541, 8.2074296 48.0485738, 8.2078162 48.0486678)",,L 173,
833973836,1,Bahnhofstraße,residential,,True,False,27.663,"LINESTRING (8.2072598 48.0485319, 8.2072921 48.0486378, 8.2072521 48.0487067, 8.2071894 48.0487587)",,,
"[1262144465, 1125837682, 1062147608, 1062147609, 1069328250]","['2', '3']",Am Großhausberg,residential,30,False,False,235.84500000000006,"LINESTRING (8.2072598 48.0485319, 8.2073063 48.0484617, 8.2073431 48.048411, 8.2074082 48.0483777, 8.2074856 48.0483616, 8.2075365 48.0483648, 8.2076028 48.0483792, 8.2076583 48.0483957, 8.2077027 48.048408, 8.2077948 48.0484336, 8.2080811 48.0485085, 8.2082443 48.0485512, 8.2084898 48.0486079, 8.2087575 48.0486531, 8.2090007 48.0486775, 8.2092496 48.0486783, 8.2093736 48.0486609, 8.209533 48.0486358, 8.2097263 48.0485929, 8.2098463 48.0485557, 8.2099175 48.0485255, 8.2099435 48.0485042, 8.2099593 48.0484785, 8.2099565 48.048414, 8.2099724 48.048363)",,,"['5.5', '6', '9']"
"[1069328984, 25013370]",2,Am Großhausberg,residential,30,False,False,116.51899999999999,"LINESTRING (8.2099724 48.048363, 8.2098638 48.0483492, 8.2097004 48.0483607, 8.209432 48.0483757, 8.2091466 48.0483762, 8.2089641 48.0483683, 8.2085918 48.0483464, 8.2084115 48.0483337)",,,5
"[1263302033, 1125837682, 25013372, 1263302034]",2,Am Großhausberg,residential,30,False,False,375.90900000000005,"LINESTRING (8.2099724 48.048363, 8.210009 48.0483323, 8.2100365 48.0483157, 8.2100912 48.0482992, 8.2101478 48.0482822, 8.2102069 48.0482657, 8.2103269 48.0482375, 8.2104204 48.048202, 8.2104934 48.048149, 8.2105069 48.0481076, 8.2105167 48.0480576, 8.2105688 48.0479765, 8.2108009 48.0477468, 8.2109869 48.047551, 8.2111753 48.0473642, 8.2112106 48.0473164, 8.2112198 48.0472643, 8.2111964 48.0472134, 8.2111585 48.0471857, 8.2110994 48.0471638, 8.2110063 48.0471521, 8.2108832 48.0472065, 8.2106714 48.0473623, 8.210557 48.0474532, 8.2104473 48.047498, 8.2102901 48.0475361, 8.2100712 48.0475682, 8.2097801 48.0476024, 8.2094384 48.0476258, 8.209351 48.047626, 8.2089243 48.0476269, 8.208631 48.0476181)",,,"['5.5', '7', '6']"
"[1262144465, 1125837682, 1062147608, 1062147609, 1069328250]","['2', '3']",Am Großhausberg,residential,30,False,True,235.84499999999997,"LINESTRING (8.2099724 48.048363, 8.2099565 48.048414, 8.2099593 48.0484785, 8.2099435 48.0485042, 8.2099175 48.0485255, 8.2098463 48.0485557, 8.2097263 48.0485929, 8.209533 48.0486358, 8.2093736 48.0486609, 8.2092496 48.0486783, 8.2090007 48.0486775, 8.2087575 48.0486531, 8.2084898 48.0486079, 8.2082443 48.0485512, 8.2080811 48.0485085, 8.2077948 48.0484336, 8.2077027 48.048408, 8.2076583 48.0483957, 8.2076028 48.0483792, 8.2075365 48.0483648, 8.2074856 48.0483616, 8.2074082 48.0483777, 8.2073431 48.048411, 8.2073063 48.0484617, 8.2072598 48.0485319)",,,"['5.5', '6', '9']"
"[1069328984, 25013370]",2,Am Großhausberg,residential,30,False,True,116.51899999999999,"LINESTRING (8.2084115 48.0483337, 8.2085918 48.0483464, 8.2089641 48.0483683, 8.2091466 48.0483762, 8.209432 48.0483757, 8.2097004 48.0483607, 8.2098638 48.0483492, 8.2099724 48.048363)",,,5
"[309498680, 309498681, 25359813]",,Weibert-Mahler-Straße,residential,50,False,True,109.52199999999999,"LINESTRING (8.2026551 48.0471825, 8.20263 48.0472192, 8.2025696 48.0473073, 8.202453 48.0474424, 8.2023466 48.0475543, 8.2019982 48.0479244, 8.2019011 48.0480275)",yes,,6.5
"[833973862, 833973799, 60233451, 29192206, 833973811, 833973812, 833973877]","['2', '3']",Martin-Schmitt-Straße,secondary,70,False,True,373.969,"LINESTRING (8.2026551 48.0471825, 8.2031745 48.0473113, 8.2035488 48.0474099, 8.2037587 48.0474659, 8.2040403 48.0475515, 8.2045636 48.0477157, 8.2051611 48.0479166, 8.2052995 48.0479607, 8.2056056 48.0480582, 8.205967 48.0481698, 8.2060991 48.0482106, 8.2066898 48.0483777, 8.2069846 48.0484588, 8.2072598 48.0485319)",,L 173,
"[25483025, 1263297811, 29192021]",,Sommerbergstraße,residential,30,False,False,276.649,"LINESTRING (8.2117371 48.0509158, 8.2116677 48.0509395, 8.2115405 48.0509828, 8.2113116 48.0510606, 8.2110269 48.0511574, 8.2106315 48.0513641, 8.2097286 48.0519323, 8.2096674 48.0519708, 8.2088751 48.0524799)",,,6
28325805,,Am Bodenwald,residential,30,False,True,112.35499999999999,"LINESTRING (8.2117371 48.0509158, 8.2118083 48.0509861, 8.2119487 48.0509889, 8.2121107 48.0509883, 8.2123433 48.0509748, 8.2130059 48.0509364, 8.2131889 48.0509271)",,,
166643442,,Sommerbergstraße,living_street,,False,True,126.539,"LINESTRING (8.2074181 48.0530239, 8.2075297 48.0529988, 8.2076821 48.0530066, 8.2079047 48.0529316, 8.2084107 48.0526906, 8.2088751 48.0524799)",,,
"[361781624, 481841830]",,Rößleplatz,living_street,,False,False,27.007,"LINESTRING (8.2074181 48.0530239, 8.207202 48.0528654, 8.2071727 48.0528448)",,,
146076570,,,residential,30,False,True,37.202,"LINESTRING (8.2012889 48.0523686, 8.2012518 48.0523924, 8.2011492 48.0524581, 8.2010755 48.0525236, 8.2010073 48.052612, 8.2010205 48.0526341)",,,
27710821,2,Bahnhofstraße,residential,,False,False,16.686,"LINESTRING (8.2068353 48.0488633, 8.2070354 48.0487953)",,,10
25367626,,Bahnhofstraße,residential,30,False,False,150.552,"LINESTRING (8.2068353 48.0488633, 8.2068029 48.0488061, 8.2067764 48.0487593, 8.2067006 48.0486097, 8.2066557 48.0485571, 8.2065749 48.0485069, 8.2052621 48.0481419)",,,6
"[1258191947, 28285659, 27710821]","['2', '1']",Bahnhofstraße,residential,30,False,True,35.69400000000001,"LINESTRING (8.2068353 48.0488633, 8.2067255 48.0489129, 8.2066478 48.0489768, 8.206572 48.0490912, 8.2065569 48.049114)",yes,,"['5', '7.5', '10']"
29192045,,Lindenstraße,living_street,,False,False,28.708,"LINESTRING (8.206137 48.0507981, 8.2057559 48.0507562)",,,
"[1086428592, 1086428593, 1152504700, 23462719]",,Lindenstraße,living_street,,False,True,98.466,"LINESTRING (8.206137 48.0507981, 8.2064354 48.0508408, 8.2064924 48.0508509, 8.206713 48.0508901, 8.2070178 48.0509458, 8.207177 48.050988, 8.2072115 48.051003, 8.2073745 48.0510849)",,,3.5
1176285598,1,Bahnhofstraße,living_street,,True,False,46.563,"LINESTRING (8.206137 48.0507981, 8.2061515 48.0506815, 8.2061535 48.0505571, 8.2061367 48.0504691, 8.2061209 48.0503811)",,,3.5
"[25379813, 833973846]",1,Bahnhofstraße,residential,,True,False,48.848,"LINESTRING (8.2078162 48.0486678, 8.2073984 48.0486814, 8.2072932 48.0487203, 8.2071894 48.0487587)",,,6
"[833973841, 833973826]",3,Martin-Schmitt-Straße,secondary,70,False,False,44.033,"LINESTRING (8.2078162 48.0486678, 8.2074296 48.0485738, 8.2073498 48.0485541, 8.2072598 48.0485319)",,L 173,
27710821,2,Bahnhofstraße,residential,,False,True,16.686,"LINESTRING (8.2070354 48.0487953, 8.2068353 48.0488633)",,,10
25379814,2,Bahnhofstraße,residential,,True,False,33.923,"LINESTRING (8.2070354 48.0487953, 8.2071437 48.0486338, 8.2072598 48.0485319)",,,
"[1258191947, 27710821, 28285659]","['2', '1']",Bahnhofstraße,residential,30,False,False,35.694,"LINESTRING (8.2065569 48.049114, 8.206572 48.0490912, 8.2066478 48.0489768, 8.2067255 48.0489129, 8.2068353 48.0488633)",yes,,"['5', '10', '7.5']"
"[25013369, 1258191947, 1258191943]",1,Bahnhofstraße,residential,30,False,True,53.831,"LINESTRING (8.2065569 48.049114, 8.206522 48.0491767, 8.206486 48.0492414, 8.2064798 48.0492526, 8.2063456 48.0494941, 8.2063047 48.0495678)",,,5
"[25430179, 1258191948]",,Goethestraße,residential,30,False,False,167.437,"LINESTRING (8.2065569 48.049114, 8.2067023 48.0491445, 8.2077361 48.049361, 8.2083796 48.0495399, 8.2085084 48.0495757, 8.2086745 48.0496227)",,,5.5
25430179,,Goethestraße,residential,30,False,True,58.491,"LINESTRING (8.2093991 48.0498278, 8.20882 48.0496639, 8.2087312 48.0496388, 8.2086745 48.0496227)",,,5.5
25430180,,Schillerstraße,residential,30,False,False,62.45700000000001,"LINESTRING (8.2083496 48.0501407, 8.2083932 48.0500712, 8.2085364 48.0498429, 8.2086745 48.0496227)",,,5.5
30501537,1,Baumannstraße,residential,30,False,False,36.661,"LINESTRING (8.2083496 48.0501407, 8.2084924 48.0501807, 8.2088045 48.0502681)",,,5
"[1258191945, 30501537]",1,Baumannstraße,residential,30,False,True,164.811,"LINESTRING (8.2083496 48.0501407, 8.2082246 48.0501057, 8.207853 48.0500016, 8.206761 48.049695, 8.2064146 48.0495984, 8.2063047 48.0495678)",,,5
