osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,tunnel
24147891,2,L 763,Lange Straße,secondary,50,False,False,71.923,,"LINESTRING (9.0393509 51.627159, 9.0383832 51.6269192)",
"[948504554, 160203236, 24232254]",,,Zur Vituskapelle,residential,30,False,False,127.06200000000001,yes,"LINESTRING (9.0393509 51.627159, 9.0393884 51.6271083, 9.0394375 51.6270807, 9.0395715 51.6270293, 9.0398128 51.6269118, 9.039871 51.6268685, 9.0399131 51.6268185, 9.0399243 51.6267929, 9.0399504 51.6267296, 9.0399633 51.6266977, 9.040049 51.6264453, 9.0401412 51.6263051, 9.0401937 51.6262337, 9.0401994 51.6262017)",
"[39780793, 161125541, 39780791]",2,L 763,Fölsener Straße,secondary,50,False,True,30.122000000000003,yes,"LINESTRING (9.0393509 51.627159, 9.0394656 51.6271838, 9.0395383 51.6271997, 9.0396084 51.6272123, 9.039677 51.6272239, 9.0397686 51.6272363)",
24147890,2,L 763,Lange Straße,secondary,50,False,False,52.534,,"LINESTRING (9.0368912 51.6265536, 9.0361767 51.6263909)",
24232863,,,Kurze Straße,residential,30,False,False,49.73,,"LINESTRING (9.0368912 51.6265536, 9.03663 51.6269704)",
156553958,2,L 763,Lange Straße,secondary,50,False,True,31.77,,"LINESTRING (9.0368912 51.6265536, 9.0373155 51.6266643)",
24232863,,,Kurze Straße,residential,30,False,True,49.73,,"LINESTRING (9.03663 51.6269704, 9.0368912 51.6265536)",
24232867,,,Bogenstraße,residential,30,False,False,91.356,,"LINESTRING (9.03663 51.6269704, 9.0359078 51.6268017, 9.035356 51.6268057)",
27045578,,,Bogenstraße,residential,,False,False,85.807,,"LINESTRING (9.03663 51.6269704, 9.0371117 51.6270857, 9.0374504 51.6274849)",
24234853,,,Rochusstraße,residential,30,False,False,27.786,,"LINESTRING (9.035356 51.6268057, 9.0353753 51.6270553)",
24232864,,,Rochusstraße,residential,30,False,True,68.719,,"LINESTRING (9.035356 51.6268057, 9.0353503 51.6267537, 9.0353263 51.6262846, 9.0353581 51.6261901)",
24232867,,,Bogenstraße,residential,30,False,True,91.356,,"LINESTRING (9.035356 51.6268057, 9.0359078 51.6268017, 9.03663 51.6269704)",
24147890,2,L 763,Lange Straße,secondary,50,False,True,60.758,,"LINESTRING (9.0353581 51.6261901, 9.0361767 51.6263909)",
24147890,2,L 763,Lange Straße,secondary,50,False,False,44.236,,"LINESTRING (9.0353581 51.6261901, 9.0349319 51.6261065, 9.0347431 51.6260792)",
24232864,,,Rochusstraße,residential,30,False,False,68.71900000000001,,"LINESTRING (9.0353581 51.6261901, 9.0353263 51.6262846, 9.0353503 51.6267537, 9.035356 51.6268057)",
24234853,,,Rochusstraße,residential,30,False,True,27.786,,"LINESTRING (9.0353753 51.6270553, 9.035356 51.6268057)",
27045529,,,Rochusstraße,residential,30,False,False,39.01,,"LINESTRING (9.0353753 51.6270553, 9.0353815 51.6274061)",
24232866,,,Alte Schulstraße,residential,30,False,False,100.076,,"LINESTRING (9.0353753 51.6270553, 9.0347516 51.6270679, 9.0339404 51.626972)",
24232866,,,Alte Schulstraße,residential,30,False,True,45.614,,"LINESTRING (9.0332918 51.6268935, 9.0339404 51.626972)",
27044689,,,Wilhelmstraße,residential,,False,False,107.555,,"LINESTRING (9.0332918 51.6268935, 9.0335972 51.625945)",
1195824435,,,Wilhelmstraße,residential,,False,True,59.49,,"LINESTRING (9.0332918 51.6268935, 9.0331309 51.6274191)",
"[24232865, 1195824434, 242714461, 242714462]",,,"['Paderborner Straße', 'Alte Schulstraße']",residential,30,False,False,277.95,yes,"LINESTRING (9.0332918 51.6268935, 9.0322879 51.6267673, 9.0321732 51.6267745, 9.0321082 51.6268031, 9.0319867 51.6268938, 9.0317334 51.627137, 9.0315467 51.6275086, 9.0315131 51.6275734, 9.0314968 51.6276046, 9.0311147 51.6284157)",
25090603,,,Am Schützenberg,residential,30,False,False,31.771,,"LINESTRING (9.0408557 51.6272662, 9.0408621 51.6273082, 9.0409245 51.6274419, 9.0409369 51.6274686, 9.040887 51.6275386)",
161125541,2,L 763,Fölsener Straße,secondary,50,False,False,65.15,,"LINESTRING (9.0408557 51.6272662, 9.0407038 51.6272686, 9.0404695 51.627269, 9.0402641 51.6272697, 9.040036 51.6272608, 9.0399134 51.6272509)",
31647486,2,L 763,Bahnhofstraße,secondary,50,False,False,19.359,,"LINESTRING (9.0319343 51.6254747, 9.0316892 51.6253901)",
"[37184600, 948723922]",1,,Borlinghausener Straße,residential,30,False,False,191.18900000000002,,"LINESTRING (9.0319343 51.6254747, 9.0320395 51.6253125, 9.0320803 51.6251404, 9.0320665 51.6248297, 9.0319693 51.6246229, 9.0318653 51.6243995, 9.0318424 51.6243576, 9.0317462 51.6241792, 9.0316492 51.6239853, 9.0315616 51.6238175)",
"[786441504, 345758546, 160137925]",2,L 763,Lange Straße,secondary,50,False,True,127.632,,"LINESTRING (9.0319343 51.6254747, 9.0320411 51.6255196, 9.0321597 51.6255695, 9.0323358 51.6256403, 9.0324453 51.6256844, 9.032747 51.625796, 9.0328436 51.6258193, 9.0329978 51.625856, 9.0332593 51.6258926, 9.033576 51.625941, 9.0335972 51.625945)",
27044051,,,Hewertweg,unclassified,,False,False,269.695,,"LINESTRING (9.0311147 51.6284157, 9.0310146 51.628401, 9.0308457 51.6284269, 9.0308308 51.6284292, 9.0273174 51.6289575)",
"[24232865, 1195824434, 242714461, 242714462]",,,"['Paderborner Straße', 'Alte Schulstraße']",residential,30,False,True,277.95,yes,"LINESTRING (9.0311147 51.6284157, 9.0314968 51.6276046, 9.0315131 51.6275734, 9.0315467 51.6275086, 9.0317334 51.627137, 9.0319867 51.6268938, 9.0321082 51.6268031, 9.0321732 51.6267745, 9.0322879 51.6267673, 9.0332918 51.6268935)",
31647486,2,L 763,Bahnhofstraße,secondary,50,False,True,178.574,,"LINESTRING (9.0270435 51.6242808, 9.0294715 51.6248349)",
27044456,,,Sankt Johannesstraße,residential,,False,True,126.53099999999999,,"LINESTRING (9.0270435 51.6242808, 9.0273459 51.623759, 9.0277396 51.6232293)",
27446125,,,Sankt Sebastian-Straße,residential,30,False,False,196.45799999999997,,"LINESTRING (9.0270435 51.6242808, 9.0268249 51.6248886, 9.0267851 51.6251817, 9.0268031 51.6254416, 9.0276908 51.6256516)",
27044458,,,Hodesstraße,residential,30,False,True,48.308,,"LINESTRING (9.0287902 51.625914, 9.0290401 51.6255082)",
27446125,,,Sankt Sebastian-Straße,residential,30,False,True,81.307,,"LINESTRING (9.0287902 51.625914, 9.0276908 51.6256516)",
27044458,,,Hodesstraße,residential,30,False,False,83.974,,"LINESTRING (9.0287902 51.625914, 9.028534 51.626408, 9.0287871 51.6265844)",
31647486,2,L 763,Bahnhofstraße,secondary,50,False,True,19.359,,"LINESTRING (9.0316892 51.6253901, 9.0319343 51.6254747)",
"[156259816, 27044457]",,,Gänsebruch,residential,30,False,False,92.089,,"LINESTRING (9.0316892 51.6253901, 9.031589 51.6254645, 9.0315007 51.6255252, 9.0312353 51.6256335, 9.0310942 51.6256911, 9.0306138 51.6258693)",
31647486,2,L 763,Bahnhofstraße,secondary,50,False,False,165.237,,"LINESTRING (9.0316892 51.6253901, 9.0313284 51.6252737, 9.0312314 51.6252497, 9.0311254 51.6252235, 9.0304725 51.6250622, 9.0294715 51.6248349)",
27044458,,,Hodesstraße,residential,30,False,True,83.974,,"LINESTRING (9.0287871 51.6265844, 9.028534 51.626408, 9.0287902 51.625914)",
154937180,,,Gänsebruch,residential,,False,False,100.35600000000001,,"LINESTRING (9.0287871 51.6265844, 9.028526 51.6266942, 9.0283206 51.6267806, 9.0279349 51.6269021, 9.0275266 51.6270307)",
156259816,,,Gänsebruch,residential,30,False,True,149.11,,"LINESTRING (9.0287871 51.6265844, 9.0289422 51.6265309, 9.0293355 51.6263831, 9.0294623 51.6263287, 9.029672 51.626245, 9.0306138 51.6258693)",
154937180,,,Gänsebruch,residential,,False,True,100.356,,"LINESTRING (9.0275266 51.6270307, 9.0279349 51.6269021, 9.0283206 51.6267806, 9.028526 51.6266942, 9.0287871 51.6265844)",
160137924,,,Gänsebruch,residential,,False,False,220.798,,"LINESTRING (9.0275266 51.6270307, 9.0274612 51.6270871, 9.0273023 51.627224, 9.0272233 51.627353, 9.0271782 51.6275211, 9.0272651 51.6283363, 9.0273174 51.6289575)",
27044458,,,Hodesstraße,residential,30,False,False,80.573,,"LINESTRING (9.0294715 51.6248349, 9.0290401 51.6255082)",
27044688,,,Augustin-Gockel-Weg,residential,,False,True,73.721,,"LINESTRING (9.0294715 51.6248349, 9.0298037 51.6242048)",
31647486,2,L 763,Bahnhofstraße,secondary,50,False,False,178.574,,"LINESTRING (9.0294715 51.6248349, 9.0270435 51.6242808)",
31647486,2,L 763,Bahnhofstraße,secondary,50,False,True,165.23700000000002,,"LINESTRING (9.0294715 51.6248349, 9.0304725 51.6250622, 9.0311254 51.6252235, 9.0312314 51.6252497, 9.0313284 51.6252737, 9.0316892 51.6253901)",
27044688,,,Augustin-Gockel-Weg,residential,,False,False,129.631,,"LINESTRING (9.0315616 51.6238175, 9.0307422 51.6239789, 9.0303412 51.6240579, 9.029917 51.6241415, 9.0298037 51.6242048)",
159575971,1,,Borlinghausener Straße,residential,30,False,False,92.462,,"LINESTRING (9.0315616 51.6238175, 9.0314671 51.6236481, 9.0311354 51.6230292)",
"[37184600, 948723922]",1,,Borlinghausener Straße,residential,30,False,True,191.18900000000002,,"LINESTRING (9.0315616 51.6238175, 9.0316492 51.6239853, 9.0317462 51.6241792, 9.0318424 51.6243576, 9.0318653 51.6243995, 9.0319693 51.6246229, 9.0320665 51.6248297, 9.0320803 51.6251404, 9.0320395 51.6253125, 9.0319343 51.6254747)",
27044689,,,Wilhelmstraße,residential,,False,True,107.555,,"LINESTRING (9.0335972 51.625945, 9.0332918 51.6268935)",
"[786441504, 345758546, 160137925]",2,L 763,Lange Straße,secondary,50,False,False,127.632,,"LINESTRING (9.0335972 51.625945, 9.033576 51.625941, 9.0332593 51.6258926, 9.0329978 51.625856, 9.0328436 51.6258193, 9.032747 51.625796, 9.0324453 51.6256844, 9.0323358 51.6256403, 9.0321597 51.6255695, 9.0320411 51.6255196, 9.0319343 51.6254747)",
"[403638729, 24147890]",2,L 763,Lange Straße,secondary,50,False,True,46.788,,"LINESTRING (9.0335972 51.625945, 9.0338257 51.6259631, 9.0342624 51.6260236)",
1195824435,,,Wilhelmstraße,residential,,False,False,59.49,,"LINESTRING (9.0331309 51.6274191, 9.0332918 51.6268935)",
24147890,2,L 763,Lange Straße,secondary,50,False,True,16.728,,"LINESTRING (9.0342624 51.6260236, 9.0345005 51.6260516)",
