osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,bridge,tunnel,junction
25806419,False,,,Mühlenstraße,residential,50,False,65.878,"LINESTRING (7.3447218 51.3242149, 7.3444719 51.3241154, 7.3444525 51.3240901, 7.3444657 51.3240589, 7.3444842 51.3240325, 7.3445509 51.3240117, 7.3446282 51.3240111, 7.3446608 51.3240263, 7.3446835 51.3240369, 7.3447037 51.3240852, 7.3447218 51.3242149)",,,,
25806419,False,,,Mühlenstraße,residential,50,True,65.878,"LINESTRING (7.3447218 51.3242149, 7.3447037 51.3240852, 7.3446835 51.3240369, 7.3446608 51.3240263, 7.3446282 51.3240111, 7.3445509 51.3240117, 7.3444842 51.3240325, 7.3444657 51.3240589, 7.3444525 51.3240901, 7.3444719 51.3241154, 7.3447218 51.3242149)",,,,
"[25806417, 25806418, 25806419]",False,,,Mühlenstraße,residential,50,True,210.68,"LINESTRING (7.3447218 51.3242149, 7.3449821 51.3243353, 7.3456668 51.3246038, 7.3458319 51.3246203, 7.3458903 51.3246161, 7.3459919 51.3246085, 7.3460829 51.3245834, 7.3462335 51.3244473, 7.3463798 51.3243004, 7.3464271 51.3242505, 7.3465497 51.3241067, 7.3465469 51.3240498, 7.3465376 51.3239546, 7.3465571 51.3239005, 7.3467212 51.3237874)",,yes,,
199539804,True,2,L 666,Mauerstraße,secondary,50,False,17.366999999999997,"LINESTRING (7.3417668 51.3177902, 7.3418676 51.3177626, 7.3419519 51.3177457, 7.3420023 51.3177397)",,,,
"[144601814, 478070262, 478070263]",False,3,L 666,Mauerstraße,secondary,50,True,113.226,"LINESTRING (7.3417668 51.3177902, 7.3412155 51.3178359, 7.341124 51.3178444, 7.3409498 51.317863, 7.3401578 51.317949)",,,,
199539788,False,3,L 700,Kölner Straße,primary,50,True,19.586,"LINESTRING (7.3422446 51.3177447, 7.3421817 51.317573)",,,,
"[52457281, 199539796]",False,2,L 700,Kölner Straße,primary,50,False,34.164,"LINESTRING (7.3422446 51.3177447, 7.3422873 51.3178654, 7.3422969 51.3179004, 7.3423368 51.3180464)",,,,
199539807,True,1,L 666,Mauerstraße,secondary,50,False,21.52,"LINESTRING (7.3422446 51.3177447, 7.342194 51.3177639, 7.3421496 51.3177813, 7.3421052 51.3177934, 7.3420166 51.3178067, 7.3419585 51.3178109)",,,,
120852276,False,,,Nirgenastraße,residential,,False,40.781,"LINESTRING (7.3436285 51.3203373, 7.3432035 51.3205902)",,,,
478065702,False,2,L 700,Hagener Straße,primary,50,True,9.629,"LINESTRING (7.3436285 51.3203373, 7.3437278 51.3203977)",,,,
42797608,False,3,L 700,Hagener Straße,primary,50,False,41.964999999999996,"LINESTRING (7.3436285 51.3203373, 7.3434645 51.3202357, 7.3432005 51.3200923, 7.343183 51.3200828)",,,,
120852276,False,,,Nirgenastraße,residential,,True,40.781,"LINESTRING (7.3432035 51.3205902, 7.3436285 51.3203373)",,,,
199564057,True,,,Milsper Straße,residential,30,False,7.209,"LINESTRING (7.3385367 51.3167421, 7.3384595 51.3167854)",,,,
144601815,True,2,L 666,Milsper Straße,secondary,50,False,66.889,"LINESTRING (7.3385367 51.3167421, 7.3386686 51.3168311, 7.3388965 51.3170023, 7.3390442 51.3171362, 7.3391263 51.317216)",,,,
199539814,True,2,L 666,Milsper Straße,secondary,50,False,9.885,"LINESTRING (7.3395717 51.3178953, 7.3396243 51.3179779)",,,,
"[144601934, 144601935]",True,1,,,secondary_link,50,False,17.398000000000003,"LINESTRING (7.3395717 51.3178953, 7.3396356 51.3179106, 7.3396919 51.317923, 7.339811 51.3179401)",,yes,,
198835000,True,1,L 666,Milsper Straße,secondary,50,False,70.31,"LINESTRING (7.3393577 51.3178445, 7.3392454 51.3176684, 7.3390575 51.3173238, 7.3390071 51.3172517)",,,,
144601772,True,2,L 666,Mauerstraße,secondary,50,False,10.564,"LINESTRING (7.3401578 51.317949, 7.3400176 51.3179857)",,,,
"[478070262, 144601814, 478070263]",False,3,L 666,Mauerstraße,secondary,50,False,113.226,"LINESTRING (7.3401578 51.317949, 7.3409498 51.317863, 7.341124 51.3178444, 7.3412155 51.3178359, 7.3417668 51.3177902)",,,,
"[144601776, 144601805]",True,1,L 666,Mauerstraße,secondary,50,False,24.15,"LINESTRING (7.339811 51.3179401, 7.3399789 51.3179392, 7.3401578 51.317949)",,yes,,
302702675,True,2,L 666,Milsper Straße,secondary,50,False,6.89,"LINESTRING (7.3396243 51.3179779, 7.3396664 51.318034)",,,,
"[144601805, 499731759]",True,1,L 666,Mauerstraße,secondary,50,False,13.64,"LINESTRING (7.3396243 51.3179779, 7.3397096 51.3179597, 7.339811 51.3179401)",,yes,,
199564059,True,1,L 666,Milsper Straße,secondary,50,False,21.636000000000003,"LINESTRING (7.3395055 51.318014, 7.3394676 51.3179877, 7.3394254 51.3179443, 7.3393577 51.3178445)",,,,
306087352,True,1,L 666,Mauerstraße,secondary,50,False,9.187000000000001,"LINESTRING (7.3395055 51.318014, 7.3395636 51.3179946, 7.3396243 51.3179779)",,,,
145024274,True,2,L 702,Wasserstraße,secondary,50,False,8.541,"LINESTRING (7.3396664 51.318034, 7.3397184 51.3181036)",,,,
144601825,True,1,L 666,Milsper Straße,secondary,50,False,11.593,"LINESTRING (7.3396664 51.318034, 7.3396143 51.3180345, 7.3395563 51.3180287, 7.3395055 51.318014)",,,,
144601945,True,1,,Mauerstraße,secondary_link,50,False,22.418,"LINESTRING (7.3394045 51.3180677, 7.3395048 51.318068, 7.3395735 51.3180734, 7.3396423 51.3180847, 7.3397184 51.3181036)",,,,
197810810,True,1,L 702,Mauerstraße,secondary,50,False,9.27,"LINESTRING (7.3394045 51.3180677, 7.3394343 51.3180465, 7.3394693 51.3180292, 7.3395055 51.318014)",,,,
197810808,True,2,,Wasserstraße,secondary,50,False,18.682000000000002,"LINESTRING (7.3397184 51.3181036, 7.3397847 51.3181792, 7.3398532 51.3182489)",,,,
144601939,True,1,L 702,Mauerstraße,secondary_link,50,False,35.887,"LINESTRING (7.3392577 51.3181602, 7.3392956 51.3180826, 7.33932 51.3180109, 7.339328 51.317987, 7.3393514 51.3179018, 7.3393577 51.3178445)",,,,
199540344,True,2,L 702,Mauerstraße,secondary,50,False,14.489,"LINESTRING (7.3392577 51.3181602, 7.3393386 51.3181079, 7.3393777 51.3180841, 7.3394045 51.3180677)",,,,
145024267,False,2,,Mittelstraße,residential,20,True,15.912,"LINESTRING (7.3373904 51.3190602, 7.3375928 51.3191271)",,,,
144601859,True,,,Neustraße,residential,30,False,107.446,"LINESTRING (7.3373904 51.3190602, 7.3371504 51.3192909, 7.3370001 51.3195449, 7.3368033 51.3199468)",,,,
145024267,False,2,,Mittelstraße,residential,20,False,120.323,"LINESTRING (7.3373904 51.3190602, 7.3364582 51.3187098, 7.336063 51.3185784, 7.3358851 51.3185271)",,,,
144601795,True,2,L 702,Mauerstraße,secondary,50,False,25.255000000000003,"LINESTRING (7.3389756 51.3197277, 7.3390618 51.3196539, 7.3391036 51.3196189, 7.3391488 51.3195937, 7.3392086 51.3195544)",,,,
145024268,True,1,,Mittelstraße,residential,20,False,19.412,"LINESTRING (7.3389756 51.3197277, 7.3389344 51.3196397, 7.3388381 51.3195827)",,,,
144601857,True,,,Neustraße,residential,30,False,67.333,"LINESTRING (7.3368033 51.3199468, 7.336533 51.3205283)",,,,
144601879,False,,,Schillerstraße,residential,30,False,116.701,"LINESTRING (7.3368033 51.3199468, 7.3352036 51.3196275)",,,,
144601920,False,,,,residential,30,False,30.231,"LINESTRING (7.3368033 51.3199468, 7.3372267 51.3200092)",,,,
199527460,False,2,L 700,Hagener Straße,primary,50,True,17.144,"LINESTRING (7.3430025 51.3199777, 7.343183 51.3200828)",,,,
41732715,False,2,L 700,Hagener Straße,primary,50,False,21.509999999999998,"LINESTRING (7.3430025 51.3199777, 7.3429267 51.3199242, 7.3428843 51.3198933, 7.3428148 51.3198246)",,,,
144601874,False,,,Rathausplatz,residential,,False,21.34,"LINESTRING (7.3397636 51.3203072, 7.3400699 51.3202935)",,,,
28910418,False,,,Neustraße,residential,30,True,101.467,"LINESTRING (7.3363008 51.3214292, 7.336533 51.3205283)",,,,
1152504814,False,2,,Körnerstraße,residential,30,False,130.066,"LINESTRING (7.3363008 51.3214292, 7.3362215 51.3214108, 7.3356519 51.3212672, 7.3351556 51.321142, 7.3345676 51.3209878)",,,,
"[1152504813, 1152504814, 29712309]",False,2,,Körnerstraße,residential,30,True,127.38200000000002,"LINESTRING (7.3363008 51.3214292, 7.3363481 51.3214407, 7.3372782 51.3216688, 7.3374456 51.3217075, 7.337947 51.3218294, 7.3380129 51.3218358)",,,,
135413634,False,,,Gartenstraße,residential,50,False,15.604,"LINESTRING (7.3399119 51.3223854, 7.3397375 51.322297)",,,,
144635260,False,,,Burgstraße,residential,50,False,129.913,"LINESTRING (7.3399119 51.3223854, 7.3382436 51.3229127)",,,,
144635268,False,,,Gartenstraße,residential,50,True,108.672,"LINESTRING (7.3399119 51.3223854, 7.3404168 51.3225943, 7.3412706 51.3228663)",,,,
144635275,False,2,,Heidestraße,residential,50,False,77.83500000000001,"LINESTRING (7.3362332 51.322854, 7.3359193 51.3227144, 7.3353211 51.3224477)",,,,
144635275,False,2,,Heidestraße,residential,50,True,47.385000000000005,"LINESTRING (7.3362332 51.322854, 7.3364596 51.3229566, 7.3367904 51.3230996)",,,,
144635277,False,,,Im Himmel,residential,30,False,179.38099999999997,"LINESTRING (7.3362332 51.322854, 7.3357879 51.3230552, 7.3355056 51.3231614, 7.3351064 51.3232772, 7.334764 51.323367, 7.3343345 51.323475, 7.333937 51.3235742)",,,,
144635266,True,1,,Gartenstraße,residential,50,False,19.131,"LINESTRING (7.3412706 51.3228663, 7.3415445 51.3228837)",,,,
144635268,False,,,Gartenstraße,residential,50,False,108.672,"LINESTRING (7.3412706 51.3228663, 7.3404168 51.3225943, 7.3399119 51.3223854)",,,,
25410890,True,1,,,residential,50,False,22.302,"LINESTRING (7.3417078 51.3228813, 7.3417493 51.3229024, 7.3417772 51.3229309, 7.3417885 51.3229636, 7.3417817 51.3229968, 7.3417578 51.3230267, 7.3417194 51.3230499)",,,,roundabout
"[659876355, 25468771, 42526567, 144635278, 981536414]",False,2,,Jahnstraße,residential,50,True,191.3,"LINESTRING (7.3417078 51.3228813, 7.3417609 51.322836, 7.3418145 51.3228107, 7.3418917 51.3227761, 7.3421973 51.3226583, 7.3426156 51.3225068, 7.342814 51.3224349, 7.3431675 51.3222997, 7.343377 51.3222169, 7.3436985 51.3220993, 7.3440479 51.3219853)",,yes,,
144635260,False,,,Burgstraße,residential,50,True,129.913,"LINESTRING (7.3382436 51.3229127, 7.3399119 51.3223854)",,,,
25410890,True,1,,,residential,50,False,11.997,"LINESTRING (7.3417194 51.3230499, 7.3416668 51.3230645, 7.3416093 51.3230665, 7.3415545 51.3230556)",,,,roundabout
144635269,False,,,Gartenstraße,residential,30,False,260.033,"LINESTRING (7.3417194 51.3230499, 7.341766 51.323108, 7.3417841 51.3231603, 7.3418019 51.323215, 7.3418967 51.323485, 7.3419598 51.3236066, 7.3420395 51.3237295, 7.3421368 51.3238547, 7.3422463 51.3239703, 7.3424238 51.3241279, 7.3426229 51.3242739, 7.3437312 51.324952)",,,,
144601644,True,1,,Heidestraße,residential,50,False,21.175,"LINESTRING (7.3367904 51.3230996, 7.3369 51.3230941, 7.337032 51.3230729, 7.337086 51.3230589)",,,,
144635275,False,2,,Heidestraße,residential,50,False,47.385000000000005,"LINESTRING (7.3367904 51.3230996, 7.3364596 51.3229566, 7.3362332 51.322854)",,,,
144635269,False,,,Gartenstraße,residential,30,True,260.03299999999996,"LINESTRING (7.3437312 51.324952, 7.3426229 51.3242739, 7.3424238 51.3241279, 7.3422463 51.3239703, 7.3421368 51.3238547, 7.3420395 51.3237295, 7.3419598 51.3236066, 7.3418967 51.323485, 7.3418019 51.323215, 7.3417841 51.3231603, 7.341766 51.323108, 7.3417194 51.3230499)",,,,
144601879,False,,,Schillerstraße,residential,30,True,126.938,"LINESTRING (7.3335664 51.3191213, 7.3352036 51.3196275)",,,,
145018135,False,,,Nordstraße,residential,30,False,48.604,"LINESTRING (7.3335664 51.3191213, 7.3338215 51.3188976, 7.3339802 51.318769)",,,,
28910418,False,,,Neustraße,residential,30,False,101.467,"LINESTRING (7.336533 51.3205283, 7.3363008 51.3214292)",,,,
43689563,False,,,Goethestraße,residential,,True,76.523,"LINESTRING (7.336533 51.3205283, 7.3374533 51.3209062)",,,,
145018130,False,,,Goethestraße,residential,30,True,116.85300000000001,"LINESTRING (7.336533 51.3205283, 7.3360186 51.3204408, 7.3349254 51.320221)",,,,
145024267,False,2,,Mittelstraße,residential,20,False,100.42599999999999,"LINESTRING (7.3388381 51.3195827, 7.3387175 51.3195546, 7.3375928 51.3191271)",,,,
145024269,True,1,,Mittelstraße,residential,20,False,25.996000000000002,"LINESTRING (7.3388381 51.3195827, 7.3389786 51.3195747, 7.3390758 51.3195718, 7.3392086 51.3195544)",,,,
"[145024264, 499730264]",True,2,,Gartenstraße,secondary,20,False,78.181,"LINESTRING (7.3392427 51.3220543, 7.3384322 51.3220184, 7.3381204 51.322005)",,,,
145024280,True,1,L 702,Wittener Straße,secondary,50,False,22.099,"LINESTRING (7.337345 51.322673, 7.3374447 51.3228252, 7.3374752 51.3228537)",,,,
145024289,False,2,L 702,Wittener Straße,secondary,50,False,76.994,"LINESTRING (7.337345 51.322673, 7.3373427 51.322649, 7.3373371 51.3226116, 7.3373393 51.3225821, 7.337352 51.3225355, 7.3373592 51.3225171, 7.3374049 51.3224371, 7.3374506 51.3223835, 7.3375495 51.3222989, 7.3378431 51.3220813)",,,,
199527460,False,2,L 700,Hagener Straße,primary,50,False,17.144,"LINESTRING (7.343183 51.3200828, 7.3430025 51.3199777)",,,,
42797608,False,3,L 700,Hagener Straße,primary,50,True,41.965,"LINESTRING (7.343183 51.3200828, 7.3432005 51.3200923, 7.3434645 51.3202357, 7.3436285 51.3203373)",,,,
"[660726732, 192751109, 199527463]",True,1,,"['Nirgenaplatz', 'Mittelstraße']",residential,,False,35.728,"LINESTRING (7.343183 51.3200828, 7.3430559 51.3200924, 7.3429509 51.3200868, 7.3428271 51.3201033, 7.3427771 51.3201146, 7.342679 51.3201295)",,,,
199539788,False,3,L 700,Kölner Straße,primary,50,False,19.586,"LINESTRING (7.3421817 51.317573, 7.3422446 51.3177447)",,,,
199539789,False,3,L 700,Kölner Straße,primary,50,True,47.687,"LINESTRING (7.3421817 51.317573, 7.3420369 51.3171538)",,,,
238901802,True,1,L 666,Mauerstraße,secondary,50,False,13.527000000000001,"LINESTRING (7.3419585 51.3178109, 7.3418955 51.317806, 7.3417668 51.3177902)",,,,
"[199539792, 478070261, 199539799]",False,"['2', '3']",L 700,Kölner Straße,primary,50,False,114.218,"LINESTRING (7.3423368 51.3180464, 7.342364 51.3182186, 7.3423684 51.3183141, 7.3423828 51.3184061, 7.342391 51.3184511, 7.3424522 51.3187156, 7.3424596 51.3187475, 7.3425101 51.3189484, 7.3425394 51.319065)",,,,
"[52457281, 199539796]",False,2,L 700,Kölner Straße,primary,50,True,34.163999999999994,"LINESTRING (7.3423368 51.3180464, 7.3422969 51.3179004, 7.3422873 51.3178654, 7.3422446 51.3177447)",,,,
199539812,True,1,L 700,Mauerstraße,secondary_link,50,False,38.106,"LINESTRING (7.3423368 51.3180464, 7.3423026 51.3180191, 7.3422047 51.3179213, 7.3421501 51.3178798, 7.3421231 51.3178656, 7.3420397 51.3178326, 7.3420182 51.3178266, 7.3419585 51.3178109)",,,,
144601756,True,1,,Lusebrink,residential,50,False,95.583,"LINESTRING (7.340353 51.3186417, 7.3403288 51.3187234, 7.3403097 51.3187572, 7.3402736 51.318784, 7.3401764 51.3188243, 7.3400401 51.3188496, 7.3399048 51.3188611, 7.3396477 51.318871, 7.3391725 51.3188892)",,,,
"[199539816, 199539818, 478052323, 238935068]",True,2,,Wasserstraße,secondary,50,False,143.887,"LINESTRING (7.340353 51.3186417, 7.3405681 51.3187785, 7.3409173 51.3189952, 7.3412257 51.3192196, 7.341361 51.3193591, 7.3414276 51.3194923, 7.3414352 51.3195221, 7.3414452 51.3195613, 7.341463 51.3196871)",,,,
199564036,True,2,L 666,Engelberttunnel,secondary,50,False,9.831,"LINESTRING (7.3384403 51.3166774, 7.3385367 51.3167421)",,,,
199564061,True,1,,Milsper Straße,residential,30,False,19.417,"LINESTRING (7.3384403 51.3166774, 7.3385477 51.3165861, 7.3386416 51.3165684)",,,,
199564058,True,,,Milsper Straße,residential,30,False,7.107,"LINESTRING (7.3383693 51.3167234, 7.3384403 51.3166774)",,,,
"[199564037, 199564039]",True,1,L 666,Engelberttunnel,secondary,50,False,53.775,"LINESTRING (7.3383693 51.3167234, 7.3381282 51.316584, 7.3380137 51.3165147, 7.337822 51.3163821)",,,yes,
478052070,True,2,L 666,Milsper Straße,secondary,50,False,9.318,"LINESTRING (7.3384595 51.3167854, 7.3383693 51.3167234)",,,,
"[96836140, 199564053]",True,,,Hochstraße,"['residential', 'living_street']",,False,147.14100000000002,"LINESTRING (7.3390071 51.3172517, 7.3389061 51.3172526, 7.3386696 51.3172093, 7.3383797 51.3171268, 7.3382954 51.317114, 7.3382609 51.3171838, 7.3382284 51.3173767, 7.3381885 51.3176347, 7.3381737 51.3177006, 7.3381158 51.3179581)",destination,,,
199564062,True,2,L 666,Milsper Straße,secondary,50,False,64.524,"LINESTRING (7.3390071 51.3172517, 7.3389501 51.3171823, 7.3388487 51.3170838, 7.3385572 51.3168531, 7.3384595 51.3167854)",,,,
282653028,False,,,Am Ennepebogen,residential,,False,76.251,"LINESTRING (7.3405624 51.3218156, 7.3406979 51.3216699, 7.3407931 51.3215676, 7.340877 51.3214656, 7.3408882 51.3213541, 7.3408653 51.3213176, 7.3407984 51.3212793, 7.3407017 51.3212323)",,,,
282653028,False,,,Am Ennepebogen,residential,,True,76.251,"LINESTRING (7.3407017 51.3212323, 7.3407984 51.3212793, 7.3408653 51.3213176, 7.3408882 51.3213541, 7.340877 51.3214656, 7.3407931 51.3215676, 7.3406979 51.3216699, 7.3405624 51.3218156)",,,,
"[294825889, 238935070]",True,"['4', '3']",,Wasserstraße,secondary,50,False,35.627,"LINESTRING (7.3407017 51.3212323, 7.3405856 51.3213309, 7.340401 51.3214918)",,,,
230257397,False,,,Jahnstraße,residential,,True,49.172,"LINESTRING (7.3402826 51.3241697, 7.340326 51.3241328, 7.3407103 51.3238174)",,,,
"[1152504813, 29712309, 1152504814]",False,2,,Körnerstraße,residential,30,False,127.382,"LINESTRING (7.3380129 51.3218358, 7.337947 51.3218294, 7.3374456 51.3217075, 7.3372782 51.3216688, 7.3363481 51.3214407, 7.3363008 51.3214292)",,,,
"[1152504809, 199527467, 199564075, 199564076, 199564078, 199564077]",True,"['2', '3']",L 702,Wittener Straße,secondary,50,False,246.594,"LINESTRING (7.3380129 51.3218358, 7.3380407 51.3216934, 7.3380487 51.3216526, 7.338076 51.3214321, 7.3380916 51.3213126, 7.3381135 51.3211664, 7.338119 51.3211156, 7.3381388 51.3210346, 7.3381897 51.3208597, 7.3383315 51.3206487, 7.3384563 51.320475, 7.338518 51.3203702, 7.3385453 51.3203237, 7.3387444 51.3200255, 7.3389756 51.3197277)",,,,
144635258,True,1,,An der Königsburg,residential,20,False,192.768,"LINESTRING (7.3382298 51.3232899, 7.3383596 51.3232177, 7.3384062 51.3232019, 7.3384567 51.3231966, 7.3385366 51.3232026, 7.3392069 51.3232886, 7.3400517 51.3235335, 7.3407103 51.3238174)",,,,
"[146175344, 499730275]",True,1,,Wittener Straße,secondary,50,False,45.074000000000005,"LINESTRING (7.3375939 51.3234474, 7.3374508 51.3233713, 7.3373135 51.3233356, 7.3372206 51.3232964, 7.3371623 51.3232642, 7.3370965 51.3231999)",,,,
499730273,True,1,,Teichstraße,residential,30,False,14.100000000000001,"LINESTRING (7.3375524 51.3235693, 7.3375982 51.3234867, 7.3375939 51.3234474)",,,,
"[1152504801, 659876363]",False,2,,Teichstraße,residential,30,False,118.35700000000001,"LINESTRING (7.3375524 51.3235693, 7.3374139 51.3236326, 7.3371604 51.3237466, 7.3368321 51.3238974, 7.3366133 51.3240073, 7.3364963 51.3240661, 7.336195 51.3242119)",,,,
659876352,True,1,,,residential,50,False,11.856,"LINESTRING (7.3415445 51.3228837, 7.3415972 51.3228704, 7.3416541 51.3228696, 7.3417078 51.3228813)",,,,roundabout
"[294825890, 239850789]",True,"['4', '3']",,Wasserstraße,secondary,50,False,90.41,"LINESTRING (7.3412553 51.3204995, 7.3411835 51.3206388, 7.3410652 51.3208198, 7.3409105 51.3210118, 7.3407978 51.3211344, 7.3407017 51.3212323)",,,,
"[995212344, 917404942, 824883519]",False,,,Rathausplatz,residential,,True,100.88,"LINESTRING (7.3412553 51.3204995, 7.3406068 51.3203629, 7.3406652 51.3202631, 7.3400699 51.3202935)",,,,
137395452,False,,,Lieterweg,residential,,False,13.806,"LINESTRING (7.3453874 51.3191851, 7.3455319 51.3192703)",,,,
45063243,False,,,Brüderstraße,residential,,True,73.267,"LINESTRING (7.3447832 51.3197342, 7.3455319 51.3192703)",,,,
144601880,False,,,Schulstraße,residential,30,False,131.995,"LINESTRING (7.3447832 51.3197342, 7.344193 51.3193739, 7.3441203 51.3193066, 7.3436368 51.3187996)",,,,
144601746,False,,,Lieterweg,residential,,False,146.547,"LINESTRING (7.3436368 51.3187996, 7.3443619 51.3186054, 7.3449338 51.3189248, 7.3451919 51.3190698, 7.3453416 51.3191581)",,,,
144601746,False,,,Lieterweg,residential,,True,82.001,"LINESTRING (7.3436368 51.3187996, 7.3431932 51.3189146, 7.3426426 51.3190566, 7.3425394 51.319065)",,,,
144601880,False,,,Schulstraße,residential,30,False,264.755,"LINESTRING (7.3436368 51.3187996, 7.3433022 51.3181559, 7.3432404 51.3180271, 7.3429841 51.3175212, 7.3427322 51.3169923, 7.342708 51.3169728, 7.3426741 51.3169733, 7.3423602 51.3170672, 7.3422004 51.3171314, 7.3421101 51.317149, 7.3420369 51.3171538)",,,,
144601880,False,,,Schulstraße,residential,30,True,131.995,"LINESTRING (7.3436368 51.3187996, 7.3441203 51.3193066, 7.344193 51.3193739, 7.3447832 51.3197342)",,,,
144601746,False,,,Lieterweg,residential,,True,146.547,"LINESTRING (7.3453416 51.3191581, 7.3451919 51.3190698, 7.3449338 51.3189248, 7.3443619 51.3186054, 7.3436368 51.3187996)",,,,
