osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,access
48278818,L 23,Rostocker Tor,secondary,False,True,45.235,"LINESTRING (12.6542806 54.1104211, 12.6546109 54.110394, 12.6549682 54.1103663)",,
55568029,L 23,Rostocker Tor,secondary,False,False,85.141,"LINESTRING (12.6542806 54.1104211, 12.654193 54.1104264, 12.6536482 54.1104592, 12.6529813 54.1104993)",,
"[376245201, 48278819, 32477572]",,August-Bebel-Straße,residential,False,False,138.308,"LINESTRING (12.6535814 54.1112526, 12.6538982 54.1110441, 12.6540996 54.1109098, 12.6541325 54.1108891, 12.6542895 54.1107962, 12.654488 54.1107083, 12.6548391 54.1105767, 12.6549184 54.1105363, 12.6549505 54.1104989, 12.6549638 54.1104391, 12.6549682 54.1103663)",30,
48278820,,Rosengarten,residential,False,True,144.182,"LINESTRING (12.6535814 54.1112526, 12.6536451 54.111308, 12.6538154 54.1114564, 12.654057 54.1117102, 12.6544739 54.1121181, 12.6545864 54.1123325, 12.6546306 54.1123872)",30,
"[52059595, 52059596]",,Kastanienallee,residential,False,False,172.17700000000002,"LINESTRING (12.6535814 54.1112526, 12.6529426 54.1116539, 12.652808 54.1117383, 12.6521399 54.1121849, 12.6518094 54.1124007)",30,
"[376245201, 48278819, 32477572]",,August-Bebel-Straße,residential,False,True,138.308,"LINESTRING (12.6549682 54.1103663, 12.6549638 54.1104391, 12.6549505 54.1104989, 12.6549184 54.1105363, 12.6548391 54.1105767, 12.654488 54.1107083, 12.6542895 54.1107962, 12.6541325 54.1108891, 12.6540996 54.1109098, 12.6538982 54.1110441, 12.6535814 54.1112526)",30,
33349312,L 23,August-Bebel-Straße,secondary,False,False,134.74099999999999,"LINESTRING (12.6549682 54.1103663, 12.6554041 54.1103034, 12.6556561 54.110245, 12.6559317 54.1101518, 12.6567834 54.1098133)",,
48278818,L 23,Rostocker Tor,secondary,False,False,45.235,"LINESTRING (12.6549682 54.1103663, 12.6546109 54.110394, 12.6542806 54.1104211)",,
30151230,,Rosa-Luxemburg-Straße,residential,False,True,18.548,"LINESTRING (12.6527144 54.1101051, 12.6526242 54.1099469)",50,
52059751,,Am Mühlenberg,residential,False,False,64.859,"LINESTRING (12.6527144 54.1101051, 12.6517373 54.109995)",,
30151231,,August-Bebel-Straße,residential,True,False,109.69099999999999,"LINESTRING (12.6527144 54.1101051, 12.6529598 54.1101871, 12.653501 54.1102568, 12.6540036 54.1103155, 12.6541129 54.1103416, 12.6542806 54.1104211)",,
30151232,,Rosa-Luxemburg-Straße,residential,False,False,47.159,"LINESTRING (12.6527144 54.1101051, 12.6529655 54.1104756, 12.6529813 54.1104993)",,
"[382670648, 33349321]",,Am Markt,residential,False,False,127.82100000000001,"LINESTRING (12.6589199 54.1097098, 12.6590214 54.1096718, 12.6590868 54.1096633, 12.6591487 54.1096691, 12.6592718 54.1097115, 12.6598043 54.1099307, 12.6602247 54.1100477, 12.6606356 54.110158)",,
48278830,L 23,Gänsemarkt,secondary,False,True,37.373999999999995,"LINESTRING (12.6589199 54.1097098, 12.6587483 54.1096078, 12.6584774 54.1094984)",,
"[374355185, 366740747]",L 23,"['Gänsemarkt', 'Salinenstraße']",secondary,False,"[False, True]",167.816,"LINESTRING (12.6589199 54.1097098, 12.6591084 54.1098452, 12.6595434 54.1101467, 12.6601684 54.1106257, 12.6604277 54.1109259)",,
8092383,,Pferdemarkt,residential,False,False,27.656,"LINESTRING (12.6604277 54.1109259, 12.6607893 54.1107958)",,
366740747,L 23,Salinenstraße,secondary,False,True,35.007,"LINESTRING (12.6604277 54.1109259, 12.6605759 54.1112285)",,
"[374355185, 366740747]",L 23,"['Gänsemarkt', 'Salinenstraße']",secondary,False,"[False, True]",167.816,"LINESTRING (12.6604277 54.1109259, 12.6601684 54.1106257, 12.6595434 54.1101467, 12.6591084 54.1098452, 12.6589199 54.1097098)",,
240509769,L 23,Rostocker Tor,secondary,False,False,73.942,"LINESTRING (12.6529813 54.1104993, 12.65185 54.1105479)",,
30151232,,Rosa-Luxemburg-Straße,residential,False,True,47.159,"LINESTRING (12.6529813 54.1104993, 12.6529655 54.1104756, 12.6527144 54.1101051)",,
55568029,L 23,Rostocker Tor,secondary,False,True,85.141,"LINESTRING (12.6529813 54.1104993, 12.6536482 54.1104592, 12.654193 54.1104264, 12.6542806 54.1104211)",,
33349311,L 23,August-Bebel-Straße,secondary,False,True,7.465,"LINESTRING (12.6568746 54.1097727, 12.6567834 54.1098133)",,
33349311,L 23,August-Bebel-Straße,secondary,False,False,116.93,"LINESTRING (12.6568746 54.1097727, 12.6572717 54.1096, 12.6574048 54.1095461, 12.6575954 54.1094829, 12.6577473 54.1094489, 12.6579499 54.1094261, 12.6581377 54.1094291, 12.6582973 54.1094495, 12.6584774 54.1094984)",,
33349314,,Reiferbahn,residential,False,True,73.721,"LINESTRING (12.6568746 54.1097727, 12.6569172 54.1098256, 12.657056 54.1100003, 12.6572803 54.1103905)",,
33349314,,Reiferbahn,residential,False,False,49.56699999999999,"LINESTRING (12.6579091 54.1119204, 12.6582418 54.1117087, 12.6581297 54.1115651)",,
33349314,,Reiferbahn,residential,False,False,57.32,"LINESTRING (12.6581297 54.1115651, 12.6577811 54.1111371, 12.6577539 54.1110991)",,
33349314,,Reiferbahn,residential,False,True,49.56699999999999,"LINESTRING (12.6581297 54.1115651, 12.6582418 54.1117087, 12.6579091 54.1119204)",,
52057129,,Bergstraße,living_street,False,False,110.562,"LINESTRING (12.6581297 54.1115651, 12.6589073 54.1113667, 12.6597116 54.111209)",,
33349316,,Hoher Wall,residential,False,False,42.877,"LINESTRING (12.659948 54.1113434, 12.6605759 54.1112285)",,
33349316,,Hoher Wall,residential,False,True,21.466,"LINESTRING (12.659948 54.1113434, 12.6597116 54.111209)",,
369251404,,Hoher Wall,residential,False,False,62.461,"LINESTRING (12.659948 54.1113434, 12.6602326 54.1115136, 12.6604006 54.111551, 12.6607498 54.1114759)",,
33349316,,Hoher Wall,residential,False,True,42.877,"LINESTRING (12.6605759 54.1112285, 12.659948 54.1113434)",,
366740747,L 23,Salinenstraße,secondary,False,False,35.007,"LINESTRING (12.6605759 54.1112285, 12.6604277 54.1109259)",,
366740747,L 23,Salinenstraße,secondary,False,True,29.754,"LINESTRING (12.6605759 54.1112285, 12.6607498 54.1114759)",,
33349311,L 23,August-Bebel-Straße,secondary,False,True,116.93,"LINESTRING (12.6584774 54.1094984, 12.6582973 54.1094495, 12.6581377 54.1094291, 12.6579499 54.1094261, 12.6577473 54.1094489, 12.6575954 54.1094829, 12.6574048 54.1095461, 12.6572717 54.1096, 12.6568746 54.1097727)",,
48278830,L 23,Gänsemarkt,secondary,False,False,37.373999999999995,"LINESTRING (12.6584774 54.1094984, 12.6587483 54.1096078, 12.6589199 54.1097098)",,
52021723,,Gartenstraße,residential,False,False,216.50799999999998,"LINESTRING (12.6584774 54.1094984, 12.6583803 54.1095894, 12.658324 54.1097211, 12.6584044 54.1098872, 12.658653 54.1101427, 12.6589199 54.1103697, 12.6593632 54.1107692, 12.6597116 54.111209)",,
52021783,,Gerhart-Hauptmann-Straße,residential,True,False,174.698,"LINESTRING (12.6584774 54.1094984, 12.6586082 54.1094117, 12.6587068 54.1093483, 12.6588286 54.1092745, 12.6589695 54.1092032, 12.6591208 54.109161, 12.6594982 54.1091664, 12.6599703 54.1091817, 12.6605555 54.1092312, 12.6608329 54.1092643, 12.6609139 54.1092739)",,
8092383,,Pferdemarkt,residential,False,True,27.656,"LINESTRING (12.6607893 54.1107958, 12.6604277 54.1109259)",,
