osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,tunnel,access,junction
"[14361435, 206651252, 206651253]",,,Am Schürhof,residential,7,False,False,343.738,"LINESTRING (6.0917585 50.8677062, 6.0919035 50.8675092, 6.0920353 50.8672686, 6.0920732 50.867167, 6.0921059 50.8670424, 6.0921424 50.8668561, 6.0921568 50.8667277, 6.0921684 50.8665863, 6.0921414 50.8664342, 6.0920826 50.8663031, 6.0919678 50.8660647, 6.0919318 50.865998, 6.0919061 50.8659052, 6.0918379 50.8658651, 6.0917647 50.8658423, 6.0915964 50.8658411, 6.0914676 50.8658579, 6.0913017 50.8658953, 6.0908469 50.8660215, 6.0905691 50.8661365, 6.0903659 50.8662452, 6.0902155 50.8663274)",,,,,
"[35588777, 58878977]",,,Kleikstraße,residential,30,False,False,40.851,"LINESTRING (6.0917585 50.8677062, 6.0916777 50.8676907, 6.0915575 50.8676625, 6.0914712 50.8676335, 6.0913648 50.867576, 6.0912992 50.867504)",,,,,
"[15223544, 1207103550]",2,,Kleikstraße,tertiary,30,False,True,98.593,"LINESTRING (6.0917585 50.8677062, 6.0920509 50.8677676, 6.0921812 50.8677949, 6.0922233 50.867803, 6.0923224 50.867821, 6.0929487 50.8679353, 6.093107 50.8679515)",,,,,
"[14361435, 206651252, 206651253]",,,Am Schürhof,residential,7,False,True,343.738,"LINESTRING (6.0902155 50.8663274, 6.0903659 50.8662452, 6.0905691 50.8661365, 6.0908469 50.8660215, 6.0913017 50.8658953, 6.0914676 50.8658579, 6.0915964 50.8658411, 6.0917647 50.8658423, 6.0918379 50.8658651, 6.0919061 50.8659052, 6.0919318 50.865998, 6.0919678 50.8660647, 6.0920826 50.8663031, 6.0921414 50.8664342, 6.0921684 50.8665863, 6.0921568 50.8667277, 6.0921424 50.8668561, 6.0921059 50.8670424, 6.0920732 50.867167, 6.0920353 50.8672686, 6.0919035 50.8675092, 6.0917585 50.8677062)",,,,,
242647712,,,Kleikstraße,residential,30,False,False,45.527,"LINESTRING (6.0902155 50.8663274, 6.0901146 50.8663052, 6.089753 50.8662337, 6.0895954 50.8662076)",,,,,
"[242647712, 144213237, 36858783]",,,Kleikstraße,residential,30,False,True,157.092,"LINESTRING (6.0902155 50.8663274, 6.0903267 50.8663633, 6.0904336 50.8664059, 6.0905449 50.8664637, 6.0906255 50.8665162, 6.0906913 50.8665623, 6.0908507 50.8667086, 6.0909289 50.8667814, 6.0909877 50.8668488, 6.0910764 50.8669755, 6.0911102 50.8670564, 6.0911566 50.8671628, 6.091213 50.8672844, 6.0912408 50.8673634, 6.0912736 50.8674511, 6.0912992 50.867504)",5,,,,
15354785,,,Eisenbahnstraße,residential,30,False,False,97.54400000000001,"LINESTRING (6.0921795 50.8653468, 6.09319 50.8651665, 6.0932559 50.8651627, 6.093527 50.8651861)",,,,,
15355348,,,Eygelshovener Straße,residential,30,False,False,51.077,"LINESTRING (6.0909742 50.8687186, 6.091657 50.8688777)",,,,,
13256853,,,Eygelshovener Straße,tertiary,30,False,False,54.976,"LINESTRING (6.0909742 50.8687186, 6.0907766 50.869115, 6.0907347 50.8691893)",4,,,,
13256853,,,Eygelshovener Straße,tertiary,30,False,True,125.50399999999999,"LINESTRING (6.0909742 50.8687186, 6.0910302 50.868635, 6.091138 50.8685065, 6.0914434 50.86817, 6.0915301 50.8680536, 6.0917585 50.8677062)",4,,,,
14447710,,,Marienstraße,residential,30,False,True,165.14000000000001,"LINESTRING (6.0909742 50.8687186, 6.090921 50.8687057, 6.0908784 50.8686807, 6.0906623 50.8685344, 6.0901258 50.8681243, 6.0900078 50.8680422, 6.0899138 50.8679949, 6.0898246 50.8679561, 6.089669 50.8679036, 6.0895403 50.8678727, 6.0893684 50.867846, 6.089186 50.8678356)",6,,,,
14361909,,,Hahnstraße,residential,30,False,False,46.558,"LINESTRING (6.0887336 50.8664983, 6.0887851 50.8665824, 6.0888531 50.8667168, 6.0888856 50.8668111, 6.0888982 50.8669017)",5,,,,
"[881625263, 14447383]",,,Klosterrather Straße,residential,30,False,True,61.536,"LINESTRING (6.0887336 50.8664983, 6.088878 50.8664404, 6.0891689 50.86632, 6.0893012 50.8662661, 6.0893548 50.8662027, 6.0894015 50.8661567)",6,,,,
14801465,,,Burgstraße,residential,30,False,False,32.294,"LINESTRING (6.0888982 50.8669017, 6.0893412 50.8668231)",5,,,,
14361909,,,Hahnstraße,residential,30,False,True,46.55800000000001,"LINESTRING (6.0888982 50.8669017, 6.0888856 50.8668111, 6.0888531 50.8667168, 6.0887851 50.8665824, 6.0887336 50.8664983)",5,,,,
170762521,,,Hahnstraße,residential,30,False,False,106.67,"LINESTRING (6.0888982 50.8669017, 6.0889053 50.8671484, 6.0889139 50.8672314, 6.0889239 50.8672952, 6.0889659 50.8673927, 6.0891358 50.8677452, 6.089186 50.8678356)",5,,,,
14447710,,,Marienstraße,residential,30,False,False,165.14,"LINESTRING (6.089186 50.8678356, 6.0893684 50.867846, 6.0895403 50.8678727, 6.089669 50.8679036, 6.0898246 50.8679561, 6.0899138 50.8679949, 6.0900078 50.8680422, 6.0901258 50.8681243, 6.0906623 50.8685344, 6.0908784 50.8686807, 6.090921 50.8687057, 6.0909742 50.8687186)",6,,,,
170762521,,,Hahnstraße,residential,30,False,True,106.66999999999999,"LINESTRING (6.089186 50.8678356, 6.0891358 50.8677452, 6.0889659 50.8673927, 6.0889239 50.8672952, 6.0889139 50.8672314, 6.0889053 50.8671484, 6.0888982 50.8669017)",5,,,,
15241616,2,,Albert-Steiner-Straße,tertiary,30,False,True,113.644,"LINESTRING (6.0934212 50.865686, 6.0934612 50.8658127, 6.0934693 50.8658389, 6.0935737 50.866142, 6.0936658 50.866378, 6.093707 50.8664792, 6.0937643 50.8666371, 6.0937783 50.8666827)",,,,,
"[92962177, 15222853, 47388933, 948081553, 948081554, 15222869]",3,L 232,Schütz-von-Rode-Straße,primary,50,False,False,288.462,"LINESTRING (6.0934212 50.865686, 6.0937019 50.865679, 6.0937663 50.8656777, 6.0944182 50.865656, 6.0945296 50.8656535, 6.0949359 50.8656365, 6.09567 50.8656123, 6.0960093 50.8656071, 6.0961756 50.8656181, 6.0967886 50.8656751, 6.0970728 50.8657103, 6.0973112 50.8657359, 6.0975037 50.8657718)",,yes,,,
"[22495076, 945063502, 206651255, 945063503, 948081556, 844804119, 206651257]","['4', '2', '3']",L 232,Schütz-von-Rode-Straße,primary,50,False,True,301.64099999999996,"LINESTRING (6.0934212 50.865686, 6.0932275 50.8656917, 6.0931575 50.865694, 6.0931411 50.8656944, 6.0930479 50.8656976, 6.0926532 50.8657124, 6.0923235 50.8657276, 6.0920403 50.8657369, 6.091586 50.8657598, 6.0912477 50.8657774, 6.090805 50.865802, 6.0899571 50.8658466, 6.089463 50.8658743, 6.0894022 50.8658769, 6.0892637 50.865875, 6.0891359 50.8658647)",,,,,
"[14362273, 948081555]",3,,Wiesenstraße,residential,30,False,False,56.44,"LINESTRING (6.0934212 50.865686, 6.0934104 50.8655805, 6.093419 50.8655173, 6.0934362 50.8654357, 6.0934672 50.8653455, 6.093527 50.8651861)",,,,,
"[14362273, 948081555]",3,,Wiesenstraße,residential,30,False,True,56.44,"LINESTRING (6.093527 50.8651861, 6.0934672 50.8653455, 6.0934362 50.8654357, 6.093419 50.8655173, 6.0934104 50.8655805, 6.0934212 50.865686)",,,,,
15354785,,,Eisenbahnstraße,residential,30,False,True,97.54400000000001,"LINESTRING (6.093527 50.8651861, 6.0932559 50.8651627, 6.09319 50.8651665, 6.0921795 50.8653468)",,,,,
12080124,2,L 223,Bardenberger Straße,secondary,50,False,True,116.51499999999999,"LINESTRING (6.1000621 50.8648614, 6.0999367 50.8649836, 6.0999132 50.8650103, 6.0998399 50.8651131, 6.0997678 50.8652394, 6.0997126 50.8653416, 6.0996467 50.8654164, 6.0995496 50.865501, 6.0994174 50.8655844, 6.0992957 50.8656461, 6.099151 50.8657078)",,,,,
14445071,,,Grünstraße,residential,30,False,True,83.463,"LINESTRING (6.1000621 50.8648614, 6.0999775 50.8648247, 6.0998839 50.8647618, 6.0997602 50.8646261, 6.0997387 50.8645605, 6.0996838 50.8643971, 6.0996198 50.8641921)",,,,,
14362434,,,Anna-Klöcker-Straße,living_street,7,False,False,58.236,"LINESTRING (6.0996198 50.8641921, 6.0987905 50.8642101)",6.3,,,,
14445071,,,Grünstraße,residential,30,False,False,83.463,"LINESTRING (6.0996198 50.8641921, 6.0996838 50.8643971, 6.0997387 50.8645605, 6.0997602 50.8646261, 6.0998839 50.8647618, 6.0999775 50.8648247, 6.1000621 50.8648614)",,,,,
14362434,,,Anna-Klöcker-Straße,living_street,7,False,False,115.106,"LINESTRING (6.0987905 50.8642101, 6.0986131 50.8652392)",6.3,,,,
14362434,,,Anna-Klöcker-Straße,living_street,7,False,True,58.236,"LINESTRING (6.0987905 50.8642101, 6.0996198 50.8641921)",6.3,,,,
14568116,,,Anna-Klöcker-Straße,living_street,7,False,False,12.184,"LINESTRING (6.0987905 50.8642101, 6.0986252 50.8641766)",,,,,
14362434,,,Anna-Klöcker-Straße,living_street,7,False,True,115.106,"LINESTRING (6.0986131 50.8652392, 6.0987905 50.8642101)",6.3,,,,
223466180,,,Anna-Klöcker-Straße,living_street,7,False,False,7.157,"LINESTRING (6.0986131 50.8652392, 6.0985815 50.865239, 6.0985409 50.8652475, 6.0985199 50.8652588)",4.5,,,,
223466180,,,Anna-Klöcker-Straße,living_street,7,False,True,30.977,"LINESTRING (6.0986131 50.8652392, 6.0986524 50.8652458, 6.0986872 50.8652615, 6.0987114 50.8652837, 6.0987221 50.8653219, 6.0987114 50.865348, 6.0986732 50.8653781, 6.0986351 50.8653902, 6.0986137 50.865393, 6.098571 50.8653915, 6.0985318 50.8653808)",4.5,,,,
15091863,,,Anna-Klöcker-Straße,living_street,7,False,False,41.048,"LINESTRING (6.0985199 50.8652588, 6.0981402 50.8652311, 6.0979427 50.8652024)",,,,,
223466180,,,Anna-Klöcker-Straße,living_street,7,False,False,15.757,"LINESTRING (6.0985199 50.8652588, 6.0984863 50.8652851, 6.0984765 50.8653114, 6.0984791 50.8653324, 6.0984953 50.8653574, 6.0985318 50.8653808)",4.5,,,,
223466180,,,Anna-Klöcker-Straße,living_street,7,False,True,7.157,"LINESTRING (6.0985199 50.8652588, 6.0985409 50.8652475, 6.0985815 50.865239, 6.0986131 50.8652392)",4.5,,,,
"[14567712, 15223068, 1017607213]",,,An der Wurm,unclassified,10,False,False,77.374,"LINESTRING (6.0937783 50.8666827, 6.0940378 50.8666563, 6.0942109 50.8666574, 6.0946445 50.8667005, 6.0948032 50.8667229, 6.0948654 50.8667349)",,yes,,,
15241616,2,,Albert-Steiner-Straße,tertiary,30,False,False,113.644,"LINESTRING (6.0937783 50.8666827, 6.0937643 50.8666371, 6.093707 50.8664792, 6.0936658 50.866378, 6.0935737 50.866142, 6.0934693 50.8658389, 6.0934612 50.8658127, 6.0934212 50.865686)",,,,,
"[15241616, 14454115, 14363398]",2,,"['Uferstraße', 'Albert-Steiner-Straße']",tertiary,30,False,True,148.001,"LINESTRING (6.0937783 50.8666827, 6.093805 50.866787, 6.0938406 50.8669254, 6.0938489 50.8670083, 6.0938381 50.8671013, 6.0938214 50.8671528, 6.0937988 50.8671998, 6.0937824 50.8672414, 6.0937264 50.8673277, 6.0936051 50.8674474, 6.0935098 50.8675627, 6.0934321 50.8676679, 6.0932745 50.8678676, 6.0932204 50.8679166)",,,,,
22495119,,,Kleikstraße,unclassified,10,True,False,135.963,"LINESTRING (6.0945888 50.8683057, 6.0963285 50.8688439)",5,,,,
"[14454060, 1207103633, 1207103634, 1207103635, 1207103636]",,,Bahnhofstraße,unclassified,10,False,False,166.86900000000003,"LINESTRING (6.0945888 50.8683057, 6.0944565 50.868563, 6.0944162 50.8686432, 6.0943876 50.8686997, 6.0943641 50.8687463, 6.0943007 50.8688815, 6.0942739 50.8689795, 6.0942666 50.8690517, 6.0942733 50.8691564, 6.0942869 50.869246, 6.094317 50.8693747, 6.0943514 50.8694594, 6.0944995 50.8697578)",5.6,,,,
"[46729616, 35588776]",,,Kleikstraße,unclassified,10,False,False,101.804,"LINESTRING (6.0945888 50.8683057, 6.0942738 50.8682036, 6.0940852 50.8681233, 6.0938877 50.8680811, 6.0935309 50.8680268, 6.0932504 50.8679722)","['7', '6']",,,,
34894827,2,K 29,Bicherouxstraße,tertiary,50,False,False,49.087,"LINESTRING (6.0961417 50.8699337, 6.0960311 50.8703696)",,,,,
15224011,,,Bahnhofstraße,unclassified,30,False,True,57.602,"LINESTRING (6.0961417 50.8699337, 6.0957956 50.8699134, 6.0955952 50.8699277, 6.0955343 50.8699322, 6.0954261 50.8699273, 6.0953272 50.8699121)",6.8,,,,
"[15241598, 948081543]","['4', '2']",K 29,Bicherouxstraße,tertiary,50,False,True,105.93900000000001,"LINESTRING (6.0961417 50.8699337, 6.0962095 50.869543, 6.0962325 50.8694643, 6.0962731 50.8693945, 6.096345 50.8693015, 6.096463 50.869208, 6.0965075 50.8691847, 6.0965511 50.8691644, 6.0966961 50.8691005)",,,,,
14566899,,,Afdener Straße,residential,10,True,False,85.95700000000001,"LINESTRING (6.0969007 50.8671515, 6.0967212 50.8671112, 6.0965549 50.8670112, 6.0962902 50.8668467, 6.0962739 50.8668366, 6.0959765 50.8666582)",,,,,
"[954751751, 948081549, 948081550, 42323407]","['5', '2', '3']",L 232,Erkensstraße,primary,50,False,True,116.83300000000001,"LINESTRING (6.0969007 50.8671515, 6.0969464 50.8670594, 6.0970032 50.8669702, 6.0970119 50.8669586, 6.0971236 50.8668149, 6.0972226 50.8666828, 6.0973759 50.8664839, 6.0974331 50.8664113, 6.0975509 50.8662569, 6.0975956 50.8661979)",,,,,
204835882,4,L 232,Erkensstraße,primary,50,False,False,27.729,"LINESTRING (6.0969007 50.8671515, 6.0968869 50.8671827, 6.0968535 50.8673007, 6.0968325 50.8673969)",,,,,
14564394,,,Ruifer Straße,residential,30,False,True,215.98800000000003,"LINESTRING (6.1019031 50.8653707, 6.1018144 50.8653911, 6.1014939 50.8655173, 6.1012166 50.8656268, 6.1010107 50.8657147, 6.1008561 50.865776, 6.1006861 50.8658286, 6.1005305 50.8658679, 6.1003718 50.8658954, 6.1002032 50.8659178, 6.1000505 50.8659229, 6.0999173 50.86592, 6.0997505 50.8659058, 6.0995833 50.8658659, 6.0994015 50.8658427, 6.0992086 50.8657617, 6.099151 50.8657078)",,,,,
"[58878973, 904660892, 14366293]",,,"['An der Wurm', 'Apolloniastraße']",residential,10,False,"[False, True]",103.94500000000001,"LINESTRING (6.0953023 50.8673462, 6.0948822 50.8673455, 6.0947857 50.867311, 6.0947145 50.8672264, 6.0947035 50.8671668, 6.0947493 50.8670308, 6.0948654 50.8667349)",,,,,
14366293,,,Apolloniastraße,residential,10,False,True,108.18500000000002,"LINESTRING (6.0953023 50.8673462, 6.0955844 50.8673487, 6.0957071 50.867351, 6.0962072 50.8673543, 6.0965864 50.8673574, 6.0966274 50.8673584, 6.0967491 50.8673709, 6.0968325 50.8673969)",,,,,
"[508009296, 125776504, 15865085]",,,Ladestraße,residential,10,False,True,63.015,"LINESTRING (6.0953023 50.8673462, 6.0953017 50.8674158, 6.0953009 50.8675426, 6.0952916 50.8676067, 6.0952779 50.8676579, 6.0951633 50.8679014)",,,building_passage,,
35589116,,,Weidstraße,residential,30,False,False,21.404,"LINESTRING (6.0962668 50.8650452, 6.0963238 50.8650585, 6.0963656 50.8650737, 6.0963833 50.8650952, 6.0963854 50.8651168, 6.096341 50.8651894)",,,,,
"[35589116, 35589117, 14563517]",,,Weidstraße,residential,30,False,True,52.830999999999996,"LINESTRING (6.0962668 50.8650452, 6.0961515 50.8650594, 6.0960744 50.8650839, 6.0960213 50.865217, 6.096177 50.8652236, 6.0962554 50.8652175, 6.096341 50.8651894)",,,,,
"[14563944, 223466179]",,,Anna-Klöcker-Straße,living_street,"['7', '30']",False,"[False, True]",159.451,"LINESTRING (6.096341 50.8651894, 6.096405 50.8651997, 6.0969813 50.8652785, 6.0974433 50.8653498, 6.0976675 50.865379, 6.0980567 50.8654296, 6.0983302 50.8654529, 6.098394 50.865448, 6.0985318 50.8653808)",,,,,
"[35589117, 35589116, 14563517]",,,Weidstraße,residential,30,False,False,52.830999999999996,"LINESTRING (6.096341 50.8651894, 6.0962554 50.8652175, 6.096177 50.8652236, 6.0960213 50.865217, 6.0960744 50.8650839, 6.0961515 50.8650594, 6.0962668 50.8650452)",,,,,
35589116,,,Weidstraße,residential,30,False,True,21.404,"LINESTRING (6.096341 50.8651894, 6.0963854 50.8651168, 6.0963833 50.8650952, 6.0963656 50.8650737, 6.0963238 50.8650585, 6.0962668 50.8650452)",,,,,
"[14563944, 223466179]",,,Anna-Klöcker-Straße,living_street,"['7', '30']",False,"[False, True]",159.451,"LINESTRING (6.0985318 50.8653808, 6.098394 50.865448, 6.0983302 50.8654529, 6.0980567 50.8654296, 6.0976675 50.865379, 6.0974433 50.8653498, 6.0969813 50.8652785, 6.096405 50.8651997, 6.096341 50.8651894)",,,,,
223466180,,,Anna-Klöcker-Straße,living_street,7,False,False,30.976999999999997,"LINESTRING (6.0985318 50.8653808, 6.098571 50.8653915, 6.0986137 50.865393, 6.0986351 50.8653902, 6.0986732 50.8653781, 6.0987114 50.865348, 6.0987221 50.8653219, 6.0987114 50.8652837, 6.0986872 50.8652615, 6.0986524 50.8652458, 6.0986131 50.8652392)",4.5,,,,
223466180,,,Anna-Klöcker-Straße,living_street,7,False,True,15.757,"LINESTRING (6.0985318 50.8653808, 6.0984953 50.8653574, 6.0984791 50.8653324, 6.0984765 50.8653114, 6.0984863 50.8652851, 6.0985199 50.8652588)",4.5,,,,
16579025,2,L 232,Schütz-von-Rode-Straße,primary,50,False,False,33.160000000000004,"LINESTRING (6.0975037 50.8657718, 6.0976138 50.8657924, 6.0977377 50.8658305, 6.0977764 50.8658519, 6.0978954 50.8659271)",,,,,
223460236,1,,,primary_link,50,True,False,55.241,"LINESTRING (6.0975037 50.8657718, 6.0976768 50.8657466, 6.0978629 50.8657646, 6.097916 50.8657705, 6.0980543 50.8657844, 6.0982734 50.8658225)",,,,,
"[92962177, 15222853, 47388933, 948081553, 948081554, 15222869]",3,L 232,Schütz-von-Rode-Straße,primary,50,False,True,288.462,"LINESTRING (6.0975037 50.8657718, 6.0973112 50.8657359, 6.0970728 50.8657103, 6.0967886 50.8656751, 6.0961756 50.8656181, 6.0960093 50.8656071, 6.09567 50.8656123, 6.0949359 50.8656365, 6.0945296 50.8656535, 6.0944182 50.865656, 6.0937663 50.8656777, 6.0937019 50.865679, 6.0934212 50.865686)",,yes,,,
"[1210350209, 14565754]",,,Erkensmühle,unclassified,,False,False,123.098,"LINESTRING (6.0973256 50.8667045, 6.0975429 50.8667354, 6.0979419 50.8667922, 6.0978371 50.8671166, 6.0984338 50.8671387)",6,,,,
14565754,,,Erkensmühle,unclassified,,False,False,76.20400000000001,"LINESTRING (6.0984338 50.8671387, 6.0985662 50.8671447, 6.0986665 50.8671546, 6.0989059 50.8671969, 6.0991662 50.8672317, 6.0995013 50.8672539)",6,,,,
"[1210350209, 14565754]",,,Erkensmühle,unclassified,,False,True,123.098,"LINESTRING (6.0984338 50.8671387, 6.0978371 50.8671166, 6.0979419 50.8667922, 6.0975429 50.8667354, 6.0973256 50.8667045)",6,,,,
"[35588525, 14565814]",,,Erkensmühle,unclassified,30,False,False,168.032,"LINESTRING (6.0984338 50.8671387, 6.0983854 50.8675762, 6.0983805 50.8676048, 6.0983414 50.8676285, 6.0982517 50.8676533, 6.0981426 50.8676537, 6.0979022 50.8676403, 6.09771 50.8676015, 6.0975363 50.8675475, 6.0974037 50.8675108, 6.0972881 50.8674889, 6.0972109 50.867482, 6.0970461 50.8674702, 6.0970019 50.8674653, 6.0969333 50.8674435, 6.0968325 50.8673969)",7,,,,
35589115,,,Afdener Straße,residential,10,False,True,26.634,"LINESTRING (6.0957464 50.8659786, 6.0957414 50.8662181)",,,,,
35589115,,,Afdener Straße,residential,10,False,False,26.634,"LINESTRING (6.0957414 50.8662181, 6.0957464 50.8659786)",,,,,
14567063,,,An der Wurm,residential,10,False,False,85.381,"LINESTRING (6.0957414 50.8662181, 6.0955617 50.8662532, 6.0953412 50.8663371, 6.0951455 50.8664336, 6.0950296 50.8665021, 6.0949446 50.86659, 6.0948757 50.866709)",,,,,
904660892,,,An der Wurm,residential,10,False,False,2.969,"LINESTRING (6.0948757 50.866709, 6.0948654 50.8667349)",,,,,
14567063,,,An der Wurm,residential,10,False,True,85.381,"LINESTRING (6.0948757 50.866709, 6.0949446 50.86659, 6.0950296 50.8665021, 6.0951455 50.8664336, 6.0953412 50.8663371, 6.0955617 50.8662532, 6.0957414 50.8662181)",,,,,
14566899,,,Afdener Straße,residential,10,True,False,52.226,"LINESTRING (6.0959765 50.8666582, 6.0959266 50.8666178, 6.0958792 50.8665592, 6.0957979 50.8664011, 6.0957414 50.8662181)",,,,,
15223087,,,An der Wurm,unclassified,10,True,False,80.23700000000001,"LINESTRING (6.0959765 50.8666582, 6.0958573 50.8667088, 6.0957894 50.8667328, 6.0956861 50.8667526, 6.0955906 50.866751, 6.0950922 50.8667285, 6.0948757 50.866709)",,,,,
14568116,,,Anna-Klöcker-Straße,living_street,7,False,True,12.184,"LINESTRING (6.0986252 50.8641766, 6.0987905 50.8642101)",,,,,
15016671,,,Anna-Klöcker-Straße,living_street,7,False,False,19.281,"LINESTRING (6.0986252 50.8641766, 6.0983535 50.8641509)",,,,,
170762524,,,Kleikstraße,residential,30,False,True,14.738,"LINESTRING (6.0894015 50.8661567, 6.0895954 50.8662076)",,,,,
"[144821765, 35594373]",3,,Kleikstraße,residential,30,False,False,38.572,"LINESTRING (6.0894015 50.8661567, 6.0893372 50.8661276, 6.0892723 50.8660794, 6.0892086 50.8660133, 6.0891845 50.8659856, 6.0891359 50.8658647)",,,,,
"[14447383, 881625263]",,,Klosterrather Straße,residential,30,False,False,61.536,"LINESTRING (6.0894015 50.8661567, 6.0893548 50.8662027, 6.0893012 50.8662661, 6.0891689 50.86632, 6.088878 50.8664404, 6.0887336 50.8664983)",6,,,,
170762524,,,Kleikstraße,residential,30,False,False,14.738,"LINESTRING (6.0895954 50.8662076, 6.0894015 50.8661567)",,,,,
"[938164848, 14801436]",,,Burgstraße,residential,30,True,False,71.15100000000001,"LINESTRING (6.0895954 50.8662076, 6.0895742 50.8662455, 6.0895382 50.8663657, 6.0894904 50.8664739, 6.0894311 50.8665529, 6.0894001 50.8665942, 6.0893552 50.8667619, 6.0893412 50.8668231)",,,,,
242647712,,,Kleikstraße,residential,30,False,True,45.527,"LINESTRING (6.0895954 50.8662076, 6.089753 50.8662337, 6.0901146 50.8663052, 6.0902155 50.8663274)",,,,,
170762519,,,Burgstraße,residential,30,False,True,48.361,"LINESTRING (6.0895676 50.8672329, 6.089476 50.8671038, 6.0894095 50.866982, 6.0893412 50.8668231)",,,,,
14801465,,,Burgstraße,residential,30,False,True,32.294,"LINESTRING (6.0893412 50.8668231, 6.0888982 50.8669017)",5,,,,
170762519,,,Burgstraße,residential,30,False,False,48.361,"LINESTRING (6.0893412 50.8668231, 6.0894095 50.866982, 6.089476 50.8671038, 6.0895676 50.8672329)",,,,,
948081544,4,L 232,Geilenkirchener Straße,primary,50,False,False,20.101,"LINESTRING (6.0977751 50.8698308, 6.0975371 50.8697302)",,,,,
"[948081539, 948081541, 948081542]","['4', '3']",L 232,Geilenkirchener Straße,primary,50,False,True,156.531,"LINESTRING (6.0977751 50.8698308, 6.0979955 50.8699278, 6.0982181 50.8700269, 6.0990952 50.8704119, 6.0996027 50.8706379)",,,,,
