osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,junction,width,tunnel
"[308209122, 134622578]",Münsterstraße,living_street,False,True,72.22,,7,"LINESTRING (7.7828068 51.9851925, 7.7825376 51.9853704, 7.782428 51.9854241, 7.7822314 51.9854785, 7.7820963 51.9855003, 7.781933 51.9855125)",,,,
26659246,Königstraße,living_street,True,False,72.94,,7,"LINESTRING (7.7831045 51.9849367, 7.7837565 51.984418)",,,,
584880608,Münsterstraße,living_street,False,True,34.995,,7,"LINESTRING (7.7831045 51.9849367, 7.7828068 51.9851925)",,,,
42488353,Bahnhofstraße,living_street,False,True,71.712,,7,"LINESTRING (7.7848889 51.9835327, 7.7841543 51.9830731)",,,,
"[43666163, 1008835790]",Bahnhofstraße,living_street,False,False,92.92500000000001,,7,"LINESTRING (7.7848889 51.9835327, 7.7857305 51.9840344, 7.7857638 51.9840824, 7.7857894 51.9841425)",,,,
843608109,Königstraße,living_street,False,True,37.166,,7,"LINESTRING (7.7858511 51.9822796, 7.785647 51.9825893)",,,,
25278185,Steinstraße,living_street,False,True,68.239,,7,"LINESTRING (7.7858511 51.9822796, 7.7857096 51.9822331, 7.7854141 51.9821018, 7.7850415 51.9819237)",,,,
25367155,Steinstraße,living_street,False,False,30.330000000000002,,7,"LINESTRING (7.7858511 51.9822796, 7.7859465 51.9823089, 7.7861747 51.9824066, 7.7862305 51.9824171)",,,,
26659247,Königstraße,living_street,False,False,49.788,,7,"LINESTRING (7.7858511 51.9822796, 7.7860337 51.9819765, 7.7860635 51.9818534)",,,,
26659247,Königstraße,living_street,False,True,32.023,,7,"LINESTRING (7.7862893 51.9816109, 7.7862205 51.9816444, 7.786106 51.9817507, 7.786079 51.9817968, 7.7860635 51.9818534)",,,,
"[38284409, 42488356, 665443313]",Steintor,secondary,False,False,85.577,3,50,"LINESTRING (7.7862893 51.9816109, 7.7861998 51.9815276, 7.7860596 51.9813542, 7.7860142 51.9812726, 7.7859523 51.9810912, 7.7859151 51.9809791, 7.7858906 51.9808904)",L 585,,,
"[480687036, 160683839]",Baßfeld,secondary,False,True,178.814,2,50,"LINESTRING (7.7862893 51.9816109, 7.7864095 51.9817092, 7.7868441 51.9820646, 7.7869105 51.9821155, 7.7869603 51.9821538, 7.7873753 51.9825172, 7.7874825 51.9826103, 7.7878246 51.9829112)",L 585,,,
"[25417690, 947811490]",August-Winkhaus-Straße,"['residential', 'unclassified']",False,True,83.01100000000001,2,30,"LINESTRING (7.7803482 51.9879793, 7.7806525 51.9877843, 7.7807205 51.9877386, 7.7808586 51.9876542, 7.7810217 51.987546, 7.7811725 51.9874325)",,,,
25217510,Münsterstraße,living_street,False,False,24.925,,,"LINESTRING (7.7817343 51.9857001, 7.7818294 51.9856022, 7.781933 51.9855125)",,,,
25417690,August-Winkhaus-Straße,unclassified,False,False,82.849,2,30,"LINESTRING (7.7817343 51.9857001, 7.7817433 51.9857248, 7.7818047 51.9858925, 7.781825 51.9860477, 7.7818271 51.9861864, 7.7818249 51.986278, 7.7818233 51.9863036, 7.7817951 51.9864387)",,,,
403485305,August-Winkhaus-Straße,unclassified,False,True,23.070999999999998,,30,"LINESTRING (7.7817343 51.9857001, 7.7816707 51.9856194, 7.7816439 51.9856026, 7.781537 51.9855352)",,,,
399007928,Wolbecker Straße,secondary,True,False,8.186,1,,"LINESTRING (7.7853375 51.9794893, 7.7853679 51.9794181)",L 585,roundabout,,
"[844829252, 461549613]",Orkotten,tertiary,False,True,22.863,2,,"LINESTRING (7.7853375 51.9794893, 7.7852344 51.9794932, 7.7850048 51.9795058)",K 50,,,
42488353,Bahnhofstraße,living_street,False,False,71.712,,7,"LINESTRING (7.7841543 51.9830731, 7.7848889 51.9835327)",,,,
42488353,Bahnhofstraße,living_street,False,True,72.32,,7,"LINESTRING (7.7841543 51.9830731, 7.7834026 51.9826163)",,,,
"[26659813, 26659814]",Ritterstraße,living_street,False,False,142.04999999999998,,7,"LINESTRING (7.7841543 51.9830731, 7.7844177 51.9828175, 7.7845754 51.9825655, 7.7845956 51.9825333, 7.7848954 51.9820746, 7.7850415 51.9819237)",,,,
843245613,Ritterstraße,living_street,False,True,129.567,,7,"LINESTRING (7.7841543 51.9830731, 7.7837345 51.9833778, 7.7829891 51.9839905)",,,,
"[25278186, 25278188]","['Markt', 'Münsterstraße']",living_street,True,False,129.847,,7,"LINESTRING (7.7857894 51.9841425, 7.7853767 51.9844167, 7.7851155 51.9845036, 7.7849173 51.9845814, 7.784592 51.9846646, 7.7842134 51.9847529)",,,,
843629875,Bahnhofstraße,living_street,False,False,18.301000000000002,,,"LINESTRING (7.7857894 51.9841425, 7.7859678 51.9842061, 7.7860257 51.9841941)",,,,
"[43666163, 1008835790]",Bahnhofstraße,living_street,False,True,92.92500000000001,,7,"LINESTRING (7.7857894 51.9841425, 7.7857638 51.9840824, 7.7857305 51.9840344, 7.7848889 51.9835327)",,,,
843629875,Bahnhofstraße,living_street,False,True,18.301000000000002,,,"LINESTRING (7.7860257 51.9841941, 7.7859678 51.9842061, 7.7857894 51.9841425)",,,,
43666153,Juffernstiege,living_street,False,True,48.974000000000004,,,"LINESTRING (7.7842134 51.9847529, 7.7839568 51.9845262, 7.7837565 51.984418)",,,,
43666154,Münsterstraße,living_street,True,False,78.843,,7,"LINESTRING (7.7842134 51.9847529, 7.7837922 51.9848198, 7.7833804 51.9848695, 7.7831045 51.9849367)",,,,
25367155,Steinstraße,living_street,False,True,30.33,,7,"LINESTRING (7.7862305 51.9824171, 7.7861747 51.9824066, 7.7859465 51.9823089, 7.7858511 51.9822796)",,,,
"[43666164, 25367156, 26636519]","['Lappenbrink', 'Steinstraße']",living_street,False,False,220.243,,7,"LINESTRING (7.7862305 51.9824171, 7.7862289 51.9826117, 7.7862056 51.9827963, 7.7861553 51.9830031, 7.7860978 51.9832585, 7.7863614 51.983252, 7.7867593 51.9832069, 7.7869874 51.9831608, 7.7871864 51.9831205, 7.7874469 51.9830397, 7.787746 51.9829403, 7.7878246 51.9829112)",,,,
306240684,Steinstraße,living_street,False,False,64.57900000000001,,7,"LINESTRING (7.7862305 51.9824171, 7.7862145 51.982239, 7.7861843 51.9820879, 7.7861481 51.9819521, 7.7861325 51.9819197, 7.7860635 51.9818534)",,,,
25278187,Juffernstiege,living_street,False,True,71.001,,7,"LINESTRING (7.7837565 51.984418, 7.7836117 51.9843574, 7.7829891 51.9839905)",,,,
26659246,Königstraße,living_street,True,False,55.501999999999995,,7,"LINESTRING (7.7837565 51.984418, 7.7840277 51.9842075, 7.7842635 51.9840286)",,,,
43666153,Juffernstiege,living_street,False,False,48.974000000000004,,,"LINESTRING (7.7837565 51.984418, 7.7839568 51.9845262, 7.7842134 51.9847529)",,,,
42488353,Bahnhofstraße,living_street,False,False,73.276,,7,"LINESTRING (7.7826308 51.9821599, 7.7834026 51.9826163)",,,,
25367149,Grabenstraße,living_street,False,True,182.41,,7,"LINESTRING (7.7826308 51.9821599, 7.7835383 51.9815937, 7.783811 51.9814306, 7.7839766 51.9813449, 7.7841872 51.9812804, 7.7844404 51.9812586, 7.7847248 51.981259)",,,,
42488354,Grabenstraße,living_street,False,False,149.85999999999999,,7,"LINESTRING (7.7826308 51.9821599, 7.7822179 51.9824343, 7.7821543 51.9825089, 7.7821381 51.9825279, 7.7819666 51.9827537, 7.7819256 51.9828227, 7.7818659 51.9832871, 7.7818951 51.9833643)",,,,
"[24739922, 42488355]",Bahnhofstraße,living_street,False,True,104.221,,7,"LINESTRING (7.7826308 51.9821599, 7.7825669 51.9821239, 7.7822701 51.9819827, 7.7818205 51.9817726, 7.7814206 51.9815921)",,,,
25367166,Grabenstraße,living_street,False,False,34.578,,,"LINESTRING (7.7818951 51.9833643, 7.7813902 51.9833652)",,,,
42488354,Grabenstraße,living_street,False,False,33.253,,7,"LINESTRING (7.7818951 51.9833643, 7.7822157 51.9835889)",,,,
42488354,Grabenstraße,living_street,False,True,149.85999999999999,,7,"LINESTRING (7.7818951 51.9833643, 7.7818659 51.9832871, 7.7819256 51.9828227, 7.7819666 51.9827537, 7.7821381 51.9825279, 7.7821543 51.9825089, 7.7822179 51.9824343, 7.7826308 51.9821599)",,,,
42488354,Grabenstraße,living_street,False,True,33.253,,7,"LINESTRING (7.7822157 51.9835889, 7.7818951 51.9833643)",,,,
843245614,Juffernstiege,living_street,False,False,69.278,,7,"LINESTRING (7.7822157 51.9835889, 7.7829891 51.9839905)",,,,
25367153,Grimmeldorf,living_street,False,True,135.373,,,"LINESTRING (7.7822157 51.9835889, 7.7826778 51.9831751, 7.7834026 51.9826163)",,,,
"[42488354, 843245612]",Grabenstraße,living_street,False,False,156.56000000000003,,7,"LINESTRING (7.7822157 51.9835889, 7.7819101 51.9838229, 7.7818659 51.9838567, 7.781735 51.9843684, 7.781714 51.9845872, 7.7818259 51.984707, 7.7820693 51.9848219)",,,,
843245614,Juffernstiege,living_street,False,True,69.278,,7,"LINESTRING (7.7829891 51.9839905, 7.7822157 51.9835889)",,,,
25278187,Juffernstiege,living_street,False,False,71.001,,7,"LINESTRING (7.7829891 51.9839905, 7.7836117 51.9843574, 7.7837565 51.984418)",,,,
843245613,Ritterstraße,living_street,False,False,129.567,,7,"LINESTRING (7.7829891 51.9839905, 7.7837345 51.9833778, 7.7841543 51.9830731)",,,,
25367149,Grabenstraße,living_street,False,False,182.41000000000003,,7,"LINESTRING (7.7847248 51.981259, 7.7844404 51.9812586, 7.7841872 51.9812804, 7.7839766 51.9813449, 7.783811 51.9814306, 7.7835383 51.9815937, 7.7826308 51.9821599)",,,,
"[26659813, 25367149]","['Grabenstraße', 'Ritterstraße']",living_street,False,True,136.884,,7,"LINESTRING (7.7847248 51.981259, 7.7849378 51.9812693, 7.7851871 51.9813039, 7.7853232 51.981339, 7.7855373 51.9813941, 7.7856664 51.9814905, 7.7855047 51.9815908, 7.7851284 51.9818241, 7.7850415 51.9819237)",,,,
25367154,Voßhof,living_street,True,False,177.832,,7,"LINESTRING (7.7847248 51.981259, 7.7843365 51.9814964, 7.7842268 51.981581, 7.7839257 51.9819353, 7.7836584 51.9823225, 7.7834026 51.9826163)",,,,
25367150,Mühlenstraße,living_street,False,False,99.539,,7,"LINESTRING (7.7852982 51.9854378, 7.7846126 51.9856875, 7.7845586 51.9857003, 7.7844105 51.9857353, 7.7841408 51.9857839, 7.7840629 51.9857746, 7.7839842 51.9857652)",,,,
25367151,Schleifstiege,living_street,True,False,106.78,,7,"LINESTRING (7.7852982 51.9854378, 7.7844191 51.984932, 7.7842134 51.9847529)",,,,
25750560,Kardinal-von-Galen-Platz,living_street,False,False,68.422,,7,"LINESTRING (7.7852982 51.9854378, 7.7857157 51.9856966, 7.7858894 51.9857159, 7.7860292 51.9857181, 7.7861193 51.9857133)",,,,
26659245,Ritterstraße,living_street,False,False,76.923,,7,"LINESTRING (7.7820693 51.9848219, 7.7823105 51.9845011, 7.7823494 51.9844619, 7.7824921 51.9843446, 7.7826341 51.984228)",,,,
26659245,Ritterstraße,living_street,False,True,65.272,,7,"LINESTRING (7.7820693 51.9848219, 7.7826882 51.9851468, 7.7828068 51.9851925)",,,,
"[42488354, 843245612]",Grabenstraße,living_street,False,True,156.56,,7,"LINESTRING (7.7820693 51.9848219, 7.7818259 51.984707, 7.781714 51.9845872, 7.781735 51.9843684, 7.7818659 51.9838567, 7.7819101 51.9838229, 7.7822157 51.9835889)",,,,
1025850052,Ritterstraße,living_street,True,False,35.895,,7,"LINESTRING (7.7826341 51.984228, 7.7829891 51.9839905)",,,,
26659245,Ritterstraße,living_street,False,True,76.923,,7,"LINESTRING (7.7826341 51.984228, 7.7824921 51.9843446, 7.7823494 51.9844619, 7.7823105 51.9845011, 7.7820693 51.9848219)",,,,
25278185,Steinstraße,living_street,False,False,68.239,,7,"LINESTRING (7.7850415 51.9819237, 7.7854141 51.9821018, 7.7857096 51.9822331, 7.7858511 51.9822796)",,,,
"[26659813, 25367149]","['Grabenstraße', 'Ritterstraße']",living_street,False,False,136.884,,7,"LINESTRING (7.7850415 51.9819237, 7.7851284 51.9818241, 7.7855047 51.9815908, 7.7856664 51.9814905, 7.7855373 51.9813941, 7.7853232 51.981339, 7.7851871 51.9813039, 7.7849378 51.9812693, 7.7847248 51.981259)",,,,
"[26659813, 26659814]",Ritterstraße,living_street,False,True,142.05,,7,"LINESTRING (7.7850415 51.9819237, 7.7848954 51.9820746, 7.7845956 51.9825333, 7.7845754 51.9825655, 7.7844177 51.9828175, 7.7841543 51.9830731)",,,,
42488353,Bahnhofstraße,living_street,False,False,72.32,,7,"LINESTRING (7.7834026 51.9826163, 7.7841543 51.9830731)",,,,
42488353,Bahnhofstraße,living_street,False,True,73.276,,7,"LINESTRING (7.7834026 51.9826163, 7.7826308 51.9821599)",,,,
25367153,Grimmeldorf,living_street,False,False,135.373,,,"LINESTRING (7.7834026 51.9826163, 7.7826778 51.9831751, 7.7822157 51.9835889)",,,,
25817848,Antoniusstraße,living_street,False,False,80.783,,7,"LINESTRING (7.7878246 51.9829112, 7.7879258 51.9828672, 7.78875 51.9824609)",,,,
"[38284408, 1070588903]",Baßfeld,secondary,False,True,66.94500000000001,2,50,"LINESTRING (7.7878246 51.9829112, 7.7878815 51.9829695, 7.7879079 51.9829965, 7.7879371 51.9830264, 7.7879881 51.9831003, 7.7880282 51.9831866, 7.788117 51.9833401, 7.7882239 51.9834575)",L 585,,,
"[25367156, 43666164, 26636519]","['Lappenbrink', 'Steinstraße']",living_street,False,True,220.24300000000002,,7,"LINESTRING (7.7878246 51.9829112, 7.787746 51.9829403, 7.7874469 51.9830397, 7.7871864 51.9831205, 7.7869874 51.9831608, 7.7867593 51.9832069, 7.7863614 51.983252, 7.7860978 51.9832585, 7.7861553 51.9830031, 7.7862056 51.9827963, 7.7862289 51.9826117, 7.7862305 51.9824171)",,,,
"[480687036, 160683839]",Baßfeld,secondary,False,False,178.814,2,50,"LINESTRING (7.7878246 51.9829112, 7.7874825 51.9826103, 7.7873753 51.9825172, 7.7869603 51.9821538, 7.7869105 51.9821155, 7.7868441 51.9820646, 7.7864095 51.9817092, 7.7862893 51.9816109)",L 585,,,
"[25278184, 845131794]",Emsstraße,living_street,False,False,28.545,,,"LINESTRING (7.7876688 51.983645, 7.787636 51.9836512, 7.7873999 51.9836961, 7.7872727 51.9837247)",,,,
"[25278184, 974389772]",Emsstraße,living_street,False,True,43.358,,,"LINESTRING (7.7876688 51.983645, 7.788126 51.9834917, 7.7882239 51.9834575)",,,,
"[379713617, 25367162]","['Am Schilde', 'Herrenstraße']",living_street,False,True,144.79899999999998,,,"LINESTRING (7.7876688 51.983645, 7.7876263 51.9837414, 7.7875389 51.9839058, 7.7874757 51.9840327, 7.7873669 51.9841941, 7.7872492 51.9842974, 7.7870582 51.9844822, 7.7869534 51.9845529, 7.7865924 51.9847245)",,,,
25417706,Drosselweg,residential,False,True,128.38899999999998,,30,"LINESTRING (7.7776212 51.9850876, 7.7780307 51.9850358, 7.7781928 51.9849965, 7.7783457 51.9849323, 7.779175 51.9845808, 7.7792297 51.9845362)",,,,
25417707,Häherweg,residential,False,False,60.635999999999996,,30,"LINESTRING (7.7779336 51.9863997, 7.7780427 51.9865784, 7.7781795 51.9867812, 7.7782832 51.9868999)",,,,
25417707,Häherweg,residential,False,True,68.024,,30,"LINESTRING (7.7779336 51.9863997, 7.7776772 51.9859923, 7.7775746 51.9858293)",,,,
1054523550,Finkenweg,residential,False,True,116.037,,30,"LINESTRING (7.7779336 51.9863997, 7.7784845 51.9862188, 7.779217 51.9859741, 7.7794319 51.9859128)",,,,
25417709,An der Marienlinde,residential,False,False,53.988,,30,"LINESTRING (7.7794319 51.9859128, 7.7798609 51.9862491, 7.7799421 51.9862782)",,,,
1054523550,Finkenweg,residential,False,False,116.037,,30,"LINESTRING (7.7794319 51.9859128, 7.779217 51.9859741, 7.7784845 51.9862188, 7.7779336 51.9863997)",,,,
"[25417710, 1054523550]",Finkenweg,residential,False,True,110.20899999999999,,30,"LINESTRING (7.7794319 51.9859128, 7.7796699 51.9858348, 7.7798491 51.9857468, 7.7800521 51.9856135, 7.7800918 51.9855912, 7.7801416 51.9855632, 7.780634 51.9853506, 7.7807108 51.9853202)",,,,
25417709,An der Marienlinde,residential,False,True,95.073,,30,"LINESTRING (7.7811339 51.985859, 7.7803578 51.9861868, 7.7801796 51.9862432, 7.7800569 51.9862728, 7.7799421 51.9862782)",,,,
23510329,Münstertor,residential,False,False,54.712,2,50,"LINESTRING (7.7792297 51.9845362, 7.7798072 51.9848762)",,,,
23510329,Münstertor,residential,False,True,43.215,2,50,"LINESTRING (7.7792297 51.9845362, 7.7787879 51.9842587)",,,,
25417706,Drosselweg,residential,False,False,128.38899999999998,,30,"LINESTRING (7.7792297 51.9845362, 7.779175 51.9845808, 7.7783457 51.9849323, 7.7781928 51.9849965, 7.7780307 51.9850358, 7.7776212 51.9850876)",,,,
25417707,Häherweg,residential,False,True,60.635999999999996,,30,"LINESTRING (7.7782832 51.9868999, 7.7781795 51.9867812, 7.7780427 51.9865784, 7.7779336 51.9863997)",,,,
23510329,Münstertor,residential,False,False,61.660000000000004,2,50,"LINESTRING (7.7807108 51.9853202, 7.7808669 51.9853782, 7.7811283 51.9854507, 7.7814337 51.9855094, 7.781537 51.9855352)",,,,
23510329,Münstertor,residential,False,True,79.372,2,50,"LINESTRING (7.7807108 51.9853202, 7.7804739 51.9852255, 7.7802226 51.9851122, 7.7798072 51.9848762)",,,,
"[1054523550, 25417710]",Finkenweg,residential,False,False,110.20900000000002,,30,"LINESTRING (7.7807108 51.9853202, 7.780634 51.9853506, 7.7801416 51.9855632, 7.7800918 51.9855912, 7.7800521 51.9856135, 7.7798491 51.9857468, 7.7796699 51.9858348, 7.7794319 51.9859128)",,,,
25417707,Häherweg,residential,False,False,68.024,,30,"LINESTRING (7.7775746 51.9858293, 7.7776772 51.9859923, 7.7779336 51.9863997)",,,,
25417711,Schwalbenweg,residential,False,True,187.92399999999998,,30,"LINESTRING (7.7775746 51.9858293, 7.778836 51.9854198, 7.7789517 51.9853667, 7.779349 51.9851845, 7.7797417 51.9849206, 7.7798072 51.9848762)",,,,
"[1008810061, 25461051, 779430744, 779430745, 779430746, 584981595, 183048350]",Alter Warendorfer Weg,residential,False,True,319.66700000000003,,30,"LINESTRING (7.7913885 51.9815896, 7.7908916 51.9815189, 7.7907871 51.9815021, 7.7907073 51.9814894, 7.7898086 51.9813453, 7.7893539 51.9812763, 7.7876982 51.9810278, 7.7873888 51.9809753, 7.7872025 51.9809439, 7.7871391 51.9809072, 7.787117 51.9808191, 7.7871105 51.980793, 7.7871046 51.9807455)",,,,
"[1008810061, 25461051, 779430744, 779430745, 779430746, 584981595, 183048350]",Alter Warendorfer Weg,residential,False,False,319.667,,30,"LINESTRING (7.7871046 51.9807455, 7.7871105 51.980793, 7.787117 51.9808191, 7.7871391 51.9809072, 7.7872025 51.9809439, 7.7873888 51.9809753, 7.7876982 51.9810278, 7.7893539 51.9812763, 7.7898086 51.9813453, 7.7907073 51.9814894, 7.7907871 51.9815021, 7.7908916 51.9815189, 7.7913885 51.9815896)",,,,
"[665443314, 23640333]",Warendorfer Straße,tertiary,False,True,84.763,"['2', '3']",50,"LINESTRING (7.7871046 51.9807455, 7.786857 51.9807623, 7.7865532 51.9808014, 7.7860272 51.9808728, 7.7858906 51.9808904)",K 50,,,
"[284925677, 32049766]",Orkotten,tertiary,False,False,143.856,2,50,"LINESTRING (7.7785851 51.9802152, 7.7798485 51.9801177, 7.7806687 51.9800518)",K 50,,,
"[25461058, 1162999755]",Gildeweg,residential,False,False,344.11,,30,"LINESTRING (7.7785851 51.9802152, 7.7785955 51.9802544, 7.7788217 51.9811439, 7.7799168 51.9810348, 7.7802387 51.9810027, 7.7802785 51.9809987, 7.7807926 51.9809547, 7.7808711 51.9808758, 7.7806833 51.9800996, 7.7806687 51.9800518)",,,,
"[25461058, 1162999755]",Gildeweg,residential,False,True,344.10999999999996,,30,"LINESTRING (7.7806687 51.9800518, 7.7806833 51.9800996, 7.7808711 51.9808758, 7.7807926 51.9809547, 7.7802785 51.9809987, 7.7802387 51.9810027, 7.7799168 51.9810348, 7.7788217 51.9811439, 7.7785955 51.9802544, 7.7785851 51.9802152)",,,,
"[284925677, 32049766]",Orkotten,tertiary,False,True,143.856,2,50,"LINESTRING (7.7806687 51.9800518, 7.7798485 51.9801177, 7.7785851 51.9802152)",K 50,,,
284925676,Orkotten,tertiary,False,False,27.98,2,50,"LINESTRING (7.7806687 51.9800518, 7.7807908 51.9800405, 7.7808442 51.9800356, 7.7808825 51.9800327, 7.7810736 51.9800185)",K 50,,,
