osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,ref,tunnel,junction
"[279193442, 26043460]",True,"['2', '3']",Holsterhauser Straße,secondary,50,False,149.213,"LINESTRING (7.2261555 51.5358561, 7.2260576 51.5358393, 7.2256873 51.5357783, 7.2253523 51.5357158, 7.2251874 51.5356833, 7.2250527 51.5356569, 7.2246183 51.5355514, 7.224453 51.5355054, 7.2243265 51.535469, 7.2241253 51.5354107)",,L 657,,
279195203,False,4,Holsterhauser Straße,secondary,50,True,3.447,"LINESTRING (7.2181195 51.5340715, 7.2180752 51.5340573)",,L 657,,
"[26043449, 279195204]",True,"['2', '3']",Holsterhauser Straße,secondary,50,False,74.193,"LINESTRING (7.2181195 51.5340715, 7.218214 51.5340772, 7.2183238 51.534091, 7.218707 51.5341729, 7.2189669 51.5342237, 7.2191446 51.534262)",,L 657,,
"[279195203, 1104061374]",False,4,Holsterhauser Straße,secondary,50,False,54.925000000000004,"LINESTRING (7.2173665 51.5338345, 7.2178746 51.533993, 7.2180752 51.5340573)",,L 657,,
3729512,False,,Haldenstraße,residential,30,True,62.704,"LINESTRING (7.2155777 51.5390656, 7.2155529 51.5385019)",,,,
"[3729512, 782119672]",False,,Haldenstraße,"['residential', 'living_street']","['30', 'walk']",False,128.234,"LINESTRING (7.2155777 51.5390656, 7.2156234 51.5401038, 7.2156285 51.5402184)",,,,
38548608,False,2,Eckstraße,residential,30,False,219.731,"LINESTRING (7.2155777 51.5390656, 7.2159171 51.5390663, 7.2168528 51.5390746, 7.2168897 51.5391008, 7.2169326 51.5402486)",,,,
38548608,False,2,Eckstraße,residential,30,True,219.731,"LINESTRING (7.2169326 51.5402486, 7.2168897 51.5391008, 7.2168528 51.5390746, 7.2159171 51.5390663, 7.2155777 51.5390656)",,,,
"[937824473, 654013806]",False,3,Neustraße,residential,30,False,56.627,"LINESTRING (7.2169326 51.5402486, 7.2174838 51.5402617, 7.2175557 51.5402632, 7.2177508 51.5402681)",,,,
"[782119668, 782119669]",False,,Neustraße,"['residential', 'living_street']","['30', 'walk']",True,90.253,"LINESTRING (7.2169326 51.5402486, 7.2157847 51.540222, 7.2156285 51.5402184)",,,,
25458828,False,,Freiligrathstraße,residential,30,True,69.04899999999999,"LINESTRING (7.2198442 51.5390915, 7.2197019 51.5391226, 7.2188961 51.539286)",,,,
1107942353,False,2,Bebelstraße,residential,30,True,14.469,"LINESTRING (7.2198442 51.5390915, 7.2199067 51.5391605, 7.2199468 51.5392049)",,,,
"[81112299, 1107942653]",False,2,Bebelstraße,residential,30,False,73.439,"LINESTRING (7.2198442 51.5390915, 7.2195997 51.5388214, 7.2195491 51.5387664, 7.2194563 51.5386645, 7.2194024 51.5385972, 7.2193655 51.5385052)",,,,
25435156,False,3,Bebelstraße,residential,30,True,24.073999999999998,"LINESTRING (7.2208417 51.5401341, 7.2209031 51.5402017, 7.2209885 51.54033)",,,,
"[1112394673, 1112394678]",False,2,Bebelstraße,residential,30,False,38.963,"LINESTRING (7.2208417 51.5401341, 7.2206471 51.539937, 7.2205469 51.5398355)",,,,
"[843550021, 396987364, 654013821]",True,"['2', '1']",Von-der-Heydt-Straße,residential,"['50', '30']",False,74.47399999999999,"LINESTRING (7.2180812 51.5417493, 7.2176213 51.5418307, 7.2173498 51.5418963, 7.2172679 51.5419187, 7.2170693 51.5419746)",,,,
654013823,False,3,Von-der-Heydt-Straße,residential,30,True,55.109,"LINESTRING (7.2180812 51.5417493, 7.2182507 51.5417315, 7.2184749 51.5417083, 7.2185691 51.5417008, 7.2186289 51.5416972, 7.2188704 51.5416826)",,,,
126103007,True,1,,secondary_link,30,False,28.982,"LINESTRING (7.2258035 51.5356858, 7.2259334 51.5356798, 7.2259998 51.5356698, 7.2260648 51.5356539, 7.226125 51.5356313, 7.226181 51.5355955)",,,,
"[843119464, 205500114]",True,2,Holsterhauser Straße,secondary,50,False,26.375,"LINESTRING (7.2258035 51.5356858, 7.2260297 51.5357236, 7.2260778 51.5357316, 7.2261717 51.5357475)",,L 657,,
205500112,True,1,Bochumer Straße,residential,30,False,77.81700000000001,"LINESTRING (7.226181 51.5355955, 7.2261847 51.5355668, 7.2262067 51.5353983, 7.2262096 51.5353657, 7.2262118 51.5353411, 7.226212 51.5353177, 7.2262123 51.5352834, 7.2262097 51.535205, 7.2262082 51.5351727, 7.2261909 51.535052, 7.2261484 51.5348992)",,,,
"[1102307089, 1102307132, 1102306773]",False,2,Shamrockstraße,residential,30,False,89.893,"LINESTRING (7.2142553 51.5337743, 7.2145778 51.5339305, 7.2151433 51.5342044, 7.2152807 51.534271)",,,,
"[1102306714, 1102306421, 1102306431]",False,2,Shamrockstraße,residential,30,False,122.30199999999999,"LINESTRING (7.2152807 51.534271, 7.2158122 51.5344162, 7.2162296 51.5345243, 7.216444 51.5345798, 7.2169087 51.5347001)",,,,
"[1102307089, 1102307132, 1102306773]",False,2,Shamrockstraße,residential,30,True,89.893,"LINESTRING (7.2152807 51.534271, 7.2151433 51.5342044, 7.2145778 51.5339305, 7.2142553 51.5337743)",,,,
4916937,False,,Shamrockstraße,residential,30,False,27.312,"LINESTRING (7.2169087 51.5347001, 7.2167697 51.53493)",,,,
499119205,False,2,Shamrockstraße,residential,30,False,101.958,"LINESTRING (7.2169087 51.5347001, 7.2177447 51.5349066, 7.218292 51.5350154)",,,,
"[1102306714, 1102306421, 1102306431]",False,2,Shamrockstraße,residential,30,True,122.30199999999999,"LINESTRING (7.2169087 51.5347001, 7.216444 51.5345798, 7.2162296 51.5345243, 7.2158122 51.5344162, 7.2152807 51.534271)",,,,
499119205,False,2,Shamrockstraße,residential,30,True,101.958,"LINESTRING (7.218292 51.5350154, 7.2177447 51.5349066, 7.2169087 51.5347001)",,,,
"[937852401, 1104063212, 857893318, 845393479]",False,,Shamrockstraße,residential,30,False,70.592,"LINESTRING (7.218292 51.5350154, 7.2183985 51.5350353, 7.218499 51.5350555, 7.2188141 51.5351164, 7.2190897 51.5351686, 7.2191575 51.5351817, 7.2192696 51.5351969)",,,,
"[1101548001, 1101548194]",False,,In der Helle,residential,30,True,180.169,"LINESTRING (7.218292 51.5350154, 7.218249 51.5350752, 7.2180505 51.5353287, 7.2177849 51.5356679, 7.2177462 51.5357173, 7.2172016 51.5364125, 7.2171438 51.5364693)",,,,
205500115,False,2,Bochumer Straße,residential,30,False,9.356,"LINESTRING (7.2250462 51.5336671, 7.2251162 51.5335951)",,,,
"[1104004282, 1155220825, 3751562]",False,2,Kronprinzenstraße,residential,30,True,104.58,"LINESTRING (7.2250462 51.5336671, 7.2250061 51.5337258, 7.2249865 51.533755, 7.2249731 51.5337717, 7.2248743 51.5339014, 7.2248203 51.5339581, 7.2246939 51.5340758, 7.2244079 51.5343187, 7.2242351 51.534456)",,,,
"[937863046, 155223406]",True,1,,secondary_link,50,False,37.849000000000004,"LINESTRING (7.2191446 51.534262, 7.2192091 51.5342526, 7.2192521 51.5342449, 7.2192956 51.534228, 7.2193415 51.534209, 7.2193865 51.5341875, 7.2194601 51.5341355, 7.219522 51.5340426)",,L 551,,
279195205,True,3,Holsterhauser Straße,secondary,50,False,25.397,"LINESTRING (7.2191446 51.534262, 7.2192903 51.5342955, 7.2193446 51.5343075, 7.219488 51.5343428)",,L 657,,
155223364,True,1,Altenhöfener Straße,residential,30,False,17.6,"LINESTRING (7.226532 51.5348564, 7.2264716 51.5348754, 7.226406 51.5348903, 7.2263864 51.5348939, 7.2263517 51.5348994, 7.2262922 51.5349068)",,,,
"[1117383200, 155223363]",True,,Altenhöfener Straße,residential,30,False,28.854,"LINESTRING (7.226532 51.5348564, 7.2264218 51.5349832, 7.2263945 51.5350122, 7.2263314 51.5350839)",,,,
"[205500112, 1115652554, 843119466, 1138102345]",True,1,Bochumer Straße,residential,30,False,157.949,"LINESTRING (7.2261484 51.5348992, 7.2261251 51.5348436, 7.2261125 51.5348153, 7.2260855 51.5347546, 7.2259876 51.5345821, 7.225904 51.534472, 7.2258114 51.5343717, 7.2255452 51.5341233, 7.2254378 51.5340251, 7.2253 51.5338992, 7.2251768 51.5337865, 7.2250462 51.5336671)",,,,
"[1104338693, 1104339463, 1104339464, 1104339857, 1104339474]",False,,Otto-Hue-Straße,residential,30,True,120.05099999999999,"LINESTRING (7.2226894 51.5348717, 7.2225874 51.5347089, 7.2225407 51.5346348, 7.2223523 51.5343355, 7.222314 51.5342747, 7.2222555 51.5341817, 7.2220569 51.5338663)",,,,
279193423,True,1,Bochumer Straße,residential,30,False,19.878,"LINESTRING (7.2262922 51.5349068, 7.2263314 51.5350839)",,,,
155223362,True,1,Bochumer Straße,residential,30,False,10.017,"LINESTRING (7.2262922 51.5349068, 7.2262575 51.5349079, 7.2262234 51.5349062, 7.2261885 51.5349035, 7.2261484 51.5348992)",,,,
155223395,True,2,Holsterhauser Straße,secondary,50,False,10.533,"LINESTRING (7.2261717 51.5357475, 7.2263191 51.5357713)",,L 657,,
845575590,True,1,Bochumer Straße,residential,30,False,16.914,"LINESTRING (7.2261717 51.5357475, 7.2261764 51.5356816, 7.226181 51.5355955)",,,,
1213276882,False,2,Freiligrathstraße,residential,30,False,37.018,"LINESTRING (7.2183877 51.5391819, 7.2185934 51.5392237, 7.218683 51.5392423, 7.2188961 51.539286)",,,,
48215309,False,2,Neustraße,living_street,,True,71.59,"LINESTRING (7.2220229 51.5403545, 7.2211295 51.5403334, 7.2209885 51.54033)",,,,
"[279193425, 1149684027, 1068946899]",True,1,Berliner Platz,residential,30,False,44.528000000000006,"LINESTRING (7.2237316 51.5359643, 7.223757 51.5360473, 7.2236599 51.5361805, 7.2236447 51.5362014, 7.2236147 51.5362425, 7.2235958 51.5362686, 7.223496 51.536307)",,,,
"[279193424, 843119460, 48214496]",False,4,Berliner Platz,residential,"['50', '30']",True,67.311,"LINESTRING (7.2237316 51.5359643, 7.2238317 51.5358235, 7.2239187 51.5357011, 7.2240037 51.5355816, 7.224037 51.5355348, 7.2241253 51.5354107)",,,,
"[843550016, 3785978, 1068597596]",True,,Bebelstraße,residential,20,False,140.57199999999997,"LINESTRING (7.2206005 51.5415353, 7.2206214 51.5414997, 7.2207078 51.5414421, 7.220759 51.5413987, 7.220796 51.5413622, 7.2208262 51.5413257, 7.2208488 51.54129, 7.2208641 51.5412527, 7.2208822 51.5411935, 7.220891 51.5411308, 7.220923 51.5405173, 7.2209253 51.5404718, 7.2209307 51.5404198, 7.2209417 51.5403832, 7.220962 51.5403562, 7.2209885 51.54033)",,,,
"[1060223294, 24976762, 1075532246]",False,2,Von-der-Heydt-Straße,residential,"['20', '30']",False,121.82699999999998,"LINESTRING (7.2206005 51.5415353, 7.2205613 51.5415536, 7.2205231 51.5415674, 7.2204852 51.5415785, 7.2204416 51.5415883, 7.2204031 51.5415962, 7.2203605 51.5416016, 7.2203174 51.5416066, 7.2202743 51.5416108, 7.22023 51.541614, 7.220187 51.5416166, 7.2201434 51.5416187, 7.2191672 51.5416677, 7.2191023 51.541671, 7.2188704 51.5416826)",,,,
396987365,True,2,Von-der-Heydt-Straße,residential,30,False,31.922,"LINESTRING (7.2176231 51.5417834, 7.2178876 51.5417594, 7.2180812 51.5417493)",,,,
346806286,True,1,Neustraße,residential,30,False,29.813000000000002,"LINESTRING (7.2205765 51.5403235, 7.2206329 51.5403122, 7.2206621 51.5403061, 7.2206939 51.5402968, 7.2207143 51.5402874, 7.2207346 51.5402748, 7.2207656 51.5402461, 7.2207888 51.5402222, 7.2208079 51.5401954, 7.2208252 51.5401652, 7.2208417 51.5401341)",,,,
654013808,False,,Neustraße,residential,30,True,128.73,"LINESTRING (7.2205765 51.5403235, 7.2197867 51.5403087, 7.218716 51.5402886)",,,,
"[937826265, 937826267]",False,,Neustraße,residential,30,False,28.503,"LINESTRING (7.2205765 51.5403235, 7.2208097 51.5403279, 7.2209885 51.54033)",,,,
"[937848097, 845393481, 937839058, 937839062, 937839064]",True,"['2', '3']",Westring,secondary,50,False,181.94200000000004,"LINESTRING (7.2183725 51.5368557, 7.2183514 51.536897, 7.2183319 51.5369462, 7.2182599 51.5371172, 7.2181621 51.5373745, 7.2181207 51.5375083, 7.2180874 51.5376404, 7.2180663 51.5377356, 7.2180447 51.5378331, 7.218023 51.5379613, 7.2179979 51.5381553, 7.2179899 51.5382501, 7.2179846 51.5383133, 7.217982 51.5383568, 7.2179749 51.538468)",,L 551,,
279195212,True,3,Sodinger Straße,secondary,50,False,9.205,"LINESTRING (7.2262838 51.5358781, 7.2261555 51.5358561)",,L 657,,
1068946900,False,2,Berliner Platz,residential,30,False,3.871,"LINESTRING (7.223496 51.536307, 7.2234693 51.5363376)",,,,
"[279193426, 1149684026]",True,"['2', '1']",Berliner Platz,residential,30,False,42.845,"LINESTRING (7.223496 51.536307, 7.2234886 51.5362414, 7.2235114 51.5362083, 7.223611 51.5360638, 7.2236366 51.5360266, 7.2237316 51.5359643)",,,,
689085723,True,1,Freiligrathstraße,residential,30,False,18.759999999999998,"LINESTRING (7.2201945 51.5391238, 7.2201694 51.5391533, 7.2201308 51.5391808, 7.2201033 51.5392083, 7.2200906 51.5392352, 7.2200885 51.5392736)",,,,
"[345739636, 1068597604]",False,2,Freiligrathstraße,residential,30,True,105.452,"LINESTRING (7.2201945 51.5391238, 7.220286 51.5390945, 7.2204996 51.5390261, 7.2207149 51.5389654, 7.2209281 51.5388968, 7.2210173 51.538864, 7.2212171 51.5388026, 7.2213574 51.5387452, 7.2214117 51.5387177, 7.2214573 51.5386904, 7.2215087 51.5386544)",,,,
689085725,True,1,Bebelstraße,residential,30,False,38.923,"LINESTRING (7.2202132 51.5395037, 7.2201536 51.5394783, 7.2201151 51.5394465, 7.2200628 51.5393943, 7.2199849 51.5392936, 7.2199618 51.5392527, 7.2199468 51.5392049)",,,,
"[689085729, 1147643923, 1147643924]",False,2,Bebelstraße,residential,30,True,43.519000000000005,"LINESTRING (7.2202132 51.5395037, 7.220374 51.5396636, 7.2204228 51.5397121, 7.2204849 51.5397739, 7.2205469 51.5398355)",,,,
689085727,True,1,Bebelstraße,residential,30,False,27.273000000000003,"LINESTRING (7.2200885 51.5392736, 7.2201074 51.5393105, 7.2201487 51.5393655, 7.2201955 51.5394258, 7.2202091 51.5394648, 7.2202132 51.5395037)",,,,
1068946900,False,2,Berliner Platz,residential,30,True,3.871,"LINESTRING (7.2234693 51.5363376, 7.223496 51.536307)",,,,
"[688834754, 1101640837, 688597484, 960122605, 688597485, 1101640879]",False,2,Museumsstraße,residential,30,"[False, True]",142.295,"LINESTRING (7.2234693 51.5363376, 7.2235632 51.5363658, 7.2236688 51.5363975, 7.2238965 51.5364659, 7.2242673 51.5365711, 7.2244873 51.5366283, 7.224552 51.5366416, 7.2246177 51.5366539, 7.2246894 51.5366673, 7.2247953 51.5366844, 7.2248306 51.5366891, 7.2249505 51.5367055, 7.2250254 51.5367156, 7.2250671 51.536726, 7.2251158 51.5367387, 7.225149 51.5367476, 7.2253759 51.5368076)",,,,
"[1149684032, 279193427, 1107937564, 1149684031]",False,"['2', '3']",Berliner Platz,residential,30,False,132.29000000000002,"LINESTRING (7.2234693 51.5363376, 7.2233152 51.5365141, 7.2232763 51.5365586, 7.2232465 51.5365928, 7.2230787 51.536785, 7.2229552 51.5369263, 7.222862 51.537033, 7.2228049 51.5370984, 7.2225539 51.5373822)",,,,
279195209,True,3,Westring,secondary,50,False,11.599,"LINESTRING (7.2196825 51.5343853, 7.2196643 51.534489)",,L 551,,
"[279195210, 1104003629, 1066668270, 1104003631, 1104003635]",True,2,Holsterhauser Straße,secondary,50,False,265.90099999999995,"LINESTRING (7.2196825 51.5343853, 7.2199038 51.53443, 7.2199931 51.5344474, 7.2202936 51.5345055, 7.2204345 51.5345343, 7.2206553 51.5345796, 7.2224818 51.5349661, 7.2228784 51.5350466, 7.223338 51.5351238)",,L 657,,
279195206,True,3,Holsterhauser Straße,secondary,50,False,14.424,"LINESTRING (7.2196643 51.534489, 7.2194675 51.5344461)",,L 657,,
"[554621160, 1104003545, 554621159]",True,2,Westring,secondary,50,False,83.36099999999999,"LINESTRING (7.2196643 51.534489, 7.2196395 51.5346007, 7.2196208 51.5346802, 7.2195727 51.5348515, 7.2195304 51.5349726, 7.2194769 51.5350998, 7.2194577 51.5351377, 7.2194165 51.5352214)",,L 551,,
345736967,True,4,Westring,secondary,50,False,11.574,"LINESTRING (7.2194675 51.5344461, 7.219488 51.5343428)",,L 551,,
"[345738168, 1104062434, 937863051]",True,2,Holsterhauser Straße,secondary,50,False,102.82700000000001,"LINESTRING (7.2194675 51.5344461, 7.2192844 51.5344062, 7.2186551 51.5342538, 7.2185929 51.5342378, 7.2182858 51.5341564, 7.2181852 51.5341135, 7.2181195 51.5340715)",,L 657,,
155223396,True,3,Holsterhauser Straße,secondary,50,False,14.259,"LINESTRING (7.219488 51.5343428, 7.2196825 51.5343853)",,L 657,,
631754919,True,2,Westring,secondary,50,False,33.472,"LINESTRING (7.219488 51.5343428, 7.2195035 51.5342517, 7.219522 51.5340426)",,L 551,,
"[1068597604, 345739636]",False,2,Freiligrathstraße,residential,30,False,105.452,"LINESTRING (7.2215087 51.5386544, 7.2214573 51.5386904, 7.2214117 51.5387177, 7.2213574 51.5387452, 7.2212171 51.5388026, 7.2210173 51.538864, 7.2209281 51.5388968, 7.2207149 51.5389654, 7.2204996 51.5390261, 7.220286 51.5390945, 7.2201945 51.5391238)",,,,
"[1068597608, 345739937]",False,2,Friedrich-Ebert-Platz,residential,30,True,113.339,"LINESTRING (7.2215087 51.5386544, 7.2215667 51.538609, 7.2215936 51.5385797, 7.2216246 51.5385433, 7.2216827 51.5384702, 7.2217776 51.5383509, 7.2218703 51.5382328, 7.2221106 51.5379349, 7.2221415 51.5378914, 7.222247 51.5377461)",,,,
"[1147643914, 1147643915, 689085713, 1068946898, 148969598]",True,1,Friedrich-Ebert-Platz,residential,30,False,133.707,"LINESTRING (7.2215087 51.5386544, 7.2213783 51.538614, 7.221361 51.5386085, 7.2212989 51.5385885, 7.2211853 51.5385531, 7.2209462 51.5384816, 7.220801 51.5384505, 7.2206769 51.538428, 7.2206542 51.5384243, 7.2196925 51.5382549)",,,,
654013823,False,3,Von-der-Heydt-Straße,residential,30,False,55.109,"LINESTRING (7.2188704 51.5416826, 7.2186289 51.5416972, 7.2185691 51.5417008, 7.2184749 51.5417083, 7.2182507 51.5417315, 7.2180812 51.5417493)",,,,
843550019,False,,Poststraße,residential,30,False,43.471000000000004,"LINESTRING (7.2188704 51.5416826, 7.2188559 51.5415441, 7.2188531 51.5415172, 7.2188356 51.5413712, 7.2188416 51.5412925)",,,,
"[24976762, 1075532246, 1060223294]",False,2,Von-der-Heydt-Straße,residential,"['20', '30']",True,121.82700000000001,"LINESTRING (7.2188704 51.5416826, 7.2191023 51.541671, 7.2191672 51.5416677, 7.2201434 51.5416187, 7.220187 51.5416166, 7.22023 51.541614, 7.2202743 51.5416108, 7.2203174 51.5416066, 7.2203605 51.5416016, 7.2204031 51.5415962, 7.2204416 51.5415883, 7.2204852 51.5415785, 7.2205231 51.5415674, 7.2205613 51.5415536, 7.2206005 51.5415353)",,,,
903123767,False,,Shamrockstraße,residential,30,True,10.52,"LINESTRING (7.2194165 51.5352214, 7.2192696 51.5351969)",,,,
"[937848097, 279195207]",True,2,Westring,secondary,50,False,195.61599999999999,"LINESTRING (7.2194165 51.5352214, 7.2193645 51.5353061, 7.2190755 51.5357441, 7.2185803 51.5364873, 7.2184648 51.5366748, 7.2183725 51.5368557)",,L 551,,
"[845393477, 845393478, 1101641704, 937852400, 4479900, 1101641533, 1101548510]",False,2,"['Berliner Platz', 'Shamrockstraße']",residential,30,False,412.197,"LINESTRING (7.2194165 51.5352214, 7.2195217 51.5352386, 7.2196042 51.5352526, 7.21966 51.5352621, 7.2201165 51.5353433, 7.2201749 51.5353553, 7.2202317 51.5353702, 7.2208646 51.5355607, 7.2218054 51.5358438, 7.2218412 51.535855, 7.222431 51.5360388, 7.2225198 51.5360642, 7.2225907 51.5360861, 7.2226192 51.5361036, 7.2226336 51.5361335, 7.2226338 51.5361528, 7.2226265 51.5361726, 7.2223321 51.5364956, 7.2222425 51.5365977, 7.2221854 51.5366643, 7.2221405 51.5367147, 7.2220243 51.5368492, 7.2215842 51.5373585, 7.2214548 51.5374146)",,,,
903123767,False,,Shamrockstraße,residential,30,False,10.52,"LINESTRING (7.2192696 51.5351969, 7.2194165 51.5352214)",,,,
"[937849352, 760629883, 554621163]",True,"['4', '2', '3']",Westring,secondary,50,False,84.619,"LINESTRING (7.2192696 51.5351969, 7.2192979 51.5351119, 7.21932 51.5350408, 7.219355 51.5349094, 7.2194044 51.5347206, 7.2194264 51.5346308, 7.2194383 51.5345823, 7.2194675 51.5344461)",,L 551,,
"[937852401, 1104063212, 857893318, 845393479]",False,,Shamrockstraße,residential,30,True,70.592,"LINESTRING (7.2192696 51.5351969, 7.2191575 51.5351817, 7.2190897 51.5351686, 7.2188141 51.5351164, 7.218499 51.5350555, 7.2183985 51.5350353, 7.218292 51.5350154)",,,,
"[554621162, 896018686, 937863050]",True,2,Westring,secondary,50,False,194.47,"LINESTRING (7.2182404 51.5368225, 7.2183376 51.5366478, 7.2184469 51.5364692, 7.2189579 51.5357149, 7.2191931 51.5353622, 7.2192265 51.5353129, 7.2192404 51.5352775, 7.2192696 51.5351969)",,L 551,,
"[4479936, 937852402, 937839387, 1101646125]",False,,In der Helle,residential,30,True,85.574,"LINESTRING (7.2182404 51.5368225, 7.2181219 51.5367953, 7.2180508 51.5367763, 7.2177331 51.5366781, 7.2176607 51.5366556, 7.2174731 51.5365947, 7.2172766 51.5365236, 7.2172639 51.5365184, 7.2171438 51.5364693)",,,,
845393483,True,2,Westring,secondary,50,False,9.541,"LINESTRING (7.2179749 51.538468, 7.2179748 51.5385538)",,L 551,,
"[1101644954, 1101645124]",True,1,Behrensstraße,residential,30,False,52.731,"LINESTRING (7.2179749 51.538468, 7.2181689 51.5384647, 7.2183483 51.5384629, 7.2187372 51.5384591)",,,,
937826263,True,2,Behrensstraße,residential,50,False,12.05,"LINESTRING (7.2178007 51.5384698, 7.2179749 51.538468)",,,,
"[345736969, 937839066, 937839060]",True,2,Westring,secondary,50,False,186.38000000000002,"LINESTRING (7.2178007 51.5384698, 7.217806 51.5383549, 7.2178196 51.5381966, 7.2178503 51.5379562, 7.2178824 51.5378029, 7.2179554 51.537515, 7.217994 51.5373902, 7.2180421 51.5372554, 7.2181347 51.5370378, 7.2181674 51.5369632, 7.2181871 51.5369201, 7.2182404 51.5368225)",,L 551,,
845393485,True,2,Behrensstraße,residential,50,False,12.25,"LINESTRING (7.2179748 51.5385538, 7.2177977 51.5385557)",,,,
"[937839057, 654013809, 845393486]",True,"['2', '3']",Westring,secondary,50,False,191.673,"LINESTRING (7.2179748 51.5385538, 7.2179747 51.5386517, 7.2179746 51.5387959, 7.2179743 51.5391066, 7.2179742 51.5392166, 7.217986 51.5397434, 7.2179797 51.5399182, 7.2179657 51.5400846, 7.2179591 51.540128, 7.2179306 51.540276)",,L 551,,
345736968,True,2,Westring,secondary,50,False,9.554,"LINESTRING (7.2177977 51.5385557, 7.2178007 51.5384698)",,L 551,,
"[937826266, 1068597595]",True,1,Behrensstraße,residential,30,False,44.247,"LINESTRING (7.2177977 51.5385557, 7.2176427 51.5385531, 7.2175795 51.5385528, 7.2171635 51.5385106)",,,,
3664602,True,1,,residential,30,False,13.661000000000001,"LINESTRING (7.2214591 51.5374749, 7.2214433 51.5374894, 7.2214216 51.5375006, 7.2213958 51.5375077, 7.2213678 51.53751, 7.2213398 51.5375075, 7.2213141 51.5375002, 7.2212927 51.5374888)",,,,roundabout
"[1068597603, 4479901]",False,2,Berliner Platz,residential,30,True,62.281,"LINESTRING (7.2214591 51.5374749, 7.2218393 51.5376057, 7.2219275 51.5376361, 7.2221323 51.5377066, 7.2221586 51.5377156, 7.222247 51.5377461)",,,,
3664602,True,1,,residential,30,False,6.981,"LINESTRING (7.2214548 51.5374146, 7.2214651 51.537429, 7.2214693 51.5374444, 7.2214673 51.53746, 7.2214591 51.5374749)",,,,roundabout
"[845393477, 845393478, 1101641704, 937852400, 4479900, 1101641533, 1101548510]",False,2,"['Berliner Platz', 'Shamrockstraße']",residential,30,True,412.19700000000006,"LINESTRING (7.2214548 51.5374146, 7.2215842 51.5373585, 7.2220243 51.5368492, 7.2221405 51.5367147, 7.2221854 51.5366643, 7.2222425 51.5365977, 7.2223321 51.5364956, 7.2226265 51.5361726, 7.2226338 51.5361528, 7.2226336 51.5361335, 7.2226192 51.5361036, 7.2225907 51.5360861, 7.2225198 51.5360642, 7.222431 51.5360388, 7.2218412 51.535855, 7.2218054 51.5358438, 7.2208646 51.5355607, 7.2202317 51.5353702, 7.2201749 51.5353553, 7.2201165 51.5353433, 7.21966 51.5352621, 7.2196042 51.5352526, 7.2195217 51.5352386, 7.2194165 51.5352214)",,,,
3664602,True,1,,residential,30,False,11.368,"LINESTRING (7.2213108 51.5373956, 7.2213352 51.5373879, 7.2213621 51.5373845, 7.2213894 51.5373858, 7.2214152 51.5373915, 7.2214375 51.5374014, 7.2214548 51.5374146)",,,,roundabout
"[1101548806, 1101643856, 1101643953, 1101643542, 1101643612]",True,1,Bergelmanns Hof,residential,30,False,194.52100000000002,"LINESTRING (7.2213108 51.5373956, 7.2212804 51.537354, 7.2212704 51.5373458, 7.2212593 51.537339, 7.2212476 51.5373329, 7.2212359 51.5373282, 7.2207323 51.5372322, 7.2204629 51.5371808, 7.2198315 51.5370601, 7.2197083 51.537037, 7.2196712 51.5370298, 7.2190264 51.5369052, 7.218677 51.5368377)",3.6,,,
3664602,True,1,,residential,30,False,11.745000000000001,"LINESTRING (7.2212927 51.5374888, 7.2212771 51.5374741, 7.2212687 51.5374573, 7.2212682 51.5374397, 7.2212755 51.5374227, 7.2212901 51.5374076, 7.2213108 51.5373956)",,,,roundabout
"[107517280, 148969599, 1147643908, 1147643909, 689085711, 1068597599]",False,,Friedrich-Ebert-Platz,"['residential', 'living_street']",30,"[False, True]",189.311,"LINESTRING (7.2212927 51.5374888, 7.2212379 51.5375237, 7.2211243 51.5376734, 7.221024 51.5378134, 7.2209717 51.5378931, 7.2209325 51.5379721, 7.2205016 51.5378887, 7.2204609 51.5378809, 7.2202539 51.5378412, 7.2202279 51.5378362, 7.2200885 51.5378095, 7.2199069 51.5377747, 7.2197982 51.5380115, 7.2196925 51.5382549)",,,,
"[1233281312, 252153153, 252153154, 843550018]",False,,Poststraße,residential,30,True,62.04599999999999,"LINESTRING (7.219732 51.5412259, 7.2193648 51.5412609, 7.2190886 51.5412779, 7.2189329 51.5412875, 7.2188416 51.5412925)",,,building_passage,
4916917,False,1,Kirchhofstraße,living_street,walk,True,164.211,"LINESTRING (7.224642 51.5380841, 7.2243386 51.5379921, 7.2241502 51.537935, 7.2240745 51.5379095, 7.2240418 51.5378985, 7.2238496 51.5378338, 7.2236371 51.5377623, 7.223508 51.5377189, 7.2234966 51.5377149, 7.2230149 51.5375428, 7.2225539 51.5373822)",,,,
1068597598,False,2,Bebelstraße,residential,30,False,6.661,"LINESTRING (7.2193655 51.5385052, 7.2192692 51.5385042)",,,,
"[81112299, 1107942653]",False,2,Bebelstraße,residential,30,True,73.439,"LINESTRING (7.2193655 51.5385052, 7.2194024 51.5385972, 7.2194563 51.5386645, 7.2195491 51.5387664, 7.2195997 51.5388214, 7.2198442 51.5390915)",,,,
148969597,False,,Behrensstraße,residential,30,True,36.19200000000001,"LINESTRING (7.2193655 51.5385052, 7.2194237 51.5384438, 7.2195082 51.5383875, 7.2196034 51.5383308, 7.2196611 51.5382945, 7.2196925 51.5382549)",,,,
