osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,access
318733580,True,1,,,primary,50,False,31.969,"LINESTRING (7.5350753 51.2411634, 7.5350239 51.2411989, 7.5349552 51.24122, 7.5348789 51.2412237, 7.5348058 51.2412095, 7.5347462 51.2411794, 7.5347085 51.2411377)",,roundabout,
171265957,False,,,Flaßkamp,residential,,False,89.482,"LINESTRING (7.5246523 51.2448235, 7.525255 51.2450475, 7.5254476 51.2451879, 7.5255583 51.245355)",,,
"[189142403, 758478855]",False,2,B 54,Volmestraße,primary,50,False,508.47899999999987,"LINESTRING (7.5246523 51.2448235, 7.524957 51.244633, 7.5252853 51.2445009, 7.5257419 51.2443695, 7.5259649 51.2443187, 7.5262956 51.2442691, 7.5271247 51.2441502, 7.5275569 51.2440829, 7.5279199 51.2439955, 7.5282631 51.2439015, 7.5285673 51.2438196, 7.5289756 51.2436923, 7.529252 51.2435913, 7.5295812 51.2434297, 7.5297617 51.2433031, 7.5300471 51.2430694, 7.5304154 51.2427457, 7.5306751 51.242521)",,,
758475837,False,,,Bahnhofstraße,residential,,False,24.729,"LINESTRING (7.5301841 51.2411232, 7.5303545 51.2411576, 7.5304453 51.2411803, 7.5305096 51.2412084)",,,
"[34771522, 318733564, 177082287]",False,,,Bahnhofstraße,residential,30,False,65.84,"LINESTRING (7.5350698 51.240026, 7.5353092 51.2399967, 7.5354818 51.2399949, 7.5356466 51.2400245, 7.5359086 51.2401038, 7.5359719 51.2401171)",yes,,
"[758475840, 171265924]",False,,,Am Bahnhof,residential,,True,251.225,"LINESTRING (7.5350698 51.240026, 7.5350326 51.2399897, 7.535022 51.2399825, 7.5350095 51.2399765, 7.534991 51.2399756, 7.5349713 51.2399758, 7.5349484 51.2399785, 7.5349251 51.2399835, 7.5349044 51.2399907, 7.5348835 51.2399996, 7.5347148 51.2400956, 7.5346313 51.2401371, 7.5345425 51.2401763, 7.5344781 51.2402046, 7.5344118 51.240232, 7.5343452 51.2402584, 7.534275 51.2402823, 7.5342257 51.240296, 7.5341761 51.2403084, 7.5341241 51.2403194, 7.5340719 51.2403291, 7.5340392 51.2403333, 7.5340054 51.2403362, 7.5339456 51.240337, 7.5339026 51.2403363, 7.5338721 51.2403355, 7.5337163 51.2403236, 7.5336927 51.2403222, 7.533668 51.2403216, 7.5336439 51.2403216, 7.5336195 51.2403223, 7.533556 51.2403282, 7.5334474 51.24034, 7.533349 51.2403621, 7.5331863 51.2404308, 7.5321836 51.240797, 7.5320594 51.2408499, 7.5320899 51.2409454)",,,
"[1202792003, 43008656, 925228405, 925228406, 758475834]",False,1,,Bahnhofstraße,residential,30,True,359.717,"LINESTRING (7.5350698 51.240026, 7.5349416 51.2400714, 7.534736 51.2401728, 7.5344364 51.2403085, 7.534271 51.2403944, 7.5339067 51.2405352, 7.5336856 51.240634, 7.5336304 51.2406536, 7.5327594 51.240952, 7.5323034 51.2410818, 7.5318985 51.2411917, 7.5315973 51.2412656, 7.5314059 51.2413029, 7.5312611 51.241325, 7.5311116 51.241344, 7.5310054 51.2413394, 7.5309028 51.2413245, 7.5306889 51.2412797, 7.5305096 51.2412084)",,,
1223477270,False,,,Bergstraße,unclassified,,True,298.93100000000004,"LINESTRING (7.5230621 51.2424118, 7.5230806 51.2424099, 7.5231203 51.2424051, 7.5231601 51.2424002, 7.5231996 51.2423946, 7.5232451 51.242385, 7.5232886 51.2423748, 7.5233317 51.2423637, 7.523373 51.2423519, 7.5234122 51.2423386, 7.5234496 51.2423247, 7.5234872 51.2423106, 7.5235229 51.2422952, 7.5235765 51.2422714, 7.5236282 51.2422471, 7.5236788 51.2422217, 7.5237261 51.2421967, 7.5238218 51.2421422, 7.5239141 51.2420881, 7.5240481 51.2420004, 7.5241143 51.2419557, 7.5241773 51.2419113, 7.5243311 51.2417964, 7.5244775 51.2416801, 7.52452 51.2416427, 7.5245606 51.2416057, 7.5246001 51.2415685, 7.5246377 51.2415316, 7.5246596 51.2415043, 7.5246796 51.2414774, 7.5246978 51.2414503, 7.5247141 51.2414235, 7.5247383 51.2413636, 7.524762 51.2413057, 7.5247864 51.2412353, 7.5248014 51.2412015, 7.5248186 51.2411688, 7.5248297 51.2411498, 7.5248443 51.2411319, 7.5248723 51.2410963, 7.5249039 51.2410618, 7.5249391 51.2410293, 7.5249721 51.2410025, 7.5250074 51.2409769, 7.5250819 51.2409283, 7.5252365 51.2408328, 7.5257983 51.2404807, 7.5258264 51.240463)",,,
26420630,False,,,Gartenstraße,residential,,False,81.678,"LINESTRING (7.5277473 51.2406094, 7.5271434 51.2407341, 7.526668 51.240891)",,,
364700034,False,,,Bergstraße,unclassified,,False,78.167,"LINESTRING (7.5277473 51.2406094, 7.5276758 51.2404679, 7.5275988 51.2403275, 7.5275378 51.2402331, 7.5274515 51.2401059, 7.5274064 51.240049, 7.5273293 51.2399764, 7.5273128 51.239965)",,,
364700034,False,,,Bergstraße,unclassified,,True,69.53,"LINESTRING (7.5277473 51.2406094, 7.5278023 51.2407337, 7.5278556 51.2408576, 7.5278759 51.2409014, 7.5278979 51.2409442, 7.527921 51.2409872, 7.5279458 51.2410304, 7.5279749 51.2410721, 7.5280065 51.241114, 7.5280394 51.2411562, 7.528075 51.241198)",,,
171265947,False,2,,Bergstraße,unclassified,50,True,74.77199999999999,"LINESTRING (7.528075 51.241198, 7.5281322 51.241255, 7.5281921 51.2413104, 7.5282537 51.2413654, 7.5283961 51.2414839, 7.5284188 51.2415022, 7.5285571 51.241618, 7.5285951 51.2416492, 7.5286337 51.2416794, 7.5286735 51.2417083, 7.528715 51.2417373)",,,
364700034,False,,,Bergstraße,unclassified,,False,69.53,"LINESTRING (7.528075 51.241198, 7.5280394 51.2411562, 7.5280065 51.241114, 7.5279749 51.2410721, 7.5279458 51.2410304, 7.527921 51.2409872, 7.5278979 51.2409442, 7.5278759 51.2409014, 7.5278556 51.2408576, 7.5278023 51.2407337, 7.5277473 51.2406094)",,,
34587031,False,,,Friedhofstraße,residential,,True,133.51600000000002,"LINESTRING (7.528715 51.2417373, 7.5284804 51.2418202, 7.5282104 51.2418821, 7.5279621 51.2419363, 7.5274595 51.242046, 7.5269315 51.2421734)",,,
43008653,False,2,,Bergstraße,unclassified,50,False,32.134,"LINESTRING (7.528715 51.2417373, 7.5287389 51.2417532, 7.5287645 51.2417688, 7.5287897 51.2417839, 7.5288166 51.2417986, 7.5288442 51.2418122, 7.5288735 51.2418241, 7.5289014 51.2418346, 7.528931 51.2418441, 7.5289533 51.2418506, 7.5289752 51.2418554, 7.5289973 51.24186, 7.52902 51.2418636, 7.5290438 51.2418642, 7.5290653 51.2418637, 7.5290876 51.2418623, 7.5291097 51.2418604)",,,
171265947,False,2,,Bergstraße,unclassified,50,False,74.772,"LINESTRING (7.528715 51.2417373, 7.5286735 51.2417083, 7.5286337 51.2416794, 7.5285951 51.2416492, 7.5285571 51.241618, 7.5284188 51.2415022, 7.5283961 51.2414839, 7.5282537 51.2413654, 7.5281921 51.2413104, 7.5281322 51.241255, 7.528075 51.241198)",,,
34587032,False,,,Jägerstraße,residential,,False,161.481,"LINESTRING (7.5291097 51.2418604, 7.5290988 51.2419125, 7.5290677 51.2419741, 7.5290313 51.2420134, 7.5289574 51.2420567, 7.5288494 51.2420968, 7.5284658 51.242218, 7.5280042 51.2423503, 7.5274757 51.2424742, 7.5271697 51.2425541)",,,
"[43008653, 43008655]",False,2,,Bergstraße,unclassified,50,False,192.53400000000005,"LINESTRING (7.5291097 51.2418604, 7.529132 51.2418571, 7.5291528 51.2418527, 7.5291723 51.2418476, 7.5291904 51.2418415, 7.5292079 51.2418322, 7.529222 51.2418231, 7.5292357 51.2418135, 7.529247 51.2418036, 7.5292594 51.2417832, 7.5292693 51.2417632, 7.5292754 51.2417439, 7.529279 51.2417249, 7.5292795 51.2417073, 7.5292786 51.2416899, 7.5292629 51.2416237, 7.5291992 51.2414688, 7.5291811 51.2414224, 7.5291646 51.2413768, 7.5291483 51.2413306, 7.5291326 51.2412871, 7.5291152 51.2412321, 7.5290991 51.2411792, 7.5290845 51.2411262, 7.5290713 51.2410734, 7.529059 51.2410185, 7.5290498 51.240966, 7.5290418 51.2409113, 7.5290378 51.2408589, 7.5290244 51.2406083, 7.5290345 51.2404445, 7.5290447 51.2403748, 7.5290504 51.2403599, 7.5290568 51.2403475, 7.5290638 51.240333, 7.5290716 51.2403196, 7.5290807 51.2403067, 7.529093 51.2402957, 7.5291683 51.2402599, 7.5292115 51.2402403)",,,
43008653,False,2,,Bergstraße,unclassified,50,True,32.134,"LINESTRING (7.5291097 51.2418604, 7.5290876 51.2418623, 7.5290653 51.2418637, 7.5290438 51.2418642, 7.52902 51.2418636, 7.5289973 51.24186, 7.5289752 51.2418554, 7.5289533 51.2418506, 7.528931 51.2418441, 7.5289014 51.2418346, 7.5288735 51.2418241, 7.5288442 51.2418122, 7.5288166 51.2417986, 7.5287897 51.2417839, 7.5287645 51.2417688, 7.5287389 51.2417532, 7.528715 51.2417373)",,,
"[35105048, 1198339962, 916926677]",False,,,Worthstraße,residential,,False,247.67800000000003,"LINESTRING (7.5332119 51.2398507, 7.5325356 51.240095, 7.5317831 51.2403682, 7.5315174 51.2404677, 7.5313462 51.2405287, 7.5312647 51.2405704, 7.5311923 51.2406233, 7.5311508 51.2406698, 7.5310956 51.240739, 7.5310808 51.2407569, 7.5310287 51.2408433, 7.5309786 51.2408856, 7.5305968 51.2410876, 7.5305096 51.2412084)",,,
95259508,False,,,Wiesenstraße,residential,,False,284.68899999999996,"LINESTRING (7.5332119 51.2398507, 7.5330763 51.2398197, 7.5320207 51.2398297, 7.5311273 51.2398402, 7.5307912 51.239772, 7.5307321 51.2396641, 7.5306715 51.2391245, 7.5305493 51.2387591)",,,
26420630,False,,,Gartenstraße,residential,,True,81.678,"LINESTRING (7.526668 51.240891, 7.5271434 51.2407341, 7.5277473 51.2406094)",,,
34587033,False,,,Jahnstraße,residential,,False,45.464,"LINESTRING (7.5269315 51.2421734, 7.5271697 51.2425541)",,,
34587031,False,,,Friedhofstraße,residential,,False,133.51600000000002,"LINESTRING (7.5269315 51.2421734, 7.5274595 51.242046, 7.5279621 51.2419363, 7.5282104 51.2418821, 7.5284804 51.2418202, 7.528715 51.2417373)",,,
34587033,False,,,Jahnstraße,residential,,True,45.464,"LINESTRING (7.5271697 51.2425541, 7.5269315 51.2421734)",,,
34587032,False,,,Jägerstraße,residential,,True,161.48099999999997,"LINESTRING (7.5271697 51.2425541, 7.5274757 51.2424742, 7.5280042 51.2423503, 7.5284658 51.242218, 7.5288494 51.2420968, 7.5289574 51.2420567, 7.5290313 51.2420134, 7.5290677 51.2419741, 7.5290988 51.2419125, 7.5291097 51.2418604)",,,
"[34587033, 34587034, 34587035, 899723789]",False,,,"['Hälverstraße', 'Grabenstraße', 'Jahnstraße']",residential,,False,822.531,"LINESTRING (7.5271697 51.2425541, 7.527328 51.2428596, 7.5274857 51.2431281, 7.5269879 51.2433214, 7.5261338 51.2435945, 7.5250992 51.2439333, 7.5244409 51.2441328, 7.5244203 51.2441787, 7.524449 51.2442274, 7.5245513 51.244323, 7.525059 51.2442058, 7.5255628 51.2440961, 7.5260811 51.2440182, 7.5267646 51.2439018, 7.5274332 51.2438079, 7.5281247 51.2437014, 7.5284607 51.2435902, 7.5286264 51.2434961, 7.5287299 51.2433941, 7.5289339 51.2431429, 7.5289949 51.2430627, 7.529168 51.2428479, 7.5292634 51.2427292, 7.5295104 51.24241, 7.5297274 51.242163, 7.529885 51.2419715)",,,
35907735,False,,,Hochstraße,residential,,True,154.354,"LINESTRING (7.5276092 51.2386178, 7.5273572 51.2391908, 7.5273942 51.2395375, 7.5274083 51.2398789, 7.5273128 51.239965)",,,
"[43008653, 43008655]",False,2,,Bergstraße,unclassified,50,True,192.53400000000008,"LINESTRING (7.5292115 51.2402403, 7.5291683 51.2402599, 7.529093 51.2402957, 7.5290807 51.2403067, 7.5290716 51.2403196, 7.5290638 51.240333, 7.5290568 51.2403475, 7.5290504 51.2403599, 7.5290447 51.2403748, 7.5290345 51.2404445, 7.5290244 51.2406083, 7.5290378 51.2408589, 7.5290418 51.2409113, 7.5290498 51.240966, 7.529059 51.2410185, 7.5290713 51.2410734, 7.5290845 51.2411262, 7.5290991 51.2411792, 7.5291152 51.2412321, 7.5291326 51.2412871, 7.5291483 51.2413306, 7.5291646 51.2413768, 7.5291811 51.2414224, 7.5291992 51.2414688, 7.5292629 51.2416237, 7.5292786 51.2416899, 7.5292795 51.2417073, 7.529279 51.2417249, 7.5292754 51.2417439, 7.5292693 51.2417632, 7.5292594 51.2417832, 7.529247 51.2418036, 7.5292357 51.2418135, 7.529222 51.2418231, 7.5292079 51.2418322, 7.5291904 51.2418415, 7.5291723 51.2418476, 7.5291528 51.2418527, 7.529132 51.2418571, 7.5291097 51.2418604)",,,
907641834,True,,L 868,Hälverstraße,secondary,50,False,12.905999999999999,"LINESTRING (7.5292115 51.2402403, 7.5292151 51.2402114, 7.529234 51.2401849, 7.529266 51.2401639, 7.5293074 51.2401508)",,roundabout,
907641834,True,,L 868,Hälverstraße,secondary,50,False,6.645,"LINESTRING (7.5294766 51.2402591, 7.5294577 51.2402823, 7.5294286 51.2403008, 7.5294179 51.2403047)",,roundabout,
"[38037720, 1223477269]",False,,,Brucher Weg,residential,,True,182.27700000000002,"LINESTRING (7.5269331 51.2387349, 7.5267636 51.239041, 7.526298 51.2397802, 7.5262414 51.2398753, 7.5260827 51.2401418, 7.526076 51.2401585, 7.5260714 51.2401762, 7.526074 51.2401951, 7.5260825 51.240211, 7.5261444 51.2402618)",,,
38037721,False,,,Am Neuenhaus,residential,,True,52.711000000000006,"LINESTRING (7.5258476 51.2400267, 7.5258966 51.2400491, 7.525942 51.2400821, 7.5259302 51.2401434, 7.5259014 51.240207, 7.5258379 51.2403363, 7.5258114 51.2404102, 7.5258264 51.240463)",,,designated
38153029,False,,,Mühlenstraße,living_street,,True,34.532000000000004,"LINESTRING (7.5297946 51.2405207, 7.5296801 51.2404512, 7.5296651 51.2404203, 7.5296753 51.2403829, 7.5297023 51.2403366, 7.5296985 51.2402967, 7.5296809 51.240272, 7.5296524 51.2402557)",,,
188594697,False,,L 868,Hälverstraße,secondary,50,True,76.91499999999999,"LINESTRING (7.5293717 51.2404769, 7.5293547 51.2407207, 7.5293551 51.2407622, 7.5293571 51.240804, 7.5293626 51.2408617, 7.5293708 51.2409197, 7.5293925 51.2410356, 7.5294293 51.2411652)",,,
907641835,True,,L 868,Hälverstraße,secondary,,False,18.866999999999997,"LINESTRING (7.5293717 51.2404769, 7.5293493 51.2404453, 7.529333 51.2404127, 7.5293327 51.2403646, 7.529325 51.2403388, 7.5293045 51.2403155)",,,
907641834,True,,L 868,Hälverstraße,secondary,50,False,11.074,"LINESTRING (7.5293045 51.2403155, 7.5292731 51.2403041, 7.5292425 51.2402871, 7.5292213 51.2402652, 7.5292115 51.2402403)",,roundabout,
95259508,False,,,Wiesenstraße,residential,,True,284.68899999999996,"LINESTRING (7.5305493 51.2387591, 7.5306715 51.2391245, 7.5307321 51.2396641, 7.5307912 51.239772, 7.5311273 51.2398402, 7.5320207 51.2398297, 7.5330763 51.2398197, 7.5332119 51.2398507)",,,
36528169,False,,L 868,Hälverstraße,secondary,50,True,106.76500000000001,"LINESTRING (7.5288745 51.2390788, 7.5290661 51.2393654, 7.5292568 51.239654, 7.5293285 51.2398039, 7.5293422 51.2398395, 7.5293518 51.2398747, 7.5293619 51.2399287, 7.5293661 51.2399826)",,,
165465397,False,,,Bachstraße,residential,,True,63.23700000000001,"LINESTRING (7.5288745 51.2390788, 7.5293786 51.2389632, 7.5294013 51.2389572, 7.5297209 51.2388728)",,,
165465397,False,,,Bachstraße,residential,,False,63.237,"LINESTRING (7.5297209 51.2388728, 7.5294013 51.2389572, 7.5293786 51.2389632, 7.5288745 51.2390788)",,,
171265957,False,,,Flaßkamp,residential,,True,89.482,"LINESTRING (7.5255583 51.245355, 7.5254476 51.2451879, 7.525255 51.2450475, 7.5246523 51.2448235)",,,
61461384,False,2,B 54,Volmestraße,primary,50,False,118.27499999999999,"LINESTRING (7.5349779 51.2409787, 7.5351615 51.2407908, 7.535872 51.2402038, 7.5359719 51.2401171)",,,
318733580,True,1,,,primary,50,False,24.407,"LINESTRING (7.5349779 51.2409787, 7.5350502 51.2410098, 7.5350949 51.2410569, 7.5351039 51.2411115, 7.5350753 51.2411634)",,roundabout,
"[188676321, 24934455]",False,"['2', '3']",B 54,Volmestraße,primary,50,True,329.6189999999999,"LINESTRING (7.5347085 51.2411377, 7.5345701 51.24116, 7.534415 51.241185, 7.5340098 51.241255, 7.5335892 51.241344, 7.5332996 51.2414047, 7.5328846 51.2414926, 7.5325371 51.2415684, 7.5322129 51.2416465, 7.5320113 51.2417074, 7.5318135 51.2417762, 7.5314641 51.2419383, 7.5312691 51.2420485, 7.5310987 51.2421684, 7.5308687 51.2423605, 7.5306751 51.242521)",,,
318733580,True,1,,,primary,50,False,32.144,"LINESTRING (7.5347085 51.2411377, 7.5346981 51.24109, 7.5347168 51.2410432, 7.5347618 51.2410042, 7.5348267 51.2409783, 7.5349024 51.2409694, 7.5349779 51.2409787)",,roundabout,
171265944,True,,,Bahnhofstraße,residential,30,False,53.09,"LINESTRING (7.5294293 51.2411652, 7.5294836 51.2411593, 7.529677 51.2411358, 7.5298113 51.2411207, 7.5298937 51.2411173, 7.5299096 51.2411167, 7.5300284 51.2411129, 7.5301141 51.2411174, 7.5301841 51.2411232)",,,
188594697,False,,L 868,Hälverstraße,secondary,50,False,76.915,"LINESTRING (7.5294293 51.2411652, 7.5293925 51.2410356, 7.5293708 51.2409197, 7.5293626 51.2408617, 7.5293571 51.240804, 7.5293551 51.2407622, 7.5293547 51.2407207, 7.5293717 51.2404769)",,,
"[489598889, 189142405]",False,,L 868,Hälverstraße,secondary,50,True,95.331,"LINESTRING (7.5294293 51.2411652, 7.5294548 51.241244, 7.5295135 51.2413797, 7.5295891 51.2415165, 7.529708 51.241716, 7.5298126 51.2418786, 7.529885 51.2419715)",,,
758475837,False,,,Bahnhofstraße,residential,,True,24.729,"LINESTRING (7.5305096 51.2412084, 7.5304453 51.2411803, 7.5303545 51.2411576, 7.5301841 51.2411232)",,,
"[35105048, 1198339962, 916926677]",False,,,Worthstraße,residential,,True,247.67799999999997,"LINESTRING (7.5305096 51.2412084, 7.5305968 51.2410876, 7.5309786 51.2408856, 7.5310287 51.2408433, 7.5310808 51.2407569, 7.5310956 51.240739, 7.5311508 51.2406698, 7.5311923 51.2406233, 7.5312647 51.2405704, 7.5313462 51.2405287, 7.5315174 51.2404677, 7.5317831 51.2403682, 7.5325356 51.240095, 7.5332119 51.2398507)",,,
"[1202792003, 43008656, 925228405, 925228406, 758475834]",False,1,,Bahnhofstraße,residential,30,False,359.7169999999999,"LINESTRING (7.5305096 51.2412084, 7.5306889 51.2412797, 7.5309028 51.2413245, 7.5310054 51.2413394, 7.5311116 51.241344, 7.5312611 51.241325, 7.5314059 51.2413029, 7.5315973 51.2412656, 7.5318985 51.2411917, 7.5323034 51.2410818, 7.5327594 51.240952, 7.5336304 51.2406536, 7.5336856 51.240634, 7.5339067 51.2405352, 7.534271 51.2403944, 7.5344364 51.2403085, 7.534736 51.2401728, 7.5349416 51.2400714, 7.5350698 51.240026)",,,
907641834,True,,L 868,Hälverstraße,secondary,50,False,7.752,"LINESTRING (7.5293074 51.2401508, 7.5293304 51.2401477, 7.5293529 51.2401472, 7.5293739 51.2401489, 7.5293943 51.2401524, 7.5294144 51.2401594)",,roundabout,
907716043,True,,L 868,Hälverstraße,secondary,50,False,19.631,"LINESTRING (7.5293074 51.2401508, 7.5293172 51.2401174, 7.5293246 51.2400575, 7.5293301 51.2400128, 7.5293661 51.2399826)",,,
907641834,True,,L 868,Hälverstraße,secondary,50,False,5.7940000000000005,"LINESTRING (7.5294776 51.2402076, 7.5294834 51.2402335, 7.5294766 51.2402591)",,roundabout,
993293400,True,,,Mühlenstraße,living_street,,False,14.079,"LINESTRING (7.5294776 51.2402076, 7.5295313 51.2402119, 7.5296004 51.2402207, 7.5296272 51.2402325, 7.5296524 51.2402557)",,,
38153029,False,,,Mühlenstraße,living_street,,False,34.532,"LINESTRING (7.5296524 51.2402557, 7.5296809 51.240272, 7.5296985 51.2402967, 7.5297023 51.2403366, 7.5296753 51.2403829, 7.5296651 51.2404203, 7.5296801 51.2404512, 7.5297946 51.2405207)",,,
993293399,True,,,Mühlenstraße,living_street,,False,12.471,"LINESTRING (7.5296524 51.2402557, 7.5296152 51.2402644, 7.529579 51.2402665, 7.5295287 51.2402631, 7.5294766 51.2402591)",,,
35907735,False,,,Hochstraße,residential,,False,154.35399999999998,"LINESTRING (7.5273128 51.239965, 7.5274083 51.2398789, 7.5273942 51.2395375, 7.5273572 51.2391908, 7.5276092 51.2386178)",,,
364700034,False,,,Bergstraße,unclassified,,False,101.417,"LINESTRING (7.5273128 51.239965, 7.5272945 51.2399547, 7.5272578 51.239935, 7.5272193 51.2399193, 7.5271826 51.2399072, 7.5271463 51.2398961, 7.5271066 51.2398872, 7.5270759 51.239882, 7.5270446 51.239878, 7.5270123 51.2398743, 7.5269808 51.2398718, 7.5269434 51.2398704, 7.5269054 51.239872, 7.5268684 51.2398742, 7.5268309 51.2398784, 7.5267887 51.2398844, 7.5267677 51.2398883, 7.5267474 51.2398933, 7.5267091 51.239905, 7.5266716 51.2399187, 7.5266354 51.2399354, 7.5266012 51.2399532, 7.5265691 51.2399713, 7.5265378 51.2399912, 7.5263492 51.2401221, 7.5261524 51.2402566, 7.5261444 51.2402618)",,,
364700034,False,,,Bergstraße,unclassified,,True,78.167,"LINESTRING (7.5273128 51.239965, 7.5273293 51.2399764, 7.5274064 51.240049, 7.5274515 51.2401059, 7.5275378 51.2402331, 7.5275988 51.2403275, 7.5276758 51.2404679, 7.5277473 51.2406094)",,,
"[38037720, 1223477269]",False,,,Brucher Weg,residential,,False,182.277,"LINESTRING (7.5261444 51.2402618, 7.5260825 51.240211, 7.526074 51.2401951, 7.5260714 51.2401762, 7.526076 51.2401585, 7.5260827 51.2401418, 7.5262414 51.2398753, 7.526298 51.2397802, 7.5267636 51.239041, 7.5269331 51.2387349)",,,
364700034,False,,,Bergstraße,unclassified,,True,101.41699999999999,"LINESTRING (7.5261444 51.2402618, 7.5261524 51.2402566, 7.5263492 51.2401221, 7.5265378 51.2399912, 7.5265691 51.2399713, 7.5266012 51.2399532, 7.5266354 51.2399354, 7.5266716 51.2399187, 7.5267091 51.239905, 7.5267474 51.2398933, 7.5267677 51.2398883, 7.5267887 51.2398844, 7.5268309 51.2398784, 7.5268684 51.2398742, 7.5269054 51.239872, 7.5269434 51.2398704, 7.5269808 51.2398718, 7.5270123 51.2398743, 7.5270446 51.239878, 7.5270759 51.239882, 7.5271066 51.2398872, 7.5271463 51.2398961, 7.5271826 51.2399072, 7.5272193 51.2399193, 7.5272578 51.239935, 7.5272945 51.2399547, 7.5273128 51.239965)",,,
1223477270,False,,,Bergstraße,unclassified,,False,31.474000000000004,"LINESTRING (7.5261444 51.2402618, 7.5260462 51.2403248, 7.5259154 51.2404069, 7.5258264 51.240463)",,,
38037721,False,,,Am Neuenhaus,residential,,False,52.711,"LINESTRING (7.5258264 51.240463, 7.5258114 51.2404102, 7.5258379 51.2403363, 7.5259014 51.240207, 7.5259302 51.2401434, 7.525942 51.2400821, 7.5258966 51.2400491, 7.5258476 51.2400267)",,,designated
