osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,width,ref,bridge,junction,tunnel
98041123,2,,secondary,70,False,True,9.136,"LINESTRING (7.9614953 51.4560636, 7.9616268 51.4560696)",,,L 732,,,
37116700,3,,secondary,50,False,False,36.669,"LINESTRING (7.9614953 51.4560636, 7.9613736 51.4560611, 7.9613205 51.4560599, 7.9609663 51.456054)",,,L 732,,,
"[97854742, 927176407]",2,Werler Straße,tertiary,50,True,False,30.951999999999998,"LINESTRING (7.9614953 51.4560636, 7.9615067 51.4559499, 7.9615167 51.4558562, 7.9615257 51.4557859)",,,,yes,,
157689738,2,Friedenstraße,residential,30,False,False,121.21000000000001,"LINESTRING (7.9656837 51.4540379, 7.9657152 51.4539697, 7.9658173 51.4533068, 7.9658186 51.4532947, 7.9658544 51.4529544)",,,,,,
"[1100778250, 33361189]",2,Möhnestraße,residential,30,False,False,184.216,"LINESTRING (7.9656837 51.4540379, 7.964552 51.4537895, 7.964379 51.4537462, 7.9641943 51.4536928, 7.9639826 51.4536224, 7.9637342 51.4535254, 7.9633986 51.4533761, 7.9633005 51.4533296)",,,,,,
1100778250,2,Möhnestraße,residential,30,False,True,133.246,"LINESTRING (7.9656837 51.4540379, 7.9659635 51.4541005, 7.9660778 51.4541261, 7.9666485 51.4542467, 7.9667991 51.4542835, 7.9674975 51.4544357)",,,,,,
157689720,1,Alter Graben,residential,30,True,False,138.052,"LINESTRING (7.9658544 51.4529544, 7.9642113 51.4529424, 7.9638622 51.4529418)",,,,,,
157689722,2,Alter Graben,residential,30,False,False,135.44299999999998,"LINESTRING (7.9658544 51.4529544, 7.9668029 51.4529476, 7.9678084 51.4529258)",,,,,,
157689738,2,Friedenstraße,residential,30,False,False,102.50800000000001,"LINESTRING (7.9658544 51.4529544, 7.9659351 51.4520991, 7.9659245 51.4520696, 7.9658842 51.4520454)",,,,,,
157689738,2,Friedenstraße,residential,30,False,True,121.21,"LINESTRING (7.9658544 51.4529544, 7.9658186 51.4532947, 7.9658173 51.4533068, 7.9657152 51.4539697, 7.9656837 51.4540379)",,,,,,
157689765,2,Schwester-Aicharda-Straße,residential,30,False,False,79.347,"LINESTRING (7.9678084 51.4529258, 7.967938 51.4522168)",,,,,,
157689765,2,Schwester-Aicharda-Straße,residential,30,False,True,47.848,"LINESTRING (7.9678084 51.4529258, 7.9677325 51.4533535)",,,,,,
157689722,2,Alter Graben,residential,30,False,True,135.44299999999998,"LINESTRING (7.9678084 51.4529258, 7.9668029 51.4529476, 7.9658544 51.4529544)",,,,,,
223174451,2,Schobbostraße,residential,50,True,False,52.777,"LINESTRING (7.9638622 51.4529418, 7.9636246 51.453098, 7.9633809 51.4532325, 7.9633127 51.4532698)",,,,,,
223174453,2,Schwester-Aicharda-Straße,residential,30,False,False,70.489,"LINESTRING (7.9679305 51.4511395, 7.9678616 51.4510836, 7.9673501 51.450619)",,,,,,
223174453,2,Schwester-Aicharda-Straße,residential,30,False,True,116.63199999999999,"LINESTRING (7.9679305 51.4511395, 7.9679916 51.4511948, 7.9680204 51.4512624, 7.9679497 51.452115, 7.9679449 51.452173)",,,,,,
"[618036632, 157689763]",2,Schobbostraße,residential,50,True,False,68.711,"LINESTRING (7.9679305 51.4511395, 7.9674281 51.4513527, 7.9671148 51.4514908)",,,,,,
172190864,,Burgstraße,living_street,,False,False,165.178,"LINESTRING (7.9599649 51.4528485, 7.9592804 51.4531458, 7.9580069 51.4536958)",,,,,,
157689758,2,Obenwerth,residential,30,False,False,151.401,"LINESTRING (7.9610999 51.4509013, 7.9605554 51.4507471, 7.9600581 51.4506063, 7.9591107 51.4503381)",,,,,,
173209730,2,Goethestraße,tertiary,50,False,False,141.87099999999998,"LINESTRING (7.9610999 51.4509013, 7.961583 51.4502554, 7.9617378 51.4500418, 7.961943 51.4497388)",,,,,,
173209730,2,Goethestraße,tertiary,50,False,True,54.912000000000006,"LINESTRING (7.9610999 51.4509013, 7.9609747 51.4510773, 7.9607739 51.4513514)",,,,,,
172190891,,Schwester-Aicharda-Straße,residential,,True,False,88.745,"LINESTRING (7.9646115 51.4492539, 7.9650117 51.4491459, 7.9650776 51.4491344, 7.9651525 51.4491362, 7.9658218 51.4492664)",,,,,,
374937657,2,Lange Wende,residential,30,False,False,19.762999999999998,"LINESTRING (7.9646115 51.4492539, 7.9646803 51.4493409, 7.964754 51.4494073)",,,,,,
36773575,2,Engelbertstraße,residential,30,False,True,63.13699999999999,"LINESTRING (7.9671395 51.4495063, 7.9670844 51.4495853, 7.9670181 51.449673, 7.9669604 51.4497331, 7.9669097 51.4497767, 7.9668321 51.4498361, 7.9667719 51.4498735, 7.9666226 51.4499661)",,,,,,
431613370,2,Schulstraße,residential,30,False,False,28.259999999999998,"LINESTRING (7.9671395 51.4495063, 7.9672384 51.4495324, 7.9675285 51.449581)",,,,,,
"[431613371, 157689764]",2,Schulstraße,residential,30,False,True,95.176,"LINESTRING (7.9671395 51.4495063, 7.9669347 51.449459, 7.9666967 51.4494157, 7.9664447 51.449373, 7.9658218 51.4492664)",destination,,,,,
157689749,2,Karlstraße,residential,30,True,False,138.373,"LINESTRING (7.9659656 51.4520081, 7.9679449 51.452173)",,,,,,
223174450,2,Schobbostraße,residential,50,True,False,7.001,"LINESTRING (7.9659656 51.4520081, 7.9658842 51.4520454)",,,,,,
157689765,2,Schwester-Aicharda-Straße,residential,30,False,False,47.848,"LINESTRING (7.9677325 51.4533535, 7.9678084 51.4529258)",,,,,,
157689765,2,Schwester-Aicharda-Straße,residential,30,False,True,57.562,"LINESTRING (7.9677325 51.4533535, 7.9676351 51.4538676)",,,,,,
157689765,2,Schwester-Aicharda-Straße,residential,30,False,False,57.562,"LINESTRING (7.9676351 51.4538676, 7.9677325 51.4533535)",,,,,,
157689765,2,Schwester-Aicharda-Straße,residential,30,False,True,64.128,"LINESTRING (7.9676351 51.4538676, 7.9675508 51.4543421, 7.9674975 51.4544357)",,,,,,
33911943,1,Neheimer Markt,living_street,,False,False,19.212,"LINESTRING (7.961545 51.4531861, 7.9617205 51.4531121, 7.9617753 51.4530899)",yes,,,,,
36773575,2,Engelbertstraße,residential,30,False,False,63.137,"LINESTRING (7.9666226 51.4499661, 7.9667719 51.4498735, 7.9668321 51.4498361, 7.9669097 51.4497767, 7.9669604 51.4497331, 7.9670181 51.449673, 7.9670844 51.4495853, 7.9671395 51.4495063)",,,,,,
"[172454266, 36773574]",2,"['Lange Wende', 'Engelbertstraße']",residential,30,True,False,192.51500000000001,"LINESTRING (7.9666226 51.4499661, 7.9665251 51.4500246, 7.9659546 51.450277, 7.9659082 51.4502975, 7.9658496 51.4503045, 7.9657979 51.4502921, 7.9657441 51.4502786, 7.9649122 51.4495491, 7.964754 51.4494073)",,,,,,
223174453,2,Schwester-Aicharda-Straße,residential,30,False,True,88.387,"LINESTRING (7.9666226 51.4499661, 7.9667042 51.4500383, 7.9673501 51.450619)",,,,,,
431613370,2,Schulstraße,residential,30,False,True,28.259999999999998,"LINESTRING (7.9675285 51.449581, 7.9672384 51.4495324, 7.9671395 51.4495063)",,,,,,
157689719,,Albert-Schweitzer-Weg,residential,30,False,False,149.94299999999998,"LINESTRING (7.9579571 51.4496662, 7.9576667 51.4498622, 7.9575955 51.4499088, 7.9574916 51.4499612, 7.9573843 51.4500136, 7.9573313 51.4500396, 7.9573029 51.4500457, 7.9572572 51.4500457, 7.9572057 51.4500426, 7.9560483 51.4499469)",,,,,,
157689758,2,Obenwerth,residential,30,False,False,12.272,"LINESTRING (7.9579571 51.4496662, 7.9579212 51.4496356, 7.9578649 51.4495722)",,,,,,
157689758,2,Obenwerth,residential,30,False,True,109.758,"LINESTRING (7.9579571 51.4496662, 7.9580841 51.4497602, 7.9585114 51.4500391, 7.9588083 51.450195, 7.9591107 51.4503381)",,,,,,
"[28297028, 28297031]","['2', '1']",,motorway_link,,True,False,298.249,"LINESTRING (7.9555863 51.4572764, 7.9559555 51.4576522, 7.9561437 51.4577787, 7.9562684 51.4578371, 7.9563725 51.4578698, 7.9565868 51.4579145, 7.9567333 51.4579236, 7.9568627 51.4579164, 7.9570137 51.4578859, 7.9571527 51.4578386, 7.9572689 51.4577883, 7.9573661 51.4577245, 7.9574438 51.4576508, 7.9574797 51.4575811, 7.9575218 51.4574834, 7.9575028 51.4573052, 7.9573035 51.4569123, 7.9570917 51.4565786)",,,,,,
157689726,3,,primary,50,False,False,12.146,"LINESTRING (7.9572525 51.4565351, 7.9570917 51.4565786)",,,B 7,,,
174974898,1,,motorway_link,,True,False,23.129,"LINESTRING (7.9572525 51.4565351, 7.9573638 51.4567312)",,,,,,
310528162,2,,secondary,50,False,True,27.723,"LINESTRING (7.9572525 51.4565351, 7.9572961 51.4565233, 7.9576195 51.4564358)",,,L 732,,,
172190870,,Gransauplatz,living_street,,False,True,14.789,"LINESTRING (7.9578335 51.4546835, 7.9577085 51.4545757)",,,,,,
"[35995128, 714770230, 34967792, 104728414]","['4', '2', '3']","['Mendener Straße', 'Schobbostraße']",residential,50,False,True,256.08599999999996,"LINESTRING (7.9578335 51.4546835, 7.9583397 51.4544501, 7.9584668 51.4544097, 7.9585435 51.4543882, 7.9588336 51.4543395, 7.958953 51.4543203, 7.9592246 51.4542844, 7.9593498 51.4542672, 7.9595412 51.4542366, 7.9596324 51.4542205, 7.9604383 51.4540959, 7.9605978 51.4540722, 7.9610829 51.4540154, 7.961307 51.4539846)",,,,,,
176322703,,Mendener Straße,residential,30,False,True,189.841,"LINESTRING (7.9578335 51.4546835, 7.9568172 51.4551518, 7.9566631 51.4552162, 7.9564091 51.4553162, 7.9563211 51.4553415, 7.9562192 51.4553649, 7.9556599 51.4554476, 7.9554556 51.4554766)",,,,,,
"[927058697, 33336819]",,Möhnepforte,residential,,False,True,94.47999999999999,"LINESTRING (7.9578335 51.4546835, 7.9581237 51.4549138, 7.9581678 51.4549383, 7.9582119 51.4549493, 7.9582462 51.454955, 7.9582927 51.45496, 7.9583378 51.4549602, 7.9583958 51.4549563, 7.9584424 51.4549527, 7.9584856 51.4549533, 7.9585249 51.4549565, 7.9585641 51.4549634, 7.9586036 51.4549734, 7.9586533 51.4549922, 7.9587022 51.4550131, 7.958776 51.4550468, 7.9588109 51.4550607, 7.9588622 51.4550793, 7.9589315 51.4551017)",,,,,,
172190860,2,Burgstraße,residential,30,False,True,83.599,"LINESTRING (7.9554556 51.4554766, 7.9554424 51.4554222, 7.9554497 51.4553184, 7.955501 51.4548015, 7.9556018 51.4547605)",,,,,,
176322703,,Mendener Straße,residential,30,False,False,189.841,"LINESTRING (7.9554556 51.4554766, 7.9556599 51.4554476, 7.9562192 51.4553649, 7.9563211 51.4553415, 7.9564091 51.4553162, 7.9566631 51.4552162, 7.9568172 51.4551518, 7.9578335 51.4546835)",,,,,,
56693203,,Gransauplatz,living_street,,False,False,10.708,"LINESTRING (7.9571563 51.4540691, 7.9572416 51.4541494)",,,,,,
172190864,,Burgstraße,living_street,,False,False,132.34199999999998,"LINESTRING (7.9571563 51.4540691, 7.9566404 51.4543065, 7.9556018 51.4547605)",,,,,,
172190864,,Burgstraße,living_street,,False,True,72.095,"LINESTRING (7.9571563 51.4540691, 7.9574523 51.4539444, 7.9580069 51.4536958)",,,,,,
172190870,,Gransauplatz,living_street,,False,False,14.789,"LINESTRING (7.9577085 51.4545757, 7.9578335 51.4546835)",,,,,,
178620881,,Möhneufer,residential,,False,False,73.05,"LINESTRING (7.9626723 51.4567101, 7.9630319 51.4566015, 7.9631372 51.4565779, 7.9632072 51.4565802, 7.9632648 51.4566001, 7.9633186 51.4566302, 7.9635357 51.4567888)",,,,,,
178620881,,Möhneufer,residential,,False,True,86.563,"LINESTRING (7.9626723 51.4567101, 7.961929 51.4567999, 7.9614444 51.4568536)",,,,,,
178620881,,Möhneufer,residential,,False,True,73.05,"LINESTRING (7.9635357 51.4567888, 7.9633186 51.4566302, 7.9632648 51.4566001, 7.9632072 51.4565802, 7.9631372 51.4565779, 7.9630319 51.4566015, 7.9626723 51.4567101)",,,,,,
172454257,,Springufer,living_street,,False,False,302.31899999999996,"LINESTRING (7.964754 51.4494073, 7.9643889 51.4496672, 7.9641556 51.4499499, 7.9639622 51.4501601, 7.9637383 51.4503004, 7.9635754 51.4503859, 7.9632872 51.4505362, 7.9631489 51.4506376, 7.9630134 51.4507579, 7.9625807 51.4511542, 7.9625747 51.4512005, 7.9626482 51.4513747, 7.9626907 51.4515293, 7.9627007 51.4516347)",,,,,,
374937657,2,Lange Wende,residential,30,False,True,19.762999999999998,"LINESTRING (7.964754 51.4494073, 7.9646803 51.4493409, 7.9646115 51.4492539)",,,,,,
301067841,2,,primary,50,False,False,15.956,"LINESTRING (7.9546414 51.4574592, 7.9548329 51.4573795)",,,B 7,yes,,
97854744,3,Werler Straße,tertiary,50,True,False,92.86600000000001,"LINESTRING (7.9616375 51.4547896, 7.9616084 51.454606, 7.9615769 51.4545041, 7.9615443 51.4544138, 7.9615038 51.4543236, 7.9614501 51.4542221, 7.9613603 51.4540629, 7.961307 51.4539846)",,,,,,
157689763,2,Schobbostraße,residential,50,True,False,98.235,"LINESTRING (7.9671148 51.4514908, 7.9659656 51.4520081)",,,,,,
172580534,,Oberstraße,residential,30,True,False,70.061,"LINESTRING (7.9671148 51.4514908, 7.9665339 51.4509751)",,,,,,
157689729,,Binnerfeld,residential,30,False,False,84.745,"LINESTRING (7.9591107 51.4503381, 7.9581578 51.4508158)",,,,,,
157689758,2,Obenwerth,residential,30,False,False,109.758,"LINESTRING (7.9591107 51.4503381, 7.9588083 51.450195, 7.9585114 51.4500391, 7.9580841 51.4497602, 7.9579571 51.4496662)",,,,,,
157689758,2,Obenwerth,residential,30,False,True,151.401,"LINESTRING (7.9591107 51.4503381, 7.9600581 51.4506063, 7.9605554 51.4507471, 7.9610999 51.4509013)",,,,,,
"[32930070, 418595711]",2,Fresekenweg,residential,30,False,"[False, True]",250.026,"LINESTRING (7.9556018 51.4547605, 7.9555227 51.4547218, 7.9551255 51.4546885, 7.9549921 51.4546517, 7.9549184 51.4546025, 7.9549002 51.4545781, 7.954877 51.454547, 7.9548497 51.4544987, 7.9548079 51.4543963, 7.9547796 51.4540948, 7.9547821 51.4539904, 7.9549523 51.45391, 7.9551881 51.4537953, 7.9554648 51.4536574, 7.9562676 51.4533029)",,,,,,
172190860,2,Burgstraße,residential,30,False,False,83.59899999999999,"LINESTRING (7.9556018 51.4547605, 7.955501 51.4548015, 7.9554497 51.4553184, 7.9554424 51.4554222, 7.9554556 51.4554766)",,,,,,
172190864,,Burgstraße,living_street,,False,True,132.34199999999998,"LINESTRING (7.9556018 51.4547605, 7.9566404 51.4543065, 7.9571563 51.4540691)",,,,,,
157689729,,Binnerfeld,residential,30,False,True,84.745,"LINESTRING (7.9581578 51.4508158, 7.9591107 51.4503381)",,,,,,
30640606,,St.-Georgs-Pfad,living_street,,False,True,107.364,"LINESTRING (7.9581578 51.4508158, 7.9586944 51.4512099, 7.9589661 51.4514093, 7.9591603 51.451552)",,,,,,
"[157689729, 33335878]",,Binnerfeld,residential,30,False,"[False, True]",95.634,"LINESTRING (7.9581578 51.4508158, 7.9576204 51.4510799, 7.9570683 51.4513437)",,,,,,
29704837,,Burgstraße,living_street,,False,False,36.622,"LINESTRING (7.9577732 51.4534004, 7.9580069 51.4536958)",,,,,,
29704837,,Burgstraße,living_street,,False,True,36.622,"LINESTRING (7.9580069 51.4536958, 7.9577732 51.4534004)",,,,,,
172190864,,Burgstraße,living_street,,False,False,72.095,"LINESTRING (7.9580069 51.4536958, 7.9574523 51.4539444, 7.9571563 51.4540691)",,,,,,
172190864,,Burgstraße,living_street,,False,True,165.178,"LINESTRING (7.9580069 51.4536958, 7.9592804 51.4531458, 7.9599649 51.4528485)",,,,,,
33335878,,Binnerfeld,residential,,False,False,211.933,"LINESTRING (7.9546431 51.4525049, 7.9550373 51.4523095, 7.9570683 51.4513437)",,,,,,
29705138,,Bernhard-Bahnschulte-Straße,residential,30,False,False,57.871,"LINESTRING (7.9583788 51.4525814, 7.9578348 51.4521865)",,,,,,
418595711,2,Fresekenweg,residential,30,False,False,167.209,"LINESTRING (7.9583788 51.4525814, 7.9577466 51.452783, 7.9569421 51.4530203, 7.9565291 51.4531976, 7.9562676 51.4533029)",,,,,,
"[157689737, 588430799, 418595711]",2,Fresekenweg,residential,30,False,"[False, True]",125.95299999999999,"LINESTRING (7.9583788 51.4525814, 7.9589439 51.4524087, 7.9591248 51.4523553, 7.9593175 51.4522984, 7.9593694 51.4522828, 7.9594358 51.4522682, 7.9594854 51.4522615, 7.9595377 51.4522569, 7.9595988 51.4522576, 7.9596598 51.4522607, 7.9598919 51.4522909, 7.9599561 51.452301, 7.9599898 51.4523063, 7.960072 51.4523129)",,,,,,
29705254,,Achter der Borg,living_street,,False,False,10.642,"LINESTRING (7.9557373 51.4528583, 7.9556415 51.4527835)",,,,,,
29705254,,Achter der Borg,living_street,,False,True,61.598,"LINESTRING (7.9557373 51.4528583, 7.9562676 51.4533029)",,,,,,
926796973,,Bernhard-Bahnschulte-Straße,living_street,,False,True,168.349,"LINESTRING (7.9557373 51.4528583, 7.9561435 51.4526799, 7.9562656 51.4526503, 7.9563676 51.4526139, 7.9571286 51.4522529, 7.9572533 51.4522436, 7.9576381 51.4522359, 7.9577163 51.4522311, 7.9578348 51.4521865)",,,,,,
29705254,,Achter der Borg,living_street,,False,False,61.598,"LINESTRING (7.9562676 51.4533029, 7.9557373 51.4528583)",,,,,,
"[32930070, 418595711]",2,Fresekenweg,residential,30,False,"[False, True]",250.02599999999995,"LINESTRING (7.9562676 51.4533029, 7.9554648 51.4536574, 7.9551881 51.4537953, 7.9549523 51.45391, 7.9547821 51.4539904, 7.9547796 51.4540948, 7.9548079 51.4543963, 7.9548497 51.4544987, 7.954877 51.454547, 7.9549002 51.4545781, 7.9549184 51.4546025, 7.9549921 51.4546517, 7.9551255 51.4546885, 7.9555227 51.4547218, 7.9556018 51.4547605)",,,,,,
418595711,2,Fresekenweg,residential,30,False,True,167.209,"LINESTRING (7.9562676 51.4533029, 7.9565291 51.4531976, 7.9569421 51.4530203, 7.9577466 51.452783, 7.9583788 51.4525814)",,,,,,
29705254,,Achter der Borg,living_street,,False,True,69.78200000000001,"LINESTRING (7.9557146 51.4523472, 7.9553217 51.4525324, 7.9556415 51.4527835)",,,,,,
29705138,,Bernhard-Bahnschulte-Straße,residential,30,False,True,57.871,"LINESTRING (7.9578348 51.4521865, 7.9583788 51.4525814)",,,,,,
29705406,,Zum Mühlenstück,living_street,,False,False,60.518,"LINESTRING (7.9578348 51.4521865, 7.9580559 51.4520713, 7.9576816 51.451791)",,,,,,
926796973,,Bernhard-Bahnschulte-Straße,living_street,,False,False,168.349,"LINESTRING (7.9578348 51.4521865, 7.9577163 51.4522311, 7.9576381 51.4522359, 7.9572533 51.4522436, 7.9571286 51.4522529, 7.9563676 51.4526139, 7.9562656 51.4526503, 7.9561435 51.4526799, 7.9557373 51.4528583)",,,,,,
29705406,,Zum Mühlenstück,living_street,,False,False,65.421,"LINESTRING (7.9576816 51.451791, 7.9570683 51.4513437)",,,,,,
29705416,,Zum Mühlenstück,living_street,,False,True,57.632,"LINESTRING (7.9576816 51.451791, 7.9583196 51.4514585)",,,,,,
29705406,,Zum Mühlenstück,living_street,,False,True,60.518,"LINESTRING (7.9576816 51.451791, 7.9580559 51.4520713, 7.9578348 51.4521865)",,,,,,
29705406,,Zum Mühlenstück,living_street,,False,True,65.421,"LINESTRING (7.9570683 51.4513437, 7.9576816 51.451791)",,,,,,
"[157689729, 33335878]",,Binnerfeld,residential,30,False,"[False, True]",95.634,"LINESTRING (7.9570683 51.4513437, 7.9576204 51.4510799, 7.9581578 51.4508158)",,,,,,
33335878,,Binnerfeld,residential,,False,True,211.933,"LINESTRING (7.9570683 51.4513437, 7.9550373 51.4523095, 7.9546431 51.4525049)",,,,,,
30640606,,St.-Georgs-Pfad,living_street,,False,False,107.364,"LINESTRING (7.9591603 51.451552, 7.9589661 51.4514093, 7.9586944 51.4512099, 7.9581578 51.4508158)",,,,,,
29705416,,Zum Mühlenstück,living_street,,False,False,57.632,"LINESTRING (7.9583196 51.4514585, 7.9576816 51.451791)",,,,,,
157689719,,Albert-Schweitzer-Weg,residential,30,False,True,62.757000000000005,"LINESTRING (7.9551493 51.4498789, 7.9552215 51.4498832, 7.9560483 51.4499469)",,,,,,
24229804,,Albert-Schweitzer-Weg,residential,30,False,False,74.711,"LINESTRING (7.9560483 51.4499469, 7.9562161 51.4492832)",,,,,,
157689719,,Albert-Schweitzer-Weg,residential,30,False,False,62.757000000000005,"LINESTRING (7.9560483 51.4499469, 7.9552215 51.4498832, 7.9551493 51.4498789)",,,,,,
157689719,,Albert-Schweitzer-Weg,residential,30,False,True,149.94299999999998,"LINESTRING (7.9560483 51.4499469, 7.9572057 51.4500426, 7.9572572 51.4500457, 7.9573029 51.4500457, 7.9573313 51.4500396, 7.9573843 51.4500136, 7.9574916 51.4499612, 7.9575955 51.4499088, 7.9576667 51.4498622, 7.9579571 51.4496662)",,,,,,
72561219,1,Apothekerstraße,residential,20,True,False,69.042,"LINESTRING (7.9665339 51.4509751, 7.9673501 51.450619)",,,,,,
32435437,2,Werler Straße,secondary,50,True,False,36.394999999999996,"LINESTRING (7.9614303 51.4563883, 7.9614675 51.4562276, 7.9614771 51.456156, 7.9614953 51.4560636)",,,L 732,,,
98041115,1,,tertiary_link,50,True,False,51.043000000000006,"LINESTRING (7.9614303 51.4563883, 7.9613314 51.4562525, 7.9612707 51.4561857, 7.9612127 51.4561452, 7.9611384 51.4561122, 7.9609663 51.456054)",,,,,,
32953813,,Kaiserssiepen,residential,,True,False,111.257,"LINESTRING (7.9615173 51.4571487, 7.9599683 51.4574124)",,,,,,
1203826735,2,Werler Straße,secondary,50,False,False,33.2,"LINESTRING (7.9615173 51.4571487, 7.9614444 51.4568536)",,,L 732,,,
"[149882680, 465441323, 32953814]",,"['Ackerstraße', 'Zum Besenberg']",residential,,False,False,154.834,"LINESTRING (7.9599683 51.4574124, 7.9597386 51.4568347, 7.9598664 51.4568036, 7.9600896 51.4567595, 7.9605458 51.4566685, 7.9609546 51.4565871)",,,,,,
"[927058697, 33336819]",,Möhnepforte,residential,,False,False,94.48,"LINESTRING (7.9589315 51.4551017, 7.9588622 51.4550793, 7.9588109 51.4550607, 7.958776 51.4550468, 7.9587022 51.4550131, 7.9586533 51.4549922, 7.9586036 51.4549734, 7.9585641 51.4549634, 7.9585249 51.4549565, 7.9584856 51.4549533, 7.9584424 51.4549527, 7.9583958 51.4549563, 7.9583378 51.4549602, 7.9582927 51.45496, 7.9582462 51.454955, 7.9582119 51.4549493, 7.9581678 51.4549383, 7.9581237 51.4549138, 7.9578335 51.4546835)",,,,,,
33361192,,Am Spring,residential,,False,True,155.24500000000006,"LINESTRING (7.9618289 51.4515136, 7.9614215 51.4516227, 7.961304 51.451659, 7.961202 51.4516911, 7.961121 51.4517201, 7.9610612 51.4517438, 7.9610163 51.4517643, 7.9609755 51.4517869, 7.9609472 51.4518081, 7.9609103 51.4518395, 7.9608573 51.4518877, 7.9607912 51.4519598, 7.9607198 51.452033, 7.9607005 51.4520563, 7.9606891 51.452076, 7.9606854 51.4520909, 7.9606864 51.4521077, 7.9606897 51.4521395, 7.9606957 51.4521746, 7.9606924 51.4521913, 7.9606807 51.4522093, 7.9606495 51.4522323, 7.9606143 51.4522498, 7.9605395 51.4522766, 7.9604798 51.4522956, 7.9604329 51.4523058, 7.9604002 51.4523111, 7.9603336 51.4523167, 7.9602181 51.4523209)",,,,,,
33624024,,Achter der Borg,living_street,,False,True,42.782,"LINESTRING (7.9551535 51.4530192, 7.9556415 51.4527835)",,,,,,
29705254,,Achter der Borg,living_street,,False,True,10.642,"LINESTRING (7.9556415 51.4527835, 7.9557373 51.4528583)",,,,,,
33624024,,Achter der Borg,living_street,,False,False,42.782,"LINESTRING (7.9556415 51.4527835, 7.9551535 51.4530192)",,,,,,
29705254,,Achter der Borg,living_street,,False,False,69.78200000000001,"LINESTRING (7.9556415 51.4527835, 7.9553217 51.4525324, 7.9557146 51.4523472)",,,,,,
34644363,2,Werler Straße,tertiary,50,False,True,8.8,"LINESTRING (7.9617751 51.4550097, 7.9616481 51.4550087)",,,,,,
"[97854745, 97854740]","['2', '3']",Werler Straße,tertiary,50,True,False,83.78399999999999,"LINESTRING (7.9617751 51.4550097, 7.9617061 51.4554833, 7.9616593 51.4557597)",,,,yes,,
34644363,2,Werler Straße,tertiary,50,False,False,8.8,"LINESTRING (7.9616481 51.4550087, 7.9617751 51.4550097)",,,,,,
714770231,2,Werler Straße,tertiary,50,True,False,24.393,"LINESTRING (7.9616481 51.4550087, 7.96165 51.4549128, 7.9616459 51.4548556, 7.9616375 51.4547896)",,,,,,
