osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,access
37188565,,Prinz-Eugen-Straße,residential,20,False,True,94.801,"LINESTRING (10.5635404 48.6122218, 10.5633884 48.6121375, 10.5632425 48.6120921, 10.5631481 48.6120751, 10.563088 48.6120865, 10.5630365 48.6121205, 10.5630193 48.6121546, 10.5630193 48.6122, 10.5630537 48.6122397, 10.5631223 48.612251, 10.5632315 48.6122744, 10.5635404 48.6122218)",,,,
199277113,,,residential,50,False,False,65.746,"LINESTRING (10.5661115 48.6119398, 10.5658866 48.6118963, 10.565748 48.6120847, 10.5656503 48.6122445, 10.5656194 48.612295)",,,,
199327734,DLG 41,Lutzinger Straße,primary,50,True,False,30.721,"LINESTRING (10.5666111 48.6157252, 10.5664505 48.6156786, 10.5662109 48.6156538)",1,,,
239591879,,,primary,50,True,False,14.596,"LINESTRING (10.5666111 48.6157252, 10.5666005 48.615682, 10.5666107 48.6156388, 10.5666408 48.6155998)",,roundabout,,
931599641,,,primary,50,True,False,6.918,"LINESTRING (10.5666599 48.6157784, 10.5666111 48.6157252)",,roundabout,,
199327723,B 16,Donauwörther Straße,primary,50,True,False,14.114999999999998,"LINESTRING (10.5671304 48.615831, 10.5670028 48.6157981, 10.5669515 48.6157849)",,,,
239591885,,,primary,50,True,False,9.518,"LINESTRING (10.5669515 48.6157849, 10.5668973 48.6158083, 10.5668349 48.6158197)",,roundabout,,
48553421,,Lindenallee,residential,30,False,False,30.689999999999998,"LINESTRING (10.5711081 48.6125133, 10.5713141 48.6124827, 10.5714192 48.6124671, 10.5715156 48.6124534)",,,,
48553421,,Lindenallee,residential,30,False,True,29.844,"LINESTRING (10.5720675 48.612371, 10.5719166 48.6123938, 10.5716718 48.6124309)",,,,
"[48630557, 48553551]",,"['An der Mauer', 'Lindenallee']",residential,"['50', '30']",False,False,219.096,"LINESTRING (10.5720675 48.612371, 10.5720349 48.6122849, 10.5719154 48.611906, 10.5717541 48.6119325, 10.5716395 48.6119513, 10.5714258 48.6119864, 10.5709981 48.6120672, 10.570942 48.6120772, 10.5701961 48.6122107, 10.570109 48.6122263, 10.5698935 48.6122675, 10.569736 48.6123018)",,,,
48553551,,Lindenallee,residential,30,False,True,79.122,"LINESTRING (10.5720675 48.612371, 10.5722238 48.6124892, 10.5724727 48.6126594, 10.5728155 48.6128822)",,,,
48553430,,Bürgermeister-Reiser-Straße,residential,30,False,False,63.813,"LINESTRING (10.5705812 48.6126194, 10.5704572 48.6126423, 10.5698131 48.6127614, 10.5697455 48.6127745)",,,,
48901010,B 16,Herzog-Philipp-Ludwig-Straße,secondary,50,False,False,29.835,"LINESTRING (10.5671892 48.6139284, 10.5672293 48.6136614)",2,,,
48629586,,Herzog-Philipp-Ludwig-Straße,residential,,False,True,132.63,"LINESTRING (10.5671892 48.6139284, 10.5672593 48.6139389, 10.5674365 48.6139653, 10.5677913 48.6140183, 10.5681036 48.6140649, 10.5682566 48.6140877, 10.5683755 48.6141113, 10.5685278 48.6141415, 10.5689323 48.6142314)",,,,
48901010,B 16,Herzog-Philipp-Ludwig-Straße,secondary,50,False,True,64.048,"LINESTRING (10.5671892 48.6139284, 10.5671816 48.6139776, 10.5671645 48.6140853, 10.5671327 48.6142986, 10.567102 48.6145015)",2,,,
"[48553548, 48553551]",,Lindenallee,residential,30,False,False,35.859,"LINESTRING (10.5731682 48.6131049, 10.5730974 48.6130573, 10.5728155 48.6128822)",,,,
48625351,,Guggenbergerstraße,residential,30,False,False,179.61100000000002,"LINESTRING (10.5731682 48.6131049, 10.5730867 48.6131662, 10.572854 48.6133413, 10.5728361 48.6133543, 10.5725667 48.6135489, 10.5725119 48.6136557, 10.5724957 48.6136872, 10.5724914 48.6137067, 10.5724467 48.6138737, 10.5724358 48.6139295, 10.5724064 48.6140794, 10.5723931 48.6141476, 10.5723737 48.6142468, 10.5723593 48.614371, 10.572405 48.6143954, 10.5724165 48.6144016, 10.5724441 48.6144163, 10.572612 48.6144166)",,,,
48625350,,Guggenbergerstraße,residential,30,False,False,27.834,"LINESTRING (10.572612 48.6144166, 10.5726086 48.6144501, 10.5725888 48.6146424, 10.5725855 48.6146663)",,,,
48625351,,Guggenbergerstraße,residential,30,False,False,59.039,"LINESTRING (10.572612 48.6144166, 10.5727801 48.614419, 10.5729379 48.614421, 10.5730174 48.6144223, 10.5733527 48.614427, 10.5734149 48.6144279)",,,,
48625351,,Guggenbergerstraße,residential,30,False,True,179.61100000000002,"LINESTRING (10.572612 48.6144166, 10.5724441 48.6144163, 10.5724165 48.6144016, 10.572405 48.6143954, 10.5723593 48.614371, 10.5723737 48.6142468, 10.5723931 48.6141476, 10.5724064 48.6140794, 10.5724358 48.6139295, 10.5724467 48.6138737, 10.5724914 48.6137067, 10.5724957 48.6136872, 10.5725119 48.6136557, 10.5725667 48.6135489, 10.5728361 48.6133543, 10.572854 48.6133413, 10.5730867 48.6131662, 10.5731682 48.6131049)",,,,
48553469,,Hofrat-Strobel-Straße,residential,30,False,True,60.637,"LINESTRING (10.5734149 48.6144279, 10.5734139 48.6144918, 10.5734104 48.6147142, 10.5734091 48.6147927, 10.5734068 48.6149387, 10.5734063 48.6149732)",,,,
48625351,,Guggenbergerstraße,residential,30,False,True,59.039,"LINESTRING (10.5734149 48.6144279, 10.5733527 48.614427, 10.5730174 48.6144223, 10.5729379 48.614421, 10.5727801 48.614419, 10.572612 48.6144166)",,,,
32942172,,Vogteistraße,residential,30,False,False,34.151,"LINESTRING (10.5733846 48.6155792, 10.573387 48.6154523, 10.5733904 48.6152721)",,,,
48625358,,Buchenweg,residential,30,False,False,134.565,"LINESTRING (10.5733846 48.6155792, 10.5732977 48.6155787, 10.5725032 48.6155744, 10.5721521 48.6156924, 10.5716495 48.6158484)",,,,
48625358,,Buchenweg,residential,30,False,True,134.56500000000003,"LINESTRING (10.5716495 48.6158484, 10.5721521 48.6156924, 10.5725032 48.6155744, 10.5732977 48.6155787, 10.5733846 48.6155792)",,,,
32942172,,Vogteistraße,residential,30,False,False,33.257,"LINESTRING (10.5733904 48.6152721, 10.5733932 48.6152203, 10.5734063 48.6149732)",,,,
32942172,,Vogteistraße,residential,30,False,True,34.151,"LINESTRING (10.5733904 48.6152721, 10.573387 48.6154523, 10.5733846 48.6155792)",,,,
48625360,,Vogteistraße,residential,30,False,False,96.325,"LINESTRING (10.5733904 48.6152721, 10.5733139 48.6152708, 10.5720805 48.6152503)",,,,
48625360,,Vogteistraße,residential,30,False,True,96.325,"LINESTRING (10.5720805 48.6152503, 10.5733139 48.6152708, 10.5733904 48.6152721)",,,,
48625350,,Guggenbergerstraße,residential,30,False,True,27.834,"LINESTRING (10.5725855 48.6146663, 10.5725888 48.6146424, 10.5726086 48.6144501, 10.572612 48.6144166)",,,,
48629586,,Herzog-Philipp-Ludwig-Straße,residential,,False,False,132.63,"LINESTRING (10.5689323 48.6142314, 10.5685278 48.6141415, 10.5683755 48.6141113, 10.5682566 48.6140877, 10.5681036 48.6140649, 10.5677913 48.6140183, 10.5674365 48.6139653, 10.5672593 48.6139389, 10.5671892 48.6139284)",,,,
"[48894184, 32942561, 48894201, 827565703]",,"['Judenberg', 'Oberer Weberberg', 'Traubenberg']",residential,,False,False,350.12600000000003,"LINESTRING (10.5669567 48.6101593, 10.5670721 48.609956, 10.5671409 48.6098347, 10.5672477 48.6096207, 10.5674474 48.6096343, 10.5675216 48.6096394, 10.5681088 48.6096506, 10.5683039 48.6096631, 10.568639 48.6097457, 10.5692943 48.6099143, 10.5693212 48.6099212, 10.569787 48.6100097, 10.570377 48.6100815, 10.570479 48.6100909, 10.5705803 48.6101002, 10.5706353 48.6101052, 10.5706874 48.61011, 10.5707556 48.6101163, 10.5708969 48.6101294, 10.5709591 48.6101352, 10.5710294 48.6101549)",,,,
32942561,,Judenberg,residential,,False,True,97.982,"LINESTRING (10.5669567 48.6101593, 10.5669071 48.6102721, 10.56679 48.6105385, 10.5666244 48.6109661, 10.566603 48.6110087)",,,,
"[827565704, 48894186]",,Unterer Weberberg,residential,,False,True,330.98400000000004,"LINESTRING (10.5669567 48.6101593, 10.5672778 48.610222, 10.5675114 48.6102484, 10.5677149 48.6102619, 10.5679071 48.6102534, 10.5679581 48.6102498, 10.5684588 48.6102544, 10.5686568 48.610266, 10.5690374 48.6102775, 10.5694924 48.6103249, 10.569988 48.6103379, 10.5704088 48.6104413, 10.5705201 48.6104753, 10.5706594 48.6105179, 10.5706836 48.6105829, 10.5706955 48.610615, 10.570749 48.6108958, 10.5707656 48.6109441, 10.57078 48.6109863)",,,,
32942561,,Judenberg,residential,,False,False,97.982,"LINESTRING (10.566603 48.6110087, 10.5666244 48.6109661, 10.56679 48.6105385, 10.5669071 48.6102721, 10.5669567 48.6101593)",,,,
851703294,B 16,Dillinger Straße,secondary,50,False,False,67.24600000000001,"LINESTRING (10.566603 48.6110087, 10.5661191 48.6108971, 10.5660485 48.610875, 10.5659377 48.6108352, 10.5657678 48.610768)",2,,,
851703294,B 16,Dillinger Straße,secondary,50,False,True,49.27,"LINESTRING (10.566603 48.6110087, 10.5669891 48.6110984, 10.5670872 48.611135, 10.5672017 48.6111973)",2,,,
48901020,,Bachgasse,residential,,False,False,30.394000000000002,"LINESTRING (10.5684626 48.611088, 10.568464 48.6111902, 10.5684779 48.611323, 10.5684824 48.6113609)",,,,
199302036,,Bachgasse,residential,50,False,False,171.213,"LINESTRING (10.5684626 48.611088, 10.5688207 48.6110758, 10.5690557 48.6110662, 10.5692529 48.6110522, 10.569667 48.611027, 10.5699745 48.610997, 10.570032 48.610994, 10.5703498 48.6109586, 10.5704306 48.6109495, 10.5706525 48.6109295, 10.5706966 48.6109571, 10.5707139 48.6109973)",,,,
"[1252018691, 199302036, 40191637]",,"['Bachgasse', 'Marktplatz']",residential,50,False,True,95.61700000000002,"LINESTRING (10.5684626 48.611088, 10.5679778 48.6110898, 10.5678356 48.6110918, 10.5677275 48.611099, 10.5676728 48.6111003, 10.5674428 48.6111065, 10.5672912 48.6111496, 10.5672017 48.6111973)",,,,
"[64973843, 48894197, 64973855]",,Pfaffenmühle,residential,50,False,False,51.386,"LINESTRING (10.564333 48.6158498, 10.5643069 48.6158076, 10.564287 48.6157753, 10.5642337 48.6156901, 10.5641016 48.6154638, 10.5640833 48.6154185)",,,yes,
"[199327737, 1187637978]",DLG 41,Lutzinger Straße,primary,50,False,False,139.83200000000002,"LINESTRING (10.564333 48.6158498, 10.564645 48.6158024, 10.5648443 48.6157835, 10.5652248 48.6157463, 10.5659612 48.6156741, 10.5660809 48.6156654, 10.5661205 48.6156625, 10.5662109 48.6156538)",2,,,
64973855,,Pfaffenmühle,residential,,False,True,71.834,"LINESTRING (10.5634317 48.6149814, 10.5638276 48.6153729, 10.5640833 48.6154185)",,,,
25444709,St 2033,Herzogin-Anna-Straße,secondary,50,False,False,5.011,"LINESTRING (10.57078 48.6109863, 10.5707139 48.6109973)",,,,
25444709,St 2033,Herzogin-Anna-Straße,secondary,50,False,True,44.262,"LINESTRING (10.57078 48.6109863, 10.5708599 48.6109719, 10.5710046 48.6109459, 10.5713609 48.6108817)",,,,
"[827565704, 48894186]",,Unterer Weberberg,residential,,False,False,330.984,"LINESTRING (10.57078 48.6109863, 10.5707656 48.6109441, 10.570749 48.6108958, 10.5706955 48.610615, 10.5706836 48.6105829, 10.5706594 48.6105179, 10.5705201 48.6104753, 10.5704088 48.6104413, 10.569988 48.6103379, 10.5694924 48.6103249, 10.5690374 48.6102775, 10.5686568 48.610266, 10.5684588 48.6102544, 10.5679581 48.6102498, 10.5679071 48.6102534, 10.5677149 48.6102619, 10.5675114 48.6102484, 10.5672778 48.610222, 10.5669567 48.6101593)",,,,
48553551,,Lindenallee,residential,30,False,False,79.122,"LINESTRING (10.5728155 48.6128822, 10.5724727 48.6126594, 10.5722238 48.6124892, 10.5720675 48.612371)",,,,
"[48553548, 48553551]",,Lindenallee,residential,30,False,True,35.859,"LINESTRING (10.5728155 48.6128822, 10.5730974 48.6130573, 10.5731682 48.6131049)",,,,
"[290439420, 25444709]",St 2033,Herzogin-Anna-Straße,secondary,50,False,False,82.884,"LINESTRING (10.5684824 48.6113609, 10.5682118 48.6113929, 10.567724 48.611434, 10.567443 48.6114601, 10.5673661 48.6114628)",3,,,
25444709,St 2033,Herzogin-Anna-Straße,secondary,50,False,True,168.999,"LINESTRING (10.5684824 48.6113609, 10.568569 48.6113494, 10.5689282 48.6112989, 10.5692731 48.6112452, 10.5698065 48.6111562, 10.5698715 48.6111456, 10.5702999 48.6110684, 10.5707139 48.6109973)",,,,
48901020,,Bachgasse,residential,,False,True,30.394,"LINESTRING (10.5684824 48.6113609, 10.5684779 48.611323, 10.568464 48.6111902, 10.5684626 48.611088)",,,,
48901010,B 16,Herzog-Philipp-Ludwig-Straße,secondary,50,False,True,29.835,"LINESTRING (10.5672293 48.6136614, 10.5671892 48.6139284)",2,,,
"[328987848, 48901021]",B 16,Herzog-Philipp-Ludwig-Straße,secondary,50,False,False,27.608,"LINESTRING (10.5672293 48.6136614, 10.5672443 48.6134878, 10.5672385 48.6134135)",2,,yes,
398315926,,Herzog-Philipp-Ludwig-Straße,residential,,False,False,124.297,"LINESTRING (10.5672293 48.6136614, 10.56717 48.61366, 10.5670007 48.613656, 10.5661615 48.6136361, 10.5655396 48.6136213)",,,,
32942296,,Molberg,residential,30,False,True,162.452,"LINESTRING (10.5626927 48.6076194, 10.5628511 48.607813, 10.5630269 48.6079254, 10.5634159 48.6081742, 10.563635 48.6083143, 10.5638764 48.6084425, 10.5641116 48.608588, 10.5642173 48.6086624)",,,,
48990171,,Säureweg,residential,30,False,False,366.75000000000006,"LINESTRING (10.5626927 48.6076194, 10.5629524 48.6075771, 10.5631908 48.6075383, 10.5632581 48.6075405, 10.5634769 48.6075475, 10.5636297 48.607605, 10.5637973 48.6076681, 10.5642898 48.6079503, 10.5645786 48.6080934, 10.5646266 48.6081172, 10.5647239 48.6081578, 10.5652114 48.6083612, 10.5654738 48.6084707, 10.5656484 48.6085436, 10.5657376 48.6085808, 10.5658759 48.6086245, 10.5660391 48.6086761, 10.5661411 48.6087083, 10.5662325 48.6087372, 10.5663038 48.6087597, 10.5664899 48.6088136, 10.5667503 48.6088889, 10.5670424 48.6089735)",,,,
32942296,,Molberg,residential,30,False,False,162.452,"LINESTRING (10.5642173 48.6086624, 10.5641116 48.608588, 10.5638764 48.6084425, 10.563635 48.6083143, 10.5634159 48.6081742, 10.5630269 48.6079254, 10.5628511 48.607813, 10.5626927 48.6076194)",,,,
32942296,,Molberg,residential,30,False,True,168.049,"LINESTRING (10.5642173 48.6086624, 10.5643568 48.6087686, 10.5644992 48.6089952, 10.5645176 48.6090244, 10.5646481 48.6091707, 10.564713 48.6092458, 10.5648277 48.6093786, 10.5648027 48.6098303, 10.5647957 48.6098589, 10.5647608 48.6099845, 10.5647223 48.6100221, 10.5646967 48.6100472)",,,,
48990181,,Kellerweg,residential,,False,True,184.51500000000001,"LINESTRING (10.5642173 48.6086624, 10.5641526 48.6086752, 10.5635682 48.6087117, 10.5630662 48.608743, 10.5629494 48.6087503, 10.5629066 48.6087562, 10.5624975 48.6088122, 10.562426 48.608822, 10.5621544 48.6089435, 10.5619177 48.6090717, 10.5618673 48.609099)",,,,
48990155,,Krautgartenweg,residential,30,False,True,26.0,"LINESTRING (10.5672343 48.6087771, 10.5670424 48.6089735)",,,,
48990163,,An der Bleiche,residential,30,False,False,474.45500000000004,"LINESTRING (10.5672343 48.6087771, 10.567638 48.6088305, 10.5676957 48.6088381, 10.5677275 48.6088423, 10.5680472 48.608815, 10.5688434 48.6087471, 10.5691946 48.6086809, 10.5693495 48.6086517, 10.5697104 48.6085601, 10.5699435 48.6085009, 10.5699811 48.6084913, 10.5701845 48.6083977, 10.5702582 48.6083638, 10.5706217 48.6081965, 10.5706765 48.6081713, 10.5708001 48.6081144, 10.5708528 48.6081085, 10.5709648 48.6080961, 10.5711032 48.6080808, 10.5712084 48.6080691, 10.5714846 48.6080862, 10.5716191 48.6080946, 10.5717213 48.6081009, 10.571989 48.6081175, 10.5723789 48.6081417, 10.5725535 48.6081525, 10.572832 48.6083239, 10.5732484 48.6083894, 10.5732979 48.6083972)",,,,
48990181,,Kellerweg,residential,,False,False,184.51500000000001,"LINESTRING (10.5618673 48.609099, 10.5619177 48.6090717, 10.5621544 48.6089435, 10.562426 48.608822, 10.5624975 48.6088122, 10.5629066 48.6087562, 10.5629494 48.6087503, 10.5630662 48.608743, 10.5635682 48.6087117, 10.5641526 48.6086752, 10.5642173 48.6086624)",,,,
49801319,B 16,Dillinger Straße,secondary,50,False,True,98.33999999999999,"LINESTRING (10.5618673 48.609099, 10.5620378 48.6091947, 10.5622704 48.609324, 10.5624287 48.6094121, 10.5624664 48.609433, 10.562657 48.6095305, 10.5627476 48.6095768, 10.5629253 48.6096352)",2,,,
49801319,B 16,Dillinger Straße,secondary,50,False,False,98.33999999999999,"LINESTRING (10.5629253 48.6096352, 10.5627476 48.6095768, 10.562657 48.6095305, 10.5624664 48.609433, 10.5624287 48.6094121, 10.5622704 48.609324, 10.5620378 48.6091947, 10.5618673 48.609099)",2,,,
49801319,B 16,Dillinger Straße,secondary,50,False,True,140.198,"LINESTRING (10.5629253 48.6096352, 10.5630432 48.6096572, 10.5631528 48.6096777, 10.5635523 48.609737, 10.5635903 48.6097427, 10.5638031 48.6097743, 10.5640963 48.6098178, 10.5641687 48.6098286, 10.5644139 48.6098982, 10.5645935 48.6099826, 10.5646967 48.6100472)",2,,,
"[48901016, 290424061]",DLG 15,Deisenhofer Straße,tertiary,50,False,False,169.97299999999998,"LINESTRING (10.5630974 48.6107289, 10.5636352 48.6107425, 10.5638281 48.6107484, 10.564043 48.6107551, 10.5642523 48.6107616, 10.5644642 48.6107682, 10.5646668 48.6107638, 10.5647598 48.6107618, 10.5650169 48.6107277, 10.5652467 48.6106388, 10.5653245 48.6105787)",,,,
