osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width
30064095,2,,Mittelhäußerstraße,residential,50,False,False,74.572,,"LINESTRING (9.376074 52.786434, 9.3760479 52.7866432, 9.3759763 52.7869232, 9.3759351 52.7870055, 9.3758689 52.7870878)",
24409502,2,,Bösselweg,unclassified,50,False,False,50.96,,"LINESTRING (9.3840202 52.7799415, 9.3839362 52.7798866, 9.3838132 52.7795104)",
1090403575,2,L 157,Hainholzstraße,secondary,50,False,True,120.05600000000001,,"LINESTRING (9.3840202 52.7799415, 9.3836948 52.7802175, 9.3834726 52.7804528, 9.383322 52.7806572, 9.383182 52.7808881)",
24308007,1,L 157,Hainholzstraße,secondary,50,False,False,270.797,,"LINESTRING (9.3817854 52.7831702, 9.3820462 52.7827721, 9.3825619 52.7820196, 9.3827225 52.7817693, 9.382866 52.7815041, 9.3829952 52.7812623, 9.383182 52.7808881)",
24308007,1,L 157,Hainholzstraße,secondary,50,False,True,179.23199999999997,,"LINESTRING (9.3817854 52.7831702, 9.3816456 52.783386, 9.381537 52.7835685, 9.3814697 52.7837281, 9.3814297 52.7838475, 9.3814091 52.7839767, 9.3813943 52.7841527, 9.3813954 52.7841883, 9.3813949 52.7842613, 9.3813972 52.7843153, 9.3814334 52.7847457)",
820404283,2,,Londystraße,residential,50,False,False,135.631,,"LINESTRING (9.3817854 52.7831702, 9.3829254 52.7834125, 9.383733 52.7834335)",
24409503,,,Bösselweg,residential,,False,False,37.458,,"LINESTRING (9.3838132 52.7795104, 9.3832659 52.7795727)",
24409502,2,,Bösselweg,unclassified,50,False,True,50.96,,"LINESTRING (9.3838132 52.7795104, 9.3839362 52.7798866, 9.3840202 52.7799415)",
24409503,,,Bösselweg,residential,,False,True,37.458,,"LINESTRING (9.3832659 52.7795727, 9.3838132 52.7795104)",
24409526,2,,Parkstraße,residential,50,False,False,84.703,,"LINESTRING (9.383182 52.7808881, 9.3843637 52.7811515)",
24308007,1,L 157,Hainholzstraße,secondary,50,False,True,270.79699999999997,,"LINESTRING (9.383182 52.7808881, 9.3829952 52.7812623, 9.382866 52.7815041, 9.3827225 52.7817693, 9.3825619 52.7820196, 9.3820462 52.7827721, 9.3817854 52.7831702)",
1090403575,2,L 157,Hainholzstraße,secondary,50,False,False,120.05600000000001,,"LINESTRING (9.383182 52.7808881, 9.383322 52.7806572, 9.3834726 52.7804528, 9.3836948 52.7802175, 9.3840202 52.7799415)",
24409526,2,,Parkstraße,residential,50,False,False,32.819,,"LINESTRING (9.3843637 52.7811515, 9.3848169 52.7812609)",
24409526,2,,Parkstraße,residential,50,False,True,84.703,,"LINESTRING (9.3843637 52.7811515, 9.383182 52.7808881)",
24409528,2,,Im Hainholzfeld,residential,50,False,False,82.213,,"LINESTRING (9.3843637 52.7811515, 9.3848397 52.7804705)",
283909823,2,,Parkstraße,residential,50,False,True,32.298,,"LINESTRING (9.3852636 52.7813675, 9.3848169 52.7812609)",
24409528,2,,Im Hainholzfeld,residential,50,False,True,82.213,,"LINESTRING (9.3848397 52.7804705, 9.3843637 52.7811515)",
24409526,2,,Parkstraße,residential,50,False,True,32.819,,"LINESTRING (9.3848169 52.7812609, 9.3843637 52.7811515)",
283909823,2,,Parkstraße,residential,50,False,False,32.298,,"LINESTRING (9.3848169 52.7812609, 9.3852636 52.7813675)",
"[24409529, 297771223]",2,,Hermann-Löns-Straße,residential,50,False,False,253.83299999999997,,"LINESTRING (9.3848169 52.7812609, 9.3847332 52.7817584, 9.3843518 52.7823188, 9.3841741 52.7825799, 9.383733 52.7834335)",
820404283,2,,Londystraße,residential,50,False,False,86.473,,"LINESTRING (9.383733 52.7834335, 9.3850169 52.7834754)",
24409530,2,,Allertalstraße,residential,50,False,False,171.404,,"LINESTRING (9.383733 52.7834335, 9.3831753 52.7842843, 9.3829835 52.7848997)",
"[24409529, 297771223]",2,,Hermann-Löns-Straße,residential,50,False,True,253.833,,"LINESTRING (9.383733 52.7834335, 9.3841741 52.7825799, 9.3843518 52.7823188, 9.3847332 52.7817584, 9.3848169 52.7812609)",
820404283,2,,Londystraße,residential,50,False,True,135.631,,"LINESTRING (9.383733 52.7834335, 9.3829254 52.7834125, 9.3817854 52.7831702)",
24409531,2,,Brauhausstraße,residential,50,False,False,72.569,,"LINESTRING (9.3829835 52.7848997, 9.3828313 52.7855458)",
24409638,2,,Käsebeutel,residential,50,False,True,105.644,,"LINESTRING (9.3829835 52.7848997, 9.3814334 52.7847457)",
24409530,2,,Allertalstraße,residential,50,False,True,171.404,,"LINESTRING (9.3829835 52.7848997, 9.3831753 52.7842843, 9.383733 52.7834335)",
24409639,2,,Sackstraße,residential,50,False,False,123.11800000000001,,"LINESTRING (9.3829835 52.7848997, 9.384183 52.7850342, 9.3843309 52.7846758)",
24409531,2,,Brauhausstraße,residential,50,False,True,72.569,,"LINESTRING (9.3828313 52.7855458, 9.3829835 52.7848997)",
24409642,2,,Wiedenburgstraße,residential,50,False,False,74.291,,"LINESTRING (9.3828313 52.7855458, 9.3828168 52.7855867, 9.3826459 52.7862044)",
"[4642499, 34292517]",2,B 209,Lange Straße,primary,50,False,"[False, True]",105.994,,"LINESTRING (9.3828313 52.7855458, 9.3842923 52.7856924, 9.3843852 52.7857048)",
295876484,2,B 209,Lange Straße,primary,50,False,False,105.906,,"LINESTRING (9.3828313 52.7855458, 9.3815911 52.7854165, 9.3815276 52.7854099, 9.3812786 52.785387)",
820404283,2,,Londystraße,residential,50,False,True,86.473,,"LINESTRING (9.3850169 52.7834754, 9.383733 52.7834335)",
24409638,2,,Käsebeutel,residential,50,False,False,105.644,,"LINESTRING (9.3814334 52.7847457, 9.3829835 52.7848997)",
24308007,1,L 157,Hainholzstraße,secondary,50,False,False,179.232,,"LINESTRING (9.3814334 52.7847457, 9.3813972 52.7843153, 9.3813949 52.7842613, 9.3813954 52.7841883, 9.3813943 52.7841527, 9.3814091 52.7839767, 9.3814297 52.7838475, 9.3814697 52.7837281, 9.381537 52.7835685, 9.3816456 52.783386, 9.3817854 52.7831702)",
24308007,1,L 157,Hainholzstraße,secondary,50,False,True,72.18400000000001,,"LINESTRING (9.3814334 52.7847457, 9.381427 52.7848638, 9.3814096 52.7849547, 9.3813114 52.7852787, 9.3812996 52.7853177, 9.3812786 52.785387)",
24409639,2,,Sackstraße,residential,50,False,True,123.11800000000001,,"LINESTRING (9.3843309 52.7846758, 9.384183 52.7850342, 9.3829835 52.7848997)",
"[4642499, 34292517]",2,B 209,Lange Straße,primary,50,False,"[False, True]",105.994,,"LINESTRING (9.3843852 52.7857048, 9.3842923 52.7856924, 9.3828313 52.7855458)",
24409641,2,,Junkernstraße,residential,50,False,False,252.837,,"LINESTRING (9.3843852 52.7857048, 9.3842741 52.785913, 9.3839131 52.786464, 9.3831609 52.7878538)",
24409641,2,,Junkernstraße,residential,50,False,True,252.837,,"LINESTRING (9.3831609 52.7878538, 9.3839131 52.786464, 9.3842741 52.785913, 9.3843852 52.7857048)",
24409642,2,,Wiedenburgstraße,residential,50,False,False,72.6,,"LINESTRING (9.3826459 52.7862044, 9.3824633 52.7868479)",
24409643,,,Kirchplatz,residential,,False,False,45.461,,"LINESTRING (9.3826459 52.7862044, 9.3833108 52.7862782)",
24409686,2,,Kirchstraße,residential,50,False,True,105.665,,"LINESTRING (9.3826459 52.7862044, 9.3810932 52.7860589)",
24409642,2,,Wiedenburgstraße,residential,50,False,True,74.291,,"LINESTRING (9.3826459 52.7862044, 9.3828168 52.7855867, 9.3828313 52.7855458)",
24409643,,,Kirchplatz,residential,,False,True,45.461,,"LINESTRING (9.3833108 52.7862782, 9.3826459 52.7862044)",
24409686,2,,Kirchstraße,residential,50,False,False,105.665,,"LINESTRING (9.3810932 52.7860589, 9.3826459 52.7862044)",
948452080,2,,Mühlenstraße,residential,50,False,True,59.473,,"LINESTRING (9.3810932 52.7860589, 9.3809277 52.7865843)",
948452080,2,,Mühlenstraße,residential,50,False,False,75.746,,"LINESTRING (9.3810932 52.7860589, 9.3812505 52.7854877, 9.3812602 52.7854526, 9.3812786 52.785387)",
24409642,2,,Wiedenburgstraße,residential,50,False,True,72.6,,"LINESTRING (9.3824633 52.7868479, 9.3826459 52.7862044)",
24409687,2,,Hinterstraße,residential,50,False,False,112.955,,"LINESTRING (9.3824633 52.7868479, 9.3810704 52.786706, 9.3809718 52.7866746, 9.3809277 52.7865843)",
948452080,2,,Mühlenstraße,residential,50,False,False,59.473,,"LINESTRING (9.3809277 52.7865843, 9.3810932 52.7860589)",
24409687,2,,Hinterstraße,residential,50,False,True,112.955,,"LINESTRING (9.3809277 52.7865843, 9.3809718 52.7866746, 9.3810704 52.786706, 9.3824633 52.7868479)",
"[948452081, 11818503]",2,,Mühlenstraße,residential,50,False,True,196.173,yes,"LINESTRING (9.3809277 52.7865843, 9.3807714 52.7866091, 9.3801575 52.7867065, 9.3798745 52.7867242, 9.3790247 52.7867359, 9.3788008 52.7867229, 9.3780498 52.7866471)",
11818503,2,,Mühlenstraße,residential,50,False,True,134.967,,"LINESTRING (9.3780498 52.7866471, 9.376074 52.786434)",
"[948452081, 11818503]",2,,Mühlenstraße,residential,50,False,False,196.17299999999997,yes,"LINESTRING (9.3780498 52.7866471, 9.3788008 52.7867229, 9.3790247 52.7867359, 9.3798745 52.7867242, 9.3801575 52.7867065, 9.3807714 52.7866091, 9.3809277 52.7865843)",
366211900,,,Auf der Worth,residential,,False,True,135.409,,"LINESTRING (9.3780498 52.7866471, 9.3782833 52.7856836, 9.3783405 52.7854421)",
366211900,,,Auf der Worth,residential,,False,False,135.409,,"LINESTRING (9.3783405 52.7854421, 9.3782833 52.7856836, 9.3780498 52.7866471)",
24409737,,,Pommernweg,residential,50,False,False,32.498,,"LINESTRING (9.3720581 52.7869428, 9.3715758 52.7869245)",
24409737,,,Pommernweg,residential,50,False,True,74.854,,"LINESTRING (9.3720581 52.7869428, 9.373169 52.7869851)",
24409738,2,,Thüringer Weg,residential,,False,False,84.696,,"LINESTRING (9.3720581 52.7869428, 9.3719742 52.7877028)",
24409738,2,,Thüringer Weg,residential,,False,True,84.696,,"LINESTRING (9.3719742 52.7877028, 9.3720581 52.7869428)",
24409737,,,Pommernweg,residential,50,False,True,53.454,,"LINESTRING (9.3707825 52.7868943, 9.3715758 52.7869245)",
24409744,,,Bergstraße,residential,50,False,False,96.705,,"LINESTRING (9.3718072 52.7845333, 9.3717232 52.7854015)",
28252640,2,L 200,Lange Straße,secondary,50,False,False,124.01,,"LINESTRING (9.3718072 52.7845333, 9.3736471 52.7846072)",
24409737,,,Pommernweg,residential,50,False,False,53.454,,"LINESTRING (9.3715758 52.7869245, 9.3707825 52.7868943)",
24409737,,,Pommernweg,residential,50,False,True,32.498,,"LINESTRING (9.3715758 52.7869245, 9.3720581 52.7869428)",
24409744,,,Bergstraße,residential,50,False,True,79.418,,"LINESTRING (9.3715758 52.7869245, 9.3716448 52.7862115)",
24409744,,,Bergstraße,residential,50,False,False,79.418,,"LINESTRING (9.3716448 52.7862115, 9.3715758 52.7869245)",
24409744,,,Bergstraße,residential,50,False,True,90.222,,"LINESTRING (9.3716448 52.7862115, 9.371648 52.7861784, 9.3717232 52.7854015)",
24409744,,,Bergstraße,residential,50,False,True,96.705,,"LINESTRING (9.3717232 52.7854015, 9.3718072 52.7845333)",
24409744,,,Bergstraße,residential,50,False,False,90.222,,"LINESTRING (9.3717232 52.7854015, 9.371648 52.7861784, 9.3716448 52.7862115)",
1177804613,,,Stöckener Straße,unclassified,,False,False,12.163,,"LINESTRING (9.3716929 52.7822653, 9.3717312 52.7821584)",
24409786,2,,Alter Stöckener Weg,residential,30,False,True,90.394,,"LINESTRING (9.3716929 52.7822653, 9.3717964 52.7823829, 9.3719176 52.7825207, 9.3719951 52.7826091, 9.3720634 52.7826869, 9.3723238 52.7829831)",
28252640,2,L 200,Lange Straße,secondary,50,False,True,124.01,,"LINESTRING (9.3736471 52.7846072, 9.3718072 52.7845333)",
1177804612,2,,Alter Stöckener Weg,residential,30,False,False,202.945,,"LINESTRING (9.3736471 52.7846072, 9.3736515 52.784535, 9.3736107 52.78442, 9.3724768 52.7831294, 9.3723808 52.7830514, 9.3723238 52.7829831)",
1177805252,2,L 200,Lange Straße,secondary,50,False,False,188.80700000000002,,"LINESTRING (9.3736471 52.7846072, 9.3755478 52.7846837, 9.3764341 52.7847868)",
172639429,2,B 209,Rodewalder Straße,primary,50,False,True,74.432,,"LINESTRING (9.3767585 52.7813006, 9.3768183 52.781969)",
"[24409788, 233951205]",2,,"['Bahnhofstraße', 'Am Bahnhof']",residential,50,False,True,335.951,,"LINESTRING (9.3767585 52.7813006, 9.376657 52.7813034, 9.3765434 52.7812843, 9.3764669 52.7812664, 9.3763633 52.7812519, 9.376205 52.7812657, 9.3747103 52.7817511, 9.3745612 52.7818453, 9.3759815 52.7831008)",
"[1085389591, 1238028047]",2,B 209,Rodewalder Straße,primary,50,False,False,72.751,,"LINESTRING (9.3767585 52.7813006, 9.3767343 52.7810063, 9.3767252 52.7809156, 9.3767113 52.780647)",
24409786,2,,Alter Stöckener Weg,residential,30,False,False,90.394,,"LINESTRING (9.3723238 52.7829831, 9.3720634 52.7826869, 9.3719951 52.7826091, 9.3719176 52.7825207, 9.3717964 52.7823829, 9.3716929 52.7822653)",
24409789,2,,Kükerstraße,residential,50,False,False,246.597,,"LINESTRING (9.3723238 52.7829831, 9.3724066 52.7829708, 9.3759815 52.7831008)",
1177804612,2,,Alter Stöckener Weg,residential,30,False,True,202.945,,"LINESTRING (9.3723238 52.7829831, 9.3723808 52.7830514, 9.3724768 52.7831294, 9.3736107 52.78442, 9.3736515 52.784535, 9.3736471 52.7846072)",
24409789,2,,Kükerstraße,residential,50,False,True,246.597,,"LINESTRING (9.3759815 52.7831008, 9.3724066 52.7829708, 9.3723238 52.7829831)",
"[24409788, 233951205]",2,,"['Bahnhofstraße', 'Am Bahnhof']",residential,50,False,False,335.95099999999996,,"LINESTRING (9.3759815 52.7831008, 9.3745612 52.7818453, 9.3747103 52.7817511, 9.376205 52.7812657, 9.3763633 52.7812519, 9.3764669 52.7812664, 9.3765434 52.7812843, 9.376657 52.7813034, 9.3767585 52.7813006)",
233951205,2,,Bahnhofstraße,residential,50,False,True,68.105,,"LINESTRING (9.3759815 52.7831008, 9.376543 52.7835329, 9.3766361 52.7835609)",
172639429,2,B 209,Rodewalder Straße,primary,50,False,False,74.432,,"LINESTRING (9.3768183 52.781969, 9.3767585 52.7813006)",
172639429,2,B 209,Rodewalder Straße,primary,50,False,True,177.516,,"LINESTRING (9.3768183 52.781969, 9.3768083 52.7821822, 9.3767675 52.7825193, 9.3767643 52.7825454, 9.3766306 52.7835178, 9.3766361 52.7835609)",
233951281,1,,An der Klotzeburg,residential,50,False,False,286.87,,"LINESTRING (9.3768183 52.781969, 9.3776845 52.7820234, 9.3785308 52.7820857, 9.3786262 52.7821115, 9.378785 52.7821545, 9.3793767 52.7822279, 9.3795588 52.7821981, 9.3797181 52.7821362, 9.3798585 52.7820604, 9.3800481 52.7818975, 9.3808106 52.7819251)",
157188179,2,,Stöckener Straße,unclassified,50,False,True,385.10599999999994,,"LINESTRING (9.3767113 52.780647, 9.3763294 52.7806309, 9.3762517 52.7806353, 9.3761659 52.7806613, 9.3760988 52.780712, 9.3758963 52.7808827, 9.3758176 52.7809341, 9.3756643 52.7810182, 9.3754482 52.7811035, 9.3735109 52.7816923, 9.3730329 52.781841, 9.3726521 52.7819595, 9.3722652 52.7820822, 9.3719296 52.7821647, 9.3718306 52.7821698, 9.3717312 52.7821584)",
"[1238028047, 1085389591]",2,B 209,Rodewalder Straße,primary,50,False,True,72.751,,"LINESTRING (9.3767113 52.780647, 9.3767252 52.7809156, 9.3767343 52.7810063, 9.3767585 52.7813006)",
233951281,1,,An der Klotzeburg,residential,50,False,True,286.87,,"LINESTRING (9.3808106 52.7819251, 9.3800481 52.7818975, 9.3798585 52.7820604, 9.3797181 52.7821362, 9.3795588 52.7821981, 9.3793767 52.7822279, 9.378785 52.7821545, 9.3786262 52.7821115, 9.3785308 52.7820857, 9.3776845 52.7820234, 9.3768183 52.781969)",
172639429,2,B 209,Rodewalder Straße,primary,50,False,False,177.51600000000002,,"LINESTRING (9.3766361 52.7835609, 9.3766306 52.7835178, 9.3767643 52.7825454, 9.3767675 52.7825193, 9.3768083 52.7821822, 9.3768183 52.781969)",
172639429,2,B 209,Rodewalder Straße,primary,50,False,True,14.681000000000001,,"LINESTRING (9.3766361 52.7835609, 9.3766602 52.783624, 9.376706 52.7836853)",
233951205,2,,Bahnhofstraße,residential,50,False,False,68.105,,"LINESTRING (9.3766361 52.7835609, 9.376543 52.7835329, 9.3759815 52.7831008)",
30021657,2,,Mittelhäußerstraße,residential,50,False,False,7.984,,"LINESTRING (9.3760829 52.7863624, 9.376074 52.786434)",
"[11818504, 11818502]",,,Berliner Straße,residential,50,False,True,251.12199999999999,,"LINESTRING (9.3760829 52.7863624, 9.3736003 52.7862779, 9.3732073 52.7868885, 9.373169 52.7869851)",
30021657,2,,Mittelhäußerstraße,residential,50,False,True,177.371,,"LINESTRING (9.3760829 52.7863624, 9.3761512 52.7858141, 9.3761938 52.7857511, 9.3762996 52.7851245, 9.3764341 52.7847868)",
948452077,,,Wohlendorfer Kirchweg,residential,,False,True,85.153,,"LINESTRING (9.3753297 52.7877807, 9.3758689 52.7870878)",
1177804613,,,Stöckener Straße,unclassified,,False,True,12.163,,"LINESTRING (9.3717312 52.7821584, 9.3716929 52.7822653)",
157188179,2,,Stöckener Straße,unclassified,50,False,False,385.1060000000001,,"LINESTRING (9.3717312 52.7821584, 9.3718306 52.7821698, 9.3719296 52.7821647, 9.3722652 52.7820822, 9.3726521 52.7819595, 9.3730329 52.781841, 9.3735109 52.7816923, 9.3754482 52.7811035, 9.3756643 52.7810182, 9.3758176 52.7809341, 9.3758963 52.7808827, 9.3760988 52.780712, 9.3761659 52.7806613, 9.3762517 52.7806353, 9.3763294 52.7806309, 9.3767113 52.780647)",
