osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,junction,tunnel,ref
100058576,Lüttinger Straße,tertiary,50,False,True,93.434,"LINESTRING (6.4603304 51.6592498, 6.4602814 51.6595993, 6.4603006 51.6598113, 6.4604318 51.6600762)",,2,,,
102778659,Lüttinger Straße,tertiary,30,False,False,157.946,"LINESTRING (6.4603304 51.6592498, 6.4603615 51.6590554, 6.4603571 51.6588749, 6.460301 51.6586719, 6.4601998 51.658519, 6.460024 51.6583599, 6.4596827 51.6581058, 6.4595205 51.657995)",,2,,,
"[24049067, 24049053]",Engelbert-Humperdinck-Straße,residential,30,False,True,299.927,"LINESTRING (6.4584731 51.6586187, 6.4581832 51.6585221, 6.4578678 51.6584426, 6.4577036 51.6584009, 6.4574202 51.6583561, 6.4571439 51.6583338, 6.4565427 51.6583498, 6.4563891 51.6583307, 6.4561575 51.6582676, 6.454662 51.657522)",,,,,
45049664,Viktorstraße,residential,30,False,False,40.757,"LINESTRING (6.4584731 51.6586187, 6.4580782 51.6588367, 6.4580322 51.6588627)",,,,,
45049664,Viktorstraße,residential,30,False,True,100.25999999999999,"LINESTRING (6.4584731 51.6586187, 6.4587324 51.6584888, 6.4588799 51.6583979, 6.4593458 51.6581021, 6.4595205 51.657995)",,,,,
"[24049265, 24049075]",Viktorstraße,tertiary,50,False,False,114.66,"LINESTRING (6.460718 51.657281, 6.4605112 51.6573898, 6.4602995 51.6575128, 6.4601088 51.6576191, 6.4596975 51.6578861, 6.4595205 51.657995)",,2,,,
"[24049265, 24049075]",Viktorstraße,tertiary,50,False,True,114.66,"LINESTRING (6.4595205 51.657995, 6.4596975 51.6578861, 6.4601088 51.6576191, 6.4602995 51.6575128, 6.4605112 51.6573898, 6.460718 51.657281)",,2,,,
24419038,Holzweg,tertiary,30,False,False,76.189,"LINESTRING (6.4595205 51.657995, 6.4594148 51.6579105, 6.4593625 51.6578694, 6.4593107 51.657771, 6.4592006 51.6573542)",,,,,
45049664,Viktorstraße,residential,30,False,False,100.25999999999999,"LINESTRING (6.4595205 51.657995, 6.4593458 51.6581021, 6.4588799 51.6583979, 6.4587324 51.6584888, 6.4584731 51.6586187)",,,,,
102778659,Lüttinger Straße,tertiary,30,False,True,157.94600000000003,"LINESTRING (6.4595205 51.657995, 6.4596827 51.6581058, 6.460024 51.6583599, 6.4601998 51.658519, 6.460301 51.6586719, 6.4603571 51.6588749, 6.4603615 51.6590554, 6.4603304 51.6592498)",,2,,,
24318942,Orkstraße,residential,30,False,False,55.068999999999996,"LINESTRING (6.4604318 51.6600762, 6.4603393 51.6600914, 6.4600688 51.660132, 6.4598519 51.6601678, 6.4597271 51.6601884, 6.4596587 51.6601997)",,,,,
"[45049663, 24322087]",Lüttinger Straße,tertiary,"['50', '100']",False,True,87.626,"LINESTRING (6.4604318 51.6600762, 6.4605598 51.6601842, 6.4608 51.6604081, 6.461058 51.6606456, 6.4611526 51.6607249)",,"['2', '3']",,,
100058576,Lüttinger Straße,tertiary,50,False,False,93.434,"LINESTRING (6.4604318 51.6600762, 6.4603006 51.6598113, 6.4602814 51.6595993, 6.4603304 51.6592498)",,2,,,
24318942,Orkstraße,residential,30,False,True,55.068999999999996,"LINESTRING (6.4596587 51.6601997, 6.4597271 51.6601884, 6.4598519 51.6601678, 6.4600688 51.660132, 6.4603393 51.6600914, 6.4604318 51.6600762)",,,,,
24318969,Südwall,residential,30,False,True,115.126,"LINESTRING (6.4596587 51.6601997, 6.4594105 51.6598628, 6.459107 51.6595716, 6.4588461 51.6593674, 6.458785 51.659324)",,,,,
27747692,Orkstraße,residential,30,True,False,158.74499999999998,"LINESTRING (6.4596587 51.6601997, 6.4590944 51.660275, 6.4584681 51.6603614, 6.458128 51.6604547, 6.4578024 51.6606368, 6.4576219 51.6607633)",,,,,
45053063,Ostwall,residential,30,False,False,161.228,"LINESTRING (6.4596587 51.6601997, 6.4597009 51.6603, 6.4596946 51.660389, 6.4596696 51.6604852, 6.4596033 51.6605826, 6.4595088 51.6606506, 6.4592248 51.6607739, 6.4589336 51.6609332, 6.4589035 51.6609496, 6.4583177 51.6612686)",,,,,
26950764,Hochstraße,residential,30,False,True,67.578,"LINESTRING (6.4575338 51.6608122, 6.4568723 51.6603639)",,,,,
27747694,Scharnstraße,residential,30,True,False,196.336,"LINESTRING (6.4575338 51.6608122, 6.4574823 51.6608476, 6.4573507 51.6608873, 6.4564129 51.6609248, 6.4562311 51.6609313, 6.4560507 51.6609516, 6.4557427 51.6610323, 6.4555141 51.6611248, 6.4552889 51.6612516, 6.4552558 51.6612719, 6.4549997 51.6614289)",,,,,
24318947,Mühlenberg,residential,30,False,False,175.435,"LINESTRING (6.458785 51.659324, 6.4581231 51.6596834, 6.4579737 51.6597647, 6.4575123 51.6600157, 6.4568723 51.6603639)",,,,,
24318969,Südwall,residential,30,False,False,115.12599999999999,"LINESTRING (6.458785 51.659324, 6.4588461 51.6593674, 6.459107 51.6595716, 6.4594105 51.6598628, 6.4596587 51.6601997)",,,,,
24318969,Südwall,residential,30,False,True,73.051,"LINESTRING (6.458785 51.659324, 6.4585503 51.6591624, 6.4580322 51.6588627)",,,,,
24318969,Südwall,residential,30,False,False,73.051,"LINESTRING (6.4580322 51.6588627, 6.4585503 51.6591624, 6.458785 51.659324)",,,,,
24419039,Westwall,residential,30,False,False,247.913,"LINESTRING (6.4580322 51.6588627, 6.4578158 51.6587588, 6.4577517 51.6587415, 6.4575761 51.6586942, 6.4572703 51.6586665, 6.4570576 51.6586689, 6.4569093 51.6586784, 6.4561204 51.6589424, 6.4555133 51.6591662, 6.4548758 51.659451)",5,,,,
27747445,Marsstraße,living_street,,True,False,171.89,"LINESTRING (6.4580322 51.6588627, 6.4568461 51.6594508, 6.4560857 51.6598279)",,,,,
45049664,Viktorstraße,residential,30,False,True,40.757,"LINESTRING (6.4580322 51.6588627, 6.4580782 51.6588367, 6.4584731 51.6586187)",,,,,
45902208,Niederstraße,residential,30,False,False,5.863,"LINESTRING (6.4579091 51.6609642, 6.4579916 51.6609515)",,,,,
244406826,Hochstraße,residential,30,False,True,29.857,"LINESTRING (6.4579091 51.6609642, 6.4576219 51.6607633)",,,,,
350990699,Niederstraße,residential,30,True,False,144.011,"LINESTRING (6.4579091 51.6609642, 6.4567368 51.661353, 6.4561098 51.6616178)",,,,,
245780307,Hochstraße,residential,30,False,True,41.823,"LINESTRING (6.4583177 51.6612686, 6.4579916 51.6609515)",,,,,
45053063,Ostwall,residential,30,False,True,161.22800000000004,"LINESTRING (6.4583177 51.6612686, 6.4589035 51.6609496, 6.4589336 51.6609332, 6.4592248 51.6607739, 6.4595088 51.6606506, 6.4596033 51.6605826, 6.4596696 51.6604852, 6.4596946 51.660389, 6.4597009 51.6603, 6.4596587 51.6601997)",,,,,
343440176,Ostwall,residential,30,False,False,185.963,"LINESTRING (6.4583177 51.6612686, 6.4576348 51.661619, 6.4569596 51.6620101, 6.4563599 51.6624147)",,,,,
27747693,Hühnerstraße,residential,30,False,False,60.122,"LINESTRING (6.455577 51.661834, 6.4549997 51.6614289)",,,,,
45902206,Niederstraße,residential,30,False,False,43.914,"LINESTRING (6.455577 51.661834, 6.4561098 51.6616178)",,,,,
24319041,Karthaus,residential,30,False,False,258.5,"LINESTRING (6.455577 51.661834, 6.4552829 51.6620147, 6.4551996 51.6620874, 6.4551688 51.6621221, 6.4551416 51.6621537, 6.4551188 51.6621803, 6.4550742 51.6622321, 6.4550314 51.6622817, 6.4549661 51.662424, 6.4549251 51.6624972, 6.4548787 51.6625741, 6.4547642 51.6626827, 6.4546479 51.6627768, 6.4542541 51.6630518, 6.4533606 51.6636757)",5.00,2,,,
26950765,Spülsteg,residential,30,False,False,84.642,"LINESTRING (6.455577 51.661834, 6.4561096 51.6621686, 6.4563599 51.6624147)",,,,,
24319041,Karthaus,residential,30,False,True,258.5,"LINESTRING (6.4533606 51.6636757, 6.4542541 51.6630518, 6.4546479 51.6627768, 6.4547642 51.6626827, 6.4548787 51.6625741, 6.4549251 51.6624972, 6.4549661 51.662424, 6.4550314 51.6622817, 6.4550742 51.6622321, 6.4551188 51.6621803, 6.4551416 51.6621537, 6.4551688 51.6621221, 6.4551996 51.6620874, 6.4552829 51.6620147, 6.455577 51.661834)",5.00,2,,,
28755146,Rheinstraße,residential,30,False,False,43.753,"LINESTRING (6.4533606 51.6636757, 6.4531653 51.6636475, 6.4529828 51.6636, 6.4527653 51.6635433)",5.00,2,,,
28755147,Rheinstraße,residential,30,True,False,120.98899999999999,"LINESTRING (6.4533606 51.6636757, 6.4534117 51.6637173, 6.4534536 51.6637542, 6.453476 51.6638509, 6.4534418 51.6640353, 6.4533627 51.6642142, 6.4531805 51.6644687, 6.4531143 51.6645947, 6.4530787 51.6646708, 6.4530781 51.6647024)",,,,,
24318985,Ostwall,residential,30,False,True,349.472,"LINESTRING (6.4530781 51.6647024, 6.4533352 51.6646977, 6.4534937 51.6646699, 6.4536303 51.6645885, 6.4537853 51.6644841, 6.4541783 51.6641749, 6.4545699 51.6638224, 6.455089 51.6634762, 6.4555425 51.6631737, 6.4556646 51.6630686, 6.4561429 51.6625836, 6.4563599 51.6624147)",,,,,
26986542,Nordwall,residential,30,False,True,111.35499999999999,"LINESTRING (6.4530781 51.6647024, 6.4529425 51.6646835, 6.4527327 51.6646318, 6.4524738 51.6645548, 6.4521501 51.6644449, 6.4519186 51.6643567, 6.4516757 51.6642256)",,,,,
"[43744943, 26986543]",Rheinstraße,residential,30,False,False,48.237,"LINESTRING (6.4530781 51.6647024, 6.4530781 51.6647856, 6.4531374 51.6650522, 6.4531444 51.6650799, 6.4531542 51.665133)",,2,,,
5785830,Bahnhofstraße,residential,30,False,True,9.613,"LINESTRING (6.451678 51.6611479, 6.4517788 51.6612076)",,,,,
40128647,Westwall,residential,30,False,True,257.47,"LINESTRING (6.451678 51.6611479, 6.4520155 51.6609077, 6.4526469 51.6605229, 6.4527282 51.6604733, 6.4528355 51.6604249, 6.4537805 51.6599529, 6.4544889 51.6596354)",4,,,,
"[40128648, 24049264]",Bahnhofstraße,residential,30,False,False,86.592,"LINESTRING (6.451678 51.6611479, 6.4513854 51.6609757, 6.4512181 51.6608819, 6.4508022 51.6606382, 6.4507649 51.6606136)",,,,,
1164144879,Siegfriedstraße,tertiary,50,False,True,17.241,"LINESTRING (6.4485853 51.6624675, 6.4483908 51.6625649)",,,,,
"[28884345, 28884343]","['Am Eulenturm', 'Klever Straße']",living_street,,False,False,215.706,"LINESTRING (6.4485853 51.6624675, 6.4491294 51.662989, 6.4491999 51.6630565, 6.448108 51.6635545, 6.4475798 51.6637798)",,,,,
1164144880,Siegfriedstraße,tertiary,50,False,False,104.434,"LINESTRING (6.4485853 51.6624675, 6.4490458 51.6620848, 6.4494453 51.6616953)",,,,,
1164144879,Siegfriedstraße,tertiary,50,False,False,17.241,"LINESTRING (6.4483908 51.6625649, 6.4485853 51.6624675)",,,,,
28221879,Stephan-Beissel-Straße,residential,30,False,False,112.45599999999999,"LINESTRING (6.4483908 51.6625649, 6.447997 51.6623814, 6.4471397 51.6619173)",,,,,
368046662,Siegfriedstraße,tertiary,50,False,True,151.35399999999998,"LINESTRING (6.4483908 51.6625649, 6.4483413 51.662648, 6.4482909 51.6627054, 6.4481556 51.6628468, 6.4480182 51.6630162, 6.4476367 51.6635532, 6.4475193 51.6636895, 6.4474356 51.6637885)",,,,,
26986539,Bemmelstraße,residential,30,False,True,106.821,"LINESTRING (6.4527653 51.6635433, 6.4523281 51.6638028, 6.4521147 51.6639368, 6.4520702 51.6639635, 6.4516757 51.6642256)",,,,,
28755146,Rheinstraße,residential,30,False,False,70.713,"LINESTRING (6.4527653 51.6635433, 6.4525517 51.6634428, 6.4523828 51.6633341, 6.4522191 51.6631982, 6.4521839 51.6631228, 6.4521772 51.6630524)",5.00,2,,,
28755146,Rheinstraße,residential,30,False,True,43.753,"LINESTRING (6.4527653 51.6635433, 6.4529828 51.6636, 6.4531653 51.6636475, 6.4533606 51.6636757)",5.00,2,,,
26986539,Bemmelstraße,residential,30,False,False,106.821,"LINESTRING (6.4516757 51.6642256, 6.4520702 51.6639635, 6.4521147 51.6639368, 6.4523281 51.6638028, 6.4527653 51.6635433)",,,,,
26986542,Nordwall,residential,30,False,False,111.355,"LINESTRING (6.4516757 51.6642256, 6.4519186 51.6643567, 6.4521501 51.6644449, 6.4524738 51.6645548, 6.4527327 51.6646318, 6.4529425 51.6646835, 6.4530781 51.6647024)",,,,,
"[24322087, 45049663]",Lüttinger Straße,tertiary,"['50', '100']",False,False,87.626,"LINESTRING (6.4611526 51.6607249, 6.461058 51.6606456, 6.4608 51.6604081, 6.4605598 51.6601842, 6.4604318 51.6600762)",,"['2', '3']",,,
"[28677365, 999202255]",Varusring,primary,70,False,True,375.1089999999999,"LINESTRING (6.4611526 51.6607249, 6.4610183 51.6608477, 6.4605687 51.6612558, 6.4598231 51.6619325, 6.4587703 51.6628772, 6.4580423 51.6634918)",,"['2', '3']",,,B 57
33992518,Kapitel,residential,30,False,True,15.673,"LINESTRING (6.4534674 51.6619836, 6.4536354 51.6618887)",,,,,
"[33992521, 33992519]",Kapitel,residential,30,False,False,194.76,"LINESTRING (6.4534674 51.6619836, 6.4535984 51.6620611, 6.4539891 51.6624456, 6.4540091 51.6624856, 6.4539963 51.6625245, 6.4535546 51.6627976, 6.4532228 51.6630027, 6.4531776 51.6630146, 6.4531293 51.6630081, 6.4526773 51.662775)",,,,,
"[33992521, 33992519]",Kapitel,residential,30,False,True,151.386,"LINESTRING (6.4534674 51.6619836, 6.4530697 51.6619543, 6.4527781 51.6621499, 6.4523189 51.6624453, 6.4522854 51.6624814, 6.4522777 51.6625197, 6.4524546 51.6626401, 6.4526773 51.662775)",,,,,
29250199,Kapitel,residential,30,False,True,46.722,"LINESTRING (6.4526773 51.662775, 6.4523643 51.6629849, 6.4521772 51.6630524)",,,,,
"[33992521, 33992519]",Kapitel,residential,30,False,False,151.386,"LINESTRING (6.4526773 51.662775, 6.4524546 51.6626401, 6.4522777 51.6625197, 6.4522854 51.6624814, 6.4523189 51.6624453, 6.4527781 51.6621499, 6.4530697 51.6619543, 6.4534674 51.6619836)",,,,,
"[33992521, 33992519]",Kapitel,residential,30,False,True,194.76,"LINESTRING (6.4526773 51.662775, 6.4531293 51.6630081, 6.4531776 51.6630146, 6.4532228 51.6630027, 6.4535546 51.6627976, 6.4539963 51.6625245, 6.4540091 51.6624856, 6.4539891 51.6624456, 6.4535984 51.6620611, 6.4534674 51.6619836)",,,,,
26986514,Brückstraße,residential,30,True,False,116.844,"LINESTRING (6.4521772 51.6630524, 6.4519815 51.6631125, 6.4510224 51.6634245, 6.4506827 51.6635467)",,,,,
"[28884435, 26986580, 28884437, 28238727]","['Rheinstraße', 'Hagenbuschstraße']","['residential', 'living_street']",30,False,"[False, True]",185.717,"LINESTRING (6.4521772 51.6630524, 6.4521557 51.663008, 6.4521073 51.6629639, 6.451118 51.662352, 6.4509264 51.6622423, 6.4507704 51.662175, 6.4507288 51.6621565, 6.4502146 51.6619277)",5.00,2,,,
28755146,Rheinstraße,residential,30,False,True,70.713,"LINESTRING (6.4521772 51.6630524, 6.4521839 51.6631228, 6.4522191 51.6631982, 6.4523828 51.6633341, 6.4525517 51.6634428, 6.4527653 51.6635433)",5.00,2,,,
29250199,Kapitel,residential,30,False,False,46.722,"LINESTRING (6.4521772 51.6630524, 6.4523643 51.6629849, 6.4526773 51.662775)",,,,,
24419038,Holzweg,tertiary,30,False,True,76.189,"LINESTRING (6.4592006 51.6573542, 6.4593107 51.657771, 6.4593625 51.6578694, 6.4594148 51.6579105, 6.4595205 51.657995)",,,,,
26950760,Holzweg,residential,30,False,False,111.06000000000002,"LINESTRING (6.4592006 51.6573542, 6.4590243 51.6574757, 6.4589485 51.6575279, 6.4581919 51.6580616, 6.4581341 51.6581024)",,,,,
26950761,Holzweg,residential,30,False,True,30.159,"LINESTRING (6.4592006 51.6573542, 6.4593323 51.6572655, 6.4593926 51.657189, 6.4594241 51.6571265)",,,,,
26950760,Holzweg,residential,30,False,True,111.06,"LINESTRING (6.4581341 51.6581024, 6.4581919 51.6580616, 6.4589485 51.6575279, 6.4590243 51.6574757, 6.4592006 51.6573542)",,,,,
26950757,Holzweg,residential,30,False,True,15.341,"LINESTRING (6.4594241 51.6571265, 6.4592162 51.6570775)",,,,,
26950757,Holzweg,residential,30,False,False,52.032,"LINESTRING (6.4594241 51.6571265, 6.4599151 51.6572184, 6.460126 51.6572913)",,,,,
26950761,Holzweg,residential,30,False,False,30.159,"LINESTRING (6.4594241 51.6571265, 6.4593926 51.657189, 6.4593323 51.6572655, 6.4592006 51.6573542)",,,,,
26950757,Holzweg,residential,30,False,False,15.341,"LINESTRING (6.4592162 51.6570775, 6.4594241 51.6571265)",,,,,
26950763,Mühlenberg,residential,30,False,True,30.289,"LINESTRING (6.4564656 51.6604802, 6.4568457 51.6603438)",,,,,
24318985,Ostwall,residential,30,False,False,349.47200000000004,"LINESTRING (6.4563599 51.6624147, 6.4561429 51.6625836, 6.4556646 51.6630686, 6.4555425 51.6631737, 6.455089 51.6634762, 6.4545699 51.6638224, 6.4541783 51.6641749, 6.4537853 51.6644841, 6.4536303 51.6645885, 6.4534937 51.6646699, 6.4533352 51.6646977, 6.4530781 51.6647024)",,,,,
26950765,Spülsteg,residential,30,False,True,84.642,"LINESTRING (6.4563599 51.6624147, 6.4561096 51.6621686, 6.455577 51.661834)",,,,,
343440176,Ostwall,residential,30,False,True,185.963,"LINESTRING (6.4563599 51.6624147, 6.4569596 51.6620101, 6.4576348 51.661619, 6.4583177 51.6612686)",,,,,
26972686,Poststraße,tertiary,30,False,False,76.333,"LINESTRING (6.4528963 51.6583394, 6.4530939 51.6581755, 6.4532719 51.6580605, 6.4534806 51.657986, 6.4537309 51.6579097)",5.5,,,,
"[23010430, 26972686]",Poststraße,tertiary,"['50', '30']",False,True,279.84900000000005,"LINESTRING (6.4528963 51.6583394, 6.452555 51.6586201, 6.4525063 51.65867, 6.4524382 51.6587504, 6.4523395 51.658867, 6.452258 51.6589633, 6.4521275 51.6591163, 6.4519728 51.6592666, 6.4517816 51.6594524, 6.4513808 51.6598418, 6.4513005 51.659916, 6.4509156 51.6602718, 6.4507497 51.6604388, 6.4507273 51.6604627)",5.5,,,,
"[640607792, 23986386, 26950766, 26950767]","['Westwall', 'Nordwall']",residential,30,False,"[False, True]",229.66899999999998,"LINESTRING (6.4506827 51.6635467, 6.4505706 51.6634693, 6.4501735 51.6631521, 6.4501043 51.6630968, 6.4497805 51.6628191, 6.4496223 51.6627085, 6.4494917 51.6626171, 6.4494597 51.6625663, 6.4494358 51.6625085, 6.4494924 51.6624232, 6.4496714 51.6622599, 6.4502146 51.6619277)",,,,,
26986541,Nordwall,residential,30,True,False,102.186,"LINESTRING (6.4506827 51.6635467, 6.4511085 51.6638862, 6.4516757 51.6642256)",,,,,
25396386,Varusring,primary,70,False,False,159.284,"LINESTRING (6.4580423 51.6634918, 6.4575229 51.6639161, 6.4571365 51.6643089, 6.4567998 51.6646957)",,2,,,B 57
