osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,width
"[133066017, 322097825, 322097823]","['4', '5']",St 2045,Podewilsstraße,secondary,50,False,True,123.32100000000003,"LINESTRING (12.1564244 48.5402, 12.1564803 48.5401493, 12.1569773 48.5397193, 12.1572173 48.5395336, 12.1573752 48.539418, 12.1574074 48.5393959, 12.1574957 48.5393508)",,,
"[316890704, 8913556]",,,Spiegelgasse,residential,30,True,False,68.822,"LINESTRING (12.1502824 48.5336353, 12.1504184 48.533611, 12.150441 48.5336091, 12.1505071 48.533604, 12.1506607 48.5336018, 12.1507773 48.5336048, 12.1510091 48.5336209, 12.1512091 48.5336349)",,,
398719884,,,Altstadt,residential,30,False,True,36.76,"LINESTRING (12.1502824 48.5336353, 12.1502008 48.5334474, 12.1501696 48.5333724, 12.1501449 48.5333175)",,,
"[8913563, 48923380]",,,"['Am Alten Viehmarkt', 'Bischof-Sailer-Platz']","['unclassified', 'residential']",30,True,False,138.28000000000003,"LINESTRING (12.1547317 48.5385818, 12.1547657 48.5385594, 12.1548129 48.5385382, 12.1549593 48.5385188, 12.1553084 48.5385063, 12.1554542 48.53851, 12.1555104 48.538519, 12.1555832 48.5385306, 12.1556989 48.5385679, 12.1561527 48.5387176, 12.1562995 48.5387655, 12.156414 48.5388096, 12.1564255 48.5388512)",,,
129821368,,,Bauhofstraße,unclassified,30,False,True,54.724999999999994,"LINESTRING (12.1547317 48.5385818, 12.1547521 48.5386556, 12.1548496 48.5390677)",,,
222144833,,,Neustadt,unclassified,30,False,True,54.870999999999995,"LINESTRING (12.1547317 48.5385818, 12.1546939 48.5384841, 12.154614 48.5382159, 12.1545909 48.5381627, 12.154505 48.5381336)",,,
880255378,1,,Bischof-Sailer-Platz,unclassified,30,True,False,24.132,"LINESTRING (12.1547317 48.5385818, 12.1546973 48.5386095, 12.1546585 48.5386261, 12.1546018 48.5386333, 12.1544922 48.538645, 12.1544339 48.5386407)",,,
25280215,,,Rochusgasse,living_street,30,False,False,36.433,"LINESTRING (12.1536521 48.5386821, 12.1536645 48.5387367, 12.1536492 48.5389589, 12.1537241 48.5389653)",,,
"[8913565, 39182142]",2,,"['Postplatz', 'Heilig-Geist-Gasse']",unclassified,30,False,False,135.805,"LINESTRING (12.1536521 48.5386821, 12.1533124 48.5386788, 12.1531521 48.5386926, 12.1530603 48.5387123, 12.153008 48.5387493, 12.1529385 48.5387987, 12.1528603 48.5388609, 12.1527816 48.5389056, 12.1527264 48.538927, 12.152631 48.5389198, 12.152489 48.5388706, 12.15243 48.5388516, 12.152364 48.5388304, 12.1523184 48.5388143, 12.1521999 48.5387726, 12.1520295 48.5387069)",,,
"[880255376, 39182142]",,,"['Bischof-Sailer-Platz', 'Heilig-Geist-Gasse']",unclassified,30,False,True,57.97,"LINESTRING (12.1536521 48.5386821, 12.1540656 48.5386812, 12.1541982 48.5386728, 12.1544005 48.5386462, 12.1544339 48.5386407)",,,
"[8913565, 39182142]",2,,"['Postplatz', 'Heilig-Geist-Gasse']",unclassified,30,False,True,135.805,"LINESTRING (12.1520295 48.5387069, 12.1521999 48.5387726, 12.1523184 48.5388143, 12.152364 48.5388304, 12.15243 48.5388516, 12.152489 48.5388706, 12.152631 48.5389198, 12.1527264 48.538927, 12.1527816 48.5389056, 12.1528603 48.5388609, 12.1529385 48.5387987, 12.153008 48.5387493, 12.1530603 48.5387123, 12.1531521 48.5386926, 12.1533124 48.5386788, 12.1536521 48.5386821)",,,
"[719654432, 22793799, 22793800, 944523033, 8913567]",3,,Zweibrückenstraße,tertiary,"['50', '30']",False,False,99.896,"LINESTRING (12.1520295 48.5387069, 12.1519652 48.5387841, 12.1519069 48.5388559, 12.1518754 48.5388906, 12.1518618 48.5389021, 12.1514929 48.5393217, 12.1514466 48.5393715, 12.1513445 48.5394821)",yes,,
13857566,,,Altstadt,tertiary,30,False,False,92.47100000000002,"LINESTRING (12.1520295 48.5387069, 12.1521344 48.5385839, 12.1521618 48.5385495, 12.1522686 48.5384315, 12.1523188 48.5383706, 12.1523586 48.5382965, 12.1523785 48.5382364, 12.1523872 48.5381376, 12.1523822 48.5380305, 12.1523705 48.5379643, 12.1523656 48.5379329)",,,
13857566,,,Altstadt,tertiary,30,False,False,62.135,"LINESTRING (12.1523656 48.5379329, 12.1523013 48.537729, 12.1522007 48.5373849)",,,
13857566,,,Altstadt,tertiary,30,False,True,92.471,"LINESTRING (12.1523656 48.5379329, 12.1523705 48.5379643, 12.1523822 48.5380305, 12.1523872 48.5381376, 12.1523785 48.5382364, 12.1523586 48.5382965, 12.1523188 48.5383706, 12.1522686 48.5384315, 12.1521618 48.5385495, 12.1521344 48.5385839, 12.1520295 48.5387069)",,,
159684456,,,Herrngasse,residential,30,True,False,57.842,"LINESTRING (12.1523656 48.5379329, 12.1524886 48.5379565, 12.1531293 48.5380545)",,,
13857567,,,Grasgasse,residential,30,True,False,180.055,"LINESTRING (12.1517654 48.5364928, 12.1519685 48.5364335, 12.15219 48.536376, 12.1527136 48.5362401, 12.1538316 48.5359699, 12.1540545 48.5359248)",,,
"[587444315, 133065973]",2,,Altstadt,tertiary,30,False,True,71.071,"LINESTRING (12.1517654 48.5364928, 12.1518653 48.5366664, 12.151932 48.5367835, 12.151951 48.5368162, 12.1521078 48.5370904)",,,
