osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
59801730,L 3286,Gießener Straße,secondary,50,False,True,35.357,"LINESTRING (8.6027669 50.6163849, 8.6023944 50.6165976)",
220066693,L 3286,Gießener Straße,secondary,50,False,False,125.212,"LINESTRING (8.6027669 50.6163849, 8.6040754 50.6156242)",
"[32922592, 5019823]",,Am Schindwasen,living_street,,True,False,138.41400000000002,"LINESTRING (8.6027669 50.6163849, 8.6029944 50.6165335, 8.6031815 50.6166649, 8.6028625 50.6168544, 8.6026936 50.6169557, 8.6026208 50.617, 8.6021776 50.6172432)",
59801730,L 3286,Gießener Straße,secondary,50,False,False,60.900999999999996,"LINESTRING (8.6017574 50.6169672, 8.6019218 50.6168723, 8.6021976 50.616713, 8.6023944 50.6165976)",
59801730,L 3286,Gießener Straße,secondary,50,False,True,101.922,"LINESTRING (8.6017574 50.6169672, 8.6009982 50.6174201, 8.6009728 50.6174322, 8.6009379 50.617448, 8.6008839 50.6174674, 8.6008646 50.6174744, 8.600759 50.6175107, 8.6006458 50.6175421)",
4705099,,Vetzberger Straße,tertiary,50,False,False,102.832,"LINESTRING (8.6006458 50.6175421, 8.6006764 50.617589, 8.6007183 50.6176237, 8.6009287 50.6177173, 8.6014582 50.6179812, 8.6016007 50.6180703, 8.6017215 50.6181535)",
59801730,L 3286,Gießener Straße,secondary,50,False,False,101.922,"LINESTRING (8.6006458 50.6175421, 8.600759 50.6175107, 8.6008646 50.6174744, 8.6008839 50.6174674, 8.6009379 50.617448, 8.6009728 50.6174322, 8.6009982 50.6174201, 8.6017574 50.6169672)",
211329656,L 3286,Gießener Straße,secondary,50,False,True,23.743000000000002,"LINESTRING (8.6006458 50.6175421, 8.6005524 50.6175579, 8.6004331 50.6175674, 8.6003136 50.6175708)",
27048133,L 3286,Gießener Straße,secondary,50,False,False,97.588,"LINESTRING (8.5976528 50.6187725, 8.5979741 50.6182339, 8.598037 50.618155, 8.598104 50.6180813, 8.5982246 50.6179784)",2
4705099,,Vetzberger Straße,tertiary,50,False,True,102.83200000000002,"LINESTRING (8.6017215 50.6181535, 8.6016007 50.6180703, 8.6014582 50.6179812, 8.6009287 50.6177173, 8.6007183 50.6176237, 8.6006764 50.617589, 8.6006458 50.6175421)",
4705118,K 169,Gleibergstraße,tertiary,50,False,False,101.033,"LINESTRING (8.6017215 50.6181535, 8.6018317 50.6181174, 8.6031128 50.6179499)",
5210229,,Friedhofsweg,residential,30,False,False,61.522999999999996,"LINESTRING (8.6017215 50.6181535, 8.6016726 50.6182229, 8.6014605 50.6186808)",
659372987,,Vetzberger Straße,residential,50,False,True,87.036,"LINESTRING (8.6017215 50.6181535, 8.6018358 50.6182428, 8.6019923 50.6183361, 8.6021611 50.6184216, 8.6026462 50.6186682)",
5210234,,Friedrichstraße,residential,30,False,True,77.205,"LINESTRING (8.6037669 50.6190821, 8.603746 50.6191359, 8.60341 50.6197382)",
659372987,,Vetzberger Straße,residential,50,False,False,48.230999999999995,"LINESTRING (8.6037669 50.6190821, 8.6033028 50.6189808, 8.603132 50.618924)",
659372987,,Vetzberger Straße,residential,50,False,True,61.087,"LINESTRING (8.6037669 50.6190821, 8.604244 50.6191822, 8.6045903 50.619252)",
5025316,,Burgstraße,residential,50,False,True,43.461,"LINESTRING (8.6095502 50.6207439, 8.6101624 50.6207875)",
5019918,,Schafsweg,residential,30,False,False,346.50300000000004,"LINESTRING (8.6095502 50.6207439, 8.6097067 50.6204589, 8.6100604 50.6196543, 8.6102592 50.6192387, 8.6105587 50.6189542, 8.6109302 50.6186327, 8.6110689 50.6185187, 8.6111849 50.6184107, 8.6113005 50.61831, 8.6115101 50.6181474, 8.6115864 50.6179589)",
"[90138122, 59740261]",,Vetzberger Straße,residential,50,False,False,320.676,"LINESTRING (8.6095502 50.6207439, 8.6088579 50.6206469, 8.6082191 50.6205445, 8.6078203 50.6204435, 8.6067899 50.6199983, 8.6061325 50.6196891, 8.6059682 50.6195954, 8.6058847 50.6195563, 8.6055982 50.6194709, 8.6055591 50.6194612)",
4705118,K 169,Gleibergstraße,tertiary,50,False,False,57.072,"LINESTRING (8.6031128 50.6179499, 8.6038502 50.617844, 8.6039022 50.6178379)",
5019825,,Am Faltergarten,residential,50,False,False,136.033,"LINESTRING (8.6031128 50.6179499, 8.6029797 50.617598, 8.6034357 50.6175585, 8.6038049 50.6175129, 8.6039022 50.6178379)",
4705118,K 169,Gleibergstraße,tertiary,50,False,True,101.033,"LINESTRING (8.6031128 50.6179499, 8.6018317 50.6181174, 8.6017215 50.6181535)",
4705118,K 169,Gleibergstraße,tertiary,50,False,True,218.03100000000003,"LINESTRING (8.6081155 50.6172641, 8.6079508 50.6172844, 8.6077713 50.6173061, 8.6063031 50.6174837, 8.6055231 50.6176001, 8.6050981 50.6176814)",
5019785,,Am Turnerplatz,residential,30,False,True,29.168,"LINESTRING (8.6081155 50.6172641, 8.6080402 50.6171737, 8.6078989 50.6170411)",
5019916,,Schafsweg,residential,30,False,False,52.233000000000004,"LINESTRING (8.6081155 50.6172641, 8.608173 50.6173541, 8.6082478 50.6175309, 8.6083055 50.6177169)",
5019785,,Am Turnerplatz,residential,30,False,False,70.444,"LINESTRING (8.6053784 50.6148574, 8.6054454 50.6149087, 8.6059804 50.6153627)",
"[61479960, 38708217, 32667101, 5216086]",,Talweg,residential,50,False,True,223.154,"LINESTRING (8.6053784 50.6148574, 8.6053096 50.6148067, 8.6048582 50.6144909, 8.6048406 50.6144811, 8.6043645 50.6142154, 8.6043625 50.6135897, 8.6041121 50.6131466)",
124071188,L 3286,Gießener Straße,secondary,50,False,False,141.119,"LINESTRING (8.6053784 50.6148574, 8.6058288 50.6145941, 8.6063228 50.6143097, 8.6068411 50.613992)",
220066693,L 3286,Gießener Straße,secondary,50,False,True,125.389,"LINESTRING (8.6053784 50.6148574, 8.6052496 50.6149344, 8.605217 50.6149539, 8.6051795 50.6149763, 8.6050529 50.6150521, 8.6040754 50.6156242)",
5019785,,Am Turnerplatz,residential,30,False,False,30.965,"LINESTRING (8.6059804 50.6153627, 8.6062466 50.6155841)",
5019794,,Neuer Weg,residential,30,False,False,140.925,"LINESTRING (8.6059804 50.6153627, 8.6075609 50.6145878)",
5019785,,Am Turnerplatz,residential,30,False,True,70.444,"LINESTRING (8.6059804 50.6153627, 8.6054454 50.6149087, 8.6053784 50.6148574)",
5019785,,Am Turnerplatz,residential,30,False,False,45.99,"LINESTRING (8.6062466 50.6155841, 8.6066189 50.6159236)",
5019785,,Am Turnerplatz,residential,30,False,True,30.965,"LINESTRING (8.6062466 50.6155841, 8.6059804 50.6153627)",
5019786,,Am Park,residential,30,False,False,42.686,"LINESTRING (8.6062466 50.6155841, 8.6057594 50.6158117)",
5019785,,Am Turnerplatz,residential,30,False,False,86.947,"LINESTRING (8.6066189 50.6159236, 8.6073454 50.6165552)",
5019785,,Am Turnerplatz,residential,30,False,True,45.99,"LINESTRING (8.6066189 50.6159236, 8.6062466 50.6155841)",
5019792,,Karlstraße,residential,30,False,False,140.186,"LINESTRING (8.6066189 50.6159236, 8.6082191 50.6151763)",
5019785,,Am Turnerplatz,residential,30,False,False,8.346,"LINESTRING (8.6073454 50.6165552, 8.6074072 50.6166192)",
5019785,,Am Turnerplatz,residential,30,False,True,86.947,"LINESTRING (8.6073454 50.6165552, 8.6066189 50.6159236)",
