osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
26259051,2,St 2187,Anger,secondary,50,False,False,7.48,,"LINESTRING (11.0296863 49.9764401, 11.0296909 49.9763729)"
"[26599328, 26599329, 143880148]",2,St 2187,Anger,secondary,50,False,True,113.075,yes,"LINESTRING (11.0296863 49.9764401, 11.0296627 49.9767038, 11.0296574 49.9767635, 11.0295627 49.9770698, 11.0295223 49.9771772, 11.0294167 49.9774387)"
"[25469489, 25469490]",2,,Demmelsdorfer Straße,unclassified,50,False,False,98.258,,"LINESTRING (11.0381863 49.9742227, 11.0383266 49.9742313, 11.0386495 49.9742596, 11.0393426 49.9743208, 11.0395447 49.9743512)"
25624779,2,St 2187,Zeckendorfer Straße,secondary,50,False,False,191.31900000000002,,"LINESTRING (11.0381863 49.9742227, 11.0383006 49.9741861, 11.038425 49.9741385, 11.0386034 49.9740387, 11.0388629 49.9738413, 11.0392996 49.9735688, 11.0400896 49.9730867, 11.0401385 49.9730573)"
128028027,2,St 2187,Altenbach,secondary,50,False,True,82.011,,"LINESTRING (11.0381863 49.9742227, 11.0378176 49.9743098, 11.0371956 49.9744372, 11.0370991 49.9744569)"
"[207413209, 207413210, 207413211, 128158215]",2,St 2187,Altenbach,secondary,50,False,False,145.79000000000002,,"LINESTRING (11.035448 49.9751995, 11.0355394 49.9751806, 11.0356367 49.9751478, 11.035718 49.9751092, 11.0358653 49.9750268, 11.0363167 49.9747768, 11.0367103 49.9745589, 11.0368081 49.9745224, 11.0368974 49.9745001, 11.0370991 49.9744569)"
"[26923325, 114153811, 207413212, 207413213]",2,St 2187,Altenbach,secondary,50,False,True,229.96800000000002,,"LINESTRING (11.035448 49.9751995, 11.0353759 49.9752083, 11.0352886 49.9752116, 11.0351961 49.9752092, 11.0350297 49.9751927, 11.0347371 49.9751678, 11.0344891 49.9751592, 11.0343335 49.9751634, 11.034136 49.9751678, 11.0340277 49.9751669, 11.033892 49.9751657, 11.0337944 49.9751594, 11.0336821 49.9751463, 11.033536 49.9751217, 11.0333403 49.9750872, 11.032773 49.9749677, 11.0325631 49.9749299, 11.0324221 49.9749185, 11.0322922 49.9749198)"
"[25469514, 207417195, 290700141, 1230078097, 376538645, 117229016]",,,Wilhelm-Spengler-Straße,residential,50,False,True,152.706,,"LINESTRING (11.035448 49.9751995, 11.0354652 49.9752286, 11.0354821 49.9752638, 11.0354777 49.9753879, 11.0354555 49.9755205, 11.0354217 49.975601, 11.035388 49.9756502, 11.035223 49.9758068, 11.035082 49.9759147, 11.0349745 49.9759781, 11.034901 49.9760378, 11.034822 49.9761232, 11.0347725 49.9761896, 11.034718 49.9762691, 11.0346991 49.9762967, 11.0346569 49.9763669, 11.0346315 49.9764092)"
"[25469514, 207417195, 290700141, 1230078097, 376538645, 117229016]",,,Wilhelm-Spengler-Straße,residential,50,False,False,152.706,,"LINESTRING (11.0346315 49.9764092, 11.0346569 49.9763669, 11.0346991 49.9762967, 11.034718 49.9762691, 11.0347725 49.9761896, 11.034822 49.9761232, 11.034901 49.9760378, 11.0349745 49.9759781, 11.035082 49.9759147, 11.035223 49.9758068, 11.035388 49.9756502, 11.0354217 49.975601, 11.0354555 49.9755205, 11.0354777 49.9753879, 11.0354821 49.9752638, 11.0354652 49.9752286, 11.035448 49.9751995)"
"[332684422, 284868360, 284868361, 318106650, 216929313, 252586794, 281767483, 281767484, 139271884, 139271886, 82163025, 82163026, 140810579, 140810581, 82641754, 51789418, 128601711, 128601714, 312080122]","['2', '3']",St 2190,Oberend,secondary,50,False,False,486.60900000000004,yes,"LINESTRING (11.0346315 49.9764092, 11.0346825 49.9764245, 11.0348741 49.9764822, 11.0349249 49.9764975, 11.0349668 49.9765112, 11.0351448 49.9765696, 11.0354092 49.9766707, 11.0356667 49.9767902, 11.0357836 49.9768513, 11.035953 49.9769358, 11.036144 49.9770423, 11.0364865 49.9772317, 11.0367105 49.9773661, 11.0372528 49.9776639, 11.0374124 49.9777674, 11.0376566 49.9779469, 11.0378904 49.9781383, 11.0383249 49.9784706, 11.0386097 49.9786805, 11.038667 49.9787187, 11.0388352 49.9788309, 11.0389316 49.9788952, 11.039019 49.9789561, 11.0390947 49.9790042, 11.0392796 49.9791163, 11.0394597 49.9792163, 11.0396446 49.9793193)"
"[1111396264, 128601710, 281767482, 82641757, 82641759]",2,St 2190,Hauptstraße,secondary,50,False,True,319.3929999999999,,"LINESTRING (11.0346315 49.9764092, 11.034504 49.9763855, 11.0343855 49.9763697, 11.0338912 49.9763209, 11.0333608 49.9762785, 11.0328873 49.9762386, 11.0326475 49.9762125, 11.0324841 49.9761882, 11.0322935 49.9761471, 11.0320135 49.976097, 11.0317204 49.9760463, 11.0311862 49.9759418, 11.0310222 49.9759068, 11.0308407 49.9758631, 11.0305695 49.9757951, 11.0305185 49.9757756, 11.0304427 49.9757456, 11.0303371 49.9756968)"
"[111088824, 26599337, 25469522, 26599336]",,,Anger,residential,30,False,True,104.149,yes,"LINESTRING (11.0294167 49.9774387, 11.0293422 49.9774452, 11.0292396 49.9774835, 11.0289444 49.9776054, 11.0287533 49.9776685, 11.0285889 49.9777629, 11.0284071 49.9778754, 11.0283841 49.9778931, 11.0283722 49.977902, 11.0282572 49.9779827)"
"[26599328, 26599329, 143880148]",2,St 2187,Anger,secondary,50,False,False,113.075,yes,"LINESTRING (11.0294167 49.9774387, 11.0295223 49.9771772, 11.0295627 49.9770698, 11.0296574 49.9767635, 11.0296627 49.9767038, 11.0296863 49.9764401)"
