osmid,name,highway,oneway,reversed,length,bridge,geometry,ref
"[221071683, 35961397, 25689639]",Hauptstraße,residential,False,False,63.292,yes,"LINESTRING (9.9202083 49.3979813, 9.9201453 49.398008, 9.9199846 49.398076, 9.9197408 49.3984383)",
29561896,Oberstetter Straße,secondary,False,False,171.503,,"LINESTRING (9.9202083 49.3979813, 9.9200919 49.3977659, 9.9200144 49.3976042, 9.9199859 49.3974907, 9.9199504 49.3973497, 9.9199418 49.397159, 9.9199627 49.3970222, 9.9199923 49.3969173, 9.9199975 49.3968997, 9.9200498 49.3967586, 9.920128 49.396672, 9.9201995 49.3965932, 9.9202798 49.3965117)",L 1001
78188843,Oberstetter Straße,secondary,False,True,187.205,,"LINESTRING (9.9202083 49.3979813, 9.9205384 49.398516, 9.9206694 49.398814, 9.9207584 49.399163, 9.9207868 49.3995051, 9.9207893 49.3996061)",L 1001
"[25260496, 56064780, 56064782, 56064783]",Oberstetter Straße,secondary,False,False,144.706,yes,"LINESTRING (9.9207675 49.401618, 9.9207628 49.401458, 9.9207646 49.4013834, 9.9207735 49.4011944, 9.920778 49.4009669, 9.9207766 49.400772, 9.9207929 49.4003169)",L 1001
29561854,Bahnhofstraße,secondary,False,True,103.90899999999999,,"LINESTRING (9.9207675 49.401618, 9.9204008 49.4016307, 9.9201107 49.4016756, 9.9198465 49.401766, 9.9197635 49.4018022, 9.9197122 49.4018142, 9.9195118 49.4018503, 9.9194042 49.4018643)",L 1020
"[35961416, 32703905]",Oberstetter Straße,secondary,False,True,418.92699999999996,,"LINESTRING (9.9207675 49.401618, 9.9207811 49.401803, 9.9207901 49.4019253, 9.9208732 49.4023656, 9.9208754 49.4023827, 9.9209146 49.402634, 9.9208867 49.4032148, 9.9208006 49.4034702, 9.9206751 49.4036364, 9.920543 49.4037768, 9.9203272 49.4039209, 9.9200787 49.4040142, 9.9197775 49.404102, 9.9193948 49.4041666, 9.9183724 49.4043648)",L 1001
28977892,Bahnhofstraße,secondary,False,False,33.185,,"LINESTRING (9.9171795 49.4017558, 9.9176008 49.4018737)",L 1020
28977906,Bahnhofstraße,tertiary,False,False,56.696999999999996,,"LINESTRING (9.9171795 49.4017558, 9.9168879 49.4021589, 9.916842 49.4022159)",K 2856
"[29561852, 665142284]",Frickentalstraße,secondary,False,True,189.24699999999996,,"LINESTRING (9.9171795 49.4017558, 9.9171441 49.4017463, 9.916517 49.4015249, 9.9163621 49.4014421, 9.9163042 49.4013888, 9.9160983 49.4012033, 9.9160593 49.4011675, 9.9157747 49.4008849, 9.9154486 49.4007219, 9.9154161 49.400703, 9.9152772 49.4006395)",L 1020
"[35961416, 32703905]",Oberstetter Straße,secondary,False,False,418.927,,"LINESTRING (9.9183724 49.4043648, 9.9193948 49.4041666, 9.9197775 49.404102, 9.9200787 49.4040142, 9.9203272 49.4039209, 9.920543 49.4037768, 9.9206751 49.4036364, 9.9208006 49.4034702, 9.9208867 49.4032148, 9.9209146 49.402634, 9.9208754 49.4023827, 9.9208732 49.4023656, 9.9207901 49.4019253, 9.9207811 49.401803, 9.9207675 49.401618)",L 1001
35961426,Austraße,residential,False,True,25.147,,"LINESTRING (9.9183724 49.4043648, 9.9183196 49.4042555, 9.9182859 49.4041461)",
333462878,Kirchplatz,residential,False,True,11.897,,"LINESTRING (9.9195725 49.4008687, 9.9194085 49.4008762)",
28977913,Kirchgasse,residential,False,False,28.251,,"LINESTRING (9.9195725 49.4008687, 9.9195641 49.4006449, 9.9195694 49.4006149)",
333462878,Kirchplatz,residential,False,False,15.392,,"LINESTRING (9.9195725 49.4008687, 9.9196799 49.4008657, 9.919785 49.4008687)",
333462878,Kirchplatz,residential,False,True,15.392,,"LINESTRING (9.919785 49.4008687, 9.9196799 49.4008657, 9.9195725 49.4008687)",
"[665142280, 28977890]",Wermutshäuser Straße,residential,False,False,102.69899999999998,,"LINESTRING (9.9195878 49.4004474, 9.9196137 49.4002936, 9.9196302 49.4001658, 9.919646 49.4000825, 9.9198141 49.4000561, 9.9200751 49.4000406, 9.9201845 49.4000331, 9.9201932 49.399901, 9.9201932 49.3998312)",
28977890,Wermutshäuser Straße,residential,False,True,33.637,,"LINESTRING (9.9195878 49.4004474, 9.9192977 49.4004341, 9.9191238 49.4004298)",
128359283,Kirchgasse,residential,False,False,18.71,,"LINESTRING (9.9195878 49.4004474, 9.9195751 49.400496, 9.9195724 49.4005445, 9.9195712 49.4005839, 9.9195694 49.4006149)",
28977923,Seestraße,residential,False,False,109.226,,"LINESTRING (9.9197408 49.3984383, 9.9198797 49.3984768, 9.9199889 49.3985531, 9.9200654 49.3987473, 9.9201639 49.3992665, 9.9201972 49.3993183)",
29557180,Hauptstraße,living_street,False,False,102.59899999999999,,"LINESTRING (9.9197408 49.3984383, 9.9197296 49.3984463, 9.9196089 49.3987106, 9.9195899 49.3987523, 9.9194769 49.3989271, 9.9194039 49.3990249, 9.9193874 49.3990469, 9.919322 49.3991733, 9.9192752 49.3993063)",
"[221071683, 35961397, 25689639]",Hauptstraße,residential,False,True,63.292,yes,"LINESTRING (9.9197408 49.3984383, 9.9199846 49.398076, 9.9201453 49.398008, 9.9202083 49.3979813)",
28977923,Seestraße,residential,False,True,109.22599999999998,,"LINESTRING (9.9201972 49.3993183, 9.9201639 49.3992665, 9.9200654 49.3987473, 9.9199889 49.3985531, 9.9198797 49.3984768, 9.9197408 49.3984383)",
397260804,Klostergasse,residential,False,True,58.247,,"LINESTRING (9.9200734 49.4009546, 9.9200488 49.4009386, 9.9199998 49.4008976, 9.9199718 49.4008292, 9.9198877 49.400694, 9.9197756 49.4006362, 9.9196939 49.4006119, 9.9195694 49.4006149)",
29557180,Hauptstraße,living_street,False,True,14.465,,"LINESTRING (9.9191238 49.4004298, 9.9191344 49.4002999)",
665142282,Hauptstraße,living_street,False,False,9.2,,"LINESTRING (9.9191238 49.4004298, 9.9191142 49.4005123)",
28977890,Wermutshäuser Straße,residential,False,False,33.637,,"LINESTRING (9.9191238 49.4004298, 9.9192977 49.4004341, 9.9195878 49.4004474)",
28977913,Kirchgasse,residential,False,True,28.251,,"LINESTRING (9.9195694 49.4006149, 9.9195641 49.4006449, 9.9195725 49.4008687)",
128359283,Kirchgasse,residential,False,True,18.71,,"LINESTRING (9.9195694 49.4006149, 9.9195712 49.4005839, 9.9195724 49.4005445, 9.9195751 49.400496, 9.9195878 49.4004474)",
397260804,Klostergasse,residential,False,False,58.24700000000001,,"LINESTRING (9.9195694 49.4006149, 9.9196939 49.4006119, 9.9197756 49.4006362, 9.9198877 49.400694, 9.9199718 49.4008292, 9.9199998 49.4008976, 9.9200488 49.4009386, 9.9200734 49.4009546)",
665142282,Hauptstraße,living_street,False,True,9.2,,"LINESTRING (9.9191142 49.4005123, 9.9191238 49.4004298)",
28977892,Bahnhofstraße,secondary,False,True,33.185,,"LINESTRING (9.9176008 49.4018737, 9.9171795 49.4017558)",L 1020
29557014,Albert-Sammt-Straße,living_street,False,False,79.235,,"LINESTRING (9.9176008 49.4018737, 9.9178418 49.401523, 9.9179971 49.4012969, 9.9180836 49.401239)",
29561854,Bahnhofstraße,secondary,False,False,132.41500000000002,,"LINESTRING (9.9176008 49.4018737, 9.9178422 49.4019319, 9.9180849 49.401954, 9.9186046 49.4019328, 9.9186934 49.4019292, 9.9194042 49.4018643)",L 1020
"[28977896, 106101273, 128357952]","['Hauptstraße', 'Lange Gasse', 'Marktplatz']",living_street,True,False,139.833,,"LINESTRING (9.9180836 49.401239, 9.918607 49.4011365, 9.9187353 49.4011114, 9.9191816 49.4010204, 9.9191623 49.4009004, 9.919117 49.4006188, 9.9191142 49.4005123)",
29557014,Albert-Sammt-Straße,living_street,False,True,79.235,,"LINESTRING (9.9180836 49.401239, 9.9179971 49.4012969, 9.9178418 49.401523, 9.9176008 49.4018737)",
29557173,Lange Gasse,living_street,False,False,99.80300000000001,,"LINESTRING (9.9180836 49.401239, 9.9180431 49.4010996, 9.9178071 49.4007679, 9.9176595 49.4005602, 9.9175514 49.4004338, 9.9175343 49.4004214)",
